member_id,bet_date,stake,game_pnl,net_pnl,rebate,validbet,n_rounds,n_tables,n_ip,late_def,late_share_d,hedge_rate_d,stake_cv_d,rn
95931343,2026-08-04,1568.2075319172,245.2117342854,245.2117342854,0E-10,1537.9020526866,43,5,2,shoe_pos>=0.80,0.2325581,0E-7,0.3262610918745588,50271
95931343,2026-08-05,3375.2222401758,262.4555519682,262.4555519682,0E-10,3186.9241958894,91,13,5,shoe_pos>=0.80,0.1978022,0E-7,0.43147978179230406,50272
95931343,2026-08-06,175.5697430092,-77.3799903019,-77.3799903019,0E-10,175.5697430092,6,3,1,shoe_pos>=0.80,0.5000000,0E-7,0.5445783993365859,50273
95939767,2026-08-04,86.5589602651,-86.5589602651,-86.5589602651,0E-10,86.5589602651,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.8518853209535397,50274
95939767,2026-08-05,879.2027329003,-368.7103485476,-368.7103485476,0E-10,699.4066730025,7,2,2,shoe_pos>=0.80,0.2857143,0E-7,0.5674997080978361,50275
95939767,2026-08-06,128.9394600982,94.5213572034,94.5213572034,0E-10,128.9394600982,2,2,2,shoe_pos>=0.80,0.5000000,0E-7,1.318430173685973,50276
95940114,2026-08-04,28.5105180695,-28.5105180695,-28.5105180695,0E-10,28.5105180695,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50277
95940114,2026-08-05,24.1440423291,-24.1440423291,-24.1440423291,0E-10,24.1440423291,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50278
95941494,2026-08-04,3570.4928980578,295.4177689872,295.4177689872,0E-10,3380.4227775942,248,28,8,shoe_pos>=0.80,0.2016129,0E-7,2.8622875845242595,50279
95941494,2026-08-05,1229.8050497016,51.4088305548,51.4088305548,0E-10,1074.9235866753,94,19,2,shoe_pos>=0.80,0.3191489,0E-7,1.0686378868905426,50280
95941494,2026-08-06,1784.8611717579,239.3599260264,239.3599260264,0E-10,1590.1677240400,141,24,5,shoe_pos>=0.80,0.4609929,0E-7,1.3375843972807282,50281
95952524,2026-08-05,12771.3645761517,-2294.1075120580,-2294.1075120580,0E-10,11163.8525155038,30,5,2,shoe_pos>=0.80,0.2000000,0E-7,0.45356026224232826,50282
95952524,2026-08-06,27462.9565816649,-3112.5086147458,-3112.5086147458,0E-10,22318.2288077159,43,9,2,shoe_pos>=0.80,0E-7,0E-7,0.482902777007062,50283
95956766,2026-08-04,7027.1164021188,-797.7843915343,-797.7843915343,0E-10,5869.7089947111,73,4,1,shoe_pos>=0.80,0.3287671,0E-7,0.320502776880721,50284
95956766,2026-08-05,3533.3994709012,-590.2777777780,-590.2777777780,0E-10,3202.7116402132,43,3,1,shoe_pos>=0.80,0.2093023,0E-7,0.09724991593552682,50285
95956766,2026-08-06,5036.3756613781,-122.3544973555,-122.3544973555,0E-10,4689.1534391557,91,4,1,shoe_pos>=0.80,0.3626374,0E-7,0.4119545177694392,50286
95966327,2026-08-06,3053.9645031208,-1288.1103434105,-1288.1103434105,0E-10,3053.9645031208,8,2,1,shoe_pos>=0.80,0E-7,0E-7,0.49512217265932607,50287
95995531,2026-08-04,2644.0000000000,-302.0500000000,-302.0500000000,0E-10,2644.0000000000,5,3,2,shoe_pos>=0.80,0.2000000,0E-7,0.8445709402562627,50288
95995531,2026-08-05,536.0000000000,-536.0000000000,-536.0000000000,0E-10,536.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50289
96007441,2026-08-05,167.2894983373,-41.8223745844,-41.8223745844,0E-10,125.4671237530,3,3,1,shoe_pos>=0.80,0.6666667,0E-7,0.4330127018929985,50290
96007441,2026-08-06,41.8223745843,-41.8223745843,-41.8223745843,0E-10,41.8223745843,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50291
96008360,2026-08-05,288.5743846320,-41.8223745844,-41.8223745844,0E-10,288.5743846320,3,3,2,shoe_pos>=0.80,0.6666667,0E-7,0.6404747766376877,50292
96017906,2026-08-04,8.2192484525,-8.2192484525,-8.2192484525,0E-10,8.2192484525,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50293
96021736,2026-08-04,1806.0045256181,-404.1033618878,-404.1033618878,0E-10,1327.1779537741,33,9,2,shoe_pos>=0.80,0.1818182,0E-7,0.3899340186040889,50294
96049871,2026-08-04,25.6851514140,-5.6507333111,-5.6507333111,0E-10,25.6851514140,3,2,2,shoe_pos>=0.80,0E-7,0E-7,0.34641016151377535,50295
96049871,2026-08-05,38.5277271210,-2.5685151414,-2.5685151414,0E-10,38.5277271210,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.13333333333333328,50296
96059709,2026-08-04,73510.1826410085,-2424.2565055748,-2424.2565055748,0E-10,66242.1205753879,543,15,3,shoe_pos>=0.80,0.2246777,0E-7,0.3527207966993253,50297
96059709,2026-08-05,33097.2199773615,1421.4178923567,1421.4178923567,0E-10,30026.6688217131,277,13,3,shoe_pos>=0.80,0.2346570,0E-7,0.41881409063123964,50298
96059709,2026-08-06,9891.3043478254,1009.9806044923,1009.9806044923,0E-10,8772.4260546300,127,9,2,shoe_pos>=0.80,0.1968504,0E-7,0.3362614900574469,50299
96067763,2026-08-04,10.1018264102,10.1018264102,10.1018264102,0E-10,10.1018264102,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50300
96067763,2026-08-06,10.1018264102,10.1018264102,10.1018264102,0E-10,10.1018264102,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50301
96076970,2026-08-06,71.3188944560,-27.4264587034,-27.4264587034,0E-10,63.2374333278,9,4,2,shoe_pos>=0.80,0E-7,0E-7,0.42715423114343876,50302
96129979,2026-08-04,165.4653993844,165.1436888107,165.1436888107,0E-10,165.4653993844,2,1,1,shoe_pos>=0.80,0E-7,0E-7,1.3042286451122318,50303
96165153,2026-08-04,85.8655244867,61.8736867625,61.8736867625,0E-10,85.8655244867,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.5894888603649169,50304
96165153,2026-08-05,543.6802973972,1.2122191694,1.2122191694,0E-10,543.6802973972,30,5,2,shoe_pos>=0.80,0.0333333,0E-7,0.45492364449983763,50305
96165153,2026-08-06,236.1807014705,-10.0816227573,-10.0816227573,0E-10,236.1807014705,14,6,3,shoe_pos>=0.80,0.1428571,0E-7,0.4682513389906019,50306
96179127,2026-08-06,9820.9956360092,802.5901082921,802.5901082921,0E-10,8628.9801196037,145,14,5,shoe_pos>=0.80,0.4344828,0E-7,0.6003544574740778,50307
96215377,2026-08-04,812.1868433810,58.8936479717,58.8936479717,0E-10,812.1868433810,5,4,1,shoe_pos>=0.80,0.6000000,0E-7,0.21118655824153704,50308
96223322,2026-08-06,11882.7784063372,-607.0591562988,-607.0591562988,0E-10,10618.2317763064,183,19,3,shoe_pos>=0.80,0.4808743,0.0054645,0.944530616697646,50309
96247748,2026-08-06,2832.5521254235,435.9948278659,457.6511233237,21.6562954594,2406.2550509123,62,8,1,shoe_pos>=0.80,0E-7,0E-7,0.44196105380442496,50310
96249480,2026-08-06,1473.8139881333,-258.3926232245,-258.3926232245,0E-10,1162.5099529961,8,4,1,shoe_pos>=0.80,0.2500000,0E-7,0.4233872712588737,50311
96252625,2026-08-04,1498.5035892928,242.2511039953,242.2511039953,0E-10,1404.3238944350,16,1,1,shoe_pos>=0.80,0.1875000,0E-7,0.0412046679655962,50312
96252625,2026-08-05,458.3411816412,260.5638224398,260.5638224398,0E-10,458.3411816412,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0375152436650239,50313
96252625,2026-08-06,565.0781691468,-4.7089847429,-4.7089847429,0E-10,565.0781691468,6,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,50314
96267054,2026-08-04,92.9368029737,-25.4566025535,-25.4566025535,0E-10,80.8146112815,24,6,3,shoe_pos>=0.80,0.0416667,0E-7,0.3742338273197594,50315
96267054,2026-08-06,6.0610958460,-2.0203652820,-2.0203652820,0E-10,6.0610958460,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,50316
96291857,2026-08-05,1740.1791867678,1244.8311509305,1244.8311509305,0E-10,1589.4210889043,14,1,2,shoe_pos>=0.80,0.1428571,0E-7,0.5434940863549094,50317
96291857,2026-08-06,2463.8180565132,-129.2212267402,-129.2212267402,0E-10,2300.1378359756,20,1,2,shoe_pos>=0.80,0.1000000,0E-7,0.6715509998674136,50318
96307456,2026-08-05,46.2332725452,9.3750802661,9.3750802661,0E-10,46.2332725452,7,1,1,shoe_pos>=0.80,0E-7,0E-7,0.44095855184408894,50319
96313791,2026-08-04,140.0113140454,29.4064166800,30.2905285276,0.8841118475,110.5139809276,16,11,2,shoe_pos>=0.80,0.5000000,0E-7,0.4374733618420118,50320
96313791,2026-08-05,247.4947470502,-98.9978988201,-97.5674802004,1.4304186197,178.8023274607,9,8,2,shoe_pos>=0.80,0.4444444,0E-7,0.7254004050216087,50321
96313791,2026-08-06,10.1018264102,-10.1018264102,-10.0210117989,0.0808146113,10.1018264102,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,50322
96324484,2026-08-06,2023.9899314231,183.1351295801,183.1351295801,0E-10,1803.0976292627,410,19,1,shoe_pos>=0.80,0.4439024,0E-7,0.9079632618686144,50323
96327243,2026-08-05,8.4760999666,-8.4760999666,-8.4760999666,0E-10,8.4760999666,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,50324
96363625,2026-08-04,7.7055454242,-2.5685151414,-2.5685151414,0E-10,7.7055454242,7,1,1,shoe_pos>=0.80,0.2857143,0E-7,0.41987652503293404,50325
96364874,2026-08-04,4104.4871959520,99.2731102149,99.2731102149,0E-10,3752.6006215807,25,14,1,shoe_pos>=0.80,0.1600000,0E-7,0.9852853737473117,50326
96364874,2026-08-05,102.7406056560,-27.6115377701,-27.6115377701,0E-10,102.7406056560,3,2,1,shoe_pos>=0.80,0E-7,0E-7,0.2165063509461096,50327
96364874,2026-08-06,38.5277271210,38.5277271210,38.5277271210,0E-10,38.5277271210,2,2,1,shoe_pos>=0.80,1.0000000,0E-7,0.4714045207910317,50328
96369495,2026-08-04,127.2830127687,4.9498949410,4.9498949410,0E-10,115.1608210765,32,2,1,shoe_pos>=0.80,0.3125000,0E-7,0.4558552726670801,50329
96382180,2026-08-05,2.0000000000,-2.0000000000,-2.0000000000,0E-10,2.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50330
96383219,2026-08-04,154054.4690480036,-6532.0530951994,-6532.0530951994,0E-10,133029.1336673668,94,28,2,shoe_pos>=0.80,0.3404255,0E-7,0.7261784225432015,50331
96383219,2026-08-05,2425.6505576208,-782.7905285276,-782.7905285276,0E-10,2425.6505576208,5,4,1,shoe_pos>=0.80,0.2000000,0E-7,0.3332434475686225,50332
96383219,2026-08-06,50951.1879747856,-3902.2244221753,-3902.2244221753,0E-10,45536.6090189104,68,27,3,shoe_pos>=0.80,0.2941176,0E-7,0.5252085030222851,50333
96422297,2026-08-04,3659.3635219475,-360.6708961549,-360.6708961549,0E-10,3314.1550869438,17,2,1,shoe_pos>=0.80,0.1764706,0E-7,0.42342049762113515,50334
96422297,2026-08-05,97.6035753730,-19.5207150746,-19.5207150746,0E-10,58.5621452238,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.346410161513779,50335
96469193,2026-08-04,620.2964066476,-154.7273521179,-154.7273521179,0E-10,503.9426707423,15,1,1,shoe_pos>=0.80,0E-7,0E-7,0.44509261545296236,50336
96471811,2026-08-04,98.9978988194,43.0337805081,43.0337805081,0E-10,98.9978988194,7,2,1,shoe_pos>=0.80,0.5714286,0E-7,0.6060915267316439,50337
96471811,2026-08-05,121.2219169216,-0.4040730553,-0.4040730553,0E-10,109.0997252293,9,1,2,shoe_pos>=0.80,0E-7,0E-7,0.6139014578901062,50338
96475901,2026-08-06,495.0000000000,-232.5000000000,-232.5000000000,0E-10,435.0000000000,7,4,1,shoe_pos>=0.80,0E-7,0E-7,0.490601391700236,50339
96476634,2026-08-05,1314.8537255520,470.1390011331,470.1390011331,0E-10,1234.0391142702,25,13,1,shoe_pos>=0.80,0.2000000,0E-7,0.22393876869785348,50340
96477542,2026-08-04,2774.5100557370,-16.1816453911,-16.1816453911,0E-10,2533.0696324457,54,6,3,shoe_pos>=0.80,0E-7,0E-7,0.5623550519553754,50341
96477542,2026-08-05,515.7578403928,-123.2887267872,-123.2887267872,0E-10,473.3773405597,21,4,2,shoe_pos>=0.80,0.1904762,0E-7,0.6194685663540653,50342
96477542,2026-08-06,5290.8843397633,105.3091207970,105.3091207970,0E-10,4371.3559191433,87,11,3,shoe_pos>=0.80,0.1264368,0E-7,0.6147144920709205,50343
96508148,2026-08-04,3.3068783069,-3.3068783069,-3.3068783069,0E-10,3.3068783069,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50344
96508149,2026-08-05,506.2681819133,79.1109436807,79.1109436807,0E-10,506.2681819133,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.2495215286569476,50345
96540715,2026-08-04,20.0000000000,-20.0000000000,-20.0000000000,0E-10,20.0000000000,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,50346
96543429,2026-08-05,13521.7091660924,1191.0751206065,1191.0751206065,0E-10,9767.4017918678,27,6,1,shoe_pos>=0.80,0.1851852,0E-7,0.9053140930954241,50347
96543989,2026-08-05,128.1675163309,-39.0410069784,-39.0410069784,0E-10,115.3250798248,12,4,1,shoe_pos>=0.80,0.1666667,0E-7,0.849019379539498,50348
96548865,2026-08-06,13.9405204458,-1.2122191692,-1.2122191692,0E-10,12.3242282202,21,1,1,shoe_pos>=0.80,0.3333333,0E-7,0.6021385957307945,50349
96549481,2026-08-05,49.8164656529,-49.8164656529,-49.8164656529,0E-10,49.8164656529,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.13823140083482657,50350
96551246,2026-08-04,242.4438338453,114.1506384353,114.1506384353,0E-10,242.4438338453,4,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.2828427124738801,50351
96565077,2026-08-04,77.0554542419,-77.0554542419,-77.0554542419,0E-10,77.0554542419,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50352
96567457,2026-08-04,1350.8162275726,-110.8877485047,-110.8877485047,0E-10,1284.7502828499,82,15,6,shoe_pos>=0.80,0.1585366,0E-7,0.5882263656357375,50353
96567457,2026-08-05,7101.7860029076,-422.5695005650,-422.5695005650,0E-10,6485.5745918845,139,24,2,shoe_pos>=0.80,0.2158273,0E-7,1.1753708338459863,50354
96567457,2026-08-06,7178.1558105692,2.3032164212,2.3032164212,0E-10,6585.1786002898,133,21,2,shoe_pos>=0.80,0.2781955,0E-7,0.7712554820588908,50355
96598042,2026-08-04,3959.0000000000,-19.2500000000,-19.2500000000,0E-10,3231.0000000000,17,12,2,shoe_pos>=0.80,0.2941176,0E-7,1.1112516990201748,50356
96632729,2026-08-04,142.2957388335,113.2201474327,113.2201474327,0E-10,119.1791025609,5,5,2,shoe_pos>=0.80,0E-7,0E-7,0.5115983307097364,50357
96632729,2026-08-05,1324.3264069047,-147.3300285110,-147.3300285110,0E-10,1144.5303470068,34,12,2,shoe_pos>=0.80,0.1764706,0E-7,0.666212811422148,50358
96632729,2026-08-06,539.3881796934,-488.0178768654,-488.0178768654,0E-10,539.3881796934,8,6,2,shoe_pos>=0.80,0.1250000,0E-7,0.9910516381750888,50359
96683660,2026-08-05,1597.8732694629,-256.7744586856,-256.7744586856,0E-10,1533.6603909280,31,15,2,shoe_pos>=0.80,0.2258065,0E-7,0.33048125901613506,50360
96683660,2026-08-06,11759.6897233709,2223.9488351784,2223.9488351784,0E-10,10526.8024555006,38,16,2,shoe_pos>=0.80,0.0789474,0E-7,0.770865190644424,50361
96700843,2026-08-05,476.0000000000,28.0000000000,28.0000000000,0E-10,476.0000000000,9,1,1,shoe_pos>=0.80,0.4444444,0E-7,0.5010008695968191,50362
96717981,2026-08-04,296496.5453471378,17478.7455372029,17478.7455372029,0E-10,271838.7999897290,132,16,2,shoe_pos>=0.80,0.1969697,0E-7,0.5504895843515267,50363
96717981,2026-08-05,2568.5151413967,-2568.5151413967,-2568.5151413967,0E-10,2568.5151413967,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.5656854249492491,50364
96734316,2026-08-06,4.0407305641,-1.2829319541,-1.2829319541,0E-10,4.0407305641,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.4242640687364278,50365
96736670,2026-08-04,15793.2859014184,-562.7102971770,-562.7102971770,0E-10,14168.4432229710,223,23,2,shoe_pos>=0.80,0.2286996,0.0044843,0.5123729931875167,50366
96736670,2026-08-05,258.1357717103,-258.1357717103,-258.1357717103,0E-10,258.1357717103,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.007035888370026259,50367
96751215,2026-08-06,111.9872601649,-99.1446844579,-99.1446844579,0E-10,99.1446844579,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.4542288215750203,50368
96773841,2026-08-05,4.8801787687,-4.8801787687,-4.8801787687,0E-10,4.8801787687,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,50369
96785637,2026-08-04,1020.0000000000,5.5000000000,5.5000000000,0E-10,880.0000000000,101,29,1,shoe_pos>=0.80,0.1683168,0E-7,0.09852819236393126,50370
96807144,2026-08-04,11315.2139567945,-22.6026882508,-22.6026882508,0E-10,10403.4009648614,188,16,6,shoe_pos>=0.80,0.0159574,0E-7,0.43469151806534667,50371
96807144,2026-08-05,1386.9831426588,-102.7394920488,-102.7394920488,0E-10,1335.6133966344,22,8,1,shoe_pos>=0.80,0E-7,0E-7,0.34950017033464836,50372
96807144,2026-08-06,24.6335911598,-24.6335911598,-24.6335911598,0E-10,24.6335911598,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50373
96810426,2026-08-05,18.0000000000,-18.0000000000,-18.0000000000,0E-10,18.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50374
96818193,2026-08-05,551.5597219979,-202.5618231779,-202.5618231779,0E-10,551.5597219979,12,8,1,shoe_pos>=0.80,0.2500000,0E-7,0.1900027415995456,50375
96833677,2026-08-06,3.3390696839,1.6823774176,1.6823774176,0E-10,2.8253666556,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.932642742524838,50376
96844507,2026-08-06,450.7744073152,21.5755271877,21.5755271877,0E-10,236.0465414944,6,3,2,shoe_pos>=0.80,0.3333333,0E-7,0.4099471769038623,50377
96864768,2026-08-04,86.1474844935,-86.1474844935,-86.1474844935,0E-10,86.1474844935,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50378
96867386,2026-08-06,1450.1836488330,-357.0236046544,-357.0236046544,0E-10,1341.5354583519,14,5,2,shoe_pos>=0.80,0E-7,0E-7,0.396666455287724,50379
96867493,2026-08-05,8201.7825495083,1678.6402280842,1678.6402280842,0E-10,7765.1349754708,72,22,1,shoe_pos>=0.80,0.1805556,0.0138889,0.5313541678583799,50380
96867493,2026-08-06,2427.2468086198,-1047.5560578429,-1047.5560578429,0E-10,2280.8414455602,20,7,3,shoe_pos>=0.80,0.2500000,0E-7,0.6807970604519556,50381
96867850,2026-08-04,24.4008938433,-24.4008938433,-24.4008938433,0E-10,24.4008938433,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.8187552203212655,50382
96873655,2026-08-05,10842.2161148629,588.1385970768,588.1385970768,0E-10,9521.9993321851,84,25,1,shoe_pos>=0.80,0.2619048,0E-7,0.23081901689245338,50383
96873655,2026-08-06,125081.5503557387,2300.0410962391,2300.0410962391,0E-10,112420.3118177372,841,29,5,shoe_pos>=0.80,0.2532699,0E-7,0.2239484280757467,50384
96894782,2026-08-05,284.2312918867,274.0974088143,274.0974088143,0E-10,284.2312918867,3,3,2,shoe_pos>=0.80,0E-7,0E-7,0.6396489556707886,50385
96894782,2026-08-06,165.8418007556,-84.2881703162,-84.2881703162,0E-10,165.8418007556,3,3,3,shoe_pos>=0.80,0E-7,0E-7,0.4116342030125567,50386
96900829,2026-08-04,1029.7177201860,-254.5398505125,-254.5398505125,0E-10,1029.7177201860,10,8,1,shoe_pos>=0.80,0.1000000,0E-7,0.512961110459733,50387
96917676,2026-08-04,3686.1506055822,1053.1858873092,1078.4623486046,25.2764612952,3159.5576619276,7,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,50388
96920935,2026-08-04,324.3243243244,-162.1621621622,-162.1621621622,0E-10,162.1621621622,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,50389
96921115,2026-08-05,6.0610958461,2.0203652821,2.0203652821,0E-10,6.0610958461,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.47140452080658685,50390
96931499,2026-08-04,1350.6141910451,-117.1407790525,-117.1407790525,0E-10,1290.0032325838,25,3,1,shoe_pos>=0.80,0.4000000,0E-7,0.6509469218797344,50391
96931499,2026-08-05,531.7601422334,-66.3689995149,-66.3689995149,0E-10,491.3528365926,18,2,1,shoe_pos>=0.80,0E-7,0E-7,0.7295415283831916,50392
96940861,2026-08-05,46.4684014864,-38.3869403582,-38.3869403582,0E-10,46.4684014864,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.36376522892890734,50393
96958291,2026-08-05,140.8194601583,-60.5099401972,-60.5099401972,0E-10,140.8194601583,9,9,1,shoe_pos>=0.80,0.2222222,0E-7,0.4785947991008254,50394
96959546,2026-08-04,359.5921197955,102.7406056559,102.7406056559,0E-10,359.5921197955,7,3,1,shoe_pos>=0.80,0.5714286,0E-7,0.40824829046363253,50395
96977321,2026-08-05,41.8223745843,-41.8223745843,-41.8223745843,0E-10,41.8223745843,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50396
96977321,2026-08-06,83.6447491686,-41.8223745843,-41.8223745843,0E-10,41.8223745843,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,50397
96979360,2026-08-04,80.6125747533,-60.9140132534,-60.9140132534,0E-10,80.6125747533,6,2,1,shoe_pos>=0.80,0E-7,0E-7,0.6279703569238957,50398
96979360,2026-08-05,26.2647486665,-26.2647486665,-26.2647486665,0E-10,26.2647486665,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50399
96991371,2026-08-05,5362.4535315983,-646.9209633092,-646.9209633092,0E-10,4756.3439469853,36,1,1,shoe_pos>=0.80,0.2222222,0E-7,0.17180649420082245,50400
96993018,2026-08-04,187.8015161957,0E-10,0E-10,0E-10,0E-10,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50401
96993018,2026-08-05,226.5678842178,215.2394900069,215.2394900069,0E-10,226.5678842178,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50402
97006357,2026-08-05,100.5829616217,-34.0557788280,-34.0557788280,0E-10,100.5829616217,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.3619980569158304,50403
97006357,2026-08-06,568.7188093457,-28.9548646379,-28.9548646379,0E-10,550.0596210754,65,3,2,shoe_pos>=0.80,0.2153846,0E-7,1.5652248904675512,50404
97017302,2026-08-04,140606.7156941678,8012.1120898912,9193.3475432437,1181.2354533850,131248.3837077451,290,28,7,shoe_pos>=0.80,0.2172414,0E-7,0.36957759964703396,50405
97017302,2026-08-05,397040.7709713183,2561.0756425449,5899.9454501580,3338.8698076967,370985.5341845080,700,29,10,shoe_pos>=0.80,0.2114286,0.0014286,0.29610837481951163,50406
97017302,2026-08-06,176972.8866978818,-4084.3704541477,-2620.9740180899,1463.3964360900,162599.6040083717,315,29,11,shoe_pos>=0.80,0.2095238,0.0031746,0.3160939832026415,50407
97038859,2026-08-05,66.6720543075,63.6415063841,63.6415063841,0E-10,66.6720543075,7,1,1,shoe_pos>=0.80,0E-7,0E-7,0.34015067152846484,50408
97043794,2026-08-04,5.6507333111,-5.6507333111,-5.6507333111,0E-10,5.6507333111,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50409
97049257,2026-08-04,16761.1524163566,-1477.4931307582,-1477.4931307582,0E-10,14661.1847422011,141,29,2,shoe_pos>=0.80,0.0992908,0E-7,0.44951800196292635,50410
97049257,2026-08-05,25425.2868918700,1537.1747211893,1537.1747211893,0E-10,22711.9363180863,199,29,2,shoe_pos>=0.80,0.0954774,0E-7,0.35284160319930846,50411
97049257,2026-08-06,24804.8327137530,-1649.6080491351,-1649.6080491351,0E-10,22478.9882010651,211,29,5,shoe_pos>=0.80,0.1611374,0E-7,0.374148323373248,50412
97059167,2026-08-04,189.9018653083,-19.4771143908,-19.4771143908,0E-10,189.9018653083,10,7,3,shoe_pos>=0.80,0.3000000,0E-7,0.666736040230996,50413
97059167,2026-08-05,444.2280320621,-134.8228331712,-134.8228331712,0E-10,421.7544385346,33,12,3,shoe_pos>=0.80,0.1818182,0E-7,0.7703117996950035,50414
97059167,2026-08-06,230.3543336578,-93.6399730316,-93.6399730316,0E-10,211.6263390515,15,9,1,shoe_pos>=0.80,0.2666667,0E-7,0.7232378590520374,50415
97075301,2026-08-04,665.7103604332,157.2854372070,162.1262324230,4.8407952157,605.0994019720,17,13,1,shoe_pos>=0.80,0.0588235,0E-7,0.48514953514567616,50416
97075301,2026-08-05,983.1097462420,152.8406335865,159.6662356554,6.8256020687,853.2002586066,27,15,1,shoe_pos>=0.80,0.2592593,0E-7,0.3935801664268621,50417
97075301,2026-08-06,788.7506061092,-24.6181509616,-18.6314045578,5.9867464036,748.3433004683,24,16,1,shoe_pos>=0.80,0.1250000,0E-7,0.4728055126117902,50418
97096231,2026-08-06,773.1230575609,-25.4282999000,-25.4282999000,0E-10,744.8693910055,20,14,1,shoe_pos>=0.80,0.4500000,0E-7,0.7043370820501063,50419
97111750,2026-08-04,861.4837562624,-168.8419266202,-168.8419266202,0E-10,764.3041861962,56,4,2,shoe_pos>=0.80,0.2142857,0E-7,0.7951097083933352,50420
97111750,2026-08-05,51.1152416352,-3.2123807983,-3.2123807983,0E-10,44.2459996763,20,4,3,shoe_pos>=0.80,0.2500000,0E-7,0.8848534078491406,50421
97119854,2026-08-04,691.7011275782,-57.2778876531,-57.2778876531,0E-10,653.1734004572,12,2,2,shoe_pos>=0.80,0E-7,0E-7,0.7622643505929283,50422
97119854,2026-08-06,14.8973878201,-14.8973878201,-14.8973878201,0E-10,14.8973878201,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50423
97123785,2026-08-06,135.3644738965,55.1559721996,55.1559721996,0E-10,129.3033780505,23,10,1,shoe_pos>=0.80,0.3478261,0E-7,0.9649374672011397,50424
97127671,2026-08-05,4.0407305641,3.8386940359,3.8386940359,0E-10,4.0407305641,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,50425
97128849,2026-08-06,5.8516980965,-5.8516980965,-5.8516980965,0E-10,5.8516980965,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50426
97139193,2026-08-04,30.3054792306,-30.3054792306,-30.3054792306,0E-10,30.3054792306,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.4714045207910317,50427
97144802,2026-08-04,127.2830127685,12.1221916923,12.1221916923,0E-10,107.0793599481,7,1,1,shoe_pos>=0.80,0E-7,0E-7,0.29397236789652986,50428
97148266,2026-08-06,12.8425757070,-12.8425757070,-12.8425757070,0E-10,12.8425757070,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,50429
97151582,2026-08-04,520.0420235957,131.3237433351,131.3237433351,0E-10,489.7365443651,30,7,1,shoe_pos>=0.80,0.2000000,0E-7,0.5106364845189503,50430
97158601,2026-08-05,12.1450337855,-1.2697080776,-1.2697080776,0E-10,12.1450337855,6,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2226808857075983,50431
97159139,2026-08-04,1474.8413941914,-286.3894382662,-286.3894382662,0E-10,1383.6591066717,77,22,4,shoe_pos>=0.80,0.3116883,0E-7,0.7316386864421943,50432
