player_id,n_shoes,avg_first_round,min_first_round,max_first_round
143954886,40,26.25,8,53
143955715,208,24.134615384615383,2,50
143956540,65,14.2,2,42
143957583,85,26.011764705882353,2,52
143957842,166,26.03012048192771,1,50
143957860,215,27.804651162790698,1,52
143958605,911,21.841931942919867,2,52
143958976,105,14.323809523809524,2,41
143959828,48,21.104166666666668,1,47
143961473,86,27.011627906976745,5,51
143961498,144,25.17361111111111,1,52
143962162,86,26.11627906976744,5,54
143962225,611,27.18821603927987,1,53
143962248,63,28.53968253968254,12,55
143962605,570,19.794736842105262,5,52
143962683,40,27.925,2,49
143962758,80,26.7625,2,48
143962993,60,23.916666666666668,2,54
143963248,52,33.51923076923077,5,53
143963679,78,34.57692307692308,2,53
143963900,310,24.019354838709678,2,54
143965550,52,25.96153846153846,6,45
143966033,76,21.789473684210527,2,53
143967631,32,31.375,11,45
143968855,49,22.979591836734695,2,49
143969484,35,24.742857142857144,1,47
143970367,270,25.466666666666665,1,59
143970455,59,25.64406779661017,2,51
143970553,615,24.403252032520324,1,55
143971203,619,32.817447495961225,4,56
143971329,266,14.81578947368421,1,54
143972315,46,29.652173913043477,7,51
143972422,54,27.944444444444443,6,54
143972624,1163,22.43336199484093,1,54
143972902,126,28.00793650793651,3,53
143973064,253,22.26482213438735,3,51
143973192,98,32.295918367346935,9,49
143973257,55,24.87272727272727,3,48
143973991,123,27.552845528455286,7,52
143974702,311,29.630225080385852,2,52
143974866,74,22.10810810810811,1,51
143975568,58,23.448275862068964,2,48
143976002,111,28.126126126126128,1,52
143976270,49,18.53061224489796,3,48
143976474,40,26.3,7,49
143976661,31,28.93548387096774,9,48
143976736,1078,31.210575139146567,1,56
143978373,78,37.717948717948715,15,57
143978385,99,23.858585858585858,1,58
143978813,72,23.569444444444443,7,50
143979138,149,21.624161073825505,1,49
143979816,121,21.884297520661157,4,50
143979853,102,24.00980392156863,4,53
143980199,307,20.338762214983714,1,50
143980566,36,27.25,6,56
143981027,802,26.948877805486283,3,55
143981444,40,34.275,16,52
143982579,486,24.625514403292183,1,53
143983309,74,31.283783783783782,12,51
143983398,42,32.714285714285715,2,48
143984889,50,29.22,3,48
143985102,282,22.836879432624112,1,53
143985728,122,28.385245901639344,1,51
143986632,214,30.462616822429908,3,52
143986729,297,27.185185185185187,9,56
143987478,143,24.902097902097903,3,51
143988276,39,26.974358974358974,2,53
143988499,1973,21.90978205778003,2,57
143988727,43,30.3953488372093,10,48
143990615,478,37.26569037656904,6,58
143991386,86,25.313953488372093,6,49
143991945,334,25.50299401197605,1,53
143992283,31,28.516129032258064,4,53
143992310,97,28.8659793814433,7,51
143993275,31,23.93548387096774,2,46
143994272,170,27.31764705882353,1,53
143996007,36,19.583333333333332,1,48
143996417,168,27.386904761904763,6,57
143996557,33,32.303030303030305,7,49
143996589,45,30.333333333333332,1,50
143997011,150,28.633333333333333,8,51
143997175,36,21.166666666666668,2,57
143998188,207,28.956521739130434,5,54
143999523,193,16.17616580310881,3,42
144001608,261,28.10727969348659,2,51
144002874,345,14.907246376811594,1,55
144003057,33,28.333333333333332,7,48
144008371,46,26.91304347826087,7,50
144009471,1458,25.486282578875173,2,57
144009501,52,19.596153846153847,4,51
144009676,69,26.3768115942029,2,51
144010428,49,26.73469387755102,1,54
144011302,141,32.92198581560284,8,55
144011892,47,28.617021276595743,7,50
144012514,32,26.78125,3,52
144013377,413,24.19854721549637,2,54
144013424,71,24.91549295774648,8,52
144013482,139,27.719424460431654,2,53
144013676,112,28.0,6,53
144014270,82,29.890243902439025,9,56
144014585,128,28.4140625,2,49
144014782,115,23.904347826086955,1,52
144015440,271,27.14022140221402,1,57
144017176,217,25.069124423963135,1,50
144017559,121,23.421487603305785,3,51
144017603,36,25.694444444444443,3,51
144018072,111,27.864864864864863,6,54
144018606,35,23.34285714285714,3,49
144018649,53,29.660377358490567,8,49
144018713,61,18.0327868852459,6,45
144018837,99,28.21212121212121,3,52
144019017,90,23.377777777777776,7,52
144019417,52,26.634615384615383,8,49
144019622,40,24.875,6,48
144019785,47,23.70212765957447,3,52
144020789,263,24.547528517110266,1,52
144021468,381,19.283464566929133,1,54
144021824,32,24.28125,8,45
144021866,110,20.845454545454544,1,49
144022802,1845,26.244444444444444,2,56
144022860,119,23.19327731092437,3,49
144026240,33,26.393939393939394,4,50
144027929,92,7.554347826086956,2,48
144028332,1798,8.21690767519466,1,29
144028732,72,22.625,3,50
144029113,466,24.80472103004292,1,52
144029355,59,19.152542372881356,2,48
144029667,67,25.746268656716417,1,48
144029715,485,25.688659793814434,1,53
144030339,332,19.234939759036145,1,54
144033942,63,26.746031746031747,1,54
144035541,98,25.989795918367346,2,49
144038249,94,28.340425531914892,11,43
144038819,35,28.457142857142856,9,51
144039037,1105,25.923076923076923,1,56
144039168,326,20.257668711656443,3,51
144039915,39,23.743589743589745,3,51
144040319,31,25.0,6,50
144040736,48,26.333333333333332,6,56
144044034,36,16.77777777777778,5,42
144045806,124,24.419354838709676,1,51
144046539,58,23.24137931034483,4,54
144047172,323,29.572755417956657,1,54
144048248,44,28.318181818181817,3,50
144048364,1378,25.443396226415093,1,56
144048718,304,23.24671052631579,1,52
144048756,72,22.52777777777778,1,48
144049065,70,27.385714285714286,1,57
144049073,751,25.581890812250332,4,57
144049362,167,26.119760479041915,1,52
144049616,1550,25.86193548387097,1,56
144050363,40,31.025,9,50
144050394,1034,26.852998065764023,1,57
144050702,301,23.694352159468437,1,52
144051371,61,21.147540983606557,5,43
144051410,30,27.133333333333333,2,46
144051479,38,24.026315789473685,1,48
144051841,98,22.214285714285715,1,50
144052154,57,24.789473684210527,2,52
144052411,586,25.102389078498295,3,55
144052509,838,25.121718377088307,1,54
144053964,62,26.29032258064516,3,56
144054870,938,24.957356076759062,1,52
144056019,176,28.795454545454547,2,57
144056575,58,23.017241379310345,5,53
144058069,127,23.881889763779526,1,56
144058183,83,27.156626506024097,2,53
144059617,33,28.939393939393938,7,50
144059675,2580,22.609302325581396,1,56
144060054,68,9.808823529411764,2,23
144060217,34,24.558823529411764,3,48
144061716,355,23.8,2,57
144062681,123,29.78048780487805,9,51
144063180,555,23.654054054054054,5,51
144063516,67,27.91044776119403,1,49
144066572,80,25.95,2,55
144067311,366,11.300546448087431,2,50
144067893,40,27.875,5,49
144068101,86,24.46511627906977,2,49
144068160,42,16.738095238095237,1,56
144068379,73,28.931506849315067,11,51
144068426,230,24.2,5,51
144069082,105,23.552380952380954,1,50
144069525,42,24.404761904761905,5,51
144069785,156,32.083333333333336,5,54
144070020,42,31.0,10,52
144070800,98,22.142857142857142,2,49
144071217,38,25.973684210526315,6,51
144071326,36,21.47222222222222,4,46
144071399,651,24.978494623655912,1,54
144073951,81,25.62962962962963,5,53
144073962,328,22.445121951219512,3,52
144074788,1994,26.666499498495487,2,58
144075460,120,21.708333333333332,2,51
144075737,585,27.523076923076925,6,56
144076287,236,22.372881355932204,3,54
144076298,573,25.827225130890053,3,59
144077079,237,21.485232067510548,1,54
144077272,45,21.0,1,53
144077528,30,24.666666666666668,6,48
144078627,39,26.205128205128204,5,52
144078707,38,27.31578947368421,7,53
144078833,35,30.942857142857143,12,52
144079234,102,26.215686274509803,4,48
144080068,40,23.425,2,49
144080588,724,25.845303867403317,1,56
144080708,316,22.227848101265824,1,52
144081154,729,31.356652949245543,6,56
144081696,77,32.63636363636363,19,49
144082361,98,23.56122448979592,1,50
144082527,155,23.503225806451614,1,52
144082613,79,28.9873417721519,2,51
144084263,367,28.61035422343324,1,52
144085383,292,25.83219178082192,2,61
144085826,946,22.797040169133194,2,52
144085887,40,27.775,9,52
144086209,74,18.77027027027027,1,52
144086252,49,31.775510204081634,4,52
144086333,189,19.227513227513228,2,47
144086443,50,32.34,13,47
144087068,68,31.441176470588236,10,51
144087970,209,29.52153110047847,5,52
144088169,68,29.044117647058822,4,50
144088348,187,27.834224598930483,1,53
144089173,1348,27.358308605341247,4,59
144089351,40,27.825,6,52
144090363,166,22.259036144578314,5,52
144090515,42,21.547619047619047,3,50
144090575,44,24.136363636363637,2,54
144090702,44,24.931818181818183,5,51
144091159,730,26.843835616438355,5,57
144091254,942,24.597664543524417,1,56
144091958,32,9.375,1,27
144092800,37,25.54054054054054,2,54
144093871,388,23.314432989690722,2,53
144094295,129,28.2015503875969,4,53
144095224,82,23.048780487804876,3,50
144095457,34,19.029411764705884,2,48
144095594,55,16.78181818181818,3,44
144095610,79,27.468354430379748,2,54
144095723,55,17.509090909090908,1,52
144096714,156,22.96794871794872,2,51
144096803,33,31.454545454545453,3,54
144098677,1426,29.769985974754558,6,55
144099460,111,10.315315315315315,1,27
144099681,62,28.258064516129032,6,55
144100773,271,18.99261992619926,1,54
144100904,39,23.923076923076923,4,47
144102119,51,22.0,1,49
144102873,147,25.387755102040817,3,57
144103236,286,25.094405594405593,2,54
144103356,1182,24.34856175972927,1,55
144104047,124,26.072580645161292,4,51
144104130,202,19.935643564356436,1,54
144104771,93,20.462365591397848,3,46
144104801,346,24.502890173410403,5,53
144104900,431,28.132250580046403,2,52
144104991,103,25.07766990291262,1,57
144105726,166,23.512048192771083,3,49
144105837,174,25.517241379310345,4,52
144105890,54,18.462962962962962,1,44
144106124,314,23.191082802547772,1,50
144106846,1996,23.589178356713425,1,55
144106929,36,22.97222222222222,3,48
144107088,82,31.9390243902439,3,54
144107314,156,26.23076923076923,1,50
144107754,313,27.37380191693291,4,56
144107856,363,25.34435261707989,1,58
144108543,647,25.780525502318394,1,57
144108931,31,28.741935483870968,7,52
144109318,83,26.132530120481928,2,56
144109804,48,26.416666666666668,5,51
144110332,94,22.02127659574468,6,48
144111133,36,15.083333333333334,3,42
144111681,89,26.696629213483146,5,50
144113166,458,21.275109170305676,1,53
144113878,69,32.0,3,50
144114249,83,27.325301204819276,1,50
144115188,153,23.764705882352942,1,51
144115885,850,28.89294117647059,1,55
144116334,76,27.11842105263158,2,51
144116608,130,25.56153846153846,1,49
144116917,34,25.647058823529413,7,42
144118019,37,25.54054054054054,2,51
144120058,41,21.024390243902438,11,42
144120255,93,24.258064516129032,1,53
144120524,104,30.759615384615383,8,52
144120660,1166,23.970840480274443,1,56
144121134,114,27.00877192982456,2,54
144121499,30,28.733333333333334,6,49
144121792,1537,25.925178919973977,3,57
144121833,50,31.1,5,54
144122982,365,28.980821917808218,7,54
144123093,44,19.386363636363637,1,50
144123181,33,23.636363636363637,1,49
144124107,254,21.625984251968504,2,47
144125332,88,29.102272727272727,6,51
144125507,248,25.451612903225808,1,51
144125867,38,30.36842105263158,3,53
144128426,2570,21.8295719844358,1,56
144128630,39,26.23076923076923,2,62
144128825,35,24.62857142857143,14,47
144129082,33,18.818181818181817,3,50
144130112,66,30.848484848484848,12,55
144131104,449,16.37639198218263,1,54
144131385,232,24.426724137931036,1,51
144131742,48,25.9375,3,46
144132179,872,22.27866972477064,1,58
144133330,38,26.763157894736842,3,53
144133509,1507,28.147312541473127,2,56
144133702,46,22.847826086956523,1,50
144133929,93,19.70967741935484,1,47
144134834,156,25.03846153846154,2,54
144136334,600,21.891666666666666,1,51
144136372,732,25.82650273224044,1,56
144137650,70,27.3,2,54
144137815,99,27.1010101010101,5,55
144138073,473,24.88372093023256,1,53
144138579,61,24.59016393442623,1,52
144139290,50,25.28,3,47
144139376,445,26.11685393258427,1,51
144139744,148,24.37162162162162,1,54
144140494,32,23.28125,1,49
144141291,81,22.604938271604937,8,44
144141386,30,30.733333333333334,6,51
144141680,1468,26.189373297002724,3,54
144141967,83,26.10843373493976,4,48
144142739,139,25.611510791366907,1,53
144142883,349,23.607449856733524,1,53
144143057,179,29.76536312849162,5,52
144143734,44,24.136363636363637,1,59
144144563,357,22.366946778711483,2,54
144144770,79,24.696202531645568,5,51
144145256,211,25.563981042654028,5,50
144146417,170,26.78235294117647,3,54
144147067,101,33.01980198019802,10,53
144147431,970,25.595876288659795,1,55
144148691,46,31.304347826086957,8,53
144149460,34,26.41176470588235,2,52
144149584,36,10.86111111111111,1,24
144150054,86,23.36046511627907,5,49
144150366,272,23.613970588235293,2,54
144150478,63,28.761904761904763,11,51
144150497,83,23.771084337349397,3,50
144150943,66,21.5,3,53
144151028,69,19.014492753623188,3,49
144151473,555,25.407207207207207,1,54
144152217,31,29.29032258064516,2,46
144152688,225,14.102222222222222,1,52
144154095,49,27.3265306122449,1,52
144155368,50,28.5,6,51
144155531,92,25.16304347826087,1,52
144156011,39,22.641025641025642,1,48
144156204,71,20.929577464788732,1,52
144156850,619,20.96930533117932,1,54
144157099,33,26.666666666666668,1,51
144157222,48,13.166666666666666,1,46
144158217,43,26.74418604651163,4,49
144158286,36,32.69444444444444,8,49
144158295,332,19.879518072289155,1,53
144159027,86,23.906976744186046,3,52
144159416,94,23.51063829787234,4,53
144159770,32,31.53125,1,49
144161205,72,25.555555555555557,4,51
144161400,51,26.03921568627451,5,52
144161551,58,25.810344827586206,5,51
144161717,315,26.593650793650795,1,56
144162032,301,25.996677740863788,6,53
144162423,223,17.327354260089685,2,49
144162693,200,24.375,1,57
144162816,91,20.36263736263736,1,58
144162875,77,30.467532467532468,5,55
144163453,50,28.24,6,50
144164097,54,30.11111111111111,7,53
144164140,52,28.01923076923077,4,51
144164352,58,25.551724137931036,1,50
144164741,52,24.53846153846154,1,57
144165950,85,31.32941176470588,7,52
144166226,328,23.765243902439025,1,54
144166929,35,24.714285714285715,1,52
144167335,544,21.825367647058822,1,55
144169004,37,28.37837837837838,7,54
144170558,65,28.107692307692307,4,52
144170801,226,23.486725663716815,1,51
144172019,131,25.404580152671755,5,53
144174013,167,15.880239520958083,2,50
144174574,30,21.9,5,51
144175186,35,27.62857142857143,1,52
144175433,287,29.94773519163763,5,55
144175487,50,26.34,6,47
144175753,565,23.506194690265488,1,56
144176177,106,26.858490566037737,1,51
144176414,98,32.326530612244895,5,48
144176601,95,29.294736842105262,7,50
144176741,35,24.02857142857143,3,50
144176766,60,21.85,4,51
144177395,34,28.558823529411764,6,47
144178056,30,25.633333333333333,3,48
144178891,2358,24.021628498727736,4,59
144179433,1552,26.28028350515464,3,54
144179925,505,23.39009900990099,3,56
144180376,30,28.033333333333335,3,49
144181080,47,25.06382978723404,4,56
144181503,90,25.233333333333334,2,52
144181924,70,23.242857142857144,10,44
144182057,1085,34.997235023041476,12,58
144182367,72,22.055555555555557,2,49
144182978,71,27.253521126760564,4,49
144183651,171,26.029239766081872,1,54
144184570,57,22.666666666666668,5,49
144184866,93,20.9247311827957,1,50
144186554,69,24.855072463768117,1,49
144187767,34,26.647058823529413,1,51
144188044,107,24.299065420560748,1,49
144188396,121,32.586776859504134,7,54
144189074,126,26.61904761904762,3,54
144191019,521,26.464491362763916,5,55
144191906,90,27.122222222222224,5,54
144192424,257,27.276264591439688,2,52
144192550,45,16.866666666666667,1,48
144193532,222,28.6981981981982,3,57
144194059,72,24.958333333333332,6,50
144194087,74,26.5,1,50
144194437,166,28.92168674698795,3,52
144195477,49,32.734693877551024,13,50
144197421,75,27.186666666666667,2,49
144198081,54,28.12962962962963,4,49
144198264,147,19.918367346938776,1,45
144199269,166,21.933734939759034,1,53
144200383,59,28.372881355932204,8,53
144200981,156,25.44871794871795,1,53
144201260,91,30.78021978021978,6,57
144201865,46,25.152173913043477,7,49
144202763,70,20.914285714285715,2,49
144202895,43,23.58139534883721,1,52
144204075,48,27.979166666666668,5,48
144204467,42,31.88095238095238,1,49
144205067,39,25.205128205128204,7,46
144205258,441,24.365079365079364,2,55
144205345,43,31.74418604651163,2,50
144205420,57,21.666666666666668,3,48
144206560,33,29.939393939393938,5,55
144207074,31,24.193548387096776,1,45
144207372,396,21.694444444444443,8,51
144207930,84,26.476190476190474,1,53
144208353,122,23.19672131147541,1,50
144208368,55,22.454545454545453,1,50
144208571,134,25.65671641791045,4,56
144209494,81,24.901234567901234,1,51
144209644,31,29.741935483870968,1,50
144209798,121,22.140495867768596,1,57
144210044,71,30.366197183098592,4,53
144210173,47,24.4468085106383,5,48
144210337,367,27.032697547683924,2,53
144210385,133,26.037593984962406,5,51
144210638,125,25.344,1,52
144210737,54,18.72222222222222,4,50
144211774,51,28.784313725490197,7,51
144213169,277,24.357400722021662,3,54
144213204,116,23.396551724137932,2,49
144213259,103,25.553398058252426,5,53
144213797,54,15.88888888888889,2,48
144213963,93,28.827956989247312,2,51
144213984,61,20.639344262295083,2,55
144214444,90,32.24444444444445,8,54
144215371,39,20.076923076923077,6,47
144215486,120,22.341666666666665,1,52
144216835,64,25.828125,4,51
144216885,528,8.410984848484848,1,51
144216996,38,22.68421052631579,6,50
144217411,824,26.485436893203882,2,54
144217753,40,29.6,5,54
144218060,84,28.797619047619047,6,56
144218148,118,22.872881355932204,2,51
144218447,1043,22.21668264621285,3,55
144218485,38,31.342105263157894,10,54
144218720,400,27.8275,4,55
144220024,55,21.98181818181818,3,50
144220857,36,26.944444444444443,4,48
144221415,30,12.9,1,32
144221430,135,21.37037037037037,2,54
144221582,31,31.225806451612904,9,54
144222123,116,26.887931034482758,2,53
144222255,553,25.15913200723327,1,55
144222794,655,29.42595419847328,4,55
144224197,743,19.205921938088828,1,54
144224340,63,25.6984126984127,7,48
144226007,39,30.41025641025641,1,49
144227719,258,24.38372093023256,3,53
144228108,361,27.310249307479225,8,54
144229059,427,24.09367681498829,1,55
144229189,176,28.09090909090909,1,53
144229374,30,23.3,8,46
144229434,52,22.03846153846154,3,47
144230018,299,23.638795986622075,2,53
144230267,874,22.008009153318078,2,55
144230378,148,26.4527027027027,1,55
144230777,32,13.34375,5,45
144231358,34,30.264705882352942,9,51
144232475,134,24.507462686567163,10,49
144232586,71,26.845070422535212,3,49
144232774,38,20.55263157894737,6,46
144233244,31,26.29032258064516,4,59
144233603,450,29.42222222222222,3,58
144234715,133,25.60902255639098,1,51
144234784,52,31.442307692307693,13,54
144235065,45,25.333333333333332,4,46
144235170,477,26.30817610062893,3,51
144235298,408,24.073529411764707,1,53
144235666,375,28.802666666666667,6,57
144236461,39,21.333333333333332,3,52
144236685,39,26.435897435897434,6,54
144238032,307,32.726384364820845,3,52
144238854,89,25.04494382022472,1,52
144239148,130,21.107692307692307,8,51
144239834,31,28.548387096774192,5,50
144241042,130,36.8,14,54
144241461,51,28.15686274509804,5,49
144241711,787,19.761118170266837,1,53
144241836,55,25.0,2,49
144242115,124,20.080645161290324,1,53
144242332,88,22.84090909090909,5,52
144242337,33,22.666666666666668,6,40
144242485,144,24.07638888888889,5,51
144242740,80,26.125,5,54
144242928,71,39.183098591549296,16,53
144243562,33,29.303030303030305,10,51
144244503,117,6.111111111111111,2,34
144244556,116,29.25862068965517,1,54
144244618,131,29.18320610687023,6,51
144245793,149,14.436241610738255,1,47
144246341,165,22.666666666666668,2,53
144248440,36,27.47222222222222,1,49
144249283,55,29.927272727272726,6,54
144249419,1499,19.484989993328885,2,54
144249671,249,27.200803212851405,2,58
144249685,89,26.44943820224719,1,55
144249813,267,26.299625468164795,2,51
144250214,209,22.69377990430622,1,52
144250552,186,27.747311827956988,2,52
144250637,31,27.322580645161292,2,47
144250914,159,26.22641509433962,3,52
144251368,31,19.451612903225808,1,48
144251424,267,28.93632958801498,5,55
144252189,48,24.520833333333332,1,54
144252192,161,24.84472049689441,1,51
144252249,316,26.52848101265823,2,52
144254972,68,16.573529411764707,1,51
144255127,31,23.387096774193548,1,49
144255772,64,22.625,3,52
144256747,84,20.714285714285715,1,48
144257076,89,25.775280898876403,5,53
144257201,559,16.04830053667263,1,55
144258038,738,23.411924119241192,1,55
144258179,109,10.486238532110091,2,54
144258223,376,28.518617021276597,5,58
144258932,33,24.03030303030303,4,46
144259397,94,25.372340425531913,1,52
144259974,35,26.2,6,45
144260170,646,26.647058823529413,1,57
144260464,1204,25.848837209302324,3,57
144260907,44,23.113636363636363,5,48
144261163,34,26.176470588235293,1,50
144261536,35,21.057142857142857,2,47
144261828,133,28.42105263157895,12,56
144261949,325,26.436923076923076,1,55
144263591,40,30.4,1,54
144264644,103,26.310679611650485,1,54
144265825,34,24.352941176470587,5,50
144266344,122,21.34426229508197,1,52
144266714,48,32.125,14,51
144266747,6202,23.911157691067398,1,59
144267101,74,25.10810810810811,2,55
144267494,175,25.17142857142857,2,53
144268052,151,24.271523178807946,1,53
144268795,1314,26.52891933028919,2,57
144269615,70,27.271428571428572,4,52
144269736,63,25.22222222222222,3,53
144269877,124,34.53225806451613,14,53
144270358,257,24.027237354085603,1,54
144271093,207,22.647342995169083,2,52
144271129,58,26.06896551724138,7,55
144271428,37,13.027027027027026,1,41
144272950,673,26.286775631500742,1,53
144272959,764,25.893979057591622,1,54
144273440,82,22.475609756097562,1,49
144273682,69,23.92753623188406,1,50
144274347,147,29.040816326530614,5,54
144275312,662,25.17069486404834,5,58
144276408,30,22.766666666666666,2,46
144276932,48,28.520833333333332,6,46
144277268,59,25.89830508474576,3,48
144277734,31,24.580645161290324,2,51
144278029,36,29.083333333333332,7,50
144280624,162,28.17283950617284,6,54
144280641,44,30.704545454545453,10,53
144280884,1447,10.790601243953006,2,54
144281599,43,25.209302325581394,3,53
144281730,32,23.90625,9,44
144281827,121,24.47107438016529,5,51
144281940,208,27.985576923076923,1,56
144282651,32,15.25,4,40
144282810,118,28.728813559322035,7,53
144283259,193,23.196891191709845,1,50
144283364,45,31.288888888888888,8,55
144283505,110,35.90909090909091,10,52
144284082,145,24.386206896551723,5,50
144284314,101,16.247524752475247,1,49
144284633,55,28.345454545454544,1,50
144285296,622,25.173633440514468,3,53
144285954,66,28.166666666666668,6,51
144286215,124,26.975806451612904,5,56
144286898,78,25.96153846153846,2,51
144287426,50,27.84,6,51
144288076,139,22.834532374100718,1,52
144288186,300,27.09,1,53
144288763,39,26.846153846153847,3,50
144289575,65,22.907692307692308,9,40
144290609,94,34.265957446808514,9,52
144290823,31,32.87096774193548,10,52
144290942,223,25.89237668161435,1,51
144290976,37,31.27027027027027,1,55
144290982,35,28.4,5,48
144292654,35,26.65714285714286,2,50
144293329,44,28.931818181818183,1,51
144294031,226,26.13274336283186,3,52
144294114,227,27.616740088105725,3,54
144294158,96,26.739583333333332,1,53
144294486,119,26.025210084033613,1,51
144295319,31,25.516129032258064,1,50
144295481,92,19.0,1,49
144295484,49,21.102040816326532,1,47
144296816,103,25.038834951456312,2,54
144296883,162,29.055555555555557,1,53
144297052,59,26.610169491525422,3,52
144297073,123,29.943089430894307,2,51
144297726,87,17.35632183908046,5,34
144298687,5975,24.902928870292886,1,59
144300066,123,32.390243902439025,8,50
144300403,234,27.05128205128205,1,53
144300670,127,19.858267716535433,2,50
144301124,1268,24.71608832807571,2,56
144302495,194,25.47938144329897,1,51
144302592,75,28.84,5,53
144303735,33,26.696969696969695,1,51
144304044,216,30.39351851851852,4,54
144304416,628,23.09713375796178,3,55
144304620,574,19.813588850174217,1,51
144305174,59,22.508474576271187,2,54
144305589,75,26.6,4,49
144306044,54,20.62962962962963,1,46
144306131,190,27.510526315789473,1,56
144309941,450,26.06,1,54
144310258,71,26.718309859154928,7,53
144310574,56,24.892857142857142,5,53
144310665,453,28.154525386313466,4,56
144311170,85,22.08235294117647,2,51
144311708,155,27.883870967741935,2,52
144312190,1065,25.76150234741784,1,56
144312465,70,24.728571428571428,1,53
144312572,41,14.902439024390244,1,49
144312693,65,18.661538461538463,1,53
144312747,1997,22.774161241862796,1,58
144313208,331,23.235649546827794,2,53
144314728,142,26.14788732394366,5,52
144314986,119,30.907563025210084,2,51
144315845,483,10.79503105590062,3,39
144315942,31,26.451612903225808,2,56
144316075,1770,13.380790960451977,1,55
144316510,51,27.352941176470587,7,50
144317220,91,28.197802197802197,3,56
144317473,831,19.15884476534296,1,54
144318265,42,29.166666666666668,5,54
144318651,181,32.773480662983424,11,52
144318835,90,26.544444444444444,2,54
144319965,42,32.476190476190474,10,49
144320050,73,23.904109589041095,1,52
144320317,55,25.12727272727273,1,50
144320378,148,22.945945945945947,7,53
144320657,2619,25.596410843833524,5,60
144321212,320,23.9,5,54
144321242,44,30.136363636363637,3,48
144321458,353,28.06515580736544,9,56
144321543,35,24.685714285714287,2,52
144321803,144,31.916666666666668,9,54
144322457,35,17.685714285714287,8,36
144322644,51,29.96078431372549,6,51
144322761,50,22.64,1,47
144323555,41,23.48780487804878,2,55
144324430,34,26.735294117647058,2,47
144324886,47,14.042553191489361,5,34
144325097,46,28.52173913043478,6,52
144325161,302,24.056291390728475,1,53
144325204,156,22.153846153846153,1,49
144325315,981,15.914373088685016,1,50
144325575,48,25.4375,5,51
144326143,156,27.974358974358974,2,54
144326499,1462,24.627906976744185,2,59
144326821,778,28.602827763496144,3,57
144327176,96,28.197916666666668,2,49
144327378,32,27.75,4,55
144328596,149,22.21476510067114,1,50
144329398,189,25.693121693121693,1,56
144329606,877,25.272519954389967,1,54
144329607,887,20.27621195039459,1,54
144329785,173,25.433526011560694,1,51
144330259,320,25.4625,4,57
144332240,81,26.65432098765432,2,52
144332671,42,26.071428571428573,7,58
144332823,281,25.209964412811388,1,54
144333197,34,25.205882352941178,1,47
144333213,389,23.619537275064268,5,55
144334484,60,25.783333333333335,3,51
144335041,130,26.869230769230768,1,53
144335070,63,29.047619047619047,3,52
144337013,808,21.913366336633665,1,55
144337730,37,22.783783783783782,1,50
144341373,30,22.433333333333334,3,49
144343893,1510,25.55960264900662,4,57
144344047,32,24.71875,9,53
144344212,46,23.565217391304348,2,49
144344714,149,9.355704697986576,1,55
144344942,125,22.56,3,49
144345323,38,24.105263157894736,6,50
144345498,1563,29.581573896353166,1,60
144346256,825,13.873939393939393,1,53
144346508,38,23.92105263157895,1,47
144346760,93,29.698924731182796,3,53
144347046,41,28.853658536585368,11,58
144347542,39,27.564102564102566,2,52
144347560,98,25.897959183673468,1,53
144347738,538,23.973977695167285,1,54
144347852,804,29.927860696517413,5,55
144348333,36,26.97222222222222,4,50
144349102,189,28.608465608465607,3,51
144351108,315,27.923809523809524,4,58
144351499,404,27.190594059405942,3,54
144351510,837,27.65232974910394,1,54
144351516,51,21.627450980392158,3,51
144351877,895,23.356424581005587,1,54
144352081,44,19.5,1,54
144352494,32,27.125,6,48
144352700,57,26.666666666666668,6,51
144352888,291,18.0893470790378,1,58
144353537,55,23.181818181818183,4,49
144354776,923,27.98374864572048,1,56
144355410,588,25.214285714285715,1,54
144356003,42,21.571428571428573,2,46
144356035,75,13.946666666666667,3,33
144357289,47,26.74468085106383,4,50
144357529,199,31.502512562814072,7,52
144358205,65,26.415384615384614,5,48
144358503,68,18.073529411764707,3,48
144359455,98,25.540816326530614,5,53
144359654,35,19.228571428571428,3,54
144361132,401,21.84788029925187,2,50
144361999,67,19.074626865671643,3,52
144363457,169,25.5207100591716,1,54
144364173,150,28.126666666666665,3,55
144364512,94,22.71276595744681,7,51
144364881,97,30.443298969072163,2,51
144365247,101,21.792079207920793,1,51
144366143,32,27.8125,6,49
144366396,98,21.428571428571427,1,54
144366716,1474,22.7483039348711,1,58
144366745,39,30.53846153846154,9,47
144366806,125,22.288,2,48
144367295,70,30.214285714285715,3,52
144368461,115,29.269565217391303,4,52
144368595,445,26.737078651685394,1,54
144368777,31,13.03225806451613,3,46
144369483,2469,20.736735520453625,2,55
144369531,179,26.044692737430168,2,53
144370076,142,10.591549295774648,1,27
144370126,107,22.934579439252335,1,51
144371011,463,21.704103671706264,1,51
144371054,83,12.0,4,26
144371346,225,30.38222222222222,3,60
144371478,70,32.214285714285715,8,55
144371611,525,33.333333333333336,6,56
144371902,225,17.826666666666668,1,51
144372130,33,12.545454545454545,1,47
144374049,87,14.022988505747126,3,49
144374082,56,28.303571428571427,3,53
144374408,45,16.177777777777777,3,45
144374649,62,26.274193548387096,5,47
144378409,197,27.487309644670052,1,54
144378899,86,23.569767441860463,6,49
144379355,89,29.471910112359552,1,54
144379766,50,24.8,4,49
