uid,dealer_id,stake_amount,profit_amount,net_pnl,win_rate,n_related_orders,n_rounds_eff,p_base_mix,z_score,net_pnl_all,game_pnl_all,stake_all,win_rate_all,win_rate_other
148327946,-1,19410.0000000000,-7986.0000000000,-7986.0000000000,0.3333333,33,30,0.480983310000,-1.535534574413494,-34669.1000000000,-34669.1000000000,190278.0000000000,0.4065421,0.4171123
114082954,529,2510.9419816594,-767.1271867108,-767.1271867108,0.3783784,39,39,0.504594338462,-1.5355482513517527,-2472.7861566324,-2472.7861566324,171325.3654560561,0.5027695,0.5047619
111979675,2252,25175.4217854577,-5110.5429853376,-5110.5429853376,0.4146341,84,84,0.499421896429,-1.5355724904660544,-19200.2486469713,-19200.2486469713,2756993.7397782574,0.5017203,0.5025758
149596306,948,130.8686062384,-40.0483142523,-40.0483142523,0.2812500,61,37,0.415002632432,-1.5355888349897828,-499.6043011101,-499.6043011101,2558.3585869525,0.2744186,0.2738693
40344615,2188,7553.2799038331,-714.0013829859,-714.0013829859,0.3921569,59,58,0.499672113793,-1.5356252708590472,-34063.7435573992,-34063.7435573992,1270209.9147424099,0.5028154,0.5032296
151838975,-1,298.3002031522,-61.7172834108,-61.7172834108,0.3888889,58,58,0.493366636207,-1.5356381691882772,-151.7216550516,-151.7216550516,951.4747859167,0.4146341,0.4272727
142559978,2101,1836.1612598721,-985.0413906287,-985.0413906287,0.2857143,39,38,0.413547957895,-1.5356777613891788,-7161.3640064724,-7161.3640064724,80106.2945863016,0.4150810,0.4183526
7079277,2244,3839.8821212007,-791.0430548197,-791.0430548197,0.3809524,43,43,0.499433146512,-1.5356872255846787,-17736.4612231659,-17736.4612231659,1874961.9993933323,0.4984411,0.4987321
149353276,1985,1159.1152871453,-469.5322471757,-469.5322471757,0.2800000,35,30,0.432152006667,-1.5357247168236556,-679.1691135607,-679.1691135607,6457.5399317452,0.4713376,0.5075758
152264530,2160,11678.6576164402,1277.1402469394,1277.1402469394,0.3962264,61,60,0.501711663333,-1.5358973974951982,47585.7860798514,47585.7860798514,3638223.0733552598,0.5033216,0.5037671
131036190,1645,3687.1018706355,-264.4452480824,-264.4452480824,0.4357143,152,152,0.500618550000,-1.5359163984069548,-8102.3588145361,-8102.3588145361,201405.2735259146,0.4957251,0.4970855
106592357,1363,1260.6378727007,-479.7083319231,-479.7083319231,0.3333333,30,30,0.473345996667,-1.5359458156102759,-3921.9133394357,-3921.9133394357,78818.6082197657,0.4574536,0.4598826
151400679,471,1340.7352034130,-23.5005882188,-23.5005882188,0.3809524,45,45,0.499454146667,-1.5359593470963022,-25973.2099936671,-25973.2099936671,1088201.7707376163,0.4944907,0.4947055
129232606,2088,795.1133160002,-227.2583147743,-227.2583147743,0.3809524,45,45,0.499454146667,-1.5359593470963022,-2898.3056240853,-2898.3056240853,163688.6917482702,0.5035959,0.5044635
144554498,1401,2318.0940115906,-550.8588995286,-550.8588995286,0.3809524,45,45,0.499454146667,-1.5359593470963022,-10456.9927091898,-10456.9927091898,776562.1170264648,0.5002942,0.5007170
123900024,1318,4177.7200419468,-872.1633061301,-872.1633061301,0.4146341,88,88,0.499443885227,-1.5359706481868491,-3691.8998711807,-3691.8998711807,1067857.6911711660,0.5045442,0.5049425
147721393,2152,237.1902886713,-47.3487950174,-47.3487950174,0.3958333,55,55,0.506678200000,-1.5360485431870932,223.1618146874,223.1618146874,84756.0247141643,0.5091051,0.5094932
123317148,1714,543.0000000000,-226.7000000000,-226.7000000000,0.3958333,52,52,0.506678200000,-1.5360485431870932,2082.8000000000,2082.8000000000,86176.0000000000,0.5034575,0.5040879
90777827,1941,4400.0000000000,-1141.2500000000,-1141.2500000000,0.3958333,50,50,0.506678200000,-1.5360485431870932,-6345.3000000000,-6345.3000000000,626595.0000000000,0.5076628,0.5082710
146777927,2246,373.7106182375,-44.4642823129,-44.4642823129,0.3714286,40,40,0.501260160000,-1.5361929516767443,-2437.5009233091,-2437.5009233091,45366.7710781429,0.4920914,0.4930263
42734092,987,431.2963887641,-93.6772144728,-93.6772144728,0.3714286,40,40,0.501260160000,-1.5361929516767443,-356.7502732510,-356.7502732510,127347.9207629797,0.5034065,0.5038451
145568886,2108,448.0696588070,-64.2283947735,-64.2283947735,0.3809524,47,47,0.499473359574,-1.536208311671921,241.5645683504,241.5645683504,93794.7285926974,0.5100606,0.5105388
149975028,1151,2291.8680234356,-199.1739890581,-199.1739890581,0.3809524,48,47,0.499473359574,-1.536208311671921,-5518.9112643049,-5518.9112643049,184033.1575057592,0.4945198,0.4957784
147849665,1004,4106.5460500579,-731.4441587967,-731.4441587967,0.4125000,93,93,0.498376364516,-1.536211209263935,-1541.4369906660,-1541.4369906660,161287.5490202220,0.5024712,0.5049069
145165566,1157,10134.3721484183,-1148.9670874289,-1148.9670874289,0.4347826,155,154,0.500169515584,-1.5362445580986557,-16601.7177798990,-16601.7177798990,468666.0746448112,0.4928236,0.4938879
143823829,2141,14035.3081030069,-3767.8449491096,-3767.8449491096,0.4186047,93,93,0.501434935484,-1.5362792398700258,23235.7370717427,23235.7370717427,1081498.0928558960,0.5138236,0.5149692
88579116,1623,865.0000000000,352.4500000000,352.4500000000,0.3571429,31,31,0.502308812903,-1.536308450128628,-846.1000000000,-846.1000000000,32758.0000000000,0.5050775,0.5073250
134982699,2239,301.8728806433,-47.9482697138,-47.9482697138,0.3571429,31,31,0.502308812903,-1.536308450128628,-116.9513003027,-116.9513003027,33383.6876225135,0.4950265,0.4963186
133606726,1646,175.4203631490,-72.7776922893,-72.7776922893,0.3571429,31,31,0.502308812903,-1.536308450128628,-595.1642378397,-595.1642378397,39749.6469693945,0.5033354,0.5039586
147711354,1330,709.8959197259,-108.1675309284,-108.1675309284,0.3571429,31,31,0.502308812903,-1.536308450128628,-5371.0690932025,-5371.0690932025,215040.9728890286,0.4975241,0.4980668
114881779,2127,839.3655759869,-143.7951979986,-143.7951979986,0.1913876,219,218,0.236548504128,-1.5363328944519252,-13177.0252143165,-13177.0252143165,166068.9184347694,0.2615135,0.2618759
147104190,2177,11098.6048216152,-906.9968327106,-906.9968327106,0.4553571,256,256,0.506678200000,-1.536343543347346,-15774.2908247680,-15774.2908247680,838736.9848248437,0.5031345,0.5037821
137153038,2223,3539.5667899757,-489.3607407459,-489.3607407459,0.4125000,113,98,0.498385281633,-1.5363706356113571,-11083.4030943494,-11083.4030943494,500373.0680554384,0.4890031,0.4894975
117421001,1384,2843.1383437828,-741.6585887490,-741.6585887490,0.4032258,69,69,0.500789026087,-1.5364290322923269,-9027.8783729365,-9027.8783729365,234119.8138704444,0.4990169,0.5001990
150016240,763,3121.8742230419,-877.1614262332,-877.1614262332,0.4032258,70,69,0.500789026087,-1.5364290322923269,-4144.2982049358,-4144.2982049358,213504.6285800236,0.5007869,0.5013856
136549670,471,765.1688435223,-80.8336593504,-80.8336593504,0.4109589,84,84,0.500873157143,-1.5364577721528165,-580.1584725308,-580.1584725308,47028.2306577072,0.5083249,0.5101516
149670283,2271,403.3404570660,-43.9758951272,-41.1511292507,0.3636364,49,49,0.479359963265,-1.5365567761664771,593.8559832874,384.0915871746,29038.4155919476,0.4949847,0.4975545
151885236,1645,3605.9232239210,-365.9491086396,-340.4321428665,0.4421769,168,167,0.505542682635,-1.5366336968735899,-10611.7280540809,-13428.5840946474,390259.3235017412,0.4991448,0.4997744
147478794,1299,1533.8429795939,-289.8901375172,-289.8901375172,0.3750000,52,51,0.485852617647,-1.5366341603169347,127.3487662694,127.3487662694,79403.8513497505,0.5005513,0.5028058
148449007,970,4525.2786894910,-757.1097222066,-757.1097222066,0.3448276,33,32,0.487455812500,-1.5366366855684903,-8723.5005867035,-8723.5005867035,359903.2714527266,0.4969032,0.4981550
70370646,1304,1267.1026112577,-159.2870608814,-159.2870608814,0.4084507,75,75,0.499634748000,-1.5366612295471078,-1637.8517859763,-1637.8517859763,195087.4555833586,0.5030817,0.5037655
35850504,1306,129071.7756949134,-22618.7083982654,-22618.7083982654,0.4183673,111,110,0.495979476364,-1.5366914453691574,-374661.2284284542,-374661.2284284542,25316793.9984197317,0.5029900,0.5034234
145208562,595,987.6951851945,-649.8502869134,-649.8502869134,0.3636364,35,35,0.497390131429,-1.536734731405995,-843.8399301888,-843.8399301888,418997.6034595308,0.5045496,0.5050805
149277049,1323,2963.4641407300,-762.8552097425,-762.8552097425,0.3636364,35,35,0.497390131429,-1.536734731405995,-6870.8230827884,-6870.8230827884,476060.4397076600,0.5009901,0.5025025
144390778,583,20815.3879638006,-2790.6135711249,-2790.6135711249,0.4366197,153,153,0.501100805882,-1.5367654013798955,-16261.2389635329,-16261.2389635329,2732081.0510280266,0.4990672,0.4996637
136930242,1990,3117.3843333549,-885.6435458728,-885.6435458728,0.3913043,52,52,0.504594338462,-1.5368050795223236,-16621.2426008884,-16621.2426008884,901433.2790843346,0.5094970,0.5099017
149653486,2134,1441.8653502782,-200.0840247870,-200.0840247870,0.4109589,83,82,0.500896754878,-1.5368611394173404,-1197.6893183461,-1197.6893183461,80359.2059657615,0.5056083,0.5086860
146827812,1078,348.1983725698,-35.2306817519,-35.2306817519,0.3611111,43,39,0.489159107692,-1.5369372583740462,-401.4008180641,-401.4008180641,28553.9551907698,0.5003408,0.5014891
145875100,-1,4946.5826247930,-84.1550366832,-84.1550366832,0.4084507,81,81,0.499654814815,-1.5369993577910606,-1982.2654095301,-1982.2654095301,24086.1986441088,0.4536082,0.4681818
65468059,1402,7433.1383257501,-2228.3849162915,-2228.3849162915,0.3829787,54,53,0.495072230189,-1.5370233795576826,-61747.1908465762,-61747.1908465762,2130639.6136965405,0.4960438,0.4965078
119552732,2246,291.3108848205,-88.5959847781,-88.5959847781,0.3714286,38,38,0.501331450000,-1.537037036968203,-2922.8791410012,-2922.8791410012,41474.2731144563,0.4450641,0.4465301
129669785,2223,1133.2942832334,-174.9319616427,-166.9618905542,0.3611111,40,39,0.489169433333,-1.5370605069761263,-2007.1059433416,-5660.8822887232,504820.8818782195,0.5092994,0.5096733
137817839,2223,1567.5905289209,-376.3215283007,-376.3215283007,0.3611111,40,39,0.489169433333,-1.5370605069761263,-4079.2754836555,-4079.2754836555,177479.2298246185,0.4921181,0.4934839
130132150,986,575.7544978521,10.1863734766,10.1863734766,0.0769231,43,40,0.169204550000,-1.5370703625625886,-541.7644463530,-541.7644463530,99039.9375217707,0.2038288,0.2043375
148502595,2169,6335.2002910744,-1885.4714430375,-1885.4714430375,0.3125000,70,51,0.422075888235,-1.537109971186828,2487.7635288897,2487.7635288897,727299.6971513461,0.5011700,0.5031163
145568886,2216,417.4528349935,-129.3307401606,-129.3307401606,0.3921569,53,53,0.499777866038,-1.5371355365437605,241.5645683504,241.5645683504,93794.7285926974,0.5100606,0.5105914
106799901,-1,7526.3837218121,-1481.9489788158,-1481.9489788158,0.4309392,216,206,0.488050417476,-1.537144032072457,-2287.0890592934,-2287.0890592934,34079.7965226588,0.4790920,0.4923780
145787149,526,875.8667926938,-277.4476007069,-277.4476007069,0.3695652,51,51,0.482821578431,-1.5371915392157387,-723.0305703626,-723.0305703626,187200.6854135086,0.5053439,0.5058844
143900759,1221,1785.4757663535,-203.3585960249,-203.3585960249,0.3921569,55,55,0.499782512727,-1.5372018982638151,18841.3111206807,18841.3111206807,582689.0810378574,0.4940239,0.4947963
149344492,2220,1722.3023241811,-309.0830835833,-309.0830835833,0.3921569,57,57,0.499786833333,-1.5372636031459561,-2687.6458927121,-2687.6458927121,206133.9688400551,0.4970234,0.4978057
80550177,2234,2777.5635977307,-1710.2504457091,-1710.2504457091,0.3877551,53,52,0.497561305769,-1.537305137716412,24133.1698258713,24133.1698258713,1476428.2603538146,0.5007710,0.5011435
143314074,2141,28994.6014119211,-3290.0724619641,-3290.0724619641,0.4330709,143,143,0.501279104196,-1.5373406409622337,-42605.8776665847,-42605.8776665847,4872719.1833903068,0.5017653,0.5021677
150234355,763,10924.7366346469,-2612.9267651017,-2612.9267651017,0.4230769,112,112,0.498454389286,-1.5374120298441714,5302.9020708136,5302.9020708136,505821.8492421400,0.5128684,0.5148494
127874676,-1,8342.4986445661,-2762.0891746055,-2762.0891746055,0.3448276,31,30,0.487528830000,-1.5374177358305765,-2450.4337339093,-2450.4337339093,52639.8458630991,0.4819277,0.5109489
136880369,2220,14105.2133665367,-10775.6494861359,-10775.6494861359,0.3448276,31,30,0.487528830000,-1.5374177358305765,-7449.7618286964,-7449.7618286964,323431.2310949515,0.4994939,0.5017976
147516629,-1,13700.0671634999,-2404.1559326983,-2404.1559326983,0.4096386,89,88,0.494009653409,-1.5374249330266603,-5399.5285925353,-5399.5285925353,331595.0204727967,0.5134214,0.5172261
151937061,1004,1350.0655746165,-196.7238408729,-196.7238408729,0.4193548,105,105,0.499067143810,-1.5374379393053363,-230.0254583941,-230.0254583941,36894.0777124094,0.5015873,0.5047384
114907001,2280,8961.3869728614,-2247.4580917711,-2247.4580917711,0.3863636,49,49,0.502255310204,-1.537492434575681,-47485.5175298237,-47485.5175298237,1723308.8413343985,0.4957133,0.4962448
24664837,2235,2706.0629929989,-786.9101121519,-786.9101121519,0.3863636,46,46,0.502261319565,-1.5375722420368256,-25411.8809190001,-25411.8809190001,1361389.3415486797,0.5042429,0.5046078
149857360,772,640.8827099026,-17.0391699200,-17.0391699200,0.3714286,46,46,0.501377943478,-1.5375875445490654,104.0474701739,104.0474701739,123269.9965028918,0.4939124,0.4946964
133831900,2267,1579.0000000000,-104.5000000000,-104.5000000000,0.4109589,85,85,0.500941451765,-1.5376251740555307,2893.2000000000,2893.2000000000,705927.0000000000,0.5054294,0.5056920
141319460,1363,4448.0698000224,-299.0360412833,-299.0360412833,0.4462366,203,203,0.502607997537,-1.5376287557343977,-9285.8037895020,-9285.8037895020,752126.4903176256,0.5029077,0.5034365
148456890,2101,361.2281757982,-49.7343140592,-49.7343140592,0.3684211,41,41,0.493133100000,-1.5376984073445563,504.2797686045,504.2797686045,11737.2981179642,0.4864198,0.4892541
145504294,2170,279.1416295421,-89.6693600490,-89.6693600490,0.3684211,43,43,0.493133100000,-1.5376984073445563,-386.0304112242,-386.0304112242,9062.5608435129,0.4765101,0.4800693
152064499,-1,453.0000000000,-145.0000000000,-145.0000000000,0.3684211,40,40,0.493133100000,-1.5376984073445563,-360.0000000000,-360.0000000000,1704.0000000000,0.4571429,0.5074627
152135183,1646,1007.6441973595,-210.5220128357,-210.5220128357,0.3684211,39,39,0.493133100000,-1.5376984073445563,-3731.8183684687,-3731.8183684687,121518.1859706381,0.4852975,0.4863350
23250364,2142,2489.2629156219,-521.7054072962,-521.7054072962,0.3684211,42,42,0.493133100000,-1.5376984073445563,-1095.3608252391,-1095.3608252391,299773.1824259957,0.5065955,0.5082645
121017126,2145,1219.7528187743,-532.7611149558,-532.7611149558,0.3684211,44,44,0.493133100000,-1.5376984073445563,-2839.8072860408,-2839.8072860408,49474.6602755919,0.4744764,0.4771812
143478239,2106,4246.3471028331,-820.5888427919,-820.5888427919,0.3684211,43,43,0.493133100000,-1.5376984073445563,-7802.1241398793,-7802.1241398793,323209.9888084981,0.4865018,0.4877909
144002874,2223,6064.9416199541,-1124.4915250841,-1124.4915250841,0.3684211,41,41,0.493133100000,-1.5376984073445563,1462.1704662031,1462.1704662031,501882.8246180676,0.4919320,0.4929639
142121323,2177,8514.5235136297,-2301.5511579730,-2301.5511579730,0.3684211,41,41,0.493133100000,-1.5376984073445563,-32072.5127285355,-32072.5127285355,2228649.8810192418,0.4927663,0.4932268
132849236,2241,21709.0577737937,-6277.0115651674,-6277.0115651674,0.3684211,41,41,0.493133100000,-1.5376984073445563,-31937.1338748814,-31937.1338748814,3250585.7687185110,0.4962817,0.4970234
40077715,1942,40046.7175059852,-6682.0763160588,-6682.0763160588,0.3684211,43,43,0.493133100000,-1.5376984073445563,-11720.5288374829,-11720.5288374829,4015976.7655260396,0.5010888,0.5023199
151026515,970,157.8630330487,-28.6646033695,-28.6646033695,0.3571429,33,32,0.502445356250,-1.5377555010044937,-89.5249569042,-89.5249569042,2691.9801425167,0.4668821,0.4720812
145630285,772,2447.8643656882,-885.5496381359,-885.5496381359,0.3571429,32,32,0.502445356250,-1.5377555010044937,1545.9085284255,1545.9085284255,568217.0084281761,0.5104212,0.5110493
147795596,1994,427.1042252424,-125.1257369610,-125.1257369610,0.3714286,41,41,0.501392307317,-1.5377576228096013,-2984.2224424068,-2984.2224424068,69692.8563563670,0.4844770,0.4852648
153487917,2088,2218.1506678030,-311.5537360465,-311.5537360465,0.3714286,41,41,0.501392307317,-1.5377576228096013,-504.3738306447,-504.3738306447,67239.8291272859,0.4966343,0.5000000
149243919,2229,2215.0505382551,-435.2276910761,-435.2276910761,0.3714286,41,41,0.501392307317,-1.5377576228096013,-4615.2333966802,-4615.2333966802,465183.1337370247,0.5040765,0.5045455
138399124,1942,94.8920581468,-21.7847854962,-21.7847854962,0.3962264,56,56,0.501840664286,-1.5377771001296643,-231.2527692220,-231.2527692220,17988.0806195055,0.5052606,0.5059560
138059037,1963,321.3902776410,-77.3088368734,-74.8885127723,0.3809524,44,44,0.499597806818,-1.5378209776884415,789.1065421521,331.0629302765,63638.7117357615,0.5084853,0.5093406
135304397,1485,2335.4728126726,-785.8194385127,-767.0135820629,0.3809524,44,44,0.499597806818,-1.5378209776884415,-6236.9607908486,-7490.6682684533,155568.5933999545,0.4827468,0.4842288
151606408,-1,432.0209838756,-73.0321187026,-73.0321187026,0.4054054,83,82,0.494784941463,-1.5378273331188224,2.0572427809,2.0572427809,1044.0507110327,0.5027027,0.5675676
116202116,2130,2053.8395614678,-715.0529673704,-715.0529673704,0.3888889,57,56,0.493517087500,-1.537843466701609,-618.0817660790,-618.0817660790,253194.1694880291,0.5074903,0.5084878
142047914,970,4564.7476088787,-648.1646474470,-648.1646474470,0.4000000,64,64,0.499270723438,-1.5378970704098087,8588.7738838401,8588.7738838401,757143.8006782161,0.4988119,0.4993567
143899977,2177,460.1154192053,-143.1533257069,-143.1533257069,0.3809524,46,46,0.499611191304,-1.5379944279448743,-2878.3408145991,-2878.3408145991,71112.6079682164,0.4218575,0.4220722
121641313,1017,1908.0914634833,-355.5718901916,-355.5718901916,0.3809524,46,46,0.499611191304,-1.5379944279448743,-2493.4430907832,-2493.4430907832,72359.6056402508,0.4900524,0.4925054
152882158,2271,4200.6417250690,-879.9909732136,-879.9909732136,0.3809524,46,46,0.499611191304,-1.5379944279448743,3025.8766289071,3025.8766289071,202920.8040587260,0.5112316,0.5133858
151521880,1396,908.4221511099,-125.1350014182,-125.1350014182,0.3928571,60,60,0.495616368333,-1.5380183711985977,-2205.2185055821,-2205.2185055821,188430.8226358509,0.4959897,0.4967422
151750642,2234,24800.3929288010,-3045.1050063071,-2860.7248929112,0.4000000,59,59,0.503693686441,-1.5380678902861955,-24431.0818446798,-37521.0376442364,1820541.6143077211,0.4999016,0.5009948
134745648,994,1777.7615028840,-448.8048735399,-448.8048735399,0.3620690,65,64,0.462767779688,-1.538068828853601,-2577.2563432129,-2577.2563432129,109006.2092837914,0.4633098,0.4651454
101506309,1205,477.4823825180,-254.3119674362,-254.3119674362,0.0584416,154,154,0.094738300000,-1.5380771938593438,-20059.4649068309,-20059.4649068309,112123.9805122172,0.0932028,0.0933663
149960975,986,1359.1514144150,112.4128927628,112.4128927628,0.3636364,34,34,0.497515338235,-1.5381713053262607,-14210.7909267633,-14210.7909267633,502464.4930872919,0.5047724,0.5056325
146699962,1985,711.9154560429,-158.2458232287,-158.2458232287,0.3636364,34,34,0.497515338235,-1.5381713053262607,-4118.4950746583,-4118.4950746583,124791.3878421894,0.4941275,0.4948541
147463123,-1,871.4594089251,-268.7114786016,-268.7114786016,0.3636364,34,34,0.497515338235,-1.5381713053262607,-203.4705625737,-203.4705625737,1656.2513599289,0.4615385,0.5625000
140154456,2223,2519.4719982425,-674.0183436445,-674.0183436445,0.3636364,34,34,0.497515338235,-1.5381713053262607,-4474.0427192841,-4474.0427192841,82961.5531628190,0.4942966,0.4970874
135010526,1990,7336.8252040348,950.2879694975,950.2879694975,0.4198895,526,210,0.476995625714,-1.5381975124729295,-22143.5282615933,-22143.5282615933,497757.0710412427,0.3605013,0.3595832
110249610,1710,1273.4907865935,-220.2339082562,-220.2339082562,0.4109589,76,76,0.500975000000,-1.5381986453560212,-6650.6079457307,-6650.6079457307,296357.1216668713,0.4926868,0.4930505
80161980,2239,94503.2894696734,-12045.6714505189,-12045.6714505189,0.4096386,220,186,0.469219198925,-1.5382033493659497,-74233.1496002712,-74233.1496002712,3373951.5490741969,0.4900790,0.4922924
115968087,2145,6408.0267895126,-1913.7632511542,-1913.7632511542,0.4183673,112,109,0.496060556881,-1.5382948238525738,-8033.5657093050,-8033.5657093050,700135.7366199342,0.4964253,0.4972033
144550257,462,721.1049032007,-230.4461325593,-225.7369681685,0.3636364,37,37,0.497526105405,-1.5382948479568719,-4521.0825453516,-5273.4537103290,103018.8186963147,0.4916332,0.4930626
145983432,-1,30869.0814858502,-3929.6106836050,-3929.6106836050,0.4555556,414,412,0.496091981068,-1.538296182172016,-4989.8215071569,-4989.8215071569,85734.6446337718,0.4746076,0.4840941
116243945,2267,48972.5695626092,-17253.6093212284,-17253.6093212284,0.4084507,79,78,0.499731994872,-1.5382998739371674,-113581.4470779039,-113581.4470779039,4891346.8486307150,0.4974893,0.4986807
150453335,2246,6326.0215496124,-424.9492118186,-424.9492118186,0.4362416,195,177,0.499255179096,-1.5383589602446806,-8043.7608137977,-8043.7608137977,491481.5951369375,0.4965189,0.4972913
7980324,1109,865.0000000000,-108.2500000000,-108.2500000000,0.4084507,82,80,0.499736336250,-1.5383730290485051,-1115.0000000000,-1115.0000000000,33462.0000000000,0.4880183,0.4902267
151050169,-1,529.7400159427,-82.8040219085,-82.8040219085,0.4210526,103,103,0.499971402913,-1.5384100707922352,-119.3579113038,-119.3579113038,1613.4683105892,0.4661922,0.4892473
148674948,1306,6691.2963805644,-976.1405941675,-976.1405941675,0.4084507,84,82,0.499740465854,-1.5384426157338766,-5162.6069071804,-5162.6069071804,383039.8851804201,0.5012932,0.5028694
142730329,2129,2177.9045346886,-136.5764605471,-136.5764605471,0.4378698,181,180,0.497044745556,-1.5385748744513703,-7537.8184789063,-7537.8184789063,539627.4093516784,0.4989695,0.4995347
143328816,2252,5617.3046967837,-826.8726410327,-785.7399988741,0.4341085,140,140,0.501840664286,-1.5385888215075805,-5709.9132294825,-10605.1967485578,678329.9005250298,0.4984816,0.4990227
149501978,2153,3042.0000000000,-489.5000000000,-489.5000000000,0.4057971,78,77,0.498410411688,-1.5386156412456116,-3385.7000000000,-3385.7000000000,229683.0000000000,0.4913305,0.4924214
22135585,1325,29233.6362927100,1002.1634472547,1002.1634472547,0.4358974,43,42,0.558247638095,-1.5386296870829443,-67289.4761181329,-67289.4761181329,944871.5296733185,0.5565899,0.5589411
102886251,2261,1259.9759854661,-249.5041111280,-249.5041111280,0.3863636,50,50,0.502343768000,-1.5386672237508932,-3865.3615643439,-3865.3615643439,332437.4823146211,0.5041787,0.5046225
34893897,2242,1122.3823025978,-443.4235517302,-435.5159858796,0.3863636,50,50,0.502343768000,-1.5386672237508932,-3363.8375371812,-4439.2751463957,148141.7971032279,0.5033608,0.5039216
144554498,2229,3544.8559499826,-771.0986020813,-771.0986020813,0.4032258,66,66,0.500931793939,-1.5386781015134705,-10456.9927091898,-10456.9927091898,776562.1170264648,0.5002942,0.5008027
134079805,1382,2486.8758520748,-913.5551579702,-913.5551579702,0.3030303,46,37,0.435850213514,-1.5387012533821003,-16301.2140903682,-16301.2140903682,296141.4283322748,0.4652458,0.4665527
116903110,1702,776.6294738837,-197.2545170834,-197.2545170834,0.3500000,43,42,0.471448878571,-1.5387309945595535,-3095.2724268335,-3095.2724268335,229909.6945490955,0.5175896,0.5198020
108248750,-1,19448.0000000000,-1935.3000000000,-1935.3000000000,0.4517375,283,281,0.499544125979,-1.5387518584849131,-5255.7000000000,-5255.7000000000,59981.0000000000,0.4647520,0.4714004
65213955,1645,10177.0571914680,-2195.7179374894,-2195.7179374894,0.4259259,123,123,0.499960711382,-1.5387841239991007,-8588.7021050695,-8588.7021050695,2052478.0959321075,0.5027266,0.5031185
101153588,1984,2860.0000000000,-1174.0000000000,-1174.0000000000,0.4125000,88,88,0.498520355682,-1.538785639916446,-1928.6000000000,-1928.6000000000,2311708.0000000000,0.5019057,0.5020376
54161451,994,13817.3845213244,-4644.4458499354,-4538.0389180530,0.3863636,48,47,0.502355295745,-1.538820324968754,-36748.3401451400,-56259.3092711911,2717471.3312476581,0.5015940,0.5029570
24091839,1507,38422.3140785237,-1761.4321412080,-1761.4321412080,0.4259259,119,119,0.499962562185,-1.5388225917801464,-4775.6835005458,-4775.6835005458,4551336.6641673061,0.5090758,0.5098269
151521880,2289,813.2600108430,-145.8704463891,-145.8704463891,0.3529412,36,35,0.484834908571,-1.5388399819061744,-2205.2185055821,-2205.2185055821,188430.8226358509,0.4959897,0.4966216
31160697,2224,85535.5666198002,-4315.2228135544,-4315.2228135544,0.4466019,366,351,0.490365724217,-1.538879884576047,-213241.8427184882,-213241.8427184882,11239209.7079829794,0.4797540,0.4799935
148370408,1654,2973.0518620486,-232.9521834426,-232.9521834426,0.4645270,651,651,0.496150057757,-1.538888711013249,-1202.7184184913,-1202.7184184913,306249.7971766021,0.4987123,0.4990860
132382377,2235,9645.2634956514,-1102.6212365339,-1102.6212365339,0.3437500,34,34,0.479657744118,-1.5388947391552021,-23419.8565311273,-23419.8565311273,587567.4727679468,0.4427344,0.4438812
141621532,2223,209380.0000000000,-23102.9000000000,-23102.9000000000,0.4204545,100,100,0.502479219000,-1.5389382043341573,-400234.4000000000,-400234.4000000000,29060219.0000000000,0.5025627,0.5030731
138055772,2115,333.1933856261,-68.4905108537,-68.4905108537,0.3921569,52,52,0.499905650000,-1.5389605322857598,-394.5559719636,-394.5559719636,23546.4796926408,0.4977832,0.5000000
87025607,2174,1903.7609991604,-384.6986815448,-384.6986815448,0.3921569,58,58,0.499905650000,-1.5389605322857598,-232.1776645890,-232.1776645890,211292.0174705344,0.5062754,0.5072712
153337370,2235,6527.7553359570,-1030.4694848393,-1030.4694848393,0.3921569,54,54,0.499905650000,-1.5389605322857598,2871.0150462888,2871.0150462888,484796.8627303342,0.5169108,0.5186285
106645219,2093,14115.0000000000,-3734.4500000000,-3734.4500000000,0.3921569,58,58,0.499905650000,-1.5389605322857598,-12171.7000000000,-12171.7000000000,1094455.0000000000,0.5051659,0.5067549
75332878,2088,3033.3967435603,-625.8872680288,-625.8872680288,0.3400000,60,55,0.448236401818,-1.5389633036196129,-1142.3350043448,-1142.3350043448,38005.7616896974,0.4537313,0.4736842
78392278,2155,5932.2270153795,-479.8592301638,-479.8592301638,0.3846154,56,55,0.491307598182,-1.5389695668647438,-12752.3903888870,-12752.3903888870,269381.1441074911,0.4760870,0.4782028
126915361,2209,512.0000000000,-131.4000000000,-131.4000000000,0.3164557,91,87,0.401328180460,-1.5389915104172112,-1746.1000000000,-1746.1000000000,39361.0000000000,0.4044496,0.4056191
146660352,2256,21237.4122286423,-4761.9294202479,-4761.9294202479,0.3461538,31,31,0.497065548387,-1.5390299344537786,-21282.8637596111,-21282.8637596111,3408846.2481776406,0.5001081,0.5009785
148784422,-1,5593.8323377977,84.7580758696,84.7580758696,0.4245283,128,128,0.499270723438,-1.5390422933285623,436.3505207051,436.3505207051,12719.9266609062,0.4805447,0.4950980
112356167,1963,2891.4065367255,435.5577562361,435.5577562361,0.3636364,64,59,0.467176479661,-1.5390680172489561,-11909.3898360229,-11909.3898360229,1064379.3917683743,0.4977135,0.4983184
