member_id,ym,n_rounds,n_days,valid_bet,game_pnl,rebate,net_pnl,roi
151820379,2026-6-1,138,5,4512.304883,-506.686039,0.00E+00,-506.686039,-0.11228985
151820379,2026-7-1,1150,13,45501.51034,-845.8678646,0.00E+00,-845.8678646,-0.018589885
151820379,2026-8-1,75,4,1578.866257,-299.1035882,0.00E+00,-299.1035882,-0.189442004
151820549,2026-6-1,130,4,164253.2506,-11757.93522,0.00E+00,-11757.93522,-0.071584186
151820549,2026-7-1,223,9,178505.4348,-55202.44565,0.00E+00,-55202.44565,-0.309247983
151820549,2026-8-1,163,1,161513.5135,12133.78378,0.00E+00,12133.78378,0.075125502
151820566,2026-6-1,109,4,14330.17591,-401.217862,0.00E+00,-401.217862,-0.027998111
151820580,2026-6-1,217,1,1002.905855,-50.91675881,0.00E+00,-50.91675881,-0.050769231
151820850,2026-6-1,186,1,1002.905855,-116.7485278,0.00E+00,-116.7485278,-0.116410256
151820961,2026-6-1,747,5,120007,-6508.1,0.00E+00,-6508.1,-0.054231003
151821101,2026-7-1,45,16,395.0120053,-16.62664911,0.00E+00,-16.62664911,-0.042091503
151821173,2026-6-1,1169,1,15777.25204,-175.8428267,0.00E+00,-175.8428267,-0.011145339
151821311,2026-6-1,154,7,8501.045981,761.1678351,0.00E+00,761.1678351,0.089538139
151821390,2026-6-1,113,6,57916.72049,32.29556905,0.00E+00,32.29556905,0.000557621
151821432,2026-6-1,215,11,15836.91462,-1236.99968,0.00E+00,-1236.99968,-0.078108628
151821432,2026-7-1,465,25,37536.3929,-693.6102562,0.00E+00,-693.6102562,-0.018478341
151821432,2026-8-1,77,4,2906.274882,-201.011995,0.00E+00,-201.011995,-0.069164825
151821851,2026-6-1,30,2,337.863488,-53.14706552,0.00E+00,-53.14706552,-0.157303371
151822023,2026-6-1,35,1,489.6237817,217.7848638,0.00E+00,217.7848638,0.44480042
151822040,2026-6-1,48,1,510.1647717,90.34374209,0.00E+00,90.34374209,0.177087379
151822139,2026-7-1,32,6,53405.10676,-18680.96972,0.00E+00,-18680.96972,-0.349797442
151822232,2026-6-1,135,6,4537.506107,199.038239,0.00E+00,199.038239,0.043865118
151822269,2026-6-1,32,2,5922.544809,217.0391133,0.00E+00,217.0391133,0.036646259
151822336,2026-8-1,34,1,345.6844998,-22.20381445,0.00E+00,-22.20381445,-0.064231444
151822369,2026-6-1,652,5,29338.59645,-1501.285777,0.00E+00,-1501.285777,-0.051171016
151822369,2026-7-1,364,4,9056.36021,492.2675755,0.00E+00,492.2675755,0.054356007
151822412,2026-6-1,230,7,2159,28.4,0.00E+00,28.4,0.013154238
151822414,2026-6-1,227,1,1296.062952,-57.3456425,0.00E+00,-57.3456425,-0.044246032
151822437,2026-6-1,44,2,337.863488,-62.06818009,0.00E+00,-62.06818009,-0.183707865
151822548,2026-6-1,36,1,76.85437135,9.970296824,0.00E+00,9.970296824,0.12972973
151822549,2026-7-1,130,2,4882.679966,751.3387565,0.00E+00,751.3387565,0.153878354
151822818,2026-6-1,36,2,244.0968795,83.59274163,0.00E+00,83.59274163,0.342457232
151822872,2026-6-1,136,2,2575,261,0.00E+00,261,0.101359223
151822921,2026-6-1,32,2,249.4115861,-52.00819983,0.00E+00,-52.00819983,-0.208523592
151822927,2026-6-1,57,1,9679.618269,-1704.158146,0.00E+00,-1704.158146,-0.176056338
151822993,2026-6-1,32,2,249.791208,114.7217371,0.00E+00,114.7217371,0.459270517
151822997,2026-6-1,48,4,211.1245403,-21.45961375,0.00E+00,-21.45961375,-0.101644336
151823148,2026-6-1,782,5,12505.75775,-325.8463266,0.00E+00,-325.8463266,-0.026055704
151823148,2026-7-1,159,2,1593.222418,-128.2855741,0.00E+00,-128.2855741,-0.080519564
151823178,2026-6-1,212,2,15406.18574,-853.2912365,0.00E+00,-853.2912365,-0.055386275
151823373,2026-6-1,1121,7,56773,1328.9,0.00E+00,1328.9,0.023407253
151823565,2026-6-1,42,4,1050.222439,-102.9907167,0.00E+00,-102.9907167,-0.098065622
151823781,2026-6-1,52,1,12986.34505,5715.277599,0.00E+00,5715.277599,0.44009901
151823886,2026-6-1,112,1,1530.440562,106.1421183,0.00E+00,106.1421183,0.069353963
151823909,2026-6-1,35,4,1708,-708,0.00E+00,-708,-0.414519906
151823913,2026-6-1,114,1,17105,-1274.25,0.00E+00,-1274.25,-0.074495761
151823980,2026-6-1,124,4,1668.986145,117.4106308,0.00E+00,117.4106308,0.070348475
151824043,2026-6-1,147,1,177539.5082,4957.369849,1775.395082,6732.764931,0.027922629
151824114,2026-7-1,37,2,4750,497.5,0.00E+00,497.5,0.104736842
151824147,2026-6-1,225,4,152762.8398,5127.983949,0.00E+00,5127.983949,0.033568268
151824147,2026-7-1,6086,12,4720755.282,-49228.91366,0.00E+00,-49228.91366,-0.010428186
151824233,2026-6-1,189,2,4294.478528,-132.0722563,0.00E+00,-132.0722563,-0.030753968
151824347,2026-6-1,44,2,11542,-3237.5,0.00E+00,-3237.5,-0.280497314
151824409,2026-6-1,191,1,889.7575025,36.00174866,0.00E+00,36.00174866,0.040462428
151824430,2026-6-1,56,1,829.3617162,-148.5916811,0.00E+00,-148.5916811,-0.179163902
151824502,2026-6-1,137,4,20066.08892,1193.239386,0.00E+00,1193.239386,0.059465469
151824502,2026-7-1,446,14,32305.78576,-226.4219141,0.00E+00,-226.4219141,-0.007008711
151824502,2026-8-1,61,3,1503.608764,-76.18215909,0.00E+00,-76.18215909,-0.050666211
151824571,2026-6-1,193,1,869.1850747,-97.71903207,0.00E+00,-97.71903207,-0.112426036
151824576,2026-6-1,32,1,3560,-320,0.00E+00,-320,-0.08988764
151824713,2026-6-1,44,3,648.0692936,-205.637372,0.00E+00,-205.637372,-0.317307692
151824762,2026-8-1,38,3,4180,365,0.00E+00,365,0.087320574
151824815,2026-6-1,1411,8,269444.4444,-5000,0.00E+00,-5000,-0.018556701
151824816,2026-6-1,354,9,65515.72505,-787.6025407,0.00E+00,-787.6025407,-0.01202158
151825025,2026-6-1,48,5,318.1011649,108.1595392,0.00E+00,108.1595392,0.340016168
151825235,2026-6-1,495,8,59519.46105,-1107.204832,476.1556884,-631.0491431,-0.0186024
151825235,2026-7-1,669,13,94114.17242,1526.785349,752.9133794,2279.698729,0.016222693
151825263,2026-7-1,46,1,1032.608696,327.1059783,0.00E+00,327.1059783,0.316776316
151825274,2026-6-1,51,1,13372.07807,7309.640754,0.00E+00,7309.640754,0.546634615
151825293,2026-6-1,34,1,400.2658746,-21.91388156,3.602392871,-18.31148869,-0.054748313
151825306,2026-6-1,76,1,8717.566282,-16.71509759,0.00E+00,-16.71509759,-0.001917404
151825321,2026-6-1,91,1,150.8134257,19.33505458,0.00E+00,19.33505458,0.128205128
151825481,2026-6-1,33,1,194.1522874,33.04446216,0.00E+00,33.04446216,0.170198675
151825600,2026-6-1,46,3,4661.19783,153.1231517,0.00E+00,153.1231517,0.032850601
151825709,2026-6-1,176,1,843.4695399,-51.43106951,0.00E+00,-51.43106951,-0.06097561
151825807,2026-6-1,172,1,838.326433,-77.14660426,0.00E+00,-77.14660426,-0.09202454
151825813,2026-6-1,182,5,6456.142155,-590.6215445,0.00E+00,-590.6215445,-0.091482116
151825813,2026-7-1,99,3,3081.093641,-494.1264555,0.00E+00,-494.1264555,-0.160373722
151825973,2026-6-1,103,3,6509,176.05,0.00E+00,176.05,0.027047165
151826095,2026-6-1,300,3,2890.683262,-27.64419986,0.00E+00,-27.64419986,-0.009563206
151826105,2026-6-1,55,1,566.3961319,-33.93196339,0.00E+00,-33.93196339,-0.059908537
151826168,2026-6-1,36,1,763.7513822,-204.4385013,0.00E+00,-204.4385013,-0.267676768
151826194,2026-8-1,66,5,783.3971181,16.31007115,0.00E+00,16.31007115,0.020819672
151826224,2026-6-1,134,4,5070,-213,0.00E+00,-213,-0.042011834
151826224,2026-7-1,135,8,3409,937,0.00E+00,937,0.274860663
151826349,2026-6-1,43,2,8395,2142.25,0.00E+00,2142.25,0.255181656
151826396,2026-6-1,138,2,3960,-768,0.00E+00,-768,-0.193939394
151826522,2026-7-1,548,11,141612.5784,-14039.51411,0.00E+00,-14039.51411,-0.099140304
151826522,2026-8-1,43,2,3647.548352,-1245.858269,0.00E+00,-1245.858269,-0.341560453
151826523,2026-6-1,5068,11,391158.7209,8351.319094,0.00E+00,8351.319094,0.021350206
151826523,2026-7-1,1337,16,50866.61489,-585.9563422,0.00E+00,-585.9563422,-0.011519468
151826671,2026-6-1,139,4,18919,-3583,0.00E+00,-3583,-0.189386331
151826764,2026-7-1,30,3,699,-209,0.00E+00,-209,-0.298998569
151826783,2026-6-1,51,7,8330,-885.5,0.00E+00,-885.5,-0.106302521
151826783,2026-7-1,224,25,45185,8592.5,0.00E+00,8592.5,0.190162665
151826783,2026-8-1,66,6,13923,258.75,0.00E+00,258.75,0.018584357
151826811,2026-6-1,181,1,869.1850747,36.00174866,0.00E+00,36.00174866,0.041420118
151826816,2026-6-1,606,10,23780,1284.85,0.00E+00,1284.85,0.054030698
151826816,2026-7-1,502,5,12423,-1219.25,0.00E+00,-1219.25,-0.098144571
151826816,2026-8-1,387,3,21781,947.25,0.00E+00,947.25,0.043489739
151826891,2026-6-1,2015,6,7514.899611,-148.7008521,0.00E+00,-148.7008521,-0.01978747
151826891,2026-7-1,529,4,2349.262151,9.309978335,0.00E+00,9.309978335,0.003962937
151826936,2026-6-1,184,1,879.4712886,25.71553475,0.00E+00,25.71553475,0.029239766
151826942,2026-6-1,232,8,38355,-2675,0.00E+00,-2675,-0.069743189
151826942,2026-7-1,277,12,50203,-3839,0.00E+00,-3839,-0.076469534
151827026,2026-6-1,184,1,864.0419678,-102.862139,0.00E+00,-102.862139,-0.119047619
151827044,2026-6-1,190,1,884.6143956,20.5724278,0.00E+00,20.5724278,0.023255814
151827096,2026-6-1,60,1,88258.35037,-8162.917519,0.00E+00,-8162.917519,-0.092488897
151827097,2026-6-1,205,5,7966.099585,1392.434725,0.00E+00,1392.434725,0.174795044
151827097,2026-7-1,1725,20,45198.90394,499.9324855,0.00E+00,499.9324855,0.011060721
151827097,2026-8-1,224,4,2578.592209,-76.97591724,0.00E+00,-76.97591724,-0.029851916
151827098,2026-6-1,39,2,5631.959267,843.3666778,0.00E+00,843.3666778,0.149746587
151827339,2026-6-1,55,2,3518.26793,0.00E+00,0.00E+00,0.00E+00,0.00E+00
151827339,2026-7-1,61,1,4381.793478,-254.7554348,0.00E+00,-254.7554348,-0.058139535
151827416,2026-6-1,1081,8,31983.20249,-272.8236991,0.00E+00,-272.8236991,-0.008530218
151827416,2026-7-1,1431,15,69146.98061,-1441.574368,0.00E+00,-1441.574368,-0.020847973
151827490,2026-6-1,1596,4,4672.745778,133.4565773,0.00E+00,133.4565773,0.028560633
151827530,2026-6-1,229,2,14116.90173,1783.769188,0.00E+00,1783.769188,0.126356988
151827829,2026-6-1,1117,2,14270.57886,278.1263661,0.00E+00,278.1263661,0.019489494
151827841,2026-6-1,1062,2,13530.48577,-329.4160002,0.00E+00,-329.4160002,-0.024346206
151827850,2026-6-1,191,4,7510,1140.5,0.00E+00,1140.5,0.151864181
151828008,2026-6-1,37,3,1155,144.2,0.00E+00,144.2,0.124848485
151828019,2026-6-1,214,4,2145.70422,-92.69164502,0.00E+00,-92.69164502,-0.043198706
151828158,2026-6-1,37,1,60.23720998,-11.32044119,0.00E+00,-11.32044119,-0.187931034
151828158,2026-7-1,132,2,1715.8566,214.8653068,0.00E+00,214.8653068,0.125223347
151828185,2026-6-1,63,1,59.19863739,-13.96880128,0.00E+00,-13.96880128,-0.235964912
151828203,2026-6-1,33,6,3399.079384,-570.9877337,0.00E+00,-570.9877337,-0.167983053
151828224,2026-6-1,350,4,89513,4309.5,0.00E+00,4309.5,0.048143845
151828354,2026-6-1,122,2,1606.464076,-280.2068837,0.00E+00,-280.2068837,-0.174424619
151828358,2026-6-1,110,3,1015,-149.35,0.00E+00,-149.35,-0.147142857
151828415,2026-6-1,406,3,2142.36753,-72.68969528,0.00E+00,-72.68969528,-0.03392961
151828506,2026-7-1,42,5,1591.666021,-410.6575788,0.00E+00,-410.6575788,-0.258004866
151828773,2026-6-1,31,1,3371.820917,93.11595135,0.00E+00,93.11595135,0.027615924
151828942,2026-6-1,241,11,6646.216769,183.1970007,0.00E+00,183.1970007,0.027564103
151828942,2026-7-1,365,27,11460.28357,-1009.408237,0.00E+00,-1009.408237,-0.088078818
151828942,2026-8-1,68,5,2017.195767,-696.0978836,0.00E+00,-696.0978836,-0.345081967
151829015,2026-7-1,4101,16,44528.95464,-539.5399272,0.00E+00,-539.5399272,-0.012116609
151829026,2026-6-1,101,1,8021.472393,-884.4580777,64.17177914,-820.2862986,-0.110261313
151829073,2026-6-1,109,3,5900,76,0.00E+00,76,0.012881356
151829173,2026-6-1,257,3,19190.74424,-1140.144985,0.00E+00,-1140.144985,-0.059411192
151829304,2026-6-1,1223,1,15266.15578,-955.4606938,0.00E+00,-955.4606938,-0.062586856
151829307,2026-6-1,2420,2,28804.61337,499.8457068,0.00E+00,499.8457068,0.017352974
151829313,2026-6-1,63,1,941.4765283,202.3415281,0.00E+00,202.3415281,0.214919355
151829405,2026-6-1,497,3,29857,2700,0.00E+00,2700,0.090431055
151829449,2026-6-1,770,4,131057,-1481.4,0.00E+00,-1481.4,-0.011303479
151829449,2026-7-1,5877,26,2397516,-57866.75,0.00E+00,-57866.75,-0.024136127
151829449,2026-8-1,54,2,12228,-1688,0.00E+00,-1688,-0.138043834
151829457,2026-6-1,74,3,1847.686182,-341.2778521,0.00E+00,-341.2778521,-0.184705528
151829457,2026-7-1,380,18,13678.7752,-198.396716,0.00E+00,-198.396716,-0.014503982
151829498,2026-6-1,145,1,943.854766,-61.58735434,0.00E+00,-61.58735434,-0.06525088
151829523,2026-6-1,89,5,1339.26505,-219.0706406,0.00E+00,-219.0706406,-0.163575269
151829687,2026-6-1,74,2,7864.902478,-945.1010531,0.00E+00,-945.1010531,-0.120166913
151829687,2026-7-1,233,13,2645.01492,-480.9610432,0.00E+00,-480.9610432,-0.181836798
151829687,2026-8-1,59,4,1417.084209,273.1533861,0.00E+00,273.1533861,0.192757342
151829729,2026-6-1,88,1,630.4135596,-25.13345658,0.00E+00,-25.13345658,-0.039868204
151830376,2026-7-1,95,8,2570.41799,15.16794465,0.00E+00,15.16794465,0.005900964
151830796,2026-6-1,49,1,190.6819268,-17.20914775,0.00E+00,-17.20914775,-0.090250545
151830875,2026-6-1,119,1,267.5362981,-10.20916852,0.00E+00,-10.20916852,-0.038159938
151830950,2026-6-1,47,1,470,65,0.00E+00,65,0.138297872
151831200,2026-6-1,107,7,799.7008911,-156.8244605,0.00E+00,-156.8244605,-0.196103896
151831250,2026-6-1,37,2,531.6280145,-273.7939309,0.00E+00,-273.7939309,-0.515010352
151831306,2026-6-1,88,4,657.8847468,34.81132792,0.00E+00,34.81132792,0.052914022
151831389,2026-6-1,186,7,3105,99.6,0.00E+00,99.6,0.032077295
151831618,2026-6-1,57,3,6582,-151.5,0.00E+00,-151.5,-0.02301732
151831621,2026-6-1,118,1,21363.1805,6209.658755,0.00E+00,6209.658755,0.29067108
151831640,2026-6-1,30,1,4441.036128,333.7593729,35.52828903,369.2876619,0.075153492
151831755,2026-6-1,38,1,190.0378018,-56.21415897,0.00E+00,-56.21415897,-0.295805142
151831760,2026-7-1,116,18,845.5626865,123.2575727,0.00E+00,123.2575727,0.145769882
151831869,2026-6-1,56,1,1100.886941,-37.38861309,0.00E+00,-37.38861309,-0.033962264
151832186,2026-6-1,70,1,3773.441652,262.3187305,0.00E+00,262.3187305,0.069517103
151832237,2026-6-1,37,1,441.2785764,-42.68778769,0.00E+00,-42.68778769,-0.096736597
151832273,2026-6-1,119,1,21391.72474,9827.628771,0.00E+00,9827.628771,0.459412642
151832470,2026-6-1,51,2,982.4896662,117.3587022,0.00E+00,117.3587022,0.119450317
151832713,2026-6-1,52,5,902.3581145,121.2101731,0.00E+00,121.2101731,0.134326019
151832713,2026-7-1,67,11,1263.263884,17.16882245,0.00E+00,17.16882245,0.013590844
151832727,2026-6-1,146,5,6171.471186,-185.4218633,0.00E+00,-185.4218633,-0.030045002
151832727,2026-7-1,55,5,1881.59967,-505.589549,0.00E+00,-505.589549,-0.268701976
151832753,2026-7-1,130,2,21440.46806,-5150.324564,214.4046806,-4935.919884,-0.240215118
151832778,2026-6-1,69,3,912.9014838,62.10301643,0.00E+00,62.10301643,0.068028169
151832838,2026-8-1,52,2,792.9933732,79.70341038,0.00E+00,79.70341038,0.100509554
151832891,2026-6-1,79,2,278.5451675,-7.810065845,0.00E+00,-7.810065845,-0.028038777
151832909,2026-6-1,34,4,1959.781868,-45.16019087,0.00E+00,-45.16019087,-0.023043478
151833151,2026-6-1,113,4,4420.580354,-212.3880938,0.00E+00,-212.3880938,-0.048045296
151833195,2026-6-1,65,1,1002.014831,-170.2220468,0.00E+00,-170.2220468,-0.169879768
151833275,2026-6-1,34,2,2300,479.5,0.00E+00,479.5,0.208478261
151833337,2026-6-1,36,1,1414.354411,-95.79036696,0.00E+00,-95.79036696,-0.067727273
151833337,2026-7-1,270,9,12665.42741,-544.6647562,0.00E+00,-544.6647562,-0.043004057
151833357,2026-6-1,59,1,1328.978836,110.5767994,0.00E+00,110.5767994,0.083204334
151833407,2026-6-1,30,1,977.1903207,-541.3120066,0.00E+00,-541.3120066,-0.553947368
151833428,2026-6-1,81,6,2943.174648,-78.1007636,0.00E+00,-78.1007636,-0.026536231
151833428,2026-7-1,240,15,13566.20969,-734.0510676,0.00E+00,-734.0510676,-0.054108781
151833467,2026-6-1,465,6,114918.2004,-7746.165644,919.3456033,-6826.820041,-0.067405908
151833467,2026-7-1,69,2,14032.60689,-831.3092663,112.2608551,-719.0484112,-0.059241257
151833495,2026-6-1,36,2,689.612197,-174.4801944,0.00E+00,-174.4801944,-0.253012048
151833810,2026-6-1,154,2,14821.06339,-1155.419223,118.5685072,-1036.850716,-0.077957917
151833902,2026-6-1,377,4,31091,-2895,0.00E+00,-2895,-0.093113763
151834045,2026-6-1,32,2,1994.754031,-122.650243,0.00E+00,-122.650243,-0.061486399
151834079,2026-6-1,45,2,3682.721732,-285.1852804,0.00E+00,-285.1852804,-0.077438726
151834407,2026-6-1,80,5,1545.760794,-366.626379,0.00E+00,-366.626379,-0.237181833
151834407,2026-7-1,53,5,1197.170372,-217.2566029,0.00E+00,-217.2566029,-0.181475092
151834605,2026-6-1,37,1,402.4481189,-5.78599532,0.00E+00,-5.78599532,-0.014376997
151834640,2026-7-1,43,1,6029.51396,-715.366063,0.00E+00,-715.366063,-0.118644068
151834675,2026-6-1,43,2,4047.346298,579.5163094,0.00E+00,579.5163094,0.143184266
151834675,2026-7-1,87,3,10097.33302,1471.613353,0.00E+00,1471.613353,0.145742777
151834834,2026-6-1,1020,8,36236.83609,-1534.522153,0.00E+00,-1534.522153,-0.042347024
151834923,2026-7-1,71,6,11590.89149,1218.366767,0.00E+00,1218.366767,0.105114155
151835045,2026-6-1,91,3,16656.46617,-899.7865611,0.00E+00,-899.7865611,-0.054020256
151835045,2026-7-1,31,2,5029.303178,-259.4686701,0.00E+00,-259.4686701,-0.051591376
151835058,2026-6-1,65,3,11826.83159,-1216.601949,0.00E+00,-1216.601949,-0.102867952
151835161,2026-6-1,74,6,12502.37869,1085.69702,0.00E+00,1085.69702,0.086839236
151835199,2026-6-1,94,2,2649.814096,171.6864342,0.00E+00,171.6864342,0.064791879
151835199,2026-7-1,268,4,8418.223439,882.1792094,0.00E+00,882.1792094,0.104793988
151835240,2026-6-1,307,4,8806,-664.55,0.00E+00,-664.55,-0.075465592
151835240,2026-7-1,31,1,303,-9,0.00E+00,-9,-0.02970297
151835304,2026-6-1,1029,11,70829,95,0.00E+00,95,0.001341259
151835304,2026-7-1,112,9,5119,-811.9,0.00E+00,-811.9,-0.158605196
151835322,2026-6-1,30,2,668.861059,180.2658986,0.00E+00,180.2658986,0.269511726
151835436,2026-6-1,209,1,1064.623139,-64.16025921,0.00E+00,-64.16025921,-0.0602657
151835529,2026-6-1,397,5,24834.69666,-1542.944785,198.6775733,-1344.267212,-0.062128594
151835529,2026-7-1,157,6,4540.009982,-582.1826651,36.32007985,-545.8625853,-0.128233785
151835593,2026-6-1,99,2,503.0845606,-10.59344038,0.00E+00,-10.59344038,-0.021056978
151835627,2026-6-1,40,2,341.9194468,17.22940926,0.00E+00,17.22940926,0.050390258
151835651,2026-6-1,2070,10,103460.7322,499.0705104,0.00E+00,499.0705104,0.004823767
151835651,2026-7-1,315,2,14251.93149,1162.398316,0.00E+00,1162.398316,0.081560757
151835707,2026-6-1,93,1,19108.55688,-2087.951978,0.00E+00,-2087.951978,-0.109267905
151835707,2026-7-1,153,6,20686.96177,-3545.361678,0.00E+00,-3545.361678,-0.171381458
151835776,2026-6-1,52,2,2439.607004,-651.3927258,0.00E+00,-651.3927258,-0.267007237
151835797,2026-6-1,131,4,2284.053797,186.2833338,0.00E+00,186.2833338,0.081558208
151835803,2026-6-1,264,2,9937.076854,-617.6289649,0.00E+00,-617.6289649,-0.062153989
151835813,2026-6-1,191,1,884.6143956,2.571553477,0.00E+00,2.571553477,0.002906977
151835841,2026-6-1,60,2,12100.20148,-1050.827742,0.00E+00,-1050.827742,-0.086843822
151835841,2026-7-1,43,2,3916.118219,1993.623023,0.00E+00,1993.623023,0.50908142
151836152,2026-7-1,170,4,27518.49732,-3373.666353,0.00E+00,-3373.666353,-0.122596315
151836183,2026-7-1,55,2,4470.220333,-398.5610923,0.00E+00,-398.5610923,-0.089159161
151836208,2026-6-1,57,2,203.5602268,1.661716137,0.00E+00,1.661716137,0.008163265
151836273,2026-6-1,177,2,812.6108982,-18.25802967,0.00E+00,-18.25802967,-0.022468354
151836406,2026-6-1,53,3,1803.173297,205.6342737,0.00E+00,205.6342737,0.114040217
151836406,2026-7-1,66,5,3485.400046,-893.9405675,0.00E+00,-893.9405675,-0.256481481
151836410,2026-6-1,55,2,1027.335613,20.44385013,0.00E+00,20.44385013,0.019899875
151836432,2026-6-1,543,3,12715.25072,-262.7923944,0.00E+00,-262.7923944,-0.020667496
151836446,2026-6-1,73,5,340124,59018.05,0.00E+00,59018.05,0.173519217
151836656,2026-6-1,31,1,528,80.85,0.00E+00,80.85,0.153125
151836925,2026-6-1,46,1,1556.449776,-138.5619923,0.00E+00,-138.5619923,-0.08902439
151836936,2026-6-1,40,1,518.4554349,24.92574206,0.00E+00,24.92574206,0.048076923
151836937,2026-6-1,46,1,1556.449776,94.90547415,0.00E+00,94.90547415,0.06097561
151837017,2026-6-1,44,1,122.7592796,-7.789294394,0.00E+00,-7.789294394,-0.063451777
151837076,2026-6-1,55,1,765.6357103,1.090501215,0.00E+00,1.090501215,0.001424308
151837131,2026-6-1,96,1,29283.30805,8339.625068,0.00E+00,8339.625068,0.284791085
151837195,2026-6-1,120,3,2099.5,245.55,0.00E+00,245.55,0.116956418
151837238,2026-6-1,65,1,1208.630133,-71.48918662,0.00E+00,-71.48918662,-0.059148936
151837362,2026-6-1,30,1,147.2695927,-11.94358474,0.00E+00,-11.94358474,-0.081100141
151837384,2026-6-1,44,10,678.8901175,144.0069946,0.00E+00,144.0069946,0.212121212
151837388,2026-6-1,38,1,93.47153273,-3.427289533,0.00E+00,-3.427289533,-0.036666667
151837464,2026-6-1,30,1,581.6853961,-64.12168591,0.00E+00,-64.12168591,-0.110234306
151837516,2026-6-1,83,3,2711.70314,390.6318307,0.00E+00,390.6318307,0.144054054
151837516,2026-7-1,56,6,2057.935094,-242.609661,0.00E+00,-242.609661,-0.117889851
151837518,2026-6-1,1093,10,217112.3474,-4268.704675,2171.123474,-2097.581202,-0.019661271
151837518,2026-7-1,257,5,44544.32866,-5670.268193,445.4432866,-5224.824906,-0.127294952
151837540,2026-6-1,100,1,89800,13400,0.00E+00,13400,0.14922049
151837657,2026-8-1,98,2,552.2307554,42.89420286,0.00E+00,42.89420286,0.077674419
151837785,2026-6-1,473,6,9790.540764,-454.1952385,0.00E+00,-454.1952385,-0.046391231
151837785,2026-7-1,120,12,3117.157123,-196.5248321,0.00E+00,-196.5248321,-0.063046175
151837869,2026-6-1,165,4,9765.085532,55.34788275,0.00E+00,55.34788275,0.005667936
151837869,2026-7-1,52,2,1387.983617,-21.39160471,0.00E+00,-21.39160471,-0.015412001
151837950,2026-6-1,97,1,452.5934117,87.94712886,0.00E+00,87.94712886,0.194318182
151837951,2026-6-1,192,1,894.9006095,-47.31658395,0.00E+00,-47.31658395,-0.052873563
151837962,2026-6-1,309,3,1686.93908,28.28708823,0.00E+00,28.28708823,0.016768293
151838062,2026-7-1,159,9,5083,-73.3,0.00E+00,-73.3,-0.014420618
151838108,2026-6-1,76,7,4924.945765,-554.1545799,0.00E+00,-554.1545799,-0.112519936
151838182,2026-6-1,39,1,7100,1835,0.00E+00,1835,0.258450704
151838289,2026-6-1,120,2,1227.592796,-41.02361714,0.00E+00,-41.02361714,-0.033417936
151838304,2026-6-1,35,2,67.51367366,3.418413856,0.00E+00,3.418413856,0.050632911
151838304,2026-7-1,393,7,717.0627592,-62.83461851,0.00E+00,-62.83461851,-0.087627781
151838357,2026-6-1,48,1,4732.567559,-208.9608043,0.00E+00,-208.9608043,-0.044153792
151838521,2026-6-1,290,2,5436.264047,732.9827449,0.00E+00,732.9827449,0.134832072
151838548,2026-6-1,248,1,930.9023581,-10.2862139,0.00E+00,-10.2862139,-0.011049724
151838630,2026-7-1,736,22,20834.86339,-40.51896893,0.00E+00,-40.51896893,-0.001944768
151838630,2026-8-1,70,5,1495.903218,-105.9769347,0.00E+00,-105.9769347,-0.07084478
151838642,2026-6-1,96,1,29592.15162,7103.273588,0.00E+00,7103.273588,0.240039105
151838705,2026-6-1,58,1,7621,74.5,0.00E+00,74.5,0.00977562
151838776,2026-6-1,181,1,822.8971121,-51.43106951,0.00E+00,-51.43106951,-0.0625
151838802,2026-6-1,45,2,315.2062443,55.12192343,0.00E+00,55.12192343,0.174875734
151838803,2026-6-1,189,3,831.6889267,-30.37824814,0.00E+00,-30.37824814,-0.036525974
151838812,2026-6-1,33,1,69.43194384,-4.243063235,0.00E+00,-4.243063235,-0.061111111
151838831,2026-6-1,394,10,33758.71749,-439.5798552,0.00E+00,-439.5798552,-0.013021225
151838831,2026-7-1,1038,29,79500.87521,2957.243212,0.00E+00,2957.243212,0.037197618
151838831,2026-8-1,126,6,13268.87256,1827.08608,0.00E+00,1827.08608,0.137697161
151838832,2026-6-1,37,1,804.8962378,35.23028261,0.00E+00,35.23028261,0.043769968
151838923,2026-6-1,38,1,2127.412085,293.8121845,0.00E+00,293.8121845,0.138107791
151838926,2026-6-1,226,1,1221.487901,138.349577,0.00E+00,138.349577,0.113263158
151838975,2026-6-1,179,1,866.6135212,-151.7216551,0.00E+00,-151.7216551,-0.175074184
151838979,2026-6-1,42,2,3118,-1036.5,0.00E+00,-1036.5,-0.332424631
151839036,2026-6-1,190,1,915.4730373,-25.9726901,0.00E+00,-25.9726901,-0.028370787
151839236,2026-6-1,135,1,1755.395385,-7.997008916,0.00E+00,-7.997008916,-0.004555674
151839312,2026-7-1,39,7,708.7007154,-219.5974048,5.669605723,-213.927799,-0.309859155
151840098,2026-7-1,50,7,207.4443894,-11.68957601,0.00E+00,-11.68957601,-0.056350408
151840180,2026-6-1,40,1,146.3213928,-9.257592511,0.00E+00,-9.257592511,-0.063268893
151840496,2026-6-1,162,2,4797.997632,-758.2930021,0.00E+00,-758.2930021,-0.158043638
151840514,2026-6-1,90,1,4968,340.9,0.00E+00,340.9,0.068619163
151840521,2026-6-1,51,1,1447.770185,83.60509316,0.00E+00,83.60509316,0.057747489
151840550,2026-6-1,996,7,8103.566458,487.4125003,0.00E+00,487.4125003,0.060147899
