player_id,total_orders,late_orders,late_ratio,win_orders,win_rate,valid_bet,profit,roi
102667315,359,2,0.0056,149,0.415,15545.55,-1292.72,-0.0832
102667524,138,29,0.2101,53,0.3841,2720,-334.08,-0.1228
102667560,75,1,0.0133,26,0.3467,1224.54,-202.05,-0.165
102667910,32,8,0.25,10,0.3125,1050.18,-262.81,-0.2502
102668459,283,50,0.1767,87,0.3074,1092.97,24.59,0.0225
102673585,112,50,0.4464,38,0.3393,5005.55,-191.36,-0.0382
102674467,112,25,0.2232,47,0.4196,2105.3,-339.88,-0.1614
102675224,2086,434,0.2081,981,0.4703,270227,-705.7,-0.0026
102676663,410,151,0.3683,202,0.4927,169298.5,-1086.79,-0.0064
102681379,2164,104,0.0481,308,0.1423,2143.85,-178.03,-0.083
102681525,149,23,0.1544,64,0.4295,5047.1,-1008.2,-0.1998
102682029,49,29,0.5918,16,0.3265,263.13,-64.95,-0.2469
102682704,119,43,0.3613,56,0.4706,5935.92,-206.11,-0.0347
102683277,42,18,0.4286,22,0.5238,373.91,-2.31,-0.0062
102684640,991,161,0.1625,403,0.4067,762947,-107337.9,-0.1407
102686376,239,57,0.2385,99,0.4142,18857.68,506.16,0.0268
102688413,349,50,0.1433,118,0.3381,14012,-1848.35,-0.1319
102690069,264,82,0.3106,89,0.3371,1858.64,-162.64,-0.0875
102691498,84,36,0.4286,12,0.1429,466.39,-139.53,-0.2992
102691628,71,37,0.5211,31,0.4366,1217.11,-129.86,-0.1067
102692820,64,2,0.0313,13,0.2031,1583.38,-122.63,-0.0775
102699026,43,0,0,9,0.2093,235.55,-50.39,-0.2139
102699434,4270,644,0.1508,1873,0.4386,1266496.06,-56423.36,-0.0446
102700744,668,91,0.1362,224,0.3353,30677.22,-1020.82,-0.0333
102706516,123,17,0.1382,50,0.4065,1409.84,-128.71,-0.0913
102708702,173,75,0.4335,75,0.4335,7230.96,-264.11,-0.0365
102708764,113,24,0.2124,52,0.4602,324.67,-23.3,-0.0718
102709759,60,0,0,23,0.3833,260.48,-42.79,-0.1643
102711306,103,0,0,25,0.2427,348.19,-118.39,-0.34
102712701,347,88,0.2536,127,0.366,3260.95,286.22,0.0878
102715298,76,20,0.2632,30,0.3947,4850.42,532.07,0.1097
102717120,280,109,0.3893,41,0.1464,11893.94,-237.77,-0.02
102717724,2797,582,0.2081,535,0.1913,157931.79,4755.17,0.0301
102718273,462,111,0.2403,179,0.3874,193354.55,-14631.35,-0.0757
102722700,65,19,0.2923,34,0.5231,3458.92,500.95,0.1448
102722939,276,65,0.2355,93,0.337,3090.63,103.27,0.0334
102724491,91,11,0.1209,18,0.1978,2424.15,-374.5,-0.1545
102725340,62,14,0.2258,27,0.4355,345.36,-3.32,-0.0096
102726311,54,16,0.2963,20,0.3704,176.42,-24.69,-0.14
102726904,56,16,0.2857,10,0.1786,193.26,-55.25,-0.2859
102728201,39,10,0.2564,15,0.3846,16043.45,1557.7,0.0971
102728491,81,19,0.2346,31,0.3827,1480.11,271.53,0.1835
102730441,205,57,0.278,87,0.4244,2740.4,-298.79,-0.109
102732705,281,48,0.1708,125,0.4448,2777.35,-191.62,-0.069
102741047,72,53,0.7361,23,0.3194,1628.1,-312.84,-0.1921
102744565,145,10,0.069,66,0.4552,6229.45,203.17,0.0326
102752634,194,68,0.3505,72,0.3711,830.57,-57.43,-0.0691
102754776,58,20,0.3448,30,0.5172,370.16,21.34,0.0577
102758080,34,1,0.0294,14,0.4118,1134.78,-97.12,-0.0856
102759518,1201,351,0.2923,432,0.3597,24190.74,35.6,0.0015
102760653,560,148,0.2643,84,0.15,5695.47,-1067.68,-0.1875
102760701,64,3,0.0469,20,0.3125,577.38,15.35,0.0266
102764333,47,12,0.2553,12,0.2553,1107.39,-399.78,-0.361
102765469,2551,633,0.2481,1150,0.4508,113023.45,-3734.67,-0.033
102766842,128,54,0.4219,63,0.4922,12217.23,1866.53,0.1528
102767564,1190,344,0.2891,294,0.2471,54184.79,-7704.04,-0.1422
102774915,2935,1161,0.3956,675,0.23,16730.19,-589.43,-0.0352
102775006,1028,400,0.3891,456,0.4436,2252.53,-94.25,-0.0418
102777359,80,24,0.3,20,0.25,4869.74,-1191.9,-0.2448
102778538,67,19,0.2836,13,0.194,771.23,-78.79,-0.1022
102779677,187,65,0.3476,77,0.4118,12682.91,-131,-0.0103
102781143,3262,883,0.2707,1553,0.4761,399214.47,9101.44,0.0228
102781296,445,142,0.3191,68,0.1528,2165.57,-430.04,-0.1986
102781989,193,61,0.3161,73,0.3782,20777.67,-185.01,-0.0089
102784284,8140,3112,0.3823,3593,0.4414,1201719.65,-46227.81,-0.0385
102784891,6607,823,0.1246,1497,0.2266,311389.62,-8719.31,-0.028
102785879,278,66,0.2374,85,0.3058,19049.93,-512.36,-0.0269
102787382,594,48,0.0808,262,0.4411,83671.42,-3672.43,-0.0439
102789347,45,13,0.2889,19,0.4222,5035.28,631.92,0.1255
102793165,369,65,0.1762,168,0.4553,42136,2297,0.0545
102793558,70,10,0.1429,34,0.4857,6286.99,-26.82,-0.0043
102794109,3964,1157,0.2919,698,0.1761,67891.68,-4969.94,-0.0732
102796221,2133,522,0.2447,944,0.4426,49553.69,-835.29,-0.0169
102802452,1339,354,0.2644,608,0.4541,41690.54,4829.34,0.1158
102803200,864,157,0.1817,85,0.0984,27596.4,-8291.97,-0.3005
102809085,37,0,0,11,0.2973,4900,2.5,0.0005
102809425,248,42,0.1694,120,0.4839,4203,-161.5,-0.0384
102810003,197,21,0.1066,36,0.1827,1427.06,369.53,0.2589
102811602,670,44,0.0657,297,0.4433,15364.05,63.99,0.0042
102812423,577,139,0.2409,98,0.1698,1554.48,-50.83,-0.0327
102814177,33,9,0.2727,13,0.3939,469.98,-75.8,-0.1613
102814427,92,22,0.2391,26,0.2826,328.12,46.21,0.1408
102815957,564,129,0.2287,230,0.4078,162558.37,-8299.43,-0.0511
102817852,46,16,0.3478,21,0.4565,2504.85,-366.66,-0.1464
102817896,113,22,0.1947,58,0.5133,679.68,-6.95,-0.0102
102821934,35,0,0,12,0.3429,1919.53,320.03,0.1667
102822057,140,60,0.4286,32,0.2286,41961.73,15856.03,0.3779
102824018,227,11,0.0485,107,0.4714,1202.16,9.35,0.0078
102825876,136,28,0.2059,58,0.4265,27338.55,-1883.69,-0.0689
102825903,49,12,0.2449,23,0.4694,1267.22,81.76,0.0645
102834697,4205,1168,0.2778,936,0.2226,43771.64,-2280.25,-0.0521
102836143,60,19,0.3167,27,0.45,619.2,-24.56,-0.0397
102840048,83,52,0.6265,19,0.2289,874.67,135.13,0.1545
102842373,46,11,0.2391,19,0.413,26339.91,-8116.26,-0.3081
102843897,293,9,0.0307,127,0.4334,36471,-4152.25,-0.1139
102847600,41,0,0,5,0.122,231.13,-110.25,-0.477
102848270,152,22,0.1447,32,0.2105,1491.68,-83.32,-0.0559
102848297,297,161,0.5421,129,0.4343,4724.69,7.51,0.0016
102848422,32,5,0.1563,14,0.4375,7094,1377.55,0.1942
102853973,48,7,0.1458,16,0.3333,1762.95,12.83,0.0073
102870200,520,102,0.1962,145,0.2788,5744.52,-911.21,-0.1586
102874652,52,12,0.2308,18,0.3462,3576.04,695.47,0.1945
102879360,88,14,0.1591,24,0.2727,6553.09,-1929.93,-0.2945
102881181,1382,425,0.3075,570,0.4124,89946.78,-715.56,-0.008
102881288,166,8,0.0482,61,0.3675,555.84,-57.42,-0.1033
102883262,337,151,0.4481,146,0.4332,81176.06,-63.69,-0.0008
102884341,286,82,0.2867,130,0.4545,3593.69,24.96,0.0069
102884874,62,10,0.1613,14,0.2258,950.34,-438.69,-0.4616
102885445,35,0,0,12,0.3429,655,-75,-0.1145
102886251,12981,4193,0.323,5931,0.4569,301792.15,-3926.85,-0.013
102888024,170,0,0,76,0.4471,186484,-13447.55,-0.0721
102889616,31,10,0.3226,12,0.3871,22799.25,11015.66,0.4832
102891962,352,36,0.1023,42,0.1193,1239.19,-281.28,-0.227
102892596,36,6,0.1667,16,0.4444,262.74,-48.01,-0.1827
102895489,51,11,0.2157,21,0.4118,1085.38,-23.77,-0.0219
102896674,377,118,0.313,56,0.1485,1106.39,-168.53,-0.1523
102899522,62,20,0.3226,22,0.3548,1715,-550.5,-0.321
102901731,1639,926,0.565,637,0.3887,19922.62,165.75,0.0083
102907259,202,37,0.1832,84,0.4158,8486.66,-1271.91,-0.1499
102909860,333,55,0.1652,62,0.1862,2633.76,53.12,0.0202
102910256,1122,203,0.1809,464,0.4135,76644.21,475.63,0.0062
102912640,327,95,0.2905,128,0.3914,2560.65,442.77,0.1729
102913855,155,31,0.2,67,0.4323,13308.29,-851.2,-0.064
102915837,30,4,0.1333,17,0.5667,155.79,9.04,0.058
102916514,830,263,0.3169,371,0.447,10337.37,-265.14,-0.0256
102917075,55,28,0.5091,9,0.1636,529.23,53.28,0.1007
102919277,47,4,0.0851,22,0.4681,2455.2,-123.62,-0.0504
102921603,120,0,0,38,0.3167,29107.09,3642.99,0.1252
102922671,40,8,0.2,7,0.175,346.88,29.08,0.0838
102925380,2571,510,0.1984,651,0.2532,133510.45,-5530.76,-0.0414
102926385,46,9,0.1957,23,0.5,477.08,46.23,0.0969
102928066,51,0,0,20,0.3922,338.64,-23.71,-0.07
102929212,932,261,0.28,448,0.4807,1079082.66,43191.47,0.04
102929473,83,17,0.2048,17,0.2048,170.49,-78.43,-0.46
102930355,225,32,0.1422,106,0.4711,7478.88,690.34,0.0923
102931996,30,7,0.2333,13,0.4333,86.44,-8.22,-0.0951
102933131,174,58,0.3333,81,0.4655,3063.2,302.91,0.0989
102933217,465,140,0.3011,114,0.2452,1669.14,91.08,0.0546
102933299,36,6,0.1667,14,0.3889,7000.31,244.88,0.035
102937482,2776,543,0.1956,1288,0.464,448433.91,7713.24,0.0172
102939471,202,53,0.2624,50,0.2475,2148,-47.51,-0.0221
102944586,38,2,0.0526,7,0.1842,221.15,-61.1,-0.2763
102945366,37,9,0.2432,17,0.4595,105.19,-17.57,-0.167
102947228,60,13,0.2167,25,0.4167,555.87,-82.6,-0.1486
102947420,52,5,0.0962,18,0.3462,3574.14,-911.05,-0.2549
102950385,5612,868,0.1547,919,0.1638,28404.25,-1996.55,-0.0703
102953592,357,81,0.2269,133,0.3725,5468.05,16.71,0.0031
102956002,34,11,0.3235,17,0.5,1530,232,0.1516
102956682,52,0,0,9,0.1731,185.64,-75.91,-0.4089
102961455,1859,731,0.3932,558,0.3002,5191.7,13.72,0.0026
102967041,6547,1677,0.2561,2315,0.3536,697010.75,-5019.2,-0.0072
102967357,66,14,0.2121,33,0.5,570,73.5,0.1289
102969488,68,10,0.1471,24,0.3529,3057.36,-1399.6,-0.4578
102971597,38,22,0.5789,15,0.3947,4517.97,17.01,0.0038
102975522,492,103,0.2093,44,0.0894,655.26,-86.31,-0.1317
102977385,66,16,0.2424,28,0.4242,1030.91,-94.97,-0.0921
102978376,2203,465,0.2111,980,0.4448,205069.46,-9004.29,-0.0439
102984961,167,25,0.1497,63,0.3772,1309.21,-144.26,-0.1102
102985618,232,38,0.1638,86,0.3707,11703.98,767.05,0.0655
102986550,2197,364,0.1657,454,0.2066,43726.46,-2302.76,-0.0527
102987951,210,78,0.3714,76,0.3619,84970.18,10230.02,0.1204
102989040,34,22,0.6471,7,0.2059,278.34,-56.37,-0.2025
102989364,72,0,0,9,0.125,1840.92,-834.24,-0.4532
102990134,84,1,0.0119,18,0.2143,3663.54,-429.87,-0.1173
102992708,94,18,0.1915,26,0.2766,7744.57,191.84,0.0248
102996913,2256,446,0.1977,1045,0.4632,23225.27,250.56,0.0108
102997674,90,13,0.1444,34,0.3778,15052.96,1755.3,0.1166
102998762,79,12,0.1519,38,0.481,877.3,41.35,0.0471
103003550,52,2,0.0385,1,0.0192,115.63,-23.66,-0.2046
103004022,271,41,0.1513,135,0.4982,118267.66,13427.91,0.1135
103009565,47,25,0.5319,10,0.2128,3980.96,-606.75,-0.1524
103011439,152,22,0.1447,72,0.4737,1557.42,-51.72,-0.0332
103011623,89,26,0.2921,40,0.4494,1050.73,63.86,0.0608
103012660,389,64,0.1645,177,0.455,23120,561.5,0.0243
103012712,95,29,0.3053,32,0.3368,946.05,-95.95,-0.1014
103013834,52,4,0.0769,17,0.3269,2314.36,-129.73,-0.0561
103014387,62,11,0.1774,27,0.4355,885.35,41.05,0.0464
103014411,6592,1217,0.1846,2144,0.3252,31099.77,-1677.62,-0.0539
103017390,69,28,0.4058,23,0.3333,4236.6,1829.05,0.4317
103017452,170,9,0.0529,45,0.2647,4656.66,-573.37,-0.1231
103018254,43,2,0.0465,16,0.3721,421.43,72.38,0.1717
103026523,139,27,0.1942,39,0.2806,4973.11,-568.83,-0.1144
103026583,67,25,0.3731,20,0.2985,301.43,4.96,0.0164
103032399,46,3,0.0652,14,0.3043,209.21,-26.43,-0.1263
103040624,46,12,0.2609,14,0.3043,3525.88,-558.64,-0.1584
103041454,483,68,0.1408,230,0.4762,73805.78,1852.69,0.0251
103054394,2737,645,0.2357,1255,0.4585,1779849.6,31237.07,0.0176
103054668,40,0,0,25,0.625,228.93,83.42,0.3644
103055007,31,5,0.1613,15,0.4839,196.21,13.29,0.0677
103058887,117,0,0,37,0.3162,4095.2,-632.71,-0.1545
103059167,733,196,0.2674,183,0.2497,6346.78,-419.95,-0.0662
103061637,35,10,0.2857,15,0.4286,701.26,-8.19,-0.0117
103064347,100,4,0.04,22,0.22,436.65,-75.64,-0.1732
103064858,716,365,0.5098,122,0.1704,1771.33,-109.75,-0.062
103065641,117,47,0.4017,58,0.4957,3540.74,-131.84,-0.0372
103065747,164,41,0.25,28,0.1707,3523.92,291.46,0.0827
103066755,41,3,0.0732,13,0.3171,1982.48,-590.38,-0.2978
103070501,197,65,0.3299,91,0.4619,7048.75,696.41,0.0988
103073120,320,74,0.2313,130,0.4063,88242.88,-7681.84,-0.0871
103073324,149,12,0.0805,63,0.4228,2152.81,-156.61,-0.0727
103083111,7264,1079,0.1485,2625,0.3614,1240713.86,-21087.05,-0.017
103086033,116,23,0.1983,36,0.3103,351255.17,-12008.02,-0.0342
103088480,671,292,0.4352,114,0.1699,12201.22,-52.91,-0.0043
103089410,546,80,0.1465,255,0.467,4332.38,246.92,0.057
103090717,494,193,0.3907,204,0.413,4545.31,353.08,0.0777
103090950,49,3,0.0612,14,0.2857,7103.64,-765.26,-0.1077
103090966,826,286,0.3462,190,0.23,50456.97,-6461.53,-0.1281
103090996,50,20,0.4,21,0.42,1672.01,-23.56,-0.0141
103103461,118,22,0.1864,45,0.3814,3006.84,361.53,0.1202
103109342,31,7,0.2258,11,0.3548,1456.61,-60.15,-0.0413
103110801,53,6,0.1132,21,0.3962,2397.3,161.86,0.0675
103111830,173,46,0.2659,79,0.4566,950.09,57.44,0.0605
103112174,484,47,0.0971,208,0.4298,3627.06,-376.57,-0.1038
103117402,48,0,0,1,0.0208,159.9,-129.04,-0.807
103118316,106,36,0.3396,51,0.4811,114507,-11798.2,-0.103
103121231,82,57,0.6951,17,0.2073,1087.04,-105.14,-0.0967
103124264,102,21,0.2059,28,0.2745,469.52,-125,-0.2662
103125126,106,31,0.2925,44,0.4151,137.91,-15.4,-0.1117
103125843,665,144,0.2165,310,0.4662,189436.07,2061.35,0.0109
103130009,303,43,0.1419,138,0.4554,20829.07,-233.75,-0.0112
103131498,1621,407,0.2511,516,0.3183,59026.7,-895.22,-0.0152
103133886,311,100,0.3215,69,0.2219,900.94,10.51,0.0117
103134250,1199,198,0.1651,533,0.4445,69133.37,-2725.08,-0.0394
103135414,185,37,0.2,85,0.4595,26259.5,1555.71,0.0592
103137517,37,10,0.2703,13,0.3514,2016.32,-431.92,-0.2142
103137653,141,65,0.461,37,0.2624,12217.33,-863.76,-0.0707
103140525,854,279,0.3267,121,0.1417,13090.77,-512.78,-0.0392
103141543,64,19,0.2969,25,0.3906,1786.59,414.84,0.2322
103143906,448,101,0.2254,213,0.4754,11366.97,798.76,0.0703
103148030,36,8,0.2222,19,0.5278,1696.66,310.68,0.1831
103149028,43,20,0.4651,18,0.4186,872,-17.75,-0.0204
103154594,40,0,0,9,0.225,658.33,-168.15,-0.2554
103156516,683,104,0.1523,299,0.4378,22244,951.9,0.0428
103157317,1062,133,0.1252,469,0.4416,40219.53,-1023.08,-0.0254
103161830,383,84,0.2193,163,0.4256,4239.25,-267.8,-0.0632
103171473,43,12,0.2791,13,0.3023,1976.58,-774.7,-0.3919
103171692,1022,199,0.1947,228,0.2231,39052.55,1024.95,0.0262
103171730,578,8,0.0138,185,0.3201,10047.54,-385.28,-0.0383
103172721,597,150,0.2513,196,0.3283,26507.68,466.07,0.0176
103173518,110,23,0.2091,51,0.4636,502.98,-14.2,-0.0282
103179826,545,134,0.2459,243,0.4459,7991.11,-1882.69,-0.2356
103181902,30,4,0.1333,10,0.3333,434.87,-144,-0.3311
103182222,56,24,0.4286,12,0.2143,3220.37,-79.68,-0.0247
103192438,63,27,0.4286,25,0.3968,3162.57,-481.45,-0.1522
103192982,887,197,0.2221,396,0.4464,16113,-672.2,-0.0417
103194317,96,25,0.2604,41,0.4271,4369.88,-136.18,-0.0312
103195493,518,92,0.1776,75,0.1448,9105.93,-968.42,-0.1063
103196207,31,8,0.2581,10,0.3226,1355.4,-344.08,-0.2539
103196942,734,37,0.0504,344,0.4687,7708.78,-570.09,-0.074
103197215,120,33,0.275,61,0.5083,473.97,46.96,0.0991
103197414,131,18,0.1374,36,0.2748,11372.25,-4030.9,-0.3545
103197424,39,16,0.4103,11,0.2821,11361.7,82.44,0.0073
103197774,1457,598,0.4104,354,0.243,90224.59,-4416.54,-0.049
103197853,221,62,0.2805,69,0.3122,5069.8,354.37,0.0699
103198031,1325,236,0.1781,595,0.4491,35456.8,-379.41,-0.0107
103198460,54,23,0.4259,23,0.4259,842.09,-80.53,-0.0956
103199966,38,11,0.2895,16,0.4211,2207.37,-175.01,-0.0793
103201850,98,28,0.2857,42,0.4286,13019.05,958.47,0.0736
103203116,7023,2230,0.3175,1623,0.2311,115880.12,-6247.2,-0.0539
103204736,60,12,0.2,17,0.2833,13030.26,-871.58,-0.0669
103206450,60,14,0.2333,32,0.5333,210.82,23.3,0.1105
103211739,40975,11608,0.2833,15777,0.385,692157.69,-10660.01,-0.0154
103212183,100,15,0.15,46,0.46,7314.15,-761.11,-0.1041
103212789,726,183,0.2521,314,0.4325,6890.09,8.83,0.0013
103214782,1168,264,0.226,527,0.4512,41315.24,-1223.51,-0.0296
103218276,60,27,0.45,28,0.4667,231.97,1.03,0.0044
103219159,189,46,0.2434,61,0.3228,883.97,-219.6,-0.2484
103220843,89,31,0.3483,43,0.4831,5922,-983.85,-0.1661
103223445,193,153,0.7927,27,0.1399,2829.07,-432.05,-0.1527
103227810,38,19,0.5,9,0.2368,1177.29,-202.2,-0.1718
103232106,70,15,0.2143,7,0.1,414.68,-233.77,-0.5638
103232379,57,11,0.193,24,0.4211,314.24,9.35,0.0297
103236663,32,9,0.2813,15,0.4688,1974.95,-242.37,-0.1227
103237085,447,65,0.1454,61,0.1365,55818.57,-1218.63,-0.0218
103241549,133,14,0.1053,30,0.2256,793.25,-341.96,-0.4311
103241986,33,0,0,6,0.1818,218.49,-109.66,-0.5019
103242111,46,11,0.2391,24,0.5217,7830,2193,0.2801
103242760,1304,319,0.2446,217,0.1664,12140.5,175.29,0.0144
103245905,87,38,0.4368,27,0.3103,1180.54,46.63,0.0395
103246951,68,0,0,11,0.1618,1608.02,456.88,0.2841
103246956,63,12,0.1905,25,0.3968,5131.64,-1165.74,-0.2272
103247433,39,12,0.3077,14,0.359,652.4,-246.74,-0.3782
103252376,135,48,0.3556,64,0.4741,958.44,-12.46,-0.013
103252602,704,169,0.2401,282,0.4006,77628.5,-5882.14,-0.0758
103263789,31,0,0,2,0.0645,320.39,-208.81,-0.6517
103266113,726,138,0.1901,319,0.4394,10508.26,-341.94,-0.0325
103280331,455,130,0.2857,208,0.4571,4072.2,-295.04,-0.0725
103283280,30282,8430,0.2784,4658,0.1538,94122.18,-6218.37,-0.0661
103284441,1203,235,0.1953,563,0.468,128452.18,3997.38,0.0311
103285304,76,12,0.1579,12,0.1579,1831.85,-739.04,-0.4034
103285727,79,11,0.1392,30,0.3797,1215,-240,-0.1975
103286608,117,24,0.2051,14,0.1197,845.46,-205.71,-0.2433
103287520,137,10,0.073,55,0.4015,40251.32,-4856.76,-0.1207
103288197,40,17,0.425,15,0.375,1279.24,-68.84,-0.0538
103288927,2001,537,0.2684,249,0.1244,33597.58,-2732.29,-0.0813
103290227,33,4,0.1212,13,0.3939,5213.91,453.63,0.087
103293925,1944,348,0.179,557,0.2865,6450747.28,324439.54,0.0503
103296584,107,3,0.028,23,0.215,3300.71,1012.06,0.3066
103303326,11030,1771,0.1606,5005,0.4538,158483.66,-4350.16,-0.0274
103303700,402,69,0.1716,192,0.4776,44255.31,1292.92,0.0292
103307708,776,141,0.1817,311,0.4008,127208.14,-2387.47,-0.0188
103308168,165,42,0.2545,79,0.4788,21835.08,998.7,0.0457
103320632,870,134,0.154,160,0.1839,93633.21,-6232.29,-0.0666
103327591,1154,372,0.3224,519,0.4497,16391.89,-242.77,-0.0148
103331849,967,237,0.2451,223,0.2306,11443.76,424.49,0.0371
103336144,936,326,0.3483,170,0.1816,4971.16,-406.52,-0.0818
103338000,66,22,0.3333,30,0.4545,757.08,43.86,0.0579
103338449,40,5,0.125,17,0.425,9292.43,-778.72,-0.0838
103338934,1344,495,0.3683,192,0.1429,36622.93,-42.75,-0.0012
103340652,38,3,0.0789,15,0.3947,110.33,2.43,0.022
103341606,64,6,0.0938,27,0.4219,6073.5,-1852.5,-0.305
103341670,116,9,0.0776,55,0.4741,2778.41,221.94,0.0799
103342882,172,4,0.0233,81,0.4709,1687.43,61.19,0.0363
103343712,16869,3604,0.2136,7752,0.4595,44371.68,-204.26,-0.0046
103347246,55,12,0.2182,28,0.5091,110.68,-7.94,-0.0717
103349430,163,36,0.2209,72,0.4417,73845.99,-20276.88,-0.2746
103359400,184,22,0.1196,30,0.163,1195.04,131.13,0.1097
103366039,3305,747,0.226,1460,0.4418,8451.61,-468.49,-0.0554
103366215,466,1,0.0021,173,0.3712,560.04,-79.54,-0.142
103368282,41,12,0.2927,15,0.3659,2330.91,51.49,0.0221
103370241,139,37,0.2662,40,0.2878,752.16,16.56,0.022
103374399,265,37,0.1396,100,0.3774,4023.61,-391.86,-0.0974
103389041,81,0,0,26,0.321,2481.97,231.95,0.0935
103393972,79,21,0.2658,34,0.4304,2225,144,0.0647
103394157,60,1,0.0167,28,0.4667,348.16,45.64,0.1311
103398205,83,5,0.0602,25,0.3012,1907.05,-155.24,-0.0814
103400015,1847,429,0.2323,466,0.2523,2108017.83,-88400.44,-0.0419
103403599,51,0,0,10,0.1961,270,-40.57,-0.1503
103405136,286,109,0.3811,85,0.2972,108500,-3397.6,-0.0313
103405496,80,20,0.25,15,0.1875,456.97,-82.88,-0.1814
103406320,421,81,0.1924,175,0.4157,32063.35,-3768.35,-0.1175
103408237,36,8,0.2222,16,0.4444,4611.07,363.76,0.0789
103415675,31,2,0.0645,9,0.2903,1134.99,-459.44,-0.4048
103416088,46,1,0.0217,12,0.2609,3640.3,-1263.45,-0.3471
103417613,55,8,0.1455,26,0.4727,149.2,-19.42,-0.1301
103417893,205,37,0.1805,94,0.4585,6440.48,2208.26,0.3429
103419224,66,0,0,21,0.3182,9096.38,-3845.94,-0.4228
103429446,138,32,0.2319,61,0.442,29976.06,278.27,0.0093
103434905,628,4,0.0064,149,0.2373,16520,-1858.39,-0.1125
103435216,470,108,0.2298,214,0.4553,36456.42,1834.15,0.0503
103436625,2058,391,0.19,507,0.2464,484184.08,-9602.21,-0.0198
103441193,303,97,0.3201,133,0.4389,3310.52,-111.88,-0.0338
103449017,78,18,0.2308,29,0.3718,1581.44,-432.9,-0.2737
103452373,199,52,0.2613,79,0.397,16839.71,-3398.48,-0.2018
103452922,224,46,0.2054,102,0.4554,1205718.24,5406.81,0.0045
103455202,51,9,0.1765,12,0.2353,4674,443.5,0.0949
103455533,566,100,0.1767,228,0.4028,65685.91,2631.88,0.0401
103458181,7159,423,0.0591,2214,0.3093,832640.45,-20192.44,-0.0243
103464723,546,84,0.1538,178,0.326,22095.5,245.84,0.0111
103469644,69,7,0.1014,35,0.5072,1936.98,-77.39,-0.04
103471250,3335,1005,0.3013,1000,0.2999,68858,-2872.85,-0.0417
103475681,200,16,0.08,91,0.455,33438.04,1459.97,0.0437
103477097,147,17,0.1156,44,0.2993,5244.41,-129.86,-0.0248
103477355,172,12,0.0698,59,0.343,830.34,-85.56,-0.103
103481459,62,7,0.1129,26,0.4194,1403.21,-19.96,-0.0142
103482967,107,22,0.2056,45,0.4206,15002.55,924.89,0.0616
103485402,3324,790,0.2377,621,0.1868,22220.91,-2237.51,-0.1007
103489351,104,0,0,22,0.2115,1284.5,43.19,0.0336
103492384,53,12,0.2264,22,0.4151,356.87,-89.91,-0.252
103495296,116,24,0.2069,43,0.3707,9114.81,-993.79,-0.109
103498255,137,38,0.2774,59,0.4307,13277.6,-926.71,-0.0698
103501821,87,46,0.5287,40,0.4598,1553.06,187.51,0.1207
103512201,474,74,0.1561,223,0.4705,19376.64,1706.64,0.0881
103512799,49,11,0.2245,29,0.5918,850.49,378.9,0.4455
103518511,88,5,0.0568,23,0.2614,3384.19,157.1,0.0464
103522024,1970,375,0.1904,881,0.4472,379837.2,-2726.33,-0.0072
103526001,321,40,0.1246,49,0.1526,3151.81,-294.94,-0.0936
103528600,65,13,0.2,28,0.4308,24546.12,-2188.95,-0.0892
103530209,77,26,0.3377,30,0.3896,292.34,-59.92,-0.205
103532335,387,84,0.2171,102,0.2636,9636.06,634.54,0.0659
103533675,451,50,0.1109,213,0.4723,3974.14,1.35,0.0003
103545743,88,42,0.4773,30,0.3409,3724.84,-166.78,-0.0448
103547502,33,5,0.1515,10,0.303,1024.64,-434.79,-0.4243
103549340,67,8,0.1194,14,0.209,583.93,-233.21,-0.3994
103569268,5421,546,0.1007,719,0.1326,19001.64,-1813.51,-0.0954
103569513,1432,110,0.0768,659,0.4602,1071885.08,92143.09,0.086
103570699,161,36,0.2236,68,0.4224,3751.91,-304.46,-0.0811
103571024,1963,412,0.2099,863,0.4396,6666512.01,-18831.53,-0.0028
103574119,1622,222,0.1369,725,0.447,495538,5102.25,0.0103
103588206,1868,221,0.1183,322,0.1724,38934.11,-554.42,-0.0142
103590213,46,9,0.1957,6,0.1304,1264.25,-551.16,-0.436
103591821,53,3,0.0566,20,0.3774,1209.98,-302.05,-0.2496
103600280,1558,350,0.2246,706,0.4531,68403.73,-1689.09,-0.0247
103607116,130,4,0.0308,64,0.4923,290.65,25.66,0.0883
103608610,102,27,0.2647,42,0.4118,2741.94,-707.44,-0.258
103611922,38,0,0,14,0.3684,302.75,-69.41,-0.2293
103616605,39,1,0.0256,13,0.3333,2233.93,-64.79,-0.029
103618757,89,30,0.3371,31,0.3483,1421.04,-167,-0.1175
103620875,35,6,0.1714,20,0.5714,8462.81,1965.59,0.2323
103624073,41,0,0,16,0.3902,610.23,-107.67,-0.1764
103627411,404,103,0.255,178,0.4406,27904.34,-2373.97,-0.0851
103628447,330,71,0.2152,138,0.4182,1514.94,-52.57,-0.0347
103630058,1213,230,0.1896,567,0.4674,70465.01,814.4,0.0116
103631836,159,0,0,32,0.2013,1138.1,-232.54,-0.2043
103632771,89,24,0.2697,23,0.2584,1145.88,-281.38,-0.2456
103632807,94,9,0.0957,46,0.4894,1238.77,258.9,0.209
103642114,48,4,0.0833,12,0.25,1187.06,20.4,0.0172
103642487,432,93,0.2153,193,0.4468,9058.5,-665.02,-0.0734
103651945,20163,3055,0.1515,5171,0.2565,712255.92,-26032.28,-0.0365
