uid,n_shoes,n_orders,entry_pos_p50,exit_pos_p50,bet_density_p50,entry_round_avg
71267835,488,17125,0.4629,0.6809,4.0,24.55
71296870,38,220,0.4062,0.4949,1.0,19.39
71297498,73,362,0.4694,0.6042,2.0,24.78
71302770,563,4946,0.5102,0.7925,1.0,26.27
71307103,98,173,0.5521,0.5698,1.0,27.24
71339104,52,387,0.4059,0.5398,1.0,20.73
71339559,150,422,0.2396,0.3333,1.0,16.66
71349082,7,174,0.5263,0.5614,6.2,29.71
71349779,32,111,0.3267,0.3592,1.0,18.0
71353754,51,546,0.1607,0.3333,1.1667,9.63
71358560,286,534,0.266,0.2855,1.0,17.76
71391831,182,1095,0.402,0.6543,1.0,22.35
71395260,68,150,0.551,0.5683,1.0,28.25
71408568,597,920,0.6531,0.6735,1.0,31.81
71423671,91,107,0.549,0.5652,1.0,27.92
71428934,118,320,0.43,0.51,1.0,23.8
71434775,2050,5890,0.3878,0.4783,1.0,20.59
71439234,46,187,0.4754,0.625,0.9444,24.98
71462700,711,1390,0.5094,0.6415,1.0,25.58
71472721,173,402,0.5957,0.6444,1.0,29.91
71480383,16,135,0.3958,0.5453,1.125,21.88
71483531,78,115,0.55,0.5586,1.0,27.5
71516190,119,546,0.1458,0.1875,1.0,9.7
71520599,229,1320,0.413,0.6087,2.0,23.26
71531764,42,121,0.3118,0.3958,1.0,18.81
71538172,52,900,0.3474,0.5511,1.5278,19.33
71538692,217,1970,0.6122,0.7333,1.25,28.62
71541853,29,317,0.3333,0.5714,1.0,19.86
71543448,66,160,0.5431,0.5764,1.0,26.76
71563163,557,1040,0.4286,0.4694,1.0,23.04
71563883,49,588,0.449,0.7609,1.0,23.14
71563954,397,3103,0.3333,0.5455,1.0,20.15
71564606,32,283,0.6527,0.78,1.9583,31.5
71569004,1038,4000,0.5625,0.6863,1.0,27.75
71574529,179,246,0.6167,0.6333,1.0,30.43
71585186,1107,10193,0.5625,0.6415,3.0,28.29
71591578,8,405,0.7724,0.9808,4.4524,35.63
71601582,450,881,0.4898,0.5408,1.0,25.34
71618740,53,137,0.5179,0.5745,1.0,26.81
71624450,80,503,0.5858,0.7822,1.0,29.11
71625858,145,536,0.52,0.6042,1.0,26.74
71633417,35,317,0.449,0.6087,1.0,21.94
71642506,27,552,0.2766,0.375,4.0,13.78
71652144,108,353,0.5352,0.5604,1.125,27.51
71653365,25,831,0.2826,0.8846,2.1765,20.72
71656672,644,1616,0.5,0.5882,1.0,25.01
71661134,118,1072,0.3229,0.4951,1.0,20.23
71677400,52,242,0.468,0.5561,1.0,24.65
71680346,240,7215,0.2449,0.5789,1.8681,14.14
71688349,125,328,0.54,0.5918,1.0,26.59
71694625,11,290,0.375,0.7273,1.5714,21.55
71733778,103,931,0.72,0.7447,4.0,35.31
71751523,2056,10228,0.4898,0.7174,1.0,25.7
71758621,454,2030,0.4352,0.5392,2.0,23.85
71761074,154,359,0.7379,0.7855,1.0,35.86
71762804,252,1102,0.617,0.7172,1.0,30.2
71782363,348,721,0.5884,0.6391,1.0,29.12
71803065,184,1041,0.4,0.48,1.5,20.04
71804811,66,448,0.4385,0.5894,1.0,25.08
71810744,200,478,0.7526,0.8229,1.0,37.16
71810965,51,529,0.4468,0.6316,3.5,25.2
71816929,6864,31881,0.2959,0.7872,0.3333,18.58
71819463,13,211,0.5778,0.6667,4.4167,25.77
71823315,67,132,0.5306,0.75,1.0,28.13
71825062,121,1080,0.3273,0.5455,0.75,17.82
71829050,685,4469,0.4894,0.6667,1.0,24.74
71840266,16,144,0.5247,0.6407,1.0,24.13
71840604,230,4192,0.5,0.6793,1.9005,26.94
71845662,247,1091,0.4038,0.4423,1.3333,21.07
71852295,671,7490,0.6078,0.7872,1.5,29.67
71853738,7,132,0.38,0.5,1.8,20.29
71863828,139,610,0.2449,0.7059,0.4286,18.72
71864390,766,6840,0.396,0.6531,1.0,21.49
71868458,2845,6890,0.4528,0.5957,0.6667,24.34
71893687,3333,6105,0.68,0.7255,1.0,32.38
71896390,13,143,0.76,0.8125,1.5,35.08
71898281,847,2183,0.52,0.7174,1.0,27.06
71898754,443,6100,0.4286,0.56,2.25,23.3
71901892,507,1855,0.3958,0.56,1.0,22.4
71905724,313,572,0.5098,0.6122,1.0,25.82
71906575,22,162,0.436,0.7042,1.0,25.05
71907701,21,399,0.44,0.54,2.8571,24.05
71907706,69,137,0.5,0.5294,1.0,24.99
71907718,89,7560,0.4082,0.9149,4.875,20.82
71914814,50,240,0.5,0.5512,1.0,26.98
71915051,166,655,0.3764,0.5714,1.0,21.46
71919931,59,183,0.6538,0.7234,1.0,31.47
71924198,869,4623,0.7021,0.875,1.0,33.65
71934183,95,650,0.5,0.68,1.0,24.76
71942635,378,1237,0.4574,0.53,1.0,23.29
71958178,5,106,0.4651,0.4651,3.5,25.0
71990743,23,257,0.34,0.451,1.0,18.0
71992566,155,1711,0.3617,0.4717,1.875,21.03
71999916,5749,18938,0.5,0.6538,1.0,25.61
72006579,121,359,0.5185,0.6531,1.0,27.66
72009001,13,154,0.3684,0.4348,1.3846,20.38
72029574,258,1804,0.4,0.57,1.0,21.07
72039502,20,121,0.237,0.3193,1.0,12.15
72040575,49,1677,0.3673,0.7292,2.1667,21.02
72041715,84,159,0.32,0.3554,1.0,19.79
72043353,26,366,0.631,0.9615,1.0,31.62
72053453,260,297,0.5326,0.5367,1.0,26.05
72064337,201,572,0.5319,0.5745,1.0,26.38
72069242,49,356,0.5294,0.7826,0.8333,25.22
72073772,117,556,0.4694,0.5918,1.0,25.0
72076173,76,264,0.5107,0.5656,2.0,26.49
72122237,144,724,0.7008,0.7887,1.15,34.3
72123153,50,148,0.6098,0.6461,1.0,28.18
72124262,82,1182,0.4996,0.5876,4.3333,25.48
72126640,19,282,0.4423,0.62,1.8261,23.37
72130351,54,366,0.4528,0.5725,1.0,23.54
72146301,1005,1700,0.5926,0.6939,1.0,29.87
72147359,146,1286,0.6878,0.7736,1.8661,32.77
72147963,1168,2083,0.5714,0.6939,1.0,28.77
72149658,144,1042,0.57,0.6875,1.0,28.38
72152148,133,238,0.5306,0.5652,1.0,25.92
72155403,9,132,0.3529,0.7708,0.8182,19.11
72173320,22,112,0.7881,0.8737,1.0,35.91
72190662,1372,17762,0.6731,0.8261,1.2087,32.82
72191814,338,901,0.5338,0.6737,1.0,26.74
72207962,66,121,0.5065,0.6022,1.0,27.44
72216248,20010,71160,0.26,0.7843,0.2222,16.09
72217975,18,194,0.5858,0.8109,1.0,27.89
72224084,2536,8896,0.2917,0.4486,1.0,19.21
72232465,572,879,0.2815,0.32,1.0,14.85
72238748,484,4359,0.6699,0.8298,1.5,33.1
72243391,160,1538,0.5294,0.6162,1.3333,26.27
72248994,738,3109,0.5532,0.6667,1.0,27.97
72255374,60,482,0.4951,0.583,2.0,25.43
72259181,603,1808,0.5686,0.6863,1.0,28.5
72267359,23,173,0.5192,0.5714,2.0,28.61
72290257,51,309,0.7037,0.8393,1.0,35.14
72294842,20,294,0.5776,0.7885,2.2917,29.75
72297876,174,1432,0.3509,0.4547,1.3205,18.99
72304652,64,110,0.6213,0.6527,1.0,29.16
72311907,2569,6272,0.4706,0.68,1.0,25.67
72314003,726,12196,0.3854,0.8662,1.0,20.36
72314958,9,206,0.3019,0.566,1.2,16.89
72315878,18,228,0.5481,0.7457,1.0,26.11
72329192,65,110,0.6531,0.68,1.0,30.45
72336027,946,2020,0.62,0.7021,1.0,31.73
72366086,774,1505,0.549,0.6609,1.0,28.03
72375802,31,132,0.4231,0.4808,1.0,24.19
72382021,577,12474,0.3265,0.9773,1.0,19.43
72392410,1034,6147,0.5417,0.6531,1.0544,26.65
72399682,90,5447,0.3495,0.6157,2.1651,17.83
72418360,62,114,0.3887,0.4849,1.0,22.15
72423857,52,154,0.6021,0.6863,1.0,28.25
72427495,6924,21635,0.2245,0.5625,0.5,16.75
72430559,1776,11201,0.5728,0.7113,1.0,28.33
72431106,745,7036,0.3261,0.38,4.0,19.72
72434325,115,196,0.5769,0.6667,1.0,27.83
72457568,305,1978,0.5682,0.7021,1.0,28.16
72458024,50,750,0.4538,0.6646,1.55,25.0
72472066,102,673,0.6505,0.7596,2.1667,30.95
72474410,54,609,0.6633,0.8516,1.0,31.28
72502658,15,104,0.82,1.0,1.0,41.33
72510390,98,611,0.3492,0.49,1.0,20.09
72516938,105,171,0.6154,0.6275,1.0,29.6
72521863,19,142,0.5,0.56,1.3333,26.58
72522675,48,343,0.3459,0.4442,1.0,19.42
72523791,13,407,0.4815,0.6889,5.0,27.15
72526936,31,114,0.4706,0.5957,1.0,25.29
72544213,36,1451,0.4082,0.6869,3.0333,19.5
72550853,21,281,0.7609,0.898,2.2778,38.81
72559507,3,127,0.3409,0.9796,3.8889,24.33
72574464,1575,2734,0.54,0.6415,1.0,27.22
72588136,1088,6339,0.3469,0.5319,1.0,19.84
72589892,6,117,0.327,0.4972,4.0,16.17
72591491,384,1012,0.5,0.5574,1.0,25.23
72594443,45,238,0.2857,0.42,1.0,17.36
72594884,4939,9589,0.2041,0.3469,1.0,15.9
72596195,307,485,0.5283,0.6154,1.0,27.18
72597537,39,238,0.5849,0.7115,1.0,28.87
72605277,140,282,0.5152,0.64,1.0,28.1
72624302,216,404,0.3895,0.4583,1.0,22.1
72634316,8225,20014,0.4528,0.6296,1.0,23.61
72635377,40,424,0.3609,0.5893,1.0,20.3
72635875,25,147,0.5208,0.6383,2.0,25.52
72652886,44,132,0.4105,0.5876,1.0,21.84
72660237,75,106,0.5926,0.6275,1.0,29.79
72660567,156,310,0.525,0.6859,1.0,28.05
72666410,86,323,0.559,0.6315,1.0,26.59
72673402,1813,4542,0.2292,0.4681,1.0,16.97
72675898,221,316,0.5,0.5102,1.0,25.03
72689169,69,173,0.5,0.6275,1.0,26.75
72700702,15,245,0.6122,0.8113,1.6667,28.13
72705968,238,1812,0.7029,0.8763,1.0,33.12
72706667,13,181,0.5111,0.8868,0.96,25.92
72719208,301,14646,0.3725,0.6327,3.9,19.97
72721121,1789,5706,0.5532,0.68,1.0,27.79
72723618,81,470,0.5306,0.6038,1.0,26.32
72724279,14,147,0.4292,0.5911,1.1429,23.71
72736178,24,1370,0.4164,0.5627,5.3333,19.5
72740155,90,364,0.5345,0.6,1.0,27.46
72741527,710,1749,0.6327,0.7083,1.0,30.58
72746501,61,139,0.4318,0.6042,1.0,23.48
72759238,7,124,0.48,0.96,2.3333,31.29
72780499,96,194,0.3838,0.4339,1.0,20.73
72781258,5677,57397,0.44,0.625,2.0,23.18
72783068,85,134,0.6222,0.6522,1.0,27.27
72786500,710,8761,0.4706,0.6275,2.0,24.94
72808037,162,1431,0.2553,0.4183,1.0,14.54
72813292,140,173,0.5554,0.6146,1.0,28.92
72821410,2212,4689,0.5385,0.6285,1.0,27.21
72825475,609,8864,0.5192,0.875,1.0,25.53
72834438,247,3444,0.375,0.8333,0.9231,20.72
72877755,88,260,0.4489,0.5348,1.0,24.32
72879487,904,8224,0.2692,0.6531,0.5909,13.61
72881997,199,443,0.5294,0.5918,1.0,25.75
72886870,52,166,0.3363,0.464,1.0,19.88
72893334,40,1527,0.5685,0.8348,3.2792,27.23
72893810,450,1684,0.3208,0.4272,1.0,18.09
72897854,456,3910,0.4898,0.7745,1.0,25.36
72901709,156,475,0.2243,0.3028,1.0,13.86
72914084,236,4139,0.7113,0.7798,5.25,33.75
72918336,81,554,0.5625,0.5714,2.0,26.31
72925775,29,167,0.6087,0.6735,1.0,26.62
72949020,55,391,0.5106,0.6531,1.0,27.49
72971283,78,374,0.535,0.6863,1.0,28.5
72972717,933,1878,0.3261,0.3654,1.0,19.27
72973055,1026,5033,0.4681,0.6531,1.0,25.05
72979423,224,929,0.28,0.38,1.0,15.44
72990825,8,115,0.6921,0.7821,2.8889,32.0
72994426,274,722,0.2756,0.4118,1.0,19.06
73028336,831,3860,0.3725,0.5,1.0,20.96
73052793,40,139,0.619,0.7519,1.0,29.08
73059256,62,863,0.6363,0.8197,2.0,31.1
73065875,64,377,0.2989,0.464,1.0,18.02
73067341,70,106,0.49,0.51,1.0,26.44
73069577,314,5217,0.53,0.6161,4.0,26.73
73071283,1606,4199,0.2083,0.2826,1.0,13.27
73089070,12,278,0.6346,0.9277,2.0,31.42
73115054,2885,24535,0.4286,0.5882,2.0,23.62
73116453,45,643,0.549,0.8039,1.5,28.02
73133399,91,128,0.56,0.5833,1.0,28.07
73141882,224,317,0.5306,0.55,1.0,26.22
73150631,931,2221,0.5306,0.6,1.0,25.85
73150683,57,862,0.6383,0.7708,3.0,30.42
73150891,94,827,0.6021,0.6374,1.2679,28.23
73151070,112,253,0.5053,0.6522,1.0,25.18
73151661,2114,9050,0.3958,0.4898,1.0,21.74
73159643,247,479,0.4902,0.5208,1.0,23.94
73161028,17,185,0.54,0.62,2.5,28.29
73168609,24,128,0.6355,0.7591,1.0,29.88
73168862,141,1054,0.3673,0.6383,0.8667,21.01
73168962,370,14627,0.2826,0.4233,4.4615,15.44
73172597,625,1746,0.5,0.5918,1.0,24.57
73184153,76,1988,0.22,0.6967,1.0294,11.93
73185045,445,1011,0.5102,0.6458,1.0,25.89
73193862,239,2646,0.5192,0.7959,1.0,25.02
73205278,179,417,0.5532,0.6415,1.0,28.37
73210295,1118,3993,0.42,0.7071,1.0,23.7
73216548,368,2773,0.3061,0.4364,1.0,16.62
73226787,8,216,0.4149,0.7705,1.8188,25.0
73245992,307,492,0.5957,0.6429,1.0,28.36
73253096,569,8822,0.4898,0.549,7.0,25.07
73254779,142,244,0.4807,0.5353,1.0,24.75
73263305,22,420,0.8209,0.9005,3.4143,35.18
73275681,39,335,0.3469,0.5208,1.0,18.69
73293909,249,411,0.5106,0.5918,1.0,25.19
73301806,1466,2408,0.566,0.6383,1.0,28.07
73315568,303,2391,0.3462,0.5217,1.0,19.76
73341480,26,451,0.7846,0.845,6.125,37.92
73344582,23,839,0.5,0.8039,3.0,26.43
73352288,126,3937,0.4738,0.6155,7.0,24.98
73357891,59,469,0.587,0.7,1.0,28.75
73406520,5,393,0.5918,1.0,3.6842,24.4
73417539,948,1374,0.5591,0.5882,1.0,27.77
73421843,230,372,0.52,0.6146,1.0,26.28
73424968,48,852,0.567,0.6541,4.0,26.73
73426879,737,6582,0.7551,1.0,1.0,36.47
73428245,982,6887,0.4574,0.6526,1.0,24.48
73428462,124,1066,0.2766,0.7429,0.6414,19.33
73439897,26,279,0.6283,0.7554,1.0,29.31
73443718,602,4024,0.5769,0.8367,0.8,28.42
73457355,101,334,0.6667,0.74,1.0,33.48
73468485,220,873,0.5825,0.6928,1.0,27.43
73473212,8,215,0.3833,1.0,1.0,18.25
73473277,53,101,0.6222,0.6596,1.0,29.51
73488498,69,205,0.098,0.16,1.0,7.3
73491479,16,133,0.8249,0.97,1.55,40.25
73494268,52,127,0.6237,0.6642,1.0,28.79
73495986,21,272,0.2264,0.3529,2.0,12.0
73510011,383,1053,0.4808,0.6154,1.0,25.5
73533124,121,744,0.5882,0.6875,1.0,28.15
73533145,152,13422,0.3086,1.0,3.6125,17.42
73539171,2269,8854,0.34,0.4419,1.0,17.89
73555109,4,127,0.4115,0.6981,2.4431,26.5
73558370,47,426,0.56,0.7234,1.0,27.3
73576146,833,2226,0.5106,0.6042,1.0,26.1
73579842,7,257,0.1429,0.2653,6.5,8.57
73598670,34,146,0.6252,0.798,1.0,30.62
73615671,69,165,0.4615,0.48,1.0,23.06
73617319,51,109,0.54,0.64,1.0,26.37
73624846,13,553,0.8039,0.9608,6.1,35.23
73625215,8,153,0.4375,0.8754,0.9539,22.88
73638291,23,1175,0.2444,0.5625,6.4167,16.3
73669013,3708,9881,0.4375,0.7111,0.6667,23.45
73674379,9,136,0.3333,0.4423,2.6667,18.11
73675876,60,154,0.5959,0.6906,1.0,30.15
73690673,713,1856,0.186,0.2391,1.0,12.58
73694280,329,858,0.2766,0.3673,1.0,19.27
73695807,550,1401,0.4375,0.6301,1.0,23.23
73696058,61,108,0.234,0.2553,1.0,13.15
73698738,825,3372,0.3673,0.6735,0.8235,20.56
73703589,8023,42676,0.46,0.6889,1.0,23.88
73705141,35,434,0.5556,0.9412,1.0,27.2
73724876,4161,54336,0.2308,0.8214,0.8235,16.2
73732253,145,6151,0.4038,0.6038,4.25,21.9
73753539,68,195,0.48,0.5195,1.0,25.35
73760346,39,276,0.3455,0.62,1.0,19.64
73761684,295,891,0.4286,0.5385,1.0,23.46
73794572,45,143,0.549,0.5957,1.0,26.33
73802420,52,152,0.4479,0.6377,1.0,25.4
73808251,2252,11174,0.3711,0.6939,0.9,18.96
73820848,181,1413,0.6471,0.8431,1.0,31.72
73823202,88,110,0.4998,0.5306,1.0,25.18
73856419,257,818,0.6226,0.6667,2.0,30.88
73862235,896,2935,0.5319,0.625,1.0,26.79
73901416,704,4202,0.3725,0.6383,1.0,20.84
73908000,423,5850,0.1228,0.5,0.875,10.54
73916265,27,136,0.4038,0.6042,0.6667,20.56
73934597,30,106,0.6387,0.6875,1.0,29.47
73946752,45,179,0.3333,0.383,1.0,18.31
73983089,71,215,0.5625,0.5625,1.0,25.96
73986514,654,1260,0.8041,0.8333,1.0,39.2
73991826,24,119,0.5467,0.5961,1.0,26.92
73996058,117,234,0.5111,0.5294,1.0,25.8
74009337,29,370,0.625,0.7708,1.4468,26.41
74012605,492,2523,0.2581,0.3878,1.0,17.05
74024311,60,618,0.6888,0.9515,1.0,32.02
74025982,74,1214,0.8193,0.8901,4.0,39.24
74033427,43,294,0.2653,0.3778,1.0,14.28
74058766,171,351,0.2917,0.3137,1.0,15.17
74079074,188,3320,0.66,0.8163,4.0,31.68
74080040,66,105,0.3235,0.3748,1.0,19.48
74096837,27,115,0.2826,0.46,1.0,17.81
74101311,142,498,0.394,0.6931,0.9,23.3
74104506,154,285,0.5307,0.58,1.0,26.13
74113482,15,186,0.6458,0.76,2.0909,28.73
74114961,34,348,0.4947,0.7596,1.0,25.71
74115088,47,3627,0.2885,0.8958,5.0,20.26
74119380,6093,50525,0.4043,0.6087,1.2857,20.75
74126541,123,152,0.06,0.0755,1.0,13.94
74151247,207,920,0.1923,0.2826,1.0,16.84
74163681,295,752,0.5745,0.6383,1.0,28.25
74182056,32,292,0.2284,0.4165,2.0,16.88
74182491,205,2265,0.5306,0.86,1.0,27.04
74209325,219,461,0.46,0.5577,1.0,23.2
74214105,112,428,0.7183,0.8182,1.0,33.68
74224056,33,186,0.54,0.6122,2.0,28.76
74224906,56,384,0.5558,0.7643,1.0,28.66
74257535,19,119,0.5106,0.7647,1.0,28.05
74274093,277,3172,0.1915,0.2609,2.0,10.11
74304019,55,224,0.4792,0.5556,1.3333,26.58
74326303,21,370,0.5,0.6923,2.0,25.86
74329108,50,534,0.4792,0.7549,1.0,23.52
74361850,88,653,0.459,0.5204,2.0,23.89
74369665,86,163,0.6138,0.6392,1.0,29.21
74375785,17,161,0.4231,0.5435,1.0,24.71
74376243,552,1525,0.3775,0.45,1.0,21.63
74377013,53,128,0.5918,0.72,1.0,28.34
74384572,135,1175,0.34,0.5714,1.0,19.99
74392878,34,102,0.468,0.5259,1.0,24.35
74440371,40,103,0.4412,0.5,1.0,23.93
74452182,59,1020,0.375,0.56,1.8333,21.49
74496302,65,110,0.4375,0.5714,1.0,25.58
74499279,61,130,0.4898,0.5094,1.0,26.41
74515105,2943,7215,0.44,0.5714,1.0,23.31
74527776,104,201,0.6062,0.6363,1.0,28.69
74540774,24,390,0.4563,0.5296,2.0,23.08
74565927,59,188,0.4043,0.5106,1.0,22.47
74571572,58,461,0.234,0.2971,2.3205,13.6
74571818,249,578,0.5345,0.6154,1.0,29.03
74580687,1110,10582,0.375,0.5455,1.0208,21.47
74583693,177,267,0.551,0.5957,1.0,26.95
74593911,589,2231,0.56,0.66,1.0,27.14
74595473,4401,11085,0.52,0.6275,1.0,26.16
74610371,200,1114,0.592,0.6391,3.0,29.79
74653096,432,527,0.3261,0.3267,1.0,18.81
74657362,1947,3689,0.375,0.4182,1.0,21.64
74670121,169,421,0.5417,0.6792,1.0,27.79
74686606,1150,2659,0.2041,0.3137,1.0,16.8
74689257,76,168,0.4561,0.6085,1.0,24.26
74710230,171,1398,0.4694,0.5918,3.0,25.67
74760190,209,2629,0.4082,0.76,0.8571,20.25
74765428,1261,4515,0.5098,0.64,1.0,25.81
74765899,757,1323,0.4706,0.6154,1.0,24.57
74769416,629,14659,0.3889,0.88,1.1667,21.51
74770471,20,413,0.42,0.6733,2.0,22.7
74792840,41,150,0.58,0.7,1.0,28.8
74793242,253,1327,0.5294,0.6327,2.0,27.68
74793449,3909,9442,0.5577,0.6727,1.0,28.41
74795382,90,193,0.5445,0.6185,1.0,24.41
74796236,29,197,0.76,0.78,1.0,36.1
74796330,1356,3993,0.5745,0.7115,1.0,28.03
74800586,1201,2867,0.5417,0.6346,1.0,27.57
74808985,193,2460,0.5417,0.6957,2.0,28.65
74811664,24,225,0.637,0.7254,1.0,29.13
74823174,49,100,0.54,0.5833,1.0,28.31
74833952,37,137,0.5094,0.5778,1.0,27.7
74843646,77,162,0.5,0.5745,1.0,27.13
74859291,100,175,0.5747,0.5789,1.0,28.04
74861055,94,356,0.4681,0.7822,1.0,25.36
74867442,14,396,0.2067,0.4136,1.75,13.64
74884809,260,12770,0.4021,1.0,1.9259,20.29
74906766,279,610,0.2712,0.3333,1.0,16.01
74907918,37,300,0.4318,0.5,1.0,22.19
74914073,152,1162,0.4074,0.5764,1.0,22.28
74939009,30,119,0.6805,0.7776,1.0,31.5
74949598,50,268,0.6263,0.7284,1.0,26.64
74953252,11,191,0.3818,0.5714,1.0,21.45
74955378,133,3579,0.2,0.3333,2.3333,11.91
74958473,86,1646,0.4519,0.5243,6.0,24.43
74959325,53,308,0.6154,0.6792,1.0,29.6
74971075,491,918,0.4583,0.6346,1.0,24.99
74977084,259,299,0.5741,0.5918,1.0,28.3
74997830,38,276,0.2428,0.3943,1.0,14.97
75026960,117,236,0.5769,0.6122,1.0,27.77
75040647,31,510,0.3333,0.413,2.6923,17.0
75052778,66,120,0.5473,0.6276,1.0,27.12
75107729,9,140,0.2292,0.8148,0.6216,14.78
75115160,246,1024,0.551,0.6161,1.0,26.56
75116637,315,595,0.2909,0.34,1.0,15.55
75120441,20,143,0.3399,0.4347,1.0,20.0
75127401,5,106,0.6735,0.6939,3.25,29.4
75143284,171,2060,0.3922,0.8654,0.7826,21.61
75157908,79,1208,0.3913,0.4348,3.5,20.73
75188783,261,503,0.4151,0.48,1.0,22.89
75197321,719,1459,0.52,0.6809,1.0,26.66
75206385,6,154,0.0412,0.3948,1.5227,2.83
75211183,11,106,0.3137,0.5,1.75,22.09
75222184,124,180,0.7029,0.7662,1.0,34.69
75262741,6,492,0.2883,0.7224,4.7719,19.83
75290508,176,814,0.3131,0.4215,1.0,17.95
75298692,16,195,0.6363,0.6916,2.0,29.25
75303286,41,187,0.617,0.7021,1.0,29.78
75308184,116,855,0.3878,0.5683,1.0,20.46
75308603,94,324,0.3269,0.4286,1.0,17.49
75324084,1550,7084,0.2653,0.4902,1.0,17.18
75332878,32,390,0.3862,0.7273,0.7639,19.88
75345207,46,449,0.5905,0.8316,1.0,28.41
75354902,229,3326,0.52,0.7255,1.5,26.51
75355767,68,318,0.2525,0.4119,1.0,18.29
75364056,120,2314,0.4375,0.567,4.75,25.03
75402031,702,1872,0.3191,0.5094,1.0,19.96
75422335,12,215,0.5346,0.648,2.4808,26.33
75431888,658,1340,0.2,0.2404,1.0,11.38
75434384,166,221,0.3549,0.3978,1.0,21.25
75436659,8,136,0.3725,0.6831,1.0,22.75
75440420,445,537,0.3571,0.4082,1.0,20.51
75445683,8,276,0.3497,0.5145,4.0,18.13
75460094,173,395,0.3542,0.42,1.0,20.72
75494518,31,655,0.62,0.7347,4.0,27.87
75499044,596,2711,0.3333,0.5851,1.0,18.13
75503605,29,335,0.4783,0.7692,1.0,25.03
75516533,112,398,0.5,0.6263,1.0,26.86
75521615,70,139,0.2955,0.4479,1.0,19.5
75536864,64,360,0.4611,0.6188,1.5,25.75
75551362,46,125,0.5368,0.5476,1.0,26.13
75555791,2333,3226,0.6122,0.6538,1.0,30.57
75559940,314,1596,0.5,0.6667,1.0,25.52
75571241,610,1733,0.4444,0.5093,1.0,23.91
75574555,15,291,0.449,0.5306,4.0,26.4
75598113,314,1429,0.3009,0.375,1.0,17.45
75612351,1477,3523,0.44,0.6122,1.0,23.13
75623101,6817,25135,0.4375,0.6667,1.0,23.47
75645738,37,104,0.6275,0.6531,1.0,30.19
75652950,51,720,0.2609,0.5417,1.0,13.27
75663932,4,112,0.1962,0.3941,3.4402,19.0
75676972,4076,7647,0.4906,0.5833,1.0,25.7
75678292,269,482,0.3404,0.4468,1.0,20.97
75681659,41,145,0.566,0.6522,1.0,26.56
75684288,47,121,0.4808,0.5909,1.0,24.68
75711514,143,639,0.551,0.7755,1.0,27.87
75724861,548,1158,0.4375,0.5245,1.0,22.32
75752122,151,1058,0.52,0.6875,1.0,26.4
75761879,51,150,0.383,0.46,1.0,21.78
75762107,20,225,0.6104,0.7312,1.0,27.75
75762267,83,127,0.3191,0.3704,1.0,19.58
75766115,28,1456,0.4415,0.7375,4.9744,23.93
75766270,686,7014,0.2708,0.3431,2.6667,16.4
75768784,4981,7741,0.5455,0.6531,1.0,26.78
75780322,187,417,0.42,0.6182,0.6667,21.4
75785764,203,1433,0.68,0.8654,1.0,33.68
75786055,82,195,0.4895,0.5479,1.0,25.01
75791378,27,145,0.4706,0.8824,1.0,25.63
75801316,326,1297,0.3462,0.49,1.0,20.1
75812931,9,119,0.2245,0.36,1.0,12.0
75813497,10,113,0.6001,0.6402,1.8889,29.2
75849035,1389,21334,0.2708,0.5686,1.6667,17.7
75851071,45,126,0.5094,0.5283,1.0,25.36
75864224,348,1075,0.2447,0.3609,1.0,17.71
75868908,341,532,0.22,0.26,1.0,15.43
75875349,592,2033,0.4896,0.7778,0.6667,25.91
75883532,36,149,0.5342,0.6493,1.0,26.53
75906953,194,910,0.5464,0.6363,1.0,27.19
75919680,199,902,0.449,0.6792,1.0,24.13
75939503,20,129,0.7244,0.9787,0.95,36.15
75946131,35,140,0.3265,0.4902,1.0,22.43
75949882,104,151,0.4898,0.5217,1.0,24.93
75951268,99,207,0.5532,0.62,1.0,25.6
75953647,105,252,0.6531,0.68,1.0,30.5
75955545,485,1256,0.5,0.587,1.0,25.22
75960788,3472,8409,0.5,0.6667,1.0,25.96
75985557,111,1816,0.3333,0.7872,1.0,19.35
75994713,22,170,0.3085,0.5,1.0,18.05
75998762,191,1521,0.56,0.6458,1.0,27.25
76001889,68,115,0.3519,0.3879,1.0,21.78
76003008,671,1818,0.4902,0.6471,1.0,25.04
76012010,65,132,0.4898,0.587,1.0,24.77
76056990,119,468,0.3061,0.36,2.0,19.99
76060405,206,1221,0.4547,0.5632,1.2265,24.88
76071322,2713,10456,0.5102,0.7647,0.75,26.64
76072292,75,295,0.4375,0.5,3.0,23.93
76081122,39,402,0.44,0.8261,0.8571,23.44
76082790,441,1626,0.4717,0.5102,1.0,24.77
76084178,25,158,0.4118,0.551,0.875,19.4
76116858,121,779,0.4894,0.6531,1.0,25.36
76120546,85,138,0.0851,0.1042,1.0,8.91
76133457,223,1660,0.2766,0.4286,1.0,14.74
76136875,19,210,0.4906,0.8043,1.0,25.32
76140559,771,2878,0.4286,0.5741,1.0,23.47
76149077,537,3015,0.6792,0.84,1.0,33.06
76164853,118,319,0.3981,0.5146,1.0,21.03
76166909,124,310,0.32,0.3979,1.0,16.65
76178722,413,875,0.5,0.66,1.0,25.85
76189894,43,141,0.4286,0.6327,1.0,24.65
76193019,288,649,0.5426,0.7217,1.0,26.18
76195739,77,677,0.44,0.54,2.0,23.04
76195848,22,153,0.4452,0.4949,1.8846,23.64
