member_id,bet_month,zero_kind,vb_sum_state,n_orders,n_rounds_month,n_days_month,n_tables_month,n_vb_null,n_vb_blank,n_vb_true_zero,n_vb_positive,vb_null_share,sum_valid_bet,sum_stake,sum_game_pnl,sum_rebate,n_order_nocomm,n_hedge_rounds,n_hedge_eq,n_zero_pnl_rounds,hedge_eq_share,verdict_hint
151231380,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5715534755,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151231400,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.1542903434,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151231408,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8577673773,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151231487,2026-06-01,游戏输赢为零,有值,4,4,1,3,0,0,2,2,0E-7,51.4310695090,102.8621390180,0E-10,0E-10,4,0,0,2,0E-7,两者皆低·判UNKNOWN
151231572,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,7.7146604264,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151231581,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8577673773,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151232031,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151232235,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.2862139018,10.2862139018,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151232716,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8577673773,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151233078,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,5.1431069510,5.1431069510,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151234966,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.1542903434,4.1542903434,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151235587,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,7.9718157739,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
151235892,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.2862139018,10.2862139018,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151235948,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,51.4310695090,51.4310695090,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151236785,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,7.1216955332,7.1216955332,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151236959,2026-06-01,游戏输赢为零,有值,12,12,1,4,0,0,0,12,0E-7,154.2932085276,154.2932085276,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151237212,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151237760,2026-06-01,游戏输赢为零,有值,15,15,1,5,0,0,1,14,0E-7,124.4209957836,134.8067216420,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151237848,2026-06-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,15.4293208528,23.1439812792,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151237952,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,50.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151237953,2026-06-01,游戏输赢为零,有值,6,6,1,6,0,0,0,6,0E-7,30.8586417054,30.8586417054,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151238923,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,15.4293208527,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151239326,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151240352,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.1542903434,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151243667,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,50.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151243730,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2571.5534754545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151243765,2026-06-01,游戏输赢为零,有值,6,6,1,1,0,0,0,6,0E-7,77.1466042638,77.1466042638,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151243820,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,5.1431069509,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151244145,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151244339,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,12.8577673772,12.8577673772,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
151244544,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,77.1466042636,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151245704,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151246000,2026-07-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,5.1635556244,7.7453334366,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151246207,2026-06-01,游戏输赢为零,有值,8,8,1,3,0,0,2,6,0E-7,149.1501015764,195.4380641346,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151246391,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151246770,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,257.1553475455,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151247357,2026-06-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,514.3106950910,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151247788,2026-06-01,游戏输赢为零,有值,5,5,1,2,0,0,1,4,0E-7,51.4310695092,64.2888368865,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151248144,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.0771451717,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151249156,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,51.4310695090,51.4310695090,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151249167,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,6.2314355150,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151249336,2026-06-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,25.7155347546,38.5733021319,0E-10,0E-10,2,0,0,1,0E-7,两者皆低·判UNKNOWN
151249365,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,2.8486782134,2.8486782134,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151249610,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.2862139018,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151249669,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.0290585543,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151249877,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,0,4,0E-7,102.8621390180,102.8621390180,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151251225,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,7.7146604264,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151251236,2026-06-01,洗码与输赢皆为零,有值,2,2,1,2,0,0,2,0,0E-7,0E-10,55.8027104174,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151253257,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.6287962558,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151253842,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,51.4310695090,51.4310695090,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151254253,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151254783,2026-08-01,游戏输赢为零,有值,4,4,1,4,0,0,0,4,0E-7,80.8146112816,80.8146112816,0E-10,0E-10,4,0,0,0,0E-7,两者皆低·判UNKNOWN
151255865,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,103.8572585838,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151256132,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,1,3,0E-7,56.5741764600,82.2897112145,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151256382,2026-08-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,40.4073056408,40.4073056408,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151256581,2026-06-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,5.1431069510,7.7146604265,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151257180,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,5.1431069510,5.1431069510,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151259062,2026-06-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,30.9081586144,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151261204,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.7002887232,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151262029,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.3857258584,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151262274,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151262300,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,430.6075873056,430.6075873056,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
151263496,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,118.0000000000,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
151263721,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,430.6075873057,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151266065,2026-06-01,游戏输赢为零,有值,7,7,1,7,0,0,1,6,0E-7,308.5864170546,360.0174865637,0E-10,0E-10,7,0,0,1,0E-7,两者皆低·判UNKNOWN
151266955,2026-08-01,游戏输赢为零,有值,3,3,1,3,0,0,1,2,0E-7,40.4073056408,60.6109584612,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151269863,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151269955,2026-06-01,游戏输赢为零,有值,9,9,1,3,0,0,0,9,0E-7,45.6971937772,45.6971937772,0E-10,0E-10,9,0,0,0,0E-7,两者皆低·判UNKNOWN
151270081,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151271528,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,8.3085806868,8.3085806868,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151271832,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.2862139018,10.2862139018,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151273190,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,11.0067911902,11.0067911902,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
151275601,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8577673773,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151276013,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,2,2,0E-7,8.3085806868,16.6171613736,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151276428,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151277032,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,6.2314355150,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151277419,2026-06-01,游戏输赢为零,有值,6,6,1,1,0,0,0,6,0E-7,12.4628710302,12.4628710302,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151277480,2026-06-01,游戏输赢为零,有值,183,183,1,29,0,0,9,174,0E-7,894.9006094566,941.1885720147,0E-10,0E-10,0,0,0,9,0E-7,两者皆低·判UNKNOWN
151278066,2026-06-01,游戏输赢为零,有值,17,17,1,1,0,0,3,14,0E-7,290.8003240352,353.1146791856,0E-10,0E-10,6,0,0,3,0E-7,两者皆低·判UNKNOWN
151278759,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,5.1431069510,5.1431069510,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151278882,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,41.5429034336,41.5429034336,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151280104,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151281203,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.2848596888,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151281859,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,41.5429034335,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151282067,2026-06-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,10.2862139018,15.4293208527,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151284284,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151285809,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,5.1431069510,5.1431069510,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151287718,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,1038.5725858380,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
151288751,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.8287088230,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151289025,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151289533,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,5.1431069509,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151291357,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,75.3563277785,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
151293422,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,7.7146604264,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151293688,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151293716,2026-07-01,游戏输赢为零,有值,3,3,3,3,0,0,1,2,0E-7,408.7806074480,613.1709111720,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151295645,2026-06-01,游戏输赢为零,有值,5,5,1,5,0,0,3,2,0E-7,10.2862139018,25.7155347545,0E-10,0E-10,0,0,0,3,0E-7,两者皆低·判UNKNOWN
151296516,2026-08-01,游戏输赢为零,有值,2,2,2,2,0,0,0,2,0E-7,77.0554542420,77.0554542420,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151297057,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.1542903434,4.1542903434,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151299268,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8577673773,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151300387,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.0771451717,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151300826,2026-06-01,游戏输赢为零,有值,7,7,1,1,0,0,1,6,0E-7,405.9539918808,473.6129905276,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151302221,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151303849,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8577673773,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151306437,2026-07-01,游戏输赢为零,有值,6,6,1,1,0,0,0,6,0E-7,77.4533343660,77.4533343660,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151306461,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,0,4,0E-7,861.2151746112,861.2151746112,0E-10,0E-10,3,0,0,0,0E-7,两者皆低·判UNKNOWN
151308037,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,2,2,0E-7,25.7155347546,51.4310695092,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151320717,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,83.0858068670,83.0858068670,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151321045,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,40.8780607448,40.8780607448,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151321656,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.7714517168,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151321978,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,415.4290343352,415.4290343352,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151322758,2026-06-01,游戏输赢为零,有值,6,6,1,3,0,0,0,6,0E-7,3323.4322746816,3323.4322746816,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151323058,2026-06-01,游戏输赢为零,有值,6,6,1,1,0,0,0,6,0E-7,154.2932085270,154.2932085270,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151323167,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151323838,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.8859516034,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151325855,2026-06-01,游戏输赢为零,有值,3,3,1,3,0,0,1,2,0E-7,5.1431069510,10.2862139019,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151325980,2026-06-01,游戏输赢为零,有值,4,4,1,4,0,0,2,2,0E-7,10.2862139018,20.5724278036,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151325999,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,200.0000000000,200.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151326034,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,0,4,0E-7,320.0000000000,320.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151327505,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,8.3085806868,8.3085806868,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151329028,2026-06-01,游戏输赢为零,有值,5,5,1,1,0,0,2,3,0E-7,64.4501819428,128.9003638856,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151329226,2026-06-01,游戏输赢为零,有值,6,6,1,6,0,0,0,6,0E-7,154.2932085270,154.2932085270,0E-10,0E-10,6,0,0,0,0E-7,两者皆低·判UNKNOWN
151329309,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8577673773,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151329499,2026-06-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,41.5429034336,62.3143551504,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151329892,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,60.0000000000,60.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151330901,2026-06-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,17.9543044996,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151333528,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,128.5776737727,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151333886,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,100.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151333999,2026-06-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,5.1431069510,7.7146604265,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151334895,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151335065,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.2862139018,10.2862139018,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151336405,2026-06-01,游戏输赢为零,有值,2,1,1,1,0,0,0,2,0E-7,5.1431069510,5.1431069510,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151339536,2026-07-01,游戏输赢为零,有值,8,8,2,2,0,0,0,8,0E-7,160.0000000000,160.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151342285,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,20.0000000000,20.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151343149,2026-06-01,游戏输赢为零,有值,2,1,1,1,0,0,0,2,0E-7,20.0000000000,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151343320,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5715534755,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151343459,2026-06-01,游戏输赢为零,有值,4,4,1,4,0,0,0,4,0E-7,102.8621390180,102.8621390180,0E-10,0E-10,4,0,0,0,0E-7,两者皆低·判UNKNOWN
151344194,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.1530379365,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151344947,2026-06-01,游戏输赢为零,有值,6,6,1,1,0,0,2,4,0E-7,51.4310695092,102.8621390183,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
151346864,2026-06-01,游戏输赢为零,有值,3,3,1,1,0,0,0,3,0E-7,1215.1299254305,1215.1299254305,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151348099,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,257.1553475454,257.1553475454,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
151350432,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.0771451717,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151351828,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
151351852,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
