late_def,intake_ver,player_id,total_orders,late_orders,late_ratio,stake_late,stake_early,pnl_late,pnl_early,roi_late,roi_early,stake_ramp,stake_all,valid_bet,pnl_all
bet04>=40,M2A+ext,106267365,8841,2384,0.2697,233145.82,639955.68,-3731.5,1783.37,-0.016,0.0028,0.9867,873101.5,790309.03,-1948.14
bet04>=40,M2A+ext,106276209,54,17,0.3148,580.93,2074.57,-92.1,484.19,-0.1585,0.2334,0.6095,2655.5,2448.83,392.09
bet04>=40,M2A+ext,106279885,51,21,0.4118,246.08,290.93,-203.96,-99,-0.8288,-0.3403,1.2083,537.01,429.93,-302.95
bet04>=40,M2A+ext,106282808,1257,152,0.1209,2814.72,20263.62,-354.67,-636.64,-0.126,-0.0314,1.0098,23078.34,21569.77,-991.31
bet04>=40,M2A+ext,106285017,314,40,0.1274,6125.1,37267.51,915.02,-2791.57,0.1494,-0.0749,1.1258,43392.6,39850.79,-1876.55
bet04>=40,M2A+ext,106286851,2390,857,0.3586,2841.14,5291.86,132.67,-717.5,0.0467,-0.1356,0.9604,8133,7767.11,-584.82
bet04>=40,M2A+ext,106292356,14440,1645,0.1139,18278.11,145546.93,-175.94,-1648.25,-0.0096,-0.0113,0.9768,163825.03,145819.47,-1824.19
bet04>=40,M2A+ext,106294246,114,26,0.2281,3566.21,12767.58,-125.57,-814.77,-0.0352,-0.0638,0.9454,16333.8,14763.76,-940.33
bet04>=40,M2A+ext,106297635,15976,3862,0.2417,528575.1,1743810.17,-4835.22,-38189.13,-0.0091,-0.0219,0.9508,2272385.27,2062648.81,-43024.35
bet04>=40,M2A+ext,106303777,38969,6738,0.1729,176228.18,511422.63,4974.33,-5254.91,0.0282,-0.0103,1.6483,687650.81,619707.99,-280.57
bet04>=40,M2A+ext,106304123,549,66,0.1202,1396.43,12508.57,50.79,-2118.07,0.0364,-0.1693,0.817,13905,12844.6,-2067.28
bet04>=40,M2A+ext,106310667,83,0,0,,2688.79,,-329.8,,-0.1227,,2688.79,2310.68,-329.8
bet04>=40,M2A+ext,106312385,844,227,0.269,26719.56,76868.53,-2146.36,-1729.13,-0.0803,-0.0225,0.9448,103588.09,93229.63,-3875.49
bet04>=40,M2A+ext,106312632,44,4,0.0909,25.65,346.63,-8.81,-47.29,-0.3434,-0.1364,0.7401,372.28,346.34,-56.1
bet04>=40,M2A+ext,106315677,1437,407,0.2832,31305.04,84519.17,-2459.29,-705.24,-0.0786,-0.0083,0.9374,115824.21,103844.59,-3164.53
bet04>=40,M2A+ext,106324503,54,4,0.0741,257.16,3191.3,253.94,-758.35,0.9875,-0.2376,1.0073,3448.45,3048.58,-504.41
bet04>=40,M2A+ext,106327240,44,0,0,,7106.67,,31.31,,0.0044,,7106.67,6276.4,31.31
bet04>=40,M2A+ext,106332237,967,242,0.2503,35472.35,91873.95,3585.57,1661.91,0.1011,0.0181,1.1567,127346.3,111765.84,5247.48
bet04>=40,M2A+ext,106335710,34,10,0.2941,434.52,952.8,34.03,201.29,0.0783,0.2113,1.0945,1387.33,1177.92,235.32
bet04>=40,M2A+ext,106335929,103,26,0.2524,1337.57,3089.48,-150.37,-361.59,-0.1124,-0.117,1.2822,4427.06,3628.98,-511.97
bet04>=40,M2A+ext,106336058,813,141,0.1734,18160,75733,311.35,-1784.4,0.0171,-0.0236,1.1428,93893,84809,-1473.05
bet04>=40,M2A+ext,106337991,99,39,0.3939,495.71,708.33,20.43,-173.4,0.0412,-0.2448,1.0767,1204.05,1122.43,-152.97
bet04>=40,M2A+ext,106343958,71,7,0.0986,1560,6120,740,203.5,0.4744,0.0333,2.3305,7680,6810,943.5
bet04>=40,M2A+ext,106344357,119,17,0.1429,369.48,2252.29,-86.03,-218.95,-0.2328,-0.0972,0.9843,2621.77,2442.8,-304.98
bet04>=40,M2A+ext,106349429,54,24,0.4444,478.27,729.93,12.26,-455.23,0.0256,-0.6237,0.819,1208.21,1154.2,-442.96
bet04>=40,M2A+ext,106358817,8442,2315,0.2742,140718.1,354801.13,4862.73,-7156.27,0.0346,-0.0202,1.0497,495519.23,427772.09,-2293.54
bet04>=40,M2A+ext,106359378,2198,853,0.3881,147907.34,203346.42,-9771.56,9565.23,-0.0661,0.047,1.1469,351253.76,318233.69,-206.34
bet04>=40,M2A+ext,106360237,59,0,0,,70987.36,,2303.1,,0.0324,,70987.36,68425.01,2303.1
bet04>=40,M2A+ext,106363322,35,0,0,,8164,,-2079,,-0.2547,,8164,8164,-2079
bet04>=40,M2A+ext,106367416,6501,1896,0.2916,644817.42,1628544.42,-28195.84,-12248.55,-0.0437,-0.0075,0.9617,2273361.84,2112286.86,-40444.39
bet04>=40,M2A+ext,106369253,12116,2709,0.2236,15955.68,55497.32,-31.11,-1971.13,-0.0019,-0.0355,0.9984,71453,65699.47,-2002.24
bet04>=40,M2A+ext,106369759,33,17,0.5152,315.19,490.82,131.92,-113.49,0.4185,-0.2312,0.6044,806.01,721.75,18.43
bet04>=40,M2A+ext,106370523,4109,523,0.1273,69531.29,493485.58,-1911.17,7955.47,-0.0275,0.0161,0.9661,563016.87,512612.55,6044.3
bet04>=40,M2A+ext,106375108,8515,2779,0.3264,177868.4,338382.15,-665.81,-6507.4,-0.0037,-0.0192,1.085,516250.54,448441.8,-7173.21
bet04>=40,M2A+ext,106381175,34,1,0.0294,3.93,242.91,-3.93,35.27,-1,0.1452,0.5334,246.84,221.97,31.35
bet04>=40,M2A+ext,106388125,124,2,0.0161,5.14,499.24,-5.14,64.46,-1,0.1291,0.6284,504.38,486.38,59.32
bet04>=40,M2A+ext,106389291,4143,1209,0.2918,206827.62,509464.84,5365,8666.52,0.0259,0.017,0.9852,716292.47,646262.72,14031.53
bet04>=40,M2A+ext,106394428,36,2,0.0556,259,3429,203,393.2,0.7838,0.1147,1.284,3688,2695,596.2
bet04>=40,M2A+ext,106395433,560,233,0.4161,1714.43,2289.03,113.97,-513.74,0.0665,-0.2244,1.0511,4003.46,3704.95,-399.77
bet04>=40,M2A+ext,106402257,106,17,0.1604,58.82,369.71,27.31,0.11,0.4643,0.0003,0.8329,428.53,418.02,27.41
bet04>=40,M2A+ext,106403499,48,17,0.3542,2666.55,4038.26,-387.58,756.21,-0.1453,0.1873,1.2041,6704.81,6145.28,368.64
bet04>=40,M2A+ext,106405845,734,145,0.1975,5732.19,26865.86,708.62,-381.44,0.1236,-0.0142,0.8667,32598.04,27800.7,327.17
bet04>=40,M2A+ext,106408544,9844,2404,0.2442,105029.12,305960.96,-8144.58,-8983.46,-0.0775,-0.0294,1.0624,410990.08,382787.69,-17128.05
bet04>=40,M2A+ext,106419235,243,41,0.1687,605.22,3610.82,-388.62,36.64,-0.6421,0.0101,0.8258,4216.04,3948.48,-351.97
bet04>=40,M2A+ext,106420398,87,21,0.2414,488.92,1470.12,11.03,-188.9,0.0226,-0.1285,1.0452,1959.04,1736.07,-177.87
bet04>=40,M2A+ext,106421576,81,16,0.1975,3510.65,13131.89,1631.78,4008.85,0.4648,0.3053,1.0861,16642.54,15563.1,5640.62
bet04>=40,M2A+ext,106425311,61,10,0.1639,1647.83,8321.2,-618.3,1360.46,-0.3752,0.1635,1.0099,9969.03,8014.97,742.16
bet04>=40,M2A+ext,106425822,2240,470,0.2098,195741,639204,-56448.4,11695.65,-0.2884,0.0183,1.1532,834945,759151,-44752.75
bet04>=40,M2A+ext,106431174,3113,406,0.1304,3401.5,19835.94,-512.72,-1861.57,-0.1507,-0.0938,1.1434,23237.43,21193.48,-2374.29
bet04>=40,M2A+ext,106439029,45,6,0.1333,2559.54,3262.38,-1015.77,1005.73,-0.3969,0.3083,5.0996,5821.92,4736.8,-10.04
bet04>=40,M2A+ext,106439142,97,42,0.433,726.01,1113.09,-165.91,338.33,-0.2285,0.304,0.8541,1839.1,1725.86,172.41
bet04>=40,M2A+ext,106443602,2313,516,0.2231,264946.65,969389.88,1996.75,24679.77,0.0075,0.0255,0.9518,1234336.53,1096848.23,26676.52
bet04>=40,M2A+ext,106444110,276,102,0.3696,4850.2,9873.86,480.3,-690.43,0.099,-0.0699,0.838,14724.07,13379.72,-210.13
bet04>=40,M2A+ext,106444271,1746,350,0.2005,96779.1,415600.72,-6624.61,2074.77,-0.0685,0.005,0.9288,512379.82,471264.38,-4549.84
bet04>=40,M2A+ext,106445543,2948,88,0.0299,1545.41,48673.03,9.33,-1322.13,0.006,-0.0272,1.0319,50218.44,45014.1,-1312.8
bet04>=40,M2A+ext,106445970,175,45,0.2571,19276.12,38603.01,1693.62,1334.48,0.0879,0.0346,1.4425,57879.13,55151.9,3028.09
bet04>=40,M2A+ext,106448806,189,12,0.0635,44.27,702.2,9.49,33.19,0.2143,0.0473,0.93,746.48,714.5,42.67
bet04>=40,M2A+ext,106450119,2093,293,0.14,29816.51,181738.38,-1452.02,3087.74,-0.0487,0.017,1.0079,211554.89,190199.05,1635.72
bet04>=40,M2A+ext,106454795,2007,458,0.2282,3796.27,14140.89,-393.08,51.11,-0.1035,0.0036,0.908,17937.16,16339.46,-341.97
bet04>=40,M2A+ext,106454800,46,2,0.0435,6.49,923.15,-6.49,-279.82,-1,-0.3031,0.1546,929.64,882.93,-286.31
bet04>=40,M2A+ext,106456588,341,13,0.0381,653,25020,-458.65,2742.3,-0.7024,0.1096,0.6585,25673,22299,2283.65
bet04>=40,M2A+ext,106457385,188,42,0.2234,1181.38,3725.68,-557.19,77.49,-0.4716,0.0208,1.1023,4907.05,4542.71,-479.7
bet04>=40,M2A+ext,106458991,48,16,0.3333,166.05,243.2,-78.49,-155.06,-0.4727,-0.6376,1.3656,409.25,409.25,-233.55
bet04>=40,M2A+ext,106460830,106,11,0.1038,353.38,3083.53,-172.11,3.27,-0.487,0.0011,0.9897,3436.9,3201.32,-168.83
bet04>=40,M2A+ext,106465617,93,21,0.2258,920.5,3921.42,-122.06,-126.62,-0.1326,-0.0323,0.8048,4841.92,4015.52,-248.68
bet04>=40,M2A+ext,106466550,296,134,0.4527,354.01,439.81,9.88,-54.91,0.0279,-0.1249,0.9731,793.82,774.86,-45.03
bet04>=40,M2A+ext,106468041,80,5,0.0625,330,12715,150,-2596,0.4545,-0.2042,0.3893,13045,12855,-2446
bet04>=40,M2A+ext,106470336,875,110,0.1257,603.89,4406.07,-70.09,-336.31,-0.1161,-0.0763,0.9532,5009.96,4568.66,-406.4
bet04>=40,M2A+ext,106473066,752,94,0.125,2664.19,16107.45,-1345.66,-1039.09,-0.5051,-0.0645,1.1578,18771.64,17185.82,-2384.75
bet04>=40,M2A+ext,106478268,2630,464,0.1764,2575.71,11123.19,-80.48,-290.5,-0.0312,-0.0261,1.081,13698.9,12734.32,-370.98
bet04>=40,M2A+ext,106479574,186,42,0.2258,327.98,997.72,87.86,-75.87,0.2679,-0.076,1.1271,1325.7,1237.89,11.98
bet04>=40,M2A+ext,106479834,101,27,0.2673,155.31,442.91,-28.82,-32.76,-0.1856,-0.074,0.9611,598.22,537.15,-61.59
bet04>=40,M2A+ext,106482890,791,210,0.2655,628.56,1910.52,21.68,-133.35,0.0345,-0.0698,0.9102,2539.08,2370.87,-111.66
bet04>=40,M2A+ext,106484368,60,3,0.05,289.39,2335.56,-289.39,55.21,-1,0.0236,2.3542,2624.95,2532.79,-234.18
bet04>=40,M2A+ext,106499137,2818,461,0.1636,31361,159079,-659.7,298.5,-0.021,0.0019,1.0079,190440,170178,-361.2
bet04>=40,M2A+ext,106500888,45,4,0.0889,1572.91,11777.35,-777.16,-1969.43,-0.4941,-0.1672,1.3689,13350.26,12996.62,-2746.59
bet04>=40,M2A+ext,106504029,83,22,0.2651,48.76,155.06,0.6,-21.57,0.0122,-0.1391,0.872,203.82,189.84,-20.97
bet04>=40,M2A+ext,106506816,37,11,0.2973,171.95,1073.96,-46.63,-191.33,-0.2712,-0.1782,0.3784,1245.9,981.53,-237.96
bet04>=40,M2A+ext,106511161,41,24,0.5854,339.38,234.81,71.82,66.5,0.2116,0.2832,1.0238,574.19,479.48,138.32
bet04>=40,M2A+ext,106515864,822,231,0.281,44534.55,102990.87,-2228.82,-3131.89,-0.05,-0.0304,1.1063,147525.43,134308.61,-5360.71
bet04>=40,M2A+ext,106520390,6539,105,0.0161,1799.69,103870.4,95.11,-1905.47,0.0528,-0.0183,1.0617,105670.09,95822.52,-1810.36
bet04>=40,M2A+ext,106521584,114,35,0.307,5708.06,14179.86,106.38,-2355.87,0.0186,-0.1661,0.9086,19887.91,16216.08,-2249.49
bet04>=40,M2A+ext,106522053,245,1,0.0041,339.67,142025.85,-339.67,-28830.95,-1,-0.203,0.5836,142365.52,129239.4,-29170.63
bet04>=40,M2A+ext,106526501,247,62,0.251,42054.17,133209.79,9805.68,-13224.55,0.2332,-0.0993,0.942,175263.96,151997.01,-3418.87
bet04>=40,M2A+ext,106527357,1372,407,0.2966,14344.21,34159.68,-1364.93,-678.74,-0.0952,-0.0199,0.9956,48503.9,43736.8,-2043.66
bet04>=40,M2A+ext,106527501,44,9,0.2045,95.55,527.5,-1.87,-20.78,-0.0196,-0.0394,0.7044,623.04,544.11,-22.65
bet04>=40,M2A+ext,106530340,1232,276,0.224,28464.67,103734.94,927.31,-8558.68,0.0326,-0.0825,0.9505,132199.62,122621.18,-7631.37
bet04>=40,M2A+ext,106530381,152,12,0.0789,81.24,1049.18,11.39,12.46,0.1402,0.0119,0.9034,1130.42,1051.85,23.84
bet04>=40,M2A+ext,106532210,253,33,0.1304,4574.59,36833.05,-1226.06,-5957.63,-0.268,-0.1617,0.828,41407.64,38041.18,-7183.69
bet04>=40,M2A+ext,106534894,84,8,0.0952,1454.92,27338.12,-296.79,-257.1,-0.204,-0.0094,0.5056,28793.04,26648.89,-553.9
bet04>=40,M2A+ext,106548206,330,77,0.2333,1367.48,5337.6,-49.47,163.48,-0.0362,0.0306,0.8418,6705.08,6084.41,114.01
bet04>=40,M2A+ext,106549553,65,20,0.3077,305.74,641.02,-14.95,-162.2,-0.0489,-0.253,1.0732,946.76,904.4,-177.15
bet04>=40,M2A+ext,106551021,51,23,0.451,159.04,211.71,16.91,42.7,0.1063,0.2017,0.9145,370.74,344.41,59.61
bet04>=40,M2A+ext,106555861,35,9,0.2571,144.03,365.22,-71.1,60.48,-0.4936,0.1656,1.1393,509.26,462.65,-10.61
bet04>=40,M2A+ext,106559563,201,26,0.1294,15222.7,116871.69,-4400.26,1654.07,-0.2891,0.0142,0.8767,132094.4,118368.06,-2746.19
bet04>=40,M2A+ext,106563617,32,4,0.125,30.37,437.39,-13.98,83.64,-0.4604,0.1912,0.486,467.76,409.8,69.66
bet04>=40,M2A+ext,106569987,1537,305,0.1984,16132.83,55549.44,705.43,-5796.73,0.0437,-0.1044,1.1731,71682.26,67174.73,-5091.3
bet04>=40,M2A+ext,106573072,4227,743,0.1758,6370.76,28176.95,-696.17,-1740.36,-0.1093,-0.0618,1.0602,34547.72,32338.86,-2436.52
bet04>=40,M2A+ext,106574477,152,45,0.2961,2991.12,6174.58,-769.45,-246.85,-0.2572,-0.04,1.1519,9165.7,8092.13,-1016.3
bet04>=40,M2A+ext,106574768,37,11,0.2973,185.53,328.38,100.94,-14.74,0.5441,-0.0449,1.3355,513.91,493.11,86.21
bet04>=40,M2A+ext,106576039,37,3,0.0811,26.08,271.09,-26.08,10.33,-1,0.0381,1.0902,297.16,273.93,-15.75
bet04>=40,M2A+ext,106577954,3271,732,0.2238,251168,813264,15393.3,-34432.75,0.0613,-0.0423,1.0712,1064432,963450,-19039.45
bet04>=40,M2A+ext,106579460,835,305,0.3653,5364.64,11858.73,10.88,-412.98,0.002,-0.0348,0.7861,17223.36,15252.04,-402.1
bet04>=40,M2A+ext,106581354,1563,256,0.1638,3618.46,18434.12,16.7,-425.33,0.0046,-0.0231,1.0022,22052.57,20244.02,-408.63
bet04>=40,M2A+ext,106585401,137,38,0.2774,9102.85,24972.38,-3712.03,-3368.32,-0.4078,-0.1349,0.9497,34075.23,30541.71,-7080.35
bet04>=40,M2A+ext,106585911,40,33,0.825,1718.45,916.16,-138.6,-143.97,-0.0807,-0.1571,0.3979,2634.61,2370.23,-282.57
bet04>=40,M2A+ext,106592357,1714,856,0.4994,39474.04,39344.57,-2345.25,-1576.67,-0.0594,-0.0401,1.0056,78818.61,70011.39,-3921.91
bet04>=40,M2A+ext,106593553,15523,3013,0.1941,210091.32,895799.63,-6911.47,10775.91,-0.0329,0.012,0.9738,1105890.95,988137.07,3864.45
bet04>=40,M2A+ext,106601316,75,38,0.5067,1232.87,1301.61,486.17,-349.27,0.3943,-0.2683,0.9223,2534.48,2360.86,136.91
bet04>=40,M2A+ext,106602517,77,28,0.3636,699.46,1215.32,142.46,90.66,0.2037,0.0746,1.0072,1914.78,1827.35,233.12
bet04>=40,M2A+ext,106605258,200,46,0.23,6027.74,22598.99,259.3,-1369.19,0.043,-0.0606,0.893,28626.72,26150.12,-1109.89
bet04>=40,M2A+ext,106606936,257,61,0.2374,710.28,2241.22,-110.03,108.45,-0.1549,0.0484,1.0183,2951.5,2629.35,-1.58
bet04>=40,M2A+ext,106614407,74,26,0.3514,1127.65,2345.48,-93.61,-273.24,-0.083,-0.1165,0.8876,3473.13,3184.24,-366.85
bet04>=40,M2A+ext,106618478,295,52,0.1763,713,4251,-50,-506.2,-0.0701,-0.1191,0.7838,4964,4614,-556.2
bet04>=40,M2A+ext,106620304,50,3,0.06,81.92,769.67,0,-93.27,0,-0.1212,1.6676,851.59,811.68,-93.27
bet04>=40,M2A+ext,106621684,3246,488,0.1503,67624.34,371318.68,524.26,-9357.46,0.0078,-0.0252,1.0293,438943.02,402060.26,-8833.2
bet04>=40,M2A+ext,106642937,69,20,0.2899,44.02,107.84,26.19,-18.05,0.595,-0.1673,1,151.86,94.64,8.14
bet04>=40,M2A+ext,106644530,421,84,0.1995,23555.89,70932.85,-7670.47,-12556.82,-0.3256,-0.177,1.3323,94488.74,84769.53,-20227.29
bet04>=40,M2A+ext,106645219,4038,1196,0.2962,322565,771890,9246.6,-21418.3,0.0287,-0.0277,0.993,1094455,998556,-12171.7
bet04>=40,M2A+ext,106651416,95,23,0.2421,286.87,863.54,-61.59,33.25,-0.2147,0.0385,1.0399,1150.4,1043.62,-28.34
bet04>=40,M2A+ext,106651822,453,126,0.2781,984.24,2284.67,143.21,-270.39,0.1455,-0.1184,1.118,3268.91,2388.04,-127.18
bet04>=40,M2A+ext,106652586,260,55,0.2115,381.36,1701.45,-82.63,-213.35,-0.2167,-0.1254,0.8354,2082.81,1769.83,-295.99
bet04>=40,M2A+ext,106656456,31,1,0.0323,3.36,744.09,-3.36,-41.79,-1,-0.0562,0.1353,747.45,721.63,-45.15
bet04>=40,M2A+ext,106658130,131,16,0.1221,934.62,6909.54,248.31,538.19,0.2657,0.0779,0.9722,7844.16,6561.96,786.5
bet04>=40,M2A+ext,106661174,54,12,0.2222,102.6,372.35,-32.36,-79.86,-0.3154,-0.2145,0.9644,474.96,463.12,-112.22
bet04>=40,M2A+ext,106664668,138,51,0.3696,361.31,632.5,109.23,-171.62,0.3023,-0.2713,0.9745,993.8,955.99,-62.39
bet04>=40,M2A+ext,106667079,52,20,0.3846,9987.2,17503.64,409.58,-4163.35,0.041,-0.2379,0.9129,27490.84,23327.27,-3753.77
bet04>=40,M2A+ext,106668028,942,132,0.1401,5740,30410,450.7,840.15,0.0785,0.0276,1.1583,36150,32603,1290.85
bet04>=40,M2A+ext,106668635,564,102,0.1809,809.03,3855.58,-188.21,-584.01,-0.2326,-0.1515,0.9504,4664.61,4330.58,-772.23
bet04>=40,M2A+ext,106669580,151,61,0.404,249.97,376.01,-9.93,-35.92,-0.0397,-0.0955,0.9809,625.98,566.12,-45.85
bet04>=40,M2A+ext,106670875,189,10,0.0529,63.25,1095.23,-22.14,-109.54,-0.35,-0.1,1.0337,1158.48,1154.26,-131.68
bet04>=40,M2A+ext,106670915,295,82,0.278,9760.01,20716.19,-821.96,-2730.04,-0.0842,-0.1318,1.2238,30476.2,26149.83,-3552
bet04>=40,M2A+ext,106672963,288,96,0.3333,705.87,1405.32,-25.63,89.61,-0.0363,0.0638,1.0046,2111.19,1837.02,63.98
bet04>=40,M2A+ext,106673561,309,90,0.2913,10150.03,26718.3,344.3,-9889.12,0.0339,-0.3701,0.9244,36868.33,35073.58,-9544.82
bet04>=40,M2A+ext,106673749,221,49,0.2217,1558.05,5020.95,188.17,-102.68,0.1208,-0.0205,1.0893,6579,6288.97,85.5
bet04>=40,M2A+ext,106673937,550,137,0.2491,15242.26,39057.67,-293.69,2663.98,-0.0193,0.0682,1.1764,54299.92,46611.26,2370.29
bet04>=40,M2A+ext,106676677,297,119,0.4007,210757.83,232532.2,-32693.18,-13273.63,-0.1551,-0.0571,1.3557,443290.03,374992.51,-45966.81
bet04>=40,M2A+ext,106677270,547,97,0.1773,4860.47,26757.31,-217.46,-1717.47,-0.0447,-0.0642,0.8427,31617.78,28352.69,-1934.93
bet04>=40,M2A+ext,106679032,36,8,0.2222,736.04,1363.44,-179.05,-292.74,-0.2433,-0.2147,1.8895,2099.48,1728.01,-471.79
bet04>=40,M2A+ext,106679380,58,15,0.2586,39.84,121.08,-4.17,-27.93,-0.1045,-0.2307,0.9432,160.92,148.1,-32.1
bet04>=40,M2A+ext,106679472,74,0,0,,1853.57,,21.96,,0.0118,,1853.57,1664.08,21.96
bet04>=40,M2A+ext,106679547,38,9,0.2368,56.55,507.8,-5.04,-126.42,-0.0892,-0.249,0.3588,564.35,547.73,-131.46
bet04>=40,M2A+ext,106679819,2794,491,0.1757,3789.24,15753.35,-329.09,50.06,-0.0868,0.0032,1.1282,19542.59,17883.09,-279.03
bet04>=40,M2A+ext,106682235,284,73,0.257,2250.37,7963.16,-509.13,418.5,-0.2262,0.0526,0.8168,10213.53,9431.04,-90.62
bet04>=40,M2A+ext,106683819,82,14,0.1707,51.38,303.02,-26.36,47.5,-0.513,0.1567,0.8236,354.41,298.67,21.14
bet04>=40,M2A+ext,106684871,66,22,0.3333,158.07,451.16,-26.28,-14.46,-0.1662,-0.032,0.7007,609.23,578.07,-40.73
bet04>=40,M2A+ext,106685221,33,6,0.1818,230.35,701.76,-19.08,40.09,-0.0828,0.0571,1.4771,932.1,728.45,21.01
bet04>=40,M2A+ext,106686953,31,0,0,,395.93,,-106.12,,-0.268,,395.93,268.8,-106.12
bet04>=40,M2A+ext,106689079,32,5,0.1563,442.73,2364.98,-442.73,-609.95,-1,-0.2579,1.0109,2807.71,2416.05,-1052.68
bet04>=40,M2A+ext,106690534,1903,401,0.2107,17170.97,67132.41,-335.45,-1165.18,-0.0195,-0.0174,0.958,84303.38,76780.36,-1500.64
bet04>=40,M2A+ext,106691232,159,51,0.3208,1764,3676,-436.1,-482.35,-0.2472,-0.1312,1.0162,5440,5059,-918.45
bet04>=40,M2A+ext,106691239,46,4,0.087,128.43,1703.44,-128.43,240.93,-1,0.1414,0.7916,1831.86,1587.86,112.5
bet04>=40,M2A+ext,106694450,65,4,0.0615,14.76,231.91,-6.32,-83.06,-0.4286,-0.3582,0.9705,246.66,236.12,-89.39
bet04>=40,M2A+ext,106698038,131,16,0.1221,226.2,1380.73,-80.83,65.17,-0.3573,0.0472,1.1775,1606.93,1416.1,-15.66
bet04>=40,M2A+ext,106699068,194,46,0.2371,2197.61,6551.11,-1157.57,-1386.16,-0.5267,-0.2116,1.0793,8748.72,8146.71,-2543.73
bet04>=40,M2A+ext,106700007,52,27,0.5192,1333.89,1417.92,407.52,312.99,0.3055,0.2207,0.8711,2751.81,2541.75,720.51
bet04>=40,M2A+ext,106701083,1424,377,0.2647,18141.56,48841.94,298.63,-1863.18,0.0165,-0.0381,1.0315,66983.5,60131.79,-1564.55
bet04>=40,M2A+ext,106702518,41,4,0.0976,1000,6930,-1000,1187,-1,0.1713,1.3348,7930,6900,187
bet04>=40,M2A+ext,106704578,1117,573,0.513,30923.3,31291.92,1539.59,629,0.0498,0.0201,0.9382,62215.22,57714.52,2168.58
bet04>=40,M2A+ext,106707498,145,43,0.2966,259.03,557.86,-23.97,-34.84,-0.0925,-0.0624,1.1014,816.89,725.71,-58.8
bet04>=40,M2A+ext,106707899,1083,150,0.1385,6765.36,44998.88,644.32,-2315.62,0.0952,-0.0515,0.9351,51764.24,46708.21,-1671.3
bet04>=40,M2A+ext,106708402,298,47,0.1577,190382.41,1406633.59,40527.23,226742.19,0.2129,0.1612,0.7228,1597016,1461510.8,267269.43
bet04>=40,M2A+ext,106709696,2044,420,0.2055,18756.74,75137.3,2469.79,-3360.89,0.1317,-0.0447,0.9652,93894.04,87789.66,-891.1
bet04>=40,M2A+ext,106710475,170,47,0.2765,81.53,197.67,-2.45,-69.49,-0.0301,-0.3516,1.0795,279.2,260.88,-71.95
bet04>=40,M2A+ext,106714603,54,16,0.2963,81.71,208.59,-25.31,-111.18,-0.3098,-0.533,0.9304,290.31,275.6,-136.49
bet04>=40,M2A+ext,106717159,37,7,0.1892,18.69,87.86,-18.69,-18.69,-1,-0.2128,0.9119,106.56,106.56,-37.39
bet04>=40,M2A+ext,106718398,345,195,0.5652,13231.42,5883.88,876.86,82.92,0.0663,0.0141,1.7298,19115.3,17589.51,959.77
bet04>=40,M2A+ext,106718793,203,20,0.0985,189.81,1693,-32.25,123.87,-0.1699,0.0732,1.0259,1882.81,1751.85,91.62
bet04>=40,M2A+ext,106720296,386,58,0.1503,1010.33,6254.69,338.4,-472.27,0.3349,-0.0755,0.9135,7265.02,6456.44,-133.86
bet04>=40,M2A+ext,106720551,50,8,0.16,847.48,4468.98,35.62,156.72,0.042,0.0351,0.9956,5316.45,4597.76,192.34
bet04>=40,M2A+ext,106721012,13809,755,0.0547,44282.38,951481.88,-5087.05,-18089.18,-0.1149,-0.019,0.8047,995764.26,909591.58,-23176.23
bet04>=40,M2A+ext,106725444,93,22,0.2366,6025.14,9969.63,-516.22,-574.08,-0.0857,-0.0576,1.9504,15994.77,15195.04,-1090.3
bet04>=40,M2A+ext,106726894,117,25,0.2137,7076,21291,796.95,-435.55,0.1126,-0.0205,1.223,28367,24607,361.4
bet04>=40,M2A+ext,106726964,487,69,0.1417,386.23,2477.64,46.21,-144.61,0.1196,-0.0584,0.9444,2863.88,2801.06,-98.39
bet04>=40,M2A+ext,106727907,1259,237,0.1882,102867.91,450136.62,-9910.29,-17060.44,-0.0963,-0.0379,0.9855,553004.53,494645.54,-26970.74
bet04>=40,M2A+ext,106731041,5477,1015,0.1853,7359.74,32967.14,-460.41,-1227.91,-0.0626,-0.0372,0.9814,40326.88,36977.48,-1688.32
bet04>=40,M2A+ext,106738078,253,18,0.0711,47.99,1784.69,-8.7,-72.4,-0.1813,-0.0406,0.351,1832.67,1707.21,-81.1
bet04>=40,M2A+ext,106741047,678,134,0.1976,7337.08,30634.97,-275.79,626.05,-0.0376,0.0204,0.9723,37972.05,34079.69,350.26
bet04>=40,M2A+ext,106742477,102,25,0.2451,567.94,1757.14,88.83,-137.41,0.1564,-0.0782,0.9955,2325.08,2143.87,-48.58
bet04>=40,M2A+ext,106744314,55,5,0.0909,26.46,389.6,9.34,22.66,0.3529,0.0582,0.6793,416.06,344.02,32
bet04>=40,M2A+ext,106744552,7445,1328,0.1784,15438.4,60109.47,297.14,-4409.47,0.0192,-0.0734,1.183,75547.88,69523.44,-4112.33
bet04>=40,M2A+ext,106754475,44,4,0.0909,3486.25,29465.6,1460.69,-1697.23,0.419,-0.0576,1.1832,32951.85,28431.3,-236.54
bet04>=40,M2A+ext,106754739,176,39,0.2216,887.63,3032.13,-600.48,-375.83,-0.6765,-0.1239,1.0283,3919.76,3536.33,-976.31
bet04>=40,M2A+ext,106755924,84,41,0.4881,766.61,663.09,-180.56,-88.08,-0.2355,-0.1328,1.2125,1429.7,1315.92,-268.63
