bet_id,biz_date,bet_time,table_id,shoe_id,round_no,member_id,play_type,fx_rate,stake_raw,payout_raw,rebate_raw,bet41_val,validbet_val,diff_abs,diff_rel,diff_kind,in_clean,chk_def
5408643024,2026-05-07,2026-05-07 15:58:04,112,114634729,25,149609627,BPair,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643025,2026-05-07,2026-05-07 15:58:04,112,114634729,25,149609627,PPair,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643029,2026-05-07,2026-05-07 15:58:04,112,114634729,25,148485359,Super6,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643038,2026-05-07,2026-05-07 15:58:05,112,114634729,25,70909999,Banker,4.76050000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643039,2026-05-07,2026-05-07 15:58:05,112,114634729,25,70909999,PerfectPair,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643040,2026-05-07,2026-05-07 15:58:07,112,114634729,25,137176330,Banker,4.76050000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643043,2026-05-07,2026-05-07 15:58:05,112,114634729,25,131176526,Banker,3.85420000,500.0000,500.0000,0.0000,0.0000,500.0000,-500.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643047,2026-05-07,2026-05-07 15:58:05,112,114634729,25,129234070,Player,4.76050000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643060,2026-05-07,2026-05-07 15:58:08,112,114634729,25,148254458,Banker,3.85420000,70.0000,70.0000,0.0000,0.0000,70.0000,-70.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643061,2026-05-07,2026-05-07 15:58:06,112,114634729,25,142024819,Banker,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643062,2026-05-07,2026-05-07 15:58:09,112,114634729,25,139049463,Banker,4.76050000,16.0000,16.0000,0.0000,0.0000,16.0000,-16.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643065,2026-05-07,2026-05-07 15:58:06,112,114634729,25,144523207,Banker,1.00000000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643066,2026-05-07,2026-05-07 15:58:06,112,114634729,25,144523207,Lucky7,1.00000000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643075,2026-05-07,2026-05-07 15:58:07,112,114634729,25,147936275,Banker,1.00000000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643087,2026-05-07,2026-05-07 15:58:07,112,114634729,25,146644253,Tie,4.76050000,150.0000,150.0000,0.0000,0.0000,150.0000,-150.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643090,2026-05-07,2026-05-07 15:58:07,112,114634729,25,149485124,Player,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643102,2026-05-07,2026-05-07 15:58:07,112,114634729,25,137208463,Player,0.14620000,1.0000,1.0000,0.0000,0.0000,1.0000,-1.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643107,2026-05-07,2026-05-07 15:58:08,112,114634729,25,135831576,PPair,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643108,2026-05-07,2026-05-07 15:58:11,112,114634729,25,142088971,Banker,3.85420000,83.0000,83.0000,0.0000,0.0000,83.0000,-83.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643123,2026-05-07,2026-05-07 15:58:10,112,114634729,25,142075104,Player,3.85420000,160.0000,160.0000,0.0000,0.0000,160.0000,-160.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643124,2026-05-07,2026-05-07 15:58:10,112,114634729,25,63093963,Player,4.76050000,3900.0000,3900.0000,0.0000,0.0000,3900.0000,-3900.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643129,2026-05-07,2026-05-07 15:58:10,112,114634729,25,142391599,Banker,4.76050000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643130,2026-05-07,2026-05-07 15:58:09,112,114634729,25,142088971,BPair,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643131,2026-05-07,2026-05-07 15:58:09,112,114634729,25,142088971,Super6,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643134,2026-05-07,2026-05-07 15:58:09,112,114634729,25,149676858,Player,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643135,2026-05-07,2026-05-07 15:58:09,112,114634729,25,99441221,Banker,3.85420000,400.0000,400.0000,0.0000,0.0000,400.0000,-400.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643137,2026-05-07,2026-05-07 15:58:09,112,114634729,25,147561605,Banker,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643149,2026-05-07,2026-05-07 15:58:10,112,114634729,25,148376274,Player,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643151,2026-05-07,2026-05-07 15:58:10,112,114634729,25,103192982,Banker,1.00000000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643153,2026-05-07,2026-05-07 15:58:10,112,114634729,25,105558716,Player,3.85420000,60.0000,60.0000,0.0000,0.0000,60.0000,-60.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643158,2026-05-07,2026-05-07 15:58:10,112,114634729,25,142391599,Tie,4.76050000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643164,2026-05-07,2026-05-07 15:58:11,112,114634729,25,149457177,Banker,4.76050000,80.0000,80.0000,0.0000,0.0000,80.0000,-80.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642353,2026-05-07,2026-05-07 15:57:43,113,114634718,46,124559637,Banker,3.85420000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642382,2026-05-07,2026-05-07 15:57:44,113,114634718,46,149035763,Banker,1.00000000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642399,2026-05-07,2026-05-07 15:57:45,113,114634718,46,102038221,Banker,3.85420000,38.0000,38.0000,0.0000,0.0000,38.0000,-38.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642403,2026-05-07,2026-05-07 15:57:45,113,114634718,46,145846574,Player,3.85420000,1.0000,1.0000,0.0000,0.0000,1.0000,-1.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642416,2026-05-07,2026-05-07 15:58:05,113,114634718,46,110008368,Banker,3.85420000,465.0000,465.0000,0.0000,0.0000,465.0000,-465.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642417,2026-05-07,2026-05-07 15:58:05,113,114634718,46,121213256,Player,4.76050000,710.0000,710.0000,0.0000,0.0000,710.0000,-710.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642443,2026-05-07,2026-05-07 15:57:47,113,114634718,46,132353468,Banker,4.76050000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642479,2026-05-07,2026-05-07 15:57:48,113,114634718,46,149677418,Banker,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642493,2026-05-07,2026-05-07 15:57:48,113,114634718,46,135742076,PPair,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642519,2026-05-07,2026-05-07 15:57:49,113,114634718,46,149621277,Banker,1.00000000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642611,2026-05-07,2026-05-07 15:57:52,113,114634718,46,145981342,Banker,4.76050000,5.0000,5.0000,0.0000,0.0000,5.0000,-5.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642612,2026-05-07,2026-05-07 15:57:52,113,114634718,46,145981342,Player,4.76050000,2.0000,2.0000,0.0000,0.0000,2.0000,-2.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642619,2026-05-07,2026-05-07 15:57:53,113,114634718,46,146561895,Banker,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642632,2026-05-07,2026-05-07 15:57:53,113,114634718,46,124554324,Banker,307.04970000,10000.0000,10000.0000,0.0000,0.0000,10000.0000,-10000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642696,2026-05-07,2026-05-07 15:57:55,113,114634718,46,134611684,Banker,13.87800000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642702,2026-05-07,2026-05-07 15:57:55,113,114634718,46,149677477,Player,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642704,2026-05-07,2026-05-07 15:58:05,113,114634718,46,65410572,Player,4.76050000,350.0000,350.0000,0.0000,0.0000,350.0000,-350.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642705,2026-05-07,2026-05-07 15:57:55,113,114634718,46,149609627,Banker,4.76050000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642706,2026-05-07,2026-05-07 15:57:55,113,114634718,46,149609627,Tie,4.76050000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642707,2026-05-07,2026-05-07 15:57:55,113,114634718,46,149609627,BPair,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642708,2026-05-07,2026-05-07 15:57:55,113,114634718,46,149609627,PPair,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642712,2026-05-07,2026-05-07 15:57:55,113,114634718,46,34334005,Player,4.76050000,5200.0000,5200.0000,0.0000,0.0000,5200.0000,-5200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642713,2026-05-07,2026-05-07 15:57:58,113,114634718,46,34334005,Tie,4.76050000,500.0000,500.0000,0.0000,0.0000,500.0000,-500.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642714,2026-05-07,2026-05-07 15:57:55,113,114634718,46,34334005,BPair,4.76050000,600.0000,600.0000,0.0000,0.0000,600.0000,-600.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642715,2026-05-07,2026-05-07 15:57:55,113,114634718,46,34334005,PPair,4.76050000,600.0000,600.0000,0.0000,0.0000,600.0000,-600.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642716,2026-05-07,2026-05-07 15:57:55,113,114634718,46,34334005,Super6,4.76050000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642717,2026-05-07,2026-05-07 15:57:55,113,114634718,46,34334005,Lucky7,4.76050000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642718,2026-05-07,2026-05-07 15:57:55,113,114634718,46,34334005,SuperLucky7,4.76050000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642741,2026-05-07,2026-05-07 15:57:56,113,114634718,46,116758067,Player,0.58050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642749,2026-05-07,2026-05-07 15:57:50,113,114634718,46,121213256,Tie,4.76050000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642750,2026-05-07,2026-05-07 15:57:50,113,114634718,46,121213256,Lucky7,4.76050000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642751,2026-05-07,2026-05-07 15:57:50,113,114634718,46,121213256,SuperLucky7,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642755,2026-05-07,2026-05-07 15:57:51,113,114634718,46,135742076,Tie,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642756,2026-05-07,2026-05-07 15:57:51,113,114634718,46,135742076,BPair,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642762,2026-05-07,2026-05-07 15:57:56,113,114634718,46,124554324,Tie,307.04970000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642783,2026-05-07,2026-05-07 15:57:57,113,114634718,46,125555111,Banker,0.58050000,210.0000,210.0000,0.0000,0.0000,210.0000,-210.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642821,2026-05-07,2026-05-07 15:57:58,113,114634718,46,99441221,Banker,3.85420000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642822,2026-05-07,2026-05-07 15:57:58,113,114634718,46,58431605,Banker,4.76050000,220.0000,220.0000,0.0000,0.0000,220.0000,-220.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642823,2026-05-07,2026-05-07 15:57:58,113,114634718,46,58431605,BPair,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642824,2026-05-07,2026-05-07 15:57:58,113,114634718,46,58431605,Super6,4.76050000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642837,2026-05-07,2026-05-07 15:57:58,113,114634718,46,140445234,Player,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642855,2026-05-07,2026-05-07 15:57:59,113,114634718,46,149677873,Banker,1.00000000,80.0000,80.0000,0.0000,0.0000,80.0000,-80.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642922,2026-05-07,2026-05-07 15:58:00,113,114634718,46,140264598,Player,3.85420000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642924,2026-05-07,2026-05-07 15:58:00,113,114634718,46,14953148,Tie,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642925,2026-05-07,2026-05-07 15:58:00,113,114634718,46,14953148,BPair,3.85420000,300.0000,300.0000,0.0000,0.0000,300.0000,-300.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642926,2026-05-07,2026-05-07 15:58:00,113,114634718,46,14953148,PPair,3.85420000,300.0000,300.0000,0.0000,0.0000,300.0000,-300.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642932,2026-05-07,2026-05-07 15:58:00,113,114634718,46,135742076,Banker,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642933,2026-05-07,2026-05-07 15:58:00,113,114634718,46,135742076,Super6,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642948,2026-05-07,2026-05-07 15:58:01,113,114634718,46,126017055,Player,2.53400000,300.0000,300.0000,0.0000,0.0000,300.0000,-300.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642954,2026-05-07,2026-05-07 15:58:03,113,114634718,46,142478759,Banker,3.85420000,55.0000,55.0000,0.0000,0.0000,55.0000,-55.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642973,2026-05-07,2026-05-07 15:58:03,113,114634718,46,113626172,Banker,307.04970000,7600.0000,7600.0000,0.0000,0.0000,7600.0000,-7600.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642975,2026-05-07,2026-05-07 15:58:03,113,114634718,46,116153110,Player,3.85420000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642984,2026-05-07,2026-05-07 15:58:03,113,114634718,46,149596891,Player,1.00000000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642986,2026-05-07,2026-05-07 15:58:03,113,114634718,46,14953148,Super6,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642987,2026-05-07,2026-05-07 15:58:03,113,114634718,46,14953148,Lucky7,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642988,2026-05-07,2026-05-07 15:58:03,113,114634718,46,14953148,SuperLucky7,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643002,2026-05-07,2026-05-07 15:58:03,113,114634718,46,120399626,Player,4.76050000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643021,2026-05-07,2026-05-07 15:58:04,113,114634718,46,140344906,Banker,4.76050000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643030,2026-05-07,2026-05-07 15:58:06,113,114634718,46,126769783,Banker,3.85420000,39.0000,39.0000,0.0000,0.0000,39.0000,-39.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643031,2026-05-07,2026-05-07 15:58:05,113,114634718,46,126769783,Player,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643032,2026-05-07,2026-05-07 15:58:05,113,114634718,46,126769783,BPair,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643382,2026-05-07,2026-05-07 15:58:27,116,114634725,27,133462812,Player,4.76050000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643392,2026-05-07,2026-05-07 15:58:37,116,114634725,27,103156516,Player,1.00000000,400.0000,400.0000,0.0000,0.0000,400.0000,-400.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643397,2026-05-07,2026-05-07 15:58:28,116,114634725,27,137582090,Player,3.85420000,29.0000,29.0000,0.0000,0.0000,29.0000,-29.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643405,2026-05-07,2026-05-07 15:58:28,116,114634725,27,148768163,Banker,3.85420000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643407,2026-05-07,2026-05-07 15:58:29,116,114634725,27,145846574,Player,3.85420000,1.0000,1.0000,0.0000,0.0000,1.0000,-1.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643412,2026-05-07,2026-05-07 15:58:29,116,114634725,27,149677418,Player,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643414,2026-05-07,2026-05-07 15:58:29,116,114634725,27,144942709,Player,216.04210000,50000.0000,50000.0000,0.0000,0.0000,50000.0000,-50000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643428,2026-05-07,2026-05-07 15:58:47,116,114634725,27,149548158,Player,4.76050000,85.0000,85.0000,0.0000,0.0000,85.0000,-85.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643429,2026-05-07,2026-05-07 15:58:38,116,114634725,27,136649808,Player,1.00000000,24.0000,24.0000,0.0000,0.0000,24.0000,-24.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643432,2026-05-07,2026-05-07 15:58:32,116,114634725,27,148834356,Banker,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643437,2026-05-07,2026-05-07 15:58:38,116,114634725,27,136179948,Banker,4.76050000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643440,2026-05-07,2026-05-07 15:58:38,116,114634725,27,121137092,Player,4.76050000,170.0000,170.0000,0.0000,0.0000,170.0000,-170.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643441,2026-05-07,2026-05-07 15:58:38,116,114634725,27,121137092,Lucky7,4.76050000,22.0000,22.0000,0.0000,0.0000,22.0000,-22.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643442,2026-05-07,2026-05-07 15:58:33,116,114634725,27,121137092,SuperLucky7,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643457,2026-05-07,2026-05-07 15:58:36,116,114634725,27,146933885,Player,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643459,2026-05-07,2026-05-07 15:58:36,116,114634725,27,149637399,Player,1.00000000,80.0000,80.0000,0.0000,0.0000,80.0000,-80.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643468,2026-05-07,2026-05-07 15:58:37,116,114634725,27,148834356,BPair,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643469,2026-05-07,2026-05-07 15:58:37,116,114634725,27,148834356,PPair,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643470,2026-05-07,2026-05-07 15:58:37,116,114634725,27,148834356,Super6,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643471,2026-05-07,2026-05-07 15:58:38,116,114634725,27,148786312,Player,3.85420000,150.0000,150.0000,0.0000,0.0000,150.0000,-150.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643472,2026-05-07,2026-05-07 15:58:38,116,114634725,27,148786312,Tie,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643480,2026-05-07,2026-05-07 15:58:44,116,114634725,27,53218860,Player,4.76050000,165.0000,165.0000,0.0000,0.0000,165.0000,-165.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643481,2026-05-07,2026-05-07 15:58:39,116,114634725,27,53218860,Tie,4.76050000,6.0000,6.0000,0.0000,0.0000,6.0000,-6.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643482,2026-05-07,2026-05-07 15:58:39,116,114634725,27,53218860,BPair,4.76050000,7.0000,7.0000,0.0000,0.0000,7.0000,-7.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643483,2026-05-07,2026-05-07 15:58:39,116,114634725,27,53218860,PPair,4.76050000,7.0000,7.0000,0.0000,0.0000,7.0000,-7.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643484,2026-05-07,2026-05-07 15:58:44,116,114634725,27,53218860,Lucky7,4.76050000,15.0000,15.0000,0.0000,0.0000,15.0000,-15.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643485,2026-05-07,2026-05-07 15:58:39,116,114634725,27,53218860,SuperLucky7,4.76050000,5.0000,5.0000,0.0000,0.0000,5.0000,-5.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643488,2026-05-07,2026-05-07 15:58:39,116,114634725,27,137903190,Player,4.76050000,249.0000,249.0000,0.0000,0.0000,249.0000,-249.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643506,2026-05-07,2026-05-07 15:58:45,116,114634725,27,149566919,Player,4.76050000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643507,2026-05-07,2026-05-07 15:58:43,116,114634725,27,134652945,Banker,3.85420000,20000.0000,20000.0000,0.0000,0.0000,20000.0000,-20000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643508,2026-05-07,2026-05-07 15:58:43,116,114634725,27,148704253,Player,3.85420000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643512,2026-05-07,2026-05-07 15:58:43,116,114634725,27,143988499,Player,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643514,2026-05-07,2026-05-07 15:58:44,116,114634725,27,144009471,Player,3.85420000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643515,2026-05-07,2026-05-07 15:58:44,116,114634725,27,149678007,Player,4.76050000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643521,2026-05-07,2026-05-07 15:58:45,116,114634725,27,130235506,Banker,3.85420000,208.0000,208.0000,0.0000,0.0000,208.0000,-208.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643522,2026-05-07,2026-05-07 15:58:45,116,114634725,27,149616971,Banker,1.00000000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643525,2026-05-07,2026-05-07 15:58:45,116,114634725,27,149625331,Player,1.00000000,300.0000,300.0000,0.0000,0.0000,300.0000,-300.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
