uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,audit_rn,batch_id
114186376,112,19,shoe_pos>=0.80,0.1696429,0.8979591727256775,13.869979483537,10.570654385403,1.312121177918,0.451599999999,-0.149045678748,263.5296101872,119.0099719603,1246.6004680297,-27.5124913038,69731,1
129487353,112,19,shoe_pos>=0.80,0.1696429,0.9399999976158142,17.294940307179,16.704778135745,1.035328944009,-0.261211012294,0.059391528097,328.6038658364,-85.8349484389,1882.1482324607,6.4324254610,69732,1
131874003,112,19,shoe_pos>=0.80,0.1696429,0.8979591727256775,24.051298566284,18.136985224844,1.326091313861,0.547457627119,-0.209995286023,456.9746727594,250.1742700024,2143.7142986699,-104.0331001874,69733,1
144694443,112,19,shoe_pos>=0.80,0.1696429,0.884615421295166,3.649628527747,4.838627749230,0.754269333558,-0.246519122357,-0.188180486121,69.3429420272,-17.0943612102,519.3353227056,-101.7741461570,69734,1
144774436,112,19,shoe_pos>=0.80,0.1696429,0.9387754797935486,3.747069361968,3.898339734525,0.961196205857,0.102490204979,-0.129645841663,71.1943178774,7.2967202326,433.7399131882,-39.7058086127,69735,1
144864710,112,19,shoe_pos>=0.80,0.1696429,0.884615421295166,11.461636017768,6.284006995737,1.823937501270,-0.202074688797,-0.111003736631,217.7710843376,-44.0060240965,802.1837349411,-108.8780120482,69736,1
147480224,112,19,shoe_pos>=0.80,0.1696429,0.8999999761581421,24.093645661626,19.911073392632,1.210062621262,-0.029980573574,-0.089994736925,457.7792675709,-13.7244850119,2309.5090930857,-180.3704235161,69737,1
148843539,112,19,shoe_pos>=0.80,0.1696429,0.882352888584137,95.022612722021,87.810190156392,1.082136510043,-0.268912042292,0.009406936925,1805.4296417184,-485.5017721690,9971.7773262629,-408.6814545941,69738,1
149055909,112,19,shoe_pos>=0.80,0.1696429,0.942307710647583,5.107534676905,5.079139389992,1.005590570515,0.325889477666,-0.312286158631,97.0431588612,31.6253443523,569.4031221305,-115.8861340681,69739,1
149908204,112,19,shoe_pos>=0.80,0.1696429,0.8723403811454773,15.146573502358,13.281337349358,1.140440386682,0.167883211679,-0.017772108843,287.7848965448,48.3142527047,1522.9492700351,26.3627770197,69740,1
