member_id,bet_date,stake,game_pnl,net_pnl,rebate,validbet,n_rounds,n_tables,n_ip,late_def,late_share_d,hedge_rate_d,stake_cv_d,audit_rn,batch_id
153883203,2026-08-05,166.9534841910,-91.1822875197,-91.1822875197,0E-10,141.2683327770,7,4,1,shoe_pos>=0.80,0.2857143,0E-7,0.20351933162035674,42377,1
153883214,2026-08-05,5.3938817969,-0.2568515141,-0.2568515141,0E-10,5.3938817969,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.06734350296015927,42378,1
153883215,2026-08-05,10.1018264102,-10.1018264102,-10.1018264102,0E-10,10.1018264102,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42379,1
153883220,2026-08-05,1163.5373590531,-214.7278658208,-214.7278658208,0E-10,1107.0300259423,22,3,1,shoe_pos>=0.80,0.4090909,0E-7,0.6908351987753892,42380,1
153883232,2026-08-05,1.0274060566,1.0274060566,1.0274060566,0E-10,1.0274060566,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42381,1
153883240,2026-08-05,166.9534841910,89.8980299490,89.8980299490,0E-10,141.2683327770,7,4,1,shoe_pos>=0.80,0.2857143,0E-7,0.20351933162035674,42382,1
153883242,2026-08-05,96.7186326900,96.7186326900,96.7186326900,0E-10,96.7186326900,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42383,1
153883249,2026-08-05,96.7186326900,-96.7186326900,-96.7186326900,0E-10,96.7186326900,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42384,1
153883256,2026-08-05,60.0000000000,-21.0000000000,-21.0000000000,0E-10,60.0000000000,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,42385,1
153883264,2026-08-05,597.0000000000,-597.0000000000,-597.0000000000,0E-10,597.0000000000,3,2,1,shoe_pos>=0.80,0E-7,0E-7,0.7931584174965142,42386,1
153883271,2026-08-05,2.2224018102,-2.2224018102,-2.2224018102,0E-10,2.2224018102,2,2,1,shoe_pos>=0.80,0E-7,0E-7,1.1570838237598051,42387,1
153883302,2026-08-05,48.8017876866,17.5943287186,17.5943287186,0E-10,48.8017876866,7,4,1,shoe_pos>=0.80,0E-7,0E-7,0.7877173445839392,42388,1
153883315,2026-08-05,148.7170266870,-27.6115377699,-27.6115377699,0E-10,148.7170266870,9,4,1,shoe_pos>=0.80,0E-7,0E-7,0.5325961149952173,42389,1
153883320,2026-08-05,20.2036528204,-20.2036528204,-20.2036528204,0E-10,20.2036528204,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42390,1
153883327,2026-08-05,12.8425757070,6.4212878535,6.4212878535,0E-10,12.8425757070,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42391,1
153883356,2026-08-05,3.3390696838,-3.3390696838,-3.3390696838,0E-10,3.3390696838,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42392,1
153883365,2026-08-05,880.0000000000,115.0000000000,115.0000000000,0E-10,880.0000000000,12,10,1,shoe_pos>=0.80,0.2500000,0E-7,0.3871528157974136,42393,1
153883365,2026-08-06,966.0000000000,-345.6500000000,-345.6500000000,0E-10,943.0000000000,12,10,1,shoe_pos>=0.80,0.1666667,0E-7,0.6187986055775105,42394,1
153883367,2026-08-06,5.1370302828,-5.1370302828,-5.1370302828,0E-10,5.1370302828,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42395,1
153883369,2026-08-06,3.7455989213,3.7455989213,3.7455989213,0E-10,3.7455989213,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42396,1
153883383,2026-08-05,1155.8318136299,-129.7100146416,-129.7100146416,0E-10,1014.5634808529,19,3,1,shoe_pos>=0.80,0.3157895,0.2631579,0.1819057776270399,42397,1
153883426,2026-08-05,77.3123057560,-77.3123057560,-77.3123057560,0E-10,77.3123057560,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42398,1
153883427,2026-08-05,703.7731487428,335.5765032235,335.5765032235,0E-10,652.4028459148,18,1,1,shoe_pos>=0.80,0E-7,0E-7,0.595116347695063,42399,1
153883427,2026-08-06,540.4155857503,-123.6226337555,-123.6226337555,0E-10,501.8878586293,22,2,2,shoe_pos>=0.80,0E-7,0E-7,0.6282516979676136,42400,1
153883514,2026-08-05,41.0962422623,41.0962422623,41.0962422623,0E-10,41.0962422623,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42401,1
153883540,2026-08-05,37.4559892127,-37.4559892127,-37.4559892127,0E-10,37.4559892127,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2828427124731087,42402,1
153883540,2026-08-06,8.6148775189,-8.6148775189,-8.6148775189,0E-10,8.6148775189,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42403,1
153883542,2026-08-05,63.9560270208,-63.9560270208,-63.9560270208,0E-10,63.9560270208,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42404,1
153883549,2026-08-05,171.8336629594,-57.2778876532,-57.2778876532,0E-10,171.8336629594,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.47140452079158046,42405,1
153883553,2026-08-05,14.3836847918,-14.3836847918,-14.3836847918,0E-10,14.3836847918,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42406,1
153883563,2026-08-05,1200.0000000000,1095.0000000000,1095.0000000000,0E-10,1200.0000000000,4,1,1,shoe_pos>=0.80,0E-7,0E-7,1.5575384187640209,42407,1
153883565,2026-08-05,133.3441086152,-16.1629222565,-16.1629222565,0E-10,105.0589946665,15,2,1,shoe_pos>=0.80,0.2000000,0E-7,0.3414497876657897,42408,1
153883565,2026-08-06,56.5702278973,-52.5294973332,-52.5294973332,0E-10,52.5294973332,5,3,1,shoe_pos>=0.80,0.4000000,0E-7,0.39123039821624683,42409,1
153883573,2026-08-05,41.0962422623,-41.0962422623,-41.0962422623,0E-10,41.0962422623,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42410,1
153883620,2026-08-05,2.0203652820,1.9193470179,1.9193470179,0E-10,2.0203652820,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42411,1
153883630,2026-08-06,5.1370302828,5.1370302828,5.1370302828,0E-10,5.1370302828,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42412,1
153883644,2026-08-05,195.2071507462,105.3091207972,105.3091207972,0E-10,195.2071507462,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.4625893639797848,42413,1
153883644,2026-08-06,1617.1371330235,-225.2587779007,-225.2587779007,0E-10,1409.0874065704,13,6,1,shoe_pos>=0.80,0.0769231,0E-7,0.7840124449542459,42414,1
153883657,2026-08-05,148.9738782010,56.5073331108,56.5073331108,0E-10,148.9738782010,3,3,1,shoe_pos>=0.80,0E-7,0E-7,0.7781575238895222,42415,1
153883657,2026-08-06,10.2740605656,9.7603575373,9.7603575373,0E-10,10.2740605656,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42416,1
153883675,2026-08-05,205.4812113120,-12.7141499500,-12.7141499500,0E-10,184.9330901808,12,2,2,shoe_pos>=0.80,0E-7,0E-7,0.5287205826761944,42417,1
153883675,2026-08-06,225.5156294149,-89.2302160123,-89.2302160123,0E-10,225.5156294149,9,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2680436262977399,42418,1
153883734,2026-08-05,123.2887267872,68.4509285183,68.4509285183,0E-10,110.4461510802,7,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2846375212766601,42419,1
153883735,2026-08-05,55.9936300825,-43.1510543755,-43.1510543755,0E-10,43.1510543755,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.16513761467824373,42420,1
153883741,2026-08-05,20.5481211312,35.9592119796,35.9592119796,0E-10,12.8425757070,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42421,1
153883741,2026-08-06,146.4053630598,-74.4869391006,-74.4869391006,0E-10,125.8572419286,5,4,1,shoe_pos>=0.80,0E-7,0E-7,0.0480458383776462,42422,1
153883745,2026-08-05,213.9573112783,207.8442452418,207.8442452418,0E-10,213.9573112783,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.654653670708439,42423,1
153883745,2026-08-06,12.8425757070,12.8425757070,12.8425757070,0E-10,12.8425757070,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42424,1
153883757,2026-08-05,27.2262604988,-27.2262604988,-27.2262604988,0E-10,27.2262604988,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42425,1
153883764,2026-08-05,20.2036528204,0E-10,0E-10,0E-10,20.2036528204,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,42426,1
153883765,2026-08-05,531.6826342692,-177.2275447564,-177.2275447564,0E-10,531.6826342692,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.47140452079103173,42427,1
153883766,2026-08-05,570.2103613902,552.4876069145,552.4876069145,0E-10,570.2103613902,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.8331385211781162,42428,1
153883767,2026-08-05,81.3865436197,-14.1541814991,-14.1541814991,0E-10,14.1541814991,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.9435884527914049,42429,1
153883768,2026-08-05,177.2275447564,-177.2275447564,-177.2275447564,0E-10,177.2275447564,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42430,1
153883773,2026-08-05,2.5685151414,-2.5685151414,-2.5685151414,0E-10,2.5685151414,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42431,1
153883774,2026-08-05,177.2275447564,-177.2275447564,-177.2275447564,0E-10,177.2275447564,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42432,1
153883784,2026-08-05,11.3140455794,-2.1415871990,-2.1415871990,0E-10,11.3140455794,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.432521479162762,42433,1
153883785,2026-08-05,320.0000000000,153.5000000000,153.5000000000,0E-10,320.0000000000,6,3,1,shoe_pos>=0.80,0E-7,0E-7,0.36869703009381793,42434,1
153883785,2026-08-06,6596.0000000000,-1880.5000000000,-1880.5000000000,0E-10,4826.0000000000,62,13,1,shoe_pos>=0.80,0E-7,0E-7,1.1381107181212378,42435,1
153883790,2026-08-05,74.4869391006,-28.2536665554,-28.2536665554,0E-10,74.4869391006,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.1194517798323363,42436,1
153883799,2026-08-05,25.6851514140,-10.2740605656,-10.2740605656,0E-10,25.6851514140,5,5,1,shoe_pos>=0.80,0.4000000,0E-7,0.7071067811865476,42437,1
153883834,2026-08-05,141.4255697431,-101.0182641022,-101.0182641022,0E-10,101.0182641022,3,2,1,shoe_pos>=0.80,0E-7,0E-7,0.24743582965217364,42438,1
153883843,2026-08-06,324.7760165405,-324.7760165405,-324.7760165405,0E-10,324.7760165405,4,3,1,shoe_pos>=0.80,0.2500000,0E-7,0.1220159151193307,42439,1
153883846,2026-08-05,36.9866180361,-36.9866180361,-36.9866180361,0E-10,36.9866180361,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42440,1
153883847,2026-08-05,6.0610958461,-6.0610958461,-6.0610958461,0E-10,6.0610958461,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42441,1
153883851,2026-08-05,27.9968150412,-27.9968150412,-27.9968150412,0E-10,27.9968150412,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42442,1
153883854,2026-08-05,27.7399635271,-27.7399635271,-27.7399635271,0E-10,27.7399635271,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42443,1
153883867,2026-08-05,600.0000000000,-600.0000000000,-600.0000000000,0E-10,600.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42444,1
153883878,2026-08-05,50.0000000000,47.5000000000,47.5000000000,0E-10,50.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42445,1
153883878,2026-08-06,100.0000000000,-2.5000000000,-2.5000000000,0E-10,100.0000000000,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.0,42446,1
153883881,2026-08-05,156.6794236254,20.5481211312,20.5481211312,0E-10,143.8368479184,61,17,1,shoe_pos>=0.80,0.0983607,0E-7,0.0,42447,1
153883881,2026-08-06,4284.2832558552,-97.9888526511,-97.9888526511,0E-10,3824.5190455446,1668,17,5,shoe_pos>=0.80,0.1828537,0E-7,0.0,42448,1
153883882,2026-08-05,166.9534841908,33.3906968381,33.3906968381,0E-10,166.9534841908,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.3112613519067481,42449,1
153883882,2026-08-06,408.3939074821,-28.2536665553,-28.2536665553,0E-10,385.2772712095,11,1,1,shoe_pos>=0.80,0E-7,0E-7,0.36785732870067583,42450,1
153883896,2026-08-05,25.6851514140,-0.2568515141,-0.2568515141,0E-10,25.6851514140,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.3535533905932738,42451,1
153883896,2026-08-06,26.1988544423,-0.5137030283,-0.5137030283,0E-10,26.1988544423,4,2,1,shoe_pos>=0.80,0E-7,0E-7,0.25110291127271805,42452,1
153883905,2026-08-05,30.8221816968,-5.1370302828,-5.1370302828,0E-10,30.8221816968,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.2357022603955158,42453,1
153883905,2026-08-06,50.8565997997,-25.8135771711,-25.8135771711,0E-10,50.8565997997,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.02020202020281468,42454,1
153883949,2026-08-05,6.6672054307,-6.6672054307,-6.6672054307,0E-10,6.6672054307,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42455,1
153883974,2026-08-06,24.2443833844,-24.2443833844,-24.2443833844,0E-10,24.2443833844,4,2,1,shoe_pos>=0.80,0E-7,0E-7,0.0,42456,1
153883975,2026-08-06,334.1638198958,-57.1494618960,-57.1494618960,0E-10,272.5194565022,6,1,1,shoe_pos>=0.80,0E-7,0E-7,0.9526783616393726,42457,1
153883989,2026-08-06,81.6787814964,-27.5858526186,-27.5858526186,0E-10,81.6787814964,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.45361567094914196,42458,1
153883994,2026-08-06,25.6851514140,-25.6851514140,-25.6851514140,0E-10,25.6851514140,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42459,1
153883996,2026-08-06,2370.9963270234,649.6930624405,649.6930624405,0E-10,2370.9963270234,5,2,2,shoe_pos>=0.80,0.6000000,0E-7,1.1086135340257428,42460,1
153884006,2026-08-06,28.2851139486,-22.6280911588,-22.6280911588,0E-10,28.2851139486,5,3,1,shoe_pos>=0.80,0.6000000,0E-7,0.46014638309442507,42461,1
153884018,2026-08-06,223.2503636657,-103.0386293841,-103.0386293841,0E-10,223.2503636657,7,2,1,shoe_pos>=0.80,0E-7,0E-7,0.5014328751743452,42462,1
153884041,2026-08-06,359.5921197956,-154.1109084838,-154.1109084838,0E-10,308.2218169676,8,3,1,shoe_pos>=0.80,0E-7,0E-7,0.7935600855186105,42463,1
153884055,2026-08-06,502.9152646855,477.7695014512,477.7695014512,0E-10,502.9152646855,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.030335530960088515,42464,1
153884058,2026-08-06,1009.1695990550,361.2616546376,361.2616546376,0E-10,932.1141448131,18,1,1,shoe_pos>=0.80,0.1111111,0E-7,0.4046593114118582,42465,1
153884059,2026-08-06,44.9490149745,-10.5309120798,-10.5309120798,0E-10,31.5927362392,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2407245299514043,42466,1
153884084,2026-08-06,113.0156338293,96.2725769657,97.4027333041,1.1301563384,113.0156338293,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.36664796061524696,42467,1
153884099,2026-08-06,633.7885889769,208.1279295297,208.1279295297,0E-10,633.7885889769,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.512579158564953,42468,1
153884129,2026-08-06,7.4486939101,-7.4486939101,-7.4486939101,0E-10,7.4486939101,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.5364258339931126,42469,1
153884139,2026-08-06,224.2605463067,-224.2605463067,-224.2605463067,0E-10,224.2605463067,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.11466596451748734,42470,1
153884164,2026-08-06,1232.4228220460,646.5168902538,646.5168902538,0E-10,1212.2191692256,14,10,1,shoe_pos>=0.80,0.3571429,0E-7,0.7879091698820138,42471,1
153884183,2026-08-06,256.8515141397,-256.8515141397,-256.8515141397,0E-10,256.8515141397,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42472,1
153884191,2026-08-06,50.5091320510,8.0814611283,8.0814611283,0E-10,42.4276709228,5,1,1,shoe_pos>=0.80,0.2000000,0E-7,0.0,42473,1
153884261,2026-08-06,67.5675675676,-67.5675675676,-67.5675675676,0E-10,67.5675675676,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42474,1
153884263,2026-08-06,20831.0000000000,-2118.2000000000,-2118.2000000000,0E-10,19441.0000000000,63,4,1,shoe_pos>=0.80,0.3809524,0E-7,0.9883929601943288,42475,1
153884274,2026-08-06,12.7283012768,-8.6875707128,-8.6875707128,0E-10,12.7283012768,2,2,2,shoe_pos>=0.80,0.5000000,0E-7,0.9652568759125002,42476,1
153884303,2026-08-06,742.0000000000,-299.5000000000,-299.5000000000,0E-10,592.0000000000,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.7004145688733008,42477,1
153884307,2026-08-06,2.5685151414,2.5685151414,2.5685151414,0E-10,2.5685151414,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42478,1
153884323,2026-08-06,711.7355456811,152.5569568232,152.5569568232,0E-10,670.6393034188,13,6,1,shoe_pos>=0.80,0.0769231,0E-7,0.45657867188061396,42479,1
153884331,2026-08-06,69.3499088177,53.9388179693,53.9388179693,0E-10,53.9388179693,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.7856742013174797,42480,1
153884335,2026-08-06,52.5294973331,-28.8912235332,-28.8912235332,0E-10,52.5294973331,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2664693550083086,42481,1
153884342,2026-08-06,24.6577453574,24.6577453574,24.6577453574,0E-10,24.6577453574,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.471404520787208,42482,1
153884354,2026-08-06,66.2679812510,-22.5371747212,-21.9407628899,0.5964118313,66.2679812510,4,3,1,shoe_pos>=0.80,0.2500000,0E-7,0.3459347205108121,42483,1
153884357,2026-08-06,257.1083656541,80.6513754399,80.6513754399,0E-10,205.7380628261,21,6,3,shoe_pos>=0.80,0.1428571,0E-7,0.7861769733705001,42484,1
153884375,2026-08-06,2456.0000000000,-84.6000000000,-84.6000000000,0E-10,2456.0000000000,6,1,1,shoe_pos>=0.80,0E-7,0E-7,0.8411371771523406,42485,1
153884403,2026-08-06,343.4620979460,32.8309358344,32.8309358344,0E-10,323.2584451256,17,1,1,shoe_pos>=0.80,0E-7,0E-7,0.6154266812570256,42486,1
153884411,2026-08-06,2237.1766881564,588.8320961649,588.8320961649,0E-10,2103.6139008038,30,5,4,shoe_pos>=0.80,0.5666667,0E-7,0.21395018947856165,42487,1
153884429,2026-08-06,149.7090673962,104.4528850840,104.4528850840,0E-10,149.7090673962,27,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2375059570174541,42488,1
153884445,2026-08-06,6415.8719896486,178.8023274611,178.8023274611,0E-10,5858.2511718054,227,11,1,shoe_pos>=0.80,0.0748899,0E-7,0.15889034218843956,42489,1
153884454,2026-08-06,4.8801787687,4.6361698302,4.6361698302,0E-10,4.8801787687,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42490,1
153884481,2026-08-06,583.3097886114,25.8777900494,25.8777900494,0E-10,531.9394857835,17,5,2,shoe_pos>=0.80,0.7058824,0E-7,0.37871279473639763,42491,1
153884482,2026-08-06,4.1857642159,-4.1857642159,-4.1439065737,0.0418576422,4.1857642159,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42492,1
153884483,2026-08-06,11.3014666222,-5.1370302828,-5.1370302828,0E-10,5.1370302828,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.12856486931119543,42493,1
153884504,2026-08-06,544.1493480672,293.0034951132,293.0034951132,0E-10,544.1493480672,3,3,1,shoe_pos>=0.80,0E-7,0E-7,1.1383575836116566,42494,1
153884522,2026-08-06,3.8527727121,-3.8527727121,-3.8527727121,0E-10,3.8527727121,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42495,1
153884541,2026-08-06,234.1603361887,183.6512041378,183.6512041378,0E-10,213.9566833683,7,2,1,shoe_pos>=0.80,0.8571429,0E-7,0.5256479824866096,42496,1
153884599,2026-08-06,40.0000000000,-40.0000000000,-40.0000000000,0E-10,40.0000000000,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.0,42497,1
153884615,2026-08-06,843.2539682539,-488.5912698412,-488.5912698412,0E-10,843.2539682539,6,1,1,shoe_pos>=0.80,0E-7,0E-7,0.43226289578523147,42498,1
153884621,2026-08-06,12.8425757070,-12.8425757070,-12.8425757070,0E-10,12.8425757070,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42499,1
153884637,2026-08-06,258.4424534803,-56.8573397657,-56.8573397657,0E-10,51.6884906960,1,1,1,shoe_pos>=0.80,0E-7,1.0000000,,42500,1
153884640,2026-08-06,526.5456039867,324.2750366011,324.2750366011,0E-10,513.7030282797,24,1,1,shoe_pos>=0.80,0.2500000,0E-7,0.9837412980648866,42501,1
153884648,2026-08-06,618.2415945345,-139.5345850566,-139.5345850566,0E-10,592.5564431205,24,1,1,shoe_pos>=0.80,0.2500000,0E-7,0.8371156416003342,42502,1
153884649,2026-08-06,681.6839185271,-171.8336629596,-171.8336629596,0E-10,604.6284642852,22,1,1,shoe_pos>=0.80,0.1363636,0E-7,0.8630264158652128,42503,1
153884650,2026-08-06,375.7737651864,-175.4295841574,-175.4295841574,0E-10,375.7737651864,7,1,1,shoe_pos>=0.80,0E-7,0E-7,0.5983157453946929,42504,1
153884652,2026-08-06,737.1638455814,-100.1720905146,-100.1720905146,0E-10,724.3212698744,24,1,1,shoe_pos>=0.80,0.2500000,0E-7,0.7457054768594535,42505,1
153884653,2026-08-06,670.3824519051,348.0338016593,348.0338016593,0E-10,644.6973004911,24,1,1,shoe_pos>=0.80,0.2500000,0E-7,0.7407679297113234,42506,1
153884681,2026-08-06,96.7186326900,96.7186326900,96.7186326900,0E-10,96.7186326900,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42507,1
153884684,2026-08-06,96.7186326900,-96.7186326900,-96.7186326900,0E-10,96.7186326900,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42508,1
153884764,2026-08-06,38.5277271210,12.8425757070,12.8425757070,0E-10,38.5277271210,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.4714045207910317,42509,1
153884765,2026-08-06,2801.0000000000,-1101.0000000000,-1101.0000000000,0E-10,2601.0000000000,15,3,2,shoe_pos>=0.80,0E-7,0E-7,0.4643524493111575,42510,1
153884766,2026-08-06,63.4394698557,-20.1026345560,-20.1026345560,0E-10,59.3987392917,15,1,1,shoe_pos>=0.80,0E-7,0.0666667,0.5117955706487399,42511,1
153884771,2026-08-06,102.0000000000,-102.0000000000,-102.0000000000,0E-10,102.0000000000,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.859620008501293,42512,1
153884772,2026-08-06,2.5685151414,-2.5685151414,-2.5685151414,0E-10,2.5685151414,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42513,1
153884782,2026-08-06,7.7055454242,-2.5685151414,-2.5685151414,0E-10,7.7055454242,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.4714045207910316,42514,1
153884784,2026-08-06,12.0000000000,11.4000000000,11.4000000000,0E-10,12.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42515,1
153884797,2026-08-06,8.4760999666,-2.9666349883,-2.9666349883,0E-10,8.4760999666,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.47140452080215484,42516,1
153884809,2026-08-06,130.0000000000,-80.0000000000,-80.0000000000,0E-10,80.0000000000,3,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.26646935501059854,42517,1
153884823,2026-08-06,106.5933783680,-106.5933783680,-106.5933783680,0E-10,106.5933783680,5,3,1,shoe_pos>=0.80,0E-7,0E-7,0.49602864699212296,42518,1
153884867,2026-08-06,364.0000000000,-308.0000000000,-308.0000000000,0E-10,364.0000000000,6,1,1,shoe_pos>=0.80,0.8333333,0E-7,0.5231969573235643,42519,1
153884873,2026-08-06,2758.3284103455,-356.8309660186,-356.8309660186,0E-10,2295.9956848942,24,2,1,shoe_pos>=0.80,0E-7,0E-7,0.4465281108417642,42520,1
153884893,2026-08-06,579.2522380200,-163.2438125329,-163.2438125329,0E-10,579.2522380200,4,2,2,shoe_pos>=0.80,0E-7,0E-7,0.34815531191139565,42521,1
153884908,2026-08-06,197.7756658878,-65.2402845915,-65.2402845915,0E-10,187.5016053222,22,14,1,shoe_pos>=0.80,0.3181818,0E-7,0.6092899211121926,42522,1
153884910,2026-08-06,97.0898723448,-97.0898723448,-97.0898723448,0E-10,97.0898723448,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42523,1
153884911,2026-08-06,97.3467238589,97.3467238589,97.3467238589,0E-10,97.3467238589,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42524,1
153884932,2026-08-06,216.0249874096,-8.7142644927,-8.7142644927,0E-10,141.1119034422,25,3,1,shoe_pos>=0.80,0.0400000,0.3600000,0.4064262897048326,42525,1
153884941,2026-08-06,38.3869403587,-18.6883788588,-18.6883788588,0E-10,38.3869403587,3,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.1823211376445334,42526,1
153884943,2026-08-06,52.5294973320,5.0509132050,5.0509132050,0E-10,50.5091320500,26,2,1,shoe_pos>=0.80,0.1153846,0E-7,0.0,42527,1
153884954,2026-08-06,78.1881364149,-28.1840956844,-28.1840956844,0E-10,68.0863100047,7,2,1,shoe_pos>=0.80,0.7142857,0E-7,0.20269007926595153,42528,1
153884966,2026-08-06,10.2740605656,10.2740605656,10.2740605656,0E-10,10.2740605656,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42529,1
153884974,2026-08-06,1150.6947833472,-35.9592119796,-35.9592119796,0E-10,1047.9541776912,448,17,2,shoe_pos>=0.80,0.2142857,0E-7,0.0,42530,1
153884976,2026-08-06,23.1166362726,-2.9537924126,-2.9537924126,0E-10,23.1166362726,5,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.46481112585226425,42531,1
153884984,2026-08-06,1.2122191692,-1.2122191692,-1.2122191692,0E-10,1.2122191692,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,42532,1
153884985,2026-08-06,337.8378378378,-67.5675675675,-67.5675675675,0E-10,202.7027027027,3,3,1,shoe_pos>=0.80,0E-7,0E-7,0.3464101615134679,42533,1
153885006,2026-08-06,55215.0000000000,-1041.2000000000,-1041.2000000000,0E-10,46915.0000000000,135,11,2,shoe_pos>=0.80,0.3037037,0E-7,0.6621553183184876,42534,1
153885010,2026-08-06,1204.6336013166,-30.8221816968,-30.8221816968,0E-10,1094.1874502364,469,17,1,shoe_pos>=0.80,0.2089552,0E-7,0.0,42535,1
153885030,2026-08-06,4613.0952380950,-1653.4391534392,-1653.4391534392,0E-10,4282.4074074072,12,1,1,shoe_pos>=0.80,0.5833333,0E-7,0.5721106244815644,42536,1
153885070,2026-08-06,2.0203652820,0E-10,0E-10,0E-10,0E-10,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,42537,1
153885074,2026-08-06,10900.0000000000,1225.0000000000,1225.0000000000,0E-10,9660.0000000000,367,24,2,shoe_pos>=0.80,0.2670300,0E-7,0.9809494011022647,42538,1
153885114,2026-08-06,129.3033780484,-1.2122191692,-1.2122191692,0E-10,1.0101826410,28,4,1,shoe_pos>=0.80,0E-7,1.0000000,0.6614378277804501,42539,1
