table_id,sec_elapsed,n_orders,n_player,n_rounds,valid_bet,game_pnl,stake,valid_bet_xagg,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
3,8,570251,72421,200984,47628364.4207959723,-102507.6455733906,711853669.5287,643208042.2673,10169233.2374,6829952,289543,-0.01428557,-0.01980045,-0.01278560,-0.01501711,-10169233.2374,711853669.5287,OK,520753.4073,414544.6725,4.0108,95.9892,AG03-UNRESOLVED,9754688.5650,616619453.2268,9648479.8301,9233935.1577,-106208.7348,0.01355402,0.01297168,-0.00014920,104.2253,2221.4595,35.1217,73159.9513,1720.9736,5121249.4211,2083.0432,107.4956,103.3699,5.137,14.3821,51.8914,170.7892,330.8629,1412.9845,12.6494,-2.1082,23.005127,98.245807,7.246857,1,96,467687,16,0.21382714,0.01428557,0.01980045,0.00080962,0.041530,0.903568,0.079200,-0.00701485,2026-03-21,2026-08-06,139,5909,139,139,1.000000,1.039911,1.031377,0.712757,5,0.20119760479041915,0.6970059880239521,0.8,E 常规,662,1
3,9,658710,78563,210638,58082418.6653441836,-815400.5492470649,711853669.5287,643208042.2673,10169233.2374,6829952,289543,-0.01428557,-0.01980045,-0.01278560,-0.01501711,-10169233.2374,711853669.5287,OK,520753.4073,414544.6725,4.0108,95.9892,AG03-UNRESOLVED,9754688.5650,616619453.2268,9648479.8301,9233935.1577,-106208.7348,0.01355402,0.01297168,-0.00014920,104.2253,2221.4595,35.1217,73159.9513,1720.9736,5121249.4211,2083.0432,107.4956,103.3699,5.137,14.3821,51.8914,170.7892,330.8629,1412.9845,12.6494,-2.1082,23.005127,98.245807,7.246857,1,96,467687,16,0.21382714,0.01428557,0.01980045,0.00080962,0.041530,0.903568,0.079200,-0.00701485,2026-03-21,2026-08-06,139,5909,139,139,1.000000,1.039911,1.031377,0.712757,5,0.20119760479041915,0.6970059880239521,0.8,E 常规,663,1
3,10,759385,84403,220585,70407454.5753990843,-2567897.4851903913,711853669.5287,643208042.2673,10169233.2374,6829952,289543,-0.01428557,-0.01980045,-0.01278560,-0.01501711,-10169233.2374,711853669.5287,OK,520753.4073,414544.6725,4.0108,95.9892,AG03-UNRESOLVED,9754688.5650,616619453.2268,9648479.8301,9233935.1577,-106208.7348,0.01355402,0.01297168,-0.00014920,104.2253,2221.4595,35.1217,73159.9513,1720.9736,5121249.4211,2083.0432,107.4956,103.3699,5.137,14.3821,51.8914,170.7892,330.8629,1412.9845,12.6494,-2.1082,23.005127,98.245807,7.246857,1,96,467687,16,0.21382714,0.01428557,0.01980045,0.00080962,0.041530,0.903568,0.079200,-0.00701485,2026-03-21,2026-08-06,139,5909,139,139,1.000000,1.039911,1.031377,0.712757,5,0.20119760479041915,0.6970059880239521,0.8,E 常规,664,1
3,11,855170,87509,228533,88634414.7851784956,-1607655.9845237928,711853669.5287,643208042.2673,10169233.2374,6829952,289543,-0.01428557,-0.01980045,-0.01278560,-0.01501711,-10169233.2374,711853669.5287,OK,520753.4073,414544.6725,4.0108,95.9892,AG03-UNRESOLVED,9754688.5650,616619453.2268,9648479.8301,9233935.1577,-106208.7348,0.01355402,0.01297168,-0.00014920,104.2253,2221.4595,35.1217,73159.9513,1720.9736,5121249.4211,2083.0432,107.4956,103.3699,5.137,14.3821,51.8914,170.7892,330.8629,1412.9845,12.6494,-2.1082,23.005127,98.245807,7.246857,1,96,467687,16,0.21382714,0.01428557,0.01980045,0.00080962,0.041530,0.903568,0.079200,-0.00701485,2026-03-21,2026-08-06,139,5909,139,139,1.000000,1.039911,1.031377,0.712757,5,0.20119760479041915,0.6970059880239521,0.8,E 常规,665,1
3,12,875527,85451,231313,100054953.4933454914,-2066267.8026249467,711853669.5287,643208042.2673,10169233.2374,6829952,289543,-0.01428557,-0.01980045,-0.01278560,-0.01501711,-10169233.2374,711853669.5287,OK,520753.4073,414544.6725,4.0108,95.9892,AG03-UNRESOLVED,9754688.5650,616619453.2268,9648479.8301,9233935.1577,-106208.7348,0.01355402,0.01297168,-0.00014920,104.2253,2221.4595,35.1217,73159.9513,1720.9736,5121249.4211,2083.0432,107.4956,103.3699,5.137,14.3821,51.8914,170.7892,330.8629,1412.9845,12.6494,-2.1082,23.005127,98.245807,7.246857,1,96,467687,16,0.21382714,0.01428557,0.01980045,0.00080962,0.041530,0.903568,0.079200,-0.00701485,2026-03-21,2026-08-06,139,5909,139,139,1.000000,1.039911,1.031377,0.712757,5,0.20119760479041915,0.6970059880239521,0.8,E 常规,666,1
3,13,375345,57165,149399,43496659.2274871636,201322.8388496770,711853669.5287,643208042.2673,10169233.2374,6829952,289543,-0.01428557,-0.01980045,-0.01278560,-0.01501711,-10169233.2374,711853669.5287,OK,520753.4073,414544.6725,4.0108,95.9892,AG03-UNRESOLVED,9754688.5650,616619453.2268,9648479.8301,9233935.1577,-106208.7348,0.01355402,0.01297168,-0.00014920,104.2253,2221.4595,35.1217,73159.9513,1720.9736,5121249.4211,2083.0432,107.4956,103.3699,5.137,14.3821,51.8914,170.7892,330.8629,1412.9845,12.6494,-2.1082,23.005127,98.245807,7.246857,1,96,467687,16,0.21382714,0.01428557,0.01980045,0.00080962,0.041530,0.903568,0.079200,-0.00701485,2026-03-21,2026-08-06,139,5909,139,139,1.000000,1.039911,1.031377,0.712757,5,0.20119760479041915,0.6970059880239521,0.8,E 常规,667,1
3,14,4,4,4,61.8754187961,152.2826549582,711853669.5287,643208042.2673,10169233.2374,6829952,289543,-0.01428557,-0.01980045,-0.01278560,-0.01501711,-10169233.2374,711853669.5287,OK,520753.4073,414544.6725,4.0108,95.9892,AG03-UNRESOLVED,9754688.5650,616619453.2268,9648479.8301,9233935.1577,-106208.7348,0.01355402,0.01297168,-0.00014920,104.2253,2221.4595,35.1217,73159.9513,1720.9736,5121249.4211,2083.0432,107.4956,103.3699,5.137,14.3821,51.8914,170.7892,330.8629,1412.9845,12.6494,-2.1082,23.005127,98.245807,7.246857,1,96,467687,16,0.21382714,0.01428557,0.01980045,0.00080962,0.041530,0.903568,0.079200,-0.00701485,2026-03-21,2026-08-06,139,5909,139,139,1.000000,1.039911,1.031377,0.712757,5,0.20119760479041915,0.6970059880239521,0.8,E 常规,668,1
6,0,50394,710,45800,351820.5277682658,12776.2223112640,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,669,1
6,1,75796,8965,59800,5833125.0901983038,-347811.3833578214,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,670,1
6,2,194669,22223,121367,18036533.5551411271,-178987.6688779895,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,671,1
6,3,266665,33277,145754,24892752.2564890281,-940083.1442820650,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,672,1
6,4,306570,42041,155236,27755739.0293885132,-792736.8243589124,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,673,1
6,5,341899,48651,162057,30400306.3635985752,-474829.2050329246,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,674,1
6,6,379196,54408,168403,33858164.4337490210,-550081.9474987011,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,675,1
6,7,420322,59540,175024,36043983.8572359106,-937212.2471019193,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,676,1
6,8,471597,64292,183105,40963970.1047404721,-1336911.7361340575,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,677,1
6,9,542912,69856,193251,48855483.5989370758,-493662.9256906584,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,678,1
6,10,625779,74982,203877,60247242.7363326772,-1275142.9763605798,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,679,1
6,11,703269,78169,212514,73994607.0454274265,-1229694.5928903442,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,680,1
6,12,716720,76151,215594,83612038.1235062447,-1592783.8096404841,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,681,1
6,13,308317,51081,134166,37665608.3886356467,-464414.1906970363,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,682,1
6,14,3,3,3,78.0018089932,22.2887765495,602999377.1769,545059100.1783,10484272.7709,5637052,283608,-0.01738687,-0.01526545,-0.01797812,-0.01813698,-10484272.7709,602999377.1769,OK,452314.5490,428839.3444,4.0166,95.9834,AG03-UNRESOLVED,10055433.4264,522467107.9290,10031958.2218,9603118.8774,-23475.2046,0.01663676,0.01592559,-0.00003893,106.9707,1921.8749,36.9675,75426.4228,1812.0070,4338125.0157,2040.3453,110.8582,105.9353,5.1431,14.7043,51.8914,175.8793,339.2762,1500.0,12.8426,-2.1082,23.073201,102.010712,7.274771,1,101,424533,16,0.21795818,0.01738687,0.01526545,0.00082984,0.042571,0.903913,0.078906,0.00271267,2026-03-21,2026-08-06,139,5786,139,139,1.000000,1.046471,1.036342,0.726527,4,0.18323353293413175,0.46107784431137727,0.7640718562874251,D VIP 优质 · 加码留存，严禁误伤,683,1
113,0,46646,670,41176,242052.6499805950,-3364.6414909450,1040437092.6937,935095050.3948,13550653.4365,9812299,218431,-0.01302400,-0.01334791,-0.01293168,-0.01351824,-13550653.4365,1040437092.6937,OK,514228.7180,571020.7627,3.9796,96.0204,AG03-UNRESOLVED,12979632.6738,897433395.4061,13036424.7185,12465403.9558,56792.0448,0.01252976,0.01198093,0.00005458,106.0340,4280.9631,62.0363,97486.7154,3028.0790,7485158.9402,1571.4460,115.2263,103.6767,5.1431,15.5167,51.9131,172.4624,336.5767,1430.3121,12.8578,-2.5716,21.69123,92.178775,6.833531,1,51,594220,16,0.22179457,0.01302400,0.01334791,0.00054992,0.036947,0.898752,0.065601,-0.00041623,2026-03-21,2026-08-06,139,4475,139,139,1.000000,1.111400,1.086692,0.739315,5,0.15089820359281436,0.8335329341317366,0.9365269461077844,D VIP 优质 · 加码留存，严禁误伤,684,1
113,1,68460,9100,53370,4110895.0062106491,127058.0579723864,1040437092.6937,935095050.3948,13550653.4365,9812299,218431,-0.01302400,-0.01334791,-0.01293168,-0.01351824,-13550653.4365,1040437092.6937,OK,514228.7180,571020.7627,3.9796,96.0204,AG03-UNRESOLVED,12979632.6738,897433395.4061,13036424.7185,12465403.9558,56792.0448,0.01252976,0.01198093,0.00005458,106.0340,4280.9631,62.0363,97486.7154,3028.0790,7485158.9402,1571.4460,115.2263,103.6767,5.1431,15.5167,51.9131,172.4624,336.5767,1430.3121,12.8578,-2.5716,21.69123,92.178775,6.833531,1,51,594220,16,0.22179457,0.01302400,0.01334791,0.00054992,0.036947,0.898752,0.065601,-0.00041623,2026-03-21,2026-08-06,139,4475,139,139,1.000000,1.111400,1.086692,0.739315,5,0.15089820359281436,0.8335329341317366,0.9365269461077844,D VIP 优质 · 加码留存，严禁误伤,685,1
113,2,174178,26016,102240,16476554.9175830831,-20235.4024169898,1040437092.6937,935095050.3948,13550653.4365,9812299,218431,-0.01302400,-0.01334791,-0.01293168,-0.01351824,-13550653.4365,1040437092.6937,OK,514228.7180,571020.7627,3.9796,96.0204,AG03-UNRESOLVED,12979632.6738,897433395.4061,13036424.7185,12465403.9558,56792.0448,0.01252976,0.01198093,0.00005458,106.0340,4280.9631,62.0363,97486.7154,3028.0790,7485158.9402,1571.4460,115.2263,103.6767,5.1431,15.5167,51.9131,172.4624,336.5767,1430.3121,12.8578,-2.5716,21.69123,92.178775,6.833531,1,51,594220,16,0.22179457,0.01302400,0.01334791,0.00054992,0.036947,0.898752,0.065601,-0.00041623,2026-03-21,2026-08-06,139,4475,139,139,1.000000,1.111400,1.086692,0.739315,5,0.15089820359281436,0.8335329341317366,0.9365269461077844,D VIP 优质 · 加码留存，严禁误伤,686,1
113,3,256438,40409,126188,22715003.1647033384,-548301.6768495282,1040437092.6937,935095050.3948,13550653.4365,9812299,218431,-0.01302400,-0.01334791,-0.01293168,-0.01351824,-13550653.4365,1040437092.6937,OK,514228.7180,571020.7627,3.9796,96.0204,AG03-UNRESOLVED,12979632.6738,897433395.4061,13036424.7185,12465403.9558,56792.0448,0.01252976,0.01198093,0.00005458,106.0340,4280.9631,62.0363,97486.7154,3028.0790,7485158.9402,1571.4460,115.2263,103.6767,5.1431,15.5167,51.9131,172.4624,336.5767,1430.3121,12.8578,-2.5716,21.69123,92.178775,6.833531,1,51,594220,16,0.22179457,0.01302400,0.01334791,0.00054992,0.036947,0.898752,0.065601,-0.00041623,2026-03-21,2026-08-06,139,4475,139,139,1.000000,1.111400,1.086692,0.739315,5,0.15089820359281436,0.8335329341317366,0.9365269461077844,D VIP 优质 · 加码留存，严禁误伤,687,1
113,4,292900,49917,133151,25822240.2795592107,-886282.8919611099,1040437092.6937,935095050.3948,13550653.4365,9812299,218431,-0.01302400,-0.01334791,-0.01293168,-0.01351824,-13550653.4365,1040437092.6937,OK,514228.7180,571020.7627,3.9796,96.0204,AG03-UNRESOLVED,12979632.6738,897433395.4061,13036424.7185,12465403.9558,56792.0448,0.01252976,0.01198093,0.00005458,106.0340,4280.9631,62.0363,97486.7154,3028.0790,7485158.9402,1571.4460,115.2263,103.6767,5.1431,15.5167,51.9131,172.4624,336.5767,1430.3121,12.8578,-2.5716,21.69123,92.178775,6.833531,1,51,594220,16,0.22179457,0.01302400,0.01334791,0.00054992,0.036947,0.898752,0.065601,-0.00041623,2026-03-21,2026-08-06,139,4475,139,139,1.000000,1.111400,1.086692,0.739315,5,0.15089820359281436,0.8335329341317366,0.9365269461077844,D VIP 优质 · 加码留存，严禁误伤,688,1
113,5,314902,56993,136010,27769371.3285929658,-607777.1581819681,1040437092.6937,935095050.3948,13550653.4365,9812299,218431,-0.01302400,-0.01334791,-0.01293168,-0.01351824,-13550653.4365,1040437092.6937,OK,514228.7180,571020.7627,3.9796,96.0204,AG03-UNRESOLVED,12979632.6738,897433395.4061,13036424.7185,12465403.9558,56792.0448,0.01252976,0.01198093,0.00005458,106.0340,4280.9631,62.0363,97486.7154,3028.0790,7485158.9402,1571.4460,115.2263,103.6767,5.1431,15.5167,51.9131,172.4624,336.5767,1430.3121,12.8578,-2.5716,21.69123,92.178775,6.833531,1,51,594220,16,0.22179457,0.01302400,0.01334791,0.00054992,0.036947,0.898752,0.065601,-0.00041623,2026-03-21,2026-08-06,139,4475,139,139,1.000000,1.111400,1.086692,0.739315,5,0.15089820359281436,0.8335329341317366,0.9365269461077844,D VIP 优质 · 加码留存，严禁误伤,689,1
113,6,330189,62172,136456,28298885.4847188744,-664003.7979487002,1040437092.6937,935095050.3948,13550653.4365,9812299,218431,-0.01302400,-0.01334791,-0.01293168,-0.01351824,-13550653.4365,1040437092.6937,OK,514228.7180,571020.7627,3.9796,96.0204,AG03-UNRESOLVED,12979632.6738,897433395.4061,13036424.7185,12465403.9558,56792.0448,0.01252976,0.01198093,0.00005458,106.0340,4280.9631,62.0363,97486.7154,3028.0790,7485158.9402,1571.4460,115.2263,103.6767,5.1431,15.5167,51.9131,172.4624,336.5767,1430.3121,12.8578,-2.5716,21.69123,92.178775,6.833531,1,51,594220,16,0.22179457,0.01302400,0.01334791,0.00054992,0.036947,0.898752,0.065601,-0.00041623,2026-03-21,2026-08-06,139,4475,139,139,1.000000,1.111400,1.086692,0.739315,5,0.15089820359281436,0.8335329341317366,0.9365269461077844,D VIP 优质 · 加码留存，严禁误伤,690,1
