table_name,col_pos,column_name,data_type,column_comment,name_style,col_family,fp_flag,scope_db,scope_pattern,scope_scanned_at
ods_a168_partner_transation,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,3,id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,4,action,varchar,"source_type=enum(''bet'',''settle'',''cancel'',''rollback'',''betSuccess'',''refund'',''rewardDeduct'',''bouns'',''free'',''tip''); 動作",普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,5,agent_id,varchar,source_type=int(11); 代理 id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,6,mid,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,7,code,varchar,source_type=int(4); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,8,round_id,varchar,source_type=varchar(50); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,9,transId,varchar,source_type=varchar(100); 第三方交易流水號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,10,wallet_id,varchar,source_type=bigint(20); wallet_dtl 處理 id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,11,iom_id,varchar,source_type=bigint(20); in_out_m 處理 id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,12,requestDate,varchar,source_type=datetime; 第三方請求時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,13,money,varchar,"source_type=decimal(15,4); 金額",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,14,balance,varchar,"source_type=decimal(16,4); 交易前餘額",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,15,type,varchar,source_type=tinyint(1); 1:加點 2:扣點 3:重對加點 4:重對扣點 5:重新派彩  6: 和局 0: 無任何動作,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,16,status,varchar,"source_type=tinyint(1); 0:未處理,1:成功,2:失敗,3:回滾,4:處理中",普通列名,支付事件,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,17,isFinish,varchar,"source_type=enum(''Y'',''N'',''X''); ",普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,18,remark,varchar,source_type=varchar(255); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,19,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,20,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,21,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation,22,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,3,trans_id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,4,text,varchar,source_type=text; ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,5,created_at,varchar,source_type=datetime; ,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,6,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,7,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,8,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_partner_transation_log,9,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,3,id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,4,currency,varchar,source_type=varchar(8); 幣別,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,5,code,varchar,source_type=int(11); 平台id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,6,bank_id,varchar,source_type=varchar(20); 銀行代碼,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,7,name,varchar,source_type=varchar(50); 名稱,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,8,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,9,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,10,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_bank,11,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,3,id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,4,code,varchar,source_type=int(11); 平台id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,5,name,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,6,data,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,7,type,varchar,source_type=varchar(20); 支付類型,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,8,device,varchar,"source_type=enum(''web'',''mobile'',''all''); 裝置",普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,9,status,varchar,source_type=int(1); 狀態,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,10,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,11,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,12,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_method,13,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,3,id,varchar,source_type=int(11); 流水號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,4,ps_id,varchar,source_type=int(6); 第三方支付設定,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,5,orderId,varchar,source_type=varchar(50); 訂單編號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,6,mid,varchar,source_type=int(20); 會員 mid,普通列名,★ UID 候选键,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,7,orderTime,varchar,source_type=timestamp; 訂單時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,8,paymentOrderId,varchar,source_type=varchar(50); 第三方支付訂單編號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,9,currency,varchar,source_type=varchar(3); 幣別,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,10,amount,varchar,"source_type=decimal(16,4); 金額",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,11,real_amount,varchar,"source_type=decimal(16,4); 實際交易金額",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,12,fee,varchar,"source_type=decimal(16,4); 手續費",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,13,fee_tax,varchar,"source_type=decimal(16,2); 手續費(%)",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,14,status,varchar,"source_type=int(11); 0:未處理, 1:支付&加點成功, 2:支付成功;加點失敗, -1: 線上支付失敗, 999: 訂單處理中",普通列名,支付事件,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,15,wallet_id,varchar,source_type=int(11); wallet_dtl 處理 id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,16,iom_id,varchar,source_type=int(11); in_out_m 處理 id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,17,cbtime,varchar,source_type=timestamp; 回call時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,18,ip,varchar,source_type=varchar(128); 會員 IP,普通列名,★ UID 候选键,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,19,remark,varchar,source_type=varchar(100); 備註,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,20,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,21,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,22,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_order,23,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,3,id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,4,code,varchar,source_type=int(11); 代碼,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,5,name,varchar,source_type=varchar(20); 支付平台名稱,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,6,url,varchar,source_type=varchar(200); API網址,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,7,queryURL,varchar,source_type=varchar(200); 訂單查詢網址,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,8,return_url,varchar,source_type=varchar(200); 前端通知網址,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,9,notice_url,varchar,source_type=varchar(200); 異步通知網址,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,10,type,varchar,source_type=int(1); 類型 1:存 2:提,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,11,status,varchar,source_type=int(1); 啟停用,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,12,remark,varchar,source_type=varchar(20); 備註,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,13,build_time,varchar,source_type=timestamp; 建立時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,14,op_utp,varchar,source_type=varchar(1); 操作者utp,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,15,op_level,varchar,source_type=int(11); 操作者層級,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,16,op_mid,varchar,source_type=int(11); 操作者編號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,17,op_time,varchar,source_type=datetime; 操作時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,18,op_ip,varchar,source_type=varchar(128); 操作者ip,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,19,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,20,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,21,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_platform,22,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,3,id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,4,code,varchar,source_type=int(11); 平台代碼,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,5,lv_id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,6,pm_id,varchar,source_type=int(11); payment_method id,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,7,name,varchar,source_type=varchar(20); 支付名稱,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,8,currency,varchar,source_type=varchar(8); 幣別,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,9,MerchantID,varchar,source_type=varchar(50); 商戶號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,10,MerchantKeyPub,varchar,source_type=text; 商戶公鑰,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,11,MerchantKey,varchar,source_type=text; 商戶密鑰,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,12,single_min,varchar,"source_type=decimal(16,2); 單筆最低金額",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,13,single_max,varchar,"source_type=decimal(16,2); 單筆最高金額",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,14,extra,varchar,source_type=text; 其他資料 (json),普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,15,status,varchar,source_type=int(1); 啟停用,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,16,remark,varchar,source_type=varchar(20); 備註,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,17,build_time,varchar,source_type=timestamp; 建立時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,18,op_utp,varchar,source_type=varchar(1); 操作utp,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,19,op_level,varchar,source_type=int(11); 操作者層級,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,20,op_mid,varchar,source_type=int(11); 操作者編號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,21,op_time,varchar,source_type=datetime; 操作時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,22,op_ip,varchar,source_type=varchar(128); 操作者ip,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,23,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,24,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,25,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_setting,26,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,3,type,varchar,source_type=varchar(10); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,4,cnname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,5,twname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,6,enname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,7,inname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,8,janame,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
