dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-08-06,901,12107519,3,1,3,0,8,25,残靴：截断／换荷官／开收台可疑,87.0,233670995.3148,210645054.7285,3848673.1721,2037961,167554,-0.01647048,-0.01268480,-0.01749385,-0.01693829,-3848673.1721,233670995.3148,OK,109313.7059,160488.3508,4.0027,95.9973,AG03-B-v1,3688184.8213,202070704.7090,3739359.4662,3578871.1154,51174.6449,0.01600267,0.01531586,0.00021900,114.6592,1257.1771,22.9697,28092.5049,1164.1480,1705627.7030,1223.0219,114.0648,114.8210,5.1636,17.2208,54.5082,200.0,400.0,1663.3304,12.9089,-2.2009,23.227781,96.588687,6.658197,1,1,256798,16,0.21280091,0.01647048,0.01268480,0.00051895,0.042811,0.901460,0.083870,0.00480904,2026-03-23,2026-08-06,137,3306,137,137,1.000000,0.993414,1.036542,0.778712,2,0.6781914893617021,0.5957446808510638,0.3723404255319149,E 常规,122,1
2026-04-02,908,126081,5,3,3,2,4,4,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,123,1
2026-04-08,908,129853,4,1,4,0,4,11,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,124,1
2026-04-12,908,1212618,5,1,5,0,10,17,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,125,1
2026-04-25,908,1221648,5,1,5,0,6,10,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,126,1
2026-05-02,908,1226524,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,127,1
2026-05-03,908,1227239,3,1,3,0,10,11,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,128,1
2026-05-04,908,1228158,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,129,1
2026-05-12,908,1234409,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,130,1
2026-06-13,908,1261681,2,1,2,0,2,2,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,131,1
2026-06-15,908,1263383,3,1,3,0,4,6,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,132,1
2026-06-16,908,1264268,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,133,1
2026-06-22,908,1269060,5,1,5,0,5,12,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,134,1
2026-07-24,908,1297315,4,2,3,1,9,11,残靴：截断／换荷官／开收台可疑,87.0,176491140.5687,159126827.0628,4025628.0625,1503238,164464,-0.02280924,-0.02638037,-0.02186237,-0.02330176,-4025628.0625,176491140.5687,OK,86925.3834,155488.3702,4.0022,95.9978,AG03-B-v1,3870139.6924,152663633.4901,3938702.6791,3783214.3090,68562.9868,0.02231672,0.02143572,0.00038848,117.4073,967.5481,24.4773,29384.1464,1229.1994,1288256.5005,1200.4672,117.6012,117.3560,5.1636,17.5659,56.5101,204.1095,406.4626,1659.2955,12.9089,-2.1082,23.139281,94.461098,6.683815,1,1,208815,16,0.20957650,0.02280924,0.02638037,0.00054626,0.044259,0.901614,0.083079,-0.00451800,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.002089,1.043098,0.807619,2,0.6436170212765957,0.047872340425531915,0.22872340425531915,E 常规,135,1
2026-03-27,905,124406,3,2,2,1,3,4,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,136,1
2026-03-28,905,124681,4,3,2,2,4,4,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,137,1
2026-04-07,905,129086,3,1,3,0,5,7,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,138,1
2026-04-20,905,1218179,2,1,2,0,8,8,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,139,1
2026-04-23,905,1220254,5,2,4,1,4,7,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,140,1
2026-04-24,905,1220953,2,2,1,1,1,1,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,141,1
2026-04-27,905,1222936,3,3,1,2,1,4,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,142,1
2026-05-15,905,1237337,2,1,2,0,3,3,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,143,1
2026-05-16,905,1238197,3,2,2,1,4,5,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,144,1
2026-05-17,905,1238946,3,2,2,1,1,2,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,145,1
2026-05-18,905,1239814,4,2,3,1,8,12,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,146,1
2026-05-20,905,1241502,1,1,1,0,3,3,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,147,1
2026-05-21,905,1242334,3,1,3,0,7,8,残靴：截断／换荷官／开收台可疑,87.0,194614177.4160,175782072.7460,4726696.5533,1655384,164479,-0.02428752,-0.02930686,-0.02298167,-0.02475558,-4726696.5533,194614177.4160,OK,91090.6738,186896.4557,3.9974,96.0026,AG03-B-v1,4539800.0976,168655994.6027,4635605.8795,4448709.4238,95805.7819,0.02381947,0.02285912,0.00049229,117.5644,1068.7205,28.7374,34501.4347,1449.9069,1420541.4410,1200.5766,115.6050,118.0851,5.1636,17.2514,56.6544,202.0394,407.1358,1663.6167,12.9089,-2.1082,23.600106,96.433508,6.814758,1,1,225155,16,0.20645285,0.02428752,0.02930686,0.00051820,0.042548,0.903234,0.082651,-0.00632518,2026-03-23,2026-08-06,137,3260,137,137,1.000000,0.978998,1.031125,0.786303,2,0.5957446808510638,0.0,0.27925531914893614,E 常规,148,1
