bet_date,n_rounds,vb_tail,vb_norm,roi_tail,roi_norm,roi_diff,stake,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-04-06,42439,0E-10,83811942.4963290004,,-0.024049647449,,93134204.1680,83832394.5349,1972426.5285,954858,42439,-0.02117833,,-0.02117833,-0.02168694,-1972426.5285,93134204.1680,OK,47369.2914,81354.4554,4.0160,95.9840,AG03-B-v1,1891072.0731,80419484.3203,1925057.2371,1843702.7817,33985.1640,0.02066971,0.01979619,0.00036491,97.5372,1975.3622,46.4767,1972426.5285,2251.6285,93134204.1680,42439.0000,,97.5372,5.2352,14.7577,52.3519,170.2707,323.4275,1308.7977,12.7903,-2.1082,21.915907,88.686005,6.609262,29,112,27088,16,0E-8,0.02117833,,0.00056505,0.035817,0.900125,0.082965,,2026-04-06,2026-04-06,1,876,29,1,1.000000,,,0.000000,2,0.291970802919708,0.26277372262773724,0.3795620437956204,E 常规,98,1
2026-06-10,30228,0E-10,83558394.9677000265,,-0.019573634585,,109777710.7556,99228223.5077,1979460.3965,1007650,45600,-0.01803153,,-0.01803153,-0.01844762,-1979460.3965,109777710.7556,OK,45677.1986,80308.4910,3.9813,96.0187,AG03-B-v1,1899151.9056,95194791.7972,1933783.1979,1853474.7069,34631.2923,0.01761544,0.01688389,0.00031547,108.9443,2176.0575,43.4092,1979460.3965,2103.5711,109777710.7556,45600.0000,,108.9443,5.1431,16.6172,56.6761,172.6817,345.3635,1285.7767,12.8578,-2.5716,20.783544,77.376439,6.556131,29,113,30032,16,0E-8,0.01803153,,0.00046032,0.038505,0.903901,0.079600,,2026-06-10,2026-06-10,1,941,29,1,1.000000,,,0.000000,5,0.2846715328467153,0.4306569343065693,0.8467153284671532,E 常规,99,1
2026-04-13,39072,0E-10,75520607.5812254272,,-0.026505633067,,84371070.8410,75521942.5549,1969918.6754,809089,39072,-0.02334827,,-0.02334827,-0.02374103,-1969918.6754,84371070.8410,OK,33137.8118,80495.1013,4.0082,95.9918,AG03-B-v1,1889423.5741,72423341.4547,1936780.8636,1856285.7623,47357.2895,0.02295551,0.02200145,0.00056130,104.2791,1932.8917,50.4177,1969918.6754,2474.7722,84371070.8410,39072.0000,,104.2791,5.0,13.088,52.3519,175.886,340.2874,1308.7977,10.5412,-2.1082,26.0,99.999999,7.967549,29,108,21756,16,0E-8,0.02334827,,0.00043878,0.030275,0.895117,0.077351,,2026-04-13,2026-04-13,1,796,29,1,1.000000,,,0.000000,1,0.2773722627737226,0.18248175182481752,0.1678832116788321,E 常规,100,1
2026-04-15,45457,0E-10,94548981.1454068871,,-0.022255236826,,104383912.3119,94550132.8874,2027424.6405,1008347,45457,-0.01942277,,-0.01942277,-0.02015152,-2027424.6405,104383912.3119,OK,76069.4142,81147.3495,3.9995,96.0005,AG03-B-v1,1946277.2909,90601173.5888,1951355.2262,1870207.8767,5077.9353,0.01869402,0.01791663,0.00004865,103.5198,2079.9906,44.6009,2027424.6405,2163.7403,104383912.3119,45457.0000,,103.5198,5.2352,14.7577,52.3519,189.854,340.8549,1308.7977,12.9315,-2.6176,23.096812,88.686005,7.014652,29,108,27353,16,0E-8,0.01942277,,0.00080454,0.030995,0.905792,0.075304,,2026-04-15,2026-04-15,1,937,29,1,1.000000,,,0.000000,4,0.27007299270072993,0.3357664233576642,0.7299270072992701,E 常规,101,1
2026-08-05,25624,0E-10,57694826.7609860146,,-0.019770753454,,84189302.5348,75223040.7440,1985727.0478,819947,41779,-0.02358645,-0.02358645,,-0.02389406,-1985727.0478,84189302.5348,OK,25896.9694,80439.5904,3.9680,96.0320,AG03-B-v1,1905287.4573,72189551.9521,1959830.0784,1879390.4880,54542.6211,0.02327885,0.02232339,0.00064786,102.6765,1800.4988,47.5293,1985727.0478,2241.2269,84189302.5348,41779.0000,102.6765,,4.0407,12.8426,51.3703,166.9444,344.5899,1414.2435,10.2741,-2.0204,26.831839,110.121484,7.99501,29,109,21967,16,1.00000000,0.02358645,0.02358645,0.00034427,0.036648,0.893499,0.073680,,2026-08-05,2026-08-05,1,886,29,1,1.000000,,1.000000,3.333333,1,0.26277372262773724,0.1678832116788321,0.15328467153284672,E 常规,102,1
2026-05-06,44690,0E-10,94855075.2703418314,,-0.022718104990,,106223512.8416,94855075.2703,2089840.8273,992727,44690,-0.01967399,,-0.01967399,-0.02028673,-2089840.8273,106223512.8416,OK,65086.7315,81708.1246,3.9945,96.0055,AG03-B-v1,2008132.7027,90924810.4359,2024754.0957,1943045.9711,16621.3931,0.01906126,0.01829205,0.00015648,107.0017,2122.5123,46.7631,2089840.8273,2239.9151,106223512.8416,44690.0000,,107.0017,5.1891,16.805,54.2776,184.4996,349.162,1483.2747,12.9729,-2.1006,20.777321,88.264108,6.367272,29,109,26984,16,0E-8,0.01967399,,0.00068617,0.035449,0.892976,0.066615,,2026-05-06,2026-05-06,1,933,29,1,1.000000,,,0.000000,4,0.25547445255474455,0.3284671532846715,0.7591240875912408,E 常规,103,1
2026-06-01,27763,0E-10,67997472.6463887864,,-0.028913303224,,93717342.6232,84851910.9032,2052666.9327,841962,42087,-0.02190274,,-0.02190274,-0.02233466,-2052666.9327,93717342.6232,OK,40478.2520,65947.6771,4.0168,95.9832,AG03-B-v1,1986719.2556,81573937.4555,2012188.6808,1946241.0037,25469.4251,0.02147083,0.02076714,0.00027177,111.3083,2016.1074,48.7720,2052666.9327,2337.8894,93717342.6232,42087.0000,,111.3083,5.1431,15.4293,51.4311,147.0854,300.0,1293.045,12.6262,-2.0771,19.443499,83.804402,7.214075,29,110,24280,16,0E-8,0.02190274,,0.00047705,0.045244,0.905402,0.074724,,2026-06-01,2026-06-01,1,878,29,1,1.000000,,,0.000000,3,0.24817518248175183,0.25547445255474455,0.43795620437956206,E 常规,104,1
2026-06-22,25583,0E-10,53958780.4428630804,,-0.032831237817,,79350936.2211,71414185.6404,2115913.3572,770098,42050,-0.02666526,,-0.02666526,-0.02770647,-2115913.3572,79350936.2211,OK,82621.0472,82235.9773,4.0061,95.9939,AG03-B-v1,2033677.3799,68467584.4526,2033292.3100,1951056.3327,-385.0699,0.02562405,0.02458769,-0.00000485,103.0400,1698.3159,50.3190,2115913.3572,2423.7266,79350936.2211,42050.0000,,103.0400,5.1929,17.0416,56.5746,172.7066,340.8316,1418.7932,12.8578,-2.5716,20.0,83.254783,6.04639,29,112,23190,16,0E-8,0.02666526,,0.00115693,0.051442,0.899979,0.097689,,2026-06-22,2026-06-22,1,873,29,1,1.000000,,,0.000000,1,0.24087591240875914,0.0364963503649635,0.06569343065693431,E 常规,105,1
2026-04-16,45589,0E-10,86793876.0413737357,,-0.025799384929,,96334980.8173,86793876.0414,2144084.0528,1014772,45589,-0.02225655,,-0.02225655,-0.02324419,-2144084.0528,96334980.8173,OK,95144.5647,92818.7437,4.0067,95.9933,AG03-B-v1,2051265.3090,83152277.4005,2048939.4881,1956120.7444,-2325.8210,0.02126890,0.02030540,-0.00002414,94.9326,1903.8337,47.0307,2144084.0528,2278.5165,96334980.8173,45589.0000,,94.9326,5.2352,14.7577,52.3519,175.7965,316.9263,1308.7977,12.6489,-2.5299,21.475381,88.686005,6.432771,29,109,26441,16,0E-8,0.02225655,,0.00109621,0.032516,0.900959,0.068290,,2026-04-16,2026-04-16,1,941,29,1,1.000000,,,0.000000,3,0.23357664233576642,0.22627737226277372,0.5036496350364964,E 常规,106,1
2026-05-30,28819,0E-10,60830980.2130147256,,-0.022095355583,,84206194.9537,76145869.1648,2102583.0114,893677,45041,-0.02496946,,-0.02496946,-0.02559036,-2102583.0114,84206194.9537,OK,52284.1384,81295.7723,4.0109,95.9891,AG03-B-v1,2021287.2390,73025233.7353,2050298.8729,1969003.1006,29011.6339,0.02434855,0.02338311,0.00034453,94.2244,1690.5901,46.6815,2102583.0114,2234.4134,84206194.9537,45041.0000,,94.2244,5.1891,15.5674,51.8914,155.6743,278.8055,1260.3718,12.9729,-2.1006,17.909536,80.962083,6.052662,29,116,24804,16,0E-8,0.02496946,,0.00068663,0.045390,0.904279,0.079297,,2026-05-30,2026-05-30,1,941,29,1,1.000000,,,0.000000,1,0.22627737226277372,0.10218978102189781,0.16058394160583941,E 常规,107,1
2026-06-07,27317,0E-10,55276806.5739621172,,-0.033683634617,,73597249.1337,66278351.8770,2129164.0660,740604,40845,-0.02892994,,-0.02892994,-0.02947692,-2129164.0660,73597249.1337,OK,40256.3773,84700.5550,4.0052,95.9948,AG03-B-v1,2044463.5110,63578543.1794,2088907.6887,2004207.1337,44444.1776,0.02838296,0.02723209,0.00060388,99.3746,1622.6797,52.1279,2129164.0660,2504.8989,73597249.1337,40845.0000,,99.3746,5.1431,16.1125,51.4311,170.4158,340.0903,1453.9491,12.8578,-2.0771,21.107175,90.237085,6.167532,29,126,20704,16,0E-8,0.02892994,,0.00060738,0.045227,0.900555,0.082059,,2026-06-07,2026-06-07,1,850,29,1,1.000000,,,0.000000,1,0.21897810218978103,0.0,0.014598540145985401,E 常规,108,1
2026-06-05,30461,0E-10,72411978.2009378983,,-0.025117863265,,95153988.5735,85610127.3580,2194672.9848,925045,45527,-0.02306444,,-0.02306444,-0.02379974,-2194672.9848,95153988.5735,OK,69967.3471,90263.1678,3.9995,96.0005,AG03-B-v1,2104409.8170,82131958.0964,2124705.6377,2034442.4699,20295.8207,0.02232913,0.02138053,0.00021329,102.8642,1880.4254,48.2060,2194672.9848,2334.7585,95153988.5735,45527.0000,,102.8642,5.1431,16.6172,51.4311,172.6817,343.0948,1430.1133,12.8578,-2.0771,20.64702,86.062433,6.190238,29,115,25199,16,0E-8,0.02306444,,0.00081728,0.040576,0.899701,0.081485,,2026-06-05,2026-06-05,1,940,29,1,1.000000,,,0.000000,3,0.2116788321167883,0.20437956204379562,0.46715328467153283,E 常规,109,1
2026-04-19,40953,0E-10,68332134.0177409549,,-0.032943532036,,75975926.5945,68332134.0177,2191491.7765,796703,40953,-0.02884455,,-0.02884455,-0.02962915,-2191491.7765,75975926.5945,OK,59610.0696,96113.4291,3.9993,96.0007,AG03-B-v1,2095378.3474,65487205.8577,2131881.7069,2035768.2778,36503.3595,0.02805996,0.02679491,0.00048046,95.3629,1668.5501,53.5124,2191491.7765,2563.1483,75975926.5945,40953.0000,,95.3629,5.2352,14.7577,52.3519,168.659,275.4842,1146.5671,12.6494,-2.1082,18.667205,77.693028,6.461928,29,114,21695,16,0E-8,0.02884455,,0.00087236,0.030565,0.899392,0.069988,,2026-04-19,2026-04-19,1,855,29,1,1.000000,,,0.000000,1,0.20437956204379562,0.0072992700729927005,0.029197080291970802,E 常规,110,1
2026-08-03,25522,0E-10,56358378.2997569692,,-0.032526520850,,85115112.6652,76499419.5796,2197269.0349,849641,42043,-0.02581526,-0.02581526,,-0.02648820,-2197269.0349,85115112.6652,OK,57276.7581,100524.3729,3.9859,96.0141,AG03-B-v1,2096744.6620,73368911.4165,2139992.2768,2039467.9039,43247.6148,0.02514233,0.02396129,0.00050811,100.1777,1819.5519,52.2624,2197269.0349,2474.4021,85115112.6652,42043.0000,100.1777,,4.0407,13.5135,51.3703,180.0,366.4969,1415.6722,12.1222,-2.0204,27.12077,104.759745,7.413153,29,115,22919,16,1.00000000,0.02581526,0.02581526,0.00074872,0.045920,0.898776,0.089435,,2026-08-03,2026-08-03,1,888,29,1,1.000000,,1.000000,3.333333,1,0.19708029197080293,0.058394160583941604,0.17518248175182483,D VIP 优质 · 加码留存，严禁误伤,111,1
2026-05-19,45199,0E-10,85398096.2717652726,,-0.014665055592,,188116598.2697,170798430.0278,2337338.1009,1845706,45200,-0.01242494,,-0.01242494,-0.01331480,-2337338.1009,188116598.2697,OK,167397.5577,101813.5339,3.9934,96.0066,AG03-B-v1,2235524.5670,163621076.7787,2169940.5433,2068127.0094,-65584.0238,0.01153508,0.01099386,-0.00034863,101.9212,3778.7263,51.7110,2337338.1009,2465.5465,188116598.2697,45200.0000,,101.9212,5.0,13.6799,51.8914,172.4536,344.4428,1309.3575,11.81,-2.1006,25.178772,95.714036,7.450441,29,108,27138,16,0E-8,0.01242494,,0.00098009,0.040538,0.907939,0.068982,,2026-05-19,2026-05-19,1,948,29,1,1.000000,,,0.000000,5,0.1897810218978102,0.781021897810219,1.0,D VIP 优质 · 加码留存，严禁误伤,112,1
2026-06-12,30373,0E-10,94648331.6504245481,,-0.021319047725,,122301329.8045,109857607.9980,2238461.1908,884741,45594,-0.01830284,,-0.01830284,-0.01884276,-2238461.1908,122301329.8045,OK,66033.1119,100783.8663,3.9888,96.0112,AG03-B-v1,2137677.3245,105236453.7169,2172428.0788,2071644.2125,34750.7544,0.01776291,0.01693885,0.00028414,138.2340,2409.4751,49.0955,2238461.1908,2358.7578,122301329.8045,45594.0000,,138.2340,5.1431,17.0416,51.9286,180.0129,400.0,2204.8059,12.8578,-2.5716,23.471999,129.378006,8.111574,29,113,26684,16,0E-8,0.01830284,,0.00060108,0.040362,0.898254,0.082860,,2026-06-12,2026-06-12,1,949,29,1,1.000000,,,0.000000,5,0.18248175182481752,0.41605839416058393,0.9635036496350365,D VIP 优质 · 加码留存，严禁误伤,113,1
2026-03-22,23470,0E-10,70169847.1798375575,,-0.030029645428,,89150765.3620,80305542.7470,2195895.7694,820228,27688,-0.02463126,,-0.02463126,-0.02501095,-2195895.7694,89150765.3620,OK,33849.5471,87992.4052,3.9968,96.0032,AG03-B-v1,2107903.3642,77035800.6504,2162046.2223,2074053.8171,54142.8581,0.02425157,0.02326457,0.00060732,108.6902,2900.3735,79.3086,2195895.7694,3734.5166,89150765.3620,27688.0000,,108.6902,5.2663,13.8603,50.0303,154.0629,275.1114,1316.5863,13.1659,-2.2009,19.84881,94.989433,7.841812,17,116,22973,16,0E-8,0.02463126,,0.00042151,0.029238,0.900784,0.071322,,2026-03-22,2026-03-22,1,588,17,1,1.000000,,,0.000000,2,0.17518248175182483,0.11678832116788321,0.29927007299270075,D VIP 优质 · 加码留存，严禁误伤,114,1
2026-05-15,45048,0E-10,81923160.4605160929,,-0.027643706475,,90990878.7232,81923259.3039,2216017.0219,947900,45048,-0.02435428,,-0.02435428,-0.02488940,-2216017.0219,90990878.7232,OK,48691.0286,87564.9194,3.9912,96.0088,AG03-B-v1,2128452.1025,78604360.6478,2167325.9934,2079761.0740,38873.8909,0.02381916,0.02285681,0.00042723,95.9921,1818.5771,49.1924,2216017.0219,2375.1522,90990878.7232,45048.0000,,95.9921,4.3254,12.9729,51.8914,172.2415,339.9794,1297.2861,10.5031,-2.1006,26.206973,100.000008,7.399453,29,102,26237,16,0E-8,0.02435428,,0.00059435,0.038613,0.900346,0.063801,,2026-05-15,2026-05-15,1,933,29,1,1.000000,,,0.000000,2,0.1678832116788321,0.1386861313868613,0.3357664233576642,D VIP 优质 · 加码留存，严禁误伤,115,1
2026-07-24,27385,0E-10,61592088.4150579268,,-0.031626688533,,92456742.5751,83377785.1998,2235116.4611,890824,45541,-0.02417473,-0.02417473,,-0.02485314,-2235116.4611,92456742.5751,OK,62724.1678,86579.6485,3.9991,96.0009,AG03-B-v1,2148536.8126,79979348.8856,2172392.2933,2085812.6448,23855.4807,0.02349631,0.02255988,0.00025802,103.7879,1830.8290,49.0792,2235116.4611,2316.1829,92456742.5751,45541.0000,103.7879,,5.1636,16.3512,60.0,200.0,346.5304,1358.6957,12.9089,-2.0439,21.19293,83.094428,6.347408,29,119,23601,16,1.00000000,0.02417473,0.02417473,0.00075229,0.041183,0.901803,0.080398,,2026-07-24,2026-07-24,1,965,29,1,1.000000,,1.000000,3.333333,2,0.16058394160583941,0.145985401459854,0.35766423357664234,D VIP 优质 · 加码留存，严禁误伤,116,1
2026-06-11,30119,0E-10,74791122.5645039829,,-0.021355114748,,99945047.3307,90184898.9398,2245468.0251,876835,45385,-0.02246703,,-0.02246703,-0.02304734,-2245468.0251,99945047.3307,OK,57999.9083,93558.6216,4.0119,95.9881,AG03-B-v1,2151909.4035,86432857.7173,2187468.1168,2093909.4952,35558.7133,0.02188671,0.02095061,0.00035578,113.9839,1987.1081,49.4760,2245468.0251,2386.2572,99945047.3307,45385.0000,,113.9839,5.1431,18.0009,55.034,179.9664,340.8316,1538.0137,12.8578,-2.5716,18.934172,85.441057,6.33213,29,111,26379,16,0E-8,0.02246703,,0.00064312,0.048117,0.902345,0.077486,,2026-06-11,2026-06-11,1,941,29,1,1.000000,,,0.000000,4,0.15328467153284672,0.21897810218978103,0.6131386861313869,D VIP 优质 · 加码留存，严禁误伤,117,1
2026-07-20,25302,0E-10,56138566.8697191657,,-0.031106397688,,85807153.6632,77309867.3252,2237254.2627,797056,42327,-0.02607305,-0.02607305,,-0.02667823,-2237254.2627,85807153.6632,OK,51928.8476,85685.6823,4.0037,95.9963,AG03-B-v1,2151568.5804,74081715.0082,2185325.4151,2099639.7327,33756.8347,0.02546787,0.02446929,0.00039340,107.6551,1826.4906,52.8564,2237254.2627,2505.3239,85807153.6632,42327.0000,107.6551,,4.2706,15.4907,52.2397,188.7292,387.2667,1542.2841,12.9089,-2.0439,24.999999,99.562144,6.949676,29,117,22367,23,1.00000000,0.02607305,0.02607305,0.00067170,0.043129,0.900972,0.085115,,2026-07-20,2026-07-20,1,893,29,1,1.000000,,1.000000,3.333333,2,0.145985401459854,0.043795620437956206,0.20437956204379562,D VIP 优质 · 加码留存，严禁误伤,118,1
2026-05-12,44725,0E-10,86696064.7868593567,,-0.026664397796,,95738593.6848,86701492.6318,2251776.7204,963327,44726,-0.02352005,,-0.02352005,-0.02417548,-2251776.7204,95738593.6848,OK,62749.7221,88246.1449,3.9748,96.0252,AG03-B-v1,2163530.5754,83122025.6266,2189026.9983,2100780.8534,25496.4229,0.02286462,0.02194288,0.00026631,99.3833,1938.5032,50.3460,2251776.7204,2413.4799,95738593.6848,44726.0000,,99.3833,5.1891,14.7043,51.8914,172.2653,322.6922,1297.2861,12.7766,-2.2299,21.945376,88.224722,6.758773,29,101,29821,16,0E-8,0.02352005,,0.00072374,0.033126,0.905606,0.065015,,2026-05-12,2026-05-12,1,933,29,1,1.000000,,,0.000000,3,0.1386861313868613,0.17518248175182483,0.48905109489051096,D VIP 优质 · 加码留存，严禁误伤,119,1
2026-04-14,45378,0E-10,95212835.3755191211,,-0.025144873100,,105555716.9249,95229169.1713,2312984.4859,995354,45378,-0.02191245,,-0.02191245,-0.02269189,-2312984.4859,105555716.9249,OK,82274.0663,110317.8933,4.0279,95.9721,AG03-B-v1,2202666.5927,91209331.0507,2230710.4196,2120392.5264,28043.8269,0.02113301,0.02008790,0.00026568,106.0484,2098.5757,50.9715,2312984.4859,2463.2423,105555716.9249,45378.0000,,106.0484,5.2352,14.3968,52.3519,172.7272,300.0,1319.1451,12.6494,-2.6176,20.838,91.627821,7.366123,29,109,29869,16,0E-8,0.02191245,,0.00086396,0.037390,0.902170,0.071095,,2026-04-14,2026-04-14,1,939,29,1,1.000000,,,0.000000,4,0.13138686131386862,0.24817518248175183,0.7518248175182481,D VIP 优质 · 加码留存，严禁误伤,120,1
2026-07-18,27307,0E-10,65804148.1290191864,,-0.027194850177,,97006842.6605,87328978.3798,2310540.7651,928476,45749,-0.02381833,-0.02381833,,-0.02466671,-2310540.7651,97006842.6605,OK,82298.6301,91024.7381,3.9655,96.0345,AG03-B-v1,2219516.0269,83754651.5552,2228242.1350,2137217.3969,8726.1081,0.02296995,0.02203161,0.00008995,104.4796,1908.8719,50.5047,2310540.7651,2391.8641,97006842.6605,45749.0000,104.4796,,4.2706,16.3512,51.6356,193.5364,376.9269,1663.6167,12.9089,-2.0439,23.051909,101.742635,6.389714,29,114,25049,16,1.00000000,0.02381833,0.02381833,0.00094240,0.039765,0.900235,0.075272,,2026-07-18,2026-07-18,1,966,29,1,1.000000,,1.000000,3.333333,3,0.12408759124087591,0.16058394160583941,0.5182481751824818,D VIP 优质 · 加码留存，严禁误伤,121,1
2026-08-06,13657,0E-10,34903067.8638599866,,-0.027924653334,,93468825.6004,82769303.6556,2306778.6612,823818,44760,-0.02467966,-0.02467966,,-0.02498660,-2306778.6612,93468825.6004,OK,28689.1992,89223.6004,3.9425,96.0575,AG03-B-v1,2217555.0607,79467015.9743,2278089.4620,2188865.8615,60534.4012,0.02437272,0.02341814,0.00064764,113.4581,1849.1802,51.5366,2306778.6612,2405.4001,93468825.6004,44760.0000,113.4581,,5.0509,16.1646,55.2047,180.0088,385.2773,1541.1091,12.8426,-2.0204,23.834572,95.338287,7.018907,29,116,23072,16,1.00000000,0.02467966,0.02467966,0.00034662,0.026383,0.885528,0.082175,,2026-08-06,2026-08-06,1,959,29,1,1.000000,,1.000000,3.333333,3,0.11678832116788321,0.10948905109489052,0.41605839416058393,D VIP 优质 · 加码留存，严禁误伤,122,1
2026-07-02,27420,0E-10,67747393.1972238275,,-0.022178458144,,103771287.7410,93816344.1308,2345980.5907,964687,45486,-0.02260722,,-0.02260722,-0.02324557,-2345980.5907,103771287.7410,OK,66241.7320,90831.3579,3.9910,96.0090,AG03-B-v1,2255149.2329,90031477.3608,2279738.8587,2188907.5008,24589.6258,0.02196888,0.02109358,0.00023696,107.5699,2062.5323,51.5759,2345980.5907,2466.8566,103771287.7410,45486.0000,,107.5699,5.1636,15.5732,51.6356,189.4817,375.1812,1663.6167,12.9089,-2.0439,24.091489,106.82574,6.907381,29,119,26460,16,0E-8,0.02260722,,0.00070608,0.046801,0.904068,0.091691,,2026-07-02,2026-07-02,1,951,29,1,1.000000,,,0.000000,4,0.10948905109489052,0.2116788321167883,0.6861313868613139,D VIP 优质 · 加码留存，严禁误伤,123,1
2026-05-02,42619,0E-10,90536240.4744174544,,-0.026640782611,,100910865.9536,90541184.9543,2347932.9285,986374,42620,-0.02326739,,-0.02326739,-0.02387807,-2347932.9285,100910865.9536,OK,61624.1451,88745.8853,3.9984,96.0016,AG03-B-v1,2259187.0432,86898230.5620,2286308.7834,2197562.8981,27121.7401,0.02265672,0.02177727,0.00026877,102.3049,2124.3826,55.0899,2347932.9285,2626.3232,100910865.9536,42620.0000,,102.3049,4.4406,14.7043,51.8914,168.0496,324.4544,1297.2861,11.6939,-2.1006,22.065217,88.224722,6.957462,29,111,26454,16,0E-8,0.02326739,,0.00068062,0.043554,0.897239,0.063902,,2026-05-02,2026-05-02,1,894,29,1,1.000000,,,0.000000,4,0.10218978102189781,0.19708029197080293,0.6423357664233577,D VIP 优质 · 加码留存，严禁误伤,124,1
2026-07-29,26894,0E-10,59776938.3266087481,,-0.029588674682,,93332921.8342,84152287.9023,2397451.7644,827673,45219,-0.02568710,-0.02568710,,-0.02652235,-2397451.7644,93332921.8342,OK,77957.0417,102175.8307,4.0097,95.9903,AG03-B-v1,2295275.9337,80665809.6763,2319494.7227,2217318.8920,24218.7890,0.02485184,0.02375709,0.00025949,112.7655,1860.9940,53.0187,2397451.7644,2492.1536,93332921.8342,45219.0000,112.7655,,4.3856,14.3073,51.6356,194.2142,408.7806,1598.1659,12.2501,-2.0439,28.571428,111.702661,7.881661,29,113,21598,16,1.00000000,0.02568710,0.02568710,0.00092638,0.044485,0.901636,0.078584,,2026-07-29,2026-07-29,1,962,29,1,1.000000,,1.000000,3.333333,2,0.0948905109489051,0.08029197080291971,0.39416058394160586,D VIP 优质 · 加码留存，严禁误伤,125,1
2026-07-30,26935,0E-10,63320565.6089981216,,-0.033772381255,,97503888.3155,87796629.1269,2483754.2462,871185,45457,-0.02547339,-0.02547339,,-0.02609135,-2483754.2462,97503888.3155,OK,60253.6622,98980.6560,4.0036,95.9964,AG03-B-v1,2384773.5902,84246016.0741,2423500.5840,2324519.9280,38726.9938,0.02485543,0.02384028,0.00039718,111.9210,1931.4215,54.6396,2483754.2462,2587.2440,97503888.3155,45457.0000,111.9210,,5.0,15.4907,51.8021,180.7244,379.0176,1663.6167,12.8517,-2.0439,24.467479,107.394773,7.225059,29,107,21894,16,1.00000000,0.02547339,0.02547339,0.00068629,0.042975,0.900442,0.077678,,2026-07-30,2026-07-30,1,960,29,1,1.000000,,1.000000,3.333333,3,0.08759124087591241,0.0948905109489051,0.5328467153284672,D VIP 优质 · 加码留存，严禁误伤,126,1
2026-04-01,44694,0E-10,93996910.0336785964,,-0.027184003976,,103805058.5268,94003611.0781,2504976.1285,1042033,44694,-0.02413154,,-0.02413154,-0.02465483,-2504976.1285,103805058.5268,OK,54319.6965,101414.3337,4.0002,95.9998,AG03-B-v1,2403561.7949,90183768.3553,2450656.4320,2349242.0983,47094.6371,0.02360826,0.02263129,0.00045368,99.6178,2103.2714,56.0473,2504976.1285,2713.9503,103805058.5268,44694.0000,,99.6178,5.0,14.7577,52.3519,157.0557,306.4821,1308.7977,12.6494,-2.6113,20.767668,88.686005,6.750246,29,109,31244,16,0E-8,0.02413154,,0.00057785,0.032612,0.905578,0.081054,,2026-04-01,2026-04-01,1,923,29,1,1.000000,,,0.000000,4,0.08029197080291971,0.15328467153284672,0.6934306569343066,D VIP 优质 · 加码留存，严禁误伤,127,1
2026-07-12,25129,0E-10,74542152.1847877849,,-0.025373848347,,108785958.9761,98513859.0877,2538226.0695,801492,41033,-0.02333229,-0.02333229,,-0.02379952,-2538226.0695,108785958.9761,OK,50827.4992,101341.5428,3.9732,96.0268,AG03-B-v1,2436884.5267,94565034.4743,2487398.5704,2386057.0275,50514.0436,0.02286507,0.02193350,0.00046434,135.7293,2400.8447,61.8582,2538226.0695,2910.8097,108785958.9761,41033.0000,135.7293,,5.1098,15.4907,54.3489,200.0,400.0,2044.4655,12.9089,-2.0439,25.821999,131.980463,8.762006,29,113,21889,16,1.00000000,0.02333229,0.02333229,0.00051594,0.041143,0.905575,0.085255,,2026-07-12,2026-07-12,1,872,29,1,1.000000,,1.000000,3.333333,5,0.072992700729927,0.1897810218978102,0.8175182481751825,D VIP 优质 · 加码留存，严禁误伤,128,1
2026-05-04,41913,0E-10,95277468.0672427669,,-0.027484242352,,105167881.9438,95277468.0672,2572027.9151,931538,41913,-0.02445640,,-0.02445640,-0.02489951,-2572027.9151,105167881.9438,OK,46601.1080,97162.6952,4.0445,95.9555,AG03-B-v1,2474865.2199,91226316.3946,2525426.8071,2428264.1119,50561.5872,0.02401329,0.02308941,0.00048077,112.8970,2273.2200,61.3659,2572027.9151,2932.7570,105167881.9438,41913.0000,,112.8970,4.2012,14.7043,51.8914,194.6429,420.1239,1745.8101,11.1494,-2.1006,28.571428,118.727552,7.677805,29,112,24366,16,0E-8,0.02445640,,0.00048911,0.033896,0.905956,0.066281,,2026-05-04,2026-05-04,1,877,29,1,1.000000,,,0.000000,4,0.06569343065693431,0.12408759124087591,0.7445255474452555,D VIP 优质 · 加码留存，严禁误伤,129,1
