bet_ip,m_a,m_b,n_same_round,n_opposite_round,opposite_rate,hedge_coverage,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hedge,roi_non_hedge,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hedge,avg_stake_non_hedge,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hedge,hold_rate,hold_rate_hedge,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hedge,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hedge,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
180.246.120.9,153196690,153196693,62,62,1.0000000,1.0000000,36044.6061,32557.6420,375.2311,951,477,-0.01041019,-0.01041019,,-0.01041019,-375.2311,36044.6061,OK,0.0000,15.0092,4.0000,96.0000,AG03-B-v1,360.2218,31255.3363,375.2311,360.2218,15.0092,0.01041019,0.00999378,0.00041641,37.9018,68.2550,0.7866,93.8078,6.8224,9011.1515,119.2500,37.9018,,37.9018,37.9018,37.9018,37.9021,37.9021,37.9021,37.9018,0.0,1.000009,1.000009,1.000001,7,53,1,2,1.00000000,0.01041019,0.01041019,0E-8,0.000000,0.903260,0.000000,,2026-07-17,2026-07-20,4,55,26,4,1.000000,,1.000000,3.333333,4,0.36608066184074456,0.5584281282316442,0.6649431230610134,E 常规,1224,1
180.246.120.9,153211731,153211745,57,57,1.0000000,1.0000000,36044.6061,32557.6420,375.2311,951,477,-0.01041019,-0.01041019,,-0.01041019,-375.2311,36044.6061,OK,0.0000,15.0092,4.0000,96.0000,AG03-B-v1,360.2218,31255.3363,375.2311,360.2218,15.0092,0.01041019,0.00999378,0.00041641,37.9018,68.2550,0.7866,93.8078,6.8224,9011.1515,119.2500,37.9018,,37.9018,37.9018,37.9018,37.9021,37.9021,37.9021,37.9018,0.0,1.000009,1.000009,1.000001,7,53,1,2,1.00000000,0.01041019,0.01041019,0E-8,0.000000,0.903260,0.000000,,2026-07-17,2026-07-20,4,55,26,4,1.000000,,1.000000,3.333333,4,0.36608066184074456,0.5584281282316442,0.6649431230610134,E 常规,1225,1
180.246.120.9,153228634,153228637,74,74,1.0000000,1.0000000,36044.6061,32557.6420,375.2311,951,477,-0.01041019,-0.01041019,,-0.01041019,-375.2311,36044.6061,OK,0.0000,15.0092,4.0000,96.0000,AG03-B-v1,360.2218,31255.3363,375.2311,360.2218,15.0092,0.01041019,0.00999378,0.00041641,37.9018,68.2550,0.7866,93.8078,6.8224,9011.1515,119.2500,37.9018,,37.9018,37.9018,37.9018,37.9021,37.9021,37.9021,37.9018,0.0,1.000009,1.000009,1.000001,7,53,1,2,1.00000000,0.01041019,0.01041019,0E-8,0.000000,0.903260,0.000000,,2026-07-17,2026-07-20,4,55,26,4,1.000000,,1.000000,3.333333,4,0.36608066184074456,0.5584281282316442,0.6649431230610134,E 常规,1226,1
180.246.120.9,153237668,153237670,51,51,1.0000000,1.0000000,36044.6061,32557.6420,375.2311,951,477,-0.01041019,-0.01041019,,-0.01041019,-375.2311,36044.6061,OK,0.0000,15.0092,4.0000,96.0000,AG03-B-v1,360.2218,31255.3363,375.2311,360.2218,15.0092,0.01041019,0.00999378,0.00041641,37.9018,68.2550,0.7866,93.8078,6.8224,9011.1515,119.2500,37.9018,,37.9018,37.9018,37.9018,37.9021,37.9021,37.9021,37.9018,0.0,1.000009,1.000009,1.000001,7,53,1,2,1.00000000,0.01041019,0.01041019,0E-8,0.000000,0.903260,0.000000,,2026-07-17,2026-07-20,4,55,26,4,1.000000,,1.000000,3.333333,4,0.36608066184074456,0.5584281282316442,0.6649431230610134,E 常规,1227,1
42.118.42.233,143129954,150362168,36,35,0.9722222,1.0000000,9087.8700,8131.2521,376.4754,140,69,-0.04142615,-0.04142615,,-0.04142615,-376.4754,9087.8700,OK,0.0000,15.0590,4.0000,96.0000,AG03-B-v1,361.4164,7806.0020,376.4754,361.4164,15.0590,0.04142615,0.03976910,0.00165705,64.9134,117.8442,5.4562,376.4754,47.0594,9087.8700,69.0000,64.9134,,9.0004,100.2906,119.5772,128.5777,128.5777,134.2351,10.2862,0.0,1.282051,1.338462,0.647253,4,10,1,2,1.00000000,0.04142615,0.04142615,0E-8,0.000000,0.894737,0.000000,,2026-06-02,2026-06-02,1,8,4,1,1.000000,,,0.000000,2,0.36452947259565666,0.10961737331954498,0.374870734229576,E 常规,1228,1
42.118.42.233,143129954,150888697,35,15,0.4285714,0E-7,9087.8700,8131.2521,376.4754,140,69,-0.04142615,-0.04142615,,-0.04142615,-376.4754,9087.8700,OK,0.0000,15.0590,4.0000,96.0000,AG03-B-v1,361.4164,7806.0020,376.4754,361.4164,15.0590,0.04142615,0.03976910,0.00165705,64.9134,117.8442,5.4562,376.4754,47.0594,9087.8700,69.0000,64.9134,,9.0004,100.2906,119.5772,128.5777,128.5777,134.2351,10.2862,0.0,1.282051,1.338462,0.647253,4,10,1,2,1.00000000,0.04142615,0.04142615,0E-8,0.000000,0.894737,0.000000,,2026-06-02,2026-06-02,1,8,4,1,1.000000,,,0.000000,2,0.36452947259565666,0.10961737331954498,0.374870734229576,E 常规,1229,1
42.118.42.233,150362168,150888697,35,19,0.5428571,0E-7,9087.8700,8131.2521,376.4754,140,69,-0.04142615,-0.04142615,,-0.04142615,-376.4754,9087.8700,OK,0.0000,15.0590,4.0000,96.0000,AG03-B-v1,361.4164,7806.0020,376.4754,361.4164,15.0590,0.04142615,0.03976910,0.00165705,64.9134,117.8442,5.4562,376.4754,47.0594,9087.8700,69.0000,64.9134,,9.0004,100.2906,119.5772,128.5777,128.5777,134.2351,10.2862,0.0,1.282051,1.338462,0.647253,4,10,1,2,1.00000000,0.04142615,0.04142615,0E-8,0.000000,0.894737,0.000000,,2026-06-02,2026-06-02,1,8,4,1,1.000000,,,0.000000,2,0.36452947259565666,0.10961737331954498,0.374870734229576,E 常规,1230,1
113.185.105.242,147444307,148265090,94,0,0E-7,,12077.9410,11123.3226,376.5207,480,386,-0.03117425,-0.06771729,0.16216216,-0.03117425,-376.5207,12077.9410,OK,0.0000,14.8116,3.8917,96.1083,AG03-B-v1,361.7091,10681.1027,376.5207,361.7091,14.8116,0.03117425,0.02994791,0.00122634,25.1624,28.8169,0.9754,41.8356,3.8817,1341.9934,42.8889,24.6552,28.2350,25.9457,25.9457,25.9457,25.9457,51.8914,51.8914,25.9457,0.0,2.0,2.0,0.969808,28,42,1,2,0.84103388,0.03117425,0.06771729,0E-8,0.000000,0.920962,0.004167,-0.22987946,2026-04-14,2026-07-01,9,97,72,79,0.113924,0.873214,,0.000000,3,0.3640124095139607,0.14426059979317477,0.4400206825232678,E 常规,1231,1
1.53.6.82,150894327,150894328,54,0,0E-7,,3602.7464,3011.2891,379.7027,141,87,-0.10539258,-0.10539258,,-0.10539258,-379.7027,3602.7464,OK,0.0000,15.1881,4.0000,96.0000,AG03-B-v1,364.5146,2890.8376,379.7027,364.5146,15.1881,0.10539258,0.10117687,0.00421570,25.5514,34.6125,4.3644,379.7027,47.4628,3602.7464,87.0000,25.5514,,25.7155,25.7155,25.7155,25.7155,25.7155,25.7155,25.7155,0.0,1.0,1.0,0.993617,4,7,1,2,1.00000000,0.10539258,0.10539258,0E-8,0.000000,0.835832,0.000000,,2026-06-02,2026-06-02,1,8,4,1,1.000000,,,0.000000,1,0.3634953464322647,0.03981385729058945,0.1752843846949328,E 常规,1232,1
117.0.84.28,151548054,151548232,1174,1174,1.0000000,0.9770017,36798.9302,32861.8819,379.8184,2397,1223,-0.01032145,-0.01032145,,-0.01032145,-379.8184,36798.9302,OK,0.0000,15.1927,4.0000,96.0000,AG03-B-v1,364.6257,31547.4066,379.8184,364.6257,15.1927,0.01032145,0.00990860,0.00041286,15.3521,26.8699,0.3106,379.8184,8.6322,36798.9302,1223.0000,15.3521,,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,0.0,1.0,1.0,0.994994,6,24,1,2,1.00000000,0.01032145,0.01032145,0E-8,0.000000,0.893012,0.980809,,2026-06-15,2026-06-15,1,44,6,1,1.000000,,,0.000000,4,0.36297828335056875,0.5672182006204757,0.672699069286453,E 常规,1233,1
58.8.117.181,103004022,150709214,38,38,1.0000000,1.0000000,34272.8953,31572.6066,384.2719,76,38,-0.01121212,-0.01121212,,-0.01121212,-384.2719,34272.8953,OK,0.0000,15.3709,4.0000,96.0000,AG03-B-v1,368.9010,30309.7023,384.2719,368.9010,15.3709,0.01121212,0.01076364,0.00044848,450.9591,830.8581,10.1124,384.2719,192.1359,34272.8953,38.0000,450.9591,,415.429,415.429,519.2863,519.2863,519.2863,519.2863,415.429,0.0,1.25,1.25,1.085526,2,4,1,2,1.00000000,0.01121212,0.01121212,0E-8,0.000000,0.921212,0.000000,,2026-06-12,2026-06-12,1,2,2,1,1.000000,,,0.000000,4,0.3624612202688728,0.5098241985522234,0.6597724922440538,E 常规,1234,1
113.189.221.80,153082738,153259598,74,0,0E-7,,6391.0979,5831.1616,380.2587,1144,1051,-0.05949819,-0.06231019,0.37500000,-0.05949819,-380.2587,6391.0979,OK,0.0000,9.2220,3.6844,96.3156,AG03-B-v1,371.0368,5619.5201,380.2587,371.0368,9.2220,0.05949819,0.05805525,0.00144294,5.5866,5.5482,0.3618,190.1294,4.4736,3195.5489,525.5000,5.5849,5.8709,5.137,5.137,5.137,5.137,5.137,10.2741,5.137,0.0,1.0,2.0,1.08752,29,54,1,3,0.99356977,0.05949819,0.06231019,0E-8,0.000000,0.912388,0.000000,-0.43731019,2026-06-22,2026-08-06,2,85,31,46,0.043478,0.951282,0.986032,3.281026,2,0.3619441571871768,0.08634953464322648,0.2761116856256463,E 常规,1235,1
42.112.255.127,139408218,141725629,37,37,1.0000000,0.9459459,16645.5046,15220.8639,388.2721,145,74,-0.02332594,-0.02332594,,-0.02332594,-388.2721,16645.5046,OK,0.0000,15.5309,4.0000,96.0000,AG03-B-v1,372.7412,14612.0294,388.2721,372.7412,15.5309,0.02332594,0.02239290,0.00093304,114.7966,205.6874,5.2469,194.1360,38.8272,8322.7523,37.0000,114.7966,,110.5768,115.7199,128.5777,128.5777,128.5777,142.0784,115.7199,0.0,1.111111,1.227778,0.992021,5,7,1,2,1.00000000,0.02332594,0.02332594,0E-8,0.000000,0.914413,0.000000,,2026-06-02,2026-07-25,2,10,6,54,0.037037,,0.447551,0.030866,3,0.3609100310237849,0.23681489141675285,0.5237849017580145,E 常规,1236,1
42.112.255.127,147581128,150620088,34,34,1.0000000,1.0000000,16645.5046,15220.8639,388.2721,145,74,-0.02332594,-0.02332594,,-0.02332594,-388.2721,16645.5046,OK,0.0000,15.5309,4.0000,96.0000,AG03-B-v1,372.7412,14612.0294,388.2721,372.7412,15.5309,0.02332594,0.02239290,0.00093304,114.7966,205.6874,5.2469,194.1360,38.8272,8322.7523,37.0000,114.7966,,110.5768,115.7199,128.5777,128.5777,128.5777,142.0784,115.7199,0.0,1.111111,1.227778,0.992021,5,7,1,2,1.00000000,0.02332594,0.02332594,0E-8,0.000000,0.914413,0.000000,,2026-06-02,2026-07-25,2,10,6,54,0.037037,,0.447551,0.030866,3,0.3609100310237849,0.23681489141675285,0.5237849017580145,E 常规,1237,1
115.164.62.173,137001455,99076666,61,61,1.0000000,0.1967213,6217.8235,5685.8092,390.6315,324,157,-0.06282448,-0.06282448,,-0.06282448,-390.6315,6217.8235,OK,0.0000,15.6253,4.0000,96.0000,AG03-B-v1,375.0063,5458.3768,390.6315,375.0063,15.6253,0.06282448,0.06031150,0.00251298,19.1908,36.2153,2.4881,97.6579,13.4701,1554.4559,39.2500,19.1908,,8.5135,8.5135,17.0271,49.3785,68.1083,140.6438,8.5135,-1.1004,8.0,16.520019,2.254153,12,30,1,8,1.00000000,0.06282448,0.06282448,0E-8,0.000000,0.914437,0.000000,,2026-03-30,2026-07-11,4,29,19,104,0.038462,,0.693505,0.007135,2,0.3603929679420889,0.06980351602895553,0.2688728024819028,E 常规,1238,1
126.25.159.253,150403679,150902370,32,1,0.0312500,1.0000000,1218.9659,1160.8838,396.3253,96,63,-0.32513236,-0.32523364,0E-8,-0.32513236,-396.3253,1218.9659,OK,0.0000,15.8530,4.0000,96.0000,AG03-B-v1,380.4722,1114.4484,396.3253,380.4722,15.8530,0.32513236,0.31212706,0.01300529,12.6976,18.4267,6.2909,396.3253,56.6179,1218.9659,63.0000,12.8272,0.3796,1.8981,3.7962,15.1849,37.9622,59.6766,103.1737,3.7962,0.0,15.719998,27.17802,3.344792,5,9,1,2,0.99968857,0.32513236,0.32523364,0E-8,0.000000,0.952351,0.000000,-0.32523364,2026-06-02,2026-06-02,1,7,5,1,1.000000,33.789474,,0.000000,1,0.35987590486039295,0.0036194415718717684,0.050672182006204755,E 常规,1239,1
42.116.142.172,151548232,151791280,1090,1090,1.0000000,0.9779817,34602.8236,31162.0850,408.6198,2254,1164,-0.01180886,-0.01226022,1.00000000,-0.01180886,-408.6198,34602.8236,OK,0.0000,16.3448,4.0000,96.0000,AG03-B-v1,392.2751,29915.6016,408.6198,392.2751,16.3448,0.01180886,0.01133650,0.00047235,15.3517,26.7716,0.3510,408.6198,10.4774,34602.8236,1164.0000,15.3517,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,0.0,1.0,1.0,0.994972,9,28,1,2,0.99955410,0.01180886,0.01226022,0E-8,0.000000,0.900565,0.000000,-1.01226022,2026-06-20,2026-06-20,1,39,9,1,1.000000,0.994970,,0.000000,4,0.359358841778697,0.48293691830403307,0.6602895553257497,E 常规,1240,1
49.49.240.71,125637797,152952910,73,73,1.0000000,0.9726027,5772.3142,4647.3053,409.3164,199,126,-0.07091028,-0.07091028,,-0.07091028,-409.3164,5772.3142,OK,0.0000,16.3727,4.0000,96.0000,AG03-B-v1,392.9438,4461.4130,409.3164,392.9438,16.3727,0.07091028,0.06807387,0.00283641,29.0066,36.8834,3.2485,136.4388,11.3699,1924.1047,42.0000,29.0066,,16.6362,33.2723,33.2723,49.9085,66.5447,66.5447,16.6362,0.0,2.0,2.0,0.871793,18,31,1,2,1.00000000,0.07091028,0.07091028,0E-8,0.000000,0.805103,0.819096,,2026-06-11,2026-07-29,3,36,21,49,0.061225,,1.104211,3.218303,2,0.358841778697001,0.05997931747673216,0.24974146845915202,E 常规,1241,1
36.65.85.120,150526106,150526113,32,32,1.0000000,1.0000000,12628.2557,12115.2328,412.3915,320,176,-0.03265625,-0.03265625,,-0.03265625,-412.3915,12628.2557,OK,0.0000,16.4957,4.0000,96.0000,AG03-B-v1,395.8958,11630.6235,412.3915,395.8958,16.4957,0.03265625,0.03135000,0.00130625,39.4633,68.8366,2.3431,206.1957,15.2738,6314.1279,88.0000,39.4633,,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,0.0,1.0,1.0,1.0,8,29,1,2,1.00000000,0.03265625,0.03265625,0E-8,0.000000,0.959375,0.000000,,2026-05-23,2026-05-25,2,27,14,3,0.666667,,,0.000000,3,0.3572905894519131,0.1282316442605998,0.452947259565667,E 常规,1242,1
36.65.85.120,150540257,150540262,31,31,1.0000000,1.0000000,12628.2557,12115.2328,412.3915,320,176,-0.03265625,-0.03265625,,-0.03265625,-412.3915,12628.2557,OK,0.0000,16.4957,4.0000,96.0000,AG03-B-v1,395.8958,11630.6235,412.3915,395.8958,16.4957,0.03265625,0.03135000,0.00130625,39.4633,68.8366,2.3431,206.1957,15.2738,6314.1279,88.0000,39.4633,,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,0.0,1.0,1.0,1.0,8,29,1,2,1.00000000,0.03265625,0.03265625,0E-8,0.000000,0.959375,0.000000,,2026-05-23,2026-05-25,2,27,14,3,0.666667,,,0.000000,3,0.3572905894519131,0.1282316442605998,0.452947259565667,E 常规,1243,1
36.65.85.120,150540615,150540622,30,30,1.0000000,1.0000000,12628.2557,12115.2328,412.3915,320,176,-0.03265625,-0.03265625,,-0.03265625,-412.3915,12628.2557,OK,0.0000,16.4957,4.0000,96.0000,AG03-B-v1,395.8958,11630.6235,412.3915,395.8958,16.4957,0.03265625,0.03135000,0.00130625,39.4633,68.8366,2.3431,206.1957,15.2738,6314.1279,88.0000,39.4633,,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,39.4633,0.0,1.0,1.0,1.0,8,29,1,2,1.00000000,0.03265625,0.03265625,0E-8,0.000000,0.959375,0.000000,,2026-05-23,2026-05-25,2,27,14,3,0.666667,,,0.000000,3,0.3572905894519131,0.1282316442605998,0.452947259565667,E 常规,1244,1
103.186.123.190,135210831,135331469,47,47,1.0000000,1.0000000,39018.5344,34958.4761,418.4778,464,269,-0.01072510,-0.01072510,,-0.01072510,-418.4778,39018.5344,OK,0.0000,16.7391,4.0000,96.0000,AG03-B-v1,401.7387,33560.1371,418.4778,401.7387,16.7391,0.01072510,0.01029610,0.00042900,84.0917,129.9572,1.5557,38.0434,5.8122,3547.1395,24.4545,84.0917,,68.3928,68.9635,103.4452,136.7857,137.927,163.2877,68.9635,0.0,2.0,2.367742,1.219365,19,54,1,3,1.00000000,0.01072510,0.01072510,0E-8,0.000000,0.895945,0.911638,,2026-03-23,2026-06-08,11,72,50,78,0.141026,,,0.000000,4,0.3557394002068252,0.5387797311271976,0.6825232678386763,E 常规,1245,1
103.186.123.190,135210831,136295881,96,96,1.0000000,0.9791667,39018.5344,34958.4761,418.4778,464,269,-0.01072510,-0.01072510,,-0.01072510,-418.4778,39018.5344,OK,0.0000,16.7391,4.0000,96.0000,AG03-B-v1,401.7387,33560.1371,418.4778,401.7387,16.7391,0.01072510,0.01029610,0.00042900,84.0917,129.9572,1.5557,38.0434,5.8122,3547.1395,24.4545,84.0917,,68.3928,68.9635,103.4452,136.7857,137.927,163.2877,68.9635,0.0,2.0,2.367742,1.219365,19,54,1,3,1.00000000,0.01072510,0.01072510,0E-8,0.000000,0.895945,0.911638,,2026-03-23,2026-06-08,11,72,50,78,0.141026,,,0.000000,4,0.3557394002068252,0.5387797311271976,0.6825232678386763,E 常规,1246,1
103.186.123.190,135331469,136201768,50,50,1.0000000,0.9400000,39018.5344,34958.4761,418.4778,464,269,-0.01072510,-0.01072510,,-0.01072510,-418.4778,39018.5344,OK,0.0000,16.7391,4.0000,96.0000,AG03-B-v1,401.7387,33560.1371,418.4778,401.7387,16.7391,0.01072510,0.01029610,0.00042900,84.0917,129.9572,1.5557,38.0434,5.8122,3547.1395,24.4545,84.0917,,68.3928,68.9635,103.4452,136.7857,137.927,163.2877,68.9635,0.0,2.0,2.367742,1.219365,19,54,1,3,1.00000000,0.01072510,0.01072510,0E-8,0.000000,0.895945,0.911638,,2026-03-23,2026-06-08,11,72,50,78,0.141026,,,0.000000,4,0.3557394002068252,0.5387797311271976,0.6825232678386763,E 常规,1247,1
123.17.182.113,146513235,148404969,86,86,1.0000000,1.0000000,22775.9716,20394.2756,422.4704,4038,2039,-0.01854895,-0.01854310,-0.02500000,-0.01854895,-422.4704,22775.9716,OK,0.0000,16.8988,4.0000,96.0000,AG03-B-v1,405.5716,19578.5046,422.4704,405.5716,16.8988,0.01854895,0.01780699,0.00074196,5.6404,10.0021,0.2072,32.4977,4.9702,1751.9978,156.8462,5.6395,6.8847,5.1431,5.1431,5.1636,5.1636,5.1636,13.2116,5.1431,0.0,1.003976,2.568805,1.096693,8,47,1,2,0.99909316,0.01854895,0.01854310,0E-8,0.000000,0.895429,0.000000,0.00645690,2026-06-22,2026-07-04,13,85,61,13,1.000000,0.819128,,0.000000,3,0.3531540847983454,0.2838676318510858,0.5910031023784902,E 常规,1248,1
123.17.182.113,146513235,148404976,400,399,0.9975000,1.0000000,22775.9716,20394.2756,422.4704,4038,2039,-0.01854895,-0.01854310,-0.02500000,-0.01854895,-422.4704,22775.9716,OK,0.0000,16.8988,4.0000,96.0000,AG03-B-v1,405.5716,19578.5046,422.4704,405.5716,16.8988,0.01854895,0.01780699,0.00074196,5.6404,10.0021,0.2072,32.4977,4.9702,1751.9978,156.8462,5.6395,6.8847,5.1431,5.1431,5.1636,5.1636,5.1636,13.2116,5.1431,0.0,1.003976,2.568805,1.096693,8,47,1,2,0.99909316,0.01854895,0.01854310,0E-8,0.000000,0.895429,0.000000,0.00645690,2026-06-22,2026-07-04,13,85,61,13,1.000000,0.819128,,0.000000,3,0.3531540847983454,0.2838676318510858,0.5910031023784902,E 常规,1249,1
123.17.182.113,148404969,148404976,402,401,0.9975124,0.9975062,22775.9716,20394.2756,422.4704,4038,2039,-0.01854895,-0.01854310,-0.02500000,-0.01854895,-422.4704,22775.9716,OK,0.0000,16.8988,4.0000,96.0000,AG03-B-v1,405.5716,19578.5046,422.4704,405.5716,16.8988,0.01854895,0.01780699,0.00074196,5.6404,10.0021,0.2072,32.4977,4.9702,1751.9978,156.8462,5.6395,6.8847,5.1431,5.1431,5.1636,5.1636,5.1636,13.2116,5.1431,0.0,1.003976,2.568805,1.096693,8,47,1,2,0.99909316,0.01854895,0.01854310,0E-8,0.000000,0.895429,0.000000,0.00645690,2026-06-22,2026-07-04,13,85,61,13,1.000000,0.819128,,0.000000,3,0.3531540847983454,0.2838676318510858,0.5910031023784902,E 常规,1250,1
123.17.182.113,148404969,148408234,694,686,0.9884726,0.9956268,22775.9716,20394.2756,422.4704,4038,2039,-0.01854895,-0.01854310,-0.02500000,-0.01854895,-422.4704,22775.9716,OK,0.0000,16.8988,4.0000,96.0000,AG03-B-v1,405.5716,19578.5046,422.4704,405.5716,16.8988,0.01854895,0.01780699,0.00074196,5.6404,10.0021,0.2072,32.4977,4.9702,1751.9978,156.8462,5.6395,6.8847,5.1431,5.1431,5.1636,5.1636,5.1636,13.2116,5.1431,0.0,1.003976,2.568805,1.096693,8,47,1,2,0.99909316,0.01854895,0.01854310,0E-8,0.000000,0.895429,0.000000,0.00645690,2026-06-22,2026-07-04,13,85,61,13,1.000000,0.819128,,0.000000,3,0.3531540847983454,0.2838676318510858,0.5910031023784902,E 常规,1251,1
123.17.182.113,148404976,148408234,386,385,0.9974093,0.9974026,22775.9716,20394.2756,422.4704,4038,2039,-0.01854895,-0.01854310,-0.02500000,-0.01854895,-422.4704,22775.9716,OK,0.0000,16.8988,4.0000,96.0000,AG03-B-v1,405.5716,19578.5046,422.4704,405.5716,16.8988,0.01854895,0.01780699,0.00074196,5.6404,10.0021,0.2072,32.4977,4.9702,1751.9978,156.8462,5.6395,6.8847,5.1431,5.1431,5.1636,5.1636,5.1636,13.2116,5.1431,0.0,1.003976,2.568805,1.096693,8,47,1,2,0.99909316,0.01854895,0.01854310,0E-8,0.000000,0.895429,0.000000,0.00645690,2026-06-22,2026-07-04,13,85,61,13,1.000000,0.819128,,0.000000,3,0.3531540847983454,0.2838676318510858,0.5910031023784902,E 常规,1252,1
103.199.57.182,147469680,151250169,38,38,1.0000000,0.9473684,81751.7733,73215.2285,421.5516,1058,899,-0.00515648,-0.00205726,-0.97997157,-0.00515648,-421.5516,81751.7733,OK,0.0000,11.4456,3.8516,96.1484,AG03-B-v1,410.1061,70345.5828,421.5516,410.1061,11.4456,0.00515648,0.00501648,0.00014000,77.2701,81.4407,0.4689,9.1642,1.3173,1777.2125,19.5435,77.3910,51.8178,25.6852,51.3703,77.1466,135.1463,259.4572,584.1053,51.3703,-2.5716,5.050724,11.370486,1.504179,29,136,1,8,0.99683078,0.00515648,0.00205726,0E-8,0.000000,0.895580,0.045369,0.97791431,2026-03-22,2026-08-05,46,320,228,137,0.335766,1.493521,0.623724,0.459834,4,0.35263702171664946,0.7326783867631851,0.7631851085832472,E 常规,1253,1
180.246.177.101,150899345,150899382,55,55,1.0000000,1.0000000,40961.2026,37013.1349,432.7690,1079,542,-0.01056534,-0.01056534,,-0.01056534,-432.7690,40961.2026,OK,0.0000,17.3108,4.0000,96.0000,AG03-B-v1,415.4582,35532.6095,432.7690,415.4582,17.3108,0.01056534,0.01014272,0.00042261,37.9622,68.2899,0.7985,144.2563,7.4615,13653.7342,180.6667,37.9622,,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,0.0,1.0,1.0,1.0,6,40,1,2,1.00000000,0.01056534,0.01056534,0E-8,0.000000,0.903614,0.000000,,2026-06-02,2026-06-04,3,58,18,3,1.000000,,,0.000000,4,0.3469493278179938,0.546535677352637,0.6851085832471562,E 常规,1254,1
180.246.177.101,150899345,150899631,34,34,1.0000000,1.0000000,40961.2026,37013.1349,432.7690,1079,542,-0.01056534,-0.01056534,,-0.01056534,-432.7690,40961.2026,OK,0.0000,17.3108,4.0000,96.0000,AG03-B-v1,415.4582,35532.6095,432.7690,415.4582,17.3108,0.01056534,0.01014272,0.00042261,37.9622,68.2899,0.7985,144.2563,7.4615,13653.7342,180.6667,37.9622,,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,0.0,1.0,1.0,1.0,6,40,1,2,1.00000000,0.01056534,0.01056534,0E-8,0.000000,0.903614,0.000000,,2026-06-02,2026-06-04,3,58,18,3,1.000000,,,0.000000,4,0.3469493278179938,0.546535677352637,0.6851085832471562,E 常规,1255,1
180.246.177.101,150906644,150906645,49,49,1.0000000,1.0000000,40961.2026,37013.1349,432.7690,1079,542,-0.01056534,-0.01056534,,-0.01056534,-432.7690,40961.2026,OK,0.0000,17.3108,4.0000,96.0000,AG03-B-v1,415.4582,35532.6095,432.7690,415.4582,17.3108,0.01056534,0.01014272,0.00042261,37.9622,68.2899,0.7985,144.2563,7.4615,13653.7342,180.6667,37.9622,,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,0.0,1.0,1.0,1.0,6,40,1,2,1.00000000,0.01056534,0.01056534,0E-8,0.000000,0.903614,0.000000,,2026-06-02,2026-06-04,3,58,18,3,1.000000,,,0.000000,4,0.3469493278179938,0.546535677352637,0.6851085832471562,E 常规,1256,1
180.246.177.101,150906979,150906993,45,45,1.0000000,1.0000000,40961.2026,37013.1349,432.7690,1079,542,-0.01056534,-0.01056534,,-0.01056534,-432.7690,40961.2026,OK,0.0000,17.3108,4.0000,96.0000,AG03-B-v1,415.4582,35532.6095,432.7690,415.4582,17.3108,0.01056534,0.01014272,0.00042261,37.9622,68.2899,0.7985,144.2563,7.4615,13653.7342,180.6667,37.9622,,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,37.9622,0.0,1.0,1.0,1.0,6,40,1,2,1.00000000,0.01056534,0.01056534,0E-8,0.000000,0.903614,0.000000,,2026-06-02,2026-06-04,3,58,18,3,1.000000,,,0.000000,4,0.3469493278179938,0.546535677352637,0.6851085832471562,E 常规,1257,1
