member_id,treat_time,treat_field,n_treat_events,n_pre,n_post,d_pre,d_post,stake_pre,stake_post,d_stake,d_validbet,d_revenue,hold_pre_pct,hold_post_pct,d_hold_pct,roi_pre,roi_post,d_roi,d_bets_per_day,verdict_exposure,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post_xagg,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
149510750,2026-05-11 14:13:22,mem016,1,8121,0,8,0,2466620.11,0.00,-2466620.11,-2170199.02,-71591.31,3.298836,,,-0.029024,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,2466620.1117,2170199.0223,52059.5147,8121,3253,-0.02110561,,-0.02110561,-0.02902405,-52059.5147,2466620.1117,OK,19531.7912,3123.5709,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3123.5709,5205.9515,5205.9515,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,13535.4738,12421.4002,18992.2497,20106.3233,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,48935.9438,2039987.0810,32527.7235,29404.1526,-16408.2203,0.01318716,0.01192083,3123.5709,29404.1526,0.01192083,3123.5709,5205.9515,5205.9515,0.0000,0.0000,29404.1526,0.01192083,13535.4738,12421.4002,18992.2497,20106.3233,0.00769971,0.00815137,-0.00665211,303.7335,667.1377,16.0035,6507.4393,139.5697,308327.5140,406.6250,,303.7335,43.6453,87.2905,261.8715,698.324,1396.6481,4202.603,43.6453,-43.2524,16.0,48.145019,3.479571,29,97,11,8,0E-8,0.02110561,,0.00900000,0.900000,0.879827,0.999384,,2026-05-03,2026-05-10,8,373,162,8,1.000000,,,0.000000,5,0.8,0.5027027027027027,0.5027027027027027,0.8378378378378378,0.8378378378378378,0.8159509202453987,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03264658,D 净利最高二十分位 · 优先留存,149,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149270000,2026-05-05 15:54:50,mem015,3,4204,0,6,0,2625224.94,0.00,-2625224.94,-2384619.48,-32080.21,1.345297,,,-0.012220,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,2625224.9393,2384619.4816,32080.2071,4204,3499,-0.01221998,,-0.01221998,-0.01221998,-32080.2071,2625224.9393,OK,0.0000,1924.8124,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1924.8124,1924.8124,6416.0414,6416.0414,6416.0414,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,23097.7491,17567.0187,8982.4580,14513.1883,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,30155.3946,2241542.3127,32080.2071,30155.3946,1924.8124,0.01221998,0.01148679,1924.8124,30155.3946,0.01148679,1924.8124,1924.8124,6416.0414,6416.0414,6416.0414,30155.3946,0.01148679,23097.7491,17567.0187,8982.4580,14513.1883,0.00342160,0.00552836,0.00073320,624.4588,681.5146,9.1684,5346.7012,119.2573,437537.4899,583.1667,,624.4588,175.886,436.4525,872.905,1309.3575,1758.8602,4364.5249,263.829,-87.2905,4.029901,9.999999,1.43076,29,97,4,8,0E-8,0.01221998,,0E-8,0.000000,0.908349,0.003092,,2026-04-28,2026-05-03,6,269,93,6,1.000000,,,0.000000,5,0.8054054054054054,0.6,0.6,0.8432432432432433,0.8432432432432433,0.8220858895705522,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03147804,D 净利最高二十分位 · 优先留存,150,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151518313,2026-06-29 17:22:00,mem016,2,4748,0,8,0,1131627.53,0.00,-1131627.53,-987972.72,-35140.35,3.556814,,,-0.031053,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,1131627.5255,987972.7163,35140.3471,4748,3671,-0.03105293,,-0.03105293,-0.03105293,-35140.3471,1131627.5255,OK,0.0000,2108.4208,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2108.4208,2108.4208,7028.0694,7028.0694,7028.0694,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,25301.0499,19242.7416,9839.2972,15897.6055,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,33031.9263,928694.3533,35140.3471,33031.9263,2108.4208,0.03105293,0.02918975,2108.4208,33031.9263,0.02918975,2108.4208,2108.4208,7028.0694,7028.0694,7028.0694,33031.9263,0.02918975,25301.0499,19242.7416,9839.2972,15897.6055,0.00869482,0.01404844,0.00186318,238.3377,269.1290,9.5724,4392.5434,117.5262,141453.4407,458.8750,,238.3377,43.1704,172.6817,345.3635,518.0452,863.4088,1122.4314,86.3409,-43.1704,5.0,6.5,1.380214,21,107,5,8,0E-8,0.03105293,,0E-8,0.000000,0.873055,0.052654,,2026-06-15,2026-06-23,8,299,88,9,0.888889,,,0.000000,4,0.8108108108108109,0.3837837837837838,0.3837837837837838,0.6918918918918919,0.6918918918918919,0.6503067484662577,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03073176,D 净利最高二十分位 · 优先留存,151,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151499885,2026-06-22 14:16:58,mem017,1,5068,0,7,0,1118524.43,0.00,-1118524.43,-875181.32,-54450.87,6.221668,,,-0.048681,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,1118524.4345,875181.3158,46574.2402,5068,2864,-0.04163900,,-0.04163900,-0.04868099,-46574.2402,1118524.4345,OK,7876.6318,2794.4544,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2794.4544,4657.4240,4657.4240,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,12109.3025,11112.6137,26588.3059,27584.9946,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,43779.7858,822670.4369,38697.6084,35903.1539,-5082.1774,0.03459702,0.03209868,2794.4544,35903.1539,0.03209868,2794.4544,4657.4240,4657.4240,0.0000,0.0000,35903.1539,0.03209868,12109.3025,11112.6137,26588.3059,27584.9946,0.02377088,0.02466195,-0.00454364,220.7033,305.5801,16.2620,6653.4629,174.4354,159789.2049,409.1429,,220.7033,43.1704,86.3409,259.0226,524.0865,794.3361,1589.5278,43.1704,-42.7819,9.2,18.409911,2.556186,29,79,10,8,0E-8,0.04163900,,0.00900000,0.900000,0.782443,1.000000,,2026-06-15,2026-06-21,7,267,138,7,1.000000,,,0.000000,4,0.8162162162162162,0.31891891891891894,0.31891891891891894,0.6810810810810811,0.6810810810810811,0.6380368098159509,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0347931,D 净利最高二十分位 · 优先留存,152,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146493039,2026-03-21 02:45:26,mem015,12,0,15190,0,34,0.00,3703959.44,3703959.44,3335245.33,39958.60,,1.198071,,,-0.010788,,,NO_BASELINE —— 处置前无注单，无从比对,3703959.4406,3335245.3258,39958.6044,15190,14908,-0.01078808,-0.27397260,-0.00852191,-0.01078808,-39958.6044,3703959.4406,OK,0.0000,2397.5163,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2397.5163,2397.5163,2397.5163,3995.8604,11987.5813,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,23175.9906,19049.5486,16782.6139,20909.0558,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,37561.0882,3135130.6063,39958.6044,37561.0882,2397.5163,0.01078808,0.01014079,2397.5163,37561.0882,0.01014079,2397.5163,2397.5163,2397.5163,3995.8604,11987.5813,37561.0882,0.01014079,23175.9906,19049.5486,16782.6139,20909.0558,0.00453099,0.00564506,0.00064728,243.8420,223.7218,2.6803,1175.2531,22.8204,108939.9835,438.4706,1216.1883,242.1748,174.581,175.886,263.829,439.7151,439.7151,876.6547,175.886,0.0,2.5,4.98422,1.386363,30,191,22,6,0.00853705,0.01078808,0.27397260,0E-8,0.000000,0.900454,0.000000,-0.26545069,2026-03-22,2026-07-14,34,1751,430,115,0.295652,5.021944,4.987609,0.028457,5,0.8216216216216217,0.6162162162162163,0.6162162162162163,0.8810810810810811,0.8810810810810811,0.8650306748466258,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01525,D 净利最高二十分位 · 优先留存,153,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152917996,2026-07-19 23:24:14,mem017,1,6376,0,8,0,1294092.52,0.00,-1294092.52,-966810.62,-60905.74,6.299656,,,-0.047064,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,1294092.5236,966810.6212,52204.4482,6376,3279,-0.04034058,-0.04034058,,-0.04706444,-52204.4482,1294092.5236,OK,8701.2956,3132.2669,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3132.2669,5220.4448,5220.4448,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,13573.1565,12455.9813,29929.9960,31047.1712,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,49072.1813,908801.9839,43503.1526,40370.8857,-5569.0287,0.03361673,0.03119629,3132.2669,40370.8857,0.03119629,3132.2669,5220.4448,5220.4448,0.0000,0.0000,40370.8857,0.03119629,13573.1565,12455.9813,29929.9960,31047.1712,0.02312817,0.02399146,-0.00430342,202.9631,294.8492,15.9208,6525.5560,175.1827,161761.5655,409.8750,202.9631,,17.3265,51.9796,173.2652,433.163,866.3259,2642.2939,43.3163,-17.1706,16.666667,50.833333,3.904671,28,84,12,8,1.00000000,0.04034058,0.04034058,0.00900000,0.900000,0.747095,0.966437,,2026-07-12,2026-07-19,8,298,143,8,1.000000,,1.000000,3.333333,4,0.827027027027027,0.32972972972972975,0.32972972972972975,0.7081081081081081,0.7081081081081081,0.6687116564417178,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03251689,D 净利最高二十分位 · 优先留存,154,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151133536,2026-06-15 00:01:22,mem015,5,0,378,0,2,0.00,395940.53,395940.53,350039.09,43221.86,,12.347725,,,-0.109163,,,NO_BASELINE —— 处置前无注单，无从比对,395940.5281,350039.0881,43221.8646,378,264,-0.10916252,-0.07219771,-0.15352563,-0.10916252,-43221.8646,395940.5281,OK,0.0000,2593.3119,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2593.3119,2593.3119,2593.3119,4322.1865,12966.5594,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,25068.6815,20605.2494,18153.1831,22616.6152,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,40628.5527,329036.7428,43221.8646,40628.5527,2593.3119,0.10916252,0.10261277,2593.3119,40628.5527,0.10261277,2593.3119,2593.3119,2593.3119,4322.1865,12966.5594,40628.5527,0.10261277,25068.6815,20605.2494,18153.1831,22616.6152,0.04584826,0.05712124,0.00654975,1047.4617,1325.9056,163.7192,21610.9323,847.4875,197970.2640,132.0000,1009.2494,1097.3241,433.163,866.3259,1472.754,2158.5217,2595.4773,3219.2673,561.2157,-259.8978,2.995959,3.716,1.209085,24,38,5,6,0.54548440,0.10916252,0.07219771,0E-8,0.000000,0.884070,0.000000,0.08132792,2026-06-16,2026-07-20,2,51,33,35,0.057143,0.919737,0.963519,1.818281,3,0.8324324324324325,0.15135135135135136,0.15135135135135136,0.5405405405405406,0.5405405405405406,0.4785276073619632,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11459818,D 净利最高二十分位 · 优先留存,155,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
17658682,2026-04-04 09:34:07,mem015,12,717,22136,7,102,67061.97,2810437.71,2743375.74,2476321.17,56149.41,-9.128034,1.997250,11.125284,0.081863,-0.018025,-0.099888,114.5910,◐ 平台毛利上升或持平,2877499.6730,2596607.2099,45169.6588,22853,22774,-0.01569754,-0.01610605,-0.01540527,-0.01569754,-45169.6588,2877499.6730,OK,0.0000,2710.1795,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2710.1795,3613.5727,0.0000,0.0000,0.0000,6.000000,8.000000,0.000000,0.000000,0.000000,94.000000,92.000000,100.000000,100.000000,100.000000,3.0,6323.7522,6106.9379,38845.9066,39062.7209,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,42459.4793,2440810.7773,45169.6588,42459.4793,2710.1795,0.01569754,0.01475569,2710.1795,42459.4793,0.01475569,2710.1795,3613.5727,0.0000,0.0000,0.0000,42459.4793,0.01475569,6323.7522,6106.9379,38845.9066,39062.7209,0.01349988,0.01357523,0.00094185,125.9134,114.0163,1.9834,418.2376,5.7563,26643.5155,210.8704,134.1047,120.6413,102.1624,133.0893,137.8122,165.3439,170.4158,248.0159,133.0893,0.0,1.280462,1.863529,0.946082,29,249,114,7,0.41706465,0.01569754,0.01610605,0E-8,0.000000,0.902383,0.000000,-0.00070078,2026-03-24,2026-08-06,108,7847,2629,136,0.794118,1.111599,1.065055,1.390215,5,0.8378378378378378,0.5405405405405406,0.5405405405405406,0.8540540540540541,0.8540540540540541,0.8343558282208589,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01233843,D 净利最高二十分位 · 优先留存,156,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147428193,2026-03-24 10:34:47,mem017,1,445,0,3,0,372148.68,0.00,-372148.68,-335223.99,-45849.04,13.677136,,,-0.123201,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,372148.6806,335223.9853,45849.0401,445,174,-0.12320087,,-0.12320087,-0.12320087,-45849.0401,372148.6806,OK,0.0000,2750.9424,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2750.9424,2750.9424,2750.9424,0.0000,0.0000,6.000000,6.000000,6.000000,0.000000,0.000000,94.000000,94.000000,94.000000,100.000000,100.000000,3.0,8252.8272,7767.561,37596.2129,38081.4791,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,43098.0977,315110.5462,45849.0401,43098.0977,2750.9424,0.12320087,0.11580881,2750.9424,43098.0977,0.11580881,2750.9424,2750.9424,2750.9424,0.0000,0.0000,43098.0977,0.11580881,8252.8272,7767.561,37596.2129,38081.4791,0.10102471,0.10232867,0.00739205,836.2892,1926.5746,263.5002,15283.0134,1175.6164,124049.5602,58.0000,,836.2892,175.3309,438.3273,876.6547,2542.2986,3747.699,4926.8057,438.3273,-175.3309,8.550001,11.240015,1.90791,16,34,5,5,0E-8,0.12320087,,0E-8,0.000000,0.900780,0.000000,,2026-03-21,2026-03-23,3,39,26,3,1.000000,,,0.000000,3,0.8432432432432433,0.13513513513513514,0.13513513513513514,0.5297297297297298,0.5297297297297298,0.4662576687116564,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14115786,D 净利最高二十分位 · 优先留存,157,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146816570,2026-04-13 20:42:30,mem015,8,0,2554,0,13,0.00,1825431.46,1825431.46,1619199.07,47149.67,,2.911913,,,-0.025829,,,NO_BASELINE —— 处置前无注单，无从比对,1825431.4624,1619199.0686,47149.6688,2554,2176,-0.02582933,,-0.02582933,-0.02582933,-47149.6688,1825431.4624,OK,0.0000,2828.9801,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2828.9801,2828.9801,2828.9801,4714.9669,14144.9006,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,27346.8079,22477.7597,19802.8609,24671.9091,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,44320.6887,1522047.1244,47149.6688,44320.6887,2828.9801,0.02582933,0.02427957,2828.9801,44320.6887,0.02427957,2828.9801,2828.9801,2828.9801,4714.9669,14144.9006,44320.6887,0.02427957,27346.8079,22477.7597,19802.8609,24671.9091,0.01084832,0.01351566,0.00154976,714.7343,744.1172,21.6680,3626.8976,106.6735,140417.8048,167.3846,,714.7343,172.6817,261.8715,872.905,2618.7151,2618.7151,2618.7151,261.8715,-86.3409,10.0,10.0,2.729332,29,140,16,8,0E-8,0.02582933,,0E-8,0.000000,0.887023,0.000000,,2026-05-07,2026-06-07,13,442,199,32,0.406250,,,0.000000,4,0.8486486486486486,0.4540540540540541,0.4540540540540541,0.7783783783783784,0.7783783783783784,0.7484662576687117,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0399163,D 净利最高二十分位 · 优先留存,158,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149272100,2026-05-05 15:56:14,mem015,3,773,642,6,5,1130284.56,1553378.14,423093.58,379470.66,-83454.19,6.512945,-1.309933,-7.822878,-0.057810,0.011660,0.069470,-0.4333,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,2683662.7069,2385979.7612,47228.6340,1415,1243,-0.01759857,,-0.01759857,-0.01759857,-47228.6340,2683662.7069,OK,0.0000,2833.7180,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2833.7180,2833.7180,9445.7268,9445.7268,9445.7268,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,34004.6165,25862.2489,13224.0175,21366.3852,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,44394.9160,2242820.9755,47228.6340,44394.9160,2833.7180,0.01759857,0.01654266,2833.7180,44394.9160,0.01654266,2833.7180,2833.7180,9445.7268,9445.7268,9445.7268,44394.9160,0.01654266,34004.6165,25862.2489,13224.0175,21366.3852,0.00492760,0.00796165,0.00105591,1896.5814,1919.5332,37.9957,4722.8634,259.4980,268366.2707,124.3000,,1896.5814,436.4525,1745.8101,2618.7151,4364.5249,5128.3174,8729.0498,879.4301,-87.2905,2.9375,5.0,1.086362,29,92,5,8,0E-8,0.01759857,,0E-8,0.000000,0.889076,0.000000,,2026-04-28,2026-05-09,10,182,117,12,0.833333,,,0.000000,5,0.8540540540540541,0.5297297297297298,0.5297297297297298,0.8486486486486486,0.8486486486486486,0.8282208588957055,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0528134,D 净利最高二十分位 · 优先留存,159,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150502197,2026-06-01 11:50:31,mem017,1,5585,0,7,0,1789202.16,0.00,-1789202.16,-1556769.38,-78321.40,5.031022,,,-0.043774,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,1789202.1648,1556769.3785,64310.4792,5585,2455,-0.03594366,,-0.03594366,-0.04377449,-64310.4792,1789202.1648,OK,14010.9244,3858.6288,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3858.6288,6431.0479,6431.0479,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,16720.7246,15344.4803,33578.8302,34955.0745,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,60451.8505,1463363.2158,50299.5548,46440.9261,-10152.2957,0.02811284,0.02595622,3858.6288,46440.9261,0.02595622,3858.6288,6431.0479,6431.0479,0.0000,0.0000,46440.9261,0.02595622,16720.7246,15344.4803,33578.8302,34955.0745,0.01876749,0.01953668,-0.00567420,320.3585,634.1219,26.1957,9187.2113,263.5675,255600.3093,350.7143,,320.3585,43.6453,87.2905,253.1425,741.9693,1483.9386,3956.4377,61.1034,-43.2524,17.0,45.32495,3.670027,29,70,12,8,0E-8,0.03594366,,0.00900000,0.900000,0.870091,0.999463,,2026-05-24,2026-05-30,7,244,119,7,1.000000,,,0.000000,4,0.8594594594594595,0.3621621621621622,0.3621621621621622,0.7675675675675676,0.7675675675675676,0.7361963190184049,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03757975,D 净利最高二十分位 · 优先留存,160,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
153410167,2026-08-03 02:39:40,mem015,2,1031,226,6,3,610152.97,40920.06,-569232.91,-495314.24,-58384.63,10.214192,-11.245552,-21.459743,-0.088996,0.099789,0.188786,-96.5000,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,651073.0236,567936.5675,50217.8462,1257,1228,-0.07713090,-0.07713090,,-0.07713090,-50217.8462,651073.0236,OK,0.0000,3013.0708,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3013.0708,3013.0708,3013.0708,3013.0708,0.0000,6.000000,6.000000,6.000000,6.000000,0.000000,94.000000,94.000000,94.000000,94.000000,100.000000,5.0,12052.2831,11010.315,38165.5631,39207.5312,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,47204.7754,533860.3735,50217.8462,47204.7754,3013.0708,0.07713090,0.07250304,3013.0708,47204.7754,0.07250304,3013.0708,3013.0708,3013.0708,3013.0708,0.0000,47204.7754,0.07250304,12052.2831,11010.315,38165.5631,39207.5312,0.05861948,0.06021987,0.00462785,517.9579,462.4891,40.8940,5579.7607,460.7142,72341.4471,136.4444,517.9579,,173.2652,355.1936,563.1118,996.2748,1484.0167,3348.606,311.8773,0.0,4.17805,9.427551,1.458241,22,70,10,4,1.00000000,0.07713090,0.07713090,0E-8,0.000000,0.872309,0.000000,,2026-07-28,2026-08-06,9,109,58,10,0.900000,,1.000000,3.333333,4,0.8648648648648649,0.20540540540540542,0.20540540540540542,0.6108108108108108,0.6108108108108108,0.558282208588957,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05313498,D 净利最高二十分位 · 优先留存,161,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150163142,2026-05-25 13:28:34,mem017,1,7386,0,8,0,2193099.69,0.00,-2193099.69,-1929901.36,-88944.66,4.608767,,,-0.040557,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,2193099.6858,1929901.3617,71575.5456,7386,3070,-0.03263670,,-0.03263670,-0.04055660,-71575.5456,2193099.6858,OK,17369.1123,4294.5327,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,4294.5327,7157.5546,7157.5546,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,18609.6418,17077.9252,35596.7915,37128.5081,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,67281.0128,1814107.2800,54206.4333,49911.9006,-13074.5795,0.02471681,0.02275861,4294.5327,49911.9006,0.02275861,4294.5327,7157.5546,7157.5546,0.0000,0.0000,49911.9006,0.02275861,18609.6418,17077.9252,35596.7915,37128.5081,0.01623127,0.01692969,-0.00596169,296.9266,628.6324,23.3145,8946.9432,165.3015,274137.4607,383.7500,,296.9266,43.6453,61.1034,261.8715,829.2598,1396.6481,3475.9138,43.6453,-43.2524,22.857143,56.885813,4.859416,29,109,11,8,0E-8,0.03263670,,0.00900000,0.900000,0.879988,0.999729,,2026-05-17,2026-05-24,8,433,175,8,1.000000,,,0.000000,5,0.8702702702702703,0.372972972972973,0.372972972972973,0.8108108108108109,0.8108108108108109,0.7852760736196319,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03360551,D 净利最高二十分位 · 优先留存,162,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
