t,c,v,n,pct
ods_a168_bet02,bet03,1267959,320,0.0000016
ods_a168_bet02,bet03,114724183,320,0.0000016
ods_a168_bet02,bet03,114675838,320,0.0000016
ods_a168_bet02,bet03,1216923,320,0.0000016
ods_a168_bet02,bet03,1261922,320,0.0000016
ods_a168_bet02,bet03,114711297,320,0.0000016
ods_a168_bet02,bet03,12116595,320,0.0000016
ods_a168_bet02,bet03,114681918,320,0.0000016
ods_a168_bet02,bet03,1227896,320,0.0000016
ods_a168_bet02,bet03,1267838,320,0.0000016
ods_a168_bet02,bet03,1221920,320,0.0000016
ods_a168_bet02,bet03,114630246,320,0.0000016
ods_a168_bet02,bet03,114587354,320,0.0000016
ods_a168_bet02,bet03,1270070,320,0.0000016
ods_a168_bet02,bet03,114663208,320,0.0000016
ods_a168_bet02,bet03,114665057,320,0.0000016
ods_a168_bet02,bet03,1230186,320,0.0000016
ods_a168_bet02,bet03,114676481,320,0.0000016
ods_a168_bet02,bet03,1264916,320,0.0000016
ods_a168_bet02,bet03,1266510,320,0.0000016
ods_a168_bet02,bet03,114589724,320,0.0000016
ods_a168_bet02,bet03,114740702,320,0.0000016
ods_a168_bet02,bet03,1278423,320,0.0000016
ods_a168_bet02,bet03,1224168,320,0.0000016
ods_a168_bet02,bet03,114663558,320,0.0000016
ods_a168_bet02,bet03,114638974,320,0.0000016
ods_a168_bet02,bet03,1239609,320,0.0000016
ods_a168_bet02,bet03,1213239,320,0.0000016
ods_a168_bet02,bet03,114745142,320,0.0000016
ods_a168_bet02,bet03,1249619,320,0.0000016
ods_a168_bet02,bet03,1290912,320,0.0000016
ods_a168_bet02,bet03,114600716,320,0.0000016
ods_a168_bet02,bet03,114604437,320,0.0000016
ods_a168_bet02,bet03,114667318,320,0.0000016
ods_a168_bet02,bet03,1259252,320,0.0000016
ods_a168_bet02,bet03,1272616,320,0.0000016
ods_a168_bet02,bet03,1268940,320,0.0000016
ods_a168_bet02,bet03,1283796,319,0.0000015
ods_a168_bet02,bet03,114631955,319,0.0000015
ods_a168_bet02,bet03,114605425,319,0.0000015
ods_a168_bet02,bet03,1266793,319,0.0000015
ods_a168_bet02,bet03,128877,319,0.0000015
ods_a168_bet02,bet03,12111201,319,0.0000015
ods_a168_bet02,bet03,1235991,319,0.0000015
ods_a168_bet02,bet03,12115124,319,0.0000015
ods_a168_bet02,bet03,114657463,319,0.0000015
ods_a168_bet02,bet03,1250538,319,0.0000015
ods_a168_bet02,bet03,114591697,319,0.0000015
ods_a168_bet02,bet03,114745811,319,0.0000015
ods_a168_bet02,bet03,12116776,319,0.0000015
ods_a168_bet02,bet03,114712654,319,0.0000015
ods_a168_bet02,bet03,121160,319,0.0000015
ods_a168_bet02,bet03,114614793,319,0.0000015
ods_a168_bet02,bet03,114636753,319,0.0000015
ods_a168_bet02,bet03,1286783,319,0.0000015
ods_a168_bet02,bet03,114687068,319,0.0000015
ods_a168_bet02,bet03,1279142,319,0.0000015
ods_a168_bet02,bet03,1246123,319,0.0000015
ods_a168_bet02,bet03,1276532,319,0.0000015
ods_a168_bet02,bet03,114740140,319,0.0000015
ods_a168_bet02,bet03,1236393,319,0.0000015
ods_a168_bet02,bet03,1222576,319,0.0000015
ods_a168_bet02,bet03,114745067,319,0.0000015
ods_a168_bet02,bet03,114733315,319,0.0000015
ods_a168_bet02,bet03,1292726,319,0.0000015
ods_a168_bet02,bet03,114655826,319,0.0000015
ods_a168_bet02,bet03,114631000,319,0.0000015
ods_a168_bet02,bet03,1273805,319,0.0000015
ods_a168_bet02,bet03,1271543,319,0.0000015
ods_a168_bet02,bet03,1216966,319,0.0000015
ods_a168_bet02,bet03,114643077,319,0.0000015
ods_a168_bet02,bet03,114708241,319,0.0000015
ods_a168_bet02,bet03,1277526,319,0.0000015
ods_a168_bet02,bet03,1295451,319,0.0000015
ods_a168_bet02,bet03,114634145,319,0.0000015
ods_a168_bet02,bet03,114668690,319,0.0000015
ods_a168_bet02,bet03,114736472,319,0.0000015
ods_a168_bet02,bet03,114695736,319,0.0000015
ods_a168_bet02,bet03,114594816,319,0.0000015
ods_a168_bet02,bet03,114707342,319,0.0000015
ods_a168_bet02,bet03,1238072,319,0.0000015
ods_a168_bet02,bet03,12109931,319,0.0000015
ods_a168_bet02,bet03,1214600,319,0.0000015
ods_a168_bet02,bet03,1293031,319,0.0000015
ods_a168_bet02,bet03,12107188,319,0.0000015
ods_a168_bet02,bet03,1242658,319,0.0000015
ods_a168_bet02,bet03,114597769,319,0.0000015
ods_a168_bet02,bet03,114653217,319,0.0000015
ods_a168_bet02,bet03,114662337,319,0.0000015
ods_a168_bet02,bet03,114680127,319,0.0000015
ods_a168_bet02,bet03,1258464,319,0.0000015
ods_a168_bet02,bet03,114645292,319,0.0000015
ods_a168_bet02,bet03,1256638,319,0.0000015
ods_a168_bet02,bet03,1286668,319,0.0000015
ods_a168_bet02,bet03,114729249,319,0.0000015
ods_a168_bet02,bet03,114671407,319,0.0000015
ods_a168_bet02,bet03,114731154,319,0.0000015
ods_a168_bet02,bet03,114654432,319,0.0000015
ods_a168_bet02,bet03,114608623,319,0.0000015
ods_a168_bet02,bet03,3122493,319,0.0000015
ods_a168_bet02,bet03,114716736,319,0.0000015
ods_a168_bet02,bet03,114641760,319,0.0000015
ods_a168_bet02,bet03,114605202,319,0.0000015
ods_a168_bet02,bet03,114608818,319,0.0000015
ods_a168_bet02,bet03,1285790,319,0.0000015
ods_a168_bet02,bet03,1296281,319,0.0000015
ods_a168_bet02,bet03,12100435,319,0.0000015
ods_a168_bet02,bet03,114708716,319,0.0000015
ods_a168_bet02,bet03,12102767,319,0.0000015
ods_a168_bet02,bet03,114689539,319,0.0000015
ods_a168_bet02,bet03,1216375,319,0.0000015
ods_a168_bet02,bet03,1220142,319,0.0000015
ods_a168_bet02,bet03,114657582,319,0.0000015
ods_a168_bet02,bet03,1286490,319,0.0000015
ods_a168_bet02,bet03,114589142,319,0.0000015
ods_a168_bet02,bet03,114675179,319,0.0000015
ods_a168_bet02,bet03,1289206,319,0.0000015
ods_a168_bet02,bet03,1260540,319,0.0000015
ods_a168_bet02,bet03,114606734,319,0.0000015
ods_a168_bet02,bet03,114746904,319,0.0000015
ods_a168_bet02,bet03,114587252,319,0.0000015
ods_a168_bet02,bet03,1221901,319,0.0000015
ods_a168_bet02,bet03,124695,319,0.0000015
ods_a168_bet02,bet03,114662226,319,0.0000015
ods_a168_bet02,bet03,1296967,319,0.0000015
ods_a168_bet02,bet03,1247261,319,0.0000015
ods_a168_bet02,bet03,114696799,319,0.0000015
ods_a168_bet02,bet03,114629546,319,0.0000015
ods_a168_bet02,bet03,1212520,319,0.0000015
ods_a168_bet02,bet03,114671084,319,0.0000015
ods_a168_bet02,bet03,114641297,319,0.0000015
ods_a168_bet02,bet03,114612969,319,0.0000015
ods_a168_bet02,bet03,1279230,319,0.0000015
ods_a168_bet02,bet03,1221399,319,0.0000015
ods_a168_bet02,bet03,114665323,319,0.0000015
ods_a168_bet02,bet03,12101891,319,0.0000015
ods_a168_bet02,bet03,1288347,319,0.0000015
ods_a168_bet02,bet03,114664492,319,0.0000015
ods_a168_bet02,bet03,1225793,319,0.0000015
ods_a168_bet02,bet03,1243441,319,0.0000015
ods_a168_bet02,bet03,114645097,319,0.0000015
ods_a168_bet02,bet03,114690787,319,0.0000015
ods_a168_bet02,bet03,12116948,319,0.0000015
ods_a168_bet02,bet03,114712093,319,0.0000015
ods_a168_bet02,bet03,1295491,319,0.0000015
ods_a168_bet02,bet03,114684261,319,0.0000015
ods_a168_bet02,bet03,12108591,319,0.0000015
ods_a168_bet02,bet03,1246088,319,0.0000015
ods_a168_bet02,bet03,12102642,319,0.0000015
ods_a168_bet02,bet03,1247834,319,0.0000015
ods_a168_bet02,bet03,12110386,319,0.0000015
ods_a168_bet02,bet03,114633149,319,0.0000015
ods_a168_bet02,bet03,1258934,319,0.0000015
ods_a168_bet02,bet03,114723711,319,0.0000015
ods_a168_bet02,bet03,114613958,319,0.0000015
ods_a168_bet02,bet03,1219584,319,0.0000015
ods_a168_bet02,bet03,114740885,319,0.0000015
ods_a168_bet02,bet03,1268907,319,0.0000015
ods_a168_bet02,bet03,1261914,319,0.0000015
ods_a168_bet02,bet03,1281935,319,0.0000015
ods_a168_bet02,bet03,114598402,319,0.0000015
ods_a168_bet02,bet03,1221782,319,0.0000015
ods_a168_bet02,bet03,114675291,319,0.0000015
ods_a168_bet02,bet03,1276689,319,0.0000015
ods_a168_bet02,bet03,1298038,319,0.0000015
ods_a168_bet02,bet03,1295828,319,0.0000015
ods_a168_bet02,bet03,114731901,319,0.0000015
ods_a168_bet02,bet03,114607160,319,0.0000015
ods_a168_bet02,bet03,1257671,319,0.0000015
ods_a168_bet02,bet03,114680726,319,0.0000015
ods_a168_bet02,bet03,1212427,319,0.0000015
ods_a168_bet02,bet03,1210274,319,0.0000015
ods_a168_bet02,bet03,1222244,319,0.0000015
ods_a168_bet02,bet03,1214704,319,0.0000015
ods_a168_bet02,bet03,114678620,319,0.0000015
ods_a168_bet02,bet03,114663780,319,0.0000015
ods_a168_bet02,bet03,12100523,319,0.0000015
ods_a168_bet02,bet03,114606949,319,0.0000015
ods_a168_bet02,bet03,114657595,319,0.0000015
ods_a168_bet02,bet03,1232181,319,0.0000015
ods_a168_bet02,bet03,1220679,319,0.0000015
ods_a168_bet02,bet03,114690786,318,0.0000015
ods_a168_bet02,bet03,114615723,318,0.0000015
ods_a168_bet02,bet03,114599023,318,0.0000015
ods_a168_bet02,bet03,114715514,318,0.0000015
ods_a168_bet02,bet03,114733407,318,0.0000015
ods_a168_bet02,bet03,1231444,318,0.0000015
ods_a168_bet02,bet03,124875,318,0.0000015
ods_a168_bet02,bet03,114592298,318,0.0000015
ods_a168_bet02,bet03,114608692,318,0.0000015
ods_a168_bet02,bet03,1214009,318,0.0000015
ods_a168_bet02,bet03,1228039,318,0.0000015
ods_a168_bet02,bet03,1297175,318,0.0000015
ods_a168_bet02,bet03,1225184,318,0.0000015
ods_a168_bet02,bet03,1248728,318,0.0000015
ods_a168_bet02,bet03,114603434,318,0.0000015
ods_a168_bet02,bet03,114692398,318,0.0000015
ods_a168_bet02,bet03,114734266,318,0.0000015
ods_a168_bet02,bet03,1278729,318,0.0000015
ods_a168_bet02,bet03,1213700,318,0.0000015
ods_a168_bet02,bet03,1236295,318,0.0000015
ods_a168_bet02,bet03,114642603,318,0.0000015
ods_a168_bet02,bet03,114660840,318,0.0000015
ods_a168_bet02,bet03,1212387,318,0.0000015
ods_a168_bet02,bet03,114645218,318,0.0000015
ods_a168_bet02,bet03,1295623,318,0.0000015
ods_a168_bet02,bet03,1260585,318,0.0000015
ods_a168_bet02,bet03,114726978,318,0.0000015
ods_a168_bet02,bet03,1274665,318,0.0000015
ods_a168_bet02,bet03,1293485,318,0.0000015
ods_a168_bet02,bet03,114681232,318,0.0000015
ods_a168_bet02,bet03,1235270,318,0.0000015
ods_a168_bet02,bet03,12109809,318,0.0000015
ods_a168_bet02,bet03,1235509,318,0.0000015
ods_a168_bet02,bet03,12114686,318,0.0000015
ods_a168_bet02,bet03,12103456,318,0.0000015
ods_a168_bet02,bet03,114710458,318,0.0000015
ods_a168_bet02,bet03,1226130,318,0.0000015
ods_a168_bet02,bet03,114638047,318,0.0000015
ods_a168_bet02,bet03,1292662,318,0.0000015
ods_a168_bet02,bet03,126114,318,0.0000015
ods_a168_bet02,bet03,114641540,318,0.0000015
ods_a168_bet02,bet03,114733132,318,0.0000015
ods_a168_bet02,bet03,114618703,318,0.0000015
ods_a168_bet02,bet03,114707470,318,0.0000015
ods_a168_bet02,bet03,114744440,318,0.0000015
ods_a168_bet02,bet03,114615172,318,0.0000015
ods_a168_bet02,bet03,124567,318,0.0000015
ods_a168_bet02,bet03,114743314,318,0.0000015
ods_a168_bet02,bet03,114732231,318,0.0000015
ods_a168_bet02,bet03,1224138,318,0.0000015
ods_a168_bet02,bet03,1243970,318,0.0000015
ods_a168_bet02,bet03,114731653,318,0.0000015
ods_a168_bet02,bet03,114590666,318,0.0000015
ods_a168_bet02,bet03,114591450,318,0.0000015
ods_a168_bet02,bet03,114713710,318,0.0000015
ods_a168_bet02,bet03,12107795,318,0.0000015
ods_a168_bet02,bet03,1213356,318,0.0000015
ods_a168_bet02,bet03,127699,318,0.0000015
ods_a168_bet02,bet03,114637976,318,0.0000015
ods_a168_bet02,bet03,1245045,318,0.0000015
ods_a168_bet02,bet03,1292073,318,0.0000015
ods_a168_bet02,bet03,1292992,318,0.0000015
ods_a168_bet02,bet03,1261915,318,0.0000015
ods_a168_bet02,bet03,12108827,318,0.0000015
ods_a168_bet02,bet03,114733366,318,0.0000015
ods_a168_bet02,bet03,1234247,318,0.0000015
ods_a168_bet02,bet03,12113072,318,0.0000015
ods_a168_bet02,bet03,1238011,318,0.0000015
ods_a168_bet02,bet03,1298599,318,0.0000015
ods_a168_bet02,bet03,12111092,318,0.0000015
ods_a168_bet02,bet03,114743415,318,0.0000015
ods_a168_bet02,bet03,1226995,318,0.0000015
ods_a168_bet02,bet03,1252008,318,0.0000015
ods_a168_bet02,bet03,114728005,318,0.0000015
ods_a168_bet02,bet03,1248809,318,0.0000015
ods_a168_bet02,bet03,114715502,318,0.0000015
ods_a168_bet02,bet03,114707442,318,0.0000015
ods_a168_bet02,bet03,1249633,318,0.0000015
ods_a168_bet02,bet03,12108435,318,0.0000015
ods_a168_bet02,bet03,1246289,318,0.0000015
ods_a168_bet02,bet03,114633608,318,0.0000015
ods_a168_bet02,bet03,1228576,318,0.0000015
ods_a168_bet02,bet03,114651353,318,0.0000015
ods_a168_bet02,bet03,1220882,318,0.0000015
ods_a168_bet02,bet03,12108614,318,0.0000015
ods_a168_bet02,bet03,114641541,318,0.0000015
ods_a168_bet02,bet03,1225830,318,0.0000015
ods_a168_bet02,bet03,1236677,318,0.0000015
ods_a168_bet02,bet03,1279252,318,0.0000015
ods_a168_bet02,bet03,128804,318,0.0000015
ods_a168_bet02,bet03,114670034,318,0.0000015
ods_a168_bet02,bet03,123594,318,0.0000015
ods_a168_bet02,bet03,114704471,318,0.0000015
ods_a168_bet02,bet03,114724207,318,0.0000015
ods_a168_bet02,bet03,114655402,318,0.0000015
ods_a168_bet02,bet03,1267963,318,0.0000015
ods_a168_bet02,bet03,12116950,318,0.0000015
ods_a168_bet02,bet03,114671371,318,0.0000015
ods_a168_bet02,bet03,114600667,318,0.0000015
ods_a168_bet02,bet03,114704065,318,0.0000015
ods_a168_bet02,bet03,114742603,318,0.0000015
ods_a168_bet02,bet03,114693950,318,0.0000015
ods_a168_bet02,bet03,1235521,318,0.0000015
ods_a168_bet02,bet03,1248354,318,0.0000015
ods_a168_bet02,bet03,114651276,318,0.0000015
ods_a168_bet02,bet03,1250540,318,0.0000015
ods_a168_bet02,bet03,114649203,318,0.0000015
ods_a168_bet02,bet03,1270159,318,0.0000015
ods_a168_bet02,bet03,1247173,318,0.0000015
ods_a168_bet02,bet03,114682599,318,0.0000015
ods_a168_bet02,bet03,1246105,318,0.0000015
ods_a168_bet02,bet03,1288724,318,0.0000015
ods_a168_bet02,bet03,1243476,318,0.0000015
ods_a168_bet02,bet03,1265886,318,0.0000015
ods_a168_bet02,bet03,114586747,318,0.0000015
ods_a168_bet02,bet03,1282024,318,0.0000015
ods_a168_bet02,bet03,114668536,318,0.0000015
ods_a168_bet02,bet03,114719861,318,0.0000015
ods_a168_bet02,bet03,114733385,318,0.0000015
ods_a168_bet02,bet03,1239744,318,0.0000015
ods_a168_bet02,bet03,1230316,318,0.0000015
ods_a168_bet02,bet03,124756,318,0.0000015
ods_a168_bet02,bet03,1226362,318,0.0000015
ods_a168_bet02,bet03,114631099,318,0.0000015
ods_a168_bet02,bet03,1256232,318,0.0000015
ods_a168_bet02,bet03,114714082,318,0.0000015
ods_a168_bet02,bet03,1298626,318,0.0000015
ods_a168_bet02,bet03,12104264,318,0.0000015
ods_a168_bet02,bet03,114709680,318,0.0000015
ods_a168_bet02,bet03,114684218,318,0.0000015
ods_a168_bet02,bet03,1239032,318,0.0000015
ods_a168_bet02,bet03,12111428,318,0.0000015
ods_a168_bet02,bet03,1258147,318,0.0000015
ods_a168_bet02,bet03,1261546,317,0.0000015
ods_a168_bet02,bet03,114635901,317,0.0000015
ods_a168_bet02,bet03,1296700,317,0.0000015
ods_a168_bet02,bet03,114708048,317,0.0000015
ods_a168_bet02,bet03,114720191,317,0.0000015
ods_a168_bet02,bet03,114683020,317,0.0000015
ods_a168_bet02,bet03,1293033,317,0.0000015
ods_a168_bet02,bet03,114642973,317,0.0000015
ods_a168_bet02,bet03,114686726,317,0.0000015
ods_a168_bet02,bet03,1221505,317,0.0000015
ods_a168_bet02,bet03,1264485,317,0.0000015
ods_a168_bet02,bet03,1252386,317,0.0000015
ods_a168_bet02,bet03,1226971,317,0.0000015
ods_a168_bet02,bet03,114594539,317,0.0000015
ods_a168_bet02,bet03,114615084,317,0.0000015
ods_a168_bet02,bet03,114699464,317,0.0000015
ods_a168_bet02,bet03,114655152,317,0.0000015
ods_a168_bet02,bet03,114656342,317,0.0000015
ods_a168_bet02,bet03,114619466,317,0.0000015
ods_a168_bet02,bet03,1243857,317,0.0000015
ods_a168_bet02,bet03,114589073,317,0.0000015
ods_a168_bet02,bet03,114733684,317,0.0000015
ods_a168_bet02,bet03,114687435,317,0.0000015
ods_a168_bet02,bet03,1210426,317,0.0000015
ods_a168_bet02,bet03,1274068,317,0.0000015
ods_a168_bet02,bet03,1290238,317,0.0000015
ods_a168_bet02,bet03,1264887,317,0.0000015
ods_a168_bet02,bet03,1226652,317,0.0000015
ods_a168_bet02,bet03,114619143,317,0.0000015
ods_a168_bet02,bet03,114706721,317,0.0000015
ods_a168_bet02,bet03,1272250,317,0.0000015
ods_a168_bet02,bet03,114661698,317,0.0000015
ods_a168_bet02,bet03,1239428,317,0.0000015
ods_a168_bet02,bet03,1296228,317,0.0000015
ods_a168_bet02,bet03,114607520,317,0.0000015
ods_a168_bet02,bet03,114636115,317,0.0000015
ods_a168_bet02,bet03,114683828,317,0.0000015
ods_a168_bet02,bet03,1295325,317,0.0000015
ods_a168_bet02,bet03,114733264,317,0.0000015
ods_a168_bet02,bet03,114690805,317,0.0000015
ods_a168_bet02,bet03,114709762,317,0.0000015
ods_a168_bet02,bet03,114610182,317,0.0000015
ods_a168_bet02,bet03,114733450,317,0.0000015
ods_a168_bet02,bet03,1290615,317,0.0000015
ods_a168_bet02,bet03,1231177,317,0.0000015
ods_a168_bet02,bet03,1260709,317,0.0000015
ods_a168_bet02,bet03,114747998,317,0.0000015
ods_a168_bet02,bet03,1297835,317,0.0000015
ods_a168_bet02,bet03,1211800,317,0.0000015
ods_a168_bet02,bet03,114675496,317,0.0000015
ods_a168_bet02,bet03,1263255,317,0.0000015
ods_a168_bet02,bet03,1262626,317,0.0000015
ods_a168_bet02,bet03,1267059,317,0.0000015
ods_a168_bet02,bet03,114612894,317,0.0000015
ods_a168_bet02,bet03,114715094,317,0.0000015
ods_a168_bet02,bet03,114686912,317,0.0000015
ods_a168_bet02,bet03,123212,317,0.0000015
ods_a168_bet02,bet03,114651119,317,0.0000015
ods_a168_bet02,bet03,1264946,317,0.0000015
ods_a168_bet02,bet03,114654179,317,0.0000015
ods_a168_bet02,bet03,1268354,317,0.0000015
ods_a168_bet02,bet03,1246269,317,0.0000015
ods_a168_bet02,bet03,114645225,317,0.0000015
ods_a168_bet02,bet03,114648646,317,0.0000015
ods_a168_bet02,bet03,114593741,317,0.0000015
ods_a168_bet02,bet03,1228727,317,0.0000015
ods_a168_bet02,bet03,114716441,317,0.0000015
ods_a168_bet02,bet03,114672470,317,0.0000015
ods_a168_bet02,bet03,1222887,317,0.0000015
ods_a168_bet02,bet03,1250254,317,0.0000015
ods_a168_bet02,bet03,1252982,317,0.0000015
ods_a168_bet02,bet03,114604315,317,0.0000015
ods_a168_bet02,bet03,1215487,317,0.0000015
ods_a168_bet02,bet03,114716146,317,0.0000015
ods_a168_bet02,bet03,1242700,317,0.0000015
ods_a168_bet02,bet03,114678601,317,0.0000015
ods_a168_bet02,bet03,1272166,317,0.0000015
ods_a168_bet02,bet03,1278506,317,0.0000015
ods_a168_bet02,bet03,1230889,317,0.0000015
ods_a168_bet02,bet03,114743008,317,0.0000015
ods_a168_bet02,bet03,12107205,317,0.0000015
ods_a168_bet02,bet03,1230542,317,0.0000015
ods_a168_bet02,bet03,114670060,317,0.0000015
ods_a168_bet02,bet03,1286642,317,0.0000015
ods_a168_bet02,bet03,114650264,317,0.0000015
ods_a168_bet02,bet03,114632738,317,0.0000015
ods_a168_bet02,bet03,114720365,317,0.0000015
ods_a168_bet02,bet03,1235909,317,0.0000015
ods_a168_bet02,bet03,114667888,317,0.0000015
ods_a168_bet02,bet03,1286421,317,0.0000015
ods_a168_bet02,bet03,114646444,317,0.0000015
ods_a168_bet02,bet03,114687449,317,0.0000015
ods_a168_bet02,bet03,114731126,317,0.0000015
ods_a168_bet02,bet03,114676131,317,0.0000015
ods_a168_bet02,bet03,114708732,317,0.0000015
ods_a168_bet02,bet03,1274155,317,0.0000015
ods_a168_bet02,bet03,114681444,317,0.0000015
ods_a168_bet02,bet03,1260684,317,0.0000015
ods_a168_bet02,bet03,114702746,317,0.0000015
ods_a168_bet02,bet03,114684214,317,0.0000015
ods_a168_bet02,bet03,114742691,317,0.0000015
ods_a168_bet02,bet03,1236579,317,0.0000015
ods_a168_bet02,bet03,1294837,317,0.0000015
ods_a168_bet02,bet03,114711775,317,0.0000015
ods_a168_bet02,bet03,114603475,317,0.0000015
ods_a168_bet02,bet03,12113089,317,0.0000015
ods_a168_bet02,bet03,114615455,317,0.0000015
ods_a168_bet02,bet03,1242890,317,0.0000015
ods_a168_bet02,bet03,114748029,317,0.0000015
ods_a168_bet02,bet03,114711141,317,0.0000015
ods_a168_bet02,bet03,12108732,317,0.0000015
ods_a168_bet02,bet03,1241293,317,0.0000015
ods_a168_bet02,bet03,1275303,317,0.0000015
ods_a168_bet02,bet03,114708696,317,0.0000015
ods_a168_bet02,bet03,114595635,317,0.0000015
ods_a168_bet02,bet03,114731195,317,0.0000015
ods_a168_bet02,bet03,114742218,317,0.0000015
ods_a168_bet02,bet03,114702700,317,0.0000015
ods_a168_bet02,bet03,114703285,317,0.0000015
ods_a168_bet02,bet03,114681908,317,0.0000015
ods_a168_bet02,bet03,12108336,317,0.0000015
ods_a168_bet02,bet03,1236705,317,0.0000015
ods_a168_bet02,bet03,1269691,317,0.0000015
ods_a168_bet02,bet03,1224166,317,0.0000015
ods_a168_bet02,bet03,114616396,317,0.0000015
ods_a168_bet02,bet03,1229552,317,0.0000015
ods_a168_bet02,bet03,114700980,317,0.0000015
ods_a168_bet02,bet03,12117167,317,0.0000015
ods_a168_bet02,bet03,1228423,317,0.0000015
ods_a168_bet02,bet03,114617641,317,0.0000015
ods_a168_bet02,bet03,1259159,317,0.0000015
ods_a168_bet02,bet03,12107976,317,0.0000015
ods_a168_bet02,bet03,114690806,317,0.0000015
ods_a168_bet02,bet03,114714190,317,0.0000015
ods_a168_bet02,bet03,1216108,317,0.0000015
ods_a168_bet02,bet03,12108255,317,0.0000015
ods_a168_bet02,bet03,12103478,317,0.0000015
ods_a168_bet02,bet03,1250231,317,0.0000015
ods_a168_bet02,bet03,1246121,317,0.0000015
ods_a168_bet02,bet03,1278570,317,0.0000015
ods_a168_bet02,bet03,114708405,317,0.0000015
ods_a168_bet02,bet03,114629464,317,0.0000015
ods_a168_bet02,bet03,1272427,317,0.0000015
ods_a168_bet02,bet03,1255440,317,0.0000015
ods_a168_bet02,bet03,12106137,317,0.0000015
ods_a168_bet02,bet03,1291911,317,0.0000015
ods_a168_bet02,bet03,114618744,317,0.0000015
ods_a168_bet02,bet03,114646776,317,0.0000015
ods_a168_bet02,bet03,12102028,317,0.0000015
