table,mb,rows,ncol,n_own,column,nonempty,fill_rate,n_distinct,status,vmin,vmax,vmed
TL07_mem_change_shape.csv,0,3,137,19,agent_cost_bet23_formal_canonical,3,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
TL08_treatment_events.csv,9.5,8707,136,18,stake,3152,0.362,642,LOW_CARDINALITY,8.7665,97500810.9429,693612.3053
TL08_treatment_events.csv,9.5,8707,136,18,valid_bet,3152,0.362,644,LOW_CARDINALITY,0,88268873.2537,623136.9371
TL08_treatment_events.csv,9.5,8707,136,18,profit,3152,0.362,638,LOW_CARDINALITY,-845962.2664,1660986.8127,8674.4518
TL08_treatment_events.csv,9.5,8707,136,18,rebate_cost,3152,0.362,130,LOW_CARDINALITY,0,794419.8593,0
TL08_treatment_events.csv,9.5,8707,136,18,ngr,3152,0.362,638,LOW_CARDINALITY,-845962.2664,1660986.8127,8656.7617
TL08_treatment_events.csv,9.5,8707,136,18,net_margin_bet23_formal_canonical,3152,0.362,638,LOW_CARDINALITY,-812123.7758,1594547.3402,8125.6811
TL08_treatment_events.csv,9.5,8707,136,18,net_margin_chain_nested_canonical,3152,0.362,639,LOW_CARDINALITY,-689774.5352,1354323.2982,5354.01825
TL08_treatment_events.csv,9.5,8707,136,18,residual_a,3152,0.362,638,LOW_CARDINALITY,-698492.4411,66439.4725,321.1483
TL08_treatment_events.csv,9.5,8707,136,18,residual_b,3152,0.362,638,LOW_CARDINALITY,-812123.7758,1594547.3402,8125.6811
TL08_treatment_events.csv,9.5,8707,136,18,hold_rate,3152,0.362,612,LOW_CARDINALITY,-3.16,1,0.01569754
TL08_treatment_events.csv,9.5,8707,136,18,roi,3152,0.362,612,LOW_CARDINALITY,-1,3.16,-0.01569754
TL08_treatment_events.csv,9.5,8707,136,18,roi_ex_rebate,3152,0.362,606,LOW_CARDINALITY,-1,3.16,-0.01569754
TL08_treatment_events.csv,9.5,8707,136,18,economic_value,8707,1,645,LOW_CARDINALITY,0,1,0
TL08_treatment_events.csv,9.5,8707,136,18,risk_value,8707,1,617,LOW_CARDINALITY,0,1,0
TL08_treatment_events.csv,9.5,8707,136,18,action_priority,8707,1,3,LOW_CARDINALITY,,,
TL08_treatment_events.csv,9.5,8707,136,18,decision_status,8707,1,1,CONSTANT_BROADCAST,,,
TL08_treatment_events.csv,9.5,8707,136,18,vip_tier,8707,1,5,LOW_CARDINALITY,1,5,3
TL08_treatment_events.csv,9.5,8707,136,18,pr_qualified,2774,0.3186,462,LOW_CARDINALITY,0,0.992426974395961,0.49657410746484
TL08_treatment_events.csv,9.5,8707,136,18,evidence_rate,3152,0.362,5,LOW_CARDINALITY,,,
TL08_treatment_events.csv,9.5,8707,136,18,hold_ci_halfwidth_approx,3152,0.362,416,LOW_CARDINALITY,0.01092782,1.862,0.04614089
TL08_treatment_events.csv,9.5,8707,136,18,n_bets,3152,0.362,425,LOW_CARDINALITY,1,37535,2028
TL08_treatment_events.csv,9.5,8707,136,18,n_rounds,3152,0.362,416,LOW_CARDINALITY,1,29033,1628.5
TL08_treatment_events.csv,9.5,8707,136,18,active_days,3152,0.362,68,LOW_CARDINALITY,1,133,12
TL08_treatment_events.csv,9.5,8707,136,18,agent_cost_bet23_formal_canonical,3152,0.362,638,LOW_CARDINALITY,-33838.4907,95927.4182,519.2758
TL09_member_schema.csv,0.1,53,131,13,stake,53,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
TL09_member_schema.csv,0.1,53,131,13,valid_bet,53,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
TL09_member_schema.csv,0.1,53,131,13,profit,53,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
TL09_member_schema.csv,0.1,53,131,13,rebate_cost,53,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
TL09_member_schema.csv,0.1,53,131,13,ngr,53,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
TL09_member_schema.csv,0.1,53,131,13,net_margin_bet23_formal_canonical,53,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
TL09_member_schema.csv,0.1,53,131,13,net_margin_chain_nested_canonical,53,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
TL09_member_schema.csv,0.1,53,131,13,residual_a,53,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
TL09_member_schema.csv,0.1,53,131,13,residual_b,53,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
TL09_member_schema.csv,0.1,53,131,13,hold_rate,53,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
TL09_member_schema.csv,0.1,53,131,13,roi,53,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
TL09_member_schema.csv,0.1,53,131,13,roi_ex_rebate,53,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
TL09_member_schema.csv,0.1,53,131,13,economic_value,53,1,1,CONSTANT_BROADCAST,0,0,0
TL09_member_schema.csv,0.1,53,131,13,risk_value,53,1,1,CONSTANT_BROADCAST,0,0,0
TL09_member_schema.csv,0.1,53,131,13,action_priority,53,1,1,CONSTANT_BROADCAST,,,
TL09_member_schema.csv,0.1,53,131,13,decision_status,53,1,1,CONSTANT_BROADCAST,,,
TL09_member_schema.csv,0.1,53,131,13,vip_tier,53,1,5,LOW_CARDINALITY,1,5,3
TL09_member_schema.csv,0.1,53,131,13,pr_qualified,53,1,1,CONSTANT_BROADCAST,0,0,0
TL09_member_schema.csv,0.1,53,131,13,evidence_rate,53,1,1,CONSTANT_BROADCAST,,,
TL09_member_schema.csv,0.1,53,131,13,hold_ci_halfwidth_approx,53,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
TL09_member_schema.csv,0.1,53,131,13,n_bets,53,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
TL09_member_schema.csv,0.1,53,131,13,n_rounds,53,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
TL09_member_schema.csv,0.1,53,131,13,active_days,53,1,1,CONSTANT_BROADCAST,139,139,139
TL09_member_schema.csv,0.1,53,131,13,agent_cost_bet23_formal_canonical,53,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
TL10_treatment_ledger.csv,6.5,8589,137,19,stake,3010,0.3504,420,LOW_CARDINALITY,8.7943,97500810.9429,248820.0472
TL10_treatment_ledger.csv,6.5,8589,137,19,valid_bet,3010,0.3504,421,LOW_CARDINALITY,8.7943,88268873.2537,224212.8982
TL10_treatment_ledger.csv,6.5,8589,137,19,profit,3010,0.3504,419,LOW_CARDINALITY,-845962.2664,1598790.3027,2166.5445
TL10_treatment_ledger.csv,6.5,8589,137,19,rebate_cost,3010,0.3504,93,LOW_CARDINALITY,0,794419.8593,0
TL10_treatment_ledger.csv,6.5,8589,137,19,ngr,3010,0.3504,419,LOW_CARDINALITY,-845962.2664,914639.8261,2166.5445
TL10_treatment_ledger.csv,6.5,8589,137,19,net_margin_bet23_formal_canonical,3010,0.3504,419,LOW_CARDINALITY,-812123.7758,878054.2331,2079.8827
TL10_treatment_ledger.csv,6.5,8589,137,19,net_margin_chain_nested_canonical,3010,0.3504,421,LOW_CARDINALITY,-689774.5352,745772.3424,1476.6763
TL10_treatment_ledger.csv,6.5,8589,137,19,residual_a,3010,0.3504,419,LOW_CARDINALITY,-698492.4411,36585.593,55.7065
TL10_treatment_ledger.csv,6.5,8589,137,19,residual_b,3010,0.3504,419,LOW_CARDINALITY,-812123.7758,878054.2331,2079.8827
TL10_treatment_ledger.csv,6.5,8589,137,19,hold_rate,3010,0.3504,398,LOW_CARDINALITY,-3.16,1,0.02615877
TL10_treatment_ledger.csv,6.5,8589,137,19,roi,3010,0.3504,398,LOW_CARDINALITY,-1,3.16,-0.02615877
TL10_treatment_ledger.csv,6.5,8589,137,19,roi_ex_rebate,3010,0.3504,395,LOW_CARDINALITY,-1,3.16,-0.0266725
TL10_treatment_ledger.csv,6.5,8589,137,19,economic_value,8589,1,423,LOW_CARDINALITY,0,0.998253376804844,0
TL10_treatment_ledger.csv,6.5,8589,137,19,risk_value,8589,1,399,LOW_CARDINALITY,0,0.999417792268281,0
TL10_treatment_ledger.csv,6.5,8589,137,19,action_priority,8589,1,3,LOW_CARDINALITY,,,
TL10_treatment_ledger.csv,6.5,8589,137,19,decision_status,8589,1,1,CONSTANT_BROADCAST,,,
TL10_treatment_ledger.csv,6.5,8589,137,19,vip_tier,8589,1,5,LOW_CARDINALITY,1,5,3
TL10_treatment_ledger.csv,6.5,8589,137,19,pr_qualified,2103,0.2448,294,LOW_CARDINALITY,0,1,0.497145575642246
TL10_treatment_ledger.csv,6.5,8589,137,19,evidence_rate,3010,0.3504,5,LOW_CARDINALITY,,,
TL10_treatment_ledger.csv,6.5,8589,137,19,hold_ci_halfwidth_approx,3010,0.3504,294,LOW_CARDINALITY,0.01092782,1.862,0.12553601
TL10_treatment_ledger.csv,6.5,8589,137,19,n_bets,3010,0.3504,287,LOW_CARDINALITY,1,30752,283
TL10_treatment_ledger.csv,6.5,8589,137,19,n_rounds,3010,0.3504,294,LOW_CARDINALITY,1,29033,220
TL10_treatment_ledger.csv,6.5,8589,137,19,active_days,3010,0.3504,54,LOW_CARDINALITY,1,133,4
TL10_treatment_ledger.csv,6.5,8589,137,19,agent_cost_bet23_formal_canonical,3010,0.3504,419,LOW_CARDINALITY,-33838.4907,95927.4182,88.6717
TL11_treatment_episode.csv,0.4,315,151,33,stake,266,0.8444,123,LOW_CARDINALITY,17.5886,36139680.3494,819126.12435
TL11_treatment_episode.csv,0.4,315,151,33,valid_bet,266,0.8444,123,LOW_CARDINALITY,17.5886,32512168.6446,728805.6793
TL11_treatment_episode.csv,0.4,315,151,33,profit,266,0.8444,120,LOW_CARDINALITY,-152935.8599,284584.0347,14215.2591
TL11_treatment_episode.csv,0.4,315,151,33,rebate_cost,266,0.8444,31,LOW_CARDINALITY,0,60881.6769,0
TL11_treatment_episode.csv,0.4,315,151,33,ngr,266,0.8444,120,LOW_CARDINALITY,-167409.6999,284584.0347,14014.89945
TL11_treatment_episode.csv,0.4,315,151,33,net_margin_bet23_formal_canonical,266,0.8444,120,LOW_CARDINALITY,-158233.5483,267508.9926,12985.6674
TL11_treatment_episode.csv,0.4,315,151,33,net_margin_chain_nested_canonical,266,0.8444,121,LOW_CARDINALITY,-130919.2037,168159.9028,6810.64015
TL11_treatment_episode.csv,0.4,315,151,33,residual_a,266,0.8444,120,LOW_CARDINALITY,-61915.8886,17075.0421,523.59155
TL11_treatment_episode.csv,0.4,315,151,33,residual_b,266,0.8444,120,LOW_CARDINALITY,-158233.5483,267508.9926,12985.6674
TL11_treatment_episode.csv,0.4,315,151,33,hold_rate,266,0.8444,123,LOW_CARDINALITY,-0.95,0.41639558,0.01759857
TL11_treatment_episode.csv,0.4,315,151,33,roi,266,0.8444,123,LOW_CARDINALITY,-0.41639558,0.95,-0.01759857
TL11_treatment_episode.csv,0.4,315,151,33,roi_ex_rebate,266,0.8444,123,LOW_CARDINALITY,-0.41639558,0.95,-0.020877305
TL11_treatment_episode.csv,0.4,315,151,33,economic_value,315,1,124,LOW_CARDINALITY,0,0.984076433121019,0.496815286624204
TL11_treatment_episode.csv,0.4,315,151,33,risk_value,315,1,124,LOW_CARDINALITY,0,0.996815286624204,0.5
TL11_treatment_episode.csv,0.4,315,151,33,action_priority,315,1,3,LOW_CARDINALITY,,,
TL11_treatment_episode.csv,0.4,315,151,33,decision_status,315,1,1,CONSTANT_BROADCAST,,,
TL11_treatment_episode.csv,0.4,315,151,33,vip_tier,315,1,5,LOW_CARDINALITY,1,5,3
TL11_treatment_episode.csv,0.4,315,151,33,pr_qualified,256,0.8127,117,LOW_CARDINALITY,0,0.996078431372549,0.490196078431373
TL11_treatment_episode.csv,0.4,315,151,33,evidence_rate,266,0.8444,5,LOW_CARDINALITY,,,
TL11_treatment_episode.csv,0.4,315,151,33,hold_ci_halfwidth_approx,266,0.8444,123,LOW_CARDINALITY,0.01092782,1.862,0.04954189
TL11_treatment_episode.csv,0.4,315,151,33,n_bets,266,0.8444,121,LOW_CARDINALITY,1,30237,2391.5
TL11_treatment_episode.csv,0.4,315,151,33,n_rounds,266,0.8444,123,LOW_CARDINALITY,1,29033,1413
TL11_treatment_episode.csv,0.4,315,151,33,active_days,266,0.8444,29,LOW_CARDINALITY,1,117,7
TL11_treatment_episode.csv,0.4,315,151,33,agent_cost_bet23_formal_canonical,266,0.8444,120,LOW_CARDINALITY,-9176.1516,17075.0421,852.9155
TL11c_population_reconcile.csv,0,6,134,16,stake,6,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
TL11c_population_reconcile.csv,0,6,134,16,valid_bet,6,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
TL11c_population_reconcile.csv,0,6,134,16,profit,6,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
TL11c_population_reconcile.csv,0,6,134,16,rebate_cost,6,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
TL11c_population_reconcile.csv,0,6,134,16,ngr,6,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
TL11c_population_reconcile.csv,0,6,134,16,net_margin_bet23_formal_canonical,6,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
TL11c_population_reconcile.csv,0,6,134,16,net_margin_chain_nested_canonical,6,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
TL11c_population_reconcile.csv,0,6,134,16,residual_a,6,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
TL11c_population_reconcile.csv,0,6,134,16,residual_b,6,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
TL11c_population_reconcile.csv,0,6,134,16,hold_rate,6,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
TL11c_population_reconcile.csv,0,6,134,16,roi,6,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
TL11c_population_reconcile.csv,0,6,134,16,roi_ex_rebate,6,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
TL11c_population_reconcile.csv,0,6,134,16,economic_value,6,1,1,CONSTANT_BROADCAST,0,0,0
TL11c_population_reconcile.csv,0,6,134,16,risk_value,6,1,1,CONSTANT_BROADCAST,0,0,0
TL11c_population_reconcile.csv,0,6,134,16,action_priority,6,1,1,CONSTANT_BROADCAST,,,
TL11c_population_reconcile.csv,0,6,134,16,decision_status,6,1,1,CONSTANT_BROADCAST,,,
TL11c_population_reconcile.csv,0,6,134,16,vip_tier,6,1,5,PER_ROW,1,5,2.5
TL11c_population_reconcile.csv,0,6,134,16,pr_qualified,6,1,1,CONSTANT_BROADCAST,0,0,0
TL11c_population_reconcile.csv,0,6,134,16,evidence_rate,6,1,1,CONSTANT_BROADCAST,,,
TL11c_population_reconcile.csv,0,6,134,16,hold_ci_halfwidth_approx,6,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
TL11c_population_reconcile.csv,0,6,134,16,n_bets,6,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
TL11c_population_reconcile.csv,0,6,134,16,n_rounds,6,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
TL11c_population_reconcile.csv,0,6,134,16,active_days,6,1,1,CONSTANT_BROADCAST,139,139,139
TL11c_population_reconcile.csv,0,6,134,16,agent_cost_bet23_formal_canonical,6,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
TL14_limit_treatment.csv,0.5,568,142,24,stake,310,0.5458,236,LOW_CARDINALITY,20.9288,44310393.3643,37071.5123
TL14_limit_treatment.csv,0.5,568,142,24,valid_bet,310,0.5458,237,LOW_CARDINALITY,20.9288,40071398.1157,32284.0977
TL14_limit_treatment.csv,0.5,568,142,24,profit,310,0.5458,238,LOW_CARDINALITY,-845962.2664,914639.8261,1055.68875
TL14_limit_treatment.csv,0.5,568,142,24,rebate_cost,310,0.5458,29,LOW_CARDINALITY,0,139912.5676,0
TL14_limit_treatment.csv,0.5,568,142,24,ngr,310,0.5458,238,LOW_CARDINALITY,-845962.2664,914639.8261,1055.68875
TL14_limit_treatment.csv,0.5,568,142,24,net_margin_bet23_formal_canonical,310,0.5458,238,LOW_CARDINALITY,-812123.7758,878054.2331,1013.46115
TL14_limit_treatment.csv,0.5,568,142,24,net_margin_chain_nested_canonical,310,0.5458,239,LOW_CARDINALITY,-689774.5352,745772.3424,776.823
TL14_limit_treatment.csv,0.5,568,142,24,residual_a,310,0.5458,238,LOW_CARDINALITY,-117317.8368,36585.593,12.44625
TL14_limit_treatment.csv,0.5,568,142,24,residual_b,310,0.5458,238,LOW_CARDINALITY,-812123.7758,878054.2331,1013.46115
TL14_limit_treatment.csv,0.5,568,142,24,hold_rate,310,0.5458,215,LOW_CARDINALITY,-3.16,1,0.04150899
TL14_limit_treatment.csv,0.5,568,142,24,roi,310,0.5458,215,LOW_CARDINALITY,-1,3.16,-0.04150899
TL14_limit_treatment.csv,0.5,568,142,24,roi_ex_rebate,310,0.5458,214,LOW_CARDINALITY,-1,3.16,-0.04988266
TL14_limit_treatment.csv,0.5,568,142,24,economic_value,568,1,239,LOW_CARDINALITY,0,0.998236331569665,0.5
TL14_limit_treatment.csv,0.5,568,142,24,risk_value,568,1,216,LOW_CARDINALITY,0,1,0.455026455026455
TL14_limit_treatment.csv,0.5,568,142,24,action_priority,568,1,3,LOW_CARDINALITY,,,
TL14_limit_treatment.csv,0.5,568,142,24,decision_status,568,1,1,CONSTANT_BROADCAST,,,
TL14_limit_treatment.csv,0.5,568,142,24,vip_tier,568,1,5,LOW_CARDINALITY,1,5,3
TL14_limit_treatment.csv,0.5,568,142,24,pr_qualified,185,0.3257,136,LOW_CARDINALITY,0,1,0.483695652173913
TL14_limit_treatment.csv,0.5,568,142,24,evidence_rate,310,0.5458,5,LOW_CARDINALITY,,,
TL14_limit_treatment.csv,0.5,568,142,24,hold_ci_halfwidth_approx,310,0.5458,155,LOW_CARDINALITY,0.01092782,1.862,0.18761422
TL14_limit_treatment.csv,0.5,568,142,24,n_bets,310,0.5458,152,LOW_CARDINALITY,1,30752,107.5
TL14_limit_treatment.csv,0.5,568,142,24,n_rounds,310,0.5458,155,LOW_CARDINALITY,1,29033,98.5
TL14_limit_treatment.csv,0.5,568,142,24,active_days,310,0.5458,39,LOW_CARDINALITY,1,102,3
TL14_limit_treatment.csv,0.5,568,142,24,agent_cost_bet23_formal_canonical,310,0.5458,238,LOW_CARDINALITY,-33838.4907,36585.593,42.22755
V_ipmatch.csv,0.7,1668,132,14,stake,2,0.0012,2,LOW_CARDINALITY,200,1020,610
V_ipmatch.csv,0.7,1668,132,14,valid_bet,2,0.0012,2,LOW_CARDINALITY,200,847,523.5
V_ipmatch.csv,0.7,1668,132,14,profit,2,0.0012,2,LOW_CARDINALITY,-338.05,0,-169.025
V_ipmatch.csv,0.7,1668,132,14,rebate_cost,2,0.0012,1,CONSTANT_BROADCAST,0,0,0
V_ipmatch.csv,0.7,1668,132,14,ngr,2,0.0012,2,LOW_CARDINALITY,-338.05,0,-169.025
V_ipmatch.csv,0.7,1668,132,14,net_margin_bet23_formal_canonical,2,0.0012,2,LOW_CARDINALITY,-324.528,0,-162.264
V_ipmatch.csv,0.7,1668,132,14,net_margin_chain_nested_canonical,2,0.0012,2,LOW_CARDINALITY,-264.2715,0,-132.13575
V_ipmatch.csv,0.7,1668,132,14,residual_a,2,0.0012,2,LOW_CARDINALITY,-13.522,0,-6.761
V_ipmatch.csv,0.7,1668,132,14,residual_b,2,0.0012,2,LOW_CARDINALITY,-324.528,0,-162.264
V_ipmatch.csv,0.7,1668,132,14,hold_rate,2,0.0012,2,LOW_CARDINALITY,-0.33142157,0,-0.165710785
V_ipmatch.csv,0.7,1668,132,14,roi,2,0.0012,2,LOW_CARDINALITY,0,0.33142157,0.165710785
V_ipmatch.csv,0.7,1668,132,14,roi_ex_rebate,2,0.0012,2,LOW_CARDINALITY,0,0.33142157,0.165710785
V_ipmatch.csv,0.7,1668,132,14,economic_value,1668,1,3,LOW_CARDINALITY,0,1,0
V_ipmatch.csv,0.7,1668,132,14,risk_value,1668,1,3,LOW_CARDINALITY,0,1,0
V_ipmatch.csv,0.7,1668,132,14,action_priority,1668,1,1,CONSTANT_BROADCAST,,,
V_ipmatch.csv,0.7,1668,132,14,decision_status,1668,1,1,CONSTANT_BROADCAST,,,
V_ipmatch.csv,0.7,1668,132,14,vip_tier,1668,1,5,LOW_CARDINALITY,1,5,3
V_ipmatch.csv,0.7,1668,132,14,pr_qualified,0,0,0,EMPTY,,,
V_ipmatch.csv,0.7,1668,132,14,evidence_rate,2,0.0012,2,LOW_CARDINALITY,,,
V_ipmatch.csv,0.7,1668,132,14,hold_ci_halfwidth_approx,2,0.0012,2,LOW_CARDINALITY,0.4655,0.83271171,0.649105855
V_ipmatch.csv,0.7,1668,132,14,n_bets,2,0.0012,2,LOW_CARDINALITY,5,16,10.5
V_ipmatch.csv,0.7,1668,132,14,n_rounds,2,0.0012,2,LOW_CARDINALITY,5,16,10.5
V_ipmatch.csv,0.7,1668,132,14,active_days,2,0.0012,2,LOW_CARDINALITY,1,2,1.5
V_ipmatch.csv,0.7,1668,132,14,agent_cost_bet23_formal_canonical,2,0.0012,2,LOW_CARDINALITY,-13.522,0,-6.761
V_recon.csv,0,1,139,21,stake,1,1,1,PER_ROW,13436093473.3333,13436093473.3333,13436093473.3333
V_recon.csv,0,1,139,21,valid_bet,1,1,1,PER_ROW,12101545164.6445,12101545164.6445,12101545164.6445
V_recon.csv,0,1,139,21,profit,1,1,1,PER_ROW,225932201.2126,225932201.2126,225932201.2126
V_recon.csv,0,1,139,21,rebate_cost,1,1,1,PER_ROW,8220755.8918,8220755.8918,8220755.8918
V_recon.csv,0,1,139,21,ngr,1,1,1,PER_ROW,217711445.3207,217711445.3207,217711445.3207
V_recon.csv,0,1,139,21,net_margin_bet23_formal_canonical,1,1,1,PER_ROW,208511585.0246,208511585.0246,208511585.0246
V_recon.csv,0,1,139,21,net_margin_chain_nested_canonical,1,1,1,PER_ROW,174476591.9375,174476591.9375,174476591.9375
V_recon.csv,0,1,139,21,residual_a,1,1,1,PER_ROW,979104.4043,979104.4043,979104.4043
V_recon.csv,0,1,139,21,residual_b,1,1,1,PER_ROW,208511585.0246,208511585.0246,208511585.0246
V_recon.csv,0,1,139,21,hold_rate,1,1,1,PER_ROW,0.01681532,0.01681532,0.01681532
V_recon.csv,0,1,139,21,roi,1,1,1,PER_ROW,-0.01681532,-0.01681532,-0.01681532
V_recon.csv,0,1,139,21,roi_ex_rebate,1,1,1,PER_ROW,-0.01742716,-0.01742716,-0.01742716
V_recon.csv,0,1,139,21,economic_value,1,1,1,PER_ROW,0,0,0
V_recon.csv,0,1,139,21,risk_value,1,1,1,PER_ROW,0,0,0
V_recon.csv,0,1,139,21,action_priority,1,1,1,PER_ROW,,,
V_recon.csv,0,1,139,21,decision_status,1,1,1,PER_ROW,,,
V_recon.csv,0,1,139,21,vip_tier,1,1,1,PER_ROW,1,1,1
V_recon.csv,0,1,139,21,pr_qualified,1,1,1,PER_ROW,0,0,0
V_recon.csv,0,1,139,21,evidence_rate,1,1,1,PER_ROW,,,
V_recon.csv,0,1,139,21,hold_ci_halfwidth_approx,1,1,1,PER_ROW,0.0007571,0.0007571,0.0007571
V_recon.csv,0,1,139,21,n_bets,1,1,1,PER_ROW,124713543,124713543,124713543
V_recon.csv,0,1,139,21,n_rounds,1,1,1,PER_ROW,6048562,6048562,6048562
V_recon.csv,0,1,139,21,active_days,1,1,1,PER_ROW,139,139,139
V_recon.csv,0,1,139,21,agent_cost_bet23_formal_canonical,1,1,1,PER_ROW,9199860.2962,9199860.2962,9199860.2962
V_table_counts.csv,0,9,129,11,stake,9,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
V_table_counts.csv,0,9,129,11,valid_bet,9,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
V_table_counts.csv,0,9,129,11,profit,9,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
V_table_counts.csv,0,9,129,11,rebate_cost,9,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
V_table_counts.csv,0,9,129,11,ngr,9,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
V_table_counts.csv,0,9,129,11,net_margin_bet23_formal_canonical,9,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
V_table_counts.csv,0,9,129,11,net_margin_chain_nested_canonical,9,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
V_table_counts.csv,0,9,129,11,residual_a,9,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
V_table_counts.csv,0,9,129,11,residual_b,9,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
V_table_counts.csv,0,9,129,11,hold_rate,9,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
V_table_counts.csv,0,9,129,11,roi,9,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
V_table_counts.csv,0,9,129,11,roi_ex_rebate,9,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
V_table_counts.csv,0,9,129,11,economic_value,9,1,1,CONSTANT_BROADCAST,0,0,0
V_table_counts.csv,0,9,129,11,risk_value,9,1,1,CONSTANT_BROADCAST,0,0,0
V_table_counts.csv,0,9,129,11,action_priority,9,1,1,CONSTANT_BROADCAST,,,
V_table_counts.csv,0,9,129,11,decision_status,9,1,1,CONSTANT_BROADCAST,,,
V_table_counts.csv,0,9,129,11,vip_tier,9,1,5,PER_ROW,1,5,3
V_table_counts.csv,0,9,129,11,pr_qualified,9,1,1,CONSTANT_BROADCAST,0,0,0
V_table_counts.csv,0,9,129,11,evidence_rate,9,1,1,CONSTANT_BROADCAST,,,
V_table_counts.csv,0,9,129,11,hold_ci_halfwidth_approx,9,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
V_table_counts.csv,0,9,129,11,n_bets,9,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
V_table_counts.csv,0,9,129,11,n_rounds,9,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
V_table_counts.csv,0,9,129,11,active_days,9,1,1,CONSTANT_BROADCAST,139,139,139
V_table_counts.csv,0,9,129,11,agent_cost_bet23_formal_canonical,9,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
VB_00_validbet_contract.csv,0,1,140,22,stake,1,1,1,PER_ROW,13436093473.3333,13436093473.3333,13436093473.3333
VB_00_validbet_contract.csv,0,1,140,22,valid_bet,1,1,1,PER_ROW,12101545164.6445,12101545164.6445,12101545164.6445
VB_00_validbet_contract.csv,0,1,140,22,profit,1,1,1,PER_ROW,225932201.2126,225932201.2126,225932201.2126
VB_00_validbet_contract.csv,0,1,140,22,rebate_cost,1,1,1,PER_ROW,8220755.8918,8220755.8918,8220755.8918
VB_00_validbet_contract.csv,0,1,140,22,ngr,1,1,1,PER_ROW,217711445.3207,217711445.3207,217711445.3207
VB_00_validbet_contract.csv,0,1,140,22,net_margin_bet23_formal_canonical,1,1,1,PER_ROW,208511585.0246,208511585.0246,208511585.0246
