table,bytes,ncol,theo,adt,nmpt,esi,roi,net_margin,economic_value,hold,ggr_ngr,rebate,commission,stake,valid_bet,profit_pnl,cost,tip,treatment,before_after,count_entity,n_hits
TL02_config_change.csv,9387,131,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_post,common_dealer_count,69
TL03b_pseudo_treatment.csv,177439,135,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,value_before;value_after;roi_delta_post,member_id;common_dealer_count,72
TL04_log_schema.csv,75192,132,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,common_dealer_count,69
TL06_log_mem_change.csv,186193,129,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,common_dealer_count,69
TL07_mem_change_shape.csv,7451,137,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_post,common_dealer_count,69
TL08_treatment_events.csv,9510826,136,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_post,member_id;common_dealer_count,70
TL09_member_schema.csv,78245,131,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,common_dealer_count,69
TL10_treatment_ledger.csv,6547504,137,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,value_before;value_after;roi_delta_post,member_id;common_dealer_count,72
TL11_treatment_episode.csv,419671,151,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,value_before;value_after;roi_delta_post,member_id;common_dealer_count,72
TL11c_population_reconcile.csv,11487,134,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_post,n_member_all;n_member_bac;common_dealer_count,71
TL14_limit_treatment.csv,537165,142,,,,,roi;roi_post;roi_non_post;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_post;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_post;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_post;avg_stake_non_post;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,grp_before;grp_after;max_hi_before;max_hi_after;n_grp_before;n_grp_after;roi_delta_post,member_id;common_dealer_count,76
T_table_span.csv,94393,133,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,table_id;common_dealer_count,70
VB_00_validbet_contract.csv,3968,140,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,vb_sum;valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_hiturn,common_dealer_count,70
VB_00b_zero_five_rates.csv,4186,145,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,zero_stake_sum;all_stake_sum;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake,valid_bet;avg_valid_bet_per_round;p50_valid_bet,zero_profit_rate_pct;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_hiturn,common_dealer_count,72
VB_41_identity_global.csv,3992,144,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,n_value_diff;max_abs_diff;sum_abs_diff;roi_delta_hiturn,common_dealer_count,72
VB_41b_identity_strata.csv,66528,137,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,commission_value,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,vb_sum;valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,n_value_diff;max_abs_diff;roi_delta_hiturn,common_dealer_count,73
VB_41b_identity_strata_v18b.csv,69371,145,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,commission_value,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,vb_sum;valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,n_value_diff;pct_value_diff;max_abs_diff;sum_abs_diff;roi_delta_hiturn,common_dealer_count,75
VB_41c1_964_detail.csv,1313934,149,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,rebate_raw;roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,commission,stake_raw;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake,validbet;valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,diff_vb_minus_b41;roi_delta_hiturn,member_id;table_id;common_dealer_count,76
VB_41c2_concentration.csv,5518,147,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,n_commission,sum_stake;min_stake;max_stake;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake,sum_validbet;valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,max_member_diff_sum;roi_delta_hiturn,n_members;common_dealer_count,76
VB_41c2_concentration_v2.csv,5408,147,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,top_stake_share_pct;st_stake;sum_stake;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_hiturn,n_members;common_dealer_count,73
V_ipmatch.csv,672434,132,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,ip;n_member_log;in_bet_ip;common_dealer_count,72
