bet_ip,m_a,m_b,n_same_round,n_opposite_round,opposite_rate,first_opposite_dt,last_opposite_dt,n_opposite_days,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hedge,roi_non_hedge,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hedge,avg_stake_non_hedge,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hedge,hold_rate,hold_rate_hedge,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hedge,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hedge,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
119.111.224.229,151576015,151904197,187,187,1.0000000,2026-06-22,2026-06-22,1,173227.4113,150755.0659,2123.8649,16650,8789,-0.01226056,-0.01219779,-1.00000000,-0.01226056,-2123.8649,173227.4113,OK,0.0000,84.9546,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,84.9546,84.9546,84.9546,84.9546,84.9546,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,424.7730,392.1235,1699.0919,1731.7415,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2038.9103,144724.8632,2123.8649,2038.9103,84.9546,0.01226056,0.01177014,84.9546,2038.9103,0.01177014,84.9546,84.9546,84.9546,84.9546,84.9546,2038.9103,0.01177014,424.7730,392.1235,1699.0919,1731.7415,0.00980845,0.00999693,0.00049042,10.4040,17.1527,0.2417,193.0786,3.5998,15747.9465,799.0000,10.4046,5.5034,11.0068,11.0068,11.0068,11.0068,11.0068,16.5102,11.0068,0.0,1.0,1.5,0.945239,7,95,1,2,0.99993646,0.01226056,0.01219779,0E-8,0.000000,0.870273,0.000841,0.98780221,2026-06-18,2026-06-28,11,590,50,11,1.000000,1.890585,,0.000000,5,0.8086866597724922,0.4317476732161324,0.4317476732161324,0.8236814891416753,0.8236814891416753,0.8236814891416753,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.0198614,D 净利最高二十分位 · 优先留存,1582,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
119.111.224.229,151587260,151812997,71,71,1.0000000,2026-06-20,2026-06-20,1,173227.4113,150755.0659,2123.8649,16650,8789,-0.01226056,-0.01219779,-1.00000000,-0.01226056,-2123.8649,173227.4113,OK,0.0000,84.9546,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,84.9546,84.9546,84.9546,84.9546,84.9546,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,424.7730,392.1235,1699.0919,1731.7415,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2038.9103,144724.8632,2123.8649,2038.9103,84.9546,0.01226056,0.01177014,84.9546,2038.9103,0.01177014,84.9546,84.9546,84.9546,84.9546,84.9546,2038.9103,0.01177014,424.7730,392.1235,1699.0919,1731.7415,0.00980845,0.00999693,0.00049042,10.4040,17.1527,0.2417,193.0786,3.5998,15747.9465,799.0000,10.4046,5.5034,11.0068,11.0068,11.0068,11.0068,11.0068,16.5102,11.0068,0.0,1.0,1.5,0.945239,7,95,1,2,0.99993646,0.01226056,0.01219779,0E-8,0.000000,0.870273,0.000841,0.98780221,2026-06-18,2026-06-28,11,590,50,11,1.000000,1.890585,,0.000000,5,0.8086866597724922,0.4317476732161324,0.4317476732161324,0.8236814891416753,0.8236814891416753,0.8236814891416753,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.0198614,D 净利最高二十分位 · 优先留存,1583,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
119.111.224.229,151587260,151813585,40,40,1.0000000,2026-06-20,2026-06-20,1,173227.4113,150755.0659,2123.8649,16650,8789,-0.01226056,-0.01219779,-1.00000000,-0.01226056,-2123.8649,173227.4113,OK,0.0000,84.9546,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,84.9546,84.9546,84.9546,84.9546,84.9546,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,424.7730,392.1235,1699.0919,1731.7415,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2038.9103,144724.8632,2123.8649,2038.9103,84.9546,0.01226056,0.01177014,84.9546,2038.9103,0.01177014,84.9546,84.9546,84.9546,84.9546,84.9546,2038.9103,0.01177014,424.7730,392.1235,1699.0919,1731.7415,0.00980845,0.00999693,0.00049042,10.4040,17.1527,0.2417,193.0786,3.5998,15747.9465,799.0000,10.4046,5.5034,11.0068,11.0068,11.0068,11.0068,11.0068,16.5102,11.0068,0.0,1.0,1.5,0.945239,7,95,1,2,0.99993646,0.01226056,0.01219779,0E-8,0.000000,0.870273,0.000841,0.98780221,2026-06-18,2026-06-28,11,590,50,11,1.000000,1.890585,,0.000000,5,0.8086866597724922,0.4317476732161324,0.4317476732161324,0.8236814891416753,0.8236814891416753,0.8236814891416753,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.0198614,D 净利最高二十分位 · 优先留存,1584,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
119.111.224.229,151812997,151812999,221,221,1.0000000,2026-06-20,2026-06-23,4,173227.4113,150755.0659,2123.8649,16650,8789,-0.01226056,-0.01219779,-1.00000000,-0.01226056,-2123.8649,173227.4113,OK,0.0000,84.9546,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,84.9546,84.9546,84.9546,84.9546,84.9546,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,424.7730,392.1235,1699.0919,1731.7415,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2038.9103,144724.8632,2123.8649,2038.9103,84.9546,0.01226056,0.01177014,84.9546,2038.9103,0.01177014,84.9546,84.9546,84.9546,84.9546,84.9546,2038.9103,0.01177014,424.7730,392.1235,1699.0919,1731.7415,0.00980845,0.00999693,0.00049042,10.4040,17.1527,0.2417,193.0786,3.5998,15747.9465,799.0000,10.4046,5.5034,11.0068,11.0068,11.0068,11.0068,11.0068,16.5102,11.0068,0.0,1.0,1.5,0.945239,7,95,1,2,0.99993646,0.01226056,0.01219779,0E-8,0.000000,0.870273,0.000841,0.98780221,2026-06-18,2026-06-28,11,590,50,11,1.000000,1.890585,,0.000000,5,0.8086866597724922,0.4317476732161324,0.4317476732161324,0.8236814891416753,0.8236814891416753,0.8236814891416753,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.0198614,D 净利最高二十分位 · 优先留存,1585,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
14.0.228.68,108907557,133499546,54,54,1.0000000,2026-04-15,2026-04-15,1,20979.0000,19040.0000,2136.3500,259,186,-0.10183279,-0.10220078,-0.02500000,-0.10183279,-2136.3500,20979.0000,OK,0.0000,85.4540,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,85.4540,85.4540,106.8175,106.8175,106.8175,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,491.3605,448.2985,1644.9895,1688.0515,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2050.8960,18278.4000,2136.3500,2050.8960,85.4540,0.10183279,0.09775947,85.4540,2050.8960,0.09775947,85.4540,85.4540,106.8175,106.8175,106.8175,2050.8960,0.09775947,491.3605,448.2985,1644.9895,1688.0515,0.07841124,0.08046387,0.00407331,81.0000,102.3656,11.4858,2136.3500,32.8669,20979.0000,186.0000,81.2412,50.0000,50.0,50.0,100.0,160.0,200.0,254.55,50.0,-10.0,4.0,5.091,1.62,27,31,1,3,0.99523333,0.10183279,0.10220078,0E-8,0.000000,0.907574,0.000000,-0.07720078,2026-04-15,2026-04-15,1,65,27,1,1.000000,1.624825,,0.000000,3,0.8195449844881075,0.040847983453981385,0.040847983453981385,0.5806618407445708,0.5806618407445708,0.5806618407445708,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13652846,D 净利最高二十分位 · 优先留存,1586,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.161.226.186,144490263,148308115,71,71,1.0000000,2026-04-07,2026-04-07,1,94495.1967,90830.5630,2146.4283,144,73,-0.02271468,-0.02271468,,-0.02271468,-2146.4283,94495.1967,OK,0.0000,85.8571,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,85.8571,85.8571,85.8571,82.9778,82.9778,4.000000,4.000000,4.000000,4.500000,4.500000,96.000000,96.000000,96.000000,95.500000,95.500000,5.0,423.5269,391.4236,1722.9013,1755.0047,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2060.5712,87197.3405,2146.4283,2060.5712,85.8571,0.02271468,0.02180609,85.8571,2060.5712,0.02180609,85.8571,85.8571,85.8571,82.9778,82.9778,2060.5712,0.02180609,423.5269,391.4236,1722.9013,1755.0047,0.01823269,0.01857242,0.00090859,656.2166,1244.2543,29.4031,2146.4283,536.6071,94495.1967,73.0000,656.2166,,261.7596,523.5191,785.2786,1047.0382,1308.7977,2109.7813,523.5191,0.0,2.5,4.029999,1.253472,3,6,1,2,1.00000000,0.02271468,0.02271468,0E-8,0.000000,0.961219,0.000000,,2026-04-07,2026-04-07,1,4,3,1,1.000000,,,0.000000,4,0.8200620475698035,0.24095139607032057,0.24095139607032057,0.7699069286452948,0.7699069286452948,0.7699069286452948,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.21793062,D 净利最高二十分位 · 优先留存,1587,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
171.243.50.121,149323610,149342108,73,3,0.0410959,2026-05-01,2026-05-02,2,28362.3833,25002.5375,2146.6709,612,507,-0.07568725,-0.07568725,,-0.07568725,-2146.6709,28362.3833,OK,0.0000,85.8668,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,85.8668,85.8668,85.8668,90.1292,90.1292,4.000000,4.000000,4.000000,4.096405,4.096405,96.000000,96.000000,96.000000,95.903595,95.903595,5.0,437.8589,403.5368,1708.8120,1743.1341,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2060.8041,24002.4360,2146.6709,2060.8041,85.8668,0.07568725,0.07265976,85.8668,2060.8041,0.07265976,85.8668,85.8668,85.8668,90.1292,90.1292,2060.8041,0.07265976,437.8589,403.5368,1708.8120,1743.1341,0.06024924,0.06145937,0.00302749,46.3438,49.3147,4.2341,429.3342,32.0399,5672.4767,101.4000,46.3438,,12.9729,26.176,51.8914,103.7829,155.6743,295.2625,25.9457,0.0,5.947226,11.279911,1.770471,6,34,1,5,1.00000000,0.07568725,0.07568725,0E-8,0.000000,0.881539,0.000000,,2026-04-30,2026-06-22,5,67,22,54,0.092593,,,0.000000,4,0.8205791106514995,0.05635987590486039,0.05635987590486039,0.6375387797311272,0.6375387797311272,0.6375387797311272,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08269432,D 净利最高二十分位 · 优先留存,1588,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.113.248.203,147469680,151250169,40,40,1.0000000,2026-08-06,2026-08-06,1,26250.6539,23460.1407,2223.7165,576,531,-0.08471090,-0.08471090,,-0.08471090,-2223.7165,26250.6539,OK,0.0000,86.2384,3.9132,96.0868,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,86.2384,84.9960,82.5654,128.0330,126.9215,3.913194,4.074653,4.156250,4.848958,4.850694,96.086806,95.925347,95.843750,95.151042,95.149306,5.0,508.7543,464.9162,1714.9623,1758.8003,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2137.4781,22534.6826,2223.7165,2137.4781,86.2384,0.08471090,0.08142571,86.2384,2137.4781,0.08142571,86.2384,84.9960,82.5654,128.0330,126.9215,2137.4781,0.08142571,508.7543,464.9162,1714.9623,1758.8003,0.06533027,0.06700025,0.00328519,45.5741,44.1811,4.1878,101.0780,18.8451,1193.2115,24.1364,45.5741,,51.3703,51.3703,51.3703,51.3703,51.3703,133.3755,51.3703,0.0,1.0,2.596354,0.887167,22,66,1,2,1.00000000,0.08471090,0.08471090,0E-8,0.000000,0.893697,0.000000,,2026-03-22,2026-08-06,22,118,71,138,0.159420,,1.006680,2.936150,4,0.8210961737331954,0.050672182006204755,0.050672182006204755,0.6122026887280249,0.6122026887280249,0.6122026887280249,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08080392,D 净利最高二十分位 · 优先留存,1589,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
27.3.139.10,140536645,147131320,60,19,0.3166667,2026-07-22,2026-07-28,3,16714.9459,10885.0334,2250.6003,1510,988,-0.13464598,-0.13464598,,-0.13464598,-2250.6003,16714.9459,OK,0.0000,90.0240,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,90.0240,85.3116,85.3116,85.3116,85.3116,4.000000,4.364901,4.364901,4.364901,4.364901,96.000000,95.635099,95.635099,95.635099,95.635099,5.0,431.2705,399.7609,1819.3298,1850.8394,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2160.5763,10449.6321,2250.6003,2160.5763,90.0240,0.13464598,0.12926014,90.0240,2160.5763,0.12926014,90.0240,85.3116,85.3116,85.3116,85.3116,2160.5763,0.12926014,431.2705,399.7609,1819.3298,1850.8394,0.10884449,0.11072961,0.00538584,11.0695,11.0172,2.2779,250.0667,5.8306,1857.2162,109.7778,11.0695,,2.5818,3.8727,5.1636,12.9089,30.9813,258.1778,1.2909,0.0,8.0,66.666668,2.858366,29,122,1,2,1.00000000,0.13464598,0.13464598,0E-8,0.000000,0.651216,0.000000,,2026-07-19,2026-07-28,9,386,190,10,0.900000,,1.000000,3.333333,3,0.8216132368148914,0.024301964839710446,0.024301964839710446,0.5253360910031024,0.5253360910031024,0.5253360910031024,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05923811,D 净利最高二十分位 · 优先留存,1590,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
125.24.43.176,146185351,151461829,183,0,0E-7,,,0,20298.4098,18244.4917,2300.3516,699,516,-0.11332669,-0.10044642,-1.00000000,-0.11332669,-2300.3516,20298.4098,OK,0.0000,92.0141,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,92.0141,92.0141,92.0141,96.0476,96.0476,4.000000,4.000000,4.000000,4.334764,4.334764,96.000000,96.000000,96.000000,95.665236,95.665236,5.0,468.1374,431.5238,1832.2142,1868.8278,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2208.3375,17514.7120,2300.3516,2208.3375,92.0141,0.11332669,0.10879362,92.0141,2208.3375,0.10879362,92.0141,92.0141,92.0141,96.0476,96.0476,2208.3375,0.10879362,468.1374,431.5238,1832.2142,1868.8278,0.09026393,0.09206769,0.00453307,29.0392,35.3575,4.4580,1150.1758,16.0864,10149.2049,258.0000,28.8712,48.4405,2.4527,10.2195,30.6585,71.5366,132.6697,224.8293,5.3141,0.0,12.982,22.0,2.841545,29,73,1,2,0.98568149,0.11332669,0.10044642,0E-8,0.000000,0.898814,0.014306,0.89955358,2026-07-24,2026-07-25,2,143,55,2,1.000000,0.596014,1.000000,3.333333,3,0.8221302998965874,0.03516028955532575,0.03516028955532575,0.578076525336091,0.578076525336091,0.578076525336091,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08196998,D 净利最高二十分位 · 优先留存,1591,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
171.224.177.63,149183537,149183607,62,62,1.0000000,2026-04-26,2026-04-26,1,48948.0904,45794.9681,2372.5174,313,220,-0.04847007,-0.04872381,-0.02500000,-0.04847007,-2372.5174,48948.0904,OK,0.0000,107.2950,3.7572,96.2428,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,107.2950,107.2950,107.2950,131.0202,131.0202,3.757188,3.757188,3.757188,4.757188,4.757188,96.242812,96.242812,96.242812,95.242812,95.242812,5.0,583.9254,530.9792,1788.5920,1841.5383,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2265.2224,44130.1720,2372.5174,2265.2224,107.2950,0.04847007,0.04627806,107.2950,2265.2224,0.04627806,107.2950,107.2950,107.2950,131.0202,131.0202,2265.2224,0.04627806,583.9254,530.9792,1788.5920,1841.5383,0.03654059,0.03762227,0.00219202,156.3837,208.1589,10.7842,593.1294,38.2664,12237.0226,55.0000,155.7060,261.7595,77.8372,130.8798,261.7596,261.7596,261.7596,261.7596,130.8798,-12.9729,2.0,2.0,1.194865,29,41,1,6,0.98930461,0.04847007,0.04872381,0E-8,0.000000,0.935582,0.000000,-0.02372381,2026-04-26,2026-05-19,4,62,38,24,0.166667,0.594844,,0.000000,4,0.8226473629782833,0.10031023784901758,0.10031023784901758,0.704239917269907,0.704239917269907,0.704239917269907,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12553601,D 净利最高二十分位 · 优先留存,1592,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.44.170,124751402,147671468,83,56,0.6746988,2026-03-25,2026-03-25,1,55470.5829,50365.7318,2352.7768,970,556,-0.04241486,-0.04797110,0.34036939,-0.04241486,-2352.7768,55470.5829,OK,0.0000,82.4937,3.9402,96.0598,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,82.4937,82.4937,131.8474,263.8765,274.8570,3.940206,3.940206,4.186598,4.604124,4.644330,96.059794,96.059794,95.813402,95.395876,95.355670,5.0,835.5683,746.1432,1517.2085,1606.6335,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2270.2831,48398.4598,2352.7768,2270.2831,82.4937,0.04241486,0.04092770,82.4937,2270.2831,0.04092770,82.4937,82.4937,131.8474,263.8765,274.8570,2270.2831,0.04092770,835.5683,746.1432,1517.2085,1606.6335,0.02735159,0.0289637,0.00148716,57.1862,90.5858,4.2316,90.4914,14.9858,2133.4840,21.3846,56.4844,396.8275,10.5327,15.4907,26.3317,141.0587,261.7596,581.34,13.1659,-7.7453,16.897887,37.5284,3.691653,29,80,1,9,0.98569233,0.04241486,0.04797110,0E-8,0.000000,0.907972,0.013402,-0.38834050,2026-03-25,2026-08-04,26,157,122,133,0.195489,0.142340,0.718837,0.960919,4,0.8231644260599793,0.10703205791106515,0.10703205791106515,0.7290589451913133,0.7290589451913133,0.7290589451913133,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07896639,D 净利最高二十分位 · 优先留存,1593,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
27.67.103.129,153851690,153851828,299,0,0E-7,,,0,10383.2951,9851.7270,2369.6721,1671,969,-0.22821966,-0.25472744,0.00508069,-0.22821966,-2369.6721,10383.2951,OK,0.0000,91.5762,3.0413,96.9587,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,91.5762,91.5762,107.8708,33.1032,33.1032,3.041293,3.041293,3.072412,3.885099,3.885099,96.958707,96.958707,96.927588,96.114901,96.114901,5.0,357.2297,337.1377,2012.4424,2032.5344,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2278.0958,9495.9031,2369.6721,2278.0958,91.5762,0.22821966,0.21940008,91.5762,2278.0958,0.21940008,91.5762,91.5762,107.8708,33.1032,33.1032,2278.0958,0.21940008,357.2297,337.1377,2012.4424,2032.5344,0.19381539,0.19575042,0.00881957,6.2138,10.1669,2.4455,592.4180,38.2205,2595.8238,242.2500,5.6611,44.1412,2.5685,2.5685,2.5685,2.5685,2.5685,130.8798,2.5685,-2.5685,1.0,50.955425,2.419227,20,61,1,4,0.89797170,0.22821966,0.25472744,0E-8,0.000000,0.948805,0.000000,-0.25980813,2026-04-23,2026-08-06,4,62,36,106,0.037736,0.128251,0.488964,1.579160,2,0.8236814891416753,0.008790072388831437,0.008790072388831437,0.39710444674250256,0.39710444674250256,0.39710444674250256,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05981606,D 净利最高二十分位 · 优先留存,1594,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
27.67.103.129,153852443,153852482,393,0,0E-7,,,0,10383.2951,9851.7270,2369.6721,1671,969,-0.22821966,-0.25472744,0.00508069,-0.22821966,-2369.6721,10383.2951,OK,0.0000,91.5762,3.0413,96.9587,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,91.5762,91.5762,107.8708,33.1032,33.1032,3.041293,3.041293,3.072412,3.885099,3.885099,96.958707,96.958707,96.927588,96.114901,96.114901,5.0,357.2297,337.1377,2012.4424,2032.5344,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2278.0958,9495.9031,2369.6721,2278.0958,91.5762,0.22821966,0.21940008,91.5762,2278.0958,0.21940008,91.5762,91.5762,107.8708,33.1032,33.1032,2278.0958,0.21940008,357.2297,337.1377,2012.4424,2032.5344,0.19381539,0.19575042,0.00881957,6.2138,10.1669,2.4455,592.4180,38.2205,2595.8238,242.2500,5.6611,44.1412,2.5685,2.5685,2.5685,2.5685,2.5685,130.8798,2.5685,-2.5685,1.0,50.955425,2.419227,20,61,1,4,0.89797170,0.22821966,0.25472744,0E-8,0.000000,0.948805,0.000000,-0.25980813,2026-04-23,2026-08-06,4,62,36,106,0.037736,0.128251,0.488964,1.579160,2,0.8236814891416753,0.008790072388831437,0.008790072388831437,0.39710444674250256,0.39710444674250256,0.39710444674250256,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05981606,D 净利最高二十分位 · 优先留存,1595,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1.168.50.64,142751124,142751137,74,74,1.0000000,2026-05-12,2026-05-14,2,146719.1488,129201.0900,2373.5888,367,118,-0.01617777,-0.01617777,,-0.01617777,-2373.5888,146719.1488,OK,0.0000,94.9436,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,94.9436,94.9436,94.9436,118.6794,118.6794,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,522.1895,478.3393,1851.3993,1895.2495,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2278.6453,124033.0464,2373.5888,2278.6453,94.9436,0.01617777,0.01553066,94.9436,2278.6453,0.01553066,94.9436,94.9436,94.9436,118.6794,118.6794,2278.6453,0.01553066,522.1895,478.3393,1851.3993,1895.2495,0.01261866,0.01291753,0.00064711,399.7797,1094.9245,20.1152,791.1963,215.7808,48906.3829,39.3333,399.7797,,216.2723,216.2723,432.5446,1081.3617,1081.3617,1081.3617,216.2723,0.0,5.0,5.0,1.848501,6,14,1,2,1.00000000,0.01617777,0.01617777,0E-8,0.000000,0.880601,0.000000,,2026-05-12,2026-05-14,3,11,10,3,1.000000,,,0.000000,5,0.8247156153050672,0.3112719751809721,0.3112719751809721,0.8081695966907962,0.8081695966907962,0.8081695966907962,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.17141099,D 净利最高二十分位 · 优先留存,1596,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1.168.50.64,142751124,142751138,62,0,0E-7,,,0,146719.1488,129201.0900,2373.5888,367,118,-0.01617777,-0.01617777,,-0.01617777,-2373.5888,146719.1488,OK,0.0000,94.9436,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,94.9436,94.9436,94.9436,118.6794,118.6794,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,522.1895,478.3393,1851.3993,1895.2495,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2278.6453,124033.0464,2373.5888,2278.6453,94.9436,0.01617777,0.01553066,94.9436,2278.6453,0.01553066,94.9436,94.9436,94.9436,118.6794,118.6794,2278.6453,0.01553066,522.1895,478.3393,1851.3993,1895.2495,0.01261866,0.01291753,0.00064711,399.7797,1094.9245,20.1152,791.1963,215.7808,48906.3829,39.3333,399.7797,,216.2723,216.2723,432.5446,1081.3617,1081.3617,1081.3617,216.2723,0.0,5.0,5.0,1.848501,6,14,1,2,1.00000000,0.01617777,0.01617777,0E-8,0.000000,0.880601,0.000000,,2026-05-12,2026-05-14,3,11,10,3,1.000000,,,0.000000,5,0.8247156153050672,0.3112719751809721,0.3112719751809721,0.8081695966907962,0.8081695966907962,0.8081695966907962,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.17141099,D 净利最高二十分位 · 优先留存,1597,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
