dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-06-04,1,114665972,4,1,4,0,18,30,残靴：截断／换荷官／开收台可疑,87.0,828657931.0844,748350110.4830,15745613.4871,8432959,288634,-0.01900134,-0.01977046,-0.01877976,-0.01967236,-15745613.4871,828657931.0844,OK,556041.4035,648800.2137,3.9970,96.0030,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,3.997041,4.034699,4.227272,4.615023,4.460508,96.002959,95.965301,95.772728,95.384977,95.539492,4.9945,3330631.6143,2984832.0764,11858940.4693,12204740.0072,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15096813.2734,717720149.0137,15189572.0836,14540771.8700,92758.8102,0.01833033,0.01754738,648800.2137,14540771.8700,0.01754738,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,14540771.8700,0.01754738,3330631.6143,2984832.0764,11858940.4693,12204740.0072,0.01431102,0.01472832,0.00011194,98.2642,2592.7303,54.5522,113277.7949,2685.5899,5961567.8495,2076.5036,93.6171,99.6899,4.3738,13.088,51.1183,157.3479,306.5914,1308.9668,11.0067,-2.1006,23.42542,100.012917,7.507974,1,94,524153,23,0.22366470,0.01900134,0.01977046,0.00074302,0.036664,0.903087,0.078040,-0.00099070,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939084,1.038917,0.723053,5,0.824468085106383,0.29521276595744683,0.29521276595744683,0.8271276595744681,0.8271276595744681,0.8271276595744681,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00346582,D 净利最高二十分位 · 优先留存,321,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-12,1,114674645,2,1,2,0,6,7,残靴：截断／换荷官／开收台可疑,87.0,828657931.0844,748350110.4830,15745613.4871,8432959,288634,-0.01900134,-0.01977046,-0.01877976,-0.01967236,-15745613.4871,828657931.0844,OK,556041.4035,648800.2137,3.9970,96.0030,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,3.997041,4.034699,4.227272,4.615023,4.460508,96.002959,95.965301,95.772728,95.384977,95.539492,4.9945,3330631.6143,2984832.0764,11858940.4693,12204740.0072,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15096813.2734,717720149.0137,15189572.0836,14540771.8700,92758.8102,0.01833033,0.01754738,648800.2137,14540771.8700,0.01754738,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,14540771.8700,0.01754738,3330631.6143,2984832.0764,11858940.4693,12204740.0072,0.01431102,0.01472832,0.00011194,98.2642,2592.7303,54.5522,113277.7949,2685.5899,5961567.8495,2076.5036,93.6171,99.6899,4.3738,13.088,51.1183,157.3479,306.5914,1308.9668,11.0067,-2.1006,23.42542,100.012917,7.507974,1,94,524153,23,0.22366470,0.01900134,0.01977046,0.00074302,0.036664,0.903087,0.078040,-0.00099070,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939084,1.038917,0.723053,5,0.824468085106383,0.29521276595744683,0.29521276595744683,0.8271276595744681,0.8271276595744681,0.8271276595744681,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00346582,D 净利最高二十分位 · 优先留存,322,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-17,1,114680022,1,1,1,0,2,2,残靴：截断／换荷官／开收台可疑,87.0,828657931.0844,748350110.4830,15745613.4871,8432959,288634,-0.01900134,-0.01977046,-0.01877976,-0.01967236,-15745613.4871,828657931.0844,OK,556041.4035,648800.2137,3.9970,96.0030,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,3.997041,4.034699,4.227272,4.615023,4.460508,96.002959,95.965301,95.772728,95.384977,95.539492,4.9945,3330631.6143,2984832.0764,11858940.4693,12204740.0072,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15096813.2734,717720149.0137,15189572.0836,14540771.8700,92758.8102,0.01833033,0.01754738,648800.2137,14540771.8700,0.01754738,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,14540771.8700,0.01754738,3330631.6143,2984832.0764,11858940.4693,12204740.0072,0.01431102,0.01472832,0.00011194,98.2642,2592.7303,54.5522,113277.7949,2685.5899,5961567.8495,2076.5036,93.6171,99.6899,4.3738,13.088,51.1183,157.3479,306.5914,1308.9668,11.0067,-2.1006,23.42542,100.012917,7.507974,1,94,524153,23,0.22366470,0.01900134,0.01977046,0.00074302,0.036664,0.903087,0.078040,-0.00099070,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939084,1.038917,0.723053,5,0.824468085106383,0.29521276595744683,0.29521276595744683,0.8271276595744681,0.8271276595744681,0.8271276595744681,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00346582,D 净利最高二十分位 · 优先留存,323,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-01,1,114695559,2,1,2,0,5,10,残靴：截断／换荷官／开收台可疑,87.0,828657931.0844,748350110.4830,15745613.4871,8432959,288634,-0.01900134,-0.01977046,-0.01877976,-0.01967236,-15745613.4871,828657931.0844,OK,556041.4035,648800.2137,3.9970,96.0030,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,3.997041,4.034699,4.227272,4.615023,4.460508,96.002959,95.965301,95.772728,95.384977,95.539492,4.9945,3330631.6143,2984832.0764,11858940.4693,12204740.0072,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15096813.2734,717720149.0137,15189572.0836,14540771.8700,92758.8102,0.01833033,0.01754738,648800.2137,14540771.8700,0.01754738,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,14540771.8700,0.01754738,3330631.6143,2984832.0764,11858940.4693,12204740.0072,0.01431102,0.01472832,0.00011194,98.2642,2592.7303,54.5522,113277.7949,2685.5899,5961567.8495,2076.5036,93.6171,99.6899,4.3738,13.088,51.1183,157.3479,306.5914,1308.9668,11.0067,-2.1006,23.42542,100.012917,7.507974,1,94,524153,23,0.22366470,0.01900134,0.01977046,0.00074302,0.036664,0.903087,0.078040,-0.00099070,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939084,1.038917,0.723053,5,0.824468085106383,0.29521276595744683,0.29521276595744683,0.8271276595744681,0.8271276595744681,0.8271276595744681,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00346582,D 净利最高二十分位 · 优先留存,324,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-17,1,114713532,3,1,3,0,13,24,残靴：截断／换荷官／开收台可疑,87.0,828657931.0844,748350110.4830,15745613.4871,8432959,288634,-0.01900134,-0.01977046,-0.01877976,-0.01967236,-15745613.4871,828657931.0844,OK,556041.4035,648800.2137,3.9970,96.0030,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,3.997041,4.034699,4.227272,4.615023,4.460508,96.002959,95.965301,95.772728,95.384977,95.539492,4.9945,3330631.6143,2984832.0764,11858940.4693,12204740.0072,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15096813.2734,717720149.0137,15189572.0836,14540771.8700,92758.8102,0.01833033,0.01754738,648800.2137,14540771.8700,0.01754738,648800.2137,648864.1322,671443.8947,724357.2907,637166.0831,14540771.8700,0.01754738,3330631.6143,2984832.0764,11858940.4693,12204740.0072,0.01431102,0.01472832,0.00011194,98.2642,2592.7303,54.5522,113277.7949,2685.5899,5961567.8495,2076.5036,93.6171,99.6899,4.3738,13.088,51.1183,157.3479,306.5914,1308.9668,11.0067,-2.1006,23.42542,100.012917,7.507974,1,94,524153,23,0.22366470,0.01900134,0.01977046,0.00074302,0.036664,0.903087,0.078040,-0.00099070,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939084,1.038917,0.723053,5,0.824468085106383,0.29521276595744683,0.29521276595744683,0.8271276595744681,0.8271276595744681,0.8271276595744681,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00346582,D 净利最高二十分位 · 优先留存,325,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-25,2,114588679,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,5,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,326,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-30,2,114594054,4,1,4,0,12,28,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,5,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,327,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-28,2,114625487,1,1,1,0,4,4,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,5,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,328,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-29,2,114626577,3,1,3,0,17,27,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,4,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,329,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-20,2,114649200,2,1,2,0,10,11,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,5,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,330,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-25,2,114653503,3,1,3,0,29,46,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,4,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,331,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-31,2,114661031,3,1,3,0,7,14,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,5,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,332,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-10,2,114672464,1,1,1,0,3,3,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,5,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,333,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-11,2,114673571,3,1,3,0,12,21,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,4,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,334,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-26,2,114689986,2,1,2,0,3,6,残靴：截断／换荷官／开收台可疑,87.0,770523705.0515,695081932.2949,16026004.7615,7671987,292008,-0.02079885,-0.02347532,-0.02002629,-0.02152187,-16026004.7615,770523705.0515,OK,557107.3325,639904.3981,4.0036,95.9964,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,4.003584,4.039710,4.249205,4.698081,4.524717,95.996416,95.960290,95.750795,95.301919,95.475283,4.9942,3314396.2742,3026543.8581,12154501.1548,12442353.5709,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15386100.3634,666473321.9509,15468897.4290,14828993.0309,82797.0656,0.02007582,0.01924534,639904.3981,14828993.0309,0.01924534,639904.3981,646793.1761,655612.5132,709852.4280,662233.7589,14828993.0309,0.01924534,3314396.2742,3026543.8581,12154501.1548,12442353.5709,0.01577434,0.01614792,0.00010746,100.4334,2380.3524,54.8821,115294.9983,2699.7986,5543336.0076,2100.7770,96.5525,101.6123,5.0,13.606,51.6356,166.3617,316.2139,1323.3231,12.2634,-2.1082,23.240781,97.260323,7.381557,1,69,492379,16,0.22399189,0.02079885,0.02347532,0.00080150,0.039469,0.902090,0.080013,-0.00344903,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950205,1.039531,0.725656,4,0.8643617021276596,0.12234042553191489,0.12234042553191489,0.7925531914893617,0.7925531914893617,0.7925531914893617,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00344574,D 净利最高二十分位 · 优先留存,335,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
