eid,bet39,bet09,bet10,n_rows,n_bet01,n_extra,dup_rate_pct
-1,31,BPair,4,8,8,0,0
-1,31,BPair,8,1,1,0,0
-1,31,Banker,1,131,130,1,0.763359
-1,31,Banker,13,569,558,11,1.933216
-1,31,Banker,14,52,52,0,0
-1,31,Banker,16,55,55,0,0
-1,31,Banker,17,5,5,0,0
-1,31,Banker,18,5,5,0,0
-1,31,Banker,19,22,22,0,0
-1,31,Banker,20,4,4,0,0
-1,31,Banker,23,13,13,0,0
-1,31,Banker,24,680,672,8,1.176471
-1,31,Banker,25,13,13,0,0
-1,31,Banker,27,31,31,0,0
-1,31,Banker,28,7,7,0,0
-1,31,Banker,4,34,34,0,0
-1,31,Banker,8,47,46,1,2.12766
-1,31,BankerDragonBonus,13,4,4,0,0
-1,31,BankerDragonBonus,16,1,1,0,0
-1,31,BankerDragonBonus,24,1,1,0,0
-1,31,BankerDragonBonus,4,1,1,0,0
-1,31,BankerNatural,13,1,1,0,0
-1,31,Lucky7,1,16,16,0,0
-1,31,Lucky7,13,80,77,3,3.75
-1,31,Lucky7,14,5,5,0,0
-1,31,Lucky7,16,6,6,0,0
-1,31,Lucky7,19,1,1,0,0
-1,31,Lucky7,23,1,1,0,0
-1,31,Lucky7,24,41,39,2,4.878049
-1,31,Lucky7,25,2,2,0,0
-1,31,Lucky7,27,3,3,0,0
-1,31,Lucky7,28,1,1,0,0
-1,31,Lucky7,4,10,10,0,0
-1,31,Lucky7,8,3,3,0,0
-1,31,PPair,1,12,12,0,0
-1,31,PPair,13,108,103,5,4.62963
-1,31,PPair,14,3,3,0,0
-1,31,PPair,16,8,8,0,0
-1,31,PPair,19,10,9,1,10
-1,31,PPair,23,1,1,0,0
-1,31,PPair,24,90,87,3,3.333333
-1,31,PPair,25,1,1,0,0
-1,31,PPair,27,6,5,1,16.666667
-1,31,PPair,28,2,2,0,0
-1,31,PPair,4,7,7,0,0
-1,31,PPair,8,2,2,0,0
-1,31,PerfectPair,1,3,3,0,0
-1,31,PerfectPair,13,1,1,0,0
-1,31,PerfectPair,24,8,7,1,12.5
-1,31,PerfectPair,8,1,1,0,0
-1,31,Player,1,127,123,4,3.149606
-1,31,Player,13,509,492,17,3.339882
-1,31,Player,14,40,39,1,2.5
-1,31,Player,16,58,58,0,0
-1,31,Player,17,11,11,0,0
-1,31,Player,18,4,4,0,0
-1,31,Player,19,27,26,1,3.703704
-1,31,Player,20,2,2,0,0
-1,31,Player,23,18,17,1,5.555556
-1,31,Player,24,703,687,16,2.27596
-1,31,Player,25,15,15,0,0
-1,31,Player,27,45,44,1,2.222222
-1,31,Player,28,13,13,0,0
-1,31,Player,4,33,33,0,0
-1,31,Player,8,39,38,1,2.564103
-1,31,PlayerDragonBonus,1,3,3,0,0
-1,31,PlayerDragonBonus,13,8,8,0,0
-1,31,PlayerDragonBonus,14,1,1,0,0
-1,31,PlayerDragonBonus,4,1,1,0,0
-1,31,PlayerNatural,1,1,1,0,0
-1,31,PlayerNatural,13,1,1,0,0
-1,31,PlayerNatural,4,1,1,0,0
-1,31,Super6,1,22,22,0,0
-1,31,Super6,13,89,86,3,3.370787
-1,31,Super6,14,12,12,0,0
-1,31,Super6,16,11,11,0,0
-1,31,Super6,19,3,3,0,0
-1,31,Super6,24,36,36,0,0
-1,31,Super6,27,6,5,1,16.666667
-1,31,Super6,28,1,1,0,0
-1,31,Super6,4,12,12,0,0
-1,31,Super6,8,2,2,0,0
-1,31,SuperLucky7,1,12,12,0,0
-1,31,SuperLucky7,13,61,59,2,3.278689
-1,31,SuperLucky7,14,2,2,0,0
-1,31,SuperLucky7,16,3,3,0,0
-1,31,SuperLucky7,19,3,3,0,0
-1,31,SuperLucky7,24,39,37,2,5.128205
-1,31,SuperLucky7,25,1,1,0,0
-1,31,SuperLucky7,27,6,5,1,16.666667
-1,31,SuperLucky7,28,2,2,0,0
-1,31,SuperLucky7,4,10,10,0,0
-1,31,SuperLucky7,8,2,2,0,0
-1,31,Tie,1,16,16,0,0
-1,31,Tie,13,185,178,7,3.783784
-1,31,Tie,14,6,6,0,0
-1,31,Tie,16,8,8,0,0
-1,31,Tie,17,3,3,0,0
-1,31,Tie,19,6,5,1,16.666667
-1,31,Tie,20,1,1,0,0
-1,31,Tie,23,1,1,0,0
-1,31,Tie,24,122,119,3,2.459016
-1,31,Tie,25,2,2,0,0
-1,31,Tie,27,8,8,0,0
-1,31,Tie,28,2,2,0,0
-1,31,Tie,4,5,5,0,0
-1,31,Tie,8,8,8,0,0
-1,32,AnyPair,1,2,2,0,0
-1,32,AnyPair,24,2,2,0,0
-1,32,AnyPair,25,1,1,0,0
-1,32,BPair,1,14,14,0,0
-1,32,BPair,13,138,136,2,1.449275
-1,32,BPair,14,1,1,0,0
-1,32,BPair,16,10,10,0,0
-1,32,BPair,18,2,2,0,0
-1,32,BPair,19,3,3,0,0
-1,32,BPair,23,6,5,1,16.666667
-1,32,BPair,24,99,99,0,0
-1,32,BPair,25,1,1,0,0
-1,32,BPair,27,1,1,0,0
-1,32,BPair,4,9,8,1,11.111111
-1,32,BPair,8,3,3,0,0
-1,32,Banker,1,188,187,1,0.531915
-1,32,Banker,13,744,739,5,0.672043
-1,32,Banker,14,73,73,0,0
-1,32,Banker,16,78,78,0,0
-1,32,Banker,17,7,7,0,0
-1,32,Banker,18,6,6,0,0
-1,32,Banker,19,27,26,1,3.703704
-1,32,Banker,20,6,6,0,0
-1,32,Banker,23,8,8,0,0
-1,32,Banker,24,919,914,5,0.54407
-1,32,Banker,25,23,23,0,0
-1,32,Banker,27,33,33,0,0
-1,32,Banker,28,12,12,0,0
-1,32,Banker,35,1,1,0,0
-1,32,Banker,4,41,41,0,0
-1,32,Banker,8,65,65,0,0
-1,32,BankerDragonBonus,1,1,1,0,0
-1,32,BankerDragonBonus,13,5,5,0,0
-1,32,BankerDragonBonus,16,1,1,0,0
-1,32,BankerDragonBonus,25,1,1,0,0
-1,32,BankerDragonBonus,4,1,1,0,0
-1,32,BankerDragonBonus,8,1,1,0,0
-1,32,BankerNatural,13,1,1,0,0
-1,32,Big,24,1,1,0,0
-1,32,Lucky7,1,19,19,0,0
-1,32,Lucky7,13,108,108,0,0
-1,32,Lucky7,14,3,3,0,0
-1,32,Lucky7,16,5,5,0,0
-1,32,Lucky7,17,1,1,0,0
-1,32,Lucky7,19,1,1,0,0
-1,32,Lucky7,20,1,1,0,0
-1,32,Lucky7,24,56,55,1,1.785714
-1,32,Lucky7,25,2,2,0,0
-1,32,Lucky7,27,2,2,0,0
-1,32,Lucky7,28,1,1,0,0
-1,32,Lucky7,4,9,9,0,0
-1,32,Lucky7,8,3,3,0,0
-1,32,PPair,1,18,18,0,0
-1,32,PPair,13,140,138,2,1.428571
-1,32,PPair,14,2,2,0,0
-1,32,PPair,16,11,11,0,0
-1,32,PPair,18,2,2,0,0
-1,32,PPair,19,2,2,0,0
-1,32,PPair,20,1,1,0,0
-1,32,PPair,23,6,5,1,16.666667
-1,32,PPair,24,84,84,0,0
-1,32,PPair,25,1,1,0,0
-1,32,PPair,27,1,1,0,0
-1,32,PPair,4,8,7,1,12.5
-1,32,PPair,8,5,5,0,0
-1,32,PerfectPair,1,1,1,0,0
-1,32,PerfectPair,13,2,2,0,0
-1,32,PerfectPair,24,5,5,0,0
-1,32,Player,1,196,195,1,0.510204
-1,32,Player,13,752,747,5,0.664894
-1,32,Player,14,43,43,0,0
-1,32,Player,16,60,60,0,0
-1,32,Player,17,12,12,0,0
-1,32,Player,18,13,13,0,0
-1,32,Player,19,31,31,0,0
-1,32,Player,20,2,2,0,0
-1,32,Player,23,8,8,0,0
-1,32,Player,24,867,864,3,0.346021
-1,32,Player,25,16,16,0,0
-1,32,Player,27,40,40,0,0
-1,32,Player,28,13,13,0,0
-1,32,Player,4,47,46,1,2.12766
-1,32,Player,41,1,1,0,0
-1,32,Player,43,1,1,0,0
-1,32,Player,8,32,32,0,0
-1,32,PlayerDragonBonus,1,2,2,0,0
-1,32,PlayerDragonBonus,13,6,6,0,0
-1,32,PlayerDragonBonus,4,2,2,0,0
-1,32,PlayerDragonBonus,8,1,1,0,0
-1,32,PlayerNatural,4,1,1,0,0
-1,32,Small,13,1,1,0,0
-1,32,Small,24,1,1,0,0
-1,32,Super6,1,14,14,0,0
-1,32,Super6,13,119,119,0,0
-1,32,Super6,14,9,9,0,0
-1,32,Super6,16,15,15,0,0
-1,32,Super6,24,64,63,1,1.5625
-1,32,Super6,25,2,2,0,0
-1,32,Super6,27,3,3,0,0
-1,32,Super6,4,8,8,0,0
-1,32,Super6,8,4,4,0,0
-1,32,SuperLucky7,1,20,20,0,0
-1,32,SuperLucky7,13,58,58,0,0
-1,32,SuperLucky7,14,5,5,0,0
-1,32,SuperLucky7,16,3,3,0,0
-1,32,SuperLucky7,19,3,3,0,0
-1,32,SuperLucky7,24,39,38,1,2.564103
-1,32,SuperLucky7,27,1,1,0,0
-1,32,SuperLucky7,28,3,3,0,0
-1,32,SuperLucky7,4,6,6,0,0
-1,32,SuperLucky7,8,4,4,0,0
-1,32,Tie,1,30,30,0,0
-1,32,Tie,13,231,230,1,0.4329
-1,32,Tie,14,7,7,0,0
-1,32,Tie,16,5,5,0,0
-1,32,Tie,18,2,2,0,0
-1,32,Tie,19,2,2,0,0
-1,32,Tie,23,4,4,0,0
-1,32,Tie,24,118,116,2,1.694915
-1,32,Tie,25,4,4,0,0
-1,32,Tie,27,4,4,0,0
-1,32,Tie,28,4,4,0,0
-1,32,Tie,4,11,10,1,9.090909
-1,32,Tie,8,8,8,0,0
-1,33,BPair,1,5,5,0,0
-1,33,BPair,13,82,82,0,0
-1,33,BPair,14,2,2,0,0
-1,33,BPair,16,4,4,0,0
-1,33,BPair,19,3,3,0,0
-1,33,BPair,24,74,74,0,0
-1,33,BPair,25,1,1,0,0
-1,33,BPair,27,2,2,0,0
-1,33,BPair,4,8,8,0,0
-1,33,Banker,1,117,117,0,0
-1,33,Banker,13,541,540,1,0.184843
-1,33,Banker,14,43,43,0,0
-1,33,Banker,16,60,60,0,0
-1,33,Banker,17,5,5,0,0
-1,33,Banker,18,8,8,0,0
-1,33,Banker,19,17,17,0,0
-1,33,Banker,20,3,3,0,0
-1,33,Banker,22,1,1,0,0
-1,33,Banker,23,4,4,0,0
-1,33,Banker,24,638,637,1,0.15674
-1,33,Banker,25,8,8,0,0
-1,33,Banker,27,38,38,0,0
-1,33,Banker,28,10,10,0,0
-1,33,Banker,4,37,36,1,2.702703
-1,33,Banker,41,1,1,0,0
-1,33,Banker,8,41,41,0,0
-1,33,BankerDragonBonus,13,4,4,0,0
-1,33,BankerDragonBonus,19,1,1,0,0
-1,33,BankerDragonBonus,24,3,3,0,0
-1,33,BankerDragonBonus,4,3,3,0,0
-1,33,BankerNatural,4,2,2,0,0
-1,33,Big,1,2,2,0,0
-1,33,Lucky7,1,10,10,0,0
-1,33,Lucky7,13,91,90,1,1.098901
-1,33,Lucky7,14,1,1,0,0
-1,33,Lucky7,16,2,2,0,0
-1,33,Lucky7,18,1,1,0,0
-1,33,Lucky7,19,3,3,0,0
-1,33,Lucky7,20,3,3,0,0
-1,33,Lucky7,24,31,31,0,0
-1,33,Lucky7,25,2,2,0,0
-1,33,Lucky7,27,2,2,0,0
-1,33,Lucky7,28,1,1,0,0
-1,33,Lucky7,4,11,11,0,0
-1,33,Lucky7,8,2,2,0,0
-1,33,PPair,1,5,5,0,0
-1,33,PPair,13,79,79,0,0
-1,33,PPair,14,2,2,0,0
-1,33,PPair,16,3,3,0,0
-1,33,PPair,18,1,1,0,0
-1,33,PPair,19,3,3,0,0
-1,33,PPair,24,67,67,0,0
-1,33,PPair,25,1,1,0,0
-1,33,PPair,27,1,1,0,0
-1,33,PPair,4,8,8,0,0
-1,33,PerfectPair,24,2,2,0,0
-1,33,PerfectPair,4,1,1,0,0
-1,33,Player,1,123,123,0,0
-1,33,Player,13,549,546,3,0.546448
-1,33,Player,14,34,34,0,0
-1,33,Player,16,45,45,0,0
-1,33,Player,17,12,12,0,0
-1,33,Player,18,5,5,0,0
-1,33,Player,19,22,22,0,0
-1,33,Player,20,5,5,0,0
-1,33,Player,23,9,9,0,0
-1,33,Player,24,692,690,2,0.289017
-1,33,Player,25,9,9,0,0
-1,33,Player,26,1,1,0,0
-1,33,Player,27,27,27,0,0
-1,33,Player,28,11,11,0,0
-1,33,Player,4,37,36,1,2.702703
-1,33,Player,41,1,1,0,0
-1,33,Player,8,37,36,1,2.702703
-1,33,PlayerDragonBonus,13,2,2,0,0
-1,33,PlayerDragonBonus,24,2,2,0,0
-1,33,PlayerDragonBonus,4,3,3,0,0
-1,33,PlayerNatural,13,1,1,0,0
-1,33,PlayerNatural,4,3,3,0,0
-1,33,Small,13,1,1,0,0
-1,33,Super6,1,7,7,0,0
-1,33,Super6,13,79,78,1,1.265823
-1,33,Super6,14,4,4,0,0
-1,33,Super6,16,5,5,0,0
-1,33,Super6,19,3,3,0,0
-1,33,Super6,20,1,1,0,0
-1,33,Super6,24,49,49,0,0
-1,33,Super6,27,5,5,0,0
-1,33,Super6,28,1,1,0,0
-1,33,Super6,4,17,17,0,0
-1,33,SuperLucky7,1,11,11,0,0
-1,33,SuperLucky7,13,68,67,1,1.470588
-1,33,SuperLucky7,14,2,2,0,0
-1,33,SuperLucky7,16,1,1,0,0
-1,33,SuperLucky7,18,1,1,0,0
-1,33,SuperLucky7,19,3,3,0,0
-1,33,SuperLucky7,20,1,1,0,0
-1,33,SuperLucky7,24,23,23,0,0
-1,33,SuperLucky7,27,1,1,0,0
-1,33,SuperLucky7,28,1,1,0,0
-1,33,SuperLucky7,4,11,11,0,0
-1,33,SuperLucky7,8,1,1,0,0
-1,33,Tie,1,9,9,0,0
-1,33,Tie,13,174,174,0,0
-1,33,Tie,14,4,4,0,0
-1,33,Tie,16,3,3,0,0
-1,33,Tie,17,1,1,0,0
-1,33,Tie,18,2,2,0,0
-1,33,Tie,19,7,7,0,0
-1,33,Tie,20,2,2,0,0
-1,33,Tie,24,109,109,0,0
-1,33,Tie,27,3,3,0,0
-1,33,Tie,4,10,10,0,0
-1,33,Tie,8,3,3,0,0
-1,35,AnyPair,1,2,2,0,0
-1,35,AnyPair,13,2,2,0,0
-1,35,AnyPair,24,3,3,0,0
-1,35,AnyPair,8,2,2,0,0
-1,35,BPair,1,16,16,0,0
-1,35,BPair,13,91,90,1,1.098901
-1,35,BPair,14,9,9,0,0
-1,35,BPair,16,4,4,0,0
-1,35,BPair,17,1,1,0,0
-1,35,BPair,19,1,1,0,0
-1,35,BPair,20,1,1,0,0
-1,35,BPair,24,60,60,0,0
-1,35,BPair,4,5,5,0,0
-1,35,BPair,8,2,2,0,0
-1,35,Banker,1,136,133,3,2.205882
-1,35,Banker,13,533,522,11,2.06379
-1,35,Banker,14,51,50,1,1.960784
-1,35,Banker,16,51,50,1,1.960784
-1,35,Banker,17,6,6,0,0
-1,35,Banker,18,9,9,0,0
-1,35,Banker,19,23,23,0,0
-1,35,Banker,20,2,2,0,0
-1,35,Banker,23,5,5,0,0
-1,35,Banker,24,625,611,14,2.24
-1,35,Banker,25,15,15,0,0
-1,35,Banker,27,27,26,1,3.703704
-1,35,Banker,28,6,6,0,0
-1,35,Banker,4,32,32,0,0
-1,35,Banker,8,45,45,0,0
-1,35,BankerDragonBonus,1,1,1,0,0
-1,35,BankerDragonBonus,24,3,3,0,0
-1,35,BankerDragonBonus,25,1,1,0,0
-1,35,BankerNatural,1,1,1,0,0
-1,35,Lucky7,1,15,15,0,0
-1,35,Lucky7,13,59,58,1,1.694915
-1,35,Lucky7,14,5,5,0,0
-1,35,Lucky7,16,5,5,0,0
-1,35,Lucky7,19,1,1,0,0
-1,35,Lucky7,20,1,1,0,0
-1,35,Lucky7,24,45,43,2,4.444444
-1,35,Lucky7,25,1,1,0,0
-1,35,Lucky7,4,2,2,0,0
-1,35,Lucky7,8,2,2,0,0
-1,35,PPair,1,15,15,0,0
-1,35,PPair,13,92,91,1,1.086957
-1,35,PPair,14,7,7,0,0
-1,35,PPair,16,3,3,0,0
-1,35,PPair,17,1,1,0,0
-1,35,PPair,19,1,1,0,0
-1,35,PPair,20,1,1,0,0
-1,35,PPair,24,63,63,0,0
-1,35,PPair,28,1,1,0,0
-1,35,PPair,4,4,4,0,0
-1,35,PPair,8,1,1,0,0
-1,35,PerfectPair,1,2,2,0,0
-1,35,PerfectPair,13,7,6,1,14.285714
-1,35,PerfectPair,24,7,7,0,0
-1,35,PerfectPair,8,2,2,0,0
-1,35,Player,1,122,121,1,0.819672
-1,35,Player,13,427,426,1,0.234192
-1,35,Player,14,37,37,0,0
-1,35,Player,16,45,45,0,0
-1,35,Player,17,7,7,0,0
-1,35,Player,19,19,19,0,0
-1,35,Player,20,3,3,0,0
-1,35,Player,22,1,1,0,0
-1,35,Player,23,6,6,0,0
-1,35,Player,24,618,607,11,1.779935
-1,35,Player,25,7,7,0,0
-1,35,Player,27,23,23,0,0
-1,35,Player,28,4,4,0,0
-1,35,Player,4,17,17,0,0
-1,35,Player,8,31,30,1,3.225807
-1,35,PlayerDragonBonus,13,1,1,0,0
-1,35,PlayerDragonBonus,19,1,1,0,0
-1,35,PlayerDragonBonus,24,2,2,0,0
-1,35,PlayerNatural,24,1,1,0,0
-1,35,Super6,1,14,14,0,0
-1,35,Super6,13,62,62,0,0
-1,35,Super6,14,13,12,1,7.692308
-1,35,Super6,16,9,9,0,0
-1,35,Super6,19,1,1,0,0
-1,35,Super6,20,1,1,0,0
-1,35,Super6,24,35,35,0,0
-1,35,Super6,27,4,3,1,25
-1,35,Super6,4,6,6,0,0
-1,35,Super6,8,7,7,0,0
-1,35,SuperLucky7,1,13,13,0,0
-1,35,SuperLucky7,13,44,43,1,2.272727
-1,35,SuperLucky7,14,3,3,0,0
-1,35,SuperLucky7,16,5,5,0,0
-1,35,SuperLucky7,24,24,23,1,4.166667
-1,35,SuperLucky7,25,1,1,0,0
-1,35,SuperLucky7,27,2,2,0,0
-1,35,SuperLucky7,28,1,1,0,0
-1,35,SuperLucky7,4,4,4,0,0
-1,35,SuperLucky7,8,1,1,0,0
-1,35,Tie,1,25,24,1,4
-1,35,Tie,13,155,153,2,1.290323
-1,35,Tie,14,5,5,0,0
-1,35,Tie,16,7,7,0,0
-1,35,Tie,17,1,1,0,0
-1,35,Tie,18,1,1,0,0
-1,35,Tie,19,2,2,0,0
-1,35,Tie,24,102,100,2,1.960784
-1,35,Tie,25,1,1,0,0
-1,35,Tie,27,3,3,0,0
-1,35,Tie,4,5,5,0,0
-1,35,Tie,8,5,5,0,0
-1,36,AnyPair,13,1,1,0,0
-1,36,BPair,1,6,6,0,0
-1,36,BPair,13,127,122,5,3.937008
-1,36,BPair,14,4,4,0,0
-1,36,BPair,16,2,2,0,0
-1,36,BPair,17,2,2,0,0
-1,36,BPair,18,3,3,0,0
-1,36,BPair,23,1,1,0,0
-1,36,BPair,24,84,80,4,4.761905
-1,36,BPair,4,3,3,0,0
-1,36,BPair,8,11,11,0,0
-1,36,Banker,1,142,138,4,2.816901
-1,36,Banker,13,562,541,21,3.736655
-1,36,Banker,14,43,38,5,11.627907
-1,36,Banker,16,62,61,1,1.612903
-1,36,Banker,17,6,6,0,0
-1,36,Banker,18,13,12,1,7.692308
-1,36,Banker,19,27,25,2,7.407407
-1,36,Banker,20,5,5,0,0
-1,36,Banker,22,1,1,0,0
-1,36,Banker,23,7,7,0,0
-1,36,Banker,24,664,620,44,6.626506
-1,36,Banker,25,17,16,1,5.882353
-1,36,Banker,27,35,33,2,5.714286
-1,36,Banker,28,11,11,0,0
-1,36,Banker,4,34,33,1,2.941177
-1,36,Banker,43,1,1,0,0
-1,36,Banker,8,43,42,1,2.325581
-1,36,BankerDragonBonus,1,2,2,0,0
-1,36,BankerDragonBonus,13,3,2,1,33.333333
-1,36,BankerDragonBonus,24,1,1,0,0
-1,36,BankerDragonBonus,4,2,2,0,0
-1,36,BankerNatural,1,1,1,0,0
-1,36,BankerNatural,4,1,1,0,0
-1,36,Lucky7,1,3,3,0,0
-1,36,Lucky7,13,85,85,0,0
-1,36,Lucky7,14,6,6,0,0
-1,36,Lucky7,16,13,13,0,0
-1,36,Lucky7,17,2,2,0,0
-1,36,Lucky7,19,5,5,0,0
-1,36,Lucky7,20,3,3,0,0
-1,36,Lucky7,23,1,1,0,0
-1,36,Lucky7,24,44,43,1,2.272727
-1,36,Lucky7,25,4,3,1,25
-1,36,Lucky7,27,3,3,0,0
-1,36,Lucky7,4,3,3,0,0
-1,36,Lucky7,8,2,2,0,0
-1,36,PPair,1,6,6,0,0
-1,36,PPair,13,122,117,5,4.098361
-1,36,PPair,14,3,3,0,0
-1,36,PPair,16,2,2,0,0
-1,36,PPair,17,2,2,0,0
-1,36,PPair,18,3,3,0,0
-1,36,PPair,19,1,1,0,0
-1,36,PPair,20,1,1,0,0
-1,36,PPair,23,1,1,0,0
-1,36,PPair,24,88,84,4,4.545455
-1,36,PPair,25,2,2,0,0
-1,36,PPair,4,3,3,0,0
-1,36,PPair,8,10,10,0,0
-1,36,PerfectPair,13,5,4,1,20
-1,36,PerfectPair,18,2,2,0,0
-1,36,PerfectPair,24,3,3,0,0
-1,36,PerfectPair,4,2,2,0,0
-1,36,PerfectPair,8,3,3,0,0
-1,36,Player,1,117,116,1,0.854701
-1,36,Player,13,550,538,12,2.181818
-1,36,Player,14,29,29,0,0
-1,36,Player,16,67,64,3,4.477612
-1,36,Player,17,9,8,1,11.111111
-1,36,Player,18,10,10,0,0
-1,36,Player,19,23,23,0,0
-1,36,Player,20,6,6,0,0
-1,36,Player,23,9,9,0,0
-1,36,Player,24,654,640,14,2.140673
-1,36,Player,25,14,14,0,0
-1,36,Player,27,39,39,0,0
-1,36,Player,28,16,15,1,6.25
-1,36,Player,4,38,38,0,0
-1,36,Player,8,47,47,0,0
-1,36,PlayerDragonBonus,13,5,5,0,0
-1,36,PlayerDragonBonus,4,1,1,0,0
-1,36,PlayerNatural,13,2,2,0,0
-1,36,PlayerNatural,24,1,1,0,0
-1,36,Small,24,1,1,0,0
-1,36,Super6,1,3,3,0,0
-1,36,Super6,13,78,77,1,1.282051
-1,36,Super6,14,11,8,3,27.272727
-1,36,Super6,16,10,10,0,0
-1,36,Super6,17,2,2,0,0
-1,36,Super6,18,1,1,0,0
-1,36,Super6,19,3,3,0,0
-1,36,Super6,20,1,1,0,0
-1,36,Super6,23,1,1,0,0
-1,36,Super6,24,40,38,2,5
-1,36,Super6,27,3,3,0,0
-1,36,Super6,4,7,7,0,0
-1,36,Super6,8,4,4,0,0
-1,36,SuperLucky7,1,3,3,0,0
-1,36,SuperLucky7,13,51,51,0,0
-1,36,SuperLucky7,14,7,7,0,0
-1,36,SuperLucky7,16,8,8,0,0
-1,36,SuperLucky7,17,2,2,0,0
-1,36,SuperLucky7,18,3,3,0,0
-1,36,SuperLucky7,19,3,3,0,0
-1,36,SuperLucky7,20,1,1,0,0
-1,36,SuperLucky7,24,30,29,1,3.333333
-1,36,SuperLucky7,25,1,1,0,0
-1,36,SuperLucky7,27,5,5,0,0
-1,36,SuperLucky7,4,3,3,0,0
-1,36,SuperLucky7,8,2,2,0,0
-1,36,Tie,1,12,12,0,0
-1,36,Tie,13,201,188,13,6.467662
-1,36,Tie,14,4,4,0,0
-1,36,Tie,16,3,3,0,0
-1,36,Tie,17,3,3,0,0
-1,36,Tie,18,2,2,0,0
-1,36,Tie,19,1,1,0,0
-1,36,Tie,24,102,96,6,5.882353
-1,36,Tie,25,5,4,1,20
-1,36,Tie,27,4,4,0,0
-1,36,Tie,28,3,3,0,0
-1,36,Tie,4,4,4,0,0
-1,36,Tie,8,2,2,0,0
-1,37,AnyPair,1,2,2,0,0
-1,37,AnyPair,13,7,7,0,0
-1,37,AnyPair,24,2,2,0,0
-1,37,BPair,1,4,4,0,0
-1,37,BPair,13,74,74,0,0
-1,37,BPair,14,1,1,0,0
-1,37,BPair,16,5,5,0,0
-1,37,BPair,19,1,1,0,0
-1,37,BPair,24,25,25,0,0
-1,37,BPair,27,1,1,0,0
-1,37,BPair,4,2,2,0,0
-1,37,BPair,8,1,1,0,0
-1,37,Banker,1,40,40,0,0
-1,37,Banker,13,221,221,0,0
-1,37,Banker,14,26,26,0,0
-1,37,Banker,16,31,31,0,0
-1,37,Banker,17,1,1,0,0
-1,37,Banker,18,2,2,0,0
-1,37,Banker,19,6,6,0,0
-1,37,Banker,20,1,1,0,0
-1,37,Banker,23,4,4,0,0
-1,37,Banker,24,206,206,0,0
-1,37,Banker,25,7,7,0,0
-1,37,Banker,27,12,12,0,0
-1,37,Banker,28,3,3,0,0
-1,37,Banker,4,9,9,0,0
-1,37,Banker,8,17,17,0,0
-1,37,BankerDragonBonus,13,11,11,0,0
-1,37,BankerDragonBonus,14,1,1,0,0
-1,37,BankerDragonBonus,24,3,3,0,0
-1,37,BankerDragonBonus,4,1,1,0,0
-1,37,BankerDragonBonus,8,1,1,0,0
-1,37,BankerNatural,13,3,3,0,0
-1,37,BankerNatural,24,1,1,0,0
-1,37,BankerNatural,4,1,1,0,0
-1,37,Big,1,1,1,0,0
-1,37,Lucky7,1,10,10,0,0
-1,37,Lucky7,13,50,50,0,0
-1,37,Lucky7,14,3,3,0,0
-1,37,Lucky7,16,6,6,0,0
-1,37,Lucky7,17,1,1,0,0
-1,37,Lucky7,20,1,1,0,0
-1,37,Lucky7,24,9,9,0,0
-1,37,Lucky7,25,1,1,0,0
-1,37,Lucky7,27,1,1,0,0
-1,37,Lucky7,4,1,1,0,0
-1,37,PPair,1,5,5,0,0
-1,37,PPair,13,68,68,0,0
-1,37,PPair,14,1,1,0,0
-1,37,PPair,16,2,2,0,0
-1,37,PPair,19,2,2,0,0
-1,37,PPair,20,1,1,0,0
-1,37,PPair,24,22,22,0,0
-1,37,PPair,27,1,1,0,0
-1,37,PPair,4,1,1,0,0
-1,37,PPair,8,1,1,0,0
-1,37,PerfectPair,1,2,2,0,0
-1,37,PerfectPair,13,11,11,0,0
-1,37,PerfectPair,14,1,1,0,0
-1,37,PerfectPair,24,6,6,0,0
-1,37,Player,1,56,56,0,0
-1,37,Player,13,313,313,0,0
-1,37,Player,14,31,31,0,0
-1,37,Player,16,25,25,0,0
-1,37,Player,17,3,3,0,0
-1,37,Player,18,4,4,0,0
-1,37,Player,19,3,3,0,0
-1,37,Player,20,2,2,0,0
-1,37,Player,23,2,2,0,0
-1,37,Player,24,217,217,0,0
-1,37,Player,25,3,3,0,0
-1,37,Player,27,28,28,0,0
-1,37,Player,28,5,5,0,0
-1,37,Player,4,11,11,0,0
-1,37,Player,8,12,12,0,0
-1,37,PlayerDragonBonus,13,7,7,0,0
-1,37,PlayerDragonBonus,24,1,1,0,0
-1,37,PlayerNatural,13,2,2,0,0
-1,37,PlayerNatural,16,1,1,0,0
-1,37,PlayerNatural,24,2,2,0,0
-1,37,Super6,1,6,6,0,0
-1,37,Super6,13,40,40,0,0
-1,37,Super6,14,6,6,0,0
-1,37,Super6,16,12,12,0,0
-1,37,Super6,17,1,1,0,0
-1,37,Super6,23,1,1,0,0
-1,37,Super6,24,21,21,0,0
-1,37,Super6,25,1,1,0,0
-1,37,Super6,4,1,1,0,0
-1,37,SuperLucky7,1,9,9,0,0
-1,37,SuperLucky7,13,37,37,0,0
-1,37,SuperLucky7,14,4,4,0,0
-1,37,SuperLucky7,16,5,5,0,0
-1,37,SuperLucky7,17,1,1,0,0
-1,37,SuperLucky7,20,2,2,0,0
-1,37,SuperLucky7,24,6,6,0,0
-1,37,SuperLucky7,25,1,1,0,0
-1,37,SuperLucky7,27,1,1,0,0
-1,37,SuperLucky7,4,1,1,0,0
-1,37,Tie,1,8,8,0,0
-1,37,Tie,13,87,87,0,0
