ym,bet09,commission,bet10,n,d_eq_zero_n,d_eq_zero_pct,d_ne_zero_n,avg_d,max_abs_d,avg_b41,avg_vb,avg_b16,rebate_rate_p50
2026-07-01,PlayerNatural,1,4,29,29,100.000000,0,0E-10,0.0000,1.2413793103,1.2413793103,0E-10,0.0
2026-07-01,PlayerNatural,1,8,25,25,100.000000,0,0E-10,0.0000,229.0000000000,229.0000000000,0.0160000000,0.0
2026-07-01,Small,0,1,145,144,99.310345,1,-0.0689655172,10.0000,150.3586206897,150.4275862069,0E-10,0.0
2026-07-01,Small,0,13,1598,1598,100.000000,0,0E-10,0.0000,27.9818523154,27.9818523154,0.0048560701,0.0
2026-07-01,Small,0,14,17,17,100.000000,0,0E-10,0.0000,292.7058823529,292.7058823529,0E-10,0.0
2026-07-01,Small,0,16,15,15,100.000000,0,0E-10,0.0000,12.0000000000,12.0000000000,0.0480000000,0.00800000037997961
2026-07-01,Small,0,17,6,6,100.000000,0,0E-10,0.0000,15000.0000000000,15000.0000000000,0E-10,0.0
2026-07-01,Small,0,19,1,1,100.000000,0,0E-10,0.0000,5.0000000000,5.0000000000,0E-10,0.0
2026-07-01,Small,0,24,2066,2066,100.000000,0,0E-10,0.0000,69.0929332043,69.0929332043,0E-10,0.0
2026-07-01,Small,0,28,5,5,100.000000,0,0E-10,0.0000,187.4000000000,187.4000000000,0E-10,0.0
2026-07-01,Small,0,4,24,24,100.000000,0,0E-10,0.0000,9.5833333333,9.5833333333,0E-10,0.0
2026-07-01,Small,0,8,5,5,100.000000,0,0E-10,0.0000,228.2000000000,228.2000000000,0E-10,0.0
2026-07-01,Small,1,1,56,56,100.000000,0,0E-10,0.0000,82.9821428571,82.9821428571,0E-10,0.0
2026-07-01,Small,1,13,263,263,100.000000,0,0E-10,0.0000,26.2091254753,26.2091254753,0E-10,0.0
2026-07-01,Small,1,16,1,1,100.000000,0,0E-10,0.0000,5.0000000000,5.0000000000,0E-10,0.0
2026-07-01,Small,1,19,2,2,100.000000,0,0E-10,0.0000,22.5000000000,22.5000000000,0E-10,0.0
2026-07-01,Small,1,24,7,7,100.000000,0,0E-10,0.0000,166.4285714286,166.4285714286,0E-10,0.0
2026-07-01,Small,1,25,1,1,100.000000,0,0E-10,0.0000,1000.0000000000,1000.0000000000,0E-10,0.0
2026-07-01,Small,1,4,16,16,100.000000,0,0E-10,0.0000,1.3750000000,1.3750000000,0E-10,0.0
2026-07-01,SmallTiger,0,1,1,0,0.000000,1,-10.0000000000,10.0000,0E-10,10.0000000000,0E-10,0.0
2026-07-01,Super6,0,1,67421,67420,99.998517,1,-0.0001483217,10.0000,45.5408255588,45.5409738805,0.0008152653,0.0
2026-07-01,Super6,0,13,436995,436994,99.999771,1,-0.0000228836,10.0000,44.2022814906,44.2023043742,0.0229599217,0.0
2026-07-01,Super6,0,14,19792,19792,100.000000,0,0E-10,0.0000,59.1521827001,59.1521827001,0.0447026071,0.0
2026-07-01,Super6,0,15,3,3,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-07-01,Super6,0,16,53917,53917,100.000000,0,0E-10,0.0000,19.8863994658,19.8863994658,0.0745496968,0.0
2026-07-01,Super6,0,17,2327,2327,100.000000,0,0E-10,0.0000,31676.3149978513,31676.3149978513,0E-10,0.0
2026-07-01,Super6,0,18,2830,2830,100.000000,0,0E-10,0.0000,5210.4830388693,5210.4830388693,0E-10,0.0
2026-07-01,Super6,0,19,17190,17190,100.000000,0,0E-10,0.0000,34.2000000000,34.2000000000,0.0004537522,0.0
2026-07-01,Super6,0,20,1273,1273,100.000000,0,0E-10,0.0000,16.3935585232,16.3935585232,0.0939073056,0.0
2026-07-01,Super6,0,22,18,18,100.000000,0,0E-10,0.0000,1.8888888889,1.8888888889,0E-10,0.0
2026-07-01,Super6,0,23,1382,1382,100.000000,0,0E-10,0.0000,38756.9095513748,38756.9095513748,0E-10,0.0
2026-07-01,Super6,0,24,249586,249586,100.000000,0,0E-10,0.0000,53.0162108452,53.0162108452,0E-10,0.0
2026-07-01,Super6,0,25,6989,6989,100.000000,0,0E-10,0.0000,9258.2725711833,9258.2725711833,0E-10,0.0
2026-07-01,Super6,0,26,297,297,100.000000,0,0E-10,0.0000,9.8619528620,9.8619528620,0E-10,0.0
2026-07-01,Super6,0,27,13415,13415,100.000000,0,0E-10,0.0000,94.6321282147,94.6321282147,0E-10,0.0
2026-07-01,Super6,0,28,3196,3196,100.000000,0,0E-10,0.0000,88.4856070088,88.4856070088,0E-10,0.0
2026-07-01,Super6,0,29,12,12,100.000000,0,0E-10,0.0000,5.5833333333,5.5833333333,0E-10,0.0
2026-07-01,Super6,0,4,48634,48634,100.000000,0,0E-10,0.0000,8.6903812148,8.6903812148,0.0000960645,0.0
2026-07-01,Super6,0,41,198,198,100.000000,0,0E-10,0.0000,68.6616161616,68.6616161616,0E-10,0.0
2026-07-01,Super6,0,8,12961,12961,100.000000,0,0E-10,0.0000,208.8096597485,208.8096597485,0.7526996374,0.0
2026-07-01,Super6,1,1,9846,9846,100.000000,0,0E-10,0.0000,55.0142189722,55.0142189722,0E-10,0.0
2026-07-01,Super6,1,13,29764,29764,100.000000,0,0E-10,0.0000,29.2017201989,29.2017201989,0.0237665300,0.0
2026-07-01,Super6,1,14,6047,6047,100.000000,0,0E-10,0.0000,60.1109641144,60.1109641144,0.1873226393,0.0
2026-07-01,Super6,1,16,8912,8912,100.000000,0,0E-10,0.0000,40.4798025135,40.4798025135,0.2189021544,0.00800000037997961
2026-07-01,Super6,1,17,10,10,100.000000,0,0E-10,0.0000,31100.0000000000,31100.0000000000,0E-10,0.0
2026-07-01,Super6,1,18,84,84,100.000000,0,0E-10,0.0000,4495.8333333333,4495.8333333333,0E-10,0.0
2026-07-01,Super6,1,19,880,880,100.000000,0,0E-10,0.0000,36.4250000000,36.4250000000,0.0001704545,0.0
2026-07-01,Super6,1,20,1152,1152,100.000000,0,0E-10,0.0000,12.2725694444,12.2725694444,0.0221875000,0.0
2026-07-01,Super6,1,22,2,2,100.000000,0,0E-10,0.0000,7.5000000000,7.5000000000,0E-10,0.0
2026-07-01,Super6,1,23,24,24,100.000000,0,0E-10,0.0000,66666.6666666667,66666.6666666667,0E-10,0.0
2026-07-01,Super6,1,24,9918,9918,100.000000,0,0E-10,0.0000,61.0799556362,61.0799556362,0E-10,0.0
2026-07-01,Super6,1,25,273,273,100.000000,0,0E-10,0.0000,3343.6849816850,3343.6849816850,0E-10,0.0
2026-07-01,Super6,1,27,2843,2843,100.000000,0,0E-10,0.0000,145.0140696447,145.0140696447,0E-10,0.0
2026-07-01,Super6,1,28,70,70,100.000000,0,0E-10,0.0000,17.4142857143,17.4142857143,0E-10,0.0
2026-07-01,Super6,1,29,16,16,100.000000,0,0E-10,0.0000,7.0625000000,7.0625000000,0E-10,0.0
2026-07-01,Super6,1,4,2647,2647,100.000000,0,0E-10,0.0000,39.6324140536,39.6324140536,0.0007132603,0.0
2026-07-01,Super6,1,8,2258,2258,100.000000,0,0E-10,0.0000,166.2821080602,166.2821080602,0.4962798937,0.0
2026-07-01,SuperLucky7,0,1,48021,48020,99.997918,1,-0.0002082422,10.0000,25.2146769122,25.2148851544,0E-10,0.0
2026-07-01,SuperLucky7,0,13,266136,266135,99.999624,1,-0.0000375748,10.0000,15.7381526738,15.7381902486,0.0093626792,0.0
2026-07-01,SuperLucky7,0,14,15544,15544,100.000000,0,0E-10,0.0000,28.5829258878,28.5829258878,0.0115105507,0.0
2026-07-01,SuperLucky7,0,15,2,2,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-07-01,SuperLucky7,0,16,37888,37888,100.000000,0,0E-10,0.0000,6.5727671030,6.5727671030,0.0295677787,0.00800000037997961
2026-07-01,SuperLucky7,0,17,2154,2154,100.000000,0,0E-10,0.0000,15690.7948003714,15690.7948003714,0E-10,0.0
2026-07-01,SuperLucky7,0,18,2749,2749,100.000000,0,0E-10,0.0000,1932.5391051291,1932.5391051291,0E-10,0.0
2026-07-01,SuperLucky7,0,19,6622,6622,100.000000,0,0E-10,0.0000,8.9584717608,8.9584717608,0.0014379342,0.0
2026-07-01,SuperLucky7,0,20,635,635,100.000000,0,0E-10,0.0000,4.4409448819,4.4409448819,0.0146771654,0.0
2026-07-01,SuperLucky7,0,22,70,70,100.000000,0,0E-10,0.0000,1.4571428571,1.4571428571,0E-10,0.0
2026-07-01,SuperLucky7,0,23,1467,1467,100.000000,0,0E-10,0.0000,13002.4553510566,13002.4553510566,0E-10,0.0
2026-07-01,SuperLucky7,0,24,186542,186542,100.000000,0,0E-10,0.0000,18.5621254195,18.5621254195,0E-10,0.0
2026-07-01,SuperLucky7,0,25,1527,1527,100.000000,0,0E-10,0.0000,4968.2704649640,4968.2704649640,0E-10,0.0
2026-07-01,SuperLucky7,0,26,316,316,100.000000,0,0E-10,0.0000,2.8639240506,2.8639240506,0E-10,0.0
2026-07-01,SuperLucky7,0,27,10750,10750,100.000000,0,0E-10,0.0000,132.9494883721,132.9494883721,0E-10,0.0
2026-07-01,SuperLucky7,0,28,3196,3196,100.000000,0,0E-10,0.0000,32.5966833542,32.5966833542,0E-10,0.0
2026-07-01,SuperLucky7,0,29,1,1,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-07-01,SuperLucky7,0,4,25548,25548,100.000000,0,0E-10,0.0000,3.4193283232,3.4193283232,0.0000147174,0.0
2026-07-01,SuperLucky7,0,41,146,146,100.000000,0,0E-10,0.0000,9.1027397260,9.1027397260,0E-10,0.0
2026-07-01,SuperLucky7,0,8,8388,8388,100.000000,0,0E-10,0.0000,54.7991177873,54.7991177873,0.0648402480,0.0
2026-07-01,SuperLucky7,1,1,8018,8018,100.000000,0,0E-10,0.0000,53.9544774258,53.9544774258,0E-10,0.0
2026-07-01,SuperLucky7,1,13,19014,19014,100.000000,0,0E-10,0.0000,12.3111917534,12.3111917534,0.0068071421,0.0
2026-07-01,SuperLucky7,1,14,4622,4622,100.000000,0,0E-10,0.0000,31.8230203375,31.8230203375,0.0580170922,0.0
2026-07-01,SuperLucky7,1,16,7754,7754,100.000000,0,0E-10,0.0000,10.2320092855,10.2320092855,0.0436017539,0.00800000037997961
2026-07-01,SuperLucky7,1,17,19,19,100.000000,0,0E-10,0.0000,6574.6315789474,6574.6315789474,0E-10,0.0
2026-07-01,SuperLucky7,1,18,48,48,100.000000,0,0E-10,0.0000,2197.9166666667,2197.9166666667,0E-10,0.0
2026-07-01,SuperLucky7,1,19,351,351,100.000000,0,0E-10,0.0000,10.8404558405,10.8404558405,0.0007264957,0.0
2026-07-01,SuperLucky7,1,20,529,529,100.000000,0,0E-10,0.0000,9.8185255198,9.8185255198,0.0365973535,0.0
2026-07-01,SuperLucky7,1,22,2,2,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-07-01,SuperLucky7,1,23,25,25,100.000000,0,0E-10,0.0000,6242.0000000000,6242.0000000000,0E-10,0.0
2026-07-01,SuperLucky7,1,24,5846,5846,100.000000,0,0E-10,0.0000,20.3364693808,20.3364693808,0E-10,0.0
2026-07-01,SuperLucky7,1,25,209,209,100.000000,0,0E-10,0.0000,810.5741626794,810.5741626794,0E-10,0.0
2026-07-01,SuperLucky7,1,27,547,547,100.000000,0,0E-10,0.0000,80.4716636197,80.4716636197,0E-10,0.0
2026-07-01,SuperLucky7,1,28,85,85,100.000000,0,0E-10,0.0000,10.5411764706,10.5411764706,0E-10,0.0
2026-07-01,SuperLucky7,1,29,7,7,100.000000,0,0E-10,0.0000,3.7142857143,3.7142857143,0E-10,0.0
2026-07-01,SuperLucky7,1,4,1113,1113,100.000000,0,0E-10,0.0000,15.5229110512,15.5229110512,0.0000143756,0.0
2026-07-01,SuperLucky7,1,8,1895,1895,100.000000,0,0E-10,0.0000,55.1445910290,55.1445910290,0.0668759894,0.0
2026-07-01,SuperTie4,0,1,1,0,0.000000,1,-10.0000000000,10.0000,0E-10,10.0000000000,0E-10,0.0
2026-07-01,SuperTie5,0,1,1,0,0.000000,1,-10.0000000000,10.0000,0E-10,10.0000000000,0E-10,0.0
2026-07-01,SuperTie8,0,1,1,0,0.000000,1,-10.0000000000,10.0000,0E-10,10.0000000000,0E-10,0.0
2026-07-01,SuperTie9,0,1,1,0,0.000000,1,-10.0000000000,10.0000,0E-10,10.0000000000,0E-10,0.0
2026-07-01,Tie,0,1,86698,86697,99.998847,1,-0.0001153429,10.0000,40.7811829569,40.7812982998,0.0004181411,0.0
2026-07-01,Tie,0,13,1083497,1083490,99.999354,7,-0.0001292112,50.0000,40.8150294832,40.8151586945,0.0364351133,0.0
2026-07-01,Tie,0,14,21382,21382,100.000000,0,0E-10,0.0000,63.1335235245,63.1335235245,0.1323991675,0.0
2026-07-01,Tie,0,15,7,7,100.000000,0,0E-10,0.0000,114.2857142857,114.2857142857,0E-10,0.0
2026-07-01,Tie,0,16,36157,36157,100.000000,0,0E-10,0.0000,31.9611693448,31.9611693448,0.0914575877,0.0
2026-07-01,Tie,0,17,7563,7563,100.000000,0,0E-10,0.0000,30033.0503768346,30033.0503768346,0.0105778130,0.0
2026-07-01,Tie,0,18,13490,13490,100.000000,0,0E-10,0.0000,6057.7338769459,6057.7338769459,0E-10,0.0
2026-07-01,Tie,0,19,19785,19785,100.000000,0,0E-10,0.0000,23.0072276978,23.0072276978,0.0005851403,0.0
2026-07-01,Tie,0,20,1126,1126,100.000000,0,0E-10,0.0000,9.1829484902,9.1829484902,0.0279431616,0.0
2026-07-01,Tie,0,22,828,828,100.000000,0,0E-10,0.0000,9.6666666667,9.6666666667,0E-10,0.0
2026-07-01,Tie,0,23,8298,8298,100.000000,0,0E-10,0.0000,89906.0774885515,89906.0774885515,0E-10,0.0
2026-07-01,Tie,0,24,591957,591957,100.000000,0,0E-10,0.0000,65.0130448664,65.0130448664,0E-10,0.0
2026-07-01,Tie,0,25,15126,15126,100.000000,0,0E-10,0.0000,3248.6657411080,3248.6657411080,0E-10,0.0
2026-07-01,Tie,0,26,356,356,100.000000,0,0E-10,0.0000,109.9634831461,109.9634831461,0E-10,0.0
2026-07-01,Tie,0,27,29814,29814,100.000000,0,0E-10,0.0000,96.6549272154,96.6549272154,0E-10,0.0
2026-07-01,Tie,0,28,7015,7015,100.000000,0,0E-10,0.0000,91.5512473272,91.5512473272,0E-10,0.0
2026-07-01,Tie,0,29,33,33,100.000000,0,0E-10,0.0000,4.6969696970,4.6969696970,0E-10,0.0
2026-07-01,Tie,0,34,2,2,100.000000,0,0E-10,0.0000,15000.0000000000,15000.0000000000,0E-10,0.0
2026-07-01,Tie,0,35,2,2,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-07-01,Tie,0,4,40046,40046,100.000000,0,0E-10,0.0000,8.5121610148,8.5121610148,0.0001468311,0.0
2026-07-01,Tie,0,41,156,156,100.000000,0,0E-10,0.0000,45.4166666667,45.4166666667,0E-10,0.0
2026-07-01,Tie,0,43,2,2,100.000000,0,0E-10,0.0000,10.0000000000,10.0000000000,0E-10,0.0
2026-07-01,Tie,0,8,27608,27608,100.000000,0,0E-10,0.0000,133.6890031875,133.6890031875,0.5851796581,0.0
2026-07-01,Tie,1,1,8102,8102,100.000000,0,0E-10,0.0000,45.2113058504,45.2113058504,0E-10,0.0
2026-07-01,Tie,1,13,57691,57691,100.000000,0,0E-10,0.0000,209.0578773119,209.0578773119,0.9109078712,0.0
2026-07-01,Tie,1,14,6066,6066,100.000000,0,0E-10,0.0000,66.9727992087,66.9727992087,0.3193471810,0.008999999612569809
2026-07-01,Tie,1,16,6964,6964,100.000000,0,0E-10,0.0000,41.9842044802,41.9842044802,0.2245525560,0.0
2026-07-01,Tie,1,17,237,237,100.000000,0,0E-10,0.0000,15514.1898734177,15514.1898734177,0E-10,0.0
2026-07-01,Tie,1,18,747,747,100.000000,0,0E-10,0.0000,45768.5689424364,45768.5689424364,0E-10,0.0
2026-07-01,Tie,1,19,564,564,100.000000,0,0E-10,0.0000,34.1258865248,34.1258865248,0.0020212766,0.0
2026-07-01,Tie,1,20,261,261,100.000000,0,0E-10,0.0000,13.8544061303,13.8544061303,0.0901149425,0.00800000037997961
2026-07-01,Tie,1,22,3,3,100.000000,0,0E-10,0.0000,1.6666666667,1.6666666667,0E-10,0.0
2026-07-01,Tie,1,23,85,85,100.000000,0,0E-10,0.0000,28190.3529411765,28190.3529411765,0E-10,0.0
2026-07-01,Tie,1,24,19773,19773,100.000000,0,0E-10,0.0000,58.2104384767,58.2104384767,0E-10,0.0
2026-07-01,Tie,1,25,474,474,100.000000,0,0E-10,0.0000,5188.8270042194,5188.8270042194,0E-10,0.0
2026-07-01,Tie,1,27,1299,1299,100.000000,0,0E-10,0.0000,98.2555812163,98.2555812163,0E-10,0.0
2026-07-01,Tie,1,28,90,90,100.000000,0,0E-10,0.0000,25.9444444444,25.9444444444,0E-10,0.0
2026-07-01,Tie,1,29,1,1,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-07-01,Tie,1,4,2331,2331,100.000000,0,0E-10,0.0000,21.6040326040,21.6040326040,0.0009609610,0.0
2026-07-01,Tie,1,8,2442,2442,100.000000,0,0E-10,0.0000,264.0319410319,264.0319410319,0.6965233415,0.0
2026-07-01,Tip_1_,0,1,683,683,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,13,186,186,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,14,284,284,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,16,83,83,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,17,3,3,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,23,4,4,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,24,50,50,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,25,15,15,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,27,1,1,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,4,250,250,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-07-01,Tip_1_,0,8,277,277,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-08-01,AnyPair,0,1,702,702,100.000000,0,0E-10,0.0000,17.7435897436,17.7435897436,0E-10,0.0
2026-08-01,AnyPair,0,13,1504,1504,100.000000,0,0E-10,0.0000,12.5957446809,12.5957446809,0.0052992021,0.0
2026-08-01,AnyPair,0,14,271,271,100.000000,0,0E-10,0.0000,1.2915129151,1.2915129151,0E-10,0.0
2026-08-01,AnyPair,0,16,121,121,100.000000,0,0E-10,0.0000,9.6611570248,9.6611570248,0.0052892562,0.0
2026-08-01,AnyPair,0,18,18,18,100.000000,0,0E-10,0.0000,12905.5555555556,12905.5555555556,0E-10,0.0
2026-08-01,AnyPair,0,19,349,349,100.000000,0,0E-10,0.0000,21.7679083095,21.7679083095,0E-10,0.0
2026-08-01,AnyPair,0,23,42,42,100.000000,0,0E-10,0.0000,21666.6666666667,21666.6666666667,0E-10,0.0
2026-08-01,AnyPair,0,24,2062,2062,100.000000,0,0E-10,0.0000,48.7565470417,48.7565470417,0E-10,0.0
2026-08-01,AnyPair,0,27,2,2,100.000000,0,0E-10,0.0000,55.0000000000,55.0000000000,0E-10,0.0
2026-08-01,AnyPair,0,28,287,287,100.000000,0,0E-10,0.0000,62.4041811847,62.4041811847,0E-10,0.0
2026-08-01,AnyPair,0,4,12,12,100.000000,0,0E-10,0.0000,12.2500000000,12.2500000000,0E-10,0.0
2026-08-01,AnyPair,0,8,151,151,100.000000,0,0E-10,0.0000,252.0662251656,252.0662251656,0E-10,0.0
2026-08-01,AnyPair,1,1,105,105,100.000000,0,0E-10,0.0000,27.5047619048,27.5047619048,0E-10,0.0
2026-08-01,AnyPair,1,13,187,187,100.000000,0,0E-10,0.0000,22.8556149733,22.8556149733,0.0057754011,0.0
2026-08-01,AnyPair,1,14,10,10,100.000000,0,0E-10,0.0000,59.5000000000,59.5000000000,0E-10,0.0
2026-08-01,AnyPair,1,16,23,23,100.000000,0,0E-10,0.0000,5.4347826087,5.4347826087,0.0034782609,0.0
2026-08-01,AnyPair,1,17,5,5,100.000000,0,0E-10,0.0000,50000.0000000000,50000.0000000000,0E-10,0.0
2026-08-01,AnyPair,1,24,33,33,100.000000,0,0E-10,0.0000,7.5454545455,7.5454545455,0E-10,0.0
2026-08-01,AnyPair,1,27,7,7,100.000000,0,0E-10,0.0000,65.2857142857,65.2857142857,0E-10,0.0
2026-08-01,AnyPair,1,8,30,30,100.000000,0,0E-10,0.0000,145.6666666667,145.6666666667,0E-10,0.0
2026-08-01,BPair,0,1,13704,13704,100.000000,0,0E-10,0.0000,43.0987302977,43.0987302977,0.0004570928,0.0
2026-08-01,BPair,0,13,128038,128038,100.000000,0,0E-10,0.0000,27.2701854137,27.2701854137,0.0265117153,0.0
2026-08-01,BPair,0,14,2271,2271,100.000000,0,0E-10,0.0000,64.4103918978,64.4103918978,0.0059445178,0.0
2026-08-01,BPair,0,16,4665,4665,100.000000,0,0E-10,0.0000,23.2068595927,23.2068595927,0.0282546624,0.0
2026-08-01,BPair,0,17,692,692,100.000000,0,0E-10,0.0000,17064.3078034682,17064.3078034682,0E-10,0.0
2026-08-01,BPair,0,18,3637,3637,100.000000,0,0E-10,0.0000,1530.8212812758,1530.8212812758,0E-10,0.0
2026-08-01,BPair,0,19,2582,2582,100.000000,0,0E-10,0.0000,20.7621998451,20.7621998451,0.0000929512,0.0
2026-08-01,BPair,0,20,104,104,100.000000,0,0E-10,0.0000,6.8269230769,6.8269230769,0.0057692308,0.0
2026-08-01,BPair,0,22,16,16,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-08-01,BPair,0,23,3301,3301,100.000000,0,0E-10,0.0000,3038.9827325053,3038.9827325053,0.0384901545,0.00800000037997961
2026-08-01,BPair,0,24,63978,63978,100.000000,0,0E-10,0.0000,45.8104035762,45.8104035762,0E-10,0.0
2026-08-01,BPair,0,25,1567,1567,100.000000,0,0E-10,0.0000,19703.5590299936,19703.5590299936,0E-10,0.0
2026-08-01,BPair,0,26,9,9,100.000000,0,0E-10,0.0000,6.1111111111,6.1111111111,0E-10,0.0
2026-08-01,BPair,0,27,1648,1648,100.000000,0,0E-10,0.0000,69.3919902913,69.3919902913,0E-10,0.0
2026-08-01,BPair,0,28,762,762,100.000000,0,0E-10,0.0000,61.0905511811,61.0905511811,0E-10,0.0
2026-08-01,BPair,0,4,2596,2596,100.000000,0,0E-10,0.0000,4.8008474576,4.8008474576,0.0007704160,0.0
2026-08-01,BPair,0,43,5,5,100.000000,0,0E-10,0.0000,79.0000000000,79.0000000000,0E-10,0.0
2026-08-01,BPair,0,8,2417,2417,100.000000,0,0E-10,0.0000,96.0467521721,96.0467521721,0.0790235830,0.0
2026-08-01,BPair,1,1,1012,1012,100.000000,0,0E-10,0.0000,50.2005928854,50.2005928854,0E-10,0.0
2026-08-01,BPair,1,13,9114,9114,100.000000,0,0E-10,0.0000,25.6159754224,25.6159754224,0.0153309195,0.0
2026-08-01,BPair,1,14,453,453,100.000000,0,0E-10,0.0000,37.6887417219,37.6887417219,0.0633774834,0.0
2026-08-01,BPair,1,16,860,860,100.000000,0,0E-10,0.0000,18.0325581395,18.0325581395,0.0473023256,0.0
2026-08-01,BPair,1,17,21,21,100.000000,0,0E-10,0.0000,33333.3333333333,33333.3333333333,0E-10,0.0
2026-08-01,BPair,1,18,149,149,100.000000,0,0E-10,0.0000,6978.5234899329,6978.5234899329,0E-10,0.0
2026-08-01,BPair,1,19,26,26,100.000000,0,0E-10,0.0000,44.2692307692,44.2692307692,0E-10,0.0
2026-08-01,BPair,1,20,55,55,100.000000,0,0E-10,0.0000,10.7636363636,10.7636363636,0.0676363636,0.0
2026-08-01,BPair,1,23,10,10,100.000000,0,0E-10,0.0000,44500.0000000000,44500.0000000000,0E-10,0.0
2026-08-01,BPair,1,24,1752,1752,100.000000,0,0E-10,0.0000,54.9092465753,54.9092465753,0E-10,0.0
2026-08-01,BPair,1,25,3,3,100.000000,0,0E-10,0.0000,2183.3333333333,2183.3333333333,0E-10,0.0
2026-08-01,BPair,1,26,1,1,100.000000,0,0E-10,0.0000,2.0000000000,2.0000000000,0E-10,0.0
2026-08-01,BPair,1,27,119,119,100.000000,0,0E-10,0.0000,121.3865546218,121.3865546218,0E-10,0.0
2026-08-01,BPair,1,28,3,3,100.000000,0,0E-10,0.0000,10.0000000000,10.0000000000,0E-10,0.0
2026-08-01,BPair,1,4,459,459,100.000000,0,0E-10,0.0000,5.3050108932,5.3050108932,0.0026143791,0.0
2026-08-01,BPair,1,8,646,646,100.000000,0,0E-10,0.0000,59.6532507740,59.6532507740,0.0176625387,0.0
2026-08-01,Banker,0,1,147625,147625,100.000000,0,0E-10,0.0000,212.3731752752,212.3731752752,0.0005542354,0.0
2026-08-01,Banker,0,13,619542,619542,100.000000,0,0E-10,0.0000,240.6299088682,240.6299088682,0.2579543614,0.0
2026-08-01,Banker,0,14,35856,35856,100.000000,0,0E-10,0.0000,835.4158020973,835.4158020973,2.3292534304,0.0
2026-08-01,Banker,0,15,2,2,100.000000,0,0E-10,0.0000,468.5000000000,468.5000000000,0E-10,0.0
2026-08-01,Banker,0,16,57597,57597,100.000000,0,0E-10,0.0000,134.7447436498,134.7447436498,0.2759414553,0.0
2026-08-01,Banker,0,17,10763,10763,100.000000,0,0E-10,0.0000,129826.9996283564,129826.9996283564,0E-10,0.0
2026-08-01,Banker,0,18,8334,8334,100.000000,0,0E-10,0.0000,54813.6733861291,54813.6733861291,0E-10,0.0
2026-08-01,Banker,0,19,32858,32858,100.000000,0,0E-10,0.0000,615.3194960131,615.3194960131,0.1544475014,0.0
2026-08-01,Banker,0,20,3064,3064,100.000000,0,0E-10,0.0000,208.3988250653,208.3988250653,0.1270992167,0.0
2026-08-01,Banker,0,22,882,882,100.000000,0,0E-10,0.0000,45.5430839002,45.5430839002,0E-10,0.0
2026-08-01,Banker,0,23,9632,9632,100.000000,0,0E-10,0.0000,382256.5465116279,382256.5465116279,0.0984642857,0.0
2026-08-01,Banker,0,24,648510,648510,100.000000,0,0E-10,0.0000,424.9274336556,424.9274336556,0E-10,0.0
2026-08-01,Banker,0,25,9388,9388,100.000000,0,0E-10,0.0000,52824.1623348956,52824.1623348956,0E-10,0.0
2026-08-01,Banker,0,26,275,275,100.000000,0,0E-10,0.0000,48.1890909091,48.1890909091,0E-10,0.0
2026-08-01,Banker,0,27,28551,28551,100.000000,0,0E-10,0.0000,526.2847185738,526.2847185738,0E-10,0.0
2026-08-01,Banker,0,28,12076,12076,100.000000,0,0E-10,0.0000,1684.0192944684,1684.0192944684,0E-10,0.0
2026-08-01,Banker,0,29,328,328,100.000000,0,0E-10,0.0000,10.1310975610,10.1310975610,0E-10,0.0
2026-08-01,Banker,0,4,36787,36787,100.000000,0,0E-10,0.0000,55.1677766602,55.1677766602,0.0019339441,0.0
2026-08-01,Banker,0,41,8,8,100.000000,0,0E-10,0.0000,38.5000000000,38.5000000000,0E-10,0.0
2026-08-01,Banker,0,43,862,862,100.000000,0,0E-10,0.0000,60.0777262181,60.0777262181,0E-10,0.0
2026-08-01,Banker,0,8,39839,39839,100.000000,0,0E-10,0.0000,741.2135093752,741.2135093752,0.4690002259,0.0
