源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,sn,time,member,money,op_code,op_lv,op_aid,memo,site,subtotal,来源库,来源表,ODS表名,同步时间
4135586242,2026-03-30,4135586242,2026-03-30T00:01:06Z,130236530,-100,502,7,130236530,104_114592564_1,0,1242,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586249,2026-03-30,4135586249,2026-03-30T00:01:07Z,120964570,-58,502,7,120964570,108_114592478_118,0,0.23,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586256,2026-03-30,4135586256,2026-03-30T00:01:07Z,99392957,1100,501,7,99392957,101_114592542_41,0,2146.45,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586261,2026-03-30,4135586261,2026-03-30T00:01:07Z,142025603,144,501,7,142025603,101_114592542_41,0,194.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586275,2026-03-30,4135586275,2026-03-30T00:01:07Z,147404948,80,501,7,147404948,101_114592554_19,0,202.44,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586280,2026-03-30,4135586280,2026-03-30T00:01:07Z,96058368,108,501,7,96058368,101_114592554_19,0,3908.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586294,2026-03-30,4135586294,2026-03-30T00:01:08Z,138035228,-50,502,7,138035228,101_114592541_41,0,56.79,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586305,2026-03-30,4135586305,2026-03-30T00:01:09Z,145681805,72.31,121,5,35766,WM20260329160109D909000,0,72.31,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586311,2026-03-30,4135586311,2026-03-30T00:01:09Z,142093290,-600,502,7,142093290,108_114592478_118,0,12406.28,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586326,2026-03-30,4135586326,2026-03-30T00:01:11Z,146479618,-100,502,7,146479618,101_114592557_9,0,3080.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586332,2026-03-30,4135586332,2026-03-30T00:01:11Z,142865698,-100,502,7,142865698,108_114592478_118,0,1410.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586339,2026-03-30,4135586339,2026-03-30T00:01:11Z,123097214,-600,502,7,123097214,108_114592478_118,0,688.84,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586347,2026-03-30,4135586347,2026-03-30T00:01:12Z,123814629,-170,502,7,123814629,101_124818_42,0,1500.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586353,2026-03-30,4135586353,2026-03-30T00:01:12Z,122394756,-10,502,7,122394756,103_114592565_1,0,1250,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586358,2026-03-30,4135586358,2026-03-30T00:01:12Z,19532596,-30,502,7,19532596,108_114592478_118,0,199.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586364,2026-03-30,4135586364,2026-03-30T00:01:13Z,147006962,-50,502,7,147006962,101_114592557_9,0,256.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586370,2026-03-30,4135586370,2026-03-30T00:01:13Z,87881808,-150,502,7,87881808,101_114592557_9,0,2637.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586385,2026-03-30,4135586385,2026-03-30T00:01:14Z,131372848,-40,502,7,131372848,101_114592541_41,0,117.63,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586391,2026-03-30,4135586391,2026-03-30T00:01:14Z,79355980,37.05,501,7,79355980,101_124820_36,0,37.23,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586403,2026-03-30,4135586403,2026-03-30T00:01:15Z,147948334,-20,502,7,147948334,101_124825_16,0,50.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586408,2026-03-30,4135586408,2026-03-30T00:01:16Z,147717608,-600,502,7,147717608,101_124818_42,0,4651.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586417,2026-03-30,4135586417,2026-03-30T00:01:16Z,138961140,1960,501,7,138961140,108_114592563_1,0,38164.6,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586420,2026-03-30,4135586420,2026-03-30T00:01:16Z,142013545,13720,501,7,142013545,108_114592563_1,0,36675.92,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586434,2026-03-30,4135586434,2026-03-30T00:01:17Z,146790744,1400,501,7,146790744,101_124824_23,0,30809,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586441,2026-03-30,4135586441,2026-03-30T00:01:18Z,53709215,-6,502,7,53709215,101_114592541_41,0,344.06,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586455,2026-03-30,4135586455,2026-03-30T00:01:19Z,147717608,1950,501,7,147717608,101_124819_41,0,6601.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586462,2026-03-30,4135586462,2026-03-30T00:01:20Z,121386597,-40,502,7,121386597,101_114592542_42,0,1160.56,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586469,2026-03-30,4135586469,2026-03-30T00:01:20Z,121732938,-5,502,7,121732938,101_114592542_42,0,21016.33,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586476,2026-03-30,4135586476,2026-03-30T00:01:20Z,65907941,-50,502,7,65907941,101_114592541_41,0,735.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586483,2026-03-30,4135586483,2026-03-30T00:01:21Z,123030573,-50,502,7,123030573,101_114592541_41,0,39.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586488,2026-03-30,4135586488,2026-03-30T00:01:21Z,127070326,-70,502,7,127070326,101_114592554_20,0,309.63,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586497,2026-03-30,4135586497,2026-03-30T00:01:22Z,128229500,-200,502,7,128229500,101_114592542_42,0,1606.29,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586506,2026-03-30,4135586506,2026-03-30T00:01:23Z,142447648,-60,502,7,142447648,101_114592538_44,0,1011.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586512,2026-03-30,4135586512,2026-03-30T00:01:23Z,146807705,100,501,7,146807705,101_114592555_13,0,108046.25,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586519,2026-03-30,4135586519,2026-03-30T00:01:23Z,138239304,20,501,7,138239304,101_114592555_13,0,173.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586525,2026-03-30,4135586525,2026-03-30T00:01:23Z,144332376,80,501,7,144332376,101_114592555_13,0,716.61,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586531,2026-03-30,4135586531,2026-03-30T00:01:23Z,146492981,300,501,7,146492981,101_114592555_13,0,1206.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586544,2026-03-30,4135586544,2026-03-30T00:01:23Z,26061937,-400,502,7,26061937,101_114592538_44,0,6200,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586550,2026-03-30,4135586550,2026-03-30T00:01:24Z,136127058,-100,502,7,136127058,101_114592554_20,0,3100.09,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586567,2026-03-30,4135586567,2026-03-30T00:01:25Z,146041007,1002,121,5,52258,vnssT01487964933646962688,0,1002.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586573,2026-03-30,4135586573,2026-03-30T00:01:26Z,147537136,-100,502,7,147537136,101_114592549_32,0,16711.76,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586578,2026-03-30,4135586578,2026-03-30T00:01:26Z,126820485,392,501,7,126820485,108_114592478_118,0,2179.71,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586586,2026-03-30,4135586586,2026-03-30T00:01:26Z,122474714,4900,501,7,122474714,108_114592478_118,0,13115.92,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586592,2026-03-30,4135586592,2026-03-30T00:01:26Z,76039496,117.6,501,7,76039496,108_114592478_118,0,396.45,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586599,2026-03-30,4135586599,2026-03-30T00:01:26Z,147908189,98,501,7,147908189,108_114592478_118,0,2204.46,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586602,2026-03-30,4135586602,2026-03-30T00:01:26Z,141038641,392,501,7,141038641,108_114592478_118,0,596.87,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586609,2026-03-30,4135586609,2026-03-30T00:01:26Z,28782557,39.2,501,7,28782557,108_114592478_118,0,108.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586616,2026-03-30,4135586616,2026-03-30T00:01:27Z,143702589,-400,502,7,143702589,101_114592538_44,0,6503.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586621,2026-03-30,4135586621,2026-03-30T00:01:27Z,74770471,-70,502,7,74770471,101_114592542_42,0,2100.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586635,2026-03-30,4135586635,2026-03-30T00:01:28Z,144272499,1143.125,501,7,144272499,107_114592474_68,0,1143.715,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586640,2026-03-30,4135586640,2026-03-30T00:01:28Z,147232072,2047.5,501,7,147232072,107_114592474_68,0,4135.485,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586654,2026-03-30,4135586654,2026-03-30T00:01:28Z,147391774,195,501,7,147391774,107_114592474_68,0,195.23,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586663,2026-03-30,4135586663,2026-03-30T00:01:28Z,147717608,-700,502,7,147717608,101_114592554_20,0,5901.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586668,2026-03-30,4135586668,2026-03-30T00:01:29Z,139954326,-10,502,7,139954326,101_114592549_32,0,864.86,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586677,2026-03-30,4135586677,2026-03-30T00:01:29Z,13414376,380,501,7,13414376,104_114592564_1,0,430.16,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586682,2026-03-30,4135586682,2026-03-30T00:01:29Z,65907941,-50,502,7,65907941,101_114592538_44,0,655.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586689,2026-03-30,4135586689,2026-03-30T00:01:30Z,134240639,-20,502,7,134240639,101_114592542_42,0,4624.37,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586696,2026-03-30,4135586696,2026-03-30T00:01:30Z,136428256,-1,502,7,136428256,101_114592554_20,0,43.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586707,2026-03-30,4135586707,2026-03-30T00:01:31Z,80499351,-100,502,7,80499351,101_114592542_42,0,1015.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586713,2026-03-30,4135586713,2026-03-30T00:01:31Z,31716145,-71,502,7,31716145,103_114592565_1,0,374.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586718,2026-03-30,4135586718,2026-03-30T00:01:31Z,143729381,-20,502,7,143729381,101_114592538_44,0,946.65,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586724,2026-03-30,4135586724,2026-03-30T00:01:32Z,110154463,-203,502,7,110154463,108_114592560_3,0,0.14,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586730,2026-03-30,4135586730,2026-03-30T00:01:32Z,119807075,-40,502,7,119807075,101_114592551_30,0,509.87,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586745,2026-03-30,4135586745,2026-03-30T00:01:34Z,47174541,-40,502,7,47174541,108_114592560_3,0,241.28,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586751,2026-03-30,4135586751,2026-03-30T00:01:34Z,141038641,-100,502,7,141038641,108_114592560_3,0,496.87,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586766,2026-03-30,4135586766,2026-03-30T00:01:35Z,133412424,-400,502,7,133412424,101_114592549_32,0,1804.6,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586772,2026-03-30,4135586772,2026-03-30T00:01:35Z,80326645,-2450.32,122,5,45962,c12fd223-47c2-4918-b7c5-6eecacfd2458,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586779,2026-03-30,4135586779,2026-03-30T00:01:36Z,123097214,-300,502,7,123097214,108_114592560_3,0,188.84,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586787,2026-03-30,4135586787,2026-03-30T00:01:36Z,116500316,-50,502,7,116500316,101_114592542_42,0,119,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586793,2026-03-30,4135586793,2026-03-30T00:01:36Z,139992918,100,501,7,139992918,101_114592541_41,0,46380,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586798,2026-03-30,4135586798,2026-03-30T00:01:36Z,142006751,200,501,7,142006751,101_114592541_41,0,43866.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586801,2026-03-30,4135586801,2026-03-30T00:01:36Z,142020180,1000,501,7,142020180,101_114592541_41,0,9360.45,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586815,2026-03-30,4135586815,2026-03-30T00:01:36Z,147203060,550,501,7,147203060,101_114592541_41,0,550.43,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586822,2026-03-30,4135586822,2026-03-30T00:01:37Z,133737726,6002.04,121,5,44208,f0cbf726-3cd3-46d1-ba60-da7d82f754e2,0,6002.04,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586829,2026-03-30,4135586829,2026-03-30T00:01:37Z,144714518,-100,502,7,144714518,101_114592555_14,0,104354.65,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586836,2026-03-30,4135586836,2026-03-30T00:01:38Z,116865460,0.17,121,5,43049,639103824980470069z26z1071826,0,0.17,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586843,2026-03-30,4135586843,2026-03-30T00:01:39Z,125977176,-30,502,7,125977176,101_124820_37,0,827.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586848,2026-03-30,4135586848,2026-03-30T00:01:39Z,11065898,360,501,7,11065898,101_114592557_9,0,1164.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586857,2026-03-30,4135586857,2026-03-30T00:01:39Z,147919588,-50,502,7,147919588,108_114592560_3,0,852.28,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586860,2026-03-30,4135586860,2026-03-30T00:01:40Z,147299493,-200,502,7,147299493,102_114592547_36,0,300.35,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586874,2026-03-30,4135586874,2026-03-30T00:01:41Z,142920192,-70,502,7,142920192,101_114592555_14,0,0.75,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586881,2026-03-30,4135586881,2026-03-30T00:01:42Z,80273678,-10,502,7,80273678,108_114592563_2,0,64.98,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586895,2026-03-30,4135586895,2026-03-30T00:01:42Z,117099820,6,121,5,19105,74d65b28d0654d15bb26a720e9a5ef0a,0,6,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586904,2026-03-30,4135586904,2026-03-30T00:01:43Z,146790744,-400,502,7,146790744,101_124824_24,0,30409,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586910,2026-03-30,4135586910,2026-03-30T00:01:43Z,144122945,-250,502,7,144122945,108_114592563_2,0,3173.53,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586927,2026-03-30,4135586927,2026-03-30T00:01:44Z,147919588,-50,502,7,147919588,108_114592560_3,0,802.28,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586933,2026-03-30,4135586933,2026-03-30T00:01:44Z,146362796,1000,501,7,146362796,101_114592538_44,0,96503,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586938,2026-03-30,4135586938,2026-03-30T00:01:44Z,48333320,30000,501,7,48333320,101_114592538_44,0,140004.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586946,2026-03-30,4135586946,2026-03-30T00:01:44Z,146807705,100,501,7,146807705,101_114592538_44,0,108241.25,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586952,2026-03-30,4135586952,2026-03-30T00:01:44Z,26061937,400,501,7,26061937,101_114592538_44,0,6600,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586959,2026-03-30,4135586959,2026-03-30T00:01:44Z,146088549,11,501,7,146088549,101_114592538_44,0,1669.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586965,2026-03-30,4135586965,2026-03-30T00:01:45Z,13414376,-170,502,7,13414376,104_114592564_2,0,260.16,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586971,2026-03-30,4135586971,2026-03-30T00:01:45Z,147947939,-20,502,7,147947939,108_114592563_2,0,176.6,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586984,2026-03-30,4135586984,2026-03-30T00:01:46Z,146877699,-250,502,7,146877699,108_114592563_2,0,3269.27,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135586990,2026-03-30,4135586990,2026-03-30T00:01:46Z,147393006,-500,502,7,147393006,108_114592563_2,0,653.53,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587007,2026-03-30,4135587007,2026-03-30T00:01:47Z,5802057,-10,502,7,5802057,108_114592560_3,0,120.31,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587013,2026-03-30,4135587013,2026-03-30T00:01:48Z,101153588,-10,502,7,101153588,101_114592533_51,0,1420.75,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587018,2026-03-30,4135587018,2026-03-30T00:01:48Z,147368666,-100,502,7,147368666,108_114592560_3,0,202,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587024,2026-03-30,4135587024,2026-03-30T00:01:48Z,87975471,487.5,501,7,87975471,101_114592522_43,0,805.03,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587030,2026-03-30,4135587030,2026-03-30T00:01:48Z,64523837,-50,502,7,64523837,101_114592555_14,0,250.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587045,2026-03-30,4135587045,2026-03-30T00:01:49Z,31001704,-100,502,7,31001704,101_114592545_31,0,4025.47,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587051,2026-03-30,4135587051,2026-03-30T00:01:50Z,5802057,-10,502,7,5802057,108_114592560_3,0,30.31,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587066,2026-03-30,4135587066,2026-03-30T00:01:51Z,147930705,10.79,121,5,43049,639103825108710199z26z5986741,0,10.79,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587072,2026-03-30,4135587072,2026-03-30T00:01:51Z,147771170,200,501,7,147771170,101_114592542_42,0,407.89,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587079,2026-03-30,4135587079,2026-03-30T00:01:51Z,134240639,840,501,7,134240639,101_114592542_42,0,5444.37,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587087,2026-03-30,4135587087,2026-03-30T00:01:51Z,92796177,-77,502,7,92796177,101_114592541_42,0,62.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587093,2026-03-30,4135587093,2026-03-30T00:01:51Z,129134954,292.5,501,7,129134954,101_124818_42,0,692.04,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587098,2026-03-30,4135587098,2026-03-30T00:01:51Z,123814629,331.5,501,7,123814629,101_124818_42,0,1782.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587102,2026-03-30,4135587102,2026-03-30T00:01:51Z,147946499,-100,502,7,147946499,101_114592555_14,0,1486.96,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587109,2026-03-30,4135587109,2026-03-30T00:01:52Z,28782557,-30,502,7,28782557,108_114592560_3,0,78.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587116,2026-03-30,4135587116,2026-03-30T00:01:52Z,146479618,-100,502,7,146479618,101_114592568_1,0,2780.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587121,2026-03-30,4135587121,2026-03-30T00:01:52Z,145960871,60,501,7,145960871,101_114592554_20,0,170.69,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587135,2026-03-30,4135587135,2026-03-30T00:01:53Z,142433196,-400,502,7,142433196,101_114592555_14,0,228.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587140,2026-03-30,4135587140,2026-03-30T00:01:53Z,147203060,-50,502,7,147203060,101_114592541_42,0,0.43,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587154,2026-03-30,4135587154,2026-03-30T00:01:54Z,111949237,-1,502,7,111949237,101_114592556_13,0,1309.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587163,2026-03-30,4135587163,2026-03-30T00:01:54Z,142936407,-50,502,7,142936407,101_114592561_3,0,2039.26,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587168,2026-03-30,4135587168,2026-03-30T00:01:55Z,120960007,899.07,121,5,43049,639103825152585254i56w4804488,0,899.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587177,2026-03-30,4135587177,2026-03-30T00:01:55Z,133369176,-1483.39,122,5,43049,639103825156935746u53a3206473,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587182,2026-03-30,4135587182,2026-03-30T00:01:55Z,145798355,273,501,7,145798355,101_114592550_33,0,1438.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587189,2026-03-30,4135587189,2026-03-30T00:01:56Z,142268890,-20,502,7,142268890,101_114592555_14,0,309.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587196,2026-03-30,4135587196,2026-03-30T00:01:56Z,147031593,-150,502,7,147031593,108_114592563_2,0,5317.01,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587206,2026-03-30,4135587206,2026-03-30T00:01:57Z,101054871,-100,502,7,101054871,101_114592555_14,0,118.48,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587212,2026-03-30,4135587212,2026-03-30T00:01:57Z,127166538,400,501,7,127166538,101_114592559_8,0,500.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587219,2026-03-30,4135587219,2026-03-30T00:01:57Z,146860261,-40,502,7,146860261,108_114592563_2,0,812.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587225,2026-03-30,4135587225,2026-03-30T00:01:57Z,142025491,-50,502,7,142025491,101_114592555_14,0,218.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587231,2026-03-30,4135587231,2026-03-30T00:01:58Z,130236530,-200,502,7,130236530,104_114592564_2,0,942,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587244,2026-03-30,4135587244,2026-03-30T00:01:58Z,147657597,-50,502,7,147657597,101_114592533_51,0,2900.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587250,2026-03-30,4135587250,2026-03-30T00:01:59Z,135821374,394,121,5,42928,54a6c7e72c68424eacf676bb251b18ea,0,394,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587267,2026-03-30,4135587267,2026-03-30T00:02:00Z,147882815,-50,502,7,147882815,101_114592533_51,0,287.23,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587273,2026-03-30,4135587273,2026-03-30T00:02:01Z,143533218,39,501,7,143533218,101_124826_12,0,307.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587278,2026-03-30,4135587278,2026-03-30T00:02:01Z,147048066,-160,502,7,147048066,108_114592563_2,0,1641.98,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
4135587286,2026-03-30,4135587286,2026-03-30T00:02:01Z,54411418,-20,502,7,54411418,101_124818_43,0,3725,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:54:06Z
