player_a,player_b,same_round_count,贝叶斯显著,Autoencoder前1percent,XGB残差前1percent,命中方法数
4956894,80401724,134,FALSE,FALSE,FALSE,0
4956894,80429050,21,FALSE,FALSE,FALSE,0
4956894,80455528,24,FALSE,FALSE,FALSE,0
4956894,80537349,302,FALSE,FALSE,FALSE,0
4956894,80679051,114,FALSE,FALSE,FALSE,0
4956894,80740082,20,FALSE,FALSE,FALSE,0
4956894,80931813,21,FALSE,FALSE,FALSE,0
4956894,81053003,859,FALSE,FALSE,FALSE,0
4956894,81316529,10,FALSE,FALSE,FALSE,0
4956894,81368901,8,FALSE,FALSE,FALSE,0
4956894,81449233,10,FALSE,FALSE,FALSE,0
4956894,81485706,10,FALSE,FALSE,FALSE,0
4956894,81485958,14,FALSE,FALSE,FALSE,0
4956894,81578843,6,FALSE,FALSE,FALSE,0
4956894,81678629,15,FALSE,FALSE,FALSE,0
4956894,81815220,51,FALSE,FALSE,FALSE,0
4956894,81920965,47,FALSE,FALSE,FALSE,0
4956894,81929647,11,FALSE,FALSE,FALSE,0
4956894,82044043,20,FALSE,FALSE,FALSE,0
4956894,82104027,8,FALSE,FALSE,FALSE,0
4956894,82168184,101,FALSE,FALSE,FALSE,0
4956894,82204919,18,FALSE,FALSE,FALSE,0
4956894,82344564,19,FALSE,FALSE,FALSE,0
4956894,82418107,6,FALSE,FALSE,FALSE,0
4956894,82430984,52,FALSE,FALSE,FALSE,0
4956894,82537659,16,FALSE,FALSE,FALSE,0
4956894,82694699,582,FALSE,FALSE,FALSE,0
4956894,82802416,155,FALSE,FALSE,FALSE,0
4956894,82970603,12,FALSE,FALSE,FALSE,0
4956894,83000454,64,FALSE,FALSE,FALSE,0
4956894,83059406,84,FALSE,FALSE,FALSE,0
4956894,83066977,11,FALSE,FALSE,FALSE,0
4956894,83294510,3,FALSE,FALSE,FALSE,0
4956894,83353992,31,FALSE,FALSE,FALSE,0
4956894,83688268,11,FALSE,FALSE,FALSE,0
4956894,83773290,93,FALSE,FALSE,FALSE,0
4956894,83822817,17,FALSE,FALSE,FALSE,0
4956894,84053985,17,FALSE,FALSE,FALSE,0
4956894,84072926,27,FALSE,FALSE,FALSE,0
4956894,84187226,19,FALSE,FALSE,FALSE,0
4956894,84408094,285,FALSE,FALSE,FALSE,0
4956894,84511556,15,FALSE,FALSE,FALSE,0
4956894,84516515,5,FALSE,FALSE,FALSE,0
4956894,84594815,85,FALSE,FALSE,FALSE,0
4956894,84619895,236,FALSE,FALSE,FALSE,0
4956894,84825205,34,FALSE,FALSE,FALSE,0
4956894,84946200,64,FALSE,FALSE,FALSE,0
4956894,84955920,71,FALSE,FALSE,FALSE,0
4956894,85013288,57,FALSE,FALSE,FALSE,0
4956894,85068415,4,FALSE,FALSE,FALSE,0
4956894,85109691,349,FALSE,FALSE,FALSE,0
4956894,85120983,155,FALSE,FALSE,FALSE,0
4956894,85324025,106,FALSE,FALSE,FALSE,0
4956894,85568352,12,FALSE,FALSE,FALSE,0
4956894,85609675,4,FALSE,FALSE,FALSE,0
4956894,85686225,15,FALSE,FALSE,FALSE,0
4956894,85694733,41,FALSE,FALSE,FALSE,0
4956894,85814514,11,FALSE,FALSE,FALSE,0
4956894,85865167,15,FALSE,FALSE,FALSE,0
4956894,85942179,18,FALSE,FALSE,FALSE,0
4956894,86095753,41,FALSE,FALSE,FALSE,0
4956894,86148570,8,FALSE,FALSE,FALSE,0
4956894,86152212,33,FALSE,FALSE,FALSE,0
4956894,86183850,78,FALSE,FALSE,FALSE,0
4956894,86221666,16,FALSE,FALSE,FALSE,0
4956894,86285198,15,FALSE,FALSE,FALSE,0
4956894,86348363,29,FALSE,FALSE,FALSE,0
4956894,86635080,84,FALSE,FALSE,FALSE,0
4956894,86661879,35,FALSE,FALSE,FALSE,0
4956894,86756005,47,FALSE,FALSE,FALSE,0
4956894,86885827,17,FALSE,FALSE,FALSE,0
4956894,86929083,16,FALSE,FALSE,FALSE,0
4956894,87324581,245,FALSE,FALSE,FALSE,0
4956894,87424337,27,FALSE,FALSE,FALSE,0
4956894,87706668,28,FALSE,FALSE,FALSE,0
4956894,87817229,16,FALSE,FALSE,FALSE,0
4956894,87845434,34,FALSE,FALSE,FALSE,0
4956894,87958703,10,FALSE,FALSE,FALSE,0
4956894,88194511,37,FALSE,FALSE,FALSE,0
4956894,88198529,19,FALSE,FALSE,FALSE,0
4956894,88221606,6,FALSE,FALSE,FALSE,0
4956894,88247187,24,FALSE,FALSE,FALSE,0
4956894,88288692,10,FALSE,FALSE,FALSE,0
4956894,88380657,50,FALSE,FALSE,FALSE,0
4956894,88382181,338,FALSE,FALSE,FALSE,0
4956894,88387569,11,FALSE,FALSE,FALSE,0
4956894,88463322,58,FALSE,FALSE,FALSE,0
4956894,88530083,11,FALSE,FALSE,FALSE,0
4956894,88583052,6,FALSE,FALSE,FALSE,0
4956894,88677757,12,FALSE,FALSE,FALSE,0
4956894,88738788,11,FALSE,FALSE,FALSE,0
4956894,89057802,22,FALSE,FALSE,FALSE,0
4956894,89083623,37,FALSE,FALSE,FALSE,0
4956894,89180122,15,FALSE,FALSE,FALSE,0
4956894,89383642,11,FALSE,FALSE,FALSE,0
4956894,89388249,24,FALSE,FALSE,FALSE,0
4956894,89582042,12,FALSE,FALSE,FALSE,0
4956894,89661355,38,FALSE,FALSE,FALSE,0
4956894,89666158,184,FALSE,FALSE,FALSE,0
4956894,89835311,11,FALSE,FALSE,FALSE,0
4956894,90045005,22,FALSE,FALSE,FALSE,0
4956894,90176724,33,FALSE,FALSE,FALSE,0
4956894,90235592,19,FALSE,FALSE,FALSE,0
4956894,90324307,6,FALSE,FALSE,FALSE,0
4956894,90374070,14,FALSE,FALSE,FALSE,0
4956894,90427695,117,FALSE,FALSE,FALSE,0
4956894,90453250,111,FALSE,FALSE,FALSE,0
4956894,90454409,80,FALSE,FALSE,FALSE,0
4956894,90499384,10,FALSE,FALSE,FALSE,0
4956894,90858365,16,FALSE,FALSE,FALSE,0
4956894,90969535,19,FALSE,FALSE,FALSE,0
4956894,91143903,78,FALSE,FALSE,FALSE,0
4956894,91265609,177,FALSE,FALSE,FALSE,0
4956894,91323364,37,FALSE,FALSE,FALSE,0
4956894,91583963,13,FALSE,FALSE,FALSE,0
4956894,91622227,52,FALSE,FALSE,FALSE,0
4956894,91928987,8,FALSE,FALSE,FALSE,0
4956894,92102732,15,FALSE,FALSE,FALSE,0
4956894,92218688,4,FALSE,FALSE,FALSE,0
4956894,92246917,13,FALSE,FALSE,FALSE,0
4956894,92272965,325,FALSE,FALSE,FALSE,0
4956894,92288981,104,FALSE,FALSE,FALSE,0
4956894,92321705,16,FALSE,FALSE,FALSE,0
4956894,92327112,10,FALSE,FALSE,FALSE,0
4956894,92564937,91,FALSE,FALSE,FALSE,0
4956894,92847523,104,FALSE,FALSE,FALSE,0
4956894,92921586,27,FALSE,FALSE,FALSE,0
4956894,92924639,28,FALSE,FALSE,FALSE,0
4956894,93176094,139,FALSE,FALSE,FALSE,0
4956894,93352286,88,FALSE,FALSE,FALSE,0
4956894,93409759,71,FALSE,FALSE,FALSE,0
4956894,93604601,48,FALSE,FALSE,FALSE,0
4956894,93711409,26,FALSE,FALSE,FALSE,0
4956894,93714659,23,FALSE,FALSE,FALSE,0
4956894,93770893,5,FALSE,FALSE,FALSE,0
4956894,93829545,10,FALSE,FALSE,FALSE,0
4956894,94038958,861,FALSE,FALSE,FALSE,0
4956894,94062495,16,FALSE,FALSE,FALSE,0
4956894,94067361,12,FALSE,FALSE,FALSE,0
4956894,94113628,19,FALSE,FALSE,FALSE,0
4956894,94292313,73,FALSE,FALSE,FALSE,0
4956894,94386996,5,FALSE,FALSE,FALSE,0
4956894,94515912,14,FALSE,FALSE,FALSE,0
4956894,94554844,3,FALSE,FALSE,FALSE,0
4956894,94570432,9,FALSE,FALSE,FALSE,0
4956894,94574622,42,FALSE,FALSE,FALSE,0
4956894,94577640,8,FALSE,FALSE,FALSE,0
4956894,94597347,107,FALSE,FALSE,FALSE,0
4956894,94671864,8,FALSE,FALSE,FALSE,0
4956894,94794524,21,FALSE,FALSE,FALSE,0
4956894,94819320,26,FALSE,FALSE,FALSE,0
4956894,95005927,545,FALSE,FALSE,FALSE,0
4956894,95064042,20,FALSE,FALSE,FALSE,0
4956894,95107229,112,FALSE,FALSE,FALSE,0
4956894,95169710,37,FALSE,FALSE,FALSE,0
4956894,95219870,21,FALSE,FALSE,FALSE,0
4956894,95227781,10,FALSE,FALSE,FALSE,0
4956894,95298731,74,FALSE,FALSE,FALSE,0
4956894,95342878,15,FALSE,FALSE,FALSE,0
4956894,95358841,205,FALSE,FALSE,FALSE,0
4956894,95433525,450,FALSE,FALSE,FALSE,0
4956894,95475863,12,FALSE,FALSE,FALSE,0
4956894,95552978,10,FALSE,FALSE,FALSE,0
4956894,95575034,344,FALSE,FALSE,FALSE,0
4956894,95629419,714,FALSE,FALSE,FALSE,0
4956894,95656368,45,FALSE,FALSE,FALSE,0
4956894,95665041,17,FALSE,FALSE,FALSE,0
4956894,95737161,14,FALSE,FALSE,FALSE,0
4956894,95806388,131,FALSE,FALSE,FALSE,0
4956894,95823409,63,FALSE,FALSE,FALSE,0
4956894,95838802,12,FALSE,FALSE,FALSE,0
4956894,96077858,56,FALSE,FALSE,FALSE,0
4956894,96138294,23,FALSE,FALSE,FALSE,0
4956894,96165924,14,FALSE,FALSE,FALSE,0
4956894,96233317,20,FALSE,FALSE,FALSE,0
4956894,96242937,98,FALSE,FALSE,FALSE,0
4956894,96364874,532,FALSE,FALSE,FALSE,0
4956894,96418479,114,FALSE,FALSE,FALSE,0
4956894,96485661,32,FALSE,FALSE,FALSE,0
4956894,96637037,5,FALSE,FALSE,FALSE,0
4956894,96665170,7,FALSE,FALSE,FALSE,0
4956894,96712304,26,FALSE,FALSE,FALSE,0
4956894,96760382,55,FALSE,FALSE,FALSE,0
4956894,96833004,22,FALSE,FALSE,FALSE,0
4956894,96928507,22,FALSE,FALSE,FALSE,0
4956894,96945929,18,FALSE,FALSE,FALSE,0
4956894,96950738,15,FALSE,FALSE,FALSE,0
4956894,97129140,47,FALSE,FALSE,FALSE,0
4956894,97244223,324,FALSE,FALSE,FALSE,0
4956894,97355030,55,FALSE,FALSE,FALSE,0
4956894,97358923,57,FALSE,FALSE,FALSE,0
4956894,97401419,28,FALSE,FALSE,FALSE,0
4956894,97482222,13,FALSE,FALSE,FALSE,0
4956894,97506545,358,FALSE,FALSE,FALSE,0
4956894,97525424,13,FALSE,FALSE,FALSE,0
4956894,97599461,34,FALSE,FALSE,FALSE,0
4956894,97692781,22,FALSE,FALSE,FALSE,0
4956894,97720743,65,FALSE,FALSE,FALSE,0
4956894,97880098,14,FALSE,FALSE,FALSE,0
4956894,97932006,30,FALSE,FALSE,FALSE,0
4956894,98062292,14,FALSE,FALSE,FALSE,0
4956894,98074191,24,FALSE,FALSE,FALSE,0
4956894,98080898,19,FALSE,FALSE,FALSE,0
4956894,98178583,17,FALSE,FALSE,FALSE,0
4956894,98179605,19,FALSE,FALSE,FALSE,0
4956894,98281779,55,FALSE,FALSE,FALSE,0
4956894,98297397,117,FALSE,FALSE,FALSE,0
4956894,98297805,17,FALSE,FALSE,FALSE,0
4956894,98313867,10,FALSE,FALSE,FALSE,0
4956894,98314266,11,FALSE,FALSE,FALSE,0
4956894,98443056,18,FALSE,FALSE,FALSE,0
4956894,98478639,49,FALSE,FALSE,FALSE,0
4956894,98548065,18,FALSE,FALSE,FALSE,0
4956894,98561551,162,FALSE,FALSE,FALSE,0
4956894,98576020,27,FALSE,FALSE,FALSE,0
4956894,98609203,11,FALSE,FALSE,FALSE,0
4956894,98656119,80,FALSE,FALSE,FALSE,0
4956894,98660814,16,FALSE,FALSE,FALSE,0
4956894,98685415,24,FALSE,FALSE,FALSE,0
4956894,98775860,13,FALSE,FALSE,FALSE,0
4956894,98847104,40,FALSE,FALSE,FALSE,0
4956894,98893044,13,FALSE,FALSE,FALSE,0
4956894,98913347,14,FALSE,FALSE,FALSE,0
4956894,99025473,5,FALSE,FALSE,FALSE,0
4956894,99099519,5,FALSE,FALSE,FALSE,0
4956894,99132858,559,FALSE,FALSE,FALSE,0
4956894,99148904,16,FALSE,FALSE,FALSE,0
4956894,99189755,104,FALSE,FALSE,FALSE,0
4956894,99300555,52,FALSE,FALSE,FALSE,0
4956894,99317878,28,FALSE,FALSE,FALSE,0
4956894,99350660,44,FALSE,FALSE,FALSE,0
4956894,99436798,10,FALSE,FALSE,FALSE,0
4956894,99487840,19,FALSE,FALSE,FALSE,0
4956894,99529887,16,FALSE,FALSE,FALSE,0
4956894,99843843,7,FALSE,FALSE,FALSE,0
4956894,99879836,24,FALSE,FALSE,FALSE,0
4956894,99893877,6,FALSE,FALSE,FALSE,0
4956894,100003784,8,FALSE,FALSE,FALSE,0
4956894,100040110,18,FALSE,FALSE,FALSE,0
4956894,100085424,4,FALSE,FALSE,FALSE,0
4956894,100227777,3,FALSE,FALSE,FALSE,0
4956894,100252135,128,FALSE,FALSE,FALSE,0
4956894,100254920,15,FALSE,FALSE,FALSE,0
4956894,100279161,118,FALSE,FALSE,FALSE,0
4956894,100336882,10,FALSE,FALSE,FALSE,0
4956894,100403046,22,FALSE,FALSE,FALSE,0
4956894,100442127,35,FALSE,FALSE,FALSE,0
4956894,100445564,13,FALSE,FALSE,FALSE,0
4956894,100516910,70,FALSE,FALSE,FALSE,0
4956894,100528758,12,FALSE,FALSE,FALSE,0
4956894,100585465,27,FALSE,FALSE,FALSE,0
4956894,100645984,628,FALSE,FALSE,FALSE,0
4956894,100920951,87,FALSE,FALSE,FALSE,0
4956894,100934749,34,FALSE,FALSE,FALSE,0
4956894,100940130,84,FALSE,FALSE,FALSE,0
4956894,100947075,11,FALSE,FALSE,FALSE,0
4956894,101032912,10,FALSE,FALSE,FALSE,0
4956894,101044738,17,FALSE,FALSE,FALSE,0
4956894,101303991,82,FALSE,FALSE,FALSE,0
4956894,101340556,44,FALSE,FALSE,FALSE,0
4956894,101365161,11,FALSE,FALSE,FALSE,0
4956894,101452087,14,FALSE,FALSE,FALSE,0
4956894,101457083,28,FALSE,FALSE,FALSE,0
4956894,101618885,47,FALSE,FALSE,FALSE,0
4956894,101832038,21,FALSE,FALSE,FALSE,0
4956894,101915342,16,FALSE,FALSE,FALSE,0
4956894,101962312,22,FALSE,FALSE,FALSE,0
4956894,101970495,23,FALSE,FALSE,FALSE,0
4956894,101995071,61,FALSE,FALSE,FALSE,0
4956894,102165864,84,FALSE,FALSE,FALSE,0
4956894,102326587,18,FALSE,FALSE,FALSE,0
4956894,102342783,13,FALSE,FALSE,FALSE,0
4956894,102365523,17,FALSE,FALSE,FALSE,0
4956894,102430154,12,FALSE,FALSE,FALSE,0
4956894,102460691,25,FALSE,FALSE,FALSE,0
4956894,102834921,20,FALSE,FALSE,FALSE,0
4956894,102862750,13,FALSE,FALSE,FALSE,0
4956894,102924781,8,FALSE,FALSE,FALSE,0
4956894,103083111,119,FALSE,FALSE,FALSE,0
4956894,103097277,22,FALSE,FALSE,FALSE,0
4956894,103158981,24,FALSE,FALSE,FALSE,0
4956894,103203443,12,FALSE,FALSE,FALSE,0
4956894,103224419,26,FALSE,FALSE,FALSE,0
4956894,103254069,93,FALSE,FALSE,FALSE,0
4956894,103354294,19,FALSE,FALSE,FALSE,0
4956894,103403243,103,FALSE,FALSE,FALSE,0
4956894,103454751,9,FALSE,FALSE,FALSE,0
4956894,103517820,16,FALSE,FALSE,FALSE,0
4956894,103520635,57,FALSE,FALSE,FALSE,0
4956894,103544564,108,FALSE,FALSE,FALSE,0
4956894,103590631,21,FALSE,FALSE,FALSE,0
4956894,103606502,30,FALSE,FALSE,FALSE,0
4956894,103732379,13,FALSE,FALSE,FALSE,0
4956894,103854357,11,FALSE,FALSE,FALSE,0
4956894,103947513,44,FALSE,FALSE,FALSE,0
4956894,104022554,26,FALSE,FALSE,FALSE,0
4956894,104031509,48,FALSE,FALSE,FALSE,0
4956894,104099717,36,FALSE,FALSE,FALSE,0
4956894,104108408,16,FALSE,FALSE,FALSE,0
4956894,104215625,12,FALSE,FALSE,FALSE,0
4956894,104339050,591,FALSE,FALSE,FALSE,0
4956894,104353640,15,FALSE,FALSE,FALSE,0
4956894,104360674,58,FALSE,FALSE,FALSE,0
4956894,104381941,30,FALSE,FALSE,FALSE,0
4956894,104458470,111,FALSE,FALSE,FALSE,0
4956894,104609880,35,FALSE,FALSE,FALSE,0
4956894,104661677,64,FALSE,FALSE,FALSE,0
4956894,104792682,22,FALSE,FALSE,FALSE,0
4956894,104867482,28,FALSE,FALSE,FALSE,0
4956894,104873084,123,FALSE,FALSE,FALSE,0
4956894,104894059,7,FALSE,FALSE,FALSE,0
4956894,104908004,4,FALSE,FALSE,FALSE,0
4956894,104947992,28,FALSE,FALSE,FALSE,0
4956894,105040187,4,FALSE,FALSE,FALSE,0
4956894,105044719,9,FALSE,FALSE,FALSE,0
4956894,105147046,81,FALSE,FALSE,FALSE,0
4956894,105275945,10,FALSE,FALSE,FALSE,0
4956894,105342548,12,FALSE,FALSE,FALSE,0
4956894,105357728,4,FALSE,FALSE,FALSE,0
4956894,105404911,71,FALSE,FALSE,FALSE,0
4956894,105432749,105,FALSE,FALSE,FALSE,0
4956894,105504280,11,FALSE,FALSE,FALSE,0
4956894,105549552,4,FALSE,FALSE,FALSE,0
4956894,105566931,51,FALSE,FALSE,FALSE,0
4956894,105574194,31,FALSE,FALSE,FALSE,0
4956894,105595582,70,FALSE,FALSE,FALSE,0
4956894,105694960,17,FALSE,FALSE,FALSE,0
4956894,105704350,3,FALSE,FALSE,FALSE,0
4956894,105761693,36,FALSE,FALSE,FALSE,0
4956894,105781849,20,FALSE,FALSE,FALSE,0
4956894,105819654,34,FALSE,FALSE,FALSE,0
4956894,105834762,25,FALSE,FALSE,FALSE,0
4956894,105841707,279,FALSE,FALSE,FALSE,0
4956894,105853536,13,FALSE,FALSE,FALSE,0
4956894,105940221,85,FALSE,FALSE,FALSE,0
4956894,106016365,132,FALSE,FALSE,FALSE,0
4956894,106033276,38,FALSE,FALSE,FALSE,0
4956894,106101607,10,FALSE,FALSE,FALSE,0
4956894,106142674,24,FALSE,FALSE,FALSE,0
4956894,106163608,25,FALSE,FALSE,FALSE,0
4956894,106166986,37,FALSE,FALSE,FALSE,0
4956894,106210669,14,FALSE,FALSE,FALSE,0
4956894,106256312,16,FALSE,FALSE,FALSE,0
4956894,106367416,22,FALSE,FALSE,FALSE,0
4956894,106367878,41,FALSE,FALSE,FALSE,0
4956894,106524953,13,FALSE,FALSE,FALSE,0
4956894,106534023,11,FALSE,FALSE,FALSE,0
4956894,106546522,183,FALSE,FALSE,FALSE,0
4956894,106549553,45,FALSE,FALSE,FALSE,0
4956894,106579561,57,FALSE,FALSE,FALSE,0
4956894,106590847,7,FALSE,FALSE,FALSE,0
4956894,106659087,4,FALSE,FALSE,FALSE,0
4956894,106661315,17,FALSE,FALSE,FALSE,0
4956894,106691232,349,FALSE,FALSE,FALSE,0
4956894,106696250,64,FALSE,FALSE,FALSE,0
4956894,106799387,10,FALSE,FALSE,FALSE,0
4956894,106867015,21,FALSE,FALSE,FALSE,0
4956894,106940401,32,FALSE,FALSE,FALSE,0
4956894,106945269,11,FALSE,FALSE,FALSE,0
4956894,107306117,16,FALSE,FALSE,FALSE,0
4956894,107331607,14,FALSE,FALSE,FALSE,0
4956894,107598933,24,FALSE,FALSE,FALSE,0
4956894,107615442,66,FALSE,FALSE,FALSE,0
4956894,107744985,7,FALSE,FALSE,FALSE,0
4956894,107785898,25,FALSE,FALSE,FALSE,0
4956894,107786331,54,FALSE,FALSE,FALSE,0
4956894,107877780,22,FALSE,FALSE,FALSE,0
4956894,107936263,6,FALSE,FALSE,FALSE,0
4956894,107987517,25,FALSE,FALSE,FALSE,0
4956894,108024388,28,FALSE,FALSE,FALSE,0
4956894,108052257,104,FALSE,FALSE,FALSE,0
4956894,108067750,11,FALSE,FALSE,FALSE,0
4956894,108069177,60,FALSE,FALSE,FALSE,0
4956894,108109907,14,FALSE,FALSE,FALSE,0
4956894,108159307,377,FALSE,FALSE,FALSE,0
4956894,108176503,3,FALSE,FALSE,FALSE,0
4956894,108198237,25,FALSE,FALSE,FALSE,0
4956894,108227689,18,FALSE,FALSE,FALSE,0
4956894,108337675,128,FALSE,FALSE,FALSE,0
4956894,108455580,45,FALSE,FALSE,FALSE,0
4956894,108537391,44,FALSE,FALSE,FALSE,0
4956894,108568991,164,FALSE,FALSE,FALSE,0
4956894,108604688,13,FALSE,FALSE,FALSE,0
4956894,108650870,41,FALSE,FALSE,FALSE,0
4956894,108688884,23,FALSE,FALSE,FALSE,0
4956894,108723530,19,FALSE,FALSE,FALSE,0
4956894,108876581,11,FALSE,FALSE,FALSE,0
4956894,108900498,4,FALSE,FALSE,FALSE,0
4956894,108923766,49,FALSE,FALSE,FALSE,0
4956894,109026341,43,FALSE,FALSE,FALSE,0
4956894,109118322,19,FALSE,FALSE,FALSE,0
4956894,109294655,20,FALSE,FALSE,FALSE,0
4956894,109298042,52,FALSE,FALSE,FALSE,0
4956894,109403831,94,FALSE,FALSE,FALSE,0
4956894,109479864,16,FALSE,FALSE,FALSE,0
4956894,109489505,43,FALSE,FALSE,FALSE,0
4956894,109505916,343,FALSE,FALSE,FALSE,0
4956894,109529186,98,FALSE,FALSE,FALSE,0
4956894,109713729,18,FALSE,FALSE,FALSE,0
4956894,109845981,38,FALSE,FALSE,FALSE,0
4956894,109868299,31,FALSE,FALSE,FALSE,0
4956894,109875575,15,FALSE,FALSE,FALSE,0
4956894,109891548,26,FALSE,FALSE,FALSE,0
4956894,109928222,17,FALSE,FALSE,FALSE,0
4956894,109995982,3,FALSE,FALSE,FALSE,0
4956894,110073777,10,FALSE,FALSE,FALSE,0
4956894,110109611,38,FALSE,FALSE,FALSE,0
4956894,110113209,3,FALSE,FALSE,FALSE,0
4956894,110230188,19,FALSE,FALSE,FALSE,0
4956894,110374739,41,FALSE,FALSE,FALSE,0
4956894,110381812,96,FALSE,FALSE,FALSE,0
4956894,110449766,62,FALSE,FALSE,FALSE,0
4956894,110487696,11,FALSE,FALSE,FALSE,0
4956894,110494659,31,FALSE,FALSE,FALSE,0
4956894,110495896,41,FALSE,FALSE,FALSE,0
4956894,110502156,14,FALSE,FALSE,FALSE,0
4956894,110576064,11,FALSE,FALSE,FALSE,0
4956894,110582986,100,FALSE,FALSE,FALSE,0
4956894,110694321,14,FALSE,FALSE,FALSE,0
4956894,110700034,10,FALSE,FALSE,FALSE,0
4956894,110733533,42,FALSE,FALSE,FALSE,0
4956894,110751796,135,FALSE,FALSE,FALSE,0
4956894,110828466,315,FALSE,FALSE,FALSE,0
4956894,110861976,151,FALSE,FALSE,FALSE,0
4956894,110881916,43,FALSE,FALSE,FALSE,0
4956894,110890791,21,FALSE,FALSE,FALSE,0
4956894,110917542,14,FALSE,FALSE,FALSE,0
4956894,110970819,53,FALSE,FALSE,FALSE,0
4956894,111031041,46,FALSE,FALSE,FALSE,0
4956894,111088942,27,FALSE,FALSE,FALSE,0
4956894,111137099,16,FALSE,FALSE,FALSE,0
4956894,111201538,17,FALSE,FALSE,FALSE,0
4956894,111218413,10,FALSE,FALSE,FALSE,0
4956894,111310559,4,FALSE,FALSE,FALSE,0
4956894,111349235,9,FALSE,FALSE,FALSE,0
4956894,111412539,4,FALSE,FALSE,FALSE,0
4956894,111489239,5,FALSE,FALSE,FALSE,0
4956894,111557517,429,FALSE,FALSE,FALSE,0
4956894,111558472,23,FALSE,FALSE,FALSE,0
4956894,111561132,16,FALSE,FALSE,FALSE,0
4956894,111565767,10,FALSE,FALSE,FALSE,0
4956894,111572779,22,FALSE,FALSE,FALSE,0
4956894,111611047,19,FALSE,FALSE,FALSE,0
4956894,111670192,330,FALSE,FALSE,FALSE,0
4956894,111818324,25,FALSE,FALSE,FALSE,0
4956894,111820845,18,FALSE,FALSE,FALSE,0
4956894,111844771,13,FALSE,FALSE,FALSE,0
4956894,111847057,50,FALSE,FALSE,FALSE,0
4956894,111854684,45,FALSE,FALSE,FALSE,0
4956894,111865604,15,FALSE,FALSE,FALSE,0
4956894,111898827,15,FALSE,FALSE,FALSE,0
4956894,111929509,10,FALSE,FALSE,FALSE,0
4956894,111937276,12,FALSE,FALSE,FALSE,0
4956894,111937944,443,FALSE,FALSE,FALSE,0
4956894,111943542,127,FALSE,FALSE,FALSE,0
4956894,111948688,48,FALSE,FALSE,FALSE,0
4956894,112031007,76,FALSE,FALSE,FALSE,0
4956894,112069757,11,FALSE,FALSE,FALSE,0
4956894,112136663,21,FALSE,FALSE,FALSE,0
4956894,112223227,12,FALSE,FALSE,FALSE,0
4956894,112251000,177,FALSE,FALSE,FALSE,0
4956894,112307181,124,FALSE,FALSE,FALSE,0
4956894,112316307,172,FALSE,FALSE,FALSE,0
4956894,112317655,21,FALSE,FALSE,FALSE,0
4956894,112326657,47,FALSE,FALSE,FALSE,0
4956894,112358108,3,FALSE,FALSE,FALSE,0
4956894,112360818,82,FALSE,FALSE,FALSE,0
4956894,112395885,30,FALSE,FALSE,FALSE,0
4956894,112399537,10,FALSE,FALSE,FALSE,0
4956894,112412570,29,FALSE,FALSE,FALSE,0
4956894,112414429,3,FALSE,FALSE,FALSE,0
4956894,112423875,199,FALSE,FALSE,FALSE,0
4956894,112464618,564,FALSE,FALSE,FALSE,0
4956894,112482092,44,FALSE,FALSE,FALSE,0
4956894,112491724,3,FALSE,FALSE,FALSE,0
4956894,112504058,43,FALSE,FALSE,FALSE,0
4956894,112559405,35,FALSE,FALSE,FALSE,0
4956894,112563583,10,FALSE,FALSE,FALSE,0
4956894,112566117,12,FALSE,FALSE,FALSE,0
4956894,112601157,10,FALSE,FALSE,FALSE,0
4956894,112610355,27,FALSE,FALSE,FALSE,0
4956894,112645296,223,FALSE,FALSE,FALSE,0
4956894,112647789,23,FALSE,FALSE,FALSE,0
4956894,112671521,64,FALSE,FALSE,FALSE,0
4956894,112845720,10,FALSE,FALSE,FALSE,0
4956894,112853632,160,FALSE,FALSE,FALSE,0
4956894,112948932,19,FALSE,FALSE,FALSE,0
4956894,112986457,28,FALSE,FALSE,FALSE,0
4956894,112993716,25,FALSE,FALSE,FALSE,0
4956894,113004053,10,FALSE,FALSE,FALSE,0
4956894,113076559,4,FALSE,FALSE,FALSE,0
4956894,113110182,12,FALSE,FALSE,FALSE,0
4956894,113151089,63,FALSE,FALSE,FALSE,0
4956894,113154117,210,FALSE,FALSE,FALSE,0
4956894,113163281,22,FALSE,FALSE,FALSE,0
4956894,113182060,8,FALSE,FALSE,FALSE,0
4956894,113183646,13,FALSE,FALSE,FALSE,0
4956894,113189423,22,FALSE,FALSE,FALSE,0
4956894,113253309,135,FALSE,FALSE,FALSE,0
4956894,113297785,18,FALSE,FALSE,FALSE,0
4956894,113379913,100,FALSE,FALSE,FALSE,0
4956894,113427775,3,FALSE,FALSE,FALSE,0
4956894,113465303,14,FALSE,FALSE,FALSE,0
4956894,113471280,12,FALSE,FALSE,FALSE,0
4956894,113547929,3,FALSE,FALSE,FALSE,0
4956894,113554681,9,FALSE,FALSE,FALSE,0
4956894,113558806,12,FALSE,FALSE,FALSE,0
4956894,113606534,25,FALSE,FALSE,FALSE,0
4956894,113697019,46,FALSE,FALSE,FALSE,0
4956894,113709439,10,FALSE,FALSE,FALSE,0
4956894,113724508,13,FALSE,FALSE,FALSE,0
4956894,113783279,10,FALSE,FALSE,FALSE,0
4956894,113838751,146,FALSE,FALSE,FALSE,0
4956894,113859788,40,FALSE,FALSE,FALSE,0
4956894,113864355,12,FALSE,FALSE,FALSE,0
4956894,113885450,10,FALSE,FALSE,FALSE,0
