player_id,总流水,总局数,活跃天数,流水分位,度中心性,中介中心性,度中心性分位,分级
130148726,89000,17,1.37898148148148,0.818458627723416,0,0,0.253140982055754,一般客户
130151694,39491,245,57.5580555555556,0.729269518432022,3,0,0.798311999290508,长期客户
130155636,4069,77,6.07555555555556,0.271942531114199,2,0,0.725781180713631,一般客户
130157389,18240000,119,26.9348263888889,0.987317823040766,1,0,0.59417033730452,黄金级
130157664,24575,6,0.00287037037037037,0.653708575989594,0,0,0.253140982055754,一般客户
130165265,40100,163,42.9979513888889,0.732698731782304,4,0,0.84703047861176,长期客户
130170394,1840,29,2.06821759259259,0.113858751884589,2,0,0.725781180713631,试水型
130174375,3496,68,28.0088541666667,0.239867561415437,1,0,0.59417033730452,一般客户
130176949,2033,21,20.7194791666667,0.131507375764922,3,0,0.798311999290508,一般客户
130178285,57420,269,34.0962962962963,0.775889082685429,6,0,0.907751204659,长期客户
130184579,8240,183,29.050462962963,0.429686345227185,2,0,0.725781180713631,一般客户
130188957,4728,50,0.00328703703703704,0.305865137316345,0,0,0.253140982055754,一般客户
130189132,12019,156,34.9124652777778,0.512076152186124,0,0,0.253140982055754,长期客户
130191053,11755,163,13.9430555555556,0.506961894344754,5,0,0.881263487746475,一般客户
130192481,12985,32,16.1678240740741,0.528010169391315,2,0,0.725781180713631,一般客户
130196817,70893,887,64.1387847222222,0.797528601413072,5,0,0.881263487746475,长期客户
130200998,160142,1131,62.9660648148148,0.863304460933574,4,0,0.84703047861176,长期客户
130202608,9000,30,0.00568287037037037,0.447408874567653,1,0,0.59417033730452,一般客户
130207970,265657,372,62.1151157407407,0.89135897360097,6,0,0.907751204659,长期客户
130215567,2798,56,30.629537037037,0.19264197238892,0,0,0.253140982055754,长期客户
130216485,506163,19,20.122974537037,0.919827356845124,0,0,0.253140982055754,一般客户
130218049,472628,345,63.1154398148148,0.916930262807816,6,0,0.907751204659,长期客户
130221956,81605,483,62.0807407407408,0.811393265734473,6,0,0.907751204659,长期客户
130222577,1805,51,0.00575231481481482,0.110459100718361,0,0,0.253140982055754,试水型
130224536,12591,71,40.967662037037,0.521683862003725,3,0,0.798311999290508,长期客户
130234593,23999,6,8.14997685185185,0.649614213498093,0,0,0.253140982055754,一般客户
130235481,27500,45,0.0547916666666667,0.673382209477636,1,0,0.59417033730452,一般客户
130235868,7018,255,44.6107407407407,0.394477784018683,17,0,0.990141011617938,L4-高危团伙嫌疑
130238030,11310,313,56.5817013888889,0.499320069766754,3,0,0.798311999290508,长期客户
130239163,11190,203,3.1191087962963,0.497191592514855,1,0,0.59417033730452,一般客户
130240066,29531,250,2.27491898148148,0.684837555798622,1,0,0.59417033730452,一般客户
130240996,2520,30,0.0121412037037037,0.171401543146008,2,0,0.725781180713631,试水型
130241775,34916,242,46.9438888888889,0.711487864723446,6,0,0.907751204659,长期客户
130244908,1071094,524,58.9482175925926,0.943950099033317,6,0,0.907751204659,长期客户
130261996,20015,2,2.41380787037037,0.617258403050817,0,0,0.253140982055754,一般客户
130262025,67435,41,0.0935763888888889,0.792355219203595,2,0,0.725781180713631,一般客户
130269580,7760,26,0.00858796296296296,0.4168120140716,0,0,0.253140982055754,一般客户
130271756,8826,99,0.100486111111111,0.442811954947232,0,0,0.253140982055754,一般客户
130273488,17491,26,0.0405439814814815,0.589203890383422,0,0,0.253140982055754,一般客户
130277082,4420,129,32.9951041666667,0.291350104945753,2,0,0.725781180713631,长期客户
130277595,5620,111,31.2733912037037,0.345374996304727,2,0,0.725781180713631,长期客户
130279542,11198,239,54.8594097222222,0.49736896561918,10,0,0.962263872054867,L3-高危群
130280264,4539,170,0.443240740740741,0.297099949744287,4,0,0.84703047861176,试水型
130288480,1830,25,0.953391203703704,0.112838856534721,0,0,0.253140982055754,试水型
130289148,20392,85,54.9772685185185,0.620510243296775,12,5e-04,0.974827800277884,L3-高危群
130290542,139923,651,57.7897685185185,0.853667188931918,3,0,0.798311999290508,长期客户
130291507,10450,35,0.0527546296296296,0.482454843763857,0,0,0.253140982055754,一般客户
130292401,1608055,45,35.3187962962963,0.954326425636326,0,0,0.253140982055754,黄金级
130295442,21400,8,0.00649305555555556,0.629881455641943,0,0,0.253140982055754,一般客户
130298507,6051,133,28.621724537037,0.36256540633222,14,0,0.982706122328318,L3-高危群
130303343,20158,70,45.8718171296296,0.618618263517309,2,0,0.725781180713631,长期客户
130303972,19900,26,0.0111689814814815,0.613370975847696,2,0,0.725781180713631,一般客户
130306712,9820,49,15.4099074074074,0.464865344251633,0,0,0.253140982055754,一般客户
130307806,79026,294,55.0190162037037,0.807491057439324,0,0,0.253140982055754,长期客户
130308267,97266,132,59.8217939814815,0.826440417418039,2,0,0.725781180713631,长期客户
130310616,2453,23,0.00474537037037037,0.165356076506932,0,0,0.253140982055754,试水型
130311179,5941,58,29.0128472222222,0.358574511484909,4,0,0.84703047861176,一般客户
130315737,98541,127,57.5035532407408,0.827209034203447,8,0,0.943107576787773,长期客户
130315994,16460,69,12.1126736111111,0.577408578945813,4,0,0.84703047861176,一般客户
130320048,900440,16,0.0607407407407407,0.938954089928164,0,0,0.253140982055754,一般客户
130322164,3231,20,21.5281134259259,0.223224051792946,0,0,0.253140982055754,一般客户
130323246,1100,39,5.99892361111111,0.0113223164927425,1,0,0.59417033730452,一般客户
130327126,26091,313,52.866724537037,0.665090016850445,3,0,0.798311999290508,长期客户
130330953,6480,116,28.4546990740741,0.377819493304165,5,1e-04,0.881263487746475,一般客户
130332988,1651,21,0.0084375,0.0933130339669495,0,0,0.253140982055754,试水型
130345326,4750,21,58.0371759259259,0.307121530138647,0,0,0.253140982055754,长期客户
130349279,1721,54,8.17577546296296,0.10120613710941,5,0,0.881263487746475,一般客户
