player_id,度中心性,中介中心性,所属连通分量,分量大小
152690217,1,0,1,44638
152691947,1,0,1,44638
152692620,1,0,1,44638
152694447,1,0,1,44638
152695140,1,0,1,44638
152695427,1,0,1,44638
152695566,1,0,1,44638
152955129,1,0,1,44638
152958845,1,0,1,44638
150169758,1,0,1,44638
7233750,1,0,1,44638
32729145,1,0,1,44638
63246915,1,0,1,44638
78803506,1,0,1,44638
93798218,1,0,1,44638
110615830,1,0,1,44638
117589761,1,0,1,44638
124740078,1,0,1,44638
128214684,1,0,1,44638
129203047,1,0,1,44638
129891341,1,0,1,44638
133286594,1,0,1,44638
134342998,1,0,1,44638
135884226,1,0,1,44638
144151384,1,0,1,44638
144400337,1,0,1,44638
144752312,1,0,1,44638
145405286,1,0,1,44638
145458686,1,0,1,44638
147103308,1,0,1,44638
148114919,1,0,1,44638
148673058,1,0,1,44638
148768981,1,0,1,44638
149095956,1,0,1,44638
149136733,1,0,1,44638
149562470,1,0,1,44638
150280605,1,0,1,44638
150378421,1,0,1,44638
150508220,1,0,1,44638
150569059,1,0,1,44638
151290318,1,0,1,44638
151339774,1,0,1,44638
151381079,1,0,1,44638
151742323,1,0,1,44638
151839125,1,0,1,44638
151912814,1,0,1,44638
151973990,1,0,1,44638
151982319,1,0,1,44638
151982716,1,0,1,44638
151984658,1,0,1,44638
152004378,1,0,1,44638
152005695,1,0,1,44638
152006070,1,0,1,44638
152006083,1,0,1,44638
152209413,1,0,1,44638
152227165,1,0,1,44638
152242905,1,0,1,44638
152342733,1,0,1,44638
152346909,1,0,1,44638
152603202,1,0,1,44638
152652033,1,0,1,44638
152779899,1,0,1,44638
152968831,1,0,1,44638
152983459,1,0,1,44638
152986122,1,0,1,44638
152992561,1,0,1,44638
152996668,1,0,1,44638
152997676,1,0,1,44638
152998097,1,0,1,44638
152998331,1,0,1,44638
152998461,1,0,1,44638
152998869,1,0,1,44638
152998881,1,0,1,44638
153000198,1,0,1,44638
153030317,1,0,1,44638
73696058,1,0,1,44638
103255204,1,0,1,44638
109798325,1,0,1,44638
113953717,1,0,1,44638
125406616,1,0,1,44638
127457747,1,0,1,44638
131434471,1,0,1,44638
132076455,1,0,1,44638
133244203,1,0,1,44638
140572213,1,0,1,44638
142727949,1,0,1,44638
146011290,1,0,1,44638
150476291,1,0,1,44638
150652743,1,0,1,44638
151025027,1,0,1,44638
151972572,1,0,1,44638
152234995,1,0,1,44638
152252936,1,0,1,44638
152304262,1,0,1,44638
152540378,1,0,1,44638
152700822,1,0,1,44638
152746953,1,0,1,44638
152800095,1,0,1,44638
152801032,1,0,1,44638
152841831,1,0,1,44638
152864579,1,0,1,44638
152865718,1,0,1,44638
152866480,1,0,1,44638
152867612,1,0,1,44638
152887379,1,0,1,44638
153034883,1,0,1,44638
65679248,1,0,1,44638
71110675,1,0,1,44638
71863828,1,0,1,44638
113588750,1,0,1,44638
117077057,1,0,1,44638
117360353,1,0,1,44638
125759887,1,0,1,44638
129633546,1,0,1,44638
137927884,1,0,1,44638
138068130,1,0,1,44638
140348242,1,0,1,44638
143078951,1,0,1,44638
144261894,1,0,1,44638
144748963,1,0,1,44638
148652698,1,0,1,44638
148994322,1,0,1,44638
150399328,1,0,1,44638
150895363,1,0,1,44638
150929580,1,0,1,44638
151279895,1,0,1,44638
151293356,1,0,1,44638
151301474,1,0,1,44638
151344841,1,0,1,44638
151401839,1,0,1,44638
151434775,1,0,1,44638
151435054,1,0,1,44638
151622068,1,0,1,44638
151686825,1,0,1,44638
152013711,1,0,1,44638
152055992,1,0,1,44638
152056099,1,0,1,44638
152506923,1,0,1,44638
152691642,1,0,1,44638
152766838,1,0,1,44638
152794400,1,0,1,44638
152894739,1,0,1,44638
152896077,1,0,1,44638
152896083,1,0,1,44638
152896173,1,0,1,44638
12377459,1,0,1,44638
81112496,1,0,1,44638
93202460,1,0,1,44638
94171007,1,0,1,44638
117163304,1,0,1,44638
123510090,1,0,1,44638
135817365,1,0,1,44638
135983535,1,0,1,44638
138873113,1,0,1,44638
143832823,1,0,1,44638
144219632,1,0,1,44638
147240789,1,0,1,44638
148130791,1,0,1,44638
149119166,1,0,1,44638
149740447,1,0,1,44638
149872958,1,0,1,44638
150033636,1,0,1,44638
150128181,1,0,1,44638
151253665,1,0,1,44638
151269422,1,0,1,44638
151629945,1,0,1,44638
151749530,1,0,1,44638
151760210,1,0,1,44638
151760235,1,0,1,44638
151767838,1,0,1,44638
151768258,1,0,1,44638
151768383,1,0,1,44638
151768386,1,0,1,44638
151768581,1,0,1,44638
151769656,1,0,1,44638
151769800,1,0,1,44638
151769876,1,0,1,44638
151769892,1,0,1,44638
151770557,1,0,1,44638
151770882,1,0,1,44638
151770902,1,0,1,44638
151771703,1,0,1,44638
151772152,1,0,1,44638
151772335,1,0,1,44638
151772790,1,0,1,44638
151772806,1,0,1,44638
105742426,1,0,1,44638
114111827,1,0,1,44638
142800450,1,0,1,44638
148579867,1,0,1,44638
149653858,1,0,1,44638
151816256,1,0,1,44638
152118303,1,0,1,44638
152126221,1,0,1,44638
144336658,1,0,1,44638
148843283,1,0,1,44638
151710251,1,0,1,44638
152776070,1,0,1,44638
153086562,1,0,1,44638
139362308,1,0,1,44638
141357075,1,0,1,44638
151752705,1,0,1,44638
151790866,1,0,1,44638
152144093,1,0,1,44638
152665178,1,0,1,44638
152690662,1,0,1,44638
152692621,1,0,1,44638
152692688,1,0,1,44638
149261647,1,0,1,44638
152556426,1,0,1,44638
101569719,1,0,1,44638
115693775,1,0,1,44638
118094062,1,0,1,44638
123812241,1,0,1,44638
126866017,1,0,1,44638
136015723,1,0,1,44638
138659877,1,0,1,44638
143833924,1,0,1,44638
146310052,1,0,1,44638
149000137,1,0,1,44638
149015888,1,0,1,44638
150163062,1,0,1,44638
150163148,1,0,1,44638
150163187,1,0,1,44638
150163197,1,0,1,44638
150218979,1,0,1,44638
150492871,1,0,1,44638
150493313,1,0,1,44638
150625914,1,0,1,44638
150626616,1,0,1,44638
150666401,1,0,1,44638
150676325,1,0,1,44638
150686250,1,0,1,44638
150686550,1,0,1,44638
150686635,1,0,1,44638
150686638,1,0,1,44638
150721037,1,0,1,44638
150742583,1,0,1,44638
150813195,1,0,1,44638
150893533,1,0,1,44638
150893630,1,0,1,44638
150936918,1,0,1,44638
150937027,1,0,1,44638
150975966,1,0,1,44638
151022896,1,0,1,44638
151023120,1,0,1,44638
151023121,1,0,1,44638
151023237,1,0,1,44638
151023539,1,0,1,44638
151023540,1,0,1,44638
151023624,1,0,1,44638
151023683,1,0,1,44638
151023685,1,0,1,44638
151023708,1,0,1,44638
151024599,1,0,1,44638
151024632,1,0,1,44638
151060642,1,0,1,44638
151062093,1,0,1,44638
151062469,1,0,1,44638
151101592,1,0,1,44638
151336661,1,0,1,44638
151336829,1,0,1,44638
151337463,1,0,1,44638
151339981,1,0,1,44638
151366007,1,0,1,44638
151371657,1,0,1,44638
151372136,1,0,1,44638
151421977,1,0,1,44638
151422055,1,0,1,44638
151635618,1,0,1,44638
151635638,1,0,1,44638
151635648,1,0,1,44638
151635649,1,0,1,44638
151635730,1,0,1,44638
151689215,1,0,1,44638
151690407,1,0,1,44638
151706962,1,0,1,44638
151786746,1,0,1,44638
151786829,1,0,1,44638
151786837,1,0,1,44638
151786863,1,0,1,44638
151801160,1,0,1,44638
151801637,1,0,1,44638
151801953,1,0,1,44638
151801955,1,0,1,44638
151802011,1,0,1,44638
151802029,1,0,1,44638
151852886,1,0,1,44638
151943847,1,0,1,44638
151943873,1,0,1,44638
151988549,1,0,1,44638
151988559,1,0,1,44638
152042241,1,0,1,44638
152082146,1,0,1,44638
152198290,1,0,1,44638
152198315,1,0,1,44638
152213701,1,0,1,44638
152214514,1,0,1,44638
152214656,1,0,1,44638
152286894,1,0,1,44638
152334912,1,0,1,44638
152334913,1,0,1,44638
152334914,1,0,1,44638
152335356,1,0,1,44638
152602969,1,0,1,44638
152602978,1,0,1,44638
152602992,1,0,1,44638
152602993,1,0,1,44638
152628368,1,0,1,44638
152628736,1,0,1,44638
152628844,1,0,1,44638
152629185,1,0,1,44638
152629245,1,0,1,44638
152630280,1,0,1,44638
152630281,1,0,1,44638
152630296,1,0,1,44638
152688854,1,0,1,44638
152719739,1,0,1,44638
152719975,1,0,1,44638
152720039,1,0,1,44638
152827543,1,0,1,44638
152903345,1,0,1,44638
153000978,1,0,1,44638
153002508,1,0,1,44638
153033677,1,0,1,44638
153033678,1,0,1,44638
153033682,1,0,1,44638
153033684,1,0,1,44638
153033685,1,0,1,44638
153033688,1,0,1,44638
153033922,1,0,1,44638
153034005,1,0,1,44638
153035544,1,0,1,44638
153035553,1,0,1,44638
153035589,1,0,1,44638
153080814,1,0,1,44638
153080883,1,0,1,44638
153080923,1,0,1,44638
153080939,1,0,1,44638
153080971,1,0,1,44638
153080993,1,0,1,44638
153081205,1,0,1,44638
153081338,1,0,1,44638
153081339,1,0,1,44638
153081346,1,0,1,44638
150391889,1,0,1,44638
49442905,1,0,1,44638
73009139,1,0,1,44638
111084582,1,0,1,44638
114299170,1,0,1,44638
129514559,1,0,1,44638
137180000,1,0,1,44638
145761242,1,0,1,44638
147129841,1,0,1,44638
148705942,1,0,1,44638
149822147,1,0,1,44638
149911443,1,0,1,44638
150037613,1,0,1,44638
150070029,1,0,1,44638
150305351,1,0,1,44638
150306943,1,0,1,44638
150325350,1,0,1,44638
150327247,1,0,1,44638
150329264,1,0,1,44638
150594098,1,0,1,44638
150594419,1,0,1,44638
150594724,1,0,1,44638
151430623,1,0,1,44638
152676928,1,0,1,44638
151592296,1,0,1,44638
152370678,1,0,1,44638
25384611,1,0,1,44638
64428211,1,0,1,44638
69735179,1,0,1,44638
79599617,1,0,1,44638
80552778,1,0,1,44638
87857440,1,0,1,44638
100161804,1,0,1,44638
100251545,1,0,1,44638
102709952,1,0,1,44638
112245114,1,0,1,44638
114717444,1,0,1,44638
117410587,1,0,1,44638
118120403,1,0,1,44638
119731542,1,0,1,44638
121635562,1,0,1,44638
121674576,1,0,1,44638
125689351,1,0,1,44638
130215553,1,0,1,44638
130475563,1,0,1,44638
132795879,1,0,1,44638
139930746,1,0,1,44638
140618090,1,0,1,44638
142596943,1,0,1,44638
143429331,1,0,1,44638
144855491,1,0,1,44638
145012243,1,0,1,44638
145972369,1,0,1,44638
146228738,1,0,1,44638
146662593,1,0,1,44638
146978859,1,0,1,44638
147497199,1,0,1,44638
147924112,1,0,1,44638
148431916,1,0,1,44638
148806944,1,0,1,44638
148813349,1,0,1,44638
149084785,1,0,1,44638
149129560,1,0,1,44638
149228011,1,0,1,44638
149237708,1,0,1,44638
149412198,1,0,1,44638
149738097,1,0,1,44638
149848642,1,0,1,44638
149991679,1,0,1,44638
150293917,1,0,1,44638
150379536,1,0,1,44638
150402490,1,0,1,44638
150408971,1,0,1,44638
150410618,1,0,1,44638
150411807,1,0,1,44638
150412427,1,0,1,44638
150412863,1,0,1,44638
150413212,1,0,1,44638
150423254,1,0,1,44638
150430552,1,0,1,44638
150482273,1,0,1,44638
150538340,1,0,1,44638
150541423,1,0,1,44638
150541570,1,0,1,44638
150541828,1,0,1,44638
150542054,1,0,1,44638
150542324,1,0,1,44638
150542513,1,0,1,44638
150542756,1,0,1,44638
150942759,1,0,1,44638
151177952,1,0,1,44638
151225593,1,0,1,44638
151263120,1,0,1,44638
151263694,1,0,1,44638
151267619,1,0,1,44638
151267753,1,0,1,44638
151267910,1,0,1,44638
151268116,1,0,1,44638
151268202,1,0,1,44638
151268869,1,0,1,44638
151269140,1,0,1,44638
151269244,1,0,1,44638
151428168,1,0,1,44638
151428963,1,0,1,44638
152003827,1,0,1,44638
152045680,1,0,1,44638
152045761,1,0,1,44638
152317209,1,0,1,44638
152425463,1,0,1,44638
152946576,1,0,1,44638
152947702,1,0,1,44638
152948197,1,0,1,44638
142180560,1,0,1,44638
150109163,1,0,1,44638
142192116,1,0,1,44638
150461580,1,0,1,44638
150637798,1,0,1,44638
74506429,1,0,1,44638
99815175,1,0,1,44638
122648068,1,0,1,44638
122766442,1,0,1,44638
137336176,1,0,1,44638
149330101,1,0,1,44638
149534606,1,0,1,44638
150531284,1,0,1,44638
151039728,1,0,1,44638
151427216,1,0,1,44638
112790942,1,0,1,44638
113152223,1,0,1,44638
114015688,1,0,1,44638
116553486,1,0,1,44638
117577540,1,0,1,44638
118565931,1,0,1,44638
121441648,1,0,1,44638
121840498,1,0,1,44638
122429503,1,0,1,44638
122571427,1,0,1,44638
123674948,1,0,1,44638
127916633,1,0,1,44638
128112188,1,0,1,44638
129864347,1,0,1,44638
130496881,1,0,1,44638
130782916,1,0,1,44638
130993132,1,0,1,44638
133912159,1,0,1,44638
134521200,1,0,1,44638
135073923,1,0,1,44638
135199160,1,0,1,44638
135236130,1,0,1,44638
136118468,1,0,1,44638
138132177,1,0,1,44638
138875066,1,0,1,44638
139154296,1,0,1,44638
140115286,1,0,1,44638
140445125,1,0,1,44638
140798148,1,0,1,44638
142045260,1,0,1,44638
142186924,1,0,1,44638
142284543,1,0,1,44638
142436901,1,0,1,44638
142506403,1,0,1,44638
142678741,1,0,1,44638
143131049,1,0,1,44638
143267523,1,0,1,44638
143457397,1,0,1,44638
143889604,1,0,1,44638
144566189,1,0,1,44638
144950896,1,0,1,44638
145066104,1,0,1,44638
145381523,1,0,1,44638
145438808,1,0,1,44638
145453468,1,0,1,44638
146071270,1,0,1,44638
146373409,1,0,1,44638
146669296,1,0,1,44638
147218945,1,0,1,44638
147384562,1,0,1,44638
147637054,1,0,1,44638
147753256,1,0,1,44638
147857922,1,0,1,44638
148269189,1,0,1,44638
148356647,1,0,1,44638
148403000,1,0,1,44638
148406860,1,0,1,44638
148414157,1,0,1,44638
148425490,1,0,1,44638
148431221,1,0,1,44638
148441586,1,0,1,44638
148566598,1,0,1,44638
148605517,1,0,1,44638
148698683,1,0,1,44638
148734173,1,0,1,44638
148746868,1,0,1,44638
148747246,1,0,1,44638
148750538,1,0,1,44638
148786985,1,0,1,44638
148821161,1,0,1,44638
148921974,1,0,1,44638
148964685,1,0,1,44638
149078569,1,0,1,44638
149108856,1,0,1,44638
149115357,1,0,1,44638
149129480,1,0,1,44638
149152636,1,0,1,44638
149206654,1,0,1,44638
149210374,1,0,1,44638
149238382,1,0,1,44638
149239487,1,0,1,44638
149313234,1,0,1,44638
149344351,1,0,1,44638
149419726,1,0,1,44638
149450242,1,0,1,44638
149462883,1,0,1,44638
149511589,1,0,1,44638
149525718,1,0,1,44638
149531620,1,0,1,44638
149589942,1,0,1,44638
149623668,1,0,1,44638
149741231,1,0,1,44638
149742091,1,0,1,44638
149750954,1,0,1,44638
149873346,1,0,1,44638
149894915,1,0,1,44638
150000268,1,0,1,44638
150028395,1,0,1,44638
150038194,1,0,1,44638
150056225,1,0,1,44638
150079586,1,0,1,44638
150079815,1,0,1,44638
150080982,1,0,1,44638
150081062,1,0,1,44638
150081081,1,0,1,44638
150082277,1,0,1,44638
150082406,1,0,1,44638
150082598,1,0,1,44638
150083055,1,0,1,44638
150085000,1,0,1,44638
150239117,1,0,1,44638
150265775,1,0,1,44638
150270332,1,0,1,44638
150318803,1,0,1,44638
150350434,1,0,1,44638
150371417,1,0,1,44638
150410633,1,0,1,44638
150507916,1,0,1,44638
150510108,1,0,1,44638
150510487,1,0,1,44638
150510490,1,0,1,44638
150511030,1,0,1,44638
150511155,1,0,1,44638
150511161,1,0,1,44638
150511504,1,0,1,44638
150511615,1,0,1,44638
150571558,1,0,1,44638
150604350,1,0,1,44638
150619459,1,0,1,44638
150629926,1,0,1,44638
150642271,1,0,1,44638
150642520,1,0,1,44638
150658730,1,0,1,44638
150659455,1,0,1,44638
150663968,1,0,1,44638
150664259,1,0,1,44638
150664445,1,0,1,44638
150664674,1,0,1,44638
150664935,1,0,1,44638
150690251,1,0,1,44638
150713533,1,0,1,44638
150718166,1,0,1,44638
150737622,1,0,1,44638
150747661,1,0,1,44638
150753073,1,0,1,44638
150762898,1,0,1,44638
150797168,1,0,1,44638
150797953,1,0,1,44638
150798418,1,0,1,44638
150800579,1,0,1,44638
150800686,1,0,1,44638
150801025,1,0,1,44638
150801241,1,0,1,44638
150802721,1,0,1,44638
150864202,1,0,1,44638
150913613,1,0,1,44638
150945355,1,0,1,44638
150961219,1,0,1,44638
150974417,1,0,1,44638
150983476,1,0,1,44638
150999478,1,0,1,44638
151009145,1,0,1,44638
151018564,1,0,1,44638
151049054,1,0,1,44638
151079900,1,0,1,44638
151081308,1,0,1,44638
151081893,1,0,1,44638
151081914,1,0,1,44638
151082106,1,0,1,44638
151082186,1,0,1,44638
151082223,1,0,1,44638
151082271,1,0,1,44638
151082277,1,0,1,44638
151082460,1,0,1,44638
151082521,1,0,1,44638
151082710,1,0,1,44638
151082797,1,0,1,44638
151082823,1,0,1,44638
151083027,1,0,1,44638
151083065,1,0,1,44638
151084267,1,0,1,44638
151084402,1,0,1,44638
151085217,1,0,1,44638
151085284,1,0,1,44638
151085544,1,0,1,44638
151085630,1,0,1,44638
151085802,1,0,1,44638
151086255,1,0,1,44638
151086311,1,0,1,44638
151087651,1,0,1,44638
151088217,1,0,1,44638
151149359,1,0,1,44638
151170364,1,0,1,44638
151279324,1,0,1,44638
151295249,1,0,1,44638
151301185,1,0,1,44638
151301432,1,0,1,44638
151404178,1,0,1,44638
151453042,1,0,1,44638
151461488,1,0,1,44638
151467249,1,0,1,44638
151467259,1,0,1,44638
151472531,1,0,1,44638
151542380,1,0,1,44638
151542924,1,0,1,44638
151543162,1,0,1,44638
151554021,1,0,1,44638
151570270,1,0,1,44638
151570555,1,0,1,44638
151664347,1,0,1,44638
151670502,1,0,1,44638
151685306,1,0,1,44638
151758851,1,0,1,44638
151772372,1,0,1,44638
151802767,1,0,1,44638
151880353,1,0,1,44638
151881405,1,0,1,44638
151907018,1,0,1,44638
151917142,1,0,1,44638
152022145,1,0,1,44638
152052633,1,0,1,44638
152057703,1,0,1,44638
152070657,1,0,1,44638
152073813,1,0,1,44638
152093111,1,0,1,44638
152094363,1,0,1,44638
152094407,1,0,1,44638
152128667,1,0,1,44638
152131103,1,0,1,44638
152134600,1,0,1,44638
152140899,1,0,1,44638
152142586,1,0,1,44638
152142883,1,0,1,44638
152142902,1,0,1,44638
152143058,1,0,1,44638
152143160,1,0,1,44638
152143324,1,0,1,44638
152143328,1,0,1,44638
152143719,1,0,1,44638
152143892,1,0,1,44638
152143982,1,0,1,44638
152144163,1,0,1,44638
152144219,1,0,1,44638
152144698,1,0,1,44638
152144750,1,0,1,44638
152144831,1,0,1,44638
152146578,1,0,1,44638
152146938,1,0,1,44638
152147279,1,0,1,44638
152157586,1,0,1,44638
152157730,1,0,1,44638
152157746,1,0,1,44638
152219722,1,0,1,44638
152244514,1,0,1,44638
152247906,1,0,1,44638
152253273,1,0,1,44638
152264202,1,0,1,44638
152266621,1,0,1,44638
152268091,1,0,1,44638
152268599,1,0,1,44638
152275775,1,0,1,44638
152276306,1,0,1,44638
152276785,1,0,1,44638
152277808,1,0,1,44638
152533653,1,0,1,44638
152703682,1,0,1,44638
152735068,1,0,1,44638
152806506,1,0,1,44638
152906025,1,0,1,44638
152913444,1,0,1,44638
152967847,1,0,1,44638
152983333,1,0,1,44638
153010600,1,0,1,44638
153098531,1,0,1,44638
153098764,1,0,1,44638
153099437,1,0,1,44638
153099464,1,0,1,44638
153099537,1,0,1,44638
153117620,1,0,1,44638
153133379,1,0,1,44638
153147744,1,0,1,44638
153161160,1,0,1,44638
153163190,1,0,1,44638
153167873,1,0,1,44638
153172308,1,0,1,44638
153172856,1,0,1,44638
153173209,1,0,1,44638
153173479,1,0,1,44638
153173765,1,0,1,44638
153173878,1,0,1,44638
153173918,1,0,1,44638
128175391,1,0,1,44638
150003264,1,0,1,44638
150047823,1,0,1,44638
150054108,1,0,1,44638
150056729,1,0,1,44638
150058117,1,0,1,44638
6036829,1,0,1,44638
6884225,1,0,1,44638
15995349,1,0,1,44638
17626573,1,0,1,44638
25184538,1,0,1,44638
30152155,1,0,1,44638
32346528,1,0,1,44638
35686987,1,0,1,44638
42043496,1,0,1,44638
42851299,1,0,1,44638
51051263,1,0,1,44638
51747303,1,0,1,44638
52306266,1,0,1,44638
52748260,1,0,1,44638
54824426,1,0,1,44638
54885354,1,0,1,44638
59358800,1,0,1,44638
59995772,1,0,1,44638
64097902,1,0,1,44638
65835603,1,0,1,44638
66071057,1,0,1,44638
66512053,1,0,1,44638
67680571,1,0,1,44638
69442779,1,0,1,44638
70307706,1,0,1,44638
73876602,1,0,1,44638
75839445,1,0,1,44638
77036487,1,0,1,44638
77860442,1,0,1,44638
79683301,1,0,1,44638
80785934,1,0,1,44638
82011683,1,0,1,44638
82131527,1,0,1,44638
83532741,1,0,1,44638
83698349,1,0,1,44638
86242780,1,0,1,44638
86405484,1,0,1,44638
89229345,1,0,1,44638
89650400,1,0,1,44638
89869243,1,0,1,44638
89984224,1,0,1,44638
90570503,1,0,1,44638
91086269,1,0,1,44638
91178558,1,0,1,44638
91870862,1,0,1,44638
94657339,1,0,1,44638
95101996,1,0,1,44638
95821502,1,0,1,44638
96507730,1,0,1,44638
96662827,1,0,1,44638
97167524,1,0,1,44638
98711394,1,0,1,44638
99078794,1,0,1,44638
99081634,1,0,1,44638
99199622,1,0,1,44638
99403914,1,0,1,44638
102224812,1,0,1,44638
102268561,1,0,1,44638
102391605,1,0,1,44638
102835967,1,0,1,44638
103642823,1,0,1,44638
103655564,1,0,1,44638
104104042,1,0,1,44638
104450933,1,0,1,44638
104659487,1,0,1,44638
104856543,1,0,1,44638
105211907,1,0,1,44638
106651416,1,0,1,44638
107042422,1,0,1,44638
108381511,1,0,1,44638
108455601,1,0,1,44638
109123615,1,0,1,44638
109172446,1,0,1,44638
110461730,1,0,1,44638
111330774,1,0,1,44638
111693709,1,0,1,44638
111755956,1,0,1,44638
111907993,1,0,1,44638
112049719,1,0,1,44638
112306644,1,0,1,44638
112390292,1,0,1,44638
112452286,1,0,1,44638
112721253,1,0,1,44638
112724059,1,0,1,44638
113130238,1,0,1,44638
113145729,1,0,1,44638
113481948,1,0,1,44638
114187110,1,0,1,44638
114663603,1,0,1,44638
114890645,1,0,1,44638
115004011,1,0,1,44638
115383431,1,0,1,44638
117735398,1,0,1,44638
118061360,1,0,1,44638
118178384,1,0,1,44638
118400324,1,0,1,44638
118411932,1,0,1,44638
118886738,1,0,1,44638
119279217,1,0,1,44638
119366261,1,0,1,44638
119615558,1,0,1,44638
119887537,1,0,1,44638
120046981,1,0,1,44638
120058478,1,0,1,44638
120578498,1,0,1,44638
120822158,1,0,1,44638
121082394,1,0,1,44638
122083352,1,0,1,44638
122335341,1,0,1,44638
122375026,1,0,1,44638
122673424,1,0,1,44638
123247993,1,0,1,44638
123333579,1,0,1,44638
123339140,1,0,1,44638
123458070,1,0,1,44638
123937565,1,0,1,44638
124041429,1,0,1,44638
124245207,1,0,1,44638
124942413,1,0,1,44638
124994419,1,0,1,44638
125145235,1,0,1,44638
125436617,1,0,1,44638
125708734,1,0,1,44638
126076898,1,0,1,44638
127253322,1,0,1,44638
127324885,1,0,1,44638
127532073,1,0,1,44638
127598020,1,0,1,44638
127609756,1,0,1,44638
127930594,1,0,1,44638
128109874,1,0,1,44638
128321837,1,0,1,44638
128449022,1,0,1,44638
129053775,1,0,1,44638
129290774,1,0,1,44638
129299177,1,0,1,44638
129303474,1,0,1,44638
129335649,1,0,1,44638
129530210,1,0,1,44638
129620259,1,0,1,44638
129808361,1,0,1,44638
130034531,1,0,1,44638
130157389,1,0,1,44638
130235481,1,0,1,44638
130244095,1,0,1,44638
130403340,1,0,1,44638
131078626,1,0,1,44638
131297301,1,0,1,44638
132103304,1,0,1,44638
132369767,1,0,1,44638
132492367,1,0,1,44638
133006971,1,0,1,44638
133750878,1,0,1,44638
133891546,1,0,1,44638
133959218,1,0,1,44638
134251265,1,0,1,44638
134266896,1,0,1,44638
134289689,1,0,1,44638
134617498,1,0,1,44638
135003912,1,0,1,44638
135020602,1,0,1,44638
135806744,1,0,1,44638
135817075,1,0,1,44638
136014758,1,0,1,44638
136025021,1,0,1,44638
136137892,1,0,1,44638
136185890,1,0,1,44638
136247378,1,0,1,44638
136317106,1,0,1,44638
136559420,1,0,1,44638
136606730,1,0,1,44638
136947937,1,0,1,44638
137008896,1,0,1,44638
137166697,1,0,1,44638
137310332,1,0,1,44638
137403327,1,0,1,44638
137535066,1,0,1,44638
137934084,1,0,1,44638
138096288,1,0,1,44638
138839713,1,0,1,44638
138864629,1,0,1,44638
138916691,1,0,1,44638
138931965,1,0,1,44638
138955423,1,0,1,44638
138961480,1,0,1,44638
139131147,1,0,1,44638
139470445,1,0,1,44638
139847301,1,0,1,44638
139878733,1,0,1,44638
140018532,1,0,1,44638
140230073,1,0,1,44638
140286741,1,0,1,44638
140297821,1,0,1,44638
140381522,1,0,1,44638
140515431,1,0,1,44638
140787904,1,0,1,44638
140847534,1,0,1,44638
140939264,1,0,1,44638
141308957,1,0,1,44638
141317596,1,0,1,44638
141321861,1,0,1,44638
141384940,1,0,1,44638
141574645,1,0,1,44638
142011101,1,0,1,44638
142020977,1,0,1,44638
142071517,1,0,1,44638
142075423,1,0,1,44638
142167245,1,0,1,44638
142187217,1,0,1,44638
142280109,1,0,1,44638
142400263,1,0,1,44638
142554514,1,0,1,44638
142684101,1,0,1,44638
142860385,1,0,1,44638
143072429,1,0,1,44638
143182944,1,0,1,44638
143184170,1,0,1,44638
143227857,1,0,1,44638
143250100,1,0,1,44638
143255395,1,0,1,44638
143316919,1,0,1,44638
143339198,1,0,1,44638
143406307,1,0,1,44638
143509051,1,0,1,44638
143554619,1,0,1,44638
143574204,1,0,1,44638
143603789,1,0,1,44638
143631417,1,0,1,44638
143686656,1,0,1,44638
143885866,1,0,1,44638
143994637,1,0,1,44638
144036951,1,0,1,44638
144060799,1,0,1,44638
144508847,1,0,1,44638
144655798,1,0,1,44638
144807461,1,0,1,44638
144891586,1,0,1,44638
144928305,1,0,1,44638
144946661,1,0,1,44638
144965723,1,0,1,44638
145053923,1,0,1,44638
145155957,1,0,1,44638
145201957,1,0,1,44638
145346332,1,0,1,44638
145351959,1,0,1,44638
145761408,1,0,1,44638
145828797,1,0,1,44638
145998371,1,0,1,44638
146010060,1,0,1,44638
146140619,1,0,1,44638
146233583,1,0,1,44638
146235142,1,0,1,44638
146296635,1,0,1,44638
146482358,1,0,1,44638
146507870,1,0,1,44638
146545219,1,0,1,44638
146796907,1,0,1,44638
146817186,1,0,1,44638
146879001,1,0,1,44638
146904019,1,0,1,44638
147071539,1,0,1,44638
147107056,1,0,1,44638
147120869,1,0,1,44638
147166001,1,0,1,44638
147242060,1,0,1,44638
147476614,1,0,1,44638
147487249,1,0,1,44638
147530264,1,0,1,44638
147542491,1,0,1,44638
147620296,1,0,1,44638
147678172,1,0,1,44638
147727117,1,0,1,44638
147798826,1,0,1,44638
148003784,1,0,1,44638
148053439,1,0,1,44638
148057221,1,0,1,44638
148090326,1,0,1,44638
148091562,1,0,1,44638
148137094,1,0,1,44638
148173983,1,0,1,44638
148302708,1,0,1,44638
148357278,1,0,1,44638
148382937,1,0,1,44638
148393625,1,0,1,44638
148420920,1,0,1,44638
148454456,1,0,1,44638
148470839,1,0,1,44638
148479690,1,0,1,44638
148490874,1,0,1,44638
148506246,1,0,1,44638
148552525,1,0,1,44638
148560292,1,0,1,44638
148603948,1,0,1,44638
148676114,1,0,1,44638
148692528,1,0,1,44638
148754755,1,0,1,44638
148799707,1,0,1,44638
148840477,1,0,1,44638
148845140,1,0,1,44638
148850912,1,0,1,44638
148859182,1,0,1,44638
148884988,1,0,1,44638
148920627,1,0,1,44638
149054790,1,0,1,44638
149106457,1,0,1,44638
