dt,n_orders,n_members,stake_sum,validbet_sum,ggr_sum,late_stake_share,stake_ramp_day,hold_pct,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-04-10,1169753,24974,119168017.6933,107782774.9432,835567.5997,0.213109,0.935115,0.701168,119168017.6933,107782774.9432,792303.9263,1169753,45195,-0.00664863,,-0.00664863,-0.00701168,-792303.9263,119168017.6933,OK,43263.6734,31654.7238,4.0168,95.9832,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,31654.7238,36628.4618,37103.0480,55181.6999,49219.3409,4.016801,4.059454,4.262242,4.596992,4.448925,95.983199,95.940546,95.737758,95.403008,95.551075,4.988,209787.2743,190856.9766,539252.9785,558183.2763,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,760649.2025,103427198.3112,749040.2529,717385.5291,-11608.9496,0.00628558,0.00601995,31654.7238,717385.5291,0.00601995,31654.7238,36628.4618,37103.0480,55181.6999,49219.3409,717385.5291,0.00601995,209787.2743,190856.9766,539252.9785,558183.2763,0.00452515,0.004684,-0.00009742,101.8745,2384.8385,17.5308,792303.9263,856.5448,119168017.6933,45195.0000,,101.8745,5.2352,13.088,52.3519,162.3095,279.235,1308.7887,10.7609,-2.6176,21.335231,99.999309,7.783824,29,118,32586,16,0E-8,0.00664863,,0.00040140,0.036177,0.904461,0.067744,,2026-04-10,2026-04-10,1,925,29,1,1.000000,,,0.000000,5,0.07246376811594203,0.9565217391304348,0.9565217391304348,0.9492753623188406,0.9492753623188406,0.9492753623188406,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087586,A 净亏最大十分位 · 优先复核,11,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-24,714054,16348,87894893.0311,79703486.0331,839513.0124,0.230854,1.040772,0.955133,87894893.0311,79703486.0331,796953.4182,714054,40828,-0.00906712,,-0.00906712,-0.00955133,-796953.4182,87894893.0311,OK,42559.5942,35732.2218,4.0280,95.9720,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,35732.2218,37001.5657,18211.2231,15035.7784,-27301.0166,4.027967,4.067648,4.396012,4.928793,4.624207,95.972033,95.932352,95.603988,95.071207,95.375793,4.9879,78679.7725,92840.8607,675714.0515,661552.9633,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,761221.1963,76403188.7446,754393.8240,718661.6021,-6827.3724,0.00858291,0.00817637,35732.2218,718661.6021,0.00817637,35732.2218,37001.5657,18211.2231,15035.7784,-27301.0166,718661.6021,0.00817637,78679.7725,92840.8607,675714.0515,661552.9633,0.00768775,0.00752664,-0.00007768,123.0928,1952.1771,19.5198,796953.4182,916.0384,87894893.0311,40828.0000,,123.0928,5.1891,15.2946,52.5155,200.0,420.1239,1945.916,12.9729,-2.1006,27.468785,127.229001,8.048123,29,106,20321,16,0E-8,0.00906712,,0.00053397,0.041935,0.906805,0.074986,,2026-05-24,2026-05-24,1,870,29,1,1.000000,,,0.000000,2,0.07971014492753623,0.927536231884058,0.927536231884058,0.2463768115942029,0.2463768115942029,0.2463768115942029,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00921511,A 净亏最大十分位 · 优先复核,12,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-27,818205,17896,85444974.2700,77079332.5923,872489.7809,0.208436,0.895308,1.021113,85444974.2700,77079332.5923,846838.4285,818205,45254,-0.00991092,,-0.00991092,-0.01021113,-846838.4285,85444974.2700,OK,25651.3524,39305.3958,4.0020,95.9980,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,39305.3958,42371.0082,39518.4201,45876.0289,55682.9771,4.002015,4.043467,4.224818,4.781287,4.642351,95.997985,95.956533,95.775182,95.218713,95.357649,4.9852,222753.8301,203643.7417,598433.2460,617543.3345,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,807533.0327,73988606.2252,821187.0761,781881.6803,13654.0434,0.00961071,0.00915070,39305.3958,781881.6803,0.00915070,39305.3958,42371.0082,39518.4201,45876.0289,55682.9771,781881.6803,0.00915070,222753.8301,203643.7417,598433.2460,617543.3345,0.00700373,0.00722738,0.00015980,104.4298,1703.2601,18.7130,846838.4285,894.2328,85444974.2700,45254.0000,,104.4298,4.48,14.7043,51.8914,172.2653,333.2213,1404.1986,12.6037,-2.1006,22.661431,95.495533,7.101971,29,116,23222,16,0E-8,0.00991092,,0.00033279,0.037023,0.902093,0.070897,,2026-05-27,2026-05-27,1,947,29,1,1.000000,,,0.000000,1,0.08695652173913043,0.8840579710144928,0.8840579710144928,0.1956521739130435,0.1956521739130435,0.1956521739130435,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00875288,A 净亏最大十分位 · 优先复核,13,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-19,791417,16861,81610818.1509,73324017.3730,922470.1151,0.213570,0.901654,1.130328,81610818.1509,73324017.3730,870308.2275,791417,41441,-0.01066413,-0.01066413,,-0.01130328,-870308.2275,81610818.1509,OK,52161.8877,35058.5142,3.9744,96.0256,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,35058.5142,34243.8968,37236.0730,38927.4178,42428.0263,3.974434,4.015417,4.214500,4.503139,4.376561,96.025566,95.984583,95.785500,95.496861,95.623439,4.9945,187893.9282,176538.1507,630252.4116,641608.1891,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,835249.7133,70365851.7287,818146.3398,783087.8256,-17103.3735,0.01002497,0.00959539,35058.5142,783087.8256,0.00959539,35058.5142,34243.8968,37236.0730,38927.4178,42428.0263,783087.8256,0.00959539,187893.9282,176538.1507,630252.4116,641608.1891,0.00772266,0.0078618,-0.00020957,103.1199,1769.3593,21.0011,870308.2275,1001.5054,81610818.1509,41441.0000,103.1199,,5.1636,16.6385,55.2059,200.0,371.8834,1500.0,12.9089,-2.0439,22.350833,90.152594,6.197683,29,118,21871,16,1.00000000,0.01066413,0.01066413,0.00071139,0.037842,0.898460,0.074114,,2026-07-19,2026-07-19,1,869,29,1,1.000000,,1.000000,3.333333,1,0.09420289855072464,0.855072463768116,0.855072463768116,0.10869565217391304,0.10869565217391304,0.10869565217391304,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0091467,A 净亏最大十分位 · 优先复核,14,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-29,809268,16891,80048618.4593,72077658.4419,910078.0835,0.222777,0.961310,1.136907,80048618.4593,72077658.4419,872797.3332,809268,40755,-0.01090334,,-0.01090334,-0.01136907,-872797.3332,80048618.4593,OK,37280.7503,37485.4263,4.0178,95.9822,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,37485.4263,37546.1554,51359.1941,48565.6477,36730.5964,4.017762,4.050437,4.322490,4.822608,4.690105,95.982238,95.949563,95.677510,95.177392,95.309895,4.9948,211687.0199,180794.3002,623829.5630,654722.2827,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,835311.9069,69137889.0179,835516.5829,798031.1566,204.6760,0.01043761,0.00996933,37485.4263,798031.1566,0.00996933,37485.4263,37546.1554,51359.1941,48565.6477,36730.5964,798031.1566,0.00996933,211687.0199,180794.3002,623829.5630,654722.2827,0.00779313,0.00817906,0.00000256,98.9148,1768.5599,21.4157,872797.3332,1030.4573,80048618.4593,40755.0000,,98.9148,5.0029,15.2793,52.6635,175.3309,342.9355,1326.0347,13.1659,-2.2009,22.444504,86.786551,6.473796,29,110,21738,16,0E-8,0.01090334,,0.00051723,0.032492,0.900424,0.075511,,2026-03-29,2026-03-29,1,847,29,1,1.000000,,,0.000000,1,0.10144927536231885,0.8478260869565217,0.8478260869565217,0.08695652173913043,0.08695652173913043,0.08695652173913043,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00922336,E 常规,15,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-26,766313,16935,81396284.0799,73663675.7941,1010995.3237,0.228875,0.975024,1.242066,81396284.0799,73663675.7941,934914.5926,766313,40348,-0.01148596,,-0.01148596,-0.01242066,-934914.5926,81396284.0799,OK,76080.7311,38012.2171,4.0153,95.9847,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,4.015324,4.063749,4.276026,4.783416,4.602653,95.984676,95.936251,95.723974,95.216584,95.397347,4.9886,143190.5105,139691.7861,715643.3510,719142.0754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896902.3755,70614426.1362,858833.8615,820821.6444,-38068.5140,0.01055127,0.01008426,38012.2171,820821.6444,0.01008426,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,820821.6444,0.01008426,143190.5105,139691.7861,715643.3510,719142.0754,0.00879209,0.00883507,-0.00046769,106.2181,1825.7082,23.1713,934914.5926,1099.8995,81396284.0799,40348.0000,,106.2181,5.2352,15.7056,52.3519,189.0262,344.8276,1321.9945,13.088,-2.1082,21.955746,84.173592,6.763081,29,110,21350,16,0E-8,0.01148596,,0.00103281,0.040540,0.905000,0.068912,,2026-04-26,2026-04-26,1,850,29,1,1.000000,,,0.000000,1,0.10869565217391304,0.8188405797101449,0.8188405797101449,0.10144927536231885,0.10144927536231885,0.10144927536231885,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00926976,E 常规,16,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-23,810688,19119,88458421.3522,79914242.1179,952425.4150,0.210725,0.916806,1.076693,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3067,51.8914,173.0658,349.162,1722.6528,12.9729,-2.1006,22.811114,112.54268,7.128611,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.11594202898550725,0.8768115942028986,0.8768115942028986,0.26811594202898553,0.26811594202898553,0.26811594202898553,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,E 常规,17,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-08,1002713,21101,109901649.4214,99098450.0769,1018127.0585,0.227108,0.963391,0.926398,109901649.4214,99098450.0769,949772.5000,1002713,45105,-0.00864202,,-0.00864202,-0.00926398,-949772.5000,109901649.4214,OK,68354.5585,38878.7170,3.9858,96.0142,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38878.7170,39257.7040,16014.0877,13496.7309,45781.7829,3.985768,4.024535,4.206275,4.590654,4.407798,96.014232,95.975465,95.793725,95.409346,95.592202,4.9886,153429.0225,145567.8926,727988.9190,735850.0488,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,910893.7830,95007549.9141,881417.9415,842539.2245,-29475.8415,0.00802006,0.00766630,38878.7170,842539.2245,0.00766630,38878.7170,39257.7040,16014.0877,13496.7309,45781.7829,842539.2245,0.00766630,153429.0225,145567.8926,727988.9190,735850.0488,0.00662400,0.00669553,-0.00026820,109.6043,2197.0613,21.0569,949772.5000,1006.1149,109901649.4214,45105.0000,,109.6043,5.1891,15.5674,51.8914,176.3503,357.5755,1519.441,12.9729,-2.5946,22.96946,97.603825,7.040614,29,111,27204,16,0E-8,0.00864202,,0.00068976,0.035569,0.901701,0.068678,,2026-05-08,2026-05-08,1,944,29,1,1.000000,,,0.000000,5,0.12318840579710146,0.9420289855072463,0.9420289855072463,0.8695652173913043,0.8695652173913043,0.8695652173913043,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00876733,E 常规,18,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-02,1035810,21473,98210490.2831,88945564.4849,998131.3807,0.216009,0.919827,1.016318,98210490.2831,88945564.4849,954047.1485,1035810,43198,-0.00971431,,-0.00971431,-0.01016318,-954047.1485,98210490.2831,OK,44084.2323,39231.2144,3.9874,96.0126,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,39231.2144,38803.5117,38192.3395,39026.2488,36589.3419,3.987392,4.022974,4.220283,4.590378,4.458729,96.012608,95.977026,95.779717,95.409622,95.541271,4.9908,191842.6563,175725.9855,718120.2599,734236.9307,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,914815.9340,85355862.8051,909962.9162,870731.7017,-4853.0178,0.00926544,0.00886597,39231.2144,870731.7017,0.00886597,39231.2144,38803.5117,38192.3395,39026.2488,36589.3419,870731.7017,0.00886597,191842.6563,175725.9855,718120.2599,734236.9307,0.00731205,0.00747616,-0.00004941,94.8152,2059.0204,22.0854,954047.1485,1061.2315,98210490.2831,43198.0000,,94.8152,5.0,13.8848,52.3519,164.755,340.5415,1308.7977,12.6494,-2.6176,24.526229,94.261271,6.828708,29,116,28345,16,0E-8,0.00971431,,0.00049563,0.032783,0.905663,0.081489,,2026-04-02,2026-04-02,1,899,29,1,1.000000,,,0.000000,3,0.13043478260869565,0.9057971014492754,0.9057971014492754,0.5579710144927537,0.5579710144927537,0.5579710144927537,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00895876,E 常规,19,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-18,969696,20041,99689443.4151,90166483.8988,1015462.0237,0.214610,0.928312,1.018625,99689443.4151,90166483.8988,972710.5016,969696,45462,-0.00975741,,-0.00975741,-0.01018625,-972710.5016,99689443.4151,OK,42751.5221,39616.5833,3.9988,96.0012,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,39616.5833,46080.2445,32738.6994,29428.7157,61200.8941,3.998832,4.038555,4.352703,4.815290,4.545146,96.001168,95.961445,95.647297,95.184710,95.454854,4.9929,209065.1369,196211.995,720893.8427,733746.9846,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,933093.9184,86533086.6004,929958.9796,890342.3963,-3134.9388,0.00932856,0.00893116,39616.5833,890342.3963,0.00893116,39616.5833,46080.2445,32738.6994,29428.7157,61200.8941,890342.3963,0.00893116,209065.1369,196211.995,720893.8427,733746.9846,0.00723140,0.00736033,-0.00003145,102.8048,1983.3374,21.3961,972710.5016,1034.7984,99689443.4151,45462.0000,,102.8048,4.309,13.088,52.3519,170.1437,289.0102,1308.7977,10.7267,-2.1082,22.082113,99.999999,7.854907,29,108,25511,16,0E-8,0.00975741,,0.00047414,0.034875,0.904474,0.065243,,2026-04-18,2026-04-18,1,940,29,1,1.000000,,,0.000000,4,0.13768115942028986,0.8985507246376812,0.8985507246376812,0.6159420289855072,0.6159420289855072,0.6159420289855072,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00873284,E 常规,20,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-05,1064901,24765,107701696.8593,97173325.7548,1056447.3440,0.226122,0.975563,0.980901,107701696.8593,97173325.7548,1017265.1145,1064901,44889,-0.00944521,,-0.00944521,-0.00980901,-1017265.1145,107701696.8593,OK,39182.2296,41428.5962,4.0089,95.9911,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41428.5962,46518.7923,31497.4675,14656.3147,3475.8023,4.008888,4.051299,4.284000,4.717293,4.574624,95.991112,95.948701,95.716000,95.282707,95.425376,4.982,137576.9730,138107.7318,840505.9119,839975.1531,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,975836.5183,93172980.5175,978082.8849,936654.2887,2246.3666,0.00908141,0.00869675,41428.5962,936654.2887,0.00869675,41428.5962,46518.7923,31497.4675,14656.3147,3475.8023,936654.2887,0.00869675,137576.9730,138107.7318,840505.9119,839975.1531,0.00780402,0.00779909,0.00002086,101.1378,2164.7469,22.6618,1017265.1145,1085.6618,107701696.8593,44889.0000,,101.1378,4.9991,12.9852,51.8914,168.6582,322.8629,1297.2861,11.1494,-2.1006,24.863986,99.905251,7.788716,29,115,30358,16,0E-8,0.00944521,,0.00040322,0.033283,0.902245,0.067702,,2026-05-05,2026-05-05,1,937,29,1,1.000000,,,0.000000,4,0.14492753623188406,0.9130434782608695,0.9130434782608695,0.782608695652174,0.782608695652174,0.782608695652174,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087884,E 常规,21,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-03,823420,17639,82414823.2966,74632799.7599,1083186.4096,0.228326,0.979261,1.314310,82414823.2966,74632799.7599,1035410.2887,823420,39083,-0.01256340,,-0.01256340,-0.01314310,-1035410.2887,82414823.2966,OK,47776.1209,44059.5055,4.0212,95.9788,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,44059.5055,44567.1849,61393.3320,68494.5380,53765.8418,4.021182,4.069265,4.292089,4.713572,4.544782,95.978818,95.930735,95.707911,95.286428,95.455218,4.9899,272280.4023,237880.392,715353.7654,749753.7758,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,991350.7831,71558625.4897,987634.1677,943574.6622,-3716.6154,0.01198370,0.01144909,44059.5055,943574.6622,0.01144909,44059.5055,44567.1849,61393.3320,68494.5380,53765.8418,943574.6622,0.01144909,272280.4023,237880.392,715353.7654,749753.7758,0.00867992,0.00909732,-0.00004510,100.0884,1909.5975,26.4926,1035410.2887,1258.0927,82414823.2966,39083.0000,,100.0884,4.4702,14.7043,51.8914,194.6769,389.1858,1297.2861,12.1043,-2.1006,26.467415,88.224722,6.806729,29,109,21923,16,0E-8,0.01256340,,0.00064015,0.042908,0.905575,0.065488,,2026-05-03,2026-05-03,1,823,29,1,1.000000,,,0.000000,1,0.15217391304347827,0.7681159420289855,0.7681159420289855,0.13043478260869565,0.13043478260869565,0.13043478260869565,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00941859,E 常规,22,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-08-02,817411,16720,79601070.7610,71032552.4940,1065030.4537,0.231838,0.995605,1.337960,79601070.7610,71032552.4940,1026288.9721,817411,41222,-0.01289290,-0.01289290,,-0.01337960,-1026288.9721,79601070.7610,OK,38741.4816,38094.6982,4.0069,95.9931,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38094.6982,37615.9934,43063.8006,59935.0480,63097.1094,4.006911,4.051711,4.217202,4.548025,4.374677,95.993089,95.948289,95.782798,95.451975,95.625323,4.9921,241806.6496,219088.7194,745740.8408,768458.771,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,988194.2739,68174897.3226,987547.4904,949452.7922,-646.7835,0.01240621,0.01192764,38094.6982,949452.7922,0.01192764,38094.6982,37615.9934,43063.8006,59935.0480,63097.1094,949452.7922,0.01192764,241806.6496,219088.7194,745740.8408,768458.771,0.00936848,0.00965387,-0.00000813,97.3819,1723.1709,24.8966,1026288.9721,1179.6425,79601070.7610,41222.0000,97.3819,,4.0407,12.8802,51.3703,157.3074,300.0025,1541.1091,10.4644,-2.0204,23.291703,119.649176,7.560574,29,118,21382,16,1.00000000,0.01289290,0.01289290,0.00054540,0.044819,0.892357,0.083100,,2026-08-02,2026-08-02,1,870,29,1,1.000000,,1.000000,3.333333,1,0.15942028985507245,0.7318840579710145,0.7318840579710145,0.07971014492753623,0.07971014492753623,0.07971014492753623,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00917097,E 常规,23,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-13,821075,17706,109688981.7374,99208227.3018,1164516.7429,0.215082,0.903630,1.061653,109688981.7374,99208227.3018,1086283.4207,821075,42550,-0.00990330,-0.00990330,,-0.01061653,-1086283.4207,109688981.7374,OK,78233.3222,44247.0911,3.9847,96.0153,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,44247.0911,46639.8842,49475.0272,47379.6251,39696.3593,3.984743,4.031385,4.221142,4.535793,4.380596,96.015257,95.968615,95.778858,95.464207,95.619404,4.9901,227437.9868,204983.1067,780612.1117,803066.9919,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1042036.3296,95141532.3163,1008050.0985,963803.0074,-33986.2311,0.00919008,0.00878669,44247.0911,963803.0074,0.00878669,44247.0911,46639.8842,49475.0272,47379.6251,39696.3593,963803.0074,0.00878669,227437.9868,204983.1067,780612.1117,803066.9919,0.00711660,0.00732131,-0.00030984,133.5919,2331.5682,25.5296,1086283.4207,1216.4428,109688981.7374,42550.0000,133.5919,,5.1636,16.6362,57.4734,200.0,430.6725,1788.9702,12.9089,-2.5818,25.88772,107.534996,8.03021,29,111,23278,16,1.00000000,0.00990330,0.00990330,0.00078858,0.041719,0.904450,0.081736,,2026-07-13,2026-07-13,1,893,29,1,1.000000,,1.000000,3.333333,5,0.16666666666666666,0.8913043478260869,0.8913043478260869,0.8478260869565217,0.8478260869565217,0.8478260869565217,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00902672,E 常规,24,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,816375,17336,88742959.3554,79185409.3231,1128365.9267,0.217992,0.937321,1.271499,88742959.3554,79185409.3231,1067250.6513,816375,42326,-0.01202631,-0.01202631,,-0.01271499,-1067250.6513,88742959.3554,OK,61115.2754,40862.5194,4.0204,95.9796,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,40862.5194,42662.8083,46747.4643,40200.8870,30127.8641,4.020423,4.069050,4.264635,4.580735,4.484824,95.979577,95.930950,95.735365,95.419265,95.515176,4.9928,200601.5431,183562.5967,805533.8327,822572.7791,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1026388.1318,75978197.6552,1006135.3758,965272.8564,-20252.7560,0.01133764,0.01087718,40862.5194,965272.8564,0.01087718,40862.5194,42662.8083,46747.4643,40200.8870,30127.8641,965272.8564,0.01087718,200601.5431,183562.5967,805533.8327,822572.7791,0.00907716,0.00926916,-0.00022822,108.7037,1870.8456,25.2150,1067250.6513,1200.5069,88742959.3554,42326.0000,108.7037,,5.0,14.3073,51.6356,173.2652,346.5611,1663.6167,11.6253,-2.0439,24.222638,116.277299,7.597765,29,116,22355,16,1.00000000,0.01202631,0.01202631,0.00077180,0.044901,0.892301,0.074122,,2026-07-27,2026-07-27,1,889,29,1,1.000000,,1.000000,3.333333,2,0.17391304347826086,0.7971014492753623,0.7971014492753623,0.2826086956521739,0.2826086956521739,0.2826086956521739,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00905057,E 常规,25,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
