member_id,action_date,action_time,operator_id,operator_lv,grp_before,grp_after,max_hi_before,max_hi_after,n_grp_before,n_grp_after,direction,has_zero_group,is_baccarat_member,filter_rule_version,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
147044456,2026-04-02,2026-04-02 00:42:03,53369,5,350,648,50000.00,200000.00,1,1,RELEASE,0,1,v2026-08-11,2840.0000,2840.0000,2840.0000,5,5,-1.00000000,,-1.00000000,-1.00000000,-2840.0000,2840.0000,THIN_EXPOSURE,0.0000,85.2000,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,85.2000,85.2000,85.2000,85.2000,85.2000,3.000000,3.000000,3.000000,3.000000,3.000000,97.000000,97.000000,97.000000,97.000000,97.000000,5.0,426.0000,401.1954,2414.0000,2438.8046,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2754.8000,2754.8000,2840.0000,2754.8000,85.2000,1.00000000,0.97000000,85.2000,2754.8000,0.97000000,85.2000,85.2000,85.2000,85.2000,85.2000,2754.8000,0.97000000,426.0000,401.1954,2414.0000,2438.8046,0.85000000,0.85873403,0.03000000,568.0000,568.0000,568.0000,568.0000,568.0000,568.0000,1.0000,,568.0000,388.0,688.0,688.0,688.0,688.0,688.0,688.0,-688.0,1.0,1.0,0.825581,3,5,4,2,0E-8,1.00000000,,0E-8,0.000000,1.000000,0.200000,,2026-03-28,2026-05-02,5,5,5,36,0.138889,,,0.000000,4,0.7936507936507936,0.455026455026455,0.455026455026455,0.6031746031746031,0.6031746031746031,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.83271171,Z 证据不足 · 不动作,451,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148905027,2026-06-10,2026-06-10 20:56:58,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,11201.1799,10921.2849,3057.3139,21,21,-0.27294570,,-0.27294570,-0.27294570,-3057.3139,11201.1799,THIN_EXPOSURE,0.0000,122.2926,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,122.2926,122.2926,152.8657,168.1523,168.1523,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,733.7553,666.9186,2323.5585,2390.3952,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2935.0213,10484.4335,3057.3139,2935.0213,122.2926,0.27294570,0.26202787,122.2926,2935.0213,0.26202787,122.2926,122.2926,152.8657,168.1523,168.1523,2935.0213,0.26202787,733.7553,666.9186,2323.5585,2390.3952,0.20743873,0.21340566,0.01091783,533.3895,520.0612,145.5864,1019.1046,436.7591,3733.7266,7.0000,,533.3895,316.2274,645.9114,645.9114,934.4183,1076.5189,1076.5189,645.9114,-183.0082,1.666667,1.666667,0.825794,6,6,3,2,0E-8,0.27294570,,0E-8,0.000000,0.975012,0.095238,,2026-06-03,2026-06-20,3,7,7,18,0.166667,,,0.000000,4,0.7954144620811288,0.5961199294532628,0.5961199294532628,0.673721340388007,0.673721340388007,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.40632171,Z 证据不足 · 不动作,452,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148905027,2026-06-10,2026-06-10 20:57:43,54378,4,4,3,10000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,11201.1799,10921.2849,3057.3139,21,21,-0.27294570,,-0.27294570,-0.27294570,-3057.3139,11201.1799,THIN_EXPOSURE,0.0000,122.2926,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,122.2926,122.2926,152.8657,168.1523,168.1523,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,733.7553,666.9186,2323.5585,2390.3952,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2935.0213,10484.4335,3057.3139,2935.0213,122.2926,0.27294570,0.26202787,122.2926,2935.0213,0.26202787,122.2926,122.2926,152.8657,168.1523,168.1523,2935.0213,0.26202787,733.7553,666.9186,2323.5585,2390.3952,0.20743873,0.21340566,0.01091783,533.3895,520.0612,145.5864,1019.1046,436.7591,3733.7266,7.0000,,533.3895,316.2274,645.9114,645.9114,934.4183,1076.5189,1076.5189,645.9114,-183.0082,1.666667,1.666667,0.825794,6,6,3,2,0E-8,0.27294570,,0E-8,0.000000,0.975012,0.095238,,2026-06-03,2026-06-20,3,7,7,18,0.166667,,,0.000000,4,0.7954144620811288,0.5961199294532628,0.5961199294532628,0.673721340388007,0.673721340388007,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.40632171,Z 证据不足 · 不动作,453,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143542718,2026-07-25,2026-07-25 11:32:31,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,15659.7903,12329.4386,3085.4046,39,28,-0.19702720,,-0.19702720,-0.19702720,-3085.4046,15659.7903,OK,0.0000,123.4162,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,123.4162,123.4162,154.2702,169.6973,169.6973,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,740.4971,673.0463,2344.9075,2412.3583,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2961.9884,11836.2610,3085.4046,2961.9884,123.4162,0.19702720,0.18914611,123.4162,2961.9884,0.18914611,123.4162,123.4162,154.2702,169.6973,169.6973,2961.9884,0.18914611,740.4971,673.0463,2344.9075,2412.3583,0.14974067,0.15404793,0.00788109,401.5331,440.3371,110.1930,1028.4682,308.5405,5219.9301,9.3333,,401.5331,48.6613,215.3038,540.6808,1228.4265,1513.9063,1730.1786,107.6519,-43.2545,7.031489,8.035988,1.864961,9,6,3,5,0E-8,0.19702720,,0E-8,0.000000,0.787331,0.282051,,2026-05-11,2026-06-22,3,10,10,43,0.069767,,,0.000000,4,0.798941798941799,0.6155202821869489,0.6155202821869489,0.7001763668430335,0.7001763668430335,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.35188492,Z 证据不足 · 不动作,454,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151915072,2026-06-25,2026-06-25 09:49:53,40210,4,"124,59,1,2,3",1,5000.00,1000.00,5,1,TIGHTEN,0,1,v2026-08-11,8060.7975,7924.9279,3771.9892,16,16,-0.46794243,0E-8,-0.65588235,-0.46794243,-3771.9892,8060.7975,THIN_EXPOSURE,0.0000,150.8796,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,150.8796,150.8796,150.8796,150.8796,150.8796,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,754.3978,696.4122,3017.5913,3075.577,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,3621.1096,7607.9308,3771.9892,3621.1096,150.8796,0.46794243,0.44922473,150.8796,3621.1096,0.44922473,150.8796,150.8796,150.8796,150.8796,150.8796,3621.1096,0.44922473,754.3978,696.4122,3017.5913,3075.577,0.37435394,0.38154748,0.01871770,503.7998,495.3080,235.7493,1885.9946,942.9973,4030.3987,8.0000,384.9638,575.1015,305.0171,610.0341,676.59,676.59,963.8465,1086.9565,610.0341,-338.295,1.579988,1.781796,0.825855,3,4,2,2,0.28654517,0.46794243,0E-8,0E-8,0.000000,0.983144,0.000000,0.65588235,2026-06-28,2026-07-12,2,4,4,15,0.133333,0.669384,0.764120,0.955151,4,0.800705467372134,0.5537918871252204,0.5537918871252204,0.654320987654321,0.654320987654321,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.4655,Z 证据不足 · 不动作,455,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151373023,2026-06-15,2026-06-15 03:09:36,40210,4,"124,59,1,2,3",1,5000.00,1000.00,5,1,TIGHTEN,0,1,v2026-08-11,11894.4520,11894.4520,3778.7551,48,19,-0.31769056,,-0.31769056,-0.31769056,-3778.7551,11894.4520,OK,0.0000,151.1502,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,151.1502,151.1502,151.1502,151.1502,151.1502,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,755.7510,697.6614,3023.0041,3081.0937,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,3627.6049,11418.6739,3778.7551,3627.6049,151.1502,0.31769056,0.30498294,151.1502,3627.6049,0.30498294,151.1502,151.1502,151.1502,151.1502,151.1502,3627.6049,0.30498294,755.7510,697.6614,3023.0041,3081.0937,0.25415245,0.25903621,0.01270762,247.8011,626.0238,198.8818,3778.7551,944.6888,11894.4520,19.0000,,247.8011,67.659,67.659,541.272,676.59,676.59,676.59,67.659,-67.659,10.0,10.0,3.6625,4,5,3,8,0E-8,0.31769056,,0E-8,0.000000,1.000000,0.000000,,2026-06-12,2026-06-12,1,4,4,1,1.000000,,,0.000000,4,0.8024691358024691,0.5873015873015873,0.5873015873015873,0.6807760141093474,0.6807760141093474,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.4271721,Z 证据不足 · 不动作,456,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146766079,2026-04-01,2026-04-01 17:07:43,53369,5,350,647,50000.00,100000.00,1,1,RELEASE,0,1,v2026-08-11,9312.0000,7438.0000,4063.9000,9,6,-0.43641538,,-0.43641538,-0.43641538,-4063.9000,9312.0000,THIN_EXPOSURE,0.0000,121.9170,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,121.9170,121.9170,121.9170,121.9170,121.9170,3.000000,3.000000,3.000000,3.000000,3.000000,97.000000,97.000000,97.000000,97.000000,97.000000,5.0,609.5850,574.0908,3454.3150,3489.8092,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,3941.9830,7214.8600,4063.9000,3941.9830,121.9170,0.43641538,0.42332292,121.9170,3941.9830,0.42332292,121.9170,121.9170,121.9170,121.9170,121.9170,3941.9830,0.42332292,609.5850,574.0908,3454.3150,3489.8092,0.37095307,0.37476473,0.01309246,1034.6667,1239.6667,677.3167,1354.6333,1015.9750,3104.0000,2.0000,,1034.6667,187.5,1038.0,1284.5,2563.9995,3024.0,3024.0,800.0,-200.0,2.913295,2.913295,0.996789,4,4,3,3,0E-8,0.43641538,,0E-8,0.000000,0.798754,0.000000,,2026-03-28,2026-04-11,3,4,4,15,0.200000,,,0.000000,4,0.8042328042328042,0.562610229276896,0.562610229276896,0.6578483245149912,0.6578483245149912,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.76015832,Z 证据不足 · 不动作,457,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145389988,2026-05-30,2026-05-30 01:08:35,54378,4,21,3,20000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,53896.8756,47779.6721,4323.7438,99,99,-0.08022253,-1.00000000,-0.07843325,-0.08022253,-4323.7438,53896.8756,OK,0.0000,172.9498,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,172.9498,172.9498,216.1872,237.8059,237.8059,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,1037.6985,943.1761,3286.0453,3380.5677,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4150.7940,45868.4852,4323.7438,4150.7940,172.9498,0.08022253,0.07701363,172.9498,4150.7940,0.07701363,172.9498,172.9498,216.1872,237.8059,237.8059,4150.7940,0.07701363,1037.6985,943.1761,3286.0453,3380.5677,0.06096912,0.06272289,0.00320890,544.4129,482.6230,43.6742,1080.9359,480.4160,13474.2189,24.7500,52.3221,554.5591,324.4085,538.619,646.3428,912.5928,1077.2379,1311.9143,432.5446,0.0,2.0,2.4357,1.010757,5,12,1,2,0.00194156,0.08022253,1.00000000,0E-8,0.000000,0.886502,0.000000,-0.92156675,2026-04-18,2026-08-02,4,9,7,107,0.037383,0.094349,0.096107,0.006472,4,0.8059964726631393,0.6790123456790124,0.6790123456790124,0.7442680776014109,0.7442680776014109,0.22282608695652173,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.18713804,D 净利最高二十分位 · 优先留存,458,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
144792545,2026-04-12,2026-04-12 09:21:58,54744,3,"124,1,4","124,1,3",10000.00,5000.00,3,3,TIGHTEN,0,1,v2026-08-11,25957.2597,24469.2639,4757.6590,220,220,-0.18328818,,-0.18328818,-0.19177226,-4757.6590,25957.2597,OK,220.2234,285.4595,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,285.4595,475.7659,475.7659,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,1236.9913,1135.1774,3300.4443,3402.2582,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4472.1994,23001.1081,4537.4356,4251.9760,65.2362,0.17480411,0.16380682,285.4595,4251.9760,0.16380682,285.4595,475.7659,475.7659,0.0000,0.0000,4251.9760,0.16380682,1236.9913,1135.1774,3300.4443,3402.2582,0.12714918,0.13107155,0.00251321,117.9875,111.2239,21.6257,4757.6590,594.7074,25957.2597,220.0000,,117.9875,8.7943,35.1772,87.943,202.2689,439.7151,1890.9508,21.9858,-6.5364,12.5,53.755006,3.354091,4,9,1,2,0E-8,0.18328818,,0.00900000,0.900000,0.942675,0.000000,,2026-04-12,2026-04-12,1,8,4,1,1.000000,,,0.000000,4,0.8077601410934744,0.6208112874779541,0.6208112874779541,0.7125220458553791,0.7125220458553791,0.14130434782608695,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12553601,D 净利最高二十分位 · 优先留存,459,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143487931,2026-04-10,2026-04-10 19:29:08,51807,5,350,32,50000.00,200000.00,1,1,RELEASE,0,1,v2026-08-11,702287.0000,639442.0000,4930.6500,522,522,-0.00702085,,-0.00702085,-0.00702085,-4930.6500,702287.0000,OK,0.0000,147.9195,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,147.9195,147.9195,147.9195,147.9195,147.9195,3.000000,3.000000,3.000000,3.000000,3.000000,97.000000,97.000000,97.000000,97.000000,97.000000,5.0,739.5975,696.5331,4191.0525,4234.1169,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4782.7305,620258.7400,4930.6500,4782.7305,147.9195,0.00702085,0.00681022,147.9195,4782.7305,0.00681022,147.9195,147.9195,147.9195,147.9195,147.9195,4782.7305,0.00681022,739.5975,696.5331,4191.0525,4234.1169,0.00596772,0.00602904,0.00021063,1345.3774,1224.9847,9.4457,1232.6625,35.2189,175571.7500,130.5000,,1345.3774,1000.0,1000.0,2000.0,2020.0,2060.0,2100.0,1000.0,0.0,2.06,2.1,1.345377,16,68,4,2,0E-8,0.00702085,,0E-8,0.000000,0.910514,0.000000,,2026-03-22,2026-04-10,4,140,51,20,0.200000,,,0.000000,5,0.8095238095238095,0.8342151675485009,0.8342151675485009,0.8289241622574955,0.8289241622574955,0.47282608695652173,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08149753,D 净利最高二十分位 · 优先留存,460,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151070340,2026-06-08,2026-06-08 16:07:19,55844,5,"4,21",21,20000.00,20000.00,2,1,FLAT,0,1,v2026-08-11,7203.8911,6945.5265,5158.5050,30,28,-0.71607205,-1.00000000,-0.09523810,-0.71607205,-5158.5050,7203.8911,OK,0.0000,206.3402,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,206.3402,206.3402,206.3402,206.3402,206.3402,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,1031.7010,952.4009,4126.8040,4206.1042,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4952.1648,6667.7055,5158.5050,4952.1648,206.3402,0.71607205,0.68742917,206.3402,4952.1648,0.68742917,206.3402,206.3402,206.3402,206.3402,206.3402,4952.1648,0.68742917,1031.7010,952.4009,4126.8040,4206.1042,0.57285764,0.5838656,0.02864288,240.1297,248.0545,184.2323,2579.2525,2579.2525,3601.9455,14.0000,2471.6006,80.7389,64.5911,64.5911,107.6519,193.7734,672.617,4270.584,64.5911,-1.0765,10.413456,66.117179,3.717688,2,4,1,3,0.68618489,0.71607205,1.00000000,0E-8,0.000000,0.964135,0.933333,-0.90476190,2026-06-25,2026-07-21,2,2,2,27,0.074074,30.612257,10.292773,2.287283,4,0.8112874779541446,0.5308641975308642,0.5308641975308642,0.6507936507936508,0.6507936507936508,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.35188492,Z 证据不足 · 不动作,461,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147584740,2026-07-25,2026-07-25 11:34:16,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,45055.9416,39495.7497,5181.4472,171,154,-0.11500031,-0.28571429,-0.10914265,-0.11500031,-5181.4472,45055.9416,OK,0.0000,207.2579,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,207.2579,207.2579,259.0724,284.9796,284.9796,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,1243.5473,1130.2744,3937.8999,4051.1728,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4974.1893,37915.9197,5181.4472,4974.1893,207.2579,0.11500031,0.11040030,207.2579,4974.1893,0.11040030,207.2579,207.2579,259.0724,284.9796,284.9796,4974.1893,0.11040030,1243.5473,1130.2744,3937.8999,4051.1728,0.08740023,0.08991428,0.00460001,263.4850,256.4659,33.6458,471.0407,120.4988,4095.9947,14.0000,213.5292,265.6173,55.582,78.5069,211.7819,1076.5189,1077.2379,2161.801,64.8817,0.0,13.721577,27.536461,3.356204,16,22,9,6,0.03317441,0.11500031,0.28571429,0E-8,0.000000,0.876594,0.116959,-0.17657164,2026-04-07,2026-07-10,11,43,40,95,0.115790,0.803898,0.810404,0.110581,4,0.8130511463844797,0.6613756613756614,0.6613756613756614,0.7389770723104057,0.7389770723104057,0.20652173913043478,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.15004424,D 净利最高二十分位 · 优先留存,462,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149363140,2026-04-30,2026-04-30 21:23:52,54378,4,21,3,20000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,15222.7605,13384.4457,5265.5824,59,31,-0.34590194,,-0.34590194,-0.34590194,-5265.5824,15222.7605,OK,0.0000,210.6233,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,210.6233,210.6233,263.2791,289.6070,289.6070,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,1263.7398,1148.6276,4001.8426,4116.9548,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,5054.9591,12849.0679,5265.5824,5054.9591,210.6233,0.34590194,0.33206586,210.6233,5054.9591,0.33206586,210.6233,210.6233,263.2791,289.6070,289.6070,5054.9591,0.33206586,1263.7398,1148.6276,4001.8426,4116.9548,0.26288548,0.27044732,0.01383608,258.0129,431.7563,169.8575,2632.7912,585.0647,7611.3803,15.5000,,258.0129,10.8136,108.1362,216.2723,1081.3617,1081.3617,1081.3617,108.1362,-10.8136,10.000001,10.000001,2.386,8,9,2,7,0E-8,0.34590194,,0E-8,0.000000,0.879239,0.152542,,2026-05-07,2026-05-13,2,9,9,7,0.285714,,,0.000000,4,0.8148148148148148,0.582010582010582,0.582010582010582,0.691358024691358,0.691358024691358,0.08695652173913043,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.33442507,D 净利最高二十分位 · 优先留存,463,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
121086696,2026-04-28,2026-04-28 18:01:54,46984,3,4,3,10000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,94063.7430,88082.8789,7114.4583,136,126,-0.07563444,,-0.07563444,-0.08406219,-7114.4583,94063.7430,OK,792.7459,426.8675,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,426.8675,711.4458,711.4458,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,1849.7591,1697.5097,4471.9532,4624.2026,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6687.5908,82797.9061,6321.7123,5894.8449,-365.8784,0.06720669,0.06266862,426.8675,5894.8449,0.06266862,426.8675,711.4458,711.4458,0.0000,0.0000,5894.8449,0.06266862,1849.7591,1697.5097,4471.9532,4624.2026,0.04754173,0.04916031,-0.00388969,691.6452,699.0705,56.4640,1778.6146,151.3715,23515.9357,31.5000,,691.6452,439.7151,615.6011,879.4301,1292.7467,1644.1925,1783.4841,569.3458,-21.6262,2.670873,2.897143,1.123528,26,33,2,6,0E-8,0.07563444,,0.00900000,0.900000,0.936417,0.308824,,2026-04-29,2026-05-05,4,47,39,7,0.571429,,,0.000000,4,0.8165784832451499,0.6843033509700176,0.6843033509700176,0.7601410934744268,0.7601410934744268,0.266304347826087,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.16588014,D 净利最高二十分位 · 优先留存,464,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148253910,2026-08-06,2026-08-06 13:53:57,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,11706.1752,11426.0934,6844.0214,14,14,-0.58465051,-0.56878396,-0.68728522,-0.58465051,-6844.0214,11706.1752,THIN_EXPOSURE,0.0000,273.7609,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,273.7609,273.7609,342.2011,376.4212,376.4212,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,1642.5651,1492.9463,5201.4562,5351.0751,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6570.2605,10969.0496,6844.0214,6570.2605,273.7609,0.58465051,0.56126449,273.7609,6570.2605,0.56126449,273.7609,273.7609,342.2011,376.4212,376.4212,6570.2605,0.56126449,1642.5651,1492.9463,5201.4562,5351.0751,0.44433439,0.45711558,0.02338602,836.1554,816.1495,488.8587,3422.0107,1711.0053,5853.0876,7.0000,2027.7588,174.1535,107.7238,215.4476,1069.1407,2444.9082,3864.8789,4270.584,215.4476,-161.5857,17.938835,19.821915,3.881015,3,4,1,2,0.86610646,0.58465051,0.56878396,0E-8,0.000000,0.976074,0.000000,0.11850126,2026-04-08,2026-07-13,2,4,4,97,0.020619,11.643516,2.425098,2.887022,4,0.818342151675485,0.5343915343915344,0.5343915343915344,0.6790123456790124,0.6790123456790124,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.49764043,Z 证据不足 · 不动作,465,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
