bet_ip,n_member,n_lv3_chain,n_lv1_chain,n_lv2_chain,n_lv4_chain,n_lv5_chain,n_chain_key,chain_spread,top_concentration,member_per_chain,member_per_lv1_chain,member_per_lv2_chain,member_per_lv4_chain,member_per_lv5_chain,member_per_lv3_chain,n_orders,stake,game_pnl,net_pnl,stake_xagg,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
103.199.32.179,61,9,5,5,14,30,30,6.000000,0.200000,6.7777778,12.2000000,12.2000000,4.3571429,2.0333333,6.7777778,1897,101803.2433058434,-7267.2076765227,-7267.2076765227,101803.2433,92332.7322,7267.2077,1897,1749,-0.07138483,-0.25931703,-0.04615754,-0.07138483,-7267.2077,101803.2433,OK,0.0000,287.8568,3.9599,96.0401,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,287.8568,291.0149,261.2072,73.7913,72.9059,3.959937,3.995783,4.623089,4.849763,4.869267,96.040063,96.004217,95.376911,95.150237,95.130733,5.0,986.7760,938.4112,6280.4316,6328.7964,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6979.3509,88661.2204,7267.2077,6979.3509,287.8568,0.07138483,0.06855725,287.8568,6979.3509,0.06855725,287.8568,291.0149,261.2072,73.7913,72.9059,6979.3509,0.06855725,986.7760,938.4112,6280.4316,6328.7964,0.06169186,0.06216694,0.00282758,53.6654,52.7917,4.1551,157.9828,30.5345,2213.1140,38.0217,160.6447,49.2617,25.9457,26.176,26.176,78.5279,130.8798,910.0734,26.176,0.0,5.0,34.767533,2.050179,28,118,1,9,0.11834940,0.07138483,0.25931703,0E-8,0.000000,0.906972,0.027939,-0.21315949,2026-03-24,2026-08-06,46,238,174,136,0.338235,3.261044,2.993451,0.394498,5,0.9120130351059103,0.3011405717671456,0.3011405717671456,0.8960154051251666,0.8960154051251666,0.8951456310679612,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04452304,D 净利最高二十分位 · 优先留存,6158,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.33.100,51,10,5,6,14,28,28,5.600000,0.200000,5.1000000,10.2000000,8.5000000,3.6428571,1.8214286,5.1000000,920,65472.0163162416,-7275.7508536059,-7275.7508536059,65472.0163,61513.2714,7275.7509,920,739,-0.11112764,0.04713500,-0.17649298,-0.11112764,-7275.7509,65472.0163,OK,0.0000,294.7429,3.7707,96.2293,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,294.7429,344.6153,352.3060,313.7379,313.8505,3.770652,3.934783,4.244565,4.242391,4.245652,96.229348,96.065217,95.755435,95.757609,95.754348,5.0,1619.2526,1479.3222,5656.4983,5796.4287,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6981.0080,59140.3771,7275.7509,6981.0080,294.7429,0.11112764,0.10662583,294.7429,6981.0080,0.10662583,294.7429,344.6153,352.3060,313.7379,313.8505,6981.0080,0.10662583,1619.2526,1479.3222,5656.4983,5796.4287,0.08639566,0.08853292,0.00450181,71.1652,83.2385,9.8454,177.4573,26.1718,1596.8784,18.0244,151.8821,58.3563,12.9729,25.9457,52.659,179.9605,259.4572,513.703,25.9457,-5.1891,10.0,19.799142,2.742851,29,106,1,10,0.29229499,0.11112764,-0.04713500,0E-8,0.000000,0.939535,0.129348,0.22362798,2026-03-25,2026-08-05,41,278,196,134,0.305970,2.602670,2.134217,0.974317,5,0.9121611613094356,0.19241593837949933,0.19241593837949933,0.8018071396830099,0.8018071396830099,0.8001493651979089,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06849478,D 净利最高二十分位 · 优先留存,6159,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.41.132,33,8,5,6,10,20,20,4.000000,0.200000,4.1250000,6.6000000,5.5000000,3.3000000,1.6500000,4.1250000,390,54230.8623784449,-7289.7974360641,-7289.7974360641,54230.8624,50451.7653,7289.7974,390,357,-0.13442157,-0.18648901,-0.03148416,-0.13442157,-7289.7974,54230.8624,OK,0.0000,292.8167,3.9256,96.0744,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,292.8167,292.8167,316.5856,356.3609,356.3609,3.925641,3.925641,4.102564,4.882051,4.892308,96.074359,96.074359,95.897436,95.117949,95.107692,5.0,1614.9406,1478.1606,5674.8568,5811.6369,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6996.9808,48450.1698,7289.7974,6996.9808,292.8167,0.13442157,0.12902212,292.8167,6996.9808,0.12902212,292.8167,292.8167,316.5856,356.3609,356.3609,6996.9808,0.12902212,1614.9406,1478.1606,5674.8568,5811.6369,0.10464257,0.10716475,0.00539945,139.0535,141.3215,20.4196,269.9925,48.2768,2008.5505,13.2222,161.4989,109.0815,51.6356,69.1916,181.6201,323.4899,415.1315,858.9724,53.2846,-5.1891,5.999735,12.414395,2.009686,29,88,1,3,0.66409149,0.13442157,0.18648901,0E-8,0.000000,0.930315,0.007692,-0.15500485,2026-03-22,2026-07-30,27,151,135,131,0.206107,1.480534,1.161416,2.213638,4,0.912309287512961,0.14782995111835284,0.14782995111835284,0.7430010368834247,0.7430010368834247,0.7408513816280806,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.09854749,D 净利最高二十分位 · 优先留存,6160,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.48.233.253,81,18,10,12,31,33,33,3.300000,0.100000,4.5000000,8.1000000,6.7500000,2.6129032,2.4545455,4.5000000,3084,158440.9523284732,-7359.8903071941,-7338.8131157059,158440.9523,146130.3655,7338.8131,3084,1815,-0.04631892,-0.37500000,-0.04618318,-0.04645194,-7338.8131,158440.9523,OK,21.0772,295.5448,3.9828,96.0172,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,295.5448,295.6291,292.1803,349.2869,309.9937,3.982815,3.984112,4.030156,5.225681,4.422179,96.017185,96.015888,95.969844,94.774319,95.577821,5.0,1542.6348,1418.7136,5775.1011,5899.0223,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7043.2683,140272.4412,7317.7359,7022.1911,274.4676,0.04618589,0.04432056,295.5448,7022.1911,0.04432056,295.5448,295.6291,292.1803,349.2869,309.9937,7022.1911,0.04432056,1542.6348,1418.7136,5775.1011,5899.0223,0.03644955,0.03723168,0.00173230,51.3751,80.5126,4.0434,101.9280,16.6036,2200.5688,25.2083,16.3512,51.4206,4.0878,8.4025,21.0062,72.7001,146.7547,1047.2109,8.3086,-2.1006,17.465645,124.631185,6.114284,29,150,1,12,0.00041280,0.04631892,0.37500000,0.00014424,0.020006,0.922302,0.023995,-0.32881682,2026-03-24,2026-07-09,72,442,363,108,0.666667,0.317990,0.318271,0.001376,5,0.9124574137164865,0.3892756628647608,0.3892756628647608,0.9502295956154644,0.9502295956154644,0.9498132935026139,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04370603,D 净利最高二十分位 · 优先留存,6161,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.78.204,27,9,5,6,12,18,18,3.600000,0.200000,3.0000000,5.4000000,4.5000000,2.2500000,1.5000000,3.0000000,345,22706.2697511679,-7355.7370320651,-7355.7370320651,22706.2698,21095.8271,7355.7370,345,249,-0.32395180,-0.98474266,-0.13052196,-0.32395180,-7355.7370,22706.2698,OK,0.0000,295.4969,3.8928,96.1072,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,295.4969,295.1776,345.5763,128.9063,128.2616,3.892754,3.918841,3.976812,5.055072,5.162319,96.107246,96.081159,96.023188,94.944928,94.837681,5.0,1193.4187,1118.1525,6162.3184,6237.5845,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7060.2401,20265.0551,7355.7370,7060.2401,295.4969,0.32395180,0.31093791,295.4969,7060.2401,0.31093791,295.4969,295.1776,345.5763,128.9063,128.2616,7060.2401,0.31093791,1193.4187,1118.1525,6162.3184,6237.5845,0.27139281,0.27470758,0.01301389,65.8153,84.7222,29.5411,334.3517,113.1652,1032.1032,11.3182,642.7013,52.1207,5.2352,20.7566,78.5279,143.9678,183.2317,1039.4559,12.8578,-2.6176,8.827645,50.07839,3.170816,20,42,1,9,0.22644012,0.32395180,0.98474266,0E-8,0.000000,0.929075,0.028986,-0.85422069,2026-03-27,2026-07-24,22,65,50,120,0.183333,12.331030,9.765230,0.754800,3,0.9126055399200118,0.01910828025477707,0.01910828025477707,0.4018663901644201,0.4018663901644201,0.39686333084391334,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11799946,D 净利最高二十分位 · 优先留存,6162,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.78.132,25,9,5,6,10,16,16,3.200000,0.200000,2.7777778,5.0000000,4.1666667,2.5000000,1.5625000,2.7777778,377,54554.3708812245,-7346.6669568702,-7346.6669568702,54554.3709,49074.4831,7346.6670,377,315,-0.13466688,-0.07485030,-0.13504748,-0.13466688,-7346.6670,54554.3709,OK,0.0000,274.7059,3.5889,96.4111,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,274.7059,279.7853,315.5737,179.0690,184.4023,3.588859,3.774536,3.891247,4.485411,4.657825,96.411141,96.225464,96.108753,95.514589,95.342175,5.0,1233.5362,1152.9641,6113.1308,6193.7028,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7071.9611,47422.3144,7346.6670,7071.9611,274.7059,0.13466688,0.12963143,274.7059,7071.9611,0.12963143,274.7059,279.7853,315.5737,179.0690,184.4023,7071.9611,0.12963143,1233.5362,1152.9641,6113.1308,6193.7028,0.11205575,0.11353266,0.00503545,144.7066,155.7920,23.3228,386.6667,71.3269,2871.2827,16.5789,17.2463,151.8472,13.088,38.9186,261.7596,392.6393,392.6393,1157.1849,27.5156,-7.7453,10.088736,29.733481,3.718187,26,75,1,8,0.00632260,0.13466688,0.07485030,0E-8,0.000000,0.899552,0.119363,0.06019718,2026-04-04,2026-07-29,19,103,88,117,0.162393,0.113577,0.119181,0.021075,4,0.9127536661235373,0.14723744630425123,0.14723744630425123,0.7450748037327803,0.7450748037327803,0.7429424943988051,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10491181,D 净利最高二十分位 · 优先留存,6163,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.79.23,23,6,3,3,9,15,15,5.000000,0.333333,3.8333333,7.6666667,7.6666667,2.5555556,1.5333333,3.8333333,248,17115.6576371303,-7367.7572631290,-7367.7572631290,17115.6576,15517.8647,7367.7573,248,167,-0.43046884,-0.42003991,-0.43414944,-0.43046884,-7367.7573,17115.6576,OK,0.0000,294.8335,3.9960,96.0040,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,294.8335,294.8335,323.1374,188.0549,230.1570,3.995968,3.995968,4.379032,3.782258,3.987903,96.004032,96.004032,95.620968,96.217742,96.012097,5.0,1331.0164,1237.2416,6036.7409,6130.5156,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7072.9237,14897.2798,7367.7573,7072.9237,294.8335,0.43046884,0.41324288,294.8335,7072.9237,0.41324288,294.8335,294.8335,323.1374,188.0549,230.1570,7072.9237,0.41324288,1331.0164,1237.2416,6036.7409,6130.5156,0.35270283,0.35818172,0.01722595,69.0147,92.9213,44.1183,294.7103,129.2589,684.6263,6.6800,68.6889,69.1305,5.2663,13.6292,35.0267,133.361,262.0515,1014.182,12.9089,-5.2663,19.227167,74.412256,5.063729,21,41,1,8,0.26085938,0.43046884,0.42003991,0E-8,0.000000,0.906647,0.000000,0.01410953,2026-03-29,2026-08-04,25,57,51,129,0.193798,0.993613,0.995279,0.869531,2,0.9129017923270627,0.006813805362168568,0.006813805362168568,0.2931417567767738,0.2931417567767738,0.28722927557879013,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14408589,D 净利最高二十分位 · 优先留存,6164,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.45.49,29,7,3,4,7,15,15,5.000000,0.333333,4.1428571,9.6666667,7.2500000,4.1428571,1.9333333,4.1428571,653,69560.2042884617,-7360.3540525888,-7360.3540525888,69560.2043,63641.5646,7360.3541,653,470,-0.10581271,-0.16288051,-0.09400832,-0.10581271,-7360.3541,69560.2043,OK,0.0000,284.8521,3.7611,96.2389,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,284.8521,284.8521,294.6248,344.9529,344.9184,3.761103,3.761103,4.137825,4.607963,4.609495,96.238897,96.238897,95.862175,95.392037,95.390505,5.0,1554.2002,1427.326,5806.1539,5933.028,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7075.5020,61152.7738,7360.3541,7075.5020,284.8521,0.10581271,0.10171767,284.8521,7075.5020,0.10171767,284.8521,284.8521,294.6248,344.9529,344.9184,7075.5020,0.10171767,1554.2002,1427.326,5806.1539,5933.028,0.08346948,0.08529342,0.00409504,106.5240,135.4076,15.6603,306.6814,45.7165,2898.3418,19.5833,37.6098,171.5413,8.4972,23.1166,77.4533,257.1553,257.1553,1928.6652,15.4907,-2.5818,11.124254,83.431912,4.608112,29,91,1,8,0.17139564,0.10581271,0.16288051,0E-8,0.000000,0.914913,0.000000,-0.06887219,2026-03-31,2026-08-01,24,161,140,124,0.193548,0.219246,0.353064,0.571319,5,0.913049918530588,0.20352540364390462,0.20352540364390462,0.8200266627166346,0.8200266627166346,0.818521284540702,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08588766,D 净利最高二十分位 · 优先留存,6165,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.32.114,64,11,5,5,15,33,33,6.600000,0.200000,5.8181818,12.8000000,12.8000000,4.2666667,1.9393939,5.8181818,1221,78425.8725513102,-7363.2524603437,-7363.2524603437,78425.8726,70776.4345,7363.2525,1221,811,-0.09388805,0.12285752,-0.11143824,-0.09388805,-7363.2525,78425.8726,OK,0.0000,286.5505,3.7510,96.2490,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,286.5505,357.7889,352.8290,349.5037,349.9043,3.751024,4.052416,4.235872,4.606061,4.609337,96.248976,95.947584,95.764128,95.393939,95.390663,5.0,1696.5763,1545.8439,5666.6761,5817.4085,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7076.7019,67977.7623,7363.2525,7076.7019,286.5505,0.09388805,0.09023428,286.5505,7076.7019,0.09023428,286.5505,357.7889,352.8290,349.5037,349.9043,7076.7019,0.09023428,1696.5763,1545.8439,5666.6761,5817.4085,0.07225519,0.07417716,0.00365378,64.2309,87.2706,9.0792,144.3775,29.2193,1537.7622,15.9020,37.4177,68.1873,5.2663,13.1659,36.1897,128.5777,389.1858,781.7581,12.9729,-5.1891,29.560219,59.377649,4.87859,29,110,1,8,0.07490611,0.09388805,-0.12285752,0E-8,0.000000,0.902463,0.139230,0.23429576,2026-03-22,2026-07-22,51,252,216,123,0.414634,0.548749,0.582550,0.249687,5,0.9131980447341135,0.23789068286179826,0.23789068286179826,0.846245000740631,0.846245000740631,0.8449589245705751,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06538366,D 净利最高二十分位 · 优先留存,6166,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.77.5,26,7,4,4,9,13,13,3.250000,0.250000,3.7142857,6.5000000,6.5000000,2.8888889,2.0000000,3.7142857,551,33302.8430752824,-7361.0552645254,-7361.0552645254,33302.8431,31558.3757,7361.0553,551,410,-0.22103384,-0.33526920,-0.15268658,-0.22103384,-7361.0553,33302.8431,OK,0.0000,258.3024,3.9546,96.0454,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,258.3024,261.0267,256.6204,319.0312,319.0312,3.954628,3.983666,4.019964,4.344828,4.344828,96.045372,96.016334,95.980036,95.655172,95.655172,5.0,1414.0119,1307.3372,5947.0434,6053.7181,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7102.7529,30375.0406,7361.0553,7102.7529,258.3024,0.22103384,0.21327767,258.3024,7102.7529,0.21327767,258.3024,261.0267,256.6204,319.0312,319.0312,7102.7529,0.21327767,1414.0119,1307.3372,5947.0434,6053.7181,0.17857465,0.18177782,0.00775617,60.4407,76.9716,17.9538,306.7106,55.3463,1387.6185,17.0833,141.6643,45.0030,7.1827,25.9457,77.8372,111.4914,258.1778,645.4445,25.8178,-5.137,9.950689,24.876721,2.329507,29,82,1,8,0.37433606,0.22103384,0.33526920,0E-8,0.000000,0.947618,0.001815,-0.18258262,2026-03-23,2026-08-03,24,133,115,134,0.179105,3.147885,2.343854,1.247787,3,0.9133461709376389,0.055547326322026365,0.055547326322026365,0.5569545252555177,0.5569545252555177,0.5532486930545183,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.09195763,D 净利最高二十分位 · 优先留存,6167,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.113.203.228,24,6,4,4,8,19,19,4.750000,0.250000,4.0000000,6.0000000,6.0000000,3.0000000,1.2631579,4.0000000,405,27450.4488895473,-7437.6711129557,-7437.6711129557,27450.4489,25165.3569,7437.6711,405,192,-0.27094898,-0.16442914,-0.28769313,-0.27094898,-7437.6711,27450.4489,OK,0.0000,296.2252,3.9210,96.0790,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,296.2252,295.8095,296.6195,325.2762,325.2762,3.920988,3.930864,3.938272,4.288889,4.288889,96.079012,96.069136,96.061728,95.711111,95.711111,5.0,1539.2067,1416.8185,5898.4645,6020.8526,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7141.4459,24179.6345,7437.6711,7141.4459,296.2252,0.27094898,0.26015771,296.2252,7141.4459,0.26015771,296.2252,295.8095,296.6195,325.2762,325.2762,7141.4459,0.26015771,1539.2067,1416.8185,5898.4645,6020.8526,0.21487679,0.21933531,0.01079127,67.7789,131.0696,38.7379,354.1748,95.3548,1307.1642,9.1429,38.0496,77.2690,13.1659,25.8178,52.6635,184.3221,263.3173,789.9518,25.8178,-13.1659,10.199068,30.597205,2.62528,21,60,1,10,0.13583973,0.27094898,0.16442914,0E-8,0.000000,0.916756,0.000000,0.12326399,2026-03-22,2026-07-30,21,78,69,131,0.160305,0.492430,0.561378,0.452799,3,0.9134942971411643,0.0325877647755888,0.0325877647755888,0.47652199674122353,0.47652199674122353,0.47214339058999255,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13437828,D 净利最高二十分位 · 优先留存,6168,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.56.215,54,10,5,6,11,22,22,4.400000,0.200000,5.4000000,10.8000000,9.0000000,4.9090909,2.4545455,5.4000000,1499,148662.8958677045,-7455.2038381591,-7455.2038381591,148662.8959,138098.8315,7455.2038,1499,1192,-0.05014838,0.05743197,-0.05958579,-0.05014838,-7455.2038,148662.8959,OK,0.0000,301.4954,3.9646,96.0354,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,301.4954,298.9774,286.0351,392.0993,392.0993,3.964643,4.046698,4.218813,4.597732,4.597732,96.035357,95.953302,95.781187,95.402268,95.402268,5.0,1670.7065,1528.7743,5784.4973,5926.4295,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7153.7085,132585.2762,7455.2038,7153.7085,301.4954,0.05014838,0.04812034,301.4954,7153.7085,0.04812034,301.4954,298.9774,286.0351,392.0993,392.0993,7153.7085,0.04812034,1670.7065,1528.7743,5784.4973,5926.4295,0.03891016,0.03986489,0.00202805,99.1747,115.8547,6.2544,177.5049,28.5640,3539.5928,28.3810,42.3659,112.3958,18.3232,51.8914,51.8914,141.9978,257.1534,2617.5955,51.8914,-5.1636,4.955604,50.443684,1.911196,27,117,1,8,0.08064932,0.05014838,-0.05743197,0E-8,0.000000,0.928939,0.023349,0.11701775,2026-03-23,2026-08-05,42,261,178,136,0.308824,0.376935,0.427185,0.268831,5,0.9136424233446897,0.3763886831580507,0.3763886831580507,0.9450451784920753,0.9450451784920753,0.9445855115758028,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05393138,D 净利最高二十分位 · 优先留存,6169,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.69.235,26,8,5,6,9,13,13,2.600000,0.200000,3.2500000,5.2000000,4.3333333,2.8888889,2.0000000,3.2500000,690,43722.4961746763,-7460.3569970119,-7460.3569970119,43722.4962,39199.2145,7460.3570,690,441,-0.17062971,-0.06061731,-0.17910769,-0.17062971,-7460.3570,43722.4962,OK,0.0000,299.5852,3.8348,96.1652,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,299.5852,300.1093,299.5089,361.2796,366.9291,3.834783,4.046377,4.171014,4.773913,4.868116,96.165217,95.953623,95.828986,95.226087,95.131884,5.0,1627.4122,1491.9509,5832.9448,5968.4061,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7160.7718,37666.5535,7460.3570,7160.7718,299.5852,0.17062971,0.16377774,299.5852,7160.7718,0.16377774,299.5852,300.1093,299.5089,361.2796,366.9291,7160.7718,0.16377774,1627.4122,1491.9509,5832.9448,5968.4061,0.13340832,0.13650653,0.00685197,63.3659,88.8871,16.9169,339.1071,60.6533,1987.3862,20.0455,17.4768,79.4406,5.1636,26.0608,52.6635,130.8798,261.7596,771.4661,15.5674,-5.1636,10.044173,29.602505,2.431462,27,92,1,8,0.07154990,0.17062971,0.06061731,0E-8,0.000000,0.896546,0.004348,0.11849037,2026-03-21,2026-07-27,22,123,104,129,0.170543,0.219998,0.275807,0.238500,4,0.913790549548215,0.09880017775144423,0.09880017775144423,0.663457265590283,0.663457265590283,0.6606422703510082,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08866667,D 净利最高二十分位 · 优先留存,6170,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.32.100,71,12,5,7,19,31,31,6.200000,0.200000,5.9166667,14.2000000,10.1428571,3.7368421,2.2903226,5.9166667,1548,122803.7664140091,-7461.5112677715,-7461.5112677715,122803.7664,110802.8563,7461.5113,1548,1069,-0.06075963,-0.19372606,-0.01708852,-0.06075963,-7461.5113,122803.7664,OK,0.0000,295.1040,3.9412,96.0588,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,295.1040,340.1372,377.5346,364.3775,364.0967,3.941214,4.060724,4.164083,4.407623,4.422481,96.058786,95.939276,95.835917,95.592377,95.577519,5.0,1741.2500,1585.6449,5720.2613,5875.8664,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7166.4073,106390.4931,7461.5113,7166.4073,295.1040,0.06075963,0.05835658,295.1040,7166.4073,0.05835658,295.1040,340.1372,377.5346,364.3775,364.0967,7166.4073,0.05835658,1741.2500,1585.6449,5720.2613,5875.8664,0.04658050,0.04784761,0.00240305,79.3306,103.6509,6.9799,146.3041,26.7438,2407.9170,20.9608,313.0049,63.7094,5.2352,10.5327,39.2639,261.7596,526.6345,789.9518,10.4704,-2.6176,49.999997,75.000002,7.531845,29,133,1,13,0.24723571,0.06075963,0.19372606,0E-8,0.000000,0.902276,0.033592,-0.17663754,2026-03-22,2026-08-02,51,279,243,134,0.380597,4.913012,3.945576,0.824119,5,0.9139386757517405,0.3372833654273441,0.3372833654273441,0.9274181602725522,0.9274181602725522,0.9268110530246453,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05694962,D 净利最高二十分位 · 优先留存,6171,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
