agent_level,agent_id,top_agent_id,parent_agent_id,is_test_line,n_bets_all,n_bets_prod,n_bets_testline,n_members_all,n_members_prod,active_days,first_seen,last_seen,own_share_pct_unw,own_share_pct_w,pct_complement,pct_top_bet23,stake,valid_bet,profit,rebate_cost,cost_complement_b,cost_ownshare_a,ngr,residual_b,residual_a,hold_rate,stake_testline_audit,profit_testline_audit,agent_status,agent_formula_version,audit_rn,batch_id
5,53574,3092,53557,0,750,750,0,41,41,57,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,536615.0000,477332.5000,35979.8000,0.0000,1439.1920,0.0000,35979.8000,34540.6080,35979.8000,0.06704956,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3717,1
5,37151,868,20911,0,15951,15951,0,51,51,103,2026-03-23,2026-08-06,0.000000,0.000000,4.000000,96.000000,2452970.0511,2250112.6420,36045.3911,0.0000,1441.8156,0.0000,36045.3911,34603.5755,36045.3911,0.01469459,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3718,1
5,18890,4202,14424,0,43613,43613,0,51,51,132,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,1458268.0635,1343728.9721,36665.8433,0.0000,1466.6337,0.0000,36665.8433,35199.2095,36665.8433,0.02514342,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3719,1
5,56125,433,56124,0,23564,23564,0,1501,1501,95,2026-04-09,2026-08-06,93.716771,93.972260,4.000000,96.000000,1603404.0000,1448820.0000,37031.8000,0.0000,1481.2720,34744.0920,37031.8000,35550.5280,2287.7080,0.02309574,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3720,1
5,48093,4298,30708,0,282111,282111,0,927,927,139,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,13063628.4598,11738450.6512,37134.8350,0.0000,1485.3934,35649.4416,37134.8350,35649.4416,1485.3934,0.00284261,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3721,1
5,38740,6570,38734,0,5916,5916,0,84,84,110,2026-03-22,2026-08-06,94.000000,94.000000,4.000000,96.000000,1171904.9455,1061867.4323,37972.0600,0.0000,1518.8824,35693.7364,37972.0600,36453.1776,2278.3236,0.03240200,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3722,1
5,27613,24755,25804,0,15583,15583,0,13,13,91,2026-03-22,2026-08-06,0.000000,0.000000,3.500000,96.500000,859231.0000,782837.0000,37814.6000,0.0000,1323.5110,0.0000,37814.6000,36491.0890,37814.6000,0.04400982,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3723,1
5,11850,4202,11849,0,63473,63473,0,139,139,136,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,2235055.9797,1989306.5001,38400.0459,0.0000,1536.0018,0.0000,38400.0459,36864.0441,38400.0459,0.01718080,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3724,1
5,53711,46170,53710,0,21822,21822,0,420,420,138,2026-03-22,2026-08-06,96.000000,96.000000,3.000000,97.000000,1274897.3374,1147998.0196,38128.3495,0.0000,1143.8505,36603.2155,38128.3495,36984.4990,1525.1340,0.02990700,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3725,1
5,50781,3092,50780,0,5096,5096,0,21,21,66,2026-03-21,2026-08-05,96.000000,96.000000,4.000000,96.000000,1421186.0000,1263342.0000,38655.5500,0.0000,1546.2220,37109.3280,38655.5500,37109.3280,1546.2220,0.02719950,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3726,1
5,23103,4202,23102,0,44723,44723,0,332,332,139,2026-03-21,2026-08-06,92.000000,92.000000,4.000000,96.000000,2992346.6267,2667776.0744,39323.9509,0.0000,1572.9580,36178.0348,39323.9509,37750.9928,3145.9161,0.01314151,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3727,1
5,21193,490,21191,0,109273,109273,0,60,60,85,2026-03-21,2026-06-13,0.000000,0.000000,4.000000,96.000000,1304206.6515,1191523.2232,39481.8956,0.0000,1579.2758,0.0000,39481.8956,37902.6198,39481.8956,0.03027273,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3728,1
5,32825,264,25873,0,862,862,0,7,7,42,2026-03-22,2026-08-01,94.000000,94.000000,5.000000,95.000000,850847.8175,767290.1520,40108.7447,0.0000,2005.4372,37702.2200,40108.7447,38103.3075,2406.5247,0.04713974,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3729,1
5,55087,4202,14424,0,13398,13398,0,108,108,126,2026-03-21,2026-08-04,0.000000,0.000000,4.000000,96.000000,2382197.2028,2157711.6483,39881.9239,0.0000,1595.2770,0.0000,39881.9239,38286.6469,39881.9239,0.01674166,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3730,1
5,28994,4202,28988,0,10939,10939,0,41,41,91,2026-03-21,2026-08-06,92.000000,92.000000,4.000000,96.000000,4797033.1589,4269228.6109,39899.6397,0.0000,1595.9856,36707.6686,39899.6397,38303.6541,3191.9712,0.00831757,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3731,1
5,36574,868,35922,0,23950,23950,0,110,110,128,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,4152533.3268,3754789.5616,39930.7736,0.0000,1597.2309,0.0000,39930.7736,38333.5426,39930.7736,0.00961600,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3732,1
5,51240,29779,43545,0,49334,49334,0,171,171,139,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,2202350.1504,1978451.4990,39978.9957,0.0000,1599.1598,37980.0459,39978.9957,38379.8358,1998.9498,0.01815288,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3733,1
5,19435,4202,14424,0,28825,28825,0,76,76,131,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,1007022.8104,884540.4464,40425.5361,0.0000,1617.0214,0.0000,40425.5361,38808.5146,40425.5361,0.04014362,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3734,1
5,54538,2904,24108,0,2392,2392,0,1,1,44,2026-03-21,2026-05-15,0.000000,0.000000,4.000000,96.000000,459349.5476,414668.6091,40546.0245,0.0000,1621.8410,0.0000,40546.0245,38924.1836,40546.0245,0.08826835,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3735,1
5,48051,4202,48029,0,88435,88435,0,238,238,139,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,1504951.3216,1357053.3449,41194.7671,0.0000,1647.7907,39135.0287,41194.7671,39546.9764,2059.7384,0.02737282,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3736,1
5,14581,14552,14580,0,39467,39467,0,97,97,138,2026-03-21,2026-08-06,94.000000,94.000000,5.000000,95.000000,6218847.9766,5607383.9039,89059.0360,44859.0712,4452.9518,83715.4938,44199.9648,39747.0130,-39515.5291,0.01432083,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3737,1
5,51034,273,51003,0,58502,58502,0,386,386,139,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,5606500.0000,5063363.5000,42071.2000,0.0000,1682.8480,40388.3520,42071.2000,40388.3520,1682.8480,0.00750400,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3738,1
5,53603,39213,53602,0,30390,30390,0,51,51,137,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,2595807.1132,2357856.2465,42295.2921,0.0000,1691.8117,40603.4804,42295.2921,40603.4804,1691.8117,0.01629370,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3739,1
5,39199,4202,9992,0,31221,31221,0,403,403,137,2026-03-22,2026-08-06,96.000000,96.000000,4.000000,96.000000,2269748.8930,2065176.8106,42552.6379,0.0000,1702.1055,40850.5323,42552.6379,40850.5323,1702.1055,0.01874773,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3740,1
5,46717,29779,43545,0,92562,92562,0,693,693,139,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,3230733.3368,2933203.2245,42564.8915,0.0000,1702.5957,40436.6469,42564.8915,40862.2958,2128.2446,0.01317499,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3741,1
5,53965,868,3891,0,3650,3650,0,42,42,96,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,863743.5508,779415.2409,42580.9239,0.0000,1703.2370,40451.8777,42580.9239,40877.6869,2129.0462,0.04929811,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3742,1
5,51782,34392,51781,0,4356,4356,0,25,25,104,2026-03-22,2026-08-04,96.000000,96.000000,4.000000,96.000000,781588.3909,710663.0571,42782.7172,0.0000,1711.3087,41071.4085,42782.7172,41071.4085,1711.3087,0.05473817,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3743,1
5,29617,486,4804,0,32254,32254,0,15,15,122,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,2710334.4051,2429727.9866,42954.8326,0.0000,1718.1933,0.0000,42954.8326,41236.6393,42954.8326,0.01584854,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3744,1
5,52134,4202,32655,0,35131,35131,0,110,110,138,2026-03-22,2026-08-06,94.000000,94.000000,4.000000,96.000000,8895541.2846,8045738.5392,43224.0968,0.0000,1728.9639,40630.6510,43224.0968,41495.1329,2593.4458,0.00485907,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3745,1
5,55844,3417,55843,0,2732,2732,0,35,35,56,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,1114198.5132,1003106.4980,43237.2058,0.0000,1729.4882,41507.7176,43237.2058,41507.7176,1729.4882,0.03880566,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3746,1
5,51642,486,4804,0,22626,22626,0,28,28,80,2026-03-26,2026-08-06,0.000000,0.000000,4.000000,96.000000,2364351.6226,2145869.1731,43515.4363,0.0000,1740.6175,0.0000,43515.4363,41774.8189,43515.4363,0.01840481,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3747,1
5,26119,486,26118,0,12757,12757,0,37,37,131,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,1851675.2985,1637044.8430,43699.4590,0.0000,1747.9784,0.0000,43699.4590,41951.4806,43699.4590,0.02359996,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3748,1
5,36556,4202,36555,0,10252,10252,0,1,1,46,2026-05-18,2026-08-06,94.000000,94.000000,4.000000,96.000000,2953940.2210,2629310.3699,44033.2847,0.0000,1761.3314,41391.2876,44033.2847,42271.9533,2641.9971,0.01490663,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3749,1
5,53066,12402,30571,0,37241,37241,0,436,436,134,2026-03-21,2026-08-06,94.000000,94.000000,4.000000,96.000000,959863.1080,866994.4846,44092.4591,0.0000,1763.6984,41446.9115,44092.4591,42328.7607,2645.5475,0.04593620,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3750,1
5,4378,4331,4377,0,17047,17047,0,115,115,137,2026-03-22,2026-08-06,96.000000,96.000000,4.000000,96.000000,1706001.5620,1536729.6139,44253.4474,0.0000,1770.1379,42483.3095,44253.4474,42483.3095,1770.1379,0.02593986,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3751,1
5,52205,4202,52204,0,28953,28953,0,154,154,134,2026-03-22,2026-08-06,94.000000,94.000000,4.000000,96.000000,2596368.7714,2343661.1663,44545.6797,0.0000,1781.8272,41872.9389,44545.6797,42763.8525,2672.7408,0.01715692,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3752,1
5,51162,14037,51159,0,39492,39492,0,674,674,113,2026-04-16,2026-08-06,0.000000,0.000000,4.000000,96.000000,1328806.8863,1208004.6862,44632.4600,0.0000,1785.2984,0.0000,44632.4600,42847.1616,44632.4600,0.03358837,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3753,1
5,51287,4298,30708,0,58632,58632,0,511,511,139,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,2191606.4211,1982287.8344,45493.7450,0.0000,1819.7498,43673.9952,45493.7450,43673.9952,1819.7498,0.02075817,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3754,1
5,50178,4331,45242,0,30359,30359,0,232,232,136,2026-03-22,2026-08-06,94.000000,94.000000,4.000000,96.000000,1437752.1134,1306880.7820,45505.3779,0.0000,1820.2151,42775.0552,45505.3779,43685.1628,2730.3227,0.03165036,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3755,1
5,52306,21041,50064,0,12648,12648,0,143,143,133,2026-03-22,2026-08-06,97.000000,97.000000,3.000000,97.000000,2344622.0000,2113350.5000,45483.7000,0.0000,1364.5110,44119.1890,45483.7000,44119.1890,1364.5110,0.01939916,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3756,1
5,52531,3417,29218,0,10741,10741,0,42,42,32,2026-03-22,2026-05-06,93.000000,93.000000,4.000000,96.000000,913864.4629,829686.5002,46050.6159,0.0000,1842.0246,42827.0727,46050.6159,44208.5912,3223.5431,0.05039108,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3757,1
5,25427,4202,22951,0,9059,9059,0,45,45,112,2026-03-22,2026-08-05,94.000000,94.000000,4.000000,96.000000,928584.7540,840730.5064,46107.0293,0.0000,1844.2812,43340.6075,46107.0293,44262.7481,2766.4218,0.04965301,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3758,1
5,6567,490,20888,0,10751,10751,0,27,27,132,2026-03-22,2026-08-05,94.000000,94.000000,4.000000,96.000000,2198193.1849,2008283.3995,46900.9933,0.0000,1876.0397,44086.9337,46900.9933,45024.9536,2814.0596,0.02133616,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3759,1
5,29415,433,19433,0,26809,26809,0,137,137,136,2026-03-21,2026-08-06,95.500000,95.500000,4.000000,96.000000,1428782.0000,1215859.5000,46973.0000,0.0000,1878.9200,44859.2150,46973.0000,45094.0800,2113.7850,0.03287625,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3760,1
5,23034,4202,22951,0,31979,31979,0,165,165,136,2026-03-22,2026-08-06,94.000000,94.000000,4.000000,96.000000,2317502.3684,2069384.4738,47008.8316,0.0000,1880.3533,44188.3017,47008.8316,45128.4783,2820.5299,0.02028426,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3761,1
5,37887,868,3891,0,20482,20482,0,79,79,124,2026-03-22,2026-08-06,95.000000,95.000000,4.000000,96.000000,1979495.7405,1790294.2286,47611.6534,0.0000,1904.4661,45231.0708,47611.6534,45707.1873,2380.5827,0.02405242,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3762,1
5,49153,26649,49152,0,32850,32850,0,521,521,139,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,3621031.2149,2312988.0024,48351.1524,0.0000,1934.0461,46417.1064,48351.1524,46417.1064,1934.0461,0.01335287,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3763,1
5,23010,486,4804,0,4036,4036,0,8,8,63,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,785598.8724,691725.8834,48502.7380,0.0000,1940.1095,0.0000,48502.7380,46562.6285,48502.7380,0.06173983,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3764,1
5,38960,4317,38959,0,47309,47309,0,1314,1314,139,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,7500074.3829,6749957.7557,48535.5424,0.0000,1941.4217,46594.1207,48535.5424,46594.1207,1941.4217,0.00647134,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3765,1
5,15520,4314,15499,0,3254,3254,0,6,6,21,2026-04-23,2026-06-24,92.000000,92.000000,4.000000,96.000000,2272188.3649,2086941.8829,48903.9451,0.0000,1956.1578,44991.6295,48903.9451,46947.7873,3912.3156,0.02152284,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3766,1
5,56991,35154,55637,0,1257,1257,0,1,1,9,2026-07-28,2026-08-06,0.000000,0.000000,6.000000,94.000000,651073.0236,567936.5675,50217.8462,0.0000,3013.0708,0.0000,50217.8462,47204.7754,50217.8462,0.07713090,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3767,1
5,55356,4202,55355,0,50425,50425,0,505,505,139,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,1776670.1536,1405006.5672,49575.5305,0.0000,1983.0212,47096.7540,49575.5305,47592.5093,2478.7765,0.02790362,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3768,1
5,51705,4202,47544,0,89558,89558,0,317,317,138,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,1887372.1390,1737809.9787,49763.0035,0.0000,1990.5201,0.0000,49763.0035,47772.4833,49763.0035,0.02636629,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3769,1
5,19101,3379,19092,0,19406,19406,0,38,38,123,2026-03-22,2026-08-05,95.000000,95.000000,4.000000,96.000000,1922877.1385,1725170.8005,50126.5381,0.0000,2005.0615,47620.2112,50126.5381,48121.4766,2506.3269,0.02606851,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3770,1
5,51039,273,51003,0,62491,62491,0,210,210,139,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,3875378.0000,3504669.0000,50406.6000,0.0000,2016.2640,48390.3360,50406.6000,48390.3360,2016.2640,0.01300689,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3771,1
5,48138,3164,41935,0,4501,4501,0,69,69,78,2026-03-23,2026-08-06,0.000000,0.000000,4.000000,96.000000,813847.5034,729768.5087,50423.2412,0.0000,2016.9296,0.0000,50423.2412,48406.3116,50423.2412,0.06195662,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3772,1
5,52263,273,52262,0,21988,21988,0,78,78,134,2026-03-22,2026-08-06,96.000000,96.000000,4.000000,96.000000,3492486.0000,3163077.5000,50844.2000,0.0000,2033.7680,48810.4320,50844.2000,48810.4320,2033.7680,0.01455817,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3773,1
5,22156,2904,22155,0,949,949,0,8,8,49,2026-03-21,2026-08-02,92.000000,92.000000,4.000000,96.000000,665909.5477,618466.8160,50852.3303,0.0000,2034.0932,46784.1439,50852.3303,48818.2371,4068.1864,0.07636522,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3774,1
5,55802,33775,33795,0,54257,54257,0,76,76,133,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,3458727.1678,3068633.0790,50952.2428,0.0000,2038.0897,48914.1531,50952.2428,48914.1531,2038.0897,0.01473150,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3775,1
5,19204,19639,19202,0,61368,61368,0,5,5,117,2026-03-22,2026-08-06,95.000000,95.000000,5.000000,95.000000,2764002.0000,2502750.0000,51701.2000,0.0000,2585.0600,49116.1400,51701.2000,49116.1400,2585.0600,0.01870520,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3776,1
5,34266,4202,14424,0,95981,95981,0,93,93,135,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,1241810.9049,1130041.1251,51781.7477,0.0000,2071.2699,0.0000,51781.7477,49710.4778,51781.7477,0.04169858,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3777,1
5,42988,490,36636,0,17169,17169,0,37,37,114,2026-03-21,2026-08-05,0.000000,0.000000,4.000000,96.000000,2614286.5294,2352080.2645,52023.9791,0.0000,2080.9592,0.0000,52023.9791,49943.0199,52023.9791,0.01989988,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3778,1
5,49865,868,49864,0,1634,1634,0,40,40,68,2026-03-23,2026-08-05,94.000000,94.000000,4.000000,96.000000,576847.9429,518084.2051,52270.5841,0.0000,2090.8234,49134.3491,52270.5841,50179.7607,3136.2350,0.09061415,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3779,1
5,50799,4202,14424,0,3593,3593,0,21,21,77,2026-03-22,2026-08-04,0.000000,0.000000,4.000000,96.000000,964808.3409,886941.6371,53072.3926,0.0000,2122.8957,0.0000,53072.3926,50949.4969,53072.3926,0.05500822,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3780,1
5,50251,4202,39739,0,345555,345555,0,406,406,139,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,17541195.5755,15685558.1858,53127.6147,0.0000,2125.1046,50471.2339,53127.6147,51002.5101,2656.3807,0.00302873,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3781,1
5,55651,35154,55637,0,3794,3794,0,1,1,4,2026-04-27,2026-06-08,0.000000,0.000000,6.000000,94.000000,1850878.5050,1677150.4303,54649.6362,0.0000,3278.9782,0.0000,54649.6362,51370.6580,54649.6362,0.02952632,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3782,1
5,51774,433,43656,0,8167,8167,0,52,52,127,2026-03-23,2026-08-06,96.000000,96.000000,4.000000,96.000000,4160853.0000,3782268.0000,53821.1000,0.0000,2152.8440,51668.2560,53821.1000,51668.2560,2152.8440,0.01293511,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3783,1
5,52382,22114,52381,0,56466,56466,0,503,503,137,2026-03-21,2026-08-04,96.000000,96.000000,4.000000,96.000000,2901012.7917,2571375.9092,53866.2484,0.0000,2154.6499,51711.5985,53866.2484,51711.5985,2154.6499,0.01856808,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3784,1
5,25938,486,4804,0,14223,14223,0,79,79,128,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,3066181.6655,2756101.3560,54051.6985,0.0000,2162.0679,0.0000,54051.6985,51889.6305,54051.6985,0.01762834,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3785,1
5,48049,38324,48048,0,13661,13661,0,141,141,65,2026-03-22,2026-05-26,96.000000,96.000000,4.000000,96.000000,1859662.2022,1636734.8023,54241.8986,0.0000,2169.6759,52072.2227,54241.8986,52072.2227,2169.6759,0.02916761,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3786,1
5,44408,4202,4787,0,103887,103887,0,300,300,139,2026-03-21,2026-08-06,92.000000,92.000000,4.000000,96.000000,1409524.7558,1240462.5722,54282.9073,0.0000,2171.3163,49940.2747,54282.9073,52111.5910,4342.6326,0.03851150,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3787,1
5,38505,12402,5586,0,24412,24412,0,33,33,131,2026-03-21,2026-08-06,94.000000,94.000000,4.000000,96.000000,3215767.3777,2925071.2142,54295.1909,0.0000,2171.8076,51037.4795,54295.1909,52123.3833,3257.7115,0.01688405,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3788,1
5,55007,7589,55006,0,24433,24433,0,418,418,101,2026-03-21,2026-06-29,96.000000,96.000000,4.000000,96.000000,1386851.2074,1264993.9953,55004.0937,0.0000,2200.1637,52803.9300,55004.0937,52803.9300,2200.1637,0.03966114,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3789,1
5,24018,4328,24017,0,17865,17865,0,249,249,136,2026-03-21,2026-08-06,96.000000,96.000000,4.000000,96.000000,2426638.9990,2192883.6002,55221.3637,0.0000,2208.8545,53012.5092,55221.3637,53012.5092,2208.8545,0.02275632,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3790,1
5,49614,486,49371,0,1663,1663,0,16,16,28,2026-03-27,2026-07-29,0.000000,0.000000,4.000000,96.000000,1963360.9772,1832529.5068,55288.5604,0.0000,2211.5424,0.0000,55288.5604,53077.0180,55288.5604,0.02816016,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3791,1
5,23380,490,23379,0,91505,91505,0,963,963,139,2026-03-21,2026-08-06,92.000000,92.000000,4.000000,96.000000,1649749.9030,1471853.6999,55309.5093,0.0000,2212.3804,50884.7486,55309.5093,53097.1289,4424.7607,0.03352600,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3792,1
5,44491,9885,9925,0,6003,6003,0,10,10,99,2026-03-22,2026-08-06,97.000000,97.000000,3.000000,97.000000,1157591.0000,1044885.0000,54894.2000,0.0000,1646.8260,53247.3740,54894.2000,53247.3740,1646.8260,0.04742107,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3793,1
5,33456,6005,33455,0,25962,25962,0,55,55,137,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,4847189.2138,4375176.5358,56086.6555,0.0000,2243.4662,53282.3227,56086.6555,53843.1893,2804.3328,0.01157096,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3794,1
5,34525,4202,27336,0,109474,109474,0,858,858,137,2026-03-21,2026-08-04,92.000000,92.000000,4.000000,96.000000,11553724.0388,10271223.9371,56734.7871,0.0000,2269.3915,52196.0041,56734.7871,54465.3956,4538.7830,0.00491052,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3795,1
5,44794,433,44683,0,4587,4587,0,18,18,71,2026-03-22,2026-08-05,95.500000,95.500000,4.000000,96.000000,589232.0000,542240.0000,56842.5000,0.0000,2273.7000,54284.5875,56842.5000,54568.8000,2557.9125,0.09646879,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3796,1
5,21746,21041,7746,0,7652,7652,0,57,57,130,2026-03-21,2026-08-06,97.000000,97.000000,3.000000,97.000000,598453.0000,544927.0000,56549.1500,0.0000,1696.4745,54852.6755,56549.1500,54852.6755,1696.4745,0.09449222,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3797,1
5,54857,273,24880,0,1504,1504,0,19,19,28,2026-04-30,2026-08-05,95.000000,95.000000,4.000000,96.000000,614644.0000,546736.0000,57401.9500,0.0000,2296.0780,54531.8525,57401.9500,55105.8720,2870.0975,0.09339056,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3798,1
5,22570,1180,22569,0,7812,7812,0,8,8,123,2026-03-22,2026-08-05,92.000000,92.000000,4.000000,96.000000,1074481.6542,984604.7237,57611.7219,0.0000,2304.4689,53002.7841,57611.7219,55307.2530,4608.9378,0.05361815,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3799,1
5,51449,433,51425,0,17516,17516,0,20,20,130,2026-03-21,2026-08-06,95.500000,95.500000,4.000000,96.000000,4268154.0000,3779254.0000,57625.7000,0.0000,2305.0280,55032.5435,57625.7000,55320.6720,2593.1565,0.01350132,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3800,1
5,54631,433,54630,0,16268,16268,0,76,76,78,2026-03-22,2026-08-06,95.500000,95.500000,4.000000,96.000000,2836110.0000,2592449.0000,57734.1000,0.0000,2309.3640,55136.0655,57734.1000,55424.7360,2598.0345,0.02035679,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3801,1
5,54280,3057,39465,0,17611,17611,0,13,13,96,2026-03-22,2026-08-04,96.000000,96.000000,4.000000,96.000000,1234867.8999,1126573.4290,57752.4365,0.0000,2310.0975,55442.3391,57752.4365,55442.3391,2310.0975,0.04676811,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3802,1
5,47683,273,34856,0,6032,6032,0,54,54,97,2026-03-21,2026-08-06,95.000000,95.000000,4.000000,96.000000,704821.0000,628745.0000,58839.6000,0.0000,2353.5840,55897.6200,58839.6000,56486.0160,2941.9800,0.08348162,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,3803,1
