bet_date,n_rounds,vb_tail,vb_norm,roi_tail,roi_norm,roi_diff,stake,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-06-08,28396,0E-10,75724785.4965185398,,-0.017984350114,,99633431.5896,89830907.9349,1817770.0543,805170,42395,-0.01824458,,-0.01824458,-0.01912727,-1817770.0543,99633431.5896,OK,87945.0127,73281.6555,4.0060,95.9940,AG03-UNRESOLVED,1744488.3987,86052167.4384,1729825.0416,1656543.3860,-14663.3572,0.01736189,0.01662638,-0.00014717,123.7421,2118.9034,42.8770,1817770.0543,2089.3909,99633431.5896,42395.0000,,123.7421,5.1431,17.4855,60.0,200.0,402.2735,1954.6755,12.8578,-2.5716,23.006171,111.788611,7.076856,29,114,22265,16,0E-8,0.01824458,,0.00097901,0.042639,0.901614,0.080972,,2026-06-08,2026-06-08,1,870,29,1,1.000000,,,0.000000,3,0.38686131386861317,0.4233576642335766,0.6058394160583942,E 常规,85,1
2026-05-21,39035,0E-10,68422343.1694929252,,-0.024256644451,,80913583.0678,73613557.8521,1785226.8339,832651,44960,-0.02206338,,-0.02206338,-0.02255331,-1785226.8339,80913583.0678,OK,39642.3387,72541.5274,4.0067,95.9933,AG03-UNRESOLVED,1712685.3065,70607445.7722,1745584.4952,1673042.9678,32899.1887,0.02157344,0.02067691,0.00040660,97.1759,1637.3122,39.7070,1785226.8339,1897.1592,80913583.0678,44960.0000,,97.1759,5.1891,14.7043,51.8914,155.6743,305.3606,1309.3575,12.6037,-2.3114,20.766701,89.045664,6.608653,29,108,23713,16,0E-8,0.02206338,,0.00053852,0.037301,0.909780,0.070297,,2026-05-21,2026-05-21,1,941,29,1,1.000000,,,0.000000,1,0.3795620437956204,0.23357664233576642,0.08759124087591241,E 常规,86,1
2026-05-10,41050,0E-10,78775927.8915910867,,-0.023180328445,,93518559.6713,78775927.8916,1794806.8244,919893,41050,-0.01919199,,-0.01919199,-0.01952609,-1794806.8244,93518559.6713,OK,31245.0577,76933.2779,3.9829,96.0171,AG03-UNRESOLVED,1717873.5465,75560390.8633,1763561.7667,1686628.4888,45688.2202,0.01885788,0.01803523,0.00048855,101.6624,1919.0238,43.7225,1794806.8244,2101.6473,93518559.6713,41050.0000,,101.6624,5.1891,12.9729,51.8914,150.0,259.4572,1297.2855,10.8136,-2.5946,20.000001,99.999961,7.836547,29,112,25565,16,0E-8,0.01919199,,0.00039663,0.028727,0.842356,0.062162,,2026-05-10,2026-05-10,1,854,29,1,1.000000,,,0.000000,3,0.3722627737226277,0.34306569343065696,0.4233576642335766,E 常规,87,1
2026-04-22,45297,0E-10,74298154.7827564894,,-0.024838952610,,81914301.0142,74298154.7828,1803812.1791,925598,45297,-0.02202072,,-0.02202072,-0.02252950,-1803812.1791,81914301.0142,OK,41676.1665,71112.8645,3.9873,96.0127,AG03-UNRESOLVED,1732699.3146,71282183.0912,1762136.0126,1691023.1481,29436.6979,0.02151195,0.02064381,0.00035936,88.4988,1640.2445,39.8219,1803812.1791,1910.8180,81914301.0142,45297.0000,,88.4988,4.2165,13.088,50.0,157.0557,299.9987,1308.7977,10.5412,-2.1082,22.921702,99.999999,6.761838,29,114,24746,16,0E-8,0.02202072,,0.00056093,0.035149,0.907023,0.070971,,2026-04-22,2026-04-22,1,944,29,1,1.000000,,,0.000000,1,0.36496350364963503,0.24087591240875914,0.10948905109489052,E 常规,88,1
2026-06-19,26878,0E-10,64925661.8645496996,,-0.015621852653,,98461211.0706,88930805.5536,1863261.4032,935986,45446,-0.01892381,,-0.01892381,-0.01976596,-1863261.4032,98461211.0706,OK,82918.5040,84321.6391,4.0142,95.9858,AG03-UNRESOLVED,1778939.7640,85256965.6336,1780342.8992,1696021.2600,1403.1351,0.01808167,0.01722527,0.00001425,105.1952,1956.8456,40.9995,1863261.4032,1971.7052,98461211.0706,45446.0000,,105.1952,5.1431,16.6172,51.9286,200.0,385.733,1704.1582,12.8578,-2.5716,23.212933,102.554114,6.330514,29,121,25829,16,0E-8,0.01892381,,0.00093239,0.050554,0.903206,0.092270,,2026-06-19,2026-06-19,1,945,29,1,1.000000,,,0.000000,3,0.35766423357664234,0.36496350364963503,0.5620437956204379,E 常规,89,1
2026-08-01,26828,0E-10,57965114.0899609215,,-0.029995327776,,88775638.2642,79831547.6499,1854262.6864,1003869,44997,-0.02088707,-0.02088707,,-0.02167915,-1854262.6864,88775638.2642,OK,70317.8196,80362.4608,4.0001,95.9999,AG03-UNRESOLVED,1773900.2256,76560145.9310,1783944.8668,1703582.4059,10044.6412,0.02009498,0.01918975,0.00011315,88.4335,1774.1527,41.2086,1854262.6864,1939.6053,88775638.2642,44997.0000,88.4335,,4.0407,12.8426,50.5091,152.3179,303.0548,1284.2576,10.2741,-2.0204,23.597663,99.999997,6.885962,29,112,27815,16,1.00000000,0.02088707,0.02088707,0.00088083,0.045726,0.899251,0.090459,,2026-08-01,2026-08-01,1,956,29,1,1.000000,,1.000000,3.333333,2,0.35036496350364965,0.2846715328467153,0.2846715328467153,E 常规,90,1
2026-03-24,43751,0E-10,84074578.7317308534,,-0.022650999040,,93351700.2362,84074578.7317,1846400.0672,915631,43751,-0.01977897,,-0.01977897,-0.02039998,-1846400.0672,93351700.2362,OK,57973.1350,73579.1536,4.0174,95.9826,AG03-UNRESOLVED,1772820.9135,80562328.6540,1788426.9322,1714847.7786,15606.0187,0.01915795,0.01836975,0.00016717,101.9534,1921.6607,42.2025,1846400.0672,2044.7398,93351700.2362,43751.0000,,101.9534,4.4018,13.7174,52.6635,176.0718,350.6619,1344.1525,12.3224,-2.2009,25.563249,97.988712,7.432403,29,111,25696,16,0E-8,0.01977897,,0.00068954,0.031558,0.900622,0.074210,,2026-03-24,2026-03-24,1,903,29,1,1.000000,,,0.000000,2,0.34306569343065696,0.31386861313868614,0.40145985401459855,E 常规,91,1
2026-07-23,27223,0E-10,65858896.9523089102,,-0.015586396031,,99419317.9538,89249883.6498,1876401.7388,906668,45573,-0.01887361,-0.01887361,,-0.01968680,-1876401.7388,99419317.9538,OK,80845.9980,77055.9112,3.9943,96.0057,AG03-UNRESOLVED,1799345.8275,85640012.4998,1795555.7408,1718499.8295,-3790.0867,0.01806043,0.01728537,-0.00003812,109.6535,1958.3939,41.1735,1876401.7388,1956.6233,99419317.9538,45573.0000,109.6535,,5.1636,15.4907,53.2312,202.8528,379.0176,1501.4003,12.2634,-2.0439,24.467483,96.922891,7.078681,29,120,22890,16,1.00000000,0.01887361,0.01887361,0.00090584,0.050302,0.897712,0.089708,,2026-07-23,2026-07-23,1,959,29,1,1.000000,,1.000000,3.333333,3,0.3357664233576642,0.3722627737226277,0.5985401459854015,E 常规,92,1
2026-06-24,27538,0E-10,67981519.1614057774,,-0.026541913671,,101736923.8778,91332669.7427,1892627.4908,876050,45431,-0.01860315,,-0.01860315,-0.01948251,-1892627.4908,101736923.8778,OK,89463.1355,81147.8892,3.9979,96.0021,AG03-UNRESOLVED,1811479.6015,87645505.3243,1803164.3553,1722016.4661,-8315.2463,0.01772379,0.01692617,-0.00008173,116.1314,2010.3601,41.6594,1892627.4908,1990.1446,101736923.8778,45431.0000,,116.1314,5.1431,17.0416,57.0932,200.0,400.0,1704.1582,12.8578,-2.5716,23.471999,100.0,6.814591,29,112,24541,16,0E-8,0.01860315,,0.00097953,0.053844,0.897734,0.098144,,2026-06-24,2026-06-24,1,951,29,1,1.000000,,,0.000000,4,0.3284671532846715,0.3795620437956204,0.656934306569343,E 常规,93,1
2026-03-27,43723,0E-10,86258911.6821753105,,-0.021720854081,,95747062.4358,86278537.2470,1836247.7943,929806,43725,-0.01917811,,-0.01917811,-0.01956840,-1836247.7943,95747062.4358,OK,37369.4395,70035.2866,4.0269,95.9731,AG03-UNRESOLVED,1766212.5077,82742848.6126,1798878.3548,1728843.0682,32665.8470,0.01878782,0.01805636,0.00034117,102.9753,1973.2084,41.9954,1836247.7943,2013.4296,95747062.4358,43725.0000,,102.9753,4.4766,15.4063,52.6635,176.2425,350.1379,1371.7421,13.1659,-2.2009,22.726953,89.037815,6.68398,29,118,26507,16,0E-8,0.01917811,,0.00043313,0.033320,0.901109,0.078437,,2026-03-27,2026-03-27,1,912,29,1,1.000000,,,0.000000,3,0.32116788321167883,0.35036496350364965,0.5036496350364964,E 常规,94,1
2026-07-28,27325,0E-10,76645046.0468545123,,-0.014206454447,,112581319.4817,100692088.9207,1912097.0716,870102,45487,-0.01698414,-0.01698414,,-0.01793002,-1912097.0716,112581319.4817,OK,106488.5230,66024.2966,4.0425,95.9575,AG03-UNRESOLVED,1846072.7750,96556620.6921,1805608.5486,1739584.2520,-40464.2263,0.01603826,0.01545180,-0.00035942,129.3886,2213.6454,42.0361,1912097.0716,1987.6269,112581319.4817,45487.0000,129.3886,,5.1636,16.18,56.7947,200.0,408.7806,1807.2445,12.9089,-2.0439,25.264531,111.696066,7.996816,29,113,23175,16,1.00000000,0.01698414,0.01698414,0.00105757,0.049158,0.894394,0.075013,,2026-07-28,2026-07-28,1,962,29,1,1.000000,,1.000000,3.333333,5,0.31386861313868614,0.48175182481751827,0.8978102189781022,E 常规,95,1
2026-06-13,30238,0E-10,67487845.9809424146,,-0.021127563467,,88907122.7604,80055598.4805,1870367.5085,881125,45466,-0.02103732,,-0.02103732,-0.02168030,-1870367.5085,88907122.7604,OK,57165.2401,72585.9605,3.9845,96.0155,AG03-UNRESOLVED,1797781.5479,76765257.6570,1813202.2684,1740616.3079,15420.7205,0.02039434,0.01957792,0.00017345,100.9018,1760.7795,41.1377,1870367.5085,1970.8825,88907122.7604,45466.0000,,100.9018,5.1431,18.0009,52.1834,176.2701,340.8316,1359.1598,12.8578,-2.5716,18.934172,75.505213,5.605385,29,111,25778,16,0E-8,0.02103732,,0.00071407,0.045786,0.900441,0.089398,,2026-06-13,2026-06-13,1,949,29,1,1.000000,,,0.000000,2,0.30656934306569344,0.27007299270072993,0.291970802919708,E 常规,96,1
2026-06-27,27333,0E-10,69794881.8690944575,,-0.025685244026,,104708614.4660,93958826.5837,1923029.5606,891559,45351,-0.01836553,,-0.01836553,-0.01910009,-1923029.5606,104708614.4660,OK,76914.0513,77829.3389,3.9896,96.0104,AG03-UNRESOLVED,1845200.2217,90129159.2084,1846115.5093,1768286.1704,915.2876,0.01763098,0.01688769,0.00000874,117.4444,2071.8138,42.4032,1923029.5606,2017.8694,104708614.4660,45351.0000,,117.4444,5.1431,16.6172,51.9286,180.1149,349.9377,1542.9321,12.8578,-2.0771,21.058811,92.85173,7.067658,29,122,25162,16,0E-8,0.01836553,,0.00081859,0.046987,0.897336,0.092581,,2026-06-27,2026-06-27,1,953,29,1,1.000000,,,0.000000,4,0.29927007299270075,0.40145985401459855,0.7445255474452555,E 常规,97,1
2026-03-31,44849,0E-10,93757111.3421810437,,-0.020966829177,,103881467.3880,93757111.3422,1915323.0769,1021875,44849,-0.01843758,,-0.01843758,-0.01892339,-1915323.0769,103881467.3880,OK,50466.2607,78960.2588,4.0029,95.9971,AG03-UNRESOLVED,1836362.8182,89939965.1705,1864856.8163,1785896.5575,28493.9981,0.01795178,0.01719168,0.00027429,101.6577,2090.5062,42.7060,1915323.0769,2063.9257,103881467.3880,44849.0000,,101.6577,4.4023,14.7577,52.3519,160.582,345.0912,1316.5963,12.6494,-2.3505,23.383872,89.214448,6.888471,29,121,28040,16,0E-8,0.01843758,,0.00053827,0.033926,0.902539,0.068272,,2026-03-31,2026-03-31,1,928,29,1,1.000000,,,0.000000,4,0.291970802919708,0.39416058394160586,0.7153284671532847,E 常规,98,1
2026-04-06,42439,0E-10,83811942.4963290004,,-0.024049647449,,93112698.7203,83811942.4963,1968278.4380,954823,42439,-0.02113867,,-0.02113867,-0.02164740,-1968278.4380,93112698.7203,OK,47369.2311,81354.4554,4.0161,95.9839,AG03-UNRESOLVED,1886923.9826,80399032.2817,1920909.2069,1839554.7515,33985.2243,0.02062994,0.01975622,0.00036499,97.5183,1974.8802,46.3790,1968278.4380,2246.8932,93112698.7203,42439.0000,,97.5183,5.2352,14.7577,52.3519,170.2707,323.2632,1308.7977,12.803,-2.1082,21.90478,88.686005,6.607978,29,112,27084,16,0E-8,0.02113867,,0.00056518,0.035811,0.900113,0.082968,,2026-04-06,2026-04-06,1,876,29,1,1.000000,,,0.000000,2,0.2846715328467153,0.26277372262773724,0.3795620437956204,E 常规,99,1
2026-04-13,39072,0E-10,75520607.5812254272,,-0.026505633067,,84369735.8673,75520607.5812,1968583.7017,809086,39072,-0.02333282,,-0.02333282,-0.02372559,-1968583.7017,84369735.8673,OK,33137.8118,80495.1013,4.0082,95.9918,AG03-UNRESOLVED,1888088.6004,72422006.4810,1935445.8899,1854950.7886,47357.2895,0.02294005,0.02198597,0.00056131,104.2778,1932.8575,50.3835,1968583.7017,2473.0951,84369735.8673,39072.0000,,104.2778,5.0,13.088,52.3519,175.886,340.2874,1308.7977,10.5412,-2.1082,26.0,99.999999,7.967452,29,108,21755,16,0E-8,0.02333282,,0.00043879,0.030275,0.895115,0.077352,,2026-04-13,2026-04-13,1,796,29,1,1.000000,,,0.000000,1,0.2773722627737226,0.18248175182481752,0.1678832116788321,E 常规,100,1
2026-06-10,30228,0E-10,83558394.9677000265,,-0.019573634585,,109769366.4595,99219904.9271,1983912.3436,1007639,45600,-0.01807346,,-0.01807346,-0.01848958,-1983912.3436,109769366.4595,OK,45677.1986,80308.4910,3.9814,96.0186,AG03-UNRESOLVED,1903603.8526,95186473.2166,1938235.1450,1857926.6540,34631.2923,0.01765734,0.01692573,0.00031549,108.9372,2175.8751,43.5068,1983912.3436,2108.3022,109769366.4595,45600.0000,,108.9372,5.1431,16.6172,56.6813,172.6817,345.3635,1285.7767,12.8578,-2.5716,20.783544,77.376439,6.555704,29,113,30028,16,0E-8,0.01807346,,0.00046036,0.038505,0.903894,0.079601,,2026-06-10,2026-06-10,1,941,29,1,1.000000,,,0.000000,5,0.27007299270072993,0.4306569343065693,0.8540145985401459,E 常规,101,1
2026-04-15,45457,0E-10,94548981.1454068871,,-0.022255236826,,104382734.3940,94548981.1454,2028140.5528,1008329,45457,-0.01942985,,-0.01942985,-0.02015860,-2028140.5528,104382734.3940,OK,76069.4142,81147.3495,3.9995,96.0005,AG03-UNRESOLVED,1946993.2033,90600021.8468,1952071.1386,1870923.7891,5077.9353,0.01870109,0.01792369,0.00004865,103.5205,2079.9653,44.6167,2028140.5528,2164.5043,104382734.3940,45457.0000,,103.5205,5.2352,14.7577,52.3519,189.855,340.8549,1308.7977,12.9302,-2.6176,23.096812,88.686005,7.014698,29,108,27350,16,0E-8,0.01942985,,0.00080455,0.030996,0.905791,0.075306,,2026-04-15,2026-04-15,1,937,29,1,1.000000,,,0.000000,4,0.26277372262773724,0.3357664233576642,0.7372262773722628,E 常规,102,1
2026-08-05,25624,0E-10,57694826.7609860146,,-0.019770753454,,84189297.1906,75223035.6951,1985728.8841,819123,41779,-0.02358648,-0.02358648,,-0.02389408,-1985728.8841,84189297.1906,OK,25896.9451,80439.5904,3.9720,96.0280,AG03-UNRESOLVED,1905289.2937,72189546.9033,1959831.9390,1879392.3485,54542.6453,0.02327887,0.02232341,0.00064786,102.7798,1800.4987,47.5294,1985728.8841,2241.2290,84189297.1906,41779.0000,102.7798,,4.0407,12.8426,51.3703,166.963,344.5899,1414.5345,10.2741,-2.0204,26.831839,110.144144,8.003052,29,109,21964,16,1.00000000,0.02358648,0.02358648,0.00034427,0.035882,0.893499,0.073755,,2026-08-05,2026-08-05,1,886,29,1,1.000000,,1.000000,3.333333,1,0.25547445255474455,0.1678832116788321,0.15328467153284672,E 常规,103,1
2026-05-06,44690,0E-10,94855075.2703418314,,-0.022718104990,,106223512.8416,94855075.2703,2089840.8273,992727,44690,-0.01967399,,-0.01967399,-0.02028673,-2089840.8273,106223512.8416,OK,65086.7315,81708.1246,3.9945,96.0055,AG03-UNRESOLVED,2008132.7027,90924810.4359,2024754.0957,1943045.9711,16621.3931,0.01906126,0.01829205,0.00015648,107.0017,2122.5123,46.7631,2089840.8273,2239.9151,106223512.8416,44690.0000,,107.0017,5.1891,16.805,54.2856,184.5284,349.162,1483.1945,12.9729,-2.1006,20.777321,88.259336,6.367272,29,109,26984,16,0E-8,0.01967399,,0.00068617,0.035449,0.892976,0.066615,,2026-05-06,2026-05-06,1,933,29,1,1.000000,,,0.000000,4,0.24817518248175183,0.32116788321167883,0.7664233576642335,E 常规,104,1
2026-06-01,27763,0E-10,67997472.6463887864,,-0.028913303224,,93717340.5461,84851908.8260,2052664.8556,841961,42087,-0.02190272,,-0.02190272,-0.02233464,-2052664.8556,93717340.5461,OK,40478.2520,65947.6771,4.0168,95.9832,AG03-UNRESOLVED,1986717.1785,81573935.3784,2012186.6036,1946238.9265,25469.4251,0.02147080,0.02076712,0.00027177,111.3084,2016.1073,48.7719,2052664.8556,2337.8871,93717340.5461,42087.0000,,111.3084,5.1431,15.4293,51.4311,147.1321,300.0,1293.106,12.6253,-2.0771,19.443499,83.80835,7.214083,29,110,24279,16,0E-8,0.02190272,,0.00047705,0.045244,0.905402,0.074724,,2026-06-01,2026-06-01,1,878,29,1,1.000000,,,0.000000,3,0.24087591240875914,0.25547445255474455,0.43795620437956206,E 常规,105,1
2026-06-22,25583,0E-10,53958780.4428630804,,-0.032831237817,,79350799.6716,71414113.3797,2115995.3898,770086,42050,-0.02666634,,-0.02666634,-0.02770755,-2115995.3898,79350799.6716,OK,82621.0472,82235.9773,4.0062,95.9938,AG03-UNRESOLVED,2033759.4125,68467512.1920,2033374.3426,1951138.3653,-385.0699,0.02562513,0.02458877,-0.00000485,103.0415,1698.3142,50.3209,2115995.3898,2423.8206,79350799.6716,42050.0000,,103.0415,5.1929,17.0416,56.5742,172.7481,340.8316,1418.8425,12.8578,-2.5716,20.0,83.257676,6.046474,29,112,23189,16,0E-8,0.02666634,,0.00115693,0.051442,0.899980,0.097690,,2026-06-22,2026-06-22,1,873,29,1,1.000000,,,0.000000,1,0.23357664233576642,0.029197080291970802,0.06569343065693431,E 常规,106,1
2026-04-16,45589,0E-10,86793876.0413737357,,-0.025799384929,,96334980.8173,86793876.0414,2144084.0528,1014772,45589,-0.02225655,,-0.02225655,-0.02324419,-2144084.0528,96334980.8173,OK,95144.5647,92818.7437,4.0067,95.9933,AG03-UNRESOLVED,2051265.3090,83152277.4005,2048939.4881,1956120.7444,-2325.8210,0.02126890,0.02030540,-0.00002414,94.9326,1903.8337,47.0307,2144084.0528,2278.5165,96334980.8173,45589.0000,,94.9326,5.2352,14.7577,52.3519,175.8807,316.7844,1308.7977,12.6486,-2.5299,21.465765,88.686005,6.432771,29,109,26441,16,0E-8,0.02225655,,0.00109621,0.032516,0.900959,0.068290,,2026-04-16,2026-04-16,1,941,29,1,1.000000,,,0.000000,3,0.22627737226277372,0.22627737226277372,0.5109489051094891,E 常规,107,1
2026-05-30,28819,0E-10,60830980.2130147256,,-0.022095355583,,84206194.9537,76145869.1648,2102583.0114,893677,45041,-0.02496946,,-0.02496946,-0.02559036,-2102583.0114,84206194.9537,OK,52284.1384,81295.7723,4.0109,95.9891,AG03-UNRESOLVED,2021287.2390,73025233.7353,2050298.8729,1969003.1006,29011.6339,0.02434855,0.02338311,0.00034453,94.2244,1690.5901,46.6815,2102583.0114,2234.4134,84206194.9537,45041.0000,,94.2244,5.1891,15.5674,51.8914,155.6743,278.8349,1260.3718,12.9729,-2.1006,17.911426,80.962083,6.052662,29,116,24804,16,0E-8,0.02496946,,0.00068663,0.045390,0.904279,0.079297,,2026-05-30,2026-05-30,1,941,29,1,1.000000,,,0.000000,1,0.21897810218978103,0.10218978102189781,0.16058394160583941,E 常规,108,1
2026-06-07,27317,0E-10,55276806.5739621172,,-0.033683634617,,73597223.4181,66278351.8770,2129164.0660,740603,40845,-0.02892995,,-0.02892995,-0.02947693,-2129164.0660,73597223.4181,OK,40256.3773,84700.5550,4.0052,95.9948,AG03-UNRESOLVED,2044463.5110,63578543.1794,2088907.6887,2004207.1337,44444.1776,0.02838297,0.02723210,0.00060388,99.3747,1622.6797,52.1279,2129164.0660,2504.8989,73597223.4181,40845.0000,,99.3747,5.1431,16.1125,51.4311,170.4158,340.0777,1453.3646,12.8578,-2.0771,21.106391,90.200811,6.167538,29,126,20703,16,0E-8,0.02892995,,0.00060738,0.045227,0.900555,0.082059,,2026-06-07,2026-06-07,1,850,29,1,1.000000,,,0.000000,1,0.2116788321167883,0.0,0.014598540145985401,E 常规,109,1
2026-03-22,23470,0E-10,70169847.1798375575,,-0.030029645428,,89092835.5624,80247612.9474,2137965.9698,820225,27688,-0.02399706,,-0.02399706,-0.02437699,-2137965.9698,89092835.5624,OK,33849.5471,87992.4052,3.9968,96.0032,AG03-UNRESOLVED,2049973.5646,76977870.8508,2104116.4227,2016124.0175,54142.8581,0.02361712,0.02262947,0.00060771,108.6200,2898.2813,77.2163,2137965.9698,3635.9965,89092835.5624,27688.0000,,108.6200,5.2663,13.8532,50.0303,154.0629,275.1059,1316.5863,13.1659,-2.2009,19.858639,95.038366,7.840783,17,116,22972,16,0E-8,0.02399706,,0.00042181,0.029238,0.900719,0.071322,,2026-03-22,2026-03-22,1,588,17,1,1.000000,,,0.000000,2,0.20437956204379562,0.15328467153284672,0.29927007299270075,E 常规,110,1
2026-06-05,30461,0E-10,72411978.2009378983,,-0.025117863265,,95153988.5735,85610127.3580,2194672.9848,925045,45527,-0.02306444,,-0.02306444,-0.02379974,-2194672.9848,95153988.5735,OK,69967.3471,90263.1678,3.9995,96.0005,AG03-UNRESOLVED,2104409.8170,82131958.0964,2124705.6377,2034442.4699,20295.8207,0.02232913,0.02138053,0.00021329,102.8642,1880.4254,48.2060,2194672.9848,2334.7585,95153988.5735,45527.0000,,102.8642,5.1431,16.6172,51.4311,172.6817,343.1705,1430.2909,12.8578,-2.0771,20.651573,86.073121,6.190238,29,115,25199,16,0E-8,0.02306444,,0.00081728,0.040576,0.899701,0.081485,,2026-06-05,2026-06-05,1,940,29,1,1.000000,,,0.000000,3,0.19708029197080293,0.20437956204379562,0.48175182481751827,D VIP 优质 · 加码留存，严禁误伤,111,1
2026-04-19,40953,0E-10,68332134.0177409549,,-0.032943532036,,75975926.5945,68332134.0177,2191491.7765,796703,40953,-0.02884455,,-0.02884455,-0.02962915,-2191491.7765,75975926.5945,OK,59610.0696,96113.4291,3.9993,96.0007,AG03-UNRESOLVED,2095378.3474,65487205.8577,2131881.7069,2035768.2778,36503.3595,0.02805996,0.02679491,0.00048046,95.3629,1668.5501,53.5124,2191491.7765,2563.1483,75975926.5945,40953.0000,,95.3629,5.2352,14.7577,52.3519,168.659,275.4635,1145.6576,12.6494,-2.1082,18.665803,77.631396,6.461928,29,114,21695,16,0E-8,0.02884455,,0.00087236,0.030565,0.899392,0.069988,,2026-04-19,2026-04-19,1,855,29,1,1.000000,,,0.000000,1,0.1897810218978102,0.0072992700729927005,0.029197080291970802,D VIP 优质 · 加码留存，严禁误伤,112,1
2026-08-03,25522,0E-10,56358378.2997569692,,-0.032526520850,,85073038.5677,76466594.2279,2226331.8276,846646,42043,-0.02616965,-0.02616965,,-0.02684292,-2226331.8276,85073038.5677,OK,57276.5548,100524.3729,4.0000,96.0000,AG03-UNRESOLVED,2125807.4547,73336086.0647,2169055.2728,2068530.8999,43247.8181,0.02549639,0.02431476,0.00050836,100.4824,1818.7711,52.9537,2226331.8276,2507.1304,85073038.5677,42043.0000,100.4824,,4.0407,13.7891,51.3703,180.9162,371.8477,1419.1406,12.1222,-2.0204,26.966787,102.917584,7.287092,29,115,22910,16,1.00000000,0.02616965,0.02616965,0.00074904,0.043267,0.898835,0.089752,,2026-08-03,2026-08-03,1,888,29,1,1.000000,,1.000000,3.333333,1,0.18248175182481752,0.0364963503649635,0.17518248175182483,D VIP 优质 · 加码留存，严禁误伤,113,1
2026-06-12,30373,0E-10,94648331.6504245481,,-0.021319047725,,122301329.8045,109857607.9980,2238461.1908,884741,45594,-0.01830284,,-0.01830284,-0.01884276,-2238461.1908,122301329.8045,OK,66033.1119,100783.8663,3.9888,96.0112,AG03-UNRESOLVED,2137677.3245,105236453.7169,2172428.0788,2071644.2125,34750.7544,0.01776291,0.01693885,0.00028414,138.2340,2409.4751,49.0955,2238461.1908,2358.7578,122301329.8045,45594.0000,,138.2340,5.1431,17.0416,51.9286,180.0087,400.0,2201.7988,12.8578,-2.5716,23.471999,129.20155,8.111574,29,113,26684,16,0E-8,0.01830284,,0.00060108,0.040362,0.898254,0.082860,,2026-06-12,2026-06-12,1,949,29,1,1.000000,,,0.000000,5,0.17518248175182483,0.41605839416058393,0.9708029197080292,D VIP 优质 · 加码留存，严禁误伤,114,1
2026-05-15,45048,0E-10,81923160.4605160929,,-0.027643706475,,90990779.8798,81923160.4605,2215968.7727,947896,45048,-0.02435377,,-0.02435377,-0.02488889,-2215968.7727,90990779.8798,OK,48691.0286,87564.9194,3.9912,96.0088,AG03-UNRESOLVED,2128403.8533,78604261.8044,2167277.7442,2079712.8247,38873.8909,0.02381865,0.02285630,0.00042723,95.9924,1818.5749,49.1913,2215968.7727,2375.1005,90990779.8798,45048.0000,,95.9924,4.3254,12.9729,51.8914,172.1217,339.9152,1297.2861,10.5031,-2.1006,26.202024,100.000008,7.399476,29,102,26233,16,0E-8,0.02435377,,0.00059435,0.038614,0.900346,0.063801,,2026-05-15,2026-05-15,1,933,29,1,1.000000,,,0.000000,2,0.1678832116788321,0.13138686131386862,0.3357664233576642,D VIP 优质 · 加码留存，严禁误伤,115,1
2026-07-24,27385,0E-10,61592088.4150579268,,-0.031626688533,,92456742.5751,83377785.1998,2235116.4611,890824,45541,-0.02417473,-0.02417473,,-0.02485314,-2235116.4611,92456742.5751,OK,62724.1678,86579.6485,3.9991,96.0009,AG03-UNRESOLVED,2148536.8126,79979348.8856,2172392.2933,2085812.6448,23855.4807,0.02349631,0.02255988,0.00025802,103.7879,1830.8290,49.0792,2235116.4611,2316.1829,92456742.5751,45541.0000,103.7879,,5.1636,16.3512,60.0,200.0,346.5304,1358.6957,12.9089,-2.0439,21.19293,83.094428,6.347408,29,119,23601,16,1.00000000,0.02417473,0.02417473,0.00075229,0.041183,0.901803,0.080398,,2026-07-24,2026-07-24,1,965,29,1,1.000000,,1.000000,3.333333,2,0.16058394160583941,0.1386861313868613,0.35766423357664234,D VIP 优质 · 加码留存，严禁误伤,116,1
