uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_late_xagg,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp_xagg,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
130513401,573,0,shoe_pos>=0.80,0E-7,,,78.687609075044,,,-0.183063121008,,,45088.0000000000,-8253.9500000000,430169.0000,408206.5000,40758.1000,4063,899,-0.09474904,-0.12785574,-0.09221008,-0.09474904,-40758.1000,430169.0000,OK,0.0000,1630.3240,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1630.3240,1630.3240,1630.3240,1630.3240,1630.3240,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,8151.6200,7525.0581,32606.4800,33233.0419,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39127.7760,391878.2400,40758.1000,39127.7760,1630.3240,0.09474904,0.09095908,1630.3240,39127.7760,0.09095908,1630.3240,1630.3240,1630.3240,1630.3240,1630.3240,39127.7760,0.09095908,8151.6200,7525.0581,32606.4800,33233.0419,0.07579923,0.07725578,0.00378996,105.8747,454.0673,45.3372,2397.5353,192.2552,25304.0588,52.8824,83.4877,108.0977,50.0,50.0,70.0,200.0,366.9971,1000.0,50.0,-50.0,7.339941,20.0,2.117494,23,105,20,10,0.07122782,0.09474904,0.12785574,0E-8,0.000000,0.948944,0.706375,-0.03564567,2026-05-18,2026-08-06,17,212,134,81,0.209877,0.772336,0.835481,1.506594,5,0.9766216856060606,0.3477746212121212,0.3477746212121212,0.8941761363636364,0.8941761363636364,0.8511364582466073,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06210118,D 净利最高二十分位 · 优先留存,16502,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148370083,232,53,shoe_pos>=0.80,0.2284483,0.9111111164093018,359.129458908038,405.100169484934,0.886520139857,-0.056145844390,-0.009956535064,19033.8613221260,-1068.6722159360,91546.7916599292,-1790.6497494732,1345317.7400,1193360.4274,41023.8951,2390,2041,-0.03049383,0.01805798,-0.05057597,-0.03049383,-41023.8951,1345317.7400,OK,0.0000,1640.9558,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1640.9558,1640.9558,1640.9558,1640.9558,1640.9558,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,8204.7790,7574.1311,32819.1160,33449.764,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39382.9393,1145626.0103,41023.8951,39382.9393,1640.9558,0.03049383,0.02927408,1640.9558,39382.9393,0.02927408,1640.9558,1640.9558,1640.9558,1640.9558,1640.9558,39382.9393,0.02927408,8204.7790,7574.1311,32819.1160,33449.764,0.02439507,0.02486384,0.00121975,562.8945,584.6940,20.0999,854.6645,54.3363,28027.4529,42.5208,572.1467,559.1544,263.7974,525.1549,840.2479,1124.1467,1264.9421,1517.9305,430.627,-31.5093,2.408703,2.890443,1.071864,29,142,74,5,0.29259773,0.03049383,-0.01805798,0E-8,0.000000,0.887047,0.000837,0.06863395,2026-04-08,2026-08-05,48,755,532,120,0.400000,1.023236,0.727907,0.228423,5,0.9766808712121212,0.554391571969697,0.554391571969697,0.9598129734848485,0.9598129734848485,0.9434684872200483,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04121527,D 净利最高二十分位 · 优先留存,16503,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
51911093,104,13,shoe_pos>=0.80,0.1250000,0.8666666746139526,550.068114105562,741.897770118405,0.741433842048,-0.557706856887,-0.058865760880,7150.8854833723,-3988.0978668905,74663.5825641472,-7962.2841496263,1865763.9458,1664810.4089,41157.6190,2473,2468,-0.02205939,-0.09854101,-0.00509769,-0.02205939,-41157.6190,1865763.9458,OK,0.0000,1646.3048,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1646.3048,1646.3048,1646.3048,1646.3048,1646.3048,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,8231.5238,7598.8202,32926.0952,33558.7988,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39511.3142,1598217.9925,41157.6190,39511.3142,1646.3048,0.02205939,0.02117702,1646.3048,39511.3142,0.02117702,1646.3048,1646.3048,1646.3048,1646.3048,1646.3048,39511.3142,0.02117702,8231.5238,7598.8202,32926.0952,33558.7988,0.01764751,0.01798663,0.00088238,754.4537,674.5585,16.6765,478.5770,112.4525,21694.9296,28.6977,828.0462,739.8707,443.095,568.0914,1104.6306,1325.5568,1704.2743,2272.3657,557.4695,0.0,3.0,4.0,1.32805,20,152,94,5,0.18151862,0.02205939,0.09854101,0E-8,0.000000,0.892294,0.997978,-0.09344332,2026-03-23,2026-08-04,86,366,308,135,0.637037,1.119177,0.991430,0.625407,5,0.9767400568181818,0.6131628787878788,0.6131628787878788,0.9704663825757576,0.9704663825757576,0.9584547498126718,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03748065,D 净利最高二十分位 · 优先留存,16504,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
51475016,338,71,shoe_pos>=0.80,0.2100592,0.8958333134651184,317.957018471986,219.263093772371,1.450116446875,0.156185842396,-0.092543814471,22574.9483115110,3525.8873190900,81118.1943487340,-1891.9279807039,1997690.4128,1807682.9796,41352.1763,4657,4654,-0.02069999,-0.10462443,0.00344738,-0.02069999,-41352.1763,1997690.4128,OK,0.0000,1654.0871,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1654.0871,1654.0871,1654.0871,1654.0871,1654.0871,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,8270.4353,7634.7408,33081.7411,33717.4356,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39698.0893,1735375.6605,41352.1763,39698.0893,1654.0871,0.02069999,0.01987199,1654.0871,39698.0893,0.01987199,1654.0871,1654.0871,1654.0871,1654.0871,1654.0871,39698.0893,0.01987199,8270.4353,7634.7408,33081.7411,33717.4356,0.01655999,0.01687821,0.00082800,428.9651,388.4149,8.8853,344.6015,13.1235,16647.4201,38.7833,468.3740,418.8256,87.2905,172.6817,350.6619,879.4301,1753.3093,4396.6104,131.4982,0.0,10.153414,25.460771,2.484137,30,213,95,3,0.22343821,0.02069999,0.10462443,0E-8,0.000000,0.904886,0.000000,-0.10807182,2026-03-21,2026-08-06,120,3151,1862,139,0.863309,1.118303,0.498601,0.340109,5,0.9767992424242424,0.6242305871212122,0.6242305871212122,0.9724786931818182,0.9724786931818182,0.9612854883023895,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02729396,D 净利最高二十分位 · 优先留存,16505,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
125552398,1827,543,shoe_pos>=0.80,0.2972085,0.8979591727256775,142.671792155190,145.330547494606,0.981705461204,0.043306411774,-0.032877797461,77470.7831402683,3354.9816351164,264075.2061233427,-2780.1607890515,3078307.7232,2769524.0771,41360.3271,33254,33205,-0.01343606,-0.02476813,-0.00916571,-0.01343606,-41360.3271,3078307.7232,OK,0.0000,1654.4131,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1654.4131,1654.4131,1654.4131,0.0000,0.0000,4.000000,4.000000,4.000000,0.000000,0.000000,96.000000,96.000000,96.000000,100.000000,100.000000,5.0,4963.2393,4767.3567,36397.0878,36592.9704,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39705.9140,2658743.1140,41360.3271,39705.9140,1654.4131,0.01343606,0.01289862,1654.4131,39705.9140,0.01289862,1654.4131,1654.4131,1654.4131,0.0000,0.0000,39705.9140,0.01289862,4963.2393,4767.3567,36397.0878,36592.9704,0.01182373,0.01188737,0.00053744,92.5695,83.4068,1.2456,341.8209,3.2946,25440.5597,274.4215,93.6036,92.1858,51.4311,77.8372,128.5777,180.7244,257.1553,259.4572,77.4533,0.0,3.30376,3.333333,1.189272,30,267,162,5,0.27369773,0.01343606,0.02476813,0E-8,0.000000,0.899690,0.004150,-0.01560242,2026-03-22,2026-08-06,121,12554,3126,138,0.876812,1.015380,1.401439,0.574416,5,0.976858428030303,0.6896898674242424,0.6896898674242424,0.9829545454545454,0.9829545454545454,0.9760219798518025,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.01021828,D 净利最高二十分位 · 优先留存,16506,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150768421,2041,483,shoe_pos>=0.80,0.2366487,0.8979591727256775,161.282011316472,165.518544794731,0.974404478462,-0.068531908931,-0.001143082243,77899.2114658559,-5338.5816659442,335777.1042560461,-5633.3573061602,1725649.2663,1557835.0995,41411.0976,10887,5843,-0.02399740,-0.01864226,-0.02559390,-0.02399740,-41411.0976,1725649.2663,OK,0.0000,1656.4439,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1656.4439,1656.4439,2070.5549,2070.5549,2070.5549,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,9524.5524,8689.8372,31886.5451,32721.2603,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39754.6537,1495521.6955,41411.0976,39754.6537,1656.4439,0.02399740,0.02303751,1656.4439,39754.6537,0.02303751,1656.4439,1656.4439,2070.5549,2070.5549,2070.5549,39754.6537,0.02303751,9524.5524,8689.8372,31886.5451,32721.2603,0.01847800,0.01896171,0.00095990,158.5055,266.6156,7.0873,627.4409,27.3702,26146.2010,88.5303,159.3524,158.2548,25.7155,77.4533,231.4398,387.2667,569.5762,917.3442,56.7991,-23.4011,7.353798,11.843832,2.046464,29,178,107,7,0.22965810,0.02399740,0.01864226,0E-8,0.000000,0.902753,0.254891,0.00695164,2026-05-30,2026-08-06,66,1513,765,69,0.956522,1.006936,0.757394,1.162493,5,0.9769176136363636,0.5974786931818182,0.5974786931818182,0.9676254734848485,0.9676254734848485,0.9544584131213054,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02435913,D 净利最高二十分位 · 优先留存,16507,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
142006242,239,2,shoe_pos>=0.80,0.0083682,0.8469388484954834,102.740605655850,170.214523034873,0.603594827421,1.000000000000,0.046960059595,205.4812113117,205.4812113117,40546.3231705767,2099.8895538481,650296.6317,593629.0604,41457.8177,2868,1782,-0.06375216,0.44739662,-0.06633384,-0.06375216,-41457.8177,650296.6317,OK,0.0000,1658.3127,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1658.3127,1658.3127,2072.8909,2072.8909,2072.8909,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,9535.2981,8699.6411,31922.5196,32758.1765,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39799.5049,569883.8980,41457.8177,39799.5049,1658.3127,0.06375216,0.06120208,1658.3127,39799.5049,0.06120208,1658.3127,1658.3127,2072.8909,2072.8909,2072.8909,39799.5049,0.06120208,9535.2981,8699.6411,31922.5196,32758.1765,0.04908917,0.05037421,0.00255009,226.7422,333.1252,23.2648,1256.2975,106.0302,19705.9585,54.0000,74.2721,229.1178,26.176,78.5279,151.8205,418.8153,890.9872,2594.5723,64.8643,-26.176,11.346128,33.040149,2.887411,26,140,59,8,0.00502535,0.06375216,-0.44739662,0E-8,0.000000,0.912859,0.000000,0.51373046,2026-03-25,2026-08-02,33,391,270,131,0.251908,0.324165,1.196548,0.801036,5,0.9769767992424242,0.41157670454545453,0.41157670454545453,0.9243016098484849,0.9243016098484849,0.8935142785779702,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04410886,D 净利最高二十分位 · 优先留存,16508,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
58629644,507,92,shoe_pos>=0.80,0.1814596,0.875,88.908367880291,88.471449725962,1.004938521474,-0.203836185951,-0.010585762357,8179.5698449868,-1667.2923199224,44895.2214812610,-2055.9554829313,1276874.1590,1139955.4693,41562.8275,9543,9512,-0.03255045,-0.04162928,-0.03073378,-0.03255045,-41562.8275,1276874.1590,OK,0.0000,1662.5131,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1662.5131,1662.5131,1662.5131,2078.1414,2078.1414,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,9143.8220,8375.9804,32419.0054,33186.8471,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39900.3144,1094357.2505,41562.8275,39900.3144,1662.5131,0.03255045,0.03124843,1662.5131,39900.3144,0.03124843,1662.5131,1662.5131,1662.5131,2078.1414,2078.1414,39900.3144,0.03124843,9143.8220,8375.9804,32419.0054,33186.8471,0.02538935,0.0259907,0.00130202,133.8022,119.8439,4.3695,324.7096,14.7858,9975.5794,74.3125,139.6987,132.6816,64.6665,111.4939,167.2409,227.2366,284.0457,374.558,110.4631,0.0,2.547634,3.359448,1.200085,30,226,348,7,0.16673589,0.03255045,0.04162928,0E-8,0.000000,0.892770,0.963114,-0.01089550,2026-03-22,2026-08-06,128,2811,1546,138,0.927536,1.052887,0.717614,0.482270,5,0.9770359848484849,0.5403053977272727,0.5403053977272727,0.9578006628787878,0.9578006628787878,0.9406377487303306,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01909166,D 净利最高二十分位 · 优先留存,16509,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148318825,1574,265,shoe_pos>=0.80,0.1683609,0.8541666865348816,44.283018867925,41.975553857907,1.054971639393,-0.144439710268,-0.006206093255,11735.0000000000,-1695.0000000000,66681.0000000000,-2036.0000000000,960004.0000,864087.0000,41616.6500,18122,10590,-0.04335050,-0.01237437,-0.05006096,-0.04335050,-41616.6500,960004.0000,OK,0.0000,1664.6660,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1664.6660,1664.6660,1872.7493,1872.7493,1872.7493,4.000000,4.000000,4.500000,4.500000,4.500000,96.000000,96.000000,95.500000,95.500000,95.500000,5.0,8947.5798,8211.0175,32669.0703,33405.6325,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,39951.9840,829523.5200,41616.6500,39951.9840,1664.6660,0.04335050,0.04161648,1664.6660,39951.9840,0.04161648,1664.6660,1664.6660,1872.7493,1872.7493,1872.7493,39951.9840,0.04161648,8947.5798,8211.0175,32669.0703,33405.6325,0.03403014,0.03479739,0.00173402,52.9745,81.5946,3.9298,660.5817,47.6163,15238.1587,168.0952,55.8256,52.3948,10.0,20.0,50.0,150.0,230.0,390.0,15.0,-10.0,11.5,19.5,2.648725,14,104,95,8,0.17805967,0.04335050,0.01237437,0E-8,0.000000,0.900087,0.881801,0.03768659,2026-04-07,2026-07-23,63,874,293,108,0.583333,1.065479,1.282099,1.161214,5,0.9770951704545454,0.4856178977272727,0.4856178977272727,0.9464962121212122,0.9464962121212122,0.924735658979269,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01809388,D 净利最高二十分位 · 优先留存,16510,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
130872077,3881,638,shoe_pos>=0.80,0.1643906,0.884615421295166,17.919500033682,16.859241181939,1.062888883331,-0.185342923286,-0.027628899884,11432.6410214891,-2118.9591078006,66107.1601745170,-3629.5559236774,821225.7722,761467.0099,41679.7071,43775,10756,-0.05075304,-0.02726495,-0.05618127,-0.05075304,-41679.7071,821225.7722,OK,0.0000,1667.1883,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1667.1883,1667.1883,1667.1883,2500.7824,2500.7824,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,10003.1297,9096.4823,31676.5774,32583.2248,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,40012.5188,731008.3295,41679.7071,40012.5188,1667.1883,0.05075304,0.04872292,1667.1883,40012.5188,0.04872292,1667.1883,1667.1883,1667.1883,2500.7824,2500.7824,40012.5188,0.04872292,10003.1297,9096.4823,31676.5774,32583.2248,0.03857231,0.03967633,0.00203012,18.7602,70.7946,3.8750,541.2949,32.1603,10665.2698,139.6883,20.5851,18.3835,4.1543,6.2314,18.4275,62.3144,75.8965,102.1952,6.2314,-4.2165,12.179623,16.399938,3.010567,29,184,57,8,0.18772180,0.05075304,0.02726495,0E-8,0.000000,0.927232,0.000000,0.02891631,2026-03-27,2026-08-06,77,1296,866,133,0.578947,1.119761,1.161814,1.116386,5,0.9771543560606061,0.45359848484848486,0.45359848484848486,0.9380326704545454,0.9380326704545454,0.9128299059195737,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01795371,D 净利最高二十分位 · 优先留存,16511,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145427851,443,51,shoe_pos>=0.80,0.1151242,0.8666666746139526,105.803921568627,115.405612244898,0.916800487520,0.371219421794,-0.159897433630,5396.0000000000,2003.1000000000,50635.0000000000,-5230.5000000000,4218220.0000,3731315.0000,41684.7000,17206,5341,-0.00988206,-0.01419756,-0.00826943,-0.00988206,-41684.7000,4218220.0000,OK,0.0000,1667.3880,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1667.3880,1667.3880,1875.8115,1875.8115,1875.8115,4.000000,4.000000,4.500000,4.500000,4.500000,96.000000,96.000000,95.500000,95.500000,95.500000,5.0,8962.2105,8224.4439,32722.4895,33460.2561,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,40017.3120,3582062.4000,41684.7000,40017.3120,1667.3880,0.00988206,0.00948678,1667.3880,40017.3120,0.00948678,1667.3880,1667.3880,1875.8115,1875.8115,1875.8115,40017.3120,0.00948678,8962.2105,8224.4439,32722.4895,33460.2561,0.00775742,0.00793232,0.00039528,245.1598,698.6173,7.8047,563.3068,125.9356,57002.9730,72.1757,256.8223,241.0691,33.0,61.0,310.0,750.0,1000.0,1813.5156,50.0,-33.0,16.393443,29.729764,4.019014,4,42,60,12,0.27202991,0.00988206,0.01419756,0E-8,0.000000,0.884571,0.608334,-0.00592814,2026-03-21,2026-08-03,74,331,176,136,0.544118,1.065347,1.080289,1.858244,5,0.9772135416666666,0.720407196969697,0.720407196969697,0.987985321969697,0.987985321969697,0.9830988260760969,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02547818,D 净利最高二十分位 · 优先留存,16512,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148389164,337,90,shoe_pos>=0.80,0.2670623,0.913968563079834,226.855555555556,222.279352226721,1.020587622210,-0.040356075819,-0.054524342932,20417.0000000000,-823.9500000000,75320.0000000000,-3817.5000000000,1573054.0000,1421415.0000,42038.3000,6311,6287,-0.02672400,-0.02613571,-0.02690169,-0.02672400,-42038.3000,1573054.0000,OK,0.0000,1681.5320,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1681.5320,1681.5320,1681.5320,2101.9150,2101.9150,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,9248.4260,8471.8004,32789.8740,33566.4996,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,40356.7680,1364558.4000,42038.3000,40356.7680,1681.5320,0.02672400,0.02565504,1681.5320,40356.7680,0.02565504,1681.5320,1681.5320,1681.5320,2101.9150,2101.9150,40356.7680,0.02565504,9248.4260,8471.8004,32789.8740,33566.4996,0.02084472,0.02133843,0.00106896,249.2559,226.0880,6.6865,778.4870,23.1488,29130.6296,116.4259,250.9663,248.7439,100.0,220.0,350.0,500.0,599.4971,700.0,186.0,0.0,2.724987,3.181818,1.132981,29,185,54,4,0.23197233,0.02672400,0.02613571,0E-8,0.000000,0.903602,0.001426,0.00076598,2026-04-08,2026-08-05,54,1816,734,120,0.450000,1.008935,1.221435,0.663845,5,0.9772727272727273,0.5767637310606061,0.5767637310606061,0.9651988636363636,0.9651988636363636,0.9510448755307634,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02348324,D 净利最高二十分位 · 优先留存,16513,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
134206524,4163,1095,shoe_pos>=0.80,0.2630315,0.8999999761581421,24.525942966288,22.646661661146,1.082982707706,-0.160703699803,0.016943832183,26855.9075480850,-4315.8437045418,96335.8655244814,-3138.5869565184,974591.4563,896766.9556,42106.0910,30426,17131,-0.04320384,-0.04885795,-0.04100259,-0.04320384,-42106.0910,974591.4563,OK,0.0000,1684.2436,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1684.2436,1684.2436,1684.2436,2526.3655,2526.3655,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,10105.4618,9189.5394,32000.6292,32916.5516,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,40421.8474,860896.2774,42106.0910,40421.8474,1684.2436,0.04320384,0.04147568,1684.2436,40421.8474,0.04147568,1684.2436,1684.2436,1684.2436,2526.3655,2526.3655,40421.8474,0.04147568,10105.4618,9189.5394,32000.6292,32916.5516,0.03283492,0.03377472,0.00172815,32.0315,52.3476,2.4579,307.3437,4.8099,7113.8063,125.0438,31.6640,32.1769,8.1756,18.9056,33.0135,81.7561,126.0372,210.2449,14.7577,-4.2165,6.666667,11.12079,1.69429,30,261,372,5,0.28022224,0.04320384,0.04885795,0E-8,0.000000,0.920147,0.000000,-0.00785537,2026-03-21,2026-08-06,137,8754,2878,139,0.985612,0.984060,0.825170,0.786496,5,0.9773319128787878,0.48674242424242425,0.48674242424242425,0.9471472537878788,0.9471472537878788,0.9256514861377071,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01422618,D 净利最高二十分位 · 优先留存,16514,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
132319851,1924,164,shoe_pos>=0.80,0.0852391,0.8695651888847351,99.858551797041,91.176527946633,1.095222137165,-0.217891373802,-0.056609955070,16376.8024947147,-3568.3639940561,176847.4916807886,-12652.6024988998,1632525.0877,1475701.3248,42604.8726,17036,17034,-0.02609753,-0.07623268,-0.02057408,-0.02609753,-42604.8726,1632525.0877,OK,0.0000,1704.1949,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1704.1949,1704.1949,1704.1949,2130.2436,2130.2436,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,9373.0720,8585.9793,33231.8006,34018.8933,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,40900.6777,1416673.2718,42604.8726,40900.6777,1704.1949,0.02609753,0.02505363,1704.1949,40900.6777,0.02505363,1704.1949,1704.1949,1704.1949,2130.2436,2130.2436,40900.6777,0.02505363,9373.0720,8585.9793,33231.8006,34018.8933,0.02035607,0.02083821,0.00104390,95.8280,86.6327,2.5012,387.3170,8.4735,14841.1372,154.8545,95.6932,95.8428,21.5304,42.7058,107.6519,215.3038,427.0584,1047.5172,21.6272,0.0,10.0,24.528664,2.243908,29,219,94,3,0.09923804,0.02609753,0.07623268,0E-8,0.000000,0.903938,0.000000,-0.05565860,2026-03-22,2026-08-06,110,5028,1321,138,0.797101,0.998439,1.221363,0.916955,5,0.9773910984848485,0.5818536931818182,0.5818536931818182,0.9660866477272727,0.9660866477272727,0.9522937307468154,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01426663,D 净利最高二十分位 · 优先留存,16515,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
