window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,stake_xagg,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
W1,49.230.92.65,9,5,0,2,2,750,321,4138.8691193274,-74.0759544678,-74.0759544678,0.017641600221395493,0.839999794960022,4138.8691,3921.3631,74.0760,750,321,-0.01789763,0.04589354,-0.08791385,-0.01789763,-74.0760,4138.8691,OK,0.0000,1.9234,3.9520,96.0480,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1.9234,1.9234,1.9234,3.6958,5.5523,3.952000,3.952000,3.952000,4.062667,4.338667,96.048000,96.048000,96.048000,95.937333,95.661333,5.0,15.0184,14.0339,59.0575,60.042,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,72.1525,3766.9305,74.0760,72.1525,1.9234,0.01789763,0.01743291,1.9234,72.1525,0.01743291,1.9234,1.9234,1.9234,3.6958,5.5523,72.1525,0.01743291,15.0184,14.0339,59.0575,60.042,0.01426900,0.01450686,0.00046472,5.5185,12.2161,0.2308,9.2595,0.8925,517.3586,40.1250,5.0365,6.1661,2.0204,4.2165,8.1756,10.3857,14.3073,33.6099,4.0878,-2.0204,3.393196,7.971096,1.308793,26,54,1,8,0.52326122,0.01789763,-0.04589354,0E-8,0.000000,0.947448,0.008000,0.13380740,2026-04-11,2026-08-02,8,83,66,114,0.070175,0.816807,0.912665,1.744204,1,0.4260307194826192,0.4860838433999307,0.4860838433999307,0.02679293220926204,0.02679293220926204,0.02679293220926204,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10392671,E 常规,3690,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,117.6.97.130,9,6,4,3,3,453,339,2445.4548334303,-74.6370731173,-74.6370731173,0.3194443881511688,0.5594376921653748,2445.4548,2255.0568,74.6371,453,339,-0.03052073,0.14336788,-0.05024601,-0.03052073,-74.6371,2445.4548,OK,0.0000,2.1171,3.8609,96.1391,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2.1171,2.1171,1.9951,0.1465,0.1465,3.860927,3.860927,4.721854,3.878587,3.878587,96.139073,96.139073,95.278146,96.121413,96.121413,5.0,6.5223,6.598,68.1147,68.0391,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,72.5200,2167.8247,74.6371,72.5200,2.1171,0.03052073,0.02965500,2.1171,72.5200,0.02965500,2.1171,2.1171,1.9951,0.1465,0.1465,72.5200,0.02965500,6.5223,6.598,68.1147,68.0391,0.02785361,0.02782266,0.00086573,5.3984,6.6521,0.2202,3.1099,0.5370,101.8940,14.1250,4.0843,5.6028,2.5818,4.9297,6.7359,10.2862,12.8578,22.3185,3.8727,-2.5716,2.608232,4.527369,1.095071,28,77,1,8,0.10187944,0.03052073,-0.14336788,0E-8,0.000000,0.922142,0.000000,0.19361388,2026-03-27,2026-07-19,24,139,129,115,0.208696,0.728967,0.756580,0.339598,1,0.4261462062593833,0.4088231897447742,0.4088231897447742,0.010393809908765447,0.010393809908765447,0.010393809908765447,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10112996,E 常规,3691,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,180.246.177.196,7,7,4,4,4,371,370,14099.4665460722,-75.8039338858,-75.8039338858,1.0,1.0,14099.4665,12355.9856,75.8039,371,186,-0.00537637,-0.00537637,,-0.00537637,-75.8039,14099.4665,OK,0.0000,3.0322,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3.0322,3.0322,3.0322,4.9272,4.9272,4.000000,4.000000,4.000000,4.102426,4.102426,96.000000,96.000000,96.000000,95.897574,95.897574,5.0,18.9509,17.0805,56.8530,58.7234,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,72.7718,11861.7462,75.8039,72.7718,3.0322,0.00537637,0.00516131,3.0322,72.7718,0.00516131,3.0322,3.0322,3.0322,4.9272,4.9272,72.7718,0.00516131,18.9509,17.0805,56.8530,58.7234,0.00403228,0.00416494,0.00021505,38.0040,66.4300,0.4075,37.9020,3.1585,7049.7333,93.0000,38.0040,,37.9018,37.9018,37.9018,37.9021,37.9021,37.9021,37.9018,0.0,1.000009,1.000009,1.002696,6,21,1,2,1.00000000,0.00537637,0.00537637,0E-8,0.000000,0.876344,0.000000,,2026-07-15,2026-07-16,2,24,12,2,1.000000,,1.000000,3.333333,2,0.42626169303614736,0.5690033491165262,0.5690033491165262,0.22300496593140084,0.22300496593140084,0.22300496593140084,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13652846,E 常规,3692,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,171.253.233.83,19,6,0,4,4,403,296,25675.4148300055,-73.1009773129,-73.1009773129,0.01212340034544468,1.0,25675.4148,20218.7348,73.1010,403,296,-0.00284712,0.30934006,-0.12845614,-0.00284712,-73.1010,25675.4148,OK,0.0000,0.2156,3.9628,96.0372,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.2156,0.2156,-6.2613,26.0647,26.0647,3.962779,3.962779,4.153846,4.682382,4.682382,96.037221,96.037221,95.846154,95.317618,95.317618,5.0,46.2994,40.224,26.8016,32.877,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,72.8854,19412.9533,73.1010,72.8854,0.2156,0.00284712,0.00283872,0.2156,72.8854,0.00283872,0.2156,0.2156,-6.2613,26.0647,26.0647,72.8854,0.00283872,46.2994,40.224,26.8016,32.877,0.00104386,0.00128049,0.00000840,63.7107,68.3065,0.2470,4.3001,0.7097,1510.3185,17.4118,105.2370,54.9815,10.4704,13.088,38.7267,130.8798,261.7596,848.8887,12.9089,-2.6176,20.0,64.860188,4.86788,23,76,1,8,0.28691208,0.00284712,-0.30934006,0E-8,0.000000,0.787475,0.000000,0.43779620,2026-04-02,2026-07-31,17,103,83,121,0.140496,1.914044,1.651794,0.956374,3,0.4263771798129114,0.5842476036493821,0.5842476036493821,0.42037186742118027,0.42037186742118027,0.42037186742118027,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10822655,E 常规,3693,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,125.212.159.167,30,8,5,4,4,1120,1119,8431.2260915017,-75.9949933918,-75.9949933918,0.17587719857692719,1.0,8431.2261,7464.8449,75.9950,1120,618,-0.00901352,,-0.00901352,-0.00901352,-75.9950,8431.2261,OK,0.0000,2.9922,3.9973,96.0027,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2.9922,2.9922,3.6432,-0.4019,-0.4019,3.997321,3.997321,4.972321,4.942857,4.942857,96.002679,96.002679,95.027679,95.057143,95.057143,5.0,8.8238,8.5624,67.1712,67.4326,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,73.0027,7166.3999,75.9950,73.0027,2.9922,0.00901352,0.00865862,2.9922,73.0027,0.00865862,2.9922,2.9922,3.6432,-0.4019,-0.4019,73.0027,0.00865862,8.8238,8.5624,67.1712,67.4326,0.00796695,0.00799795,0.00035490,7.5279,12.0790,0.1230,3.6188,0.2763,401.4870,29.4286,,7.5279,2.5946,2.5946,12.7134,15.5674,25.9457,51.8914,2.5946,0.0,10.0,20.0,2.901396,25,121,1,2,0E-8,0.00901352,,0E-8,0.000000,0.885381,0.000000,,2026-04-03,2026-06-17,21,275,218,76,0.276316,,,0.000000,1,0.4264926665896755,0.5459059937637141,0.5459059937637141,0.10416907264118258,0.10416907264118258,0.10416907264118258,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07490062,E 常规,3694,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,49.237.189.58,8,5,1,2,2,258,212,8390.4703855899,-79.7209956758,-101.5008264407,0.014505600556731224,0.9714285135269165,8390.4704,7166.1616,79.7210,258,212,-0.00950137,0.24810718,-0.21191740,-0.01209716,-79.7210,8390.4704,OK,21.7798,-15.3067,4.4264,95.5736,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-15.3067,-15.3067,-15.3067,0.6084,24.3781,4.426357,4.426357,4.426357,5.472868,6.798450,95.573643,95.573643,95.573643,94.527132,93.201550,5.0,-20.9335,-13.8666,78.8747,71.8077,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,95.0277,6825.0655,57.9412,73.2478,-37.0865,0.00690559,0.00872989,-15.3067,73.2478,0.00872989,-15.3067,-15.3067,-15.3067,0.6084,24.3781,73.2478,0.00872989,-20.9335,-13.8666,78.8747,71.8077,0.00940051,0.00855825,-0.00442008,32.5212,33.8026,0.3760,9.9651,2.0441,1048.8088,26.5000,65.9268,23.2602,6.6027,11.632,41.5429,103.8573,122.6342,174.9035,10.3026,-2.2009,10.542817,15.036394,2.795836,18,28,1,7,0.44001133,0.00950137,-0.24810718,0.00303926,0.170543,0.854083,0.093023,0.46002458,2026-03-24,2026-07-13,8,39,36,112,0.071429,2.834314,2.027195,1.466704,1,0.42660815336643954,0.5426723640143204,0.5426723640143204,0.1032451784270701,0.1032451784270701,0.1032451784270701,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12788269,E 常规,3695,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,182.232.237.20,8,5,0,2,2,1025,578,9523.8727465446,-76.3534411024,-76.3534411024,0.017328700050711632,0.12448222935199738,9523.8727,8750.9026,76.3534,1025,578,-0.00801706,,-0.00801706,-0.00801706,-76.3534,9523.8727,OK,0.0000,3.0541,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3.0541,3.0541,3.0541,-0.5701,-1.5266,4.000000,4.000000,4.000000,7.189268,7.590244,96.000000,96.000000,96.000000,92.810732,92.409756,5.0,7.0658,7.2488,69.2877,69.1046,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,73.2993,8400.8665,76.3534,73.2993,3.0541,0.00801706,0.00769638,3.0541,73.2993,0.00769638,3.0541,3.0541,3.0541,-0.5701,-1.5266,73.2993,0.00769638,7.0658,7.2488,69.2877,69.1046,0.00727516,0.00725594,0.00032068,9.2916,15.1400,0.1321,7.6353,0.9311,952.3873,57.8000,,9.2916,2.1006,6.3019,12.6037,20.7715,27.0029,41.5429,4.2012,-2.1006,4.284908,6.592167,1.474419,26,69,1,8,0E-8,0.00801706,,0E-8,0.000000,0.918839,0.000000,,2026-04-04,2026-07-04,10,82,72,92,0.108696,,,0.000000,1,0.42672364014320363,0.551449359048389,0.551449359048389,0.12645802055664626,0.12645802055664626,0.12645802055664626,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07744899,E 常规,3696,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,103.10.69.110,18,16,8,8,8,855,855,11436.4169561465,-75.6152484469,-75.6152484469,1.0,1.0,11436.4170,10483.1760,75.6152,855,314,-0.00661180,,-0.00661180,-0.00661180,-75.6152,11436.4170,OK,0.0000,1.9928,3.2643,96.7357,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1.9928,1.9928,1.9928,3.3361,3.3361,3.264327,3.264327,3.264327,4.216374,4.216374,96.735673,96.735673,96.735673,95.783626,95.783626,5.0,12.6505,11.8303,62.9648,63.7849,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,73.6225,10136.9820,75.6152,73.6225,1.9928,0.00661180,0.00643755,1.9928,73.6225,0.00643755,1.9928,1.9928,1.9928,3.3361,3.3361,73.6225,0.00643755,12.6505,11.8303,62.9648,63.7849,0.00550564,0.00557735,0.00017425,13.3759,33.3859,0.2408,18.9038,3.4371,2859.1042,78.5000,,13.3759,5.2352,10.4704,20.9408,20.9408,21.0654,73.0833,10.4704,0.0,2.011902,6.980005,1.277501,4,17,1,2,0E-8,0.00661180,,0E-8,0.000000,0.916649,0.000000,,2026-03-31,2026-04-15,4,22,13,16,0.250000,,,0.000000,1,0.42683912691996767,0.5609192747430419,0.5609192747430419,0.16491511721907842,0.16491511721907842,0.16491511721907842,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10507874,E 常规,3697,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,113.22.210.41,7,5,3,3,3,1085,1083,6063.5633697331,-75.9042676729,-75.9042676729,0.5018181800842285,1.0,6063.5634,5552.3714,75.9043,1085,1082,-0.01251810,-0.01251810,,-0.01251810,-75.9043,6063.5634,OK,0.0000,2.2771,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2.2771,2.2771,2.2771,3.0362,3.0362,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,12.9037,12.0597,63.0005,63.8446,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,73.6271,5385.8002,75.9043,73.6271,2.2771,0.01251810,0.01214255,2.2771,73.6271,0.01214255,2.2771,2.2771,2.2771,3.0362,3.0362,73.6271,0.01214255,12.9037,12.0597,63.0005,63.8446,0.01039002,0.01052921,0.00037554,5.5885,5.1316,0.0702,37.9521,0.7990,3031.7817,541.0000,5.5885,,5.1636,5.1636,5.1636,5.1636,5.1636,5.1636,5.1636,0.0,1.0,1.0,1.082304,29,39,1,2,1.00000000,0.01251810,0.01251810,0E-8,0.000000,0.915694,0.000000,,2026-07-14,2026-07-15,2,95,31,2,1.000000,,1.000000,3.333333,1,0.4269546136967317,0.5210763367594411,0.5210763367594411,0.05866728259614274,0.05866728259614274,0.05866728259614274,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05660647,E 常规,3698,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,113.185.46.227,27,5,1,2,2,410,299,48297.2804585570,-77.4446651370,-77.4446651370,0.009855999611318111,0.11200474947690964,48297.2805,43198.3538,77.4447,410,299,-0.00160350,-0.01474954,0.00769333,-0.00160350,-77.4447,48297.2805,OK,0.0000,2.8858,3.8537,96.1463,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2.8858,2.8858,19.0301,16.7979,17.0099,3.853659,3.853659,4.129268,4.324390,4.470732,96.146341,96.146341,95.870732,95.675610,95.529268,5.0,58.6096,50.3216,18.8351,27.1231,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,74.5588,41487.8578,77.4447,74.5588,2.8858,0.00160350,0.00154375,2.8858,74.5588,0.00154375,2.8858,2.8858,19.0301,16.7979,17.0099,74.5588,0.00154375,58.6096,50.3216,18.8351,27.1231,0.00038998,0.00056159,0.00005975,117.7982,144.4761,0.2590,2.9786,0.5912,1857.5877,11.5000,162.6575,98.5729,12.8578,55.9662,129.0889,258.1778,438.9022,955.2572,51.6356,-5.1431,7.842272,17.068463,2.10481,28,78,1,8,0.41424426,0.00160350,0.01474954,0E-8,0.000000,0.894426,0.080488,-0.02244287,2026-03-22,2026-08-03,26,131,114,135,0.192593,1.650125,1.380814,1.380814,4,0.4270701004734958,0.5911768102552257,0.5911768102552257,0.6586210878854372,0.6586210878854372,0.6586210878854372,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10768224,E 常规,3699,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,113.185.92.119,13,6,4,4,4,351,337,4374.0925153540,-77.0294104187,-77.0294104187,1.0,1.0,4374.0925,3916.4060,77.0294,351,337,-0.01761038,-0.00725953,-0.03659089,-0.01761038,-77.0294,4374.0925,OK,0.0000,2.4315,3.6439,96.3561,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2.4315,2.6370,3.0315,3.2018,4.4902,3.643875,3.849003,3.923077,4.643875,4.652422,96.356125,96.150997,96.076923,95.356125,95.347578,5.0,15.7920,14.5499,61.2374,62.4795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,74.5979,3766.3152,77.0294,74.5979,2.4315,0.01761038,0.01705448,2.4315,74.5979,0.01705448,2.4315,2.6370,3.0315,3.2018,4.4902,74.5979,0.01705448,15.7920,14.5499,61.2374,62.4795,0.01400002,0.01428398,0.00055589,12.4618,11.6214,0.2286,12.8382,0.3890,729.0154,56.1667,39.3126,5.5326,2.683,5.2352,7.9956,38.5277,51.3703,89.7695,5.2352,0.0,9.812499,17.147319,2.380391,29,88,1,5,0.64710650,0.01761038,0.00725953,0E-8,0.000000,0.895364,0.000000,0.02933136,2026-04-01,2026-08-03,6,198,69,125,0.048000,7.105650,3.154644,2.157022,1,0.42718558725025985,0.48827809215844786,0.48827809215844786,0.030603995842476035,0.030603995842476035,0.030603995842476035,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1014296,E 常规,3700,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,223.206.50.252,76,19,10,12,11,1657,1528,72810.0689393527,-705.9279404680,-1301.1616385275,0.7875000238418579,1.0,72810.0689,66137.0776,705.9279,1657,1528,-0.00969547,,-0.00969547,-0.01787063,-705.9279,72810.0689,OK,595.2337,35.2964,5.0000,95.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,35.2964,35.2964,35.2964,35.2964,35.2964,5.000000,5.000000,5.000000,5.000000,5.000000,95.000000,95.000000,95.000000,95.000000,95.000000,5.0,176.4820,159.6944,-65.7877,-49.0001,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,670.6315,62830.2237,110.6942,75.3978,-559.9373,0.00152032,0.00103554,35.2964,75.3978,0.00103554,35.2964,35.2964,35.2964,35.2964,35.2964,75.3978,0.00103554,176.4820,159.6944,-65.7877,-49.0001,-0.00090355,-0.00067299,-0.00769038,43.9409,43.2834,0.4620,50.4234,1.7430,5200.7192,109.1429,,43.9409,21.0824,37.105,63.2471,94.8707,110.9987,137.0354,31.6236,0.0,2.991479,3.693182,1.184232,25,135,1,6,0E-8,0.00969547,,0.00900000,0.900000,0.908351,0.009656,,2026-04-16,2026-04-29,14,405,176,14,1.000000,,,0.000000,4,0.4273010740270239,0.5408245755860954,0.5408245755860954,0.7809215844785772,0.7809215844785772,0.7809215844785772,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0476341,E 常规,3701,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,1.54.34.120,9,6,2,2,2,345,344,1063.4342808452,-78.4085921557,-78.4085921557,1.0,1.0,1063.4343,930.4727,78.4086,345,283,-0.07373149,,-0.07373149,-0.07373149,-78.4086,1063.4343,OK,0.0000,2.4948,3.2174,96.7826,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,2.4948,2.4948,2.4948,3.3499,3.3499,3.217391,3.217391,3.217391,4.202899,4.202899,96.782609,96.782609,96.782609,95.797101,95.797101,5.0,14.1840,13.1853,64.2246,65.2233,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,75.9138,899.5017,78.4086,75.9138,2.4948,0.07373149,0.07138553,2.4948,75.9138,0.07138553,2.4948,2.4948,2.4948,3.3499,3.3499,75.9138,0.07138553,14.1840,13.1853,64.2246,65.2233,0.06039354,0.06133267,0.00234596,3.0824,3.2879,0.2771,78.4086,1.6683,1063.4343,283.0000,,3.0824,2.5818,2.5818,2.5818,2.5818,5.1636,12.9089,2.5818,0.0,2.0,5.0,1.193913,23,22,1,2,0E-8,0.07373149,,0E-8,0.000000,0.874970,0.000000,,2026-07-06,2026-07-06,1,47,23,1,1.000000,,,0.000000,1,0.427416560803788,0.2190784155214228,0.2190784155214228,0.00219424875851715,0.00219424875851715,0.00219424875851715,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11068441,E 常规,3702,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,49.237.170.61,7,5,2,2,2,304,222,4636.0153671962,-80.4672399270,-80.9557844712,0.007373299915343523,0.059441905468702316,4636.0154,4085.7364,80.4672,304,222,-0.01735698,-0.12975072,0.03642525,-0.01746236,-80.4672,4636.0154,OK,0.4885,3.0774,4.1579,95.8421,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3.0774,3.0774,3.0774,-3.3958,-3.3958,4.157895,4.157895,4.157895,4.953947,4.953947,95.842105,95.842105,95.842105,95.046053,95.046053,5.0,2.4407,3.396,77.5380,76.5827,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,77.3898,3921.6963,79.9787,76.9013,2.5889,0.01725160,0.01658779,3.0774,76.9013,0.01658779,3.0774,3.0774,3.0774,-3.3958,-3.3958,76.9013,0.01658779,2.4407,3.396,77.5380,76.5827,0.01672514,0.01651908,0.00055843,15.2501,18.4042,0.3625,11.4953,1.2010,662.2879,31.7143,34.1007,12.0599,4.4018,10.3857,19.5667,40.8781,54.5873,81.7561,10.3857,-3.4273,5.255996,7.87197,1.468366,26,45,1,5,0.32364630,0.01735698,0.12975072,0.00011957,0.126316,0.881303,0.000000,-0.16617597,2026-03-25,2026-07-29,7,67,48,127,0.055118,2.827597,2.236102,1.078821,1,0.427532047580552,0.4895484467028525,0.4895484467028525,0.03372213881510567,0.03372213881510567,0.03372213881510567,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12496926,E 常规,3703,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,182.232.74.57,11,5,2,2,2,565,537,10705.5347147356,-80.4504486015,-80.4504486015,0.035808999091386795,1.0,10705.5347,9788.7899,80.4504,565,537,-0.00751485,0.01081841,-0.01275945,-0.00751485,-80.4504,10705.5347,OK,0.0000,3.2180,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,3.2180,3.2180,3.3230,-4.0920,-4.0920,4.000000,4.000000,4.004425,5.275221,5.275221,96.000000,96.000000,95.995575,94.724779,94.724779,5.0,1.5751,2.7517,78.8754,77.6987,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,77.2324,9397.2383,80.4504,77.2324,3.2180,0.00751485,0.00721425,3.2180,77.2324,0.00721425,3.2180,3.2180,3.3230,-4.0920,-4.0920,77.2324,0.00721425,1.5751,2.7517,78.8754,77.6987,0.00736772,0.00725781,0.00030059,18.9478,18.2287,0.1498,6.1885,1.3408,823.5027,41.3077,15.8754,20.0584,8.8036,17.6072,22.009,35.2144,44.018,66.0269,17.6072,0.0,2.5,3.75,1.076143,20,52,1,8,0.22243771,0.00751485,-0.01081841,0E-8,0.000000,0.914367,0.000000,0.02357786,2026-03-30,2026-08-06,13,60,49,130,0.100000,0.791462,0.837849,0.741459,1,0.42764753435731606,0.5549139623513107,0.5549139623513107,0.14909342880240212,0.14909342880240212,0.14909342880240212,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08035123,E 常规,3704,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,116.98.2.106,31,9,3,5,5,779,771,11554.8609588595,-82.4024034938,-82.4024034938,0.2256809026002884,0.7999998927116394,11554.8610,10421.4120,82.4024,779,771,-0.00713141,,-0.00713141,-0.00713141,-82.4024,11554.8610,OK,0.0000,4.8647,3.4146,96.5854,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,4.8647,4.8647,7.1435,5.6316,5.3437,3.414634,3.414634,3.617458,4.456996,4.437741,96.585366,96.585366,96.382542,95.543004,95.562259,5.0,27.8481,24.8611,54.5543,57.5413,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,77.5377,10065.9012,82.4024,77.5377,4.8647,0.00713141,0.00671040,4.8647,77.5377,0.00671040,4.8647,4.8647,7.1435,5.6316,5.3437,77.5377,0.00671040,27.8481,24.8611,54.5543,57.5413,0.00472133,0.00497984,0.00042101,14.8329,13.5167,0.1069,2.8415,0.4020,398.4435,26.5862,,14.8329,8.6381,13.088,18.3232,26.176,34.8402,52.3519,11.7792,0.0,2.662,4.0,1.133326,13,54,1,5,0E-8,0.00713141,,0E-8,0.000000,0.901907,0.000000,,2026-04-04,2026-05-04,29,205,99,31,0.935484,,,0.000000,1,0.42776302113408016,0.5582630788774685,0.5582630788774685,0.16687839242406743,0.16687839242406743,0.16687839242406743,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06705829,E 常规,3705,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
