uid1,uid2,总同桌局数
73703589,148125188,56
116758834,131378925,56
81846921,146857986,56
116122468,137245559,56
136178756,147448137,56
122553026,136830943,56
133316249,137143705,56
110818333,139649528,56
40677431,136223043,56
141935665,147075807,56
74793449,146238116,56
58352628,118771558,56
145022875,145960860,56
126527236,146997418,56
19931853,32604546,56
79382676,149076115,56
132052634,142234609,56
130189367,145429721,56
107587651,142417444,56
47651653,100925155,56
140287806,143825940,56
104725419,129407067,56
140082728,144863378,56
52038389,133767947,56
93456783,118569080,56
68767224,122100934,56
134090919,139045947,56
132557393,137462372,56
115261810,146605802,56
77856660,148020657,56
113988022,147610682,56
102394685,142668385,56
49285724,144599109,56
110449804,124429964,56
40677431,135979248,56
139849308,146406963,56
54543394,148500338,56
146314916,147046107,56
143081652,145846574,56
129476552,145866388,56
43921031,143571118,56
93861035,106195450,56
123265023,148544956,56
122991424,143103230,56
133163934,142009960,56
47745566,148469983,56
142918093,146617820,56
130112070,132839729,56
79890699,130829977,56
104083541,140516889,56
137561655,139614157,56
118803259,128734586,56
11413166,107312460,56
106195450,144343893,56
70659768,143328816,56
112845720,136756798,56
145830857,147470875,56
6255961,128649203,56
69925481,146977307,56
62625970,146314916,56
43921031,147652556,56
111458275,145836393,56
131015403,150389642,56
130122926,143436007,56
46311039,147497314,56
66228851,141199646,56
133771706,135339859,56
13049252,148462192,56
5383143,147857446,56
86707186,107587651,56
85109801,147467762,56
28633698,148530167,56
129976676,142020180,56
104343322,133586624,56
128768638,148351021,56
124694529,134509303,56
11413166,36018418,56
69925481,101495897,56
124747851,142010143,56
84877977,150153233,56
77856660,146825747,56
141664705,148415074,56
146698944,150673027,56
51792700,148705311,56
207244,116012673,56
129916295,130404989,56
118530305,149055107,56
134920997,148334926,56
118923596,149276475,56
135428863,142478759,56
123421956,133054869,56
115716807,140122164,56
55336879,72427495,56
70307520,143844834,56
106854977,147081525,56
106195450,137965637,56
139169953,147871198,56
143091226,148565236,56
134729808,143408028,56
135623736,142262798,56
140445234,146850173,56
113606534,148526758,56
24862477,77445482,56
107429304,139497569,56
115968087,147448497,56
71999916,82368236,56
118915056,148500640,56
130317086,140453441,56
149885446,150608398,56
134206524,147381949,56
132619852,149651647,56
143463437,149960975,56
130241775,142008887,56
89670904,133107019,56
136523211,147615562,56
114636798,123591261,56
69530343,130798068,56
140608290,150359890,56
89596067,136574733,56
129822391,137681695,56
120316504,122623171,56
49285724,134942123,56
128456256,147454393,56
123681382,140677633,56
74515105,106195450,56
40301765,146895618,56
137014834,140217890,56
125682290,147623024,56
11413166,96549481,56
124260957,139774166,56
68360281,133991270,56
130196817,148541506,56
142022107,142188825,56
63956826,148621182,56
104351962,143293096,56
125452148,147201703,56
71032203,125946039,56
44540989,142088971,56
132319851,149467022,56
140608290,147221531,56
100131625,137995147,56
77369651,143571118,56
49285724,149374602,56
145836393,147299493,56
143571118,143926995,56
57024343,125924418,56
28633698,65414205,56
100336882,124075465,56
145144285,148541506,56
102781143,129641635,56
132684686,146238116,56
7948166,128474124,56
4826061,127055338,56
142072076,149690211,56
85109801,149665818,56
145787149,147215961,56
110684478,125452148,56
125894801,147745019,56
137060518,142117038,56
148437837,149543164,56
68232328,118817122,56
6690481,147075807,56
123168531,142020180,56
131591035,143436007,56
92796177,139260400,56
71868458,107429304,56
72634316,138944152,56
120290322,142011092,56
68360281,146104602,56
13049252,149692705,56
128924640,136015144,56
135715113,140315396,56
93187905,118353952,56
85109801,149365098,56
114573339,148883608,56
122678865,129424233,56
141556233,148145617,56
119545794,135715113,56
142020180,147794760,56
123363956,140282788,56
142391599,149037533,56
59896462,149312312,56
142009960,144249419,56
142391599,148360028,56
101457083,148485727,56
111220023,150549202,56
126016462,135843743,56
123619706,126384622,56
122916039,145302805,56
127769891,146958419,56
143066478,147153213,56
122589326,142006502,56
132932371,149651647,56
137861088,149700167,56
139542561,143066478,56
117825289,120987120,56
97151582,114024356,56
131024857,146475154,56
89670904,112138196,56
115314671,130016579,56
36912650,142227496,56
97706524,148089546,56
123115889,147671468,56
145930634,148331425,56
123265023,130016579,56
10649454,145606352,56
125452148,144751236,56
56357215,142983141,56
65564531,123932171,56
112854433,146524082,56
62772563,145317579,56
129745466,134179781,56
92542401,116007922,56
111675761,147448497,56
136115317,136939289,56
12179026,82368236,56
75623101,149755362,56
119978658,147212893,56
99086896,139644177,56
135715113,146043996,56
107406366,116245533,56
123207830,147857605,56
54046314,147664410,56
114749708,139194177,56
106802473,139996371,56
115822008,148147026,56
127501697,149854175,56
115314671,149173342,56
59665310,145869322,56
27556632,150099738,56
142117038,149682363,56
111469623,139793826,56
94863925,134355602,56
110750769,114371805,56
121690455,127968706,56
95361235,149479300,56
63006662,140287806,56
132758840,147874075,56
55385214,135104178,56
79584690,139896482,56
92335638,117053059,56
121058513,125094384,56
114268112,120316504,56
130016579,133771706,56
111902618,149771454,56
142024819,148058940,56
116998222,135174823,56
8788462,146806632,56
30578407,133169778,56
133369275,145302805,56
120604891,148626890,56
122932039,148710857,56
26941630,147803060,56
130191053,146165294,56
114682517,146208157,56
72216248,131176360,56
147908907,150668831,56
36894888,139712318,56
124075465,149359053,56
148196307,149686521,56
122058085,148945049,56
113453781,147857453,56
101054871,121220767,56
77445482,136930242,56
119631151,148421142,56
106195450,135049221,56
65999660,148308624,56
13049252,142029020,56
125582747,137746424,56
134611684,146620806,56
139136427,146445600,56
7697855,134862049,56
7948166,149496181,56
140840421,150214345,56
131238514,141556233,56
122483080,149118342,56
51984146,144420046,56
110449804,134684035,56
148405514,148409493,56
23716595,48625661,56
123265023,136015144,56
7745202,141610000,56
78807500,148408157,56
112858640,148088919,56
123670655,148403957,56
115291564,149736922,56
84773768,125232199,56
145869322,149605514,56
46311039,148237286,56
111902618,146104602,56
97049257,145569604,56
121853330,150237311,56
135733883,146517701,56
143790538,146895618,56
84205997,119631151,56
125979786,144492584,56
107556797,126363641,56
128429263,129458205,56
81846921,119179797,56
118670037,122588952,56
123591261,145854213,56
19509414,97380444,56
144854420,149049707,56
7890381,21026054,56
142011802,150930572,56
115364082,122551281,56
134090856,146317198,56
89770381,119978513,56
112122083,136930242,56
8837928,151345205,56
84133602,85234917,56
143808976,151676314,56
111487062,146001058,56
4218122,7652964,56
74793449,107430966,56
115359456,150154554,56
151423780,151789680,56
22477772,148407325,56
137076767,148408157,56
22236980,131178027,56
73301806,149651647,56
26397801,31160697,56
59889161,111220023,56
105566931,148440887,56
73071283,151315610,56
143502482,150014770,56
123076168,135946301,56
149316979,150748272,56
65213955,141319460,56
142391599,148253022,56
134896269,146889846,56
76288156,146406963,56
70659768,139614157,56
136682216,146423286,56
90473758,124090781,56
141556233,148053622,56
122573294,137701626,56
142888928,148530395,56
120316504,137778607,56
135702585,141189077,56
137322241,151925816,56
6255961,142903814,56
127829185,141584193,56
145043563,147908907,56
115359456,148416843,56
115728114,137666873,56
27761687,128598881,56
36894888,147393177,56
150962552,151174104,56
93227718,130877292,56
142316568,147866175,56
97159139,134503813,56
52373518,124272274,56
131826697,148451304,56
135274539,150190100,56
126976807,148561713,56
144399797,151070607,56
113913268,135252795,56
133832526,151247418,56
142009583,151534498,56
122595710,146268663,56
148020053,150780288,56
23185062,132379841,56
75768784,125418850,56
131826697,142957810,56
137462372,149446176,56
144722801,145723588,56
64263114,148745595,56
91935079,150925482,56
112845720,151561276,56
129521935,142016301,56
123376695,127260036,56
122578411,131333663,56
78887542,132133020,56
126404796,134960636,56
111232601,144523207,56
128021311,150496602,56
134729808,142075729,56
115291564,127829185,56
151582132,151922500,56
118052710,145740033,56
129644228,131067716,56
119636387,149698357,56
31160697,146149154,56
35204565,145803571,56
122578576,150417438,56
124817276,147197635,56
122551676,142573354,56
119636387,146699962,56
10649454,151374912,56
112332786,135702585,56
35659270,134308334,56
107556797,142125505,56
101054871,142917777,56
148966265,149592717,56
142743360,147453796,56
21072441,108184754,56
39239029,111929509,56
116790351,131967929,56
74793449,150172614,56
52169523,151034070,56
31160697,137150163,56
54585191,122139598,56
42966775,69143775,56
65449202,89334789,56
89596067,151305957,56
115061913,123932171,56
87525057,129021826,56
77702731,150014770,56
47667878,130850377,56
87345772,141664705,56
59896462,128424457,56
147761702,148432551,56
117072337,140608290,56
112138196,150745918,56
49291334,136115317,56
135093305,151520921,56
116085580,142008057,56
129533017,142668385,56
125559706,128158508,56
123363956,150886737,56
107906451,132766266,56
80537647,131949635,56
108569149,114219666,56
102937482,149269803,56
116790351,148708925,56
142983141,149008658,56
8765586,107906451,56
80380989,149365098,56
137701626,148451205,56
83540511,97049257,56
113395069,139733513,56
105761693,142979219,56
148422328,148983052,56
134503813,140964866,56
92449728,121662707,56
141556233,150730529,56
34782907,150750813,56
123903499,151823178,56
53580558,148291000,56
80537647,81775620,56
93899731,139169953,56
54866465,129409110,56
103211739,150997335,56
134078295,147117211,56
47651653,79088375,56
106358817,106593553,56
135022954,137254059,56
31945965,146669299,56
97637664,139169953,56
104343322,147671468,56
142020180,149553447,56
119449411,135702585,56
118419115,136684570,56
5823154,100582476,56
117035445,148737345,56
142024819,150598037,56
137714111,145870516,56
67193076,148630990,56
104523157,147199253,56
116007922,148451355,56
138233454,142115345,56
115261810,118225245,56
145506636,149334108,56
113453781,121177155,56
63956826,103211739,56
142255348,142262798,56
131967929,142532245,56
31160697,145459401,56
139343192,145930274,56
134509303,142369323,56
144242275,148809689,56
69143631,116388530,56
105273178,143293096,56
139273617,142316568,56
31499059,143266083,56
124641075,136930242,56
80507532,142048363,56
67553792,150383515,56
122551101,139610271,56
40301765,129015764,56
132309454,149608415,56
97704279,146939909,56
81078358,101660143,56
25186958,139961817,56
95461351,151370636,56
145780776,147669076,56
145780776,147419411,56
94863925,102102196,56
142020180,151423878,56
94163947,150517783,56
121736427,125586945,56
142332562,151946651,56
137163648,143751239,56
6208918,148408157,56
71999916,151451271,56
119881104,140821456,56
6717896,65468059,56
129464536,135252795,56
88247187,117344808,56
35471813,150266088,56
67927220,129511236,56
124466716,132684686,56
147795038,150589279,56
93387125,149158803,56
17657393,118038235,56
76821344,148945343,56
137046699,152070188,56
142316568,144775791,56
136773670,149661103,56
77302483,144523207,56
31160697,150551390,56
128734586,139343579,56
112136663,148549376,56
123330972,148854350,56
133831900,139669415,56
128768638,139411885,56
117765467,142174146,56
100240847,135375055,56
115718596,148492309,56
112912381,137701626,56
142478759,150660636,56
151236773,151472371,56
138059037,150651538,56
135715113,150153751,56
146190430,149114868,56
60953973,68754199,56
136663437,151172575,56
12272473,136094085,56
92005139,111232601,56
75675262,151299268,56
114666297,138105635,56
103996476,152223089,56
139254169,142128714,56
87525057,145623860,56
134880255,139551868,56
147857665,152712593,56
32604546,63985991,56
83095108,116122468,56
136026941,148403046,56
48785505,143219690,56
150014770,153092979,56
69796682,151591978,56
128195992,137014834,56
142591149,147761702,56
130351372,135580100,56
137280843,153250889,56
143328816,145909650,56
142272536,144400112,56
152142020,152639340,56
129561875,142056616,56
120673742,151759465,56
134078295,142009365,56
137927915,139551868,56
114464385,127529701,56
131089596,132499625,56
53080669,109182873,56
106704172,151759465,56
128044242,140031438,56
148218250,150389642,56
123591261,150795402,56
56377204,83744505,56
142007350,152476011,56
141556233,150730160,56
141974291,152140591,56
127930432,149841683,56
13096262,151946651,56
107312460,143790538,56
69124223,122713439,56
123591261,153180031,56
89353522,144847546,56
32080966,152284832,56
43043317,101506309,56
149246628,151173555,56
51377692,151955481,56
151320153,153113526,56
97504392,125487212,56
125825175,152114368,56
125825175,147341252,56
147668164,148255028,56
144969448,145506636,56
90473758,126539730,56
125747481,150528250,56
122657819,128796953,56
117790324,136682216,56
143609338,148592766,56
49849800,149955590,56
120674251,125566836,56
122833692,152693083,56
122932039,152510014,56
93613436,146539785,56
81836267,149938857,56
145846574,152761674,56
81846921,151400429,56
25367395,147668619,56
110216692,150854919,56
53638119,151971663,56
98479379,122713439,56
