交易id,会员,投注选项,赔率,投注额,bet33,bet34,bet35,bet36,bet37,bet38,bet39,bet40,bet41
5514841245,114601491,Tie,4.8926,510.63,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514841251,144028332,Banker,1.0000,520.54,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514841266,128192029,Banker,4.8926,3450.2,0.0,0.0,0.0,0.0,0.0,,908.0,10.0,150.0
5514841272,123963073,Odd,3.8733,1450.17,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,150.0
5514841279,148226083,Even,3.8733,1551.74,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,400.0
5514841287,153374701,Player,4.8926,1300.95,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,100.0
5514841293,42490068,Banker,3.8733,1016.7618,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,500.0
5514841298,70370646,Banker,3.8733,600.81,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,100.0
5514841302,152800801,Even,3.8733,8360.47,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,800.0
5514841309,151297729,Player,4.8926,626.23,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514841316,151414901,R4,3.8733,1660.27,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,80.0
5514841321,93833005,Banker,4.8926,974.13,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,300.0
5514841335,149468161,Banker,13.9151,5638.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,250.0
5514841340,28633698,Odd,3.8733,5164.6695,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514841354,147669076,Tie,3.8733,183.5,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514841363,101518355,Odd,3.8733,245.05,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514841368,153392580,Banker,4.8926,21.11,0.0,0.0,0.0,0.0,0.0,,907.0,3.0,10.0
5514841377,82882203,Even,3.8733,8300.77,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,300.0
5514841382,151294134,Even,3.8733,1805.36,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514841389,153000024,BPair,4.8926,1438.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514841396,119362569,R4,3.8733,4556.66,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514841404,110359577,Player,3.8733,665.18,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514841410,150498482,Player,3.8733,1463.26,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,150.0
5514841427,148481954,Player,4.8926,200.713,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,180.0
5514841433,139550068,Player,4.8926,320.85,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,60.0
5514841438,153000024,Banker,4.8926,1358.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,120.0
5514841446,153375923,Tie,4.8926,720.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514841452,71199663,Even,3.8733,10720.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,3000.0
5514841459,49987811,Banker,4.8926,1375.845,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,250.0
5514841465,106688824,Odd,3.8733,69810.77,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514841471,153303100,R3W1,3.8733,4538.38,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514841484,139550068,BPair,4.8926,270.85,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514841490,151224810,Banker,4.8926,94.11,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,10.0
5514841501,153377667,Player,4.8926,189.0,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,20.0
5514841515,119362569,Small,3.8733,3906.66,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,300.0
5514841522,129147967,Banker,3.8733,601.35,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,300.0
5514841529,34513931,Player,1.0000,1398.35,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,14.0
5514841536,127470497,Num6_9,3.8733,601.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514841543,127470497,Num22_25,3.8733,601.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514841548,142087977,Odd,3.8733,541.42,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,541.0
5514841557,66258427,Even,3.8733,1732.41,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514841560,153191677,BPair,3.8733,1277.75,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,27.0
5514841574,132358009,Dragon,4.8926,3160.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,160.0
5514841581,153075609,Banker,4.8926,3200.0,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,700.0
5514841595,143539987,Banker,0.1472,25.82,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,5.0
5514841605,90569387,Player,0.6011,219.66,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,60.0
5514841611,107312460,Player,2.6384,16088.2,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,1000.0
5514841626,150784105,Num23,0.1472,794.054,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514841632,70370646,Banker,3.8733,500.81,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,100.0
5514841639,142024935,Player2Equal,3.8733,2102.8,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,140.0
5514841647,108297411,Player,3.8733,1282.99,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,100.0
5514841653,153392632,Banker,4.8926,500.66,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,200.0
5514841658,75686652,W4,3.8733,6807.51,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514841664,142011143,Odd,3.8733,789.33,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514841670,135340603,PPair,4.8926,313.1546,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,10.0
5514841685,80081089,Ssh234,4.8926,150.48,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,46.5
5514841691,84619895,Even,228.0175,1742475.72,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,237500.0
5514841700,130036975,Nga341,3.8733,1772.595,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514841714,147741837,Banker,3.8733,181.61,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,40.0
5514841723,151636603,BPair,1.0000,3735.54,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514841728,153393067,Kwok12,3.8733,496.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,95.0
5514841737,152310916,Num36,4.8926,474.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514841742,142091369,Banker,4.8926,1630.6,0.0,0.0,0.0,0.0,0.0,,37.0,8.0,1000.0
5514841749,135174823,Banker,3.8733,9835.9,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,700.0
5514841756,123591261,Banker,3.8733,1290.75,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,15.0
5514841761,153032231,PPair,3.8733,1501.53,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,40.0
5514841775,143083276,Player,3.8733,209.1653,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,110.0
5514841780,153393064,Kwok23,3.8733,496.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,95.0
5514841794,86619739,Player,4.8926,61.9775,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514841806,142005555,Nga123,3.8733,10048.8,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.375
5514841812,25186958,Player,4.8926,475.69,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514841819,150875287,Player,0.6011,250.518,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,60.0
5514841825,3163098,Ssh234,4.6832,2620.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,812.2
5514841831,79809143,Odd,0.6011,4018.2,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,5.0
5514841844,91143903,Num15,2.6384,1050.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514841850,91143903,Num26,2.6384,1050.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514841867,137030995,Banker,4.8926,889.7,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514841873,152036643,Banker,1.0000,255.75,0.0,0.0,0.0,0.0,0.0,,37.0,8.0,255.0
5514841878,139887843,Banker,1.0000,6186.63,0.0,0.0,0.0,0.0,0.0,,908.0,10.0,50.0
5514841886,151932049,Player,4.8926,200.6894,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514841892,146517701,Lucky7,3.8733,20850.5,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,50.0
5514841899,151944761,Nga142,3.8733,187.245,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,128.0
5514841903,110823401,Banker,3.8733,872.67,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,40.0
5514841908,153235393,Banker,3.8733,806.79,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,50.0
5514841917,142010693,Banker,3.8733,6090.95,0.0,0.0,0.0,0.0,0.0,,36.0,0.0,1000.0
5514841920,139550068,Banker,4.8926,230.85,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514841934,127932852,Ssh124,1.0000,237.76,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.1
5514841941,152861004,Big,3.8733,4005.08,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,550.0
5514841955,149274763,Banker,4.8926,123.4706,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,18.0
5514841962,153232125,Banker,4.8926,20.13,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514841969,80583981,Banker,13.9151,28724.95,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,1620.0
5514841976,147510063,Player,3.8733,5040.91,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,10.0
5514841983,133116381,Fan1,1.0000,301.46,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,51.0
5514841988,152494796,Player,4.8926,559.9,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,250.0
5514841997,148048979,Nga342,3.8733,9331.895,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514842007,119951357,PPair,4.8926,10105.18,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,50.0
5514842013,152949279,TwoDice26,3.8733,192.58,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514842018,132749798,Nga341,4.8926,557.92,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514842024,153392564,Banker,4.8926,258.3,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,20.0
5514842030,126378299,Player,3.8733,1509.22,0.0,0.0,0.0,0.0,0.0,,37.0,8.0,500.0
5514842045,151636603,PPair,1.0000,3235.54,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514842051,142765204,Banker,4.8926,156.24,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,20.0
5514842066,144389679,PPair,4.8926,78.2,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,10.0
5514842072,147272190,Even,2638.3768,38000.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,38000.0
5514842079,140420760,Banker,3.8733,210.45,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,30.0
5514842087,148405884,Banker,3.8733,4004.73,0.0,0.0,0.0,0.0,0.0,,910.0,3.0,1000.0
5514842093,134799551,BPair,4.8926,805.27,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514842098,153392753,Player,4.8926,58.3013,0.0,0.0,0.0,0.0,0.0,,32.0,7.0,10.0
5514842102,147669076,Tie,3.8733,253.5,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514842109,108032098,BPair,4.8926,587.55,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,10.0
5514842116,144755776,Banker,4.8926,147.28,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0
5514842121,147901898,Banker,3.8733,300.19,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,100.0
5514842135,139715383,Player,4.8926,198.95,0.0,0.0,0.0,0.0,0.0,,32.0,7.0,40.0
5514842140,150854919,Player,3.8733,501.22,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,100.0
5514842154,153389067,TwoDice14,4.8926,260.36,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514842163,115314671,SuperLucky7,3.8733,247.62,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,2.0
5514842168,146671482,Banker,3.8733,6071.51,0.0,0.0,0.0,0.0,0.0,,32.0,7.0,100.0
5514842177,148255028,Banker,4.8926,1281.94,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,80.0
5514842182,142764837,Player,4.8926,4000.9,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,60.0
5514842189,153000024,Tie,4.8926,1462.0,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,60.0
5514842196,120552004,PPair,4.8926,7827.66,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,10.0
5514842206,103517820,Odd,3.8733,39218.86,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2700.0
5514842212,153075609,Player,4.8926,3900.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,800.0
5514842219,114620351,Player,4.8926,3434.08,0.0,0.0,0.0,0.0,0.0,,907.0,3.0,100.0
5514842225,146184333,Player,3.8733,803.25,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,300.0
5514842231,136311520,Banker,1.0000,971.75,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,500.0
5514842244,143539987,Player,0.1472,20.82,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,5.0
5514842250,153303100,Odd,3.8733,5692.38,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514842267,123591261,Banker,3.8733,1305.75,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,25.0
5514842273,152948460,Banker,3.8733,288.84,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,50.0
5514842278,145924880,Player,4.8926,1714.42,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,40.0
5514842286,152404003,Banker,3.8733,111.98,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,40.0
5514842292,147668164,Tie,3.8733,439.47,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,39.0
5514842299,143038061,Banker,3.8733,6046.27,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,100.0
5514842303,150063384,Banker,3.8733,3906.98,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,100.0
5514842308,137318340,R4,3.8733,9978.58,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,60.0
5514842317,153225552,Player,4.8926,20.92,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,10.0
5514842320,148370756,Player,1.0000,222.1,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514842334,150284874,Player,4.8926,78.58,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,20.0
5514842341,152928777,Odd,3.8733,6508.18,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,500.0
5514842355,125147511,Player,4.8926,143.92,0.0,0.0,0.0,0.0,0.0,,908.0,10.0,23.0
5514842362,142878253,Banker,4.8926,191.2,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,50.0
5514842369,144103356,Tie,3.8733,1381.95,0.0,0.0,0.0,0.0,0.0,,907.0,3.0,30.0
5514842376,152510706,PPair,4.8926,604.4,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,20.0
5514842383,130282645,R4,3.8733,1906.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514842388,153303100,R3W1,3.8733,5342.38,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514842397,151541585,R3W1,3.8733,506.72,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,150.0
5514842405,114219666,Banker,4.8926,1401.5,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,100.0
5514842411,153390988,Player,3.8733,1205.51,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514842426,132080498,W4,3.8733,786.21,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514842432,137030995,Player,4.8926,729.7,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,160.0
5514842439,132358009,Tiger,4.8926,3320.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,20.0
5514842447,148830900,R4,3.8733,17495.05,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,300.0
5514842453,142888928,Even,3.8733,9578.2117,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,8.0
5514842458,103618847,R4,3.8733,1495.12,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,60.0
5514842464,139550068,BPair,4.8926,230.85,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514842470,143871449,Super6,4.8926,340.67,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514842485,153271065,W3R1,3.8733,494.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514842491,151636603,Banker,1.0000,3215.54,0.0,0.0,0.0,0.0,0.0,,115.0,4.0,160.0
5514842500,150814446,Even,3.8733,8098.87,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514842514,139377384,W4,3.8733,25587.247,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514842523,144028332,Big,1.0000,614.04,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,33.0
5514842528,139550068,Banker,4.8926,210.85,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,110.0
5514842537,142011102,Even,3.8733,1264.68,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514842542,153319842,Tiger,3.8733,1436.95,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,150.0
5514842549,133510116,Banker,3.8733,300.74,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,30.0
5514842556,153353451,Player,4.8926,210.45,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,20.0
5514842561,123963073,Odd,3.8733,1594.17,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514842575,117178588,Even,3.8733,2987.43,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514842580,151294134,Odd,3.8733,1809.36,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514842594,82882203,R4,3.8733,8000.77,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514842604,150049429,Banker,3.8733,5326.6,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,100.0
5514842610,139887843,Banker,1.0000,5624.13,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,50.0
5514842627,139887843,Banker,1.0000,5574.13,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,50.0
5514842633,78490442,Banker,3.8733,1900.38,0.0,0.0,0.0,0.0,0.0,,115.0,4.0,130.0
5514842638,133295395,BPair,2638.3768,1685500.0,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,100000.0
5514842646,143346893,Banker,3.8733,4316.09,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,100.0
5514842652,152795179,Banker,4.8926,50.9,0.0,0.0,0.0,0.0,0.0,,115.0,4.0,50.0
5514842659,110196595,Player,3.8733,1110.74,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,35.0
5514842665,142047305,Banker,3.8733,117.95,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,60.0
5514842671,129372918,R4,3.8733,905.77,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.0
5514842684,129421395,Banker,0.1472,424.33,0.0,0.0,0.0,0.0,0.0,,115.0,4.0,45.0
5514842690,34464109,PPair,4.8926,73.01,0.0,0.0,0.0,0.0,0.0,,36.0,3.0,5.0
5514842701,121830042,Player,4.8926,800.5503,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,300.0
5514842715,93833005,BPair,4.8926,304.13,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,10.0
5514842722,108184754,Banker,309.0231,44350.0,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,5000.0
5514842729,152784258,Banker,3.8733,4139.97,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514842736,6312901,Player,4.8926,912.88,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,100.0
5514842743,117190479,Banker,4.8926,100.8,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514842748,112138196,Banker,9.0528,900.6,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,200.0
5514842757,153235393,Player,3.8733,854.29,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514842760,153000024,Player,4.8926,1162.0,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,120.0
5514842774,146375973,Player,3873.2990,900138.1,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514842781,151971281,Tie,309.0231,168000.5,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,500.0
5514842795,139887843,Banker,1.0000,5421.63,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,50.0
5514842807,149384716,Dragon,3.8733,221.702,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,5.0
5514842813,146883792,Lucky7,0.1472,60.1265,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,5.0
5514842818,93613436,PPair,1.0000,315.19,0.0,0.0,0.0,0.0,0.0,,902.0,0.0,10.0
5514842824,148408060,Player,3.8733,205.43,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,92.0
5514842830,152352973,Player,4.8926,400.6,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,200.0
5514842845,153191677,SuperLucky7,3.8733,1268.25,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,10.0
5514842851,148370756,Player,1.0000,202.1,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,40.0
5514842866,153390988,Dragon,3.8733,1155.51,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514842872,136311520,Banker,1.0000,1446.75,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514842879,152987878,PPair,3.8733,1645.43,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,30.0
5514842887,49987811,Tie,4.8926,1253.345,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,20.0
5514842893,152965278,Banker,0.1472,18404.15,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,14.0
5514842898,135093305,Banker,4.8926,342.81,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,30.0
5514842902,150730160,Player,0.6011,480.01,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,0.0
5514842909,151641058,Player,4.8926,157.34,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,20.0
5514842916,148272912,Banker,1.0000,343.88,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,37.0
5514842921,139887843,Banker,1.0000,5221.63,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,50.0
5514842935,153390988,Player,3.8733,1135.51,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,0.0
5514842940,150909880,Banker,4.8926,2002.1564,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,2002.0
5514842954,103793886,Banker,3.8733,753.51,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,16.0
5514842963,153032231,Banker,3.8733,1101.53,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,270.0
5514842968,150730160,Tie,0.6011,400.01,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,20.0
5514842977,120552004,Tie,4.8926,7580.66,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,10.0
5514842982,135080754,Player,1.0000,2084.64,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,20.0
5514842989,23174162,Banker,3.8733,2404.6116,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514842996,153390988,Player,3.8733,1115.51,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,10.0
5514843001,136405027,Banker,3.8733,78.4,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514843015,111669621,BPair,4.8926,2010.64,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,150.0
5514843022,115361230,Player,4.8926,52000.64,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,2000.0
5514843029,143346893,Banker,3.8733,4216.09,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,100.0
5514843036,122560590,BPair,3.8733,2127.6,0.0,0.0,0.0,0.0,0.0,,901.0,0.0,10.0
5514843043,153390988,Player,3.8733,1105.51,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514843048,129241759,Banker,4.8926,60.05,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,20.0
5514843057,151628826,Tie,4.8926,629.35,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,10.0
5514843060,153390988,Player,3.8733,1105.51,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,10.0
5514843074,63093963,Banker,4.8926,16000.45,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,1700.0
5514843081,132142455,Banker,3.8733,1502.6,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,200.0
5514843095,127470497,Num30,3.8733,620.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514843104,152967349,Lucky7,4.8926,1030.07,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,30.0
5514843110,153392753,Banker,4.8926,68.3013,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,10.0
5514843127,149274763,Player,4.8926,130.5706,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514843133,142764837,Lucky7,4.8926,4020.9,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,20.0
5514843138,150736241,Player,3.8733,412.56,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514843146,139237618,Banker,4.8926,596.0,0.0,0.0,0.0,0.0,0.0,,906.0,3.0,50.0
5514843152,97944775,Tie,4.8926,11180.22,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,50.0
5514843159,121762843,Player,4.8926,111.5702,0.0,0.0,0.0,0.0,0.0,,116.0,3.0,0.0
5514843165,146517701,Banker,3.8733,19500.5,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,300.0
5514843171,111949237,BPair,4.8926,2007.0,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,20.0
5514843184,152949279,Small,3.8733,222.58,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.0
5514843190,142211613,Lucky7,3.8733,40.44,0.0,0.0,0.0,0.0,0.0,,908.0,0.0,10.0
5514843200,112316307,Big,3.8733,360.26,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514843214,151636603,Player,1.0000,3851.54,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,260.0
5514843223,65608092,Sum11,3.8733,5405.57,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514843228,151374240,Banker,4.8926,609.217,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,50.0
5514843237,143038061,Banker,3.8733,5941.27,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,100.0
5514843242,146221644,Tie,3.8733,500.25,0.0,0.0,0.0,0.0,0.0,,112.0,11.0,50.0
