member_id,Recency,Frequency,Monetary
149472761,83,38,773.0000
150068913,1,174,3416.0000
143591906,69,24,753.0000
73650905,35,80,11144.0000
150069268,71,8,520.0000
150069452,71,4,520.0000
146773101,71,9,180.0000
150063636,70,27,1832.0000
150070295,71,3,504.0000
149913410,63,117,47633.0000
150010197,55,320,21658.0000
150032806,71,80,2950.0000
150071189,71,3,35.0000
150071348,71,1,188.0000
121909415,45,10,6055.0000
149661517,22,576,37626.0000
149848782,71,25,378.0000
149951209,51,423,33824.0000
129206244,46,56,1397.0000
105203714,0,137,2412.0000
143364150,53,59,13536.0000
149548823,71,20,4572.0000
148727917,51,66,5847.0000
150155880,69,171,3020.0000
150158390,23,10,351.0000
150157415,62,887,61130.0000
150158870,5,15,201.0000
150154403,47,794,31454.0000
150159036,69,1,10.0000
150159104,69,8,1100.0000
150019608,28,636,14372.0000
150159357,69,3,720.0000
150158981,69,19,233.0000
140397139,75,82,70432.0000
149861776,75,1,11.0000
149713894,29,13,1261.0000
149204473,65,162,11176.0000
149862576,75,6,500.0000
149215236,66,234,6048.0000
149862940,69,29,7305.0000
149814100,70,139,4069.0000
141434632,11,1913,158139.0000
131860098,73,188,4470.0000
149936677,74,4,1040.0000
149936843,74,8,400.0000
149936748,73,159,42410.0000
149869256,74,10,260.0000
149937019,74,22,790.0000
149936837,74,16,640.0000
144608124,74,13,744.0000
146144755,74,10,400.0000
149937033,74,11,34.0000
149936830,74,4,320.0000
149941645,65,69,1885.0000
149941632,72,39,2102.0000
149941917,73,5,2950.0000
149893322,73,4,480.0000
147274599,4,352,43295818.0000
108928495,62,358,97994.0000
149905481,73,28,420.0000
147292862,74,35,10519.0000
149893392,10,273,8854.0000
81399778,74,135,2599.0000
149840388,8,101,11208.0000
142512706,74,30,601.0000
149669539,78,23,4860.0000
148569435,78,27,3918.0000
98710573,57,23,410.0000
149714214,78,8,400.0000
149714414,78,1,36.0000
149701800,78,4,520.0000
149701715,78,9,1500.0000
149700016,78,4,1103.0000
149698716,78,8,520.0000
149700961,78,16,3600.0000
147472792,78,75,2655.0000
149702254,16,912,45585.0000
149702450,78,12,660.0000
111168231,25,2171,237725.0000
150128594,70,8,320.0000
150128840,70,4,200.0000
65569738,20,36,13673.0000
32908566,70,27,2747.0000
150128906,70,7,100.0000
131367857,63,40,11558.0000
142985511,19,59,8609.0000
149661579,79,1,1000.0000
149522081,65,18,4388.0000
149252648,88,1,10.0000
150152865,67,157,137324.0000
145080236,65,18,291.0000
150164746,68,5,102.0000
100007077,27,90,2942.0000
150164854,69,15,590.0000
149592818,73,10,191.0000
32936456,18,54,15926.0000
149328623,23,27,996.0000
141244770,20,45,14189.0000
149898356,74,1,300.0000
149898490,74,8,520.0000
143647301,72,170,12796.0000
144791118,66,500,39599.0000
149832436,69,118,80747.0000
141790004,2,93,1667.0000
150048208,71,2,96.0000
150170242,59,35,8746.0000
150170777,69,8,520.0000
135858709,13,167,88795.0000
150170792,69,41,10390.0000
117942512,36,13,7249.0000
150170988,69,4,320.0000
150135654,59,51,2106.0000
129522339,69,67,1650.0000
150171348,69,4,70.0000
150171329,19,48,7330.0000
129889982,71,331,17411.0000
143001305,77,5,5000.0000
149756685,77,21,229.0000
149756808,77,6,2200.0000
149756913,77,1,36.0000
149600344,80,4,220.0000
149983333,73,4,600.0000
149941682,71,13,4929.0000
149941935,73,4,280.0000
149942045,73,3,38.0000
149920437,58,20,281.0000
119171130,73,7,1661.0000
149758935,77,4,1240.0000
128812532,77,34,2572.0000
145905681,53,88,16250.0000
117765467,8,1843,2073319.0000
150077865,71,8,320.0000
149971762,8,310,120837.0000
150078536,14,1062,18989.0000
150037894,66,370,22582.0000
150076139,71,46,2250.0000
150078209,71,8,1040.0000
148087755,71,16,211.0000
150079303,71,1,67.0000
150078302,60,640,227645.0000
150071182,71,54,1160.0000
150079922,71,8,560.0000
150079879,57,4,203.0000
150080111,71,8,400.0000
150080911,62,55,22478.0000
150080912,71,3,990.0000
150082485,71,10,542.0000
150083807,71,8,600.0000
149241936,49,153,67345.0000
131955798,10,127,54503.0000
150084176,71,8,600.0000
150084332,71,4,600.0000
148405022,51,15,7216.0000
149945601,73,1,11.0000
149945468,73,13,190.0000
139850575,73,7,237.0000
149945766,61,21,1636.0000
149547765,73,38,650.0000
149445357,43,77,11076.0000
149946328,73,11,2330.0000
150252980,66,492,27722.0000
150241467,19,140,21375.0000
149951184,66,130,34060.0000
142045089,13,21977,764979.0000
136106925,0,18047,23637047.0000
131158124,67,622,73080.0000
150283891,16,41,4735.0000
150260164,67,98,1696.0000
150267243,36,773,38595804.0000
143514887,66,226,5800.0000
150259393,10,365,19528.0000
150257417,67,92,2218.0000
149760740,1,12835,23313.0000
150296045,66,8,640.0000
127932852,-1,3263,119461.0000
150274559,67,16,1040.0000
150246684,67,8,1082.0000
149774235,66,472,55581.0000
68772081,56,757,266858.0000
136956769,64,100,34119.0000
150138501,65,50,3442.0000
130244095,2,3496,40888.0000
122688112,8,132,1379.0000
147511776,46,20,3241.0000
149441171,68,371,19240.0000
150140669,69,1,18.0000
150040917,63,191,9854.0000
150089098,70,8,864.0000
150089299,69,584,72657.0000
149880892,3,21,428.0000
149979412,73,8,520.0000
143927557,39,115,6633.0000
149979602,73,4,560.0000
149871522,73,14,491.0000
146359814,45,36,8727.0000
149687651,75,4,1200.0000
149859618,70,55,13025.0000
150217836,66,252,3930.0000
96280231,45,682,834484.0000
146735550,39,31,1304.0000
150295678,66,167,7920.0000
150251414,67,16,400.0000
150258236,67,552,11200.0000
149092892,10,109,1910.0000
149333843,66,54,580000.0000
148406026,11,167,77302.0000
150269524,67,12,134.0000
150250123,65,64,1659.0000
150259851,67,70,2072.0000
139125173,31,278,11026.0000
150249936,67,512,10280.0000
150277744,67,16,640.0000
143542400,66,58,12377.0000
150279026,66,190,8658.0000
150278036,66,22,4800.0000
150290182,66,146,3728.0000
150218621,68,6,520.0000
150204936,67,24,621.0000
150202155,68,340,4477.0000
150217196,42,809,27060.0000
150219578,67,29,425.0000
148288259,10,199,24847.0000
150126291,65,42,3920.0000
150298266,66,7,636.0000
149167160,42,14,142.0000
150296816,0,1104,129489.0000
149656306,45,534,1289.0000
150299108,66,4,600.0000
150166179,69,16,2374.0000
106825127,0,1389,707749.0000
150139347,64,23,2678.0000
150167299,68,25,580.0000
150157044,69,27,360.0000
150097913,67,320,23583.0000
149884835,60,185,7690.0000
150098827,70,49,4519.0000
150096590,48,182,50003.0000
150099287,70,10,100.0000
149955095,41,286,8188.0000
110750802,66,41,935.0000
149216590,66,60,2947.0000
149928057,52,68,13836.0000
150300670,66,4,220.0000
150299993,66,2,501.0000
150297304,-1,8012,596773.0000
150228414,66,276,305478.0000
143547412,57,55,708.0000
150300206,64,18,3240.0000
150278888,66,12,600.0000
146149090,29,291,611.0000
150301310,60,3930,20455666.0000
149154155,66,3,1001.0000
150211934,68,6,520.0000
150211964,68,47,560.0000
150212099,68,3,280.0000
150212098,68,3,156.0000
150212345,68,4,500.0000
133485290,5,138,69429.0000
149950254,69,103,87800.0000
144650188,73,61,21390.0000
149951834,73,5,55.0000
25731981,60,282,6729.0000
149711151,73,112,9770.0000
149952008,73,109,5318.0000
149952291,73,7,350.0000
149952278,10,800,189031.0000
48592153,73,23,7951.0000
148689650,73,179,11909.0000
149952611,73,8,940.0000
121974803,64,54,4597.0000
150015911,72,11,1169.0000
150018446,72,20,6561.0000
150018580,72,4,1040.0000
149916354,72,49,3570.0000
121322894,72,18,51300.0000
125777215,55,1376,7754.0000
149646200,79,27,1207.0000
149665750,79,19,950.0000
149665742,79,4,250.0000
150355369,65,4,320.0000
150355942,65,4,1500.0000
128453384,55,4,662.0000
150355428,3,600,50827.0000
150356272,65,8,560.0000
150019894,72,8,400.0000
142169703,64,22,7010.0000
150357069,65,20,860.0000
150039530,58,285,40640.0000
148057403,63,126,1660.0000
150357392,65,5,1456.0000
150313302,64,77,1109.0000
150357846,65,4,120.0000
150355266,13,32,491.0000
148500275,52,34,3037.0000
150020520,72,6,500.0000
142057731,52,61,19119.0000
150020768,72,2,510.0000
150020893,72,8,520.0000
150021427,72,24,1040.0000
150021192,72,8,570.0000
150357984,65,4,320.0000
150027704,65,12,596.0000
132480345,21,192,6569.0000
150358275,65,8,320.0000
150358276,65,8,400.0000
150002345,35,363,20509.0000
150122258,65,316,8096.0000
147894606,11,50,2132.0000
143728028,5,283,8470.0000
109308084,7,32,649.0000
132840717,3,941,222767.0000
150233430,67,6,3057.0000
150217912,67,10,1037.0000
150234003,67,6,240.0000
140437933,48,16,370.0000
122596097,6,406,82340.0000
77603677,67,2,24.0000
150234158,67,5,506.0000
149368311,86,24,5200.0000
149369113,86,2,160.0000
111575667,72,208,4900.0000
149992871,72,55,4230.0000
149071111,51,8,401.0000
144408173,15,92,36125.0000
116286623,68,181,3620.0000
149915882,68,5,90.0000
150193347,68,7,70.0000
149604695,70,127,1894642.0000
150220594,68,40,1640.0000
150221186,68,4,220.0000
150220558,43,75,7030.0000
150211344,68,11,190.0000
150221843,68,4,520.0000
150221797,68,15,150.0000
150362848,65,8,240.0000
150362982,65,4,520.0000
148806337,-1,1551,333728.0000
142171766,11,6447,76504.0000
150363802,65,1,54.0000
148445331,24,51,472.0000
150363866,21,89,4613.0000
149909652,74,8,560.0000
149910267,74,2,1500.0000
149910427,74,8,540.0000
149883651,61,10,380.0000
149910396,74,7,123.0000
150244640,67,6,600.0000
150244820,67,8,520.0000
150064593,67,89,7285.0000
144805849,66,181,10016.0000
150245204,67,14,167.0000
150129650,67,342,5338.0000
149959051,73,13,3361.0000
148725754,73,13,9980.0000
149958827,73,6,7600.0000
144979742,0,105,5059.0000
130855021,73,41,11610.0000
149959437,73,3,1590.0000
88372877,73,49,540.0000
72994426,1,727,393219.0000
96113698,73,25,1570.0000
149613082,45,35,2200.0000
109016123,62,17,1140.0000
128478360,20,60,38913.0000
149373897,85,5,3790000.0000
150349804,23,925,456463.0000
150485677,62,8,520.0000
150260902,18,150,1520.0000
141591447,50,36,896.0000
150486438,62,4,320.0000
150316348,66,2,40.0000
150245270,66,42,2600.0000
150173238,52,127,20200331.0000
150270745,66,148,17986.0000
150317067,66,8,320.0000
150317167,66,29,1460.0000
111084582,6,365,40157.0000
150317493,66,8,560.0000
150366355,65,6,500.0000
150366838,65,8,1060.0000
129392157,7,54,1226.0000
150367029,65,4,320.0000
135890866,65,18,6248.0000
150367273,65,4,214.0000
150367508,65,8,1000.0000
125539517,43,51,13171.0000
150249072,67,16,1040.0000
150105177,60,161,1840.0000
148318840,58,179,10332.0000
150247935,67,16,1040.0000
150272903,67,498,10120.0000
150264484,67,8,1040.0000
145603075,66,80,2500.0000
150281332,63,55,970.0000
109040380,67,246,254.0000
150297515,66,8,2080.0000
150260182,67,20,236.0000
150281579,66,12,794.0000
150288167,66,16,2080.0000
150272632,67,16,1040.0000
150254976,25,91,19440.0000
130551023,44,141,13847.0000
140059160,43,243,16974.0000
150286467,66,158,6612.0000
150295689,66,14,2188.0000
150257156,66,97,1560.0000
147589771,66,24,1540.0000
49273684,66,54,900.0000
149314308,66,119,6814.0000
150262747,67,8,1040.0000
150255368,67,8,1040.0000
148525892,66,11,1962.0000
145522380,65,501,12340.0000
96240595,66,44,8040.0000
126626692,6,643,510326.0000
150280349,66,8,440.0000
150293407,66,12,280.0000
126628324,45,33,1984.0000
130925003,33,27,3792.0000
150283109,66,26,3078.0000
149704644,65,157,8309940.0000
150289998,66,8,700.0000
150249903,65,26,3770.0000
150289767,66,4,40.0000
149756949,60,19,1280.0000
149994416,72,14,480.0000
149994295,72,8,1093.0000
149994471,72,1,220.0000
149994276,72,24,480.0000
149992512,67,385,7760.0000
149994815,72,11,479.0000
150270549,67,8,1040.0000
150264479,67,32,564.0000
149316968,67,11,110.0000
135721413,54,217,117631.0000
116661024,66,30,54.0000
150285993,65,81,11020.0000
146706872,66,140,3660.0000
149979722,52,443,307675.0000
143388561,7,157,3903.0000
150056161,4,181,18874.0000
143165228,67,154,136816.0000
150288233,66,16,1040.0000
145886687,94,10,1086.0000
149018939,93,4,120.0000
149018956,90,8,2650.0000
148362688,79,19,1237.0000
149019213,93,12,1395.0000
150325783,66,39,780.0000
150325715,66,21,1880.0000
150306450,7,382,22634.0000
141229838,56,147,18642.0000
150263674,66,8,1420.0000
150326525,66,8,520.0000
150237816,67,43,750.0000
150239413,67,65,11600.0000
150525218,61,8,520.0000
150525411,61,8,600.0000
150422208,45,155,132132.0000
150525743,61,4,339.0000
134078295,0,7767,981095.0000
150059547,61,26,810.0000
150392032,64,57,4703.0000
150398889,64,4,600.0000
150397527,56,268,42072.0000
150398948,64,4,601.0000
150399225,64,4,320.0000
150399461,64,36,3330.0000
149070221,51,10,516.0000
149995158,72,5,170.0000
149995340,72,6,386.0000
149995853,72,4,480.0000
144378666,71,6,1140.0000
137819443,28,78,129.0000
149996004,72,4,120.0000
150400191,64,8,520.0000
150328677,65,4,120.0000
148976612,0,632,36905.0000
149814444,65,110,2589.0000
146406655,65,8,1492.0000
124244375,1,709,157523.0000
150329356,63,8,1069.0000
150329403,65,13,931.0000
131208740,1,285,5474.0000
143841089,65,11,463.0000
149543743,63,74,5583.0000
149996138,72,11,2680.0000
147550957,31,19,1280.0000
149996685,72,10,540.0000
149997083,72,1,20.0000
149851041,71,56,106787.0000
149997080,72,4,1064.0000
149028169,93,1,10.0000
149028163,93,12,290.0000
148989724,90,7,78.0000
149028762,93,21,699.0000
145267857,93,2,23.0000
149029552,93,15,461.0000
22172883,34,169,11555.0000
149697526,35,26,567.0000
149917010,72,19,734.0000
129388475,15,531,122428.0000
150292725,63,123,1542.0000
149714884,51,1076,108160.0000
150204800,24,437,59464.0000
149183648,15,276,51052.0000
150394644,60,166,3635.0000
105429152,64,22,220000.0000
149913274,48,254,20848.0000
150395002,64,4,600.0000
150348874,65,16,760.0000
150349107,65,8,520.0000
150349175,65,8,638.0000
134349887,65,6,496.0000
150348846,65,29,15032.0000
150349399,65,4,600.0000
101124658,7,540,12550.0000
150350096,65,4,298.0000
149495454,65,22,3601.0000
147298513,65,17,960.0000
150329124,65,12,4400.0000
150281242,57,18,600.0000
150252814,67,8,480.0000
142497781,65,26,5068.0000
150278692,66,10,3146.0000
144526388,64,18,7803.0000
131075922,10,147,25324.0000
150293468,66,20,996.0000
150232435,65,40,675.0000
148716247,28,51,8021.0000
149960799,67,56,87480.0000
150214782,40,1308,351575.0000
150258917,67,400,8000.0000
149648998,63,219,6137.0000
150260734,67,8,416.0000
112388603,19,500,336988.0000
150395060,31,34,4099.0000
150395016,64,4,320.0000
145892122,64,110,73002.0000
150395748,64,3,700.0000
150395938,64,4,520.0000
149126951,4,292,34332.0000
150395933,64,4,520.0000
150396202,64,2,420.0000
150048163,10,245,49236.0000
149237823,28,50,3913.0000
136287338,65,4,1300000.0000
150335486,65,12,2100.0000
150289048,44,63,11758.0000
150335577,65,8,1340.0000
119932388,48,89,91661.0000
150402442,64,41,4210.0000
150403175,64,1,16.0000
150403163,64,4,520.0000
147844219,21,42,4863.0000
150403307,64,8,560.0000
102617004,51,55,70134.0000
114588650,31,80,2217.0000
138108553,11,149,6818.0000
150336783,65,5,140.0000
134129557,14,9,135.0000
150337341,65,25,4820.0000
102844237,65,21,1002.0000
129815703,25,494,36557.0000
150535312,58,1371,381830.0000
148886463,47,19,766.0000
129570861,60,16,510.0000
150578350,60,6,520.0000
150577625,60,10,810.0000
150503615,60,26,701.0000
137659215,9,234,26946.0000
143152307,51,72,14148.0000
143501540,34,17,27252.0000
150579873,60,41,410.0000
150579812,60,8,600.0000
150357474,65,2,401.0000
73488498,63,205,74856.0000
150370985,0,1163,24275.0000
150371529,65,4,396.0000
141897847,54,15,1117.0000
150449253,63,16,1400.0000
150450226,63,4,120.0000
150450321,63,2,32.0000
150450277,62,27,1286.0000
150450288,63,4,160.0000
150450409,63,4,120.0000
150441607,50,60,4281.0000
77600726,2,3110,2380907.0000
150450495,63,18,586.0000
150450917,63,4,220.0000
150166052,63,193,27418.0000
113990694,63,121,1685.0000
150451309,63,8,560.0000
150451383,63,25,500.0000
150451511,63,8,520.0000
148626069,4,906,91450.0000
150583611,60,4,520.0000
149140356,60,114,4600.0000
150583728,60,2,501.0000
148825944,54,191,18625.0000
150364765,60,76,1913.0000
150583757,60,12,254.0000
150581645,60,8,252.0000
150584250,58,3,220.0000
136712621,58,15,300.0000
150584332,60,16,1480.0000
114794528,8,473,58176.0000
150540636,61,3,30.0000
98939932,0,794,110397.0000
150541158,61,4,220.0000
149609551,62,66,4730.0000
128871095,0,62,7751.0000
150447520,8,5494,1727989.0000
150497772,62,10,560.0000
150402525,62,39,770.0000
150498438,62,4,240.0000
150542062,61,1,107600.0000
150447575,61,34,1659.0000
150146474,52,226,17750045.0000
149300878,58,24,3021.0000
150230903,62,240,5208.0000
102482575,32,159,19549.0000
150499249,36,264,204306.0000
150499578,62,4,320.0000
150615399,59,79,44559.0000
147192886,59,67,23835.0000
150507112,58,295,13011.0000
150614946,26,91,73736.0000
150609327,51,84,22349.0000
150617129,59,1,200.0000
144770166,0,498,382317.0000
150543329,44,21,479.0000
150544019,60,172,2385.0000
119526320,59,20,310.0000
150091673,27,55,3240.0000
147494838,21,23,379.0000
143301806,50,121,5636.0000
150266221,67,24,1120.0000
107899824,67,20,280.0000
150663421,58,8,560.0000
150624162,3,292,52299.0000
150663649,58,3,1050.0000
150569612,58,12,1760.0000
150661182,56,166,9010.0000
150664205,58,8,400.0000
150581832,58,51,847.0000
150664316,58,8,520.0000
150664278,58,8,600.0000
149961191,41,373,28388.0000
150664327,58,4,280.0000
150621311,54,120,3306.0000
150621367,59,45,12957.0000
149801382,16,154,19601.0000
150418606,38,53,14033.0000
150621453,59,39,400.0000
150622348,59,24,465.0000
150622936,59,6,914.0000
150536713,44,522,14695.0000
150623360,59,4,320.0000
150539503,6,33,1719.0000
150619948,52,136,5089.0000
150442713,3,965,1762125.0000
150625536,59,4,600.0000
23296410,59,14,1130.0000
150340870,53,639,49224.0000
150547108,61,8,520.0000
150681128,4,4947,2309466.0000
140702826,27,95,2700.0000
144105837,5,214,25677.0000
150750878,6,642,55019.0000
150647909,15,3203,394149.0000
150796884,55,8,320.0000
150796965,55,1,10.0000
150796945,51,12,820.0000
114071891,65,29,5767.0000
149479707,63,903,91047.0000
150306226,65,121,14850.0000
150254860,42,43,3372.0000
150291890,63,101,1914.0000
150341426,65,8,520.0000
150341659,65,8,520.0000
150341717,65,4,140.0000
150016076,12,225,2340.0000
150599176,59,8,320.0000
150599048,59,4,200.0000
148420035,59,519,18961.0000
150599807,46,6,145.0000
150295885,66,16,250.0000
150275359,67,40,800.0000
141941281,67,36,400.0000
150297256,66,10,392.0000
115023826,66,105,47250.0000
150269724,67,16,800.0000
150710820,57,5,264.0000
126362732,6,737,147578.0000
150711027,57,4,520.0000
150711317,57,8,1080.0000
135231142,57,2,28.0000
115415343,12,71,28365.0000
150711601,57,12,712.0000
150711425,57,5,220.0000
150601406,5,1177,126936.0000
150798965,55,7,190.0000
150799179,55,39,546.0000
144585040,6,39,3272.0000
146367664,13,204,28299.0000
150799758,55,4,600.0000
150395886,1,22,2526.0000
150634411,59,106,9571.0000
150636021,59,8,600.0000
144273774,59,9,847.0000
150539988,59,25,976.0000
150636213,59,8,400.0000
150636392,59,6,300.0000
148965916,23,378,96757.0000
150636549,0,24,4985.0000
148738271,2,12509,145080.0000
150637105,59,5,46.0000
11523351,0,1711,569924.0000
146402230,1,363,43133.0000
150637194,59,4,520.0000
150637258,59,2,60.0000
150661584,58,56,9174.0000
11755341,54,10,2400.0000
150237069,33,40,11517.0000
148547217,40,30,59522.0000
