bet05,ip_count,bets,bets_per_ip
148436874,1,1,1.0
148436940,1,95,95.0
132313211,13,806,62.0
148422067,17,331,19.470588235294116
6694843,5,21,4.2
147866175,73,2617,35.84931506849315
148432382,5,61,12.2
148403818,37,357,9.64864864864865
146507204,4,164,41.0
148082411,9,566,62.888888888888886
148444609,1,42,42.0
148438345,6,866,144.33333333333334
148874325,16,60,3.75
147326621,18,179,9.944444444444445
148874591,1,8,8.0
148403488,42,405,9.642857142857142
148874731,3,64,21.333333333333332
148858636,27,498,18.444444444444443
128937640,35,79,2.257142857142857
130293596,24,124,5.166666666666667
115352820,5,92,18.4
148423063,29,329,11.344827586206897
121408748,32,390,12.1875
120985849,1,55,55.0
23603848,20,235,11.75
148475600,27,344,12.74074074074074
147756211,4,150,37.5
147091007,2,9,4.5
93485011,18,1419,78.83333333333333
148684960,8,131,16.375
132961892,3,141,47.0
148710226,1,10,10.0
117124601,5,393,78.6
146303296,3,73,24.333333333333332
148710838,1,4,4.0
135294621,1,6,6.0
148607923,14,545,38.92857142857143
118066114,39,1240,31.794871794871796
148022777,8,151,18.875
148710235,2,25,12.5
147451397,52,13662,262.7307692307692
148990986,3,19,6.333333333333333
146551804,7,175,25.0
145154663,20,597,29.85
148742161,9,187,20.77777777777778
141997247,236,7772,32.932203389830505
91440754,29,1079,37.206896551724135
121245221,153,3126,20.431372549019606
129132632,7,36,5.142857142857143
148951455,8,100,12.5
148991766,19,144,7.578947368421052
127636820,1,46,46.0
148487459,1,2,2.0
6145694,11,413,37.54545454545455
130284873,4,20,5.0
148487595,3,84,28.0
146097638,11,100,9.090909090909092
100100866,2,7,3.5
114751715,21,120,5.714285714285714
140054043,46,5190,112.82608695652173
144981177,6,90,15.0
147272443,23,967,42.04347826086956
148996478,1,3,3.0
145710789,65,908,13.96923076923077
146855908,7,40,5.714285714285714
132256648,14,1480,105.71428571428571
148977742,46,1763,38.32608695652174
148619948,17,240,14.117647058823529
148996974,1,139,139.0
19021339,10,213,21.3
148889388,1,32,32.0
146849091,28,394,14.071428571428571
147442542,6,1760,293.3333333333333
148889379,1,16,16.0
148889301,1,8,8.0
144549795,42,435,10.357142857142858
148579022,36,1587,44.083333333333336
104970012,12,283,23.583333333333332
148754337,3,12,4.0
139526843,5,34,6.8
140122459,2,8,4.0
148781092,1,354,354.0
141803143,43,264,6.1395348837209305
122835406,1,34,34.0
145757248,11,474,43.09090909090909
148484117,71,1200,16.901408450704224
148468614,13,50,3.8461538461538463
148786616,1,4,4.0
139330185,27,164,6.074074074074074
98827649,3,612,204.0
148894839,1,47,47.0
142969320,3,46,15.333333333333334
148861078,2,677,338.5
133156476,138,2529,18.32608695652174
147122314,1,9,9.0
110870026,1,22,22.0
147159455,20,218,10.9
85395329,8,82,10.25
148896550,1,2,2.0
147231585,8,229,28.625
118062043,1,123,123.0
118436362,1,16,16.0
114230974,59,703,11.915254237288135
116684155,53,221,4.169811320754717
147346560,1,18,18.0
148393512,1,4,4.0
51456719,82,530,6.463414634146342
127324413,2,151,75.5
133968929,4,196,49.0
133154659,16,65,4.0625
148273861,3,16,5.333333333333333
114155846,1,2,2.0
148355841,1,9,9.0
108488431,33,2747,83.24242424242425
147040180,3,1588,529.3333333333334
148841034,1,23,23.0
148841825,1,8,8.0
148829940,3,154,51.333333333333336
147829057,43,534,12.418604651162791
147908938,64,4430,69.21875
148842064,1,41,41.0
134079386,1,11,11.0
148840658,1,450,450.0
147666208,79,955,12.08860759493671
141955406,4,37,9.25
148973748,1,29,29.0
141287048,11,311,28.272727272727273
125736152,10,363,36.3
148973790,1,8,8.0
146378083,31,411,13.258064516129032
136023498,45,488,10.844444444444445
148974277,1,8,8.0
148974161,1,8,8.0
148848033,3,1179,393.0
138847043,13,48,3.6923076923076925
148847482,1,30,30.0
148844012,4,1004,251.0
148748463,3,159,53.0
148847770,1,13,13.0
141768527,53,487,9.18867924528302
148848120,1,3,3.0
148848125,1,27,27.0
148668979,1,14,14.0
146898032,4,36,9.0
148555381,17,104,6.117647058823529
148540800,9,374,41.55555555555556
142109106,8,249,31.125
148671296,1,3,3.0
147710873,2,7,3.5
63828386,1,2,2.0
148146018,28,354,12.642857142857142
148671241,2,40,20.0
122769532,27,2083,77.14814814814815
147706608,4,71,17.75
111148300,34,224,6.588235294117647
148672314,1,13,13.0
128389464,5,106,21.2
148675177,18,109,6.055555555555555
148038522,10,40,4.0
148674941,4,10,2.5
147390534,1,87,87.0
142070146,4,20,5.0
148473430,6,25,4.166666666666667
145403074,1,3,3.0
148515565,4,92,23.0
148676647,1,1,1.0
148676701,1,4,4.0
146338141,2,18,9.0
126471364,9,44,4.888888888888889
148677074,1,3,3.0
102764333,5,47,9.4
145263026,10,1021,102.1
122650783,23,872,37.91304347826087
132382377,52,3551,68.28846153846153
148487224,7,118,16.857142857142858
135551760,6,60,10.0
148900738,1,10,10.0
146714693,28,67,2.392857142857143
148407034,29,352,12.137931034482758
148449945,17,152,8.941176470588236
146740137,3,20,6.666666666666667
146571759,1,8,8.0
142296344,84,1088,12.952380952380953
145606590,15,250,16.666666666666668
148794071,1,12,12.0
148793816,2,12,6.0
145324693,4,40,10.0
126403804,1,3,3.0
115375328,1,2,2.0
148794548,1,46,46.0
71437352,2,5,2.5
148794535,1,2,2.0
128953174,11,323,29.363636363636363
149040163,1,247,247.0
148967319,3,223,74.33333333333333
144481086,29,320,11.03448275862069
145930274,110,3990,36.27272727272727
149041412,1,12,12.0
146782965,4,31,7.75
149041475,2,33,16.5
148892617,3,231,77.0
145514882,23,162,7.043478260869565
111463408,1,50,50.0
148498072,1,8,8.0
148135992,1,17,17.0
148498197,1,2,2.0
148375098,3,13,4.333333333333333
137229765,33,128,3.878787878787879
124732915,11,320,29.09090909090909
91218832,39,437,11.205128205128204
136932401,11,176,16.0
149047503,1,8,8.0
118065526,10,168,16.8
149044037,21,999,47.57142857142857
107890829,21,2459,117.0952380952381
77444150,14,226,16.142857142857142
128171122,103,518,5.029126213592233
147683179,7,207,29.571428571428573
149048123,1,14,14.0
107073444,3,43,14.333333333333334
145888444,7,907,129.57142857142858
149048364,2,15,7.5
99935502,6,83,13.833333333333334
116835308,71,3365,47.394366197183096
149180021,8,781,97.625
135278100,5,130,26.0
148806655,13,25,1.9230769230769231
17145101,14,1239,88.5
149161633,1,25,25.0
130308547,12,577,48.083333333333336
143518334,16,43,2.6875
149131987,7,96,13.714285714285714
147395974,4,50,12.5
149183033,1,4,4.0
149157567,11,357,32.45454545454545
149183188,3,57,19.0
148515504,62,2127,34.306451612903224
148999199,26,3608,138.76923076923077
149183289,1,2,2.0
149180093,6,826,137.66666666666666
149064031,100,6212,62.12
142586419,1,4,4.0
146516210,3,47,15.666666666666666
145647231,2,16,8.0
113528367,6,95,15.833333333333334
148491698,2,49,24.5
148498191,2,33,16.5
148183896,3,79,26.333333333333332
148944721,7,1690,241.42857142857142
147588840,14,495,35.357142857142854
146306962,7,109,15.571428571428571
147387466,18,536,29.77777777777778
149186441,1,3,3.0
145806910,2,39,19.5
139288369,4,87,21.75
149187250,1,14,14.0
149112930,13,1591,122.38461538461539
128550203,4,23,5.75
101555329,7,102,14.571428571428571
149189122,1,23,23.0
148802323,24,392,16.333333333333332
149018076,1,28,28.0
130438258,26,3887,149.5
148738624,30,299,9.966666666666667
149189651,2,86,43.0
131789591,4,482,120.5
149078806,1,14,14.0
147617575,6,595,99.16666666666667
149060947,4,294,73.5
114156207,41,868,21.170731707317074
114300276,10,84,8.4
141530349,11,1459,132.63636363636363
136338939,1,14,14.0
147055156,17,4534,266.70588235294116
142921720,1,12,12.0
149114782,5,71,14.2
127982615,61,634,10.39344262295082
149193297,2,2,1.0
149194649,3,22,7.333333333333333
149194659,2,193,96.5
112069757,42,4249,101.16666666666667
149194630,1,19,19.0
149182480,10,166,16.6
149195070,5,11,2.2
99170446,43,12582,292.6046511627907
149195528,2,46,23.0
129248986,3,50,16.666666666666668
148352270,14,243,17.357142857142858
119309659,27,944,34.96296296296296
148712022,1,4,4.0
148712057,1,4,4.0
148627653,99,2885,29.141414141414142
146882732,17,127,7.470588235294118
144751236,106,4383,41.34905660377358
82760652,43,487,11.325581395348838
148712356,1,28,28.0
148712359,2,17,8.5
139567000,36,1077,29.916666666666668
142189333,33,484,14.666666666666666
147508188,2,40,20.0
148712522,1,19,19.0
148328503,2,6,3.0
128951977,26,258,9.923076923076923
124030908,2,10,5.0
148714021,1,7,7.0
148713974,1,2,2.0
148692222,4,37,9.25
62763800,4,127,31.75
148714533,1,24,24.0
148528902,6,94,15.666666666666666
130976961,6,18,3.0
148715711,14,467,33.357142857142854
140167281,10,751,75.1
139269819,1,55,55.0
149173942,1,110,110.0
149213290,1,4,4.0
149213283,1,3,3.0
149213295,1,6,6.0
143489267,28,519,18.535714285714285
149083121,50,2629,52.58
149213458,1,4,4.0
145938783,4,60,15.0
116363651,14,97,6.928571428571429
148414975,35,98,2.8
131840801,11,107,9.727272727272727
148860403,4,171,42.75
143870927,1,269,269.0
142856717,2,25,12.5
148938156,1,27,27.0
122557332,96,3665,38.177083333333336
141626389,13,141,10.846153846153847
144664700,2,2,1.0
148671256,4,302,75.5
148935513,5,29,5.8
146297182,5,194,38.8
51043176,29,869,29.96551724137931
148720481,21,531,25.285714285714285
146465692,8,101,12.625
91235312,65,750,11.538461538461538
149127472,6,599,99.83333333333333
149155970,4,104,26.0
149219676,1,4,4.0
149220091,1,7,7.0
149220314,1,2,2.0
128465110,11,42,3.8181818181818183
145328470,4,483,120.75
146428542,4,54,13.5
149220806,12,141,11.75
116781387,159,657,4.132075471698113
134899798,7,181,25.857142857142858
148935560,2,45,22.5
148916473,3,38,12.666666666666666
142148197,1,17,17.0
98288562,11,93,8.454545454545455
148939993,1,11,11.0
148939858,1,10,10.0
147427081,1,58,58.0
148939995,1,8,8.0
148940008,1,8,8.0
15368662,11,464,42.18181818181818
148940059,2,8,4.0
148940291,2,26,13.0
143503635,10,1463,146.3
145647455,22,157,7.136363636363637
149252976,8,1386,173.25
66744136,15,441,29.4
148705770,1,145,145.0
149255061,1,14,14.0
148420941,3,19,6.333333333333333
128968137,12,489,40.75
149132220,6,86,14.333333333333334
149075334,9,100,11.11111111111111
111395810,9,254,28.22222222222222
148210869,2,49,24.5
148938017,27,984,36.44444444444444
148367139,3,11,3.6666666666666665
149080790,1,375,375.0
149084392,1,1,1.0
147530654,1,2,2.0
146515594,33,480,14.545454545454545
149084379,1,9,9.0
148952782,5,182,36.4
149082334,1,86,86.0
149083053,12,1315,109.58333333333333
130527606,11,49,4.454545454545454
149059566,4,93,23.25
105320391,14,2445,174.64285714285714
139355027,4,49,12.25
130547098,2,19,9.5
133514751,6,193,32.166666666666664
135057494,1,17,17.0
149134538,3,108,36.0
96700843,16,914,57.125
102925380,8,2571,321.375
149134480,7,116,16.571428571428573
149135561,1,8,8.0
106605258,5,200,40.0
135722556,11,433,39.36363636363637
148994310,3,66,22.0
115767494,15,439,29.266666666666666
130481840,30,366,12.2
116276142,72,879,12.208333333333334
146509205,6,371,61.833333333333336
148257854,4,1071,267.75
146795679,1,25,25.0
148623341,1,2,2.0
114304732,5,72,14.4
148080727,1,13,13.0
148080770,3,43,14.333333333333334
148080777,1,4,4.0
147096167,2,33,16.5
143961533,20,90,4.5
148080996,1,3,3.0
63199534,12,143,11.916666666666666
112567446,20,314,15.7
116337624,8,1047,130.875
134546015,1,11,11.0
115058294,6,49,8.166666666666666
148082639,1,8,8.0
39886332,13,300,23.076923076923077
147965591,2,25,12.5
98268049,5,140,28.0
148086810,1,7,7.0
148087023,1,36,36.0
134247210,7,115,16.428571428571427
78990068,9,254,28.22222222222222
148276465,1,6,6.0
148276784,1,4,4.0
147669542,21,152,7.238095238095238
141972605,7,258,36.857142857142854
148095603,1,16,16.0
147365439,7,12,1.7142857142857142
148095682,2,6,3.0
148071275,12,142,11.833333333333334
148096018,1,4,4.0
144050363,8,168,21.0
66440171,38,315,8.289473684210526
148268433,5,84,16.8
143157339,9,296,32.888888888888886
148281537,3,25,8.333333333333334
142167673,5,19,3.8
107706898,28,125,4.464285714285714
148281829,1,1,1.0
148281930,1,4,4.0
148282013,1,17,17.0
148281811,2,29,14.5
133169140,10,165,16.5
104353063,2,4,2.0
142479936,9,67,7.444444444444445
145065766,24,250,10.416666666666666
135312540,6,149,24.833333333333332
148168910,1,28,28.0
148172850,1,8,8.0
148172905,5,24,4.8
148172965,1,2,2.0
146931700,15,57,3.8
104543794,19,191,10.052631578947368
117348936,1,18,18.0
148175043,2,23,11.5
140113598,25,399,15.96
79584424,19,269,14.157894736842104
148174997,2,27,13.5
148175710,1,4,4.0
146433275,2,39,19.5
136880634,3,14,4.666666666666667
148176195,2,14,7.0
148176403,1,20,20.0
120660764,8,41,5.125
148176587,1,12,12.0
148176715,1,8,8.0
147942263,7,233,33.285714285714285
36976993,30,2868,95.6
148301874,1,12,12.0
145526155,3,29,9.666666666666666
140187587,32,771,24.09375
147154868,2,34,17.0
108552377,5,874,174.8
112960946,14,6603,471.64285714285717
148048251,1,1,1.0
148047892,2,17,8.5
146610489,3,13,4.333333333333333
148048324,1,7,7.0
148048352,1,66,66.0
148048492,1,8,8.0
142237146,4,117,29.25
146090807,6,369,61.5
107447881,12,933,77.75
148179413,1,10,10.0
131508734,1,6,6.0
144758403,2,7,3.5
147603023,12,260,21.666666666666668
103197065,2,14,7.0
142992616,1,7,7.0
60181957,20,55,2.75
129474765,4,13,3.25
148184783,1,12,12.0
145410743,1,4,4.0
148184711,1,12,12.0
143467901,10,181,18.1
148184867,2,6,3.0
142666654,4,51,12.75
142065598,9,919,102.11111111111111
148185792,2,5,2.5
144061228,12,119,9.916666666666666
115262898,2,23,11.5
148284889,1,8,8.0
148284847,1,10,10.0
146053774,54,905,16.75925925925926
130588673,6,95,15.833333333333334
148285251,1,8,8.0
148285255,1,41,41.0
148285249,1,8,8.0
147570831,11,828,75.27272727272727
148282648,3,219,73.0
145967169,39,1223,31.358974358974358
148291430,1,111,111.0
101124999,13,130,10.0
115167299,3,47,15.666666666666666
141804130,23,194,8.434782608695652
125566192,1,10,10.0
98879826,19,2572,135.3684210526316
148293142,3,14,4.666666666666667
147736327,6,33,5.5
148293323,1,8,8.0
148293046,1,34,34.0
146942540,14,171,12.214285714285714
142901420,9,230,25.555555555555557
148233588,3,208,69.33333333333333
147867573,3,52,17.333333333333332
148300510,2,20,10.0
139749561,6,116,19.333333333333332
145488297,23,400,17.391304347826086
146965500,2,225,112.5
148163666,1,32,32.0
14898258,21,2089,99.47619047619048
147005323,5,181,36.2
146022560,4,18,4.5
86884144,1,4,4.0
148372813,12,362,30.166666666666668
148557192,1,8,8.0
145625510,3,29,9.666666666666666
148558959,1,8,8.0
135277852,26,875,33.65384615384615
148560063,1,4,4.0
140895681,1,60,60.0
148539848,3,15,5.0
148566452,2,19,9.5
148566566,4,85,21.25
148554945,9,184,20.444444444444443
148441417,9,380,42.22222222222222
148567024,1,4,4.0
148567190,15,118,7.866666666666666
145726112,16,834,52.125
145578582,9,98,10.88888888888889
143869075,3,27,9.0
148572227,1,12,12.0
144337763,12,114,9.5
148572328,1,32,32.0
136660714,66,1859,28.166666666666668
148572616,1,1,1.0
148572618,6,47,7.833333333333333
148549319,8,192,24.0
148573043,2,14,7.0
148564684,1,10,10.0
146069257,6,206,34.333333333333336
148143598,7,110,15.714285714285714
142241651,2,81,40.5
118837425,35,439,12.542857142857143
145816334,43,304,7.069767441860465
106978133,12,383,31.916666666666668
139221564,4,24,6.0
148259215,5,8,1.6
148548915,2,16,8.0
148549304,1,3,3.0
148549599,1,8,8.0
117781282,14,59,4.214285714285714
148525595,1,20,20.0
114036832,4,133,33.25
146950673,10,253,25.3
148451218,1,32,32.0
95398852,10,376,37.6
118895492,45,561,12.466666666666667
139378663,1,189,189.0
145170905,4,207,51.75
148530717,1,4,4.0
147283858,25,310,12.4
148530870,1,3,3.0
144375243,1,7,7.0
110711817,16,77,4.8125
91422776,26,174,6.6923076923076925
120241633,10,617,61.7
148531589,1,7,7.0
148532898,1,27,27.0
134172004,18,4121,228.94444444444446
148533707,2,6,3.0
145289423,7,73,10.428571428571429
132150564,16,100,6.25
148319201,4,216,54.0
140046557,5,94,18.8
93358678,6,210,35.0
148534207,1,4,4.0
148534002,1,4,4.0
148534286,1,2,2.0
108473193,19,155,8.157894736842104
124299548,50,407,8.14
148535363,1,3,3.0
148535248,1,8,8.0
148535384,1,13,13.0
146568210,5,391,78.2
141752357,2,67,33.5
148535442,2,7,3.5
133912561,11,91,8.272727272727273
147526059,9,32,3.5555555555555554
115424235,8,175,21.875
141157701,1,10,10.0
148682129,1,4,4.0
148682051,1,8,8.0
148588972,3,22,7.333333333333333
138895386,1,35,35.0
129377542,2,72,36.0
118024226,5,73,14.6
148039131,5,76,15.2
148251845,11,92,8.363636363636363
148688132,2,25,12.5
148666672,16,627,39.1875
148688363,1,12,12.0
147232216,15,735,49.0
135567005,4,70,17.5
148691462,1,22,22.0
148691495,1,52,52.0
148691262,2,32,16.0
123976786,10,189,18.9
133419786,75,2545,33.93333333333333
148692240,1,8,8.0
148692253,2,6,3.0
132787964,5,5,1.0
128490957,4,37,9.25
146916171,1,4,4.0
2037260,2,24,12.0
148049600,1,7,7.0
104793197,3,20,6.666666666666667
128972544,10,181,18.1
148453459,1,14,14.0
148453846,1,7,7.0
94008587,17,4291,252.41176470588235
91802411,32,560,17.5
126999343,1,411,411.0
134244416,3,607,202.33333333333334
148445944,67,2173,32.43283582089552
142470860,1,25,25.0
148456869,3,30,10.0
148449007,83,3796,45.734939759036145
146063889,4,39,9.75
147797688,8,73,9.125
148456965,1,4,4.0
148457126,2,46,23.0
15225807,92,12420,135.0
148457252,1,29,29.0
147769850,42,970,23.095238095238095
145869324,1,9,9.0
129033326,3,6,2.0
147975112,4,87,21.75
145576037,11,1224,111.27272727272727
148460431,1,2,2.0
148460497,1,8,8.0
148460532,1,4,4.0
137378813,2,36,18.0
148463445,1,4,4.0
148464074,1,8,8.0
148464189,1,4,4.0
134277073,17,101,5.9411764705882355
147994160,1,22,22.0
117642128,9,119,13.222222222222221
131963211,18,399,22.166666666666668
147947923,2,37,18.5
147452594,23,281,12.217391304347826
140823390,13,129,9.923076923076923
147995303,1,5,5.0
114991669,1,8,8.0
114566102,79,2772,35.08860759493671
147998272,1,8,8.0
147998304,1,8,8.0
147950229,8,516,64.5
147998219,1,12,12.0
145012664,2,189,94.5
147998795,1,22,22.0
143826025,15,134,8.933333333333334
147998854,1,5,5.0
148575035,17,514,30.235294117647058
145298259,15,152,10.133333333333333
148819988,1,16,16.0
90557562,31,1588,51.225806451612904
138896919,22,249,11.318181818181818
148822923,2,99,49.5
148827191,1,32,32.0
120538401,32,105,3.28125
132619513,4,38,9.5
122712870,2,69,34.5
148538845,1,4,4.0
148444018,8,232,29.0
145351729,33,226,6.848484848484849
148539507,1,4,4.0
148561119,5,330,66.0
148561071,1,28,28.0
145960775,8,170,21.25
148240185,4,490,122.5
148561361,1,4,4.0
148561223,1,6,6.0
145273082,1,3,3.0
147514993,6,67,11.166666666666666
147924049,45,3924,87.2
144489590,2,34,17.0
148561853,1,4,4.0
147036460,3,27,9.0
