TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_member_dtl,mem009,varchar,source_type=int(11); 最大押分05
ods_mariadb_2b,ods_a168_member_dtl,mem010,varchar,source_type=int(11); 最大押分06
ods_mariadb_2b,ods_a168_member_dtl,mem011,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_dtl,mem012,varchar,source_type=int(11); 最大可贏金額
ods_mariadb_2b,ods_a168_member_dtl,mem013,varchar,source_type=datetime; 可贏可輸起算時間點
ods_mariadb_2b,ods_a168_member_dtl,mem014,varchar,source_type=int(11); 最大可輸金額
ods_mariadb_2b,ods_a168_member_dtl,mem015,varchar,source_type=varchar(300); 新版限額
ods_mariadb_2b,ods_a168_member_dtl,mem016,varchar,"source_type=decimal(16,2); 電投退水"
ods_mariadb_2b,ods_a168_member_dtl,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_member_dtl,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_member_dtl,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_member_dtl,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_member_explosion_setting,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_explosion_setting,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_explosion_setting,sn,varchar,source_type=int(5); 
ods_mariadb_2b,ods_a168_member_explosion_setting,gid,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_member_explosion_setting,tableid,varchar,source_type=int(5); 
ods_mariadb_2b,ods_a168_member_explosion_setting,people,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_explosion_setting,setting_time,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_member_explosion_setting,editor,varchar,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_member_explosion_setting,modif_time,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_member_explosion_setting,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_member_explosion_setting,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_member_explosion_setting,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_member_explosion_setting,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_member_odds,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_odds,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_odds,mid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_odds,gid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_odds,area,varchar,source_type=varchar(100); 下注區
ods_mariadb_2b,ods_a168_member_odds,odds,varchar,"source_type=decimal(10,4); 賠率"
ods_mariadb_2b,ods_a168_member_odds,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_member_odds,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_member_odds,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_member_odds,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_member_partner_account,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_partner_account,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_partner_account,mid,varchar,source_type=int(11); 會員
ods_mariadb_2b,ods_a168_member_partner_account,code,varchar,source_type=int(8); 遊戲代碼
ods_mariadb_2b,ods_a168_member_partner_account,username,varchar,source_type=varchar(30); 第三方遊戲帳號
ods_mariadb_2b,ods_a168_member_partner_account,password,varchar,source_type=varchar(32); 第三方遊戲密碼
ods_mariadb_2b,ods_a168_member_partner_account,enable,varchar,"source_type=enum(''Y'',''N''); 啟停用"
ods_mariadb_2b,ods_a168_member_partner_account,createTime,varchar,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_member_partner_account,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_member_partner_account,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_member_partner_account,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_member_partner_account,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_member_partner_gamelist,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_partner_gamelist,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_partner_gamelist,mid,varchar,source_type=int(11); 會員 id
ods_mariadb_2b,ods_a168_member_partner_gamelist,code,varchar,source_type=int(11); 第三方遊戲代碼
ods_mariadb_2b,ods_a168_member_partner_gamelist,gamelist_id,varchar,source_type=int(11); 第三方遊戲 id
ods_mariadb_2b,ods_a168_member_partner_gamelist,status,varchar,source_type=int(11); 開關
ods_mariadb_2b,ods_a168_member_partner_gamelist,orders,varchar,source_type=int(11); 順序
ods_mariadb_2b,ods_a168_member_partner_gamelist,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_member_partner_gamelist,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_member_partner_gamelist,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_member_partner_gamelist,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_member_url,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_url,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_url,mid,varchar,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_member_url,account,varchar,source_type=varchar(48); 會員帳號
ods_mariadb_2b,ods_a168_member_url,url,varchar,source_type=varchar(255); 指定網址
ods_mariadb_2b,ods_a168_member_url,remark,varchar,source_type=varchar(255); 備註
ods_mariadb_2b,ods_a168_member_url,operator,varchar,source_type=varchar(25); 最後異動者
ods_mariadb_2b,ods_a168_member_url,modify_time,varchar,source_type=timestamp; 最後異動時間
ods_mariadb_2b,ods_a168_member_url,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_member_url,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_member_url,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_member_url,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_news,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_news,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_news,new001,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_news,new002,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_news,new003,varchar,source_type=text; 
ods_mariadb_2b,ods_a168_news,new004,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_news,new005,varchar,"source_type=enum(''A'',''E'',''W''); "
ods_mariadb_2b,ods_a168_news,new006,varchar,"source_type=enum(''N'',''M''); "
ods_mariadb_2b,ods_a168_news,new007,varchar,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_news,new008,varchar,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_news,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_news,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_news,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_news,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_odds_default,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_odds_default,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_odds_default,id,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_odds_default,gid,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_odds_default,area,varchar,source_type=varchar(100); 下注區
ods_mariadb_2b,ods_a168_odds_default,odds,varchar,source_type=text; 賠率
ods_mariadb_2b,ods_a168_odds_default,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_odds_default,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_odds_default,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_odds_default,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_opengame_log,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_opengame_log,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_opengame_log,aid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_opengame_log,opengame,varchar,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_opengame_log,time,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_opengame_log,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_opengame_log,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_opengame_log,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_opengame_log,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_orderslist,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_orderslist,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_orderslist,bet01,varchar,source_type=bigint(20); 注單編號
ods_mariadb_2b,ods_a168_orderslist,op,varchar,source_type=int(11); 操作者(管理員)
ods_mariadb_2b,ods_a168_orderslist,optime,varchar,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_orderslist,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_orderslist,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_orderslist,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_orderslist,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_partner_bng_token,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_partner_bng_token,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_partner_bng_token,mid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_bng_token,token,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_bng_token,version,varchar,source_type=int(11); balance version
ods_mariadb_2b,ods_a168_partner_bng_token,op_time,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_partner_bng_token,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_partner_bng_token,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_partner_bng_token,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_partner_bng_token,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_partner_gamelist,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_partner_gamelist,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_partner_gamelist,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_gamelist,code,varchar,source_type=int(11); 第三方遊戲商代號
ods_mariadb_2b,ods_a168_partner_gamelist,cnname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,twname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_partner_gamelist,enname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,inname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,janame,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,koname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,thname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,viname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,hiname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,msname,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_gamelist,gameid,varchar,source_type=varchar(20); 開遊戲代碼or編號
ods_mariadb_2b,ods_a168_partner_gamelist,reportCode,varchar,source_type=varchar(20); 寫單代碼or編號
ods_mariadb_2b,ods_a168_partner_gamelist,gameType,varchar,source_type=varchar(10); 遊戲類型
ods_mariadb_2b,ods_a168_partner_gamelist,gameGroup,varchar,"source_type=varchar(10); 遊戲群組,1.老虎機 2.捕魚機 3.棋牌 4. crash 5. 小遊戲 6. 賓果 99.其他遊戲"
ods_mariadb_2b,ods_a168_partner_gamelist,isFree,varchar,"source_type=enum(''Y'',''N''); 是否可試玩"
ods_mariadb_2b,ods_a168_partner_gamelist,isWeb,varchar,"source_type=enum(''Y'',''N''); 支援裝置-PC"
ods_mariadb_2b,ods_a168_partner_gamelist,isMobile,varchar,"source_type=enum(''Y'',''N''); 手機裝置"
ods_mariadb_2b,ods_a168_partner_gamelist,isMaintain,varchar,"source_type=enum(''N'',''Y''); 是否維護"
ods_mariadb_2b,ods_a168_partner_gamelist,tag,varchar,"source_type=varchar(50); 標籤 (熱門,推薦..etc)"
ods_mariadb_2b,ods_a168_partner_gamelist,status,varchar,source_type=int(1); 狀態
ods_mariadb_2b,ods_a168_partner_gamelist,status_mobile,varchar,source_type=int(1); 手機版狀態
ods_mariadb_2b,ods_a168_partner_gamelist,status_lock,varchar,source_type=tinyint(1); 開關鎖
ods_mariadb_2b,ods_a168_partner_gamelist,onlineTime,varchar,source_type=datetime; 上架時間
ods_mariadb_2b,ods_a168_partner_gamelist,offlineTime,varchar,source_type=datetime; 下架時間
ods_mariadb_2b,ods_a168_partner_gamelist,orders,varchar,source_type=tinyint(3); 順序
ods_mariadb_2b,ods_a168_partner_gamelist,demo_url,varchar,source_type=text; 試玩網址
ods_mariadb_2b,ods_a168_partner_gamelist,series,varchar,source_type=varchar(10); 系列
ods_mariadb_2b,ods_a168_partner_gamelist,series_web,varchar,source_type=varchar(12); 系列 (前端用)
ods_mariadb_2b,ods_a168_partner_gamelist,remark,varchar,source_type=varchar(32); 備註
ods_mariadb_2b,ods_a168_partner_gamelist,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_partner_gamelist,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_partner_gamelist,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_partner_gamelist,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_partner_reportTime,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_partner_reportTime,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_partner_reportTime,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_reportTime,code,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_reportTime,type,varchar,source_type=int(2); 1: 一般報表 
ods_mariadb_2b,ods_a168_partner_reportTime,offset,varchar,source_type=int(10); 時間間隔(秒) or 一次Ｎ筆
ods_mariadb_2b,ods_a168_partner_reportTime,data,varchar,source_type=varchar(30); 時間 or 其他
ods_mariadb_2b,ods_a168_partner_reportTime,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_partner_reportTime,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_partner_reportTime,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_partner_reportTime,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_partner_setting,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_partner_setting,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_partner_setting,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_setting,code,varchar,source_type=int(11); 遊戲代碼
ods_mariadb_2b,ods_a168_partner_setting,currency,varchar,source_type=tinyint(4); 幣別
ods_mariadb_2b,ods_a168_partner_setting,agent_id,varchar,source_type=int(11); 代理 id
ods_mariadb_2b,ods_a168_partner_setting,type,varchar,source_type=varchar(20); 資料類型
ods_mariadb_2b,ods_a168_partner_setting,data,varchar,source_type=text; 資料
ods_mariadb_2b,ods_a168_partner_setting,remark,varchar,source_type=varchar(100); 備註
ods_mariadb_2b,ods_a168_partner_setting,create_at,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_partner_setting,update_at,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_partner_setting,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_partner_setting,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_partner_setting,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_partner_setting,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_partner_transation,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_partner_transation,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_partner_transation,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_transation,action,varchar,"source_type=enum(''bet'',''settle'',''cancel'',''rollback'',''betSuccess'',''refund'',''rewardDeduct'',''bouns'',''free'',''tip''); 動作"
ods_mariadb_2b,ods_a168_partner_transation,agent_id,varchar,source_type=int(11); 代理 id
ods_mariadb_2b,ods_a168_partner_transation,mid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_transation,code,varchar,source_type=int(4); 
ods_mariadb_2b,ods_a168_partner_transation,round_id,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_transation,transId,varchar,source_type=varchar(100); 第三方交易流水號
ods_mariadb_2b,ods_a168_partner_transation,wallet_id,varchar,source_type=bigint(20); wallet_dtl 處理 id
ods_mariadb_2b,ods_a168_partner_transation,iom_id,varchar,source_type=bigint(20); in_out_m 處理 id
ods_mariadb_2b,ods_a168_partner_transation,requestDate,varchar,source_type=datetime; 第三方請求時間
ods_mariadb_2b,ods_a168_partner_transation,money,varchar,"source_type=decimal(15,4); 金額"
ods_mariadb_2b,ods_a168_partner_transation,balance,varchar,"source_type=decimal(16,4); 交易前餘額"
ods_mariadb_2b,ods_a168_partner_transation,type,varchar,source_type=tinyint(1); 1:加點 2:扣點 3:重對加點 4:重對扣點 5:重新派彩  6: 和局 0: 無任何動作
ods_mariadb_2b,ods_a168_partner_transation,status,varchar,"source_type=tinyint(1); 0:未處理,1:成功,2:失敗,3:回滾,4:處理中"
ods_mariadb_2b,ods_a168_partner_transation,isFinish,varchar,"source_type=enum(''Y'',''N'',''X''); "
ods_mariadb_2b,ods_a168_partner_transation,remark,varchar,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_partner_transation,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_partner_transation,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_partner_transation,ods_table_name,varchar,ODS表名
