TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,COLUMN_TYPE,IS_NULLABLE,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_agent_dtl_test,ag003,5,varchar,varchar(65533),YES,"source_type=decimal(16,2); 退水"
ods_mariadb_2b,ods_a168_agent_dtl_test,ag004,6,varchar,varchar(65533),YES,source_type=int(11); 最小押分
ods_mariadb_2b,ods_a168_agent_dtl_test,ag005,7,varchar,varchar(65533),YES,source_type=int(11); 最大押分
ods_mariadb_2b,ods_a168_agent_dtl_test,ag006,8,varchar,varchar(65533),YES,source_type=int(11); 押分倍數
ods_mariadb_2b,ods_a168_agent_dtl_test,ag007,9,varchar,varchar(65533),YES,source_type=int(11); 最大押分02
ods_mariadb_2b,ods_a168_agent_dtl_test,ag008,10,varchar,varchar(65533),YES,source_type=int(11); 最大押分03
ods_mariadb_2b,ods_a168_agent_dtl_test,ag009,11,varchar,varchar(65533),YES,source_type=int(11); 最大押分04
ods_mariadb_2b,ods_a168_agent_dtl_test,ag010,12,varchar,varchar(65533),YES,source_type=int(11); 最大押分05
ods_mariadb_2b,ods_a168_agent_dtl_test,ag011,13,varchar,varchar(65533),YES,source_type=int(11); 最大押分06
ods_mariadb_2b,ods_a168_agent_dtl_test,ag012,14,varchar,varchar(65533),YES,"source_type=decimal(16,2); 佔成"
ods_mariadb_2b,ods_a168_agent_dtl_test,ag013,15,varchar,varchar(65533),YES,source_type=int(11); 選則限紅（BIT）
ods_mariadb_2b,ods_a168_agent_dtl_test,ag014,16,varchar,varchar(65533),YES,source_type=varchar(300); 新版限額
ods_mariadb_2b,ods_a168_agent_dtl_test,ag015,17,varchar,varchar(65533),YES,"source_type=decimal(16,2); 電投退水"
ods_mariadb_2b,ods_a168_agent_dtl_test,ag016,18,varchar,varchar(65533),YES,source_type=int(3); 電投佔成
ods_mariadb_2b,ods_a168_agent_dtl_test,source_db,19,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_agent_dtl_test,source_table,20,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_agent_dtl_test,ods_table_name,21,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_agent_dtl_test,sync_time,22,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_agent_elec,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_elec,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_elec,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_elec,gid,4,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_elec,profitRate,5,varchar,varchar(65533),YES,"source_type=decimal(3,2); "
ods_mariadb_2b,ods_a168_agent_elec,pot,6,varchar,varchar(65533),YES,"source_type=decimal(16,4); "
ods_mariadb_2b,ods_a168_agent_elec,potLock,7,varchar,varchar(65533),YES,source_type=tinyint(1); 
ods_mariadb_2b,ods_a168_agent_elec,source_db,8,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_agent_elec,source_table,9,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_agent_elec,ods_table_name,10,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_agent_elec,sync_time,11,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_agent_partner_gamelist,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_partner_gamelist,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_partner_gamelist,agent_id,3,varchar,varchar(65533),YES,source_type=int(11); 代理 id
ods_mariadb_2b,ods_a168_agent_partner_gamelist,code,4,varchar,varchar(65533),YES,source_type=int(11); 第三方遊戲代碼
ods_mariadb_2b,ods_a168_agent_partner_gamelist,gamelist_id,5,varchar,varchar(65533),YES,source_type=int(11); 第三方遊戲 id
ods_mariadb_2b,ods_a168_agent_partner_gamelist,status,6,varchar,varchar(65533),YES,source_type=int(11); 開關
ods_mariadb_2b,ods_a168_agent_partner_gamelist,orders,7,varchar,varchar(65533),YES,source_type=int(11); 順序
ods_mariadb_2b,ods_a168_agent_partner_gamelist,source_db,8,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_agent_partner_gamelist,source_table,9,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_agent_partner_gamelist,ods_table_name,10,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_agent_partner_gamelist,sync_time,11,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_agent_permissionrole,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_permissionrole,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_permissionrole,id,3,varchar,varchar(65533),YES,source_type=int(11); id
ods_mariadb_2b,ods_a168_agent_permissionrole,permissionid,4,varchar,varchar(65533),YES,source_type=int(11); t_permission id
ods_mariadb_2b,ods_a168_agent_permissionrole,status,5,varchar,varchar(65533),YES,source_type=int(11); 0:禁用;1啟用
ods_mariadb_2b,ods_a168_agent_permissionrole,lv1,6,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,lv2,7,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,lv3,8,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,lv4,9,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,lv5,10,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,lastmodifytime,11,varchar,varchar(65533),YES,source_type=timestamp; 最後修改時間
ods_mariadb_2b,ods_a168_agent_permissionrole,source_db,12,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_agent_permissionrole,source_table,13,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_agent_permissionrole,ods_table_name,14,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_agent_permissionrole,sync_time,15,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_agent_sub,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_sub,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_sub,ags001,3,varchar,varchar(65533),YES,source_type=int(11); sn
ods_mariadb_2b,ods_a168_agent_sub,ags002,4,varchar,varchar(65533),YES,source_type=varchar(30); aid
ods_mariadb_2b,ods_a168_agent_sub,ags003,5,varchar,varchar(65533),YES,source_type=varchar(50); password
ods_mariadb_2b,ods_a168_agent_sub,ags004,6,varchar,varchar(65533),YES,source_type=varchar(30); name
ods_mariadb_2b,ods_a168_agent_sub,ags005,7,varchar,varchar(65533),YES,source_type=datetime; add_time
ods_mariadb_2b,ods_a168_agent_sub,ags006,8,varchar,varchar(65533),YES,source_type=int(11); lv
ods_mariadb_2b,ods_a168_agent_sub,ags007,9,varchar,varchar(65533),YES,source_type=int(11); lv1
ods_mariadb_2b,ods_a168_agent_sub,ags008,10,varchar,varchar(65533),YES,source_type=datetime; last_login
ods_mariadb_2b,ods_a168_agent_sub,ags009,11,varchar,varchar(1048576),YES,source_type=text; last_ip
ods_mariadb_2b,ods_a168_agent_sub,ags010,12,varchar,varchar(65533),YES,source_type=int(11); login_err
ods_mariadb_2b,ods_a168_agent_sub,ags011,13,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); can_login"
ods_mariadb_2b,ods_a168_agent_sub,ags012,14,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); change_password"
ods_mariadb_2b,ods_a168_agent_sub,ags013,15,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_agent_sub,chkKey,16,varchar,varchar(65533),YES,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_agent_sub,chkLock,17,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_agent_sub,last_chpsw,18,varchar,varchar(65533),YES,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_agent_sub,source_db,19,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_agent_sub,source_table,20,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_agent_sub,ods_table_name,21,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_agent_sub,sync_time,22,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_agent_test,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_test,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_test,age001,3,varchar,varchar(65533),YES,source_type=int(11); sn
ods_mariadb_2b,ods_a168_agent_test,age002,4,varchar,varchar(65533),YES,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_agent_test,age003,5,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_agent_test,age004,6,varchar,varchar(65533),YES,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_agent_test,age005,7,varchar,varchar(65533),YES,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agent_test,age006,8,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age007,9,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age008,10,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age009,11,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age010,12,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age011,13,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age012,14,varchar,varchar(65533),YES,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agent_test,age013,15,varchar,varchar(65533),YES,source_type=char(15); 
ods_mariadb_2b,ods_a168_agent_test,age014,16,varchar,varchar(65533),YES,source_type=int(11); 風險重置開關
ods_mariadb_2b,ods_a168_agent_test,age015,17,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); 啟停用狀態"
ods_mariadb_2b,ods_a168_agent_test,age016,18,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); 啟停押狀態"
ods_mariadb_2b,ods_a168_agent_test,age017,19,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,age018,20,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,age019,21,varchar,varchar(65533),YES,source_type=int(11); 結算報表開關
ods_mariadb_2b,ods_a168_agent_test,age020,22,varchar,varchar(65533),YES,source_type=int(11); 結算報表格式
ods_mariadb_2b,ods_a168_agent_test,age021,23,varchar,varchar(65533),YES,source_type=int(11); 結算報表語系
ods_mariadb_2b,ods_a168_agent_test,age022,24,varchar,varchar(65533),YES,source_type=int(11); 測試線判別
ods_mariadb_2b,ods_a168_agent_test,age023,25,varchar,varchar(65533),YES,source_type=char(1); 
ods_mariadb_2b,ods_a168_agent_test,age024,26,varchar,varchar(65533),YES,source_type=varchar(30); 備註
ods_mariadb_2b,ods_a168_agent_test,credit,27,varchar,varchar(65533),YES,"source_type=decimal(15,4); "
ods_mariadb_2b,ods_a168_agent_test,cash,28,varchar,varchar(65533),YES,"source_type=decimal(15,4); "
ods_mariadb_2b,ods_a168_agent_test,type,29,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,currency,30,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,tip,31,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,prefix_add,32,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,prefix_acc,33,varchar,varchar(65533),YES,source_type=varchar(12); 前綴碼
ods_mariadb_2b,ods_a168_agent_test,receipt_acc,34,varchar,varchar(65533),YES,source_type=int(3); 收款帳號
ods_mariadb_2b,ods_a168_agent_test,sacc,35,varchar,varchar(65533),YES,source_type=varchar(30); 顯示帳號
ods_mariadb_2b,ods_a168_agent_test,opengame,36,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agent_test,site,37,varchar,varchar(65533),YES,source_type=varchar(60); 
ods_mariadb_2b,ods_a168_agent_test,membermax,38,varchar,varchar(65533),YES,source_type=int(11); 會員總數
ods_mariadb_2b,ods_a168_agent_test,profitmax,39,varchar,varchar(65533),YES,source_type=varchar(11); 最大利潤
ods_mariadb_2b,ods_a168_agent_test,promotecode,40,varchar,varchar(65533),YES,source_type=char(6); 推廣代碼
ods_mariadb_2b,ods_a168_agent_test,kickperiod,41,varchar,varchar(65533),YES,source_type=int(3); 踢出局數
ods_mariadb_2b,ods_a168_agent_test,identity,42,varchar,varchar(65533),YES,source_type=int(11); 0:信用;1:API
ods_mariadb_2b,ods_a168_agent_test,chkKey,43,varchar,varchar(65533),YES,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_agent_test,chkLock,44,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_agent_test,last_chpsw,45,varchar,varchar(65533),YES,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_agent_test,source_db,46,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_agent_test,source_table,47,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_agent_test,ods_table_name,48,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_agent_test,sync_time,49,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_agents_LoginPass,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agents_LoginPass,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agents_LoginPass,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_agents_LoginPass,aid,4,varchar,varchar(65533),YES,source_type=int(5); agent_id
ods_mariadb_2b,ods_a168_agents_LoginPass,vendorId,5,varchar,varchar(65533),YES,source_type=varchar(255); lv5 代理商
ods_mariadb_2b,ods_a168_agents_LoginPass,signature,6,varchar,varchar(65533),YES,source_type=varchar(255); 密鑰
ods_mariadb_2b,ods_a168_agents_LoginPass,signature2,7,varchar,varchar(65533),YES,source_type=varchar(255); 客戶密鑰
ods_mariadb_2b,ods_a168_agents_LoginPass,password,8,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,addtime,9,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_agents_LoginPass,url,10,varchar,varchar(65533),YES,source_type=varchar(255); 單一錢包回傳網址
ods_mariadb_2b,ods_a168_agents_LoginPass,skyname,11,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,type,12,varchar,varchar(65533),YES,"source_type=enum(''c'',''w''); c:一般,w:單一"
ods_mariadb_2b,ods_a168_agents_LoginPass,lang,13,varchar,varchar(65533),YES,"source_type=tinyint(1); 0:中文 ,1:英文"
ods_mariadb_2b,ods_a168_agents_LoginPass,betfeedback,14,varchar,varchar(65533),YES,"source_type=tinyint(1); 異常鎖定,0:N;1:Y"
ods_mariadb_2b,ods_a168_agents_LoginPass,Gateway_url,15,varchar,varchar(65533),YES,source_type=varchar(1000); 正機白名單使用的url
ods_mariadb_2b,ods_a168_agents_LoginPass,whiteList,16,varchar,varchar(1048576),YES,source_type=text; 白名單
ods_mariadb_2b,ods_a168_agents_LoginPass,operator,17,varchar,varchar(65533),YES,source_type=varchar(25); 
ods_mariadb_2b,ods_a168_agents_LoginPass,modify_time,18,varchar,varchar(65533),YES,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agents_LoginPass,object,19,varchar,varchar(65533),YES,"source_type=int(3); 0:呼叫php,1:呼叫客戶"
ods_mariadb_2b,ods_a168_agents_LoginPass,settle,20,varchar,varchar(65533),YES,source_type=int(3); 單一錢包結算
ods_mariadb_2b,ods_a168_agents_LoginPass,co,21,varchar,varchar(65533),YES,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_agents_LoginPass,prefix_switch,22,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); 前綴碼開關"
ods_mariadb_2b,ods_a168_agents_LoginPass,openGame_url,23,varchar,varchar(65533),YES,source_type=varchar(255); 指定網址
ods_mariadb_2b,ods_a168_agents_LoginPass,subdomain,24,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,source_db,25,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_agents_LoginPass,source_table,26,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_agents_LoginPass,ods_table_name,27,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_agents_LoginPass,sync_time,28,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_aggregate_setting,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_setting,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_setting,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_setting,code,4,varchar,varchar(65533),YES,source_type=varchar(12); 廠商代號
ods_mariadb_2b,ods_a168_aggregate_setting,currency,5,varchar,varchar(65533),YES,source_type=tinyint(2); 幣別
ods_mariadb_2b,ods_a168_aggregate_setting,agent_id,6,varchar,varchar(65533),YES,source_type=int(11); 代理 id
ods_mariadb_2b,ods_a168_aggregate_setting,status,7,varchar,varchar(65533),YES,source_type=tinyint(1); 啟停用
ods_mariadb_2b,ods_a168_aggregate_setting,type,8,varchar,varchar(65533),YES,source_type=varchar(20); 資料類型
ods_mariadb_2b,ods_a168_aggregate_setting,data,9,varchar,varchar(1048576),YES,source_type=text; 資料
ods_mariadb_2b,ods_a168_aggregate_setting,remark,10,varchar,varchar(65533),YES,source_type=varchar(100); 備註
ods_mariadb_2b,ods_a168_aggregate_setting,source_db,11,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_aggregate_setting,source_table,12,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_aggregate_setting,ods_table_name,13,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_aggregate_setting,sync_time,14,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_aggregate_token,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_token,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_token,code,3,varchar,varchar(65533),YES,source_type=varchar(12); 
ods_mariadb_2b,ods_a168_aggregate_token,mid,4,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_token,token,5,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_aggregate_token,create_at,6,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_aggregate_token,update_at,7,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_aggregate_token,source_db,8,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_aggregate_token,source_table,9,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_aggregate_token,ods_table_name,10,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_aggregate_token,sync_time,11,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_aggregate_transaction,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_transaction,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_transaction,id,3,varchar,varchar(65533),YES,source_type=int(11); 
