uid,bet01_笔数,bet01_投注额,daily_笔数_跨产品汇总,daily_金额_跨产品汇总,当天涉及产品数,笔数倍差_修正后
98826426,113,127035.26000000002,89,5570.0000,1,0.79
151497249,271,457603.0,215,18371.0000,1,0.79
136870569,39,33335.95,31,14177.0000,1,0.79
150439193,43,79160.475,34,9086.0000,1,0.79
97176947,38,73991.32999999999,30,8690.0000,1,0.79
51616910,52,196583.59999999998,41,20008.0000,1,0.79
74452182,120,20984.199999999997,95,1360.0000,1,0.79
16114172,76,176986379.39999998,60,14700620.0000,1,0.79
151382218,221,94373.16200000001,174,5821.0000,1,0.79
151747770,43,41870.850000000006,34,5604.0000,1,0.79
85450397,67,71615.85,53,8158.0000,1,0.79
138118999,34,7153.84,27,270.0000,1,0.79
152603491,84,2098.272,66,764.0000,1,0.79
128967855,47,61716.3036,37,9974.0000,1,0.79
150577759,661,874232.6499999993,524,33727.0000,1,0.79
152926528,14,6863.86,11,1250.0000,1,0.79
148286362,29,17402.61,23,2500.0000,1,0.79
142083119,294,7988692.759999997,232,735262.0000,1,0.79
153131877,107,136046.38999999996,85,6350.0000,1,0.79
153080243,14,24105.1,11,4350.0000,1,0.79
124295080,625,28429517.110000018,492,795135.0000,1,0.79
123080736,58,224430.91,46,48142.0000,1,0.79
147644855,33,2592.77,26,1363.0000,1,0.79
120223200,39,10348.279999999999,31,2582.0000,1,0.79
144952033,861,1517585.359999998,684,67127.0000,1,0.79
142009276,38,70764.65999999999,30,970.0000,3,0.79
152977215,126,232036.264,99,4880.0000,1,0.79
116122468,120,94731.75,95,5329.0000,1,0.79
135733883,122,44619.65999999999,96,8313.0000,1,0.79
151355844,189,193223.3100000001,149,9170.0000,1,0.79
88045275,78,54332.78480000001,62,2310.0000,1,0.79
142231110,34,345912.95,27,29297.0000,1,0.79
153092204,126,76601.44,100,2123.0000,1,0.79
152496667,14,17821.160000000003,11,2694.0000,1,0.79
153013527,86,113469.58,68,6935.0000,1,0.79
152882608,191,3422876.2399999993,150,146342.0000,1,0.79
128281738,94,22452.570000000003,74,2544.0000,2,0.79
151289013,14,12408.7,11,6538.0000,1,0.79
115574187,184,225901.3999999999,146,20360.0000,1,0.79
114474406,112,101056.14,88,7054.0000,1,0.79
149125777,14,866.74,11,115.0000,1,0.79
149873169,96,97511.5,75,2260.0000,1,0.78
152361130,120,54853.26400000001,93,15398.0000,1,0.78
129940222,99,16986.97,77,3055.0000,1,0.78
129130207,276,759930.1199999998,214,53164.0000,1,0.78
146625618,93,149047.32000000004,73,38598.0000,1,0.78
153052071,37,9589.3,29,1630.0000,1,0.78
145319452,126,1610.6249999999998,98,968.0000,1,0.78
145422699,9,7689.25,7,4401.0000,1,0.78
142018885,363,267557.95000000007,283,39112.0000,1,0.78
145427851,1150,12009102.519999992,902,369487.0000,1,0.78
151193955,9,30940.1704,7,2628.0000,1,0.78
99350660,196,325865.23999999993,153,30137.0000,1,0.78
151946651,125,57108.50999999999,98,7381.0000,1,0.78
149457177,214,140537.10000000003,167,12638.0000,1,0.78
143322134,267,211449.19999999992,208,34697.0000,1,0.78
151519059,9,1214.98,7,268.0000,1,0.78
148248224,79,23517.54,62,3210.0000,1,0.78
94343823,9,12003.51,7,8500.0000,1,0.78
91935079,286,160120.29999999987,223,22610.0000,1,0.78
49086661,9,10690.739999999998,7,1050.0000,1,0.78
95730426,9,540.6700000000001,7,315.0000,1,0.78
134611684,390,340788.32,305,15343.0000,1,0.78
12410172,55,49363.65000000001,43,7644.0000,1,0.78
153011770,250,43027.950000000004,195,3713.0000,1,0.78
153042452,243,673178.0,189,9850.0000,1,0.78
153014565,192,461933.51999999996,150,45460.0000,2,0.78
142051283,463,1882931.8499999999,363,76715.0000,1,0.78
152920611,32,3281.2799999999997,25,462.0000,1,0.78
143612542,9,4919.54,7,2146.0000,1,0.78
141821796,18,6515.77,14,1313.0000,1,0.78
150490985,41,8430529.200000001,32,1928900.0000,1,0.78
147811139,96,12058.32,75,2075.0000,1,0.78
151084172,454,126728.36999999995,355,7344.0000,1,0.78
147449695,9,8823.189999999999,7,2600.0000,1,0.78
151825235,124,569281.0999999999,97,53890.0000,1,0.78
151174635,51,53761.4599,40,21859.0000,1,0.78
124073014,282,30270906.499999978,220,1466829.0000,1,0.78
134841232,68,68473.48,53,12051.0000,1,0.78
142139743,187,94475.85000000005,146,18924.0000,1,0.78
128918377,79,304220.44,62,6066.0000,1,0.78
95537326,236,137140.52000000002,184,7519.0000,1,0.78
138654320,124,222351.24000000002,97,50803.0000,1,0.78
151738518,36,6673.229999999999,28,1329.0000,1,0.78
151413984,374,1358451.4599999997,293,16132.0000,1,0.78
62863393,64,9372.359999999999,50,850.0000,2,0.78
149746208,18,15316.740000000002,14,5521.0000,1,0.78
153097546,289,136542.19999999998,225,14948.0000,1,0.78
146036016,570,317772.24999999994,439,6900.0000,2,0.77
152834654,336,242360.33,259,10122.0000,1,0.77
133116381,199,95627.93000000002,154,6645.0000,1,0.77
134512859,13,37882.5095,10,600.0000,1,0.77
152166677,48,6872.430999999999,37,2131.0000,1,0.77
133198051,13,4232.33,10,997.0000,2,0.77
148239805,113,6590749.92,87,11900.0000,1,0.77
120244722,22,15169.07,17,6451.0000,1,0.77
135530406,192,115307.00999999998,148,19931.0000,1,0.77
148759128,52,6767.539999999999,40,737.0000,1,0.77
89939036,171,49143.275200000004,132,4910.0000,1,0.77
29682853,427,767867.5,330,43522.0000,1,0.77
132245122,60,64497.1,46,3149.0000,1,0.77
123791520,266,376705.40000000014,206,12350.0000,1,0.77
96077341,48,57936.21,37,16449.0000,1,0.77
130822294,111,255588.55999999994,85,14130.0000,1,0.77
142089300,92,61654.05000000002,71,12038.0000,1,0.77
106430275,170,354389.26,131,60055.0000,1,0.77
123055570,168,103801.18000000001,130,10592.0000,1,0.77
136480365,13,10991.240000000002,10,8543.0000,2,0.77
116147226,330,413616879.4,254,28902075.0000,2,0.77
152652197,73,17573.82,56,700.0000,1,0.77
102406168,353,3009759.1399999997,271,55750.0000,1,0.77
151253691,30,3362.0999999999995,23,824.0000,1,0.77
141481305,39,503558.51560000004,30,37547.0000,1,0.77
24862477,149,339611.3500000001,115,20700.0000,1,0.77
152219262,120,130350.02000000005,92,9147.0000,1,0.77
118118853,1503,1351052.5900000017,1161,74270.0000,1,0.77
152298894,146,126199.73999999999,112,8558.0000,1,0.77
139325939,26,22252.61,20,8348.0000,1,0.77
152679126,170,80533320.17000002,129,11662052.0000,1,0.76
142795182,197,174173.05000000005,150,32762.0000,1,0.76
151912154,21,4035.2200000000003,16,627.0000,1,0.76
125527569,49,71449.87,37,3860.0000,1,0.76
114472316,167,87483.27999999998,127,12141.0000,1,0.76
151730565,100,132930.5,76,8550.0000,1,0.76
151304728,119,37984.25399999999,91,4214.0000,1,0.76
151635445,95,581313.1200000001,72,50516.0000,1,0.76
117394875,34,29948.950000000004,26,4514.0000,1,0.76
140675477,127,54985.83999999999,96,1811.0000,1,0.76
152003509,72,10286.86,55,696.0000,1,0.76
151978117,180,143728.90000000005,136,28308.0000,2,0.76
152307076,234,42114.93999999998,178,3702.0000,1,0.76
151583540,110,449691.65500000014,84,136539.0000,1,0.76
147929531,17,214406.71,13,10107.0000,1,0.76
120013263,357,552641.7499999997,273,37913.0000,1,0.76
149141294,113,525068.07,86,26200.0000,1,0.76
152698389,46,652415100.0,35,63500000.0000,1,0.76
150835397,21,353.0,16,119.0000,1,0.76
123035961,153,7163981.959999999,117,252770.0000,1,0.76
131758040,34,67497500.0,26,2440000.0000,1,0.76
84568386,408,202557.48000000016,312,5350.0000,1,0.76
135498153,71,122356.91999999998,54,10550.0000,1,0.76
153131137,17,3596.15,13,711.0000,1,0.76
145717738,46,62026.740000000005,35,9173.0000,1,0.76
145520431,45,10672.960000000001,34,1152.0000,1,0.76
79890699,221,157269.55000000002,167,11629.0000,2,0.76
148830785,71,27549.9,54,1606.0000,1,0.76
65475034,193,45327.0,146,2770.0000,1,0.76
136286931,553,407146.9900000001,422,54679.0000,1,0.76
142018750,83,227663.62,63,1290.0000,1,0.76
153043573,45,14842.0,34,560.0000,1,0.76
129051885,51,5384.0992,39,1600.0000,1,0.76
152772845,25,4065.439999999999,19,750.0000,1,0.76
152568377,33,6005.92,25,913.0000,1,0.76
148508009,17,7558.41,13,2087.0000,1,0.76
147453796,128,2211552.68,97,225205.0000,1,0.76
151364860,17,644.235,13,158.0000,1,0.76
150464525,80,28467.410000000003,61,1035.0000,1,0.76
124061831,244,338591.22,185,16746.0000,1,0.76
34007341,74,47849.54000000001,56,4540.0000,1,0.76
15555871,89,686922.5,68,34300.0000,1,0.76
149127483,33,3823.48,25,883.0000,1,0.76
147781958,66,4227.22,50,1125.0000,1,0.76
143039605,238,483349.39000000013,180,43694.0000,1,0.76
81266783,42,98358.62000000001,32,17880.0000,1,0.76
31641264,276,76038.02000000006,211,6104.0000,1,0.76
152804744,51,8283.016,39,3903.0000,1,0.76
131977727,17,2044.75,13,984.0000,1,0.76
114639719,88,30135.599999999995,67,3545.0000,1,0.76
149425526,83,350748.80000000005,63,70907.0000,1,0.76
153024691,610,710895.1100000009,462,21544.0000,1,0.76
18689763,97,118208.53450000001,73,13848.0000,1,0.75
151377736,196,115517.31999999998,147,35703.0000,1,0.75
128252111,40,182057.0,30,27500.0000,1,0.75
136786919,24,13468.78,18,1200.0000,1,0.75
90606323,32,42640.82,24,3032.0000,1,0.75
153070288,8,1584.7199999999998,6,320.0000,1,0.75
96563444,8,1477.4,6,401.0000,1,0.75
152982395,12,34953.0,9,2000.0000,1,0.75
86309878,4,676.0,3,120.0000,2,0.75
148421968,4,937.6300000000001,3,395.0000,1,0.75
134563971,24,2912.7364000000002,18,1165.0000,1,0.75
139546162,32,13411.44,24,1230.0000,1,0.75
153018207,4,125.57,3,94.0000,1,0.75
124624644,142,30353.840000000004,107,4362.0000,1,0.75
153082454,75,246248.86000000004,56,9365.0000,1,0.75
128943996,4,405.6,3,188.0000,1,0.75
122606168,341,995926.2799999999,255,61537.0000,1,0.75
145465984,120,28555.55,90,3772.0000,1,0.75
124659082,12,5697.400000000001,9,1182.0000,1,0.75
122888210,663,681700.1899999988,499,41576.0000,1,0.75
127033042,4,71.67999999999999,3,48.0000,1,0.75
149421374,187,619350000.0,141,15400000.0000,1,0.75
120088960,4,180.62,3,158.0000,1,0.75
153120025,97,17484.119999999995,73,2066.0000,1,0.75
98037234,44,11840.25,33,651.0000,1,0.75
145144429,4,48.60039999999999,3,35.0000,1,0.75
152971443,71,282287.7,53,7690.0000,1,0.75
102250812,4,916.0,3,593.0000,1,0.75
143219170,76,42029.28,57,2820.0000,1,0.75
113938984,4,2012.5,3,1076.0000,1,0.75
146860617,4,173.42,3,84.0000,1,0.75
144321803,160,53509.18999999998,120,3350.0000,1,0.75
148051029,8,502.0199999999999,6,306.0000,1,0.75
151501044,281,4006736.7400000007,210,493800.0000,1,0.75
150871827,4,2073.63,3,471.0000,1,0.75
140859962,8,3746.0,6,696.0000,1,0.75
148403083,271,118544.82000000002,204,9276.0000,2,0.75
151518522,8,1753.56,6,1328.0000,1,0.75
152983545,16,127786.82,12,22035.0000,1,0.75
11933987,8,24050.799999999996,6,80.0000,1,0.75
149508454,85,652678.8495,64,143635.0000,1,0.75
146117842,4,249.39999999999998,3,1100.0000,1,0.75
124168656,4,44.0,3,35.0000,1,0.75
136414004,36,13754.13,27,4090.0000,1,0.75
153031154,28,9089.72,21,878.0000,1,0.75
135400677,4,1700.6,3,1590.0000,1,0.75
37892063,174,4893022.86,130,49860.0000,1,0.75
153130141,4,1462.8,3,135.0000,1,0.75
133223188,61,110563.76,46,10279.0000,1,0.75
32972811,124,159427.93400000004,93,4683.0000,2,0.75
148411916,4,2617.3,3,280.0000,1,0.75
3813771,4,1205.0,3,30.0000,1,0.75
142587534,12,28536.239999999998,9,4577.0000,1,0.75
150312396,4,161.50279999999998,3,90.0000,1,0.75
147463111,20,58810.0,15,3940.0000,1,0.75
97088041,16,16028.16,12,480.0000,1,0.75
16206137,169,200956.63999999998,126,29880.0000,1,0.75
94283855,142,60147.834999999985,106,11485.0000,1,0.75
143630063,4,521.62,3,220.0000,1,0.75
153115147,89,77964.0,67,900.0000,2,0.75
147162474,8,571.12,6,119.0000,1,0.75
150812934,8,3920.0,6,3405.0000,1,0.75
152152279,4,11812.0,3,78.0000,1,0.75
142009780,59,31367.120000000003,44,1694.0000,2,0.75
80961951,12,25482.0,9,1370.0000,1,0.75
50034319,341,4484718.259500002,255,32310.0000,1,0.75
150735323,40,31680.5,30,2994.0000,1,0.75
153125333,4,990.27,3,875.0000,1,0.75
78556119,102,79487960.80000001,76,1803600.0000,1,0.75
152798101,8,222320.2,6,1850.0000,1,0.75
153137946,16,8016.0,12,1200.0000,1,0.75
115887152,4,4841.74,3,840.0000,1,0.75
153138012,8,5324.0,6,1800.0000,1,0.75
152972742,16,124211.37999999999,12,20966.0000,1,0.75
146355126,68,9751.0,51,1782.0000,1,0.75
25362940,4,24380.6,3,812.0000,1,0.75
143687663,4,1836.0,3,120.0000,1,0.75
152087633,16,798.97,12,120.0000,1,0.75
153056782,40,4589.59,30,1709.0000,1,0.75
141169085,4,312.12,3,211.0000,1,0.75
142946656,12,1710.44,9,450.0000,1,0.75
122940545,212,599006.58,160,51735.0000,1,0.75
139878882,12,9684.210000000001,9,1033.0000,1,0.75
131142097,4,706.4000000000001,3,138.0000,1,0.75
121386611,4,1490.576,3,150.0000,1,0.75
148725731,295,126408.57999999999,221,9204.0000,1,0.75
87043370,63,76779.75,47,1030.0000,1,0.75
151146444,4,118.5,3,105.0000,1,0.75
67963140,8,7655192.0,6,1200000.0000,1,0.75
143762927,8,74776.16,6,20000.0000,2,0.75
115426811,4,90.0,3,37.0000,2,0.75
107109793,83,2807336.98,62,31160.0000,1,0.75
152595775,71,15748.089999999998,53,2129.0000,1,0.75
152920335,52,84954.88,39,24804.0000,1,0.75
114620351,12,12675.43,9,2420.0000,1,0.75
118914161,40,11197.854,30,2097.0000,2,0.75
87156186,4,2256.6,3,900.0000,1,0.75
152682165,4,101.97999999999999,3,70.0000,2,0.75
152684265,12,3390.25,9,1183.0000,1,0.75
122549022,108,61841.0,81,3794.0000,1,0.75
153137937,16,7862.4,12,1200.0000,1,0.75
153116590,8,3890.16,6,1580.0000,1,0.75
38785003,158,1172675.39,119,60525.0000,1,0.75
144861752,40,7380.5,30,748.0000,1,0.75
124840712,35,3735.7,26,1544.0000,1,0.74
153095893,19,3219.21,14,484.0000,1,0.74
148470269,319,1473046.8700000006,236,246610.0000,1,0.74
69086055,61,297442.63,45,25812.0000,1,0.74
149885414,368,1311853.4400000002,273,58703.0000,1,0.74
63791020,39,28203.0,29,1350.0000,1,0.74
149931305,34,16416.53,25,2550.0000,1,0.74
153065674,47,16190.5,35,530.0000,1,0.74
142767288,499,103537.28,370,15107.0000,1,0.74
153127423,94,209003.05000000002,70,20302.0000,1,0.74
153134910,70,34983.49999999999,52,1480.0000,1,0.74
134634966,35,51500.5,26,8412.0000,1,0.74
133905990,43,8211.8,32,940.0000,1,0.74
138941552,169,943805.9199999999,125,29697.0000,1,0.74
121017837,580,43116.84,430,3545.0000,2,0.74
126740396,23,1847.0,17,700.0000,1,0.74
144755776,155,25084.499999999993,115,345.0000,1,0.74
96665534,85,288517.47,63,55461.0000,4,0.74
24455285,342,44751.50000000001,252,3857.0000,1,0.74
149058870,174,2323555.318,129,4100.0000,1,0.74
153137341,27,20536.480000000003,20,3961.0000,1,0.74
152922228,119,22676.7636,88,1627.0000,1,0.74
150681128,303,853027.7599999998,224,67586.0000,1,0.74
126378299,581,1037120.589999999,428,35047.0000,1,0.74
72427087,23,1981307.0,17,588501.0000,1,0.74
109017506,228,5166705.1280000005,168,58200.0000,1,0.74
80007099,31,12304.0,23,56.0000,1,0.74
135597595,19,5253.1,14,1382.0000,1,0.74
126059737,100,43073.840000000004,74,1482.0000,1,0.74
145975217,34,2474.7799999999997,25,743.0000,1,0.74
152795820,693,36336502.0,515,386500.0000,1,0.74
152270652,46,12660.8192,34,4171.0000,1,0.74
148606826,143,34563.33,106,2167.0000,1,0.74
151467998,54,30135.260000000002,40,6210.0000,1,0.74
81836267,233,9224273.13,173,51150.0000,1,0.74
145420956,42,40918.773,31,10117.0000,1,0.74
147578370,31,6427.299999999999,23,463.0000,1,0.74
147955940,39,84732.58,29,20341.0000,1,0.74
148256152,412,1186597.9999999995,304,45371.0000,1,0.74
30686225,39,48048.6,29,44.0000,1,0.74
152242349,23,8792.09,17,830.0000,1,0.74
134294366,53,25172.789999999997,39,4853.0000,1,0.74
151165905,509,156757.32999999984,378,11620.0000,1,0.74
142885921,31,7485.149999999999,23,828.0000,1,0.74
152670148,255,130289.85000000002,189,11321.0000,1,0.74
136183709,38,7293.009999999998,28,1234.0000,1,0.74
152822204,57,629726.0,42,13150.0000,1,0.74
101949361,46,18583.06,34,3510.0000,1,0.74
153086975,127,34625.99,94,3628.0000,1,0.74
85508853,137,47267.27,101,4110.0000,1,0.74
152447544,170,84387.75000000006,126,8410.0000,1,0.74
6889852,128,89688.23999999999,93,4557.0000,1,0.73
110582986,37,51244.094999999994,27,2364.0000,1,0.73
6582901,59,826570.8,43,123192.0000,1,0.73
128960663,11,5284.549999999999,8,480.0000,1,0.73
152205601,108,37833.06999999999,79,3628.0000,1,0.73
150806954,78,8375.0,57,3100.0000,1,0.73
114680858,56,162629.33000000002,41,26378.0000,1,0.73
130445789,395,325337.99999999994,290,14500.0000,1,0.73
122551281,103,1966410.6799999997,75,266000.0000,1,0.73
127184862,181,332023.5,133,43457.0000,1,0.73
152271183,49,14515.460000000001,36,1792.0000,1,0.73
27187665,37,43555.64,27,23675.0000,2,0.73
152630141,66,95982.5,48,590.0000,1,0.73
48584475,48,2630715.75,35,103847.0000,1,0.73
137697348,37,31552.14,27,810.0000,1,0.73
142091510,89,34989.12,65,5080.0000,1,0.73
142880805,30,23803.1,22,620.0000,1,0.73
152908974,11,3204.08,8,559.0000,1,0.73
63093963,495,2710133.049999999,360,320739.0000,1,0.73
152504356,33,12582.68,24,2830.0000,1,0.73
78142158,62,105887.70000000001,45,2910.0000,1,0.73
153023336,15,5520.450000000001,11,900.0000,1,0.73
152793862,37,45263.42999999999,27,9528.0000,1,0.73
134581679,126,114238.9,92,10364.0000,1,0.73
150467107,200,45785.65,146,4882.0000,1,0.73
148452792,91,83130.63,66,8944.0000,1,0.73
113457387,100,409260.17000000004,73,58515.0000,1,0.73
23285877,117,250803.15000000002,85,3160.0000,1,0.73
127270458,11,1865.98,8,344.0000,1,0.73
103707275,37,33630.05,27,232.0000,1,0.73
3197320,60,2655030.0,44,1262000.0000,1,0.73
144680750,267,262590.2500000001,194,16910.0000,1,0.73
141827780,190,37506.719999999994,139,6180.0000,1,0.73
123963073,109,149162.77000000002,80,5878.0000,1,0.73
153090851,138,52976.579999999994,101,2190.0000,1,0.73
151297729,291,43301.09,212,5737.0000,1,0.73
144260464,180,206123.57,132,10070.0000,1,0.73
153124194,26,1377.0,19,253.0000,1,0.73
151829687,15,2974.0,11,876.0000,1,0.73
126711106,290,506457.7999999998,213,61733.0000,1,0.73
139522758,78,33893.74,57,2279.0000,1,0.73
150970583,15,22008.260000000002,11,5465.0000,1,0.73
89016918,92,56255.9049,67,5164.0000,1,0.73
147799812,37,78068.4765,27,830.0000,1,0.73
152615452,202,74511.51999999999,147,3340.0000,1,0.73
153086854,11,356123.23,8,117542.0000,1,0.73
152660761,949,7481810.220000019,697,29960.0000,1,0.73
151994626,11,968.99,8,379.0000,1,0.73
147012347,15,5578.2699999999995,11,2454.0000,1,0.73
151367125,11,1881.37,8,616.0000,1,0.73
152974099,22,1672.15,16,235.0000,1,0.73
78327369,15,6128.700000000001,11,840.0000,1,0.73
122304078,86,44282.0,62,5789.0000,1,0.72
128703068,223,119262.66999999998,161,8262.0000,1,0.72
149644170,67,183496.07999999996,48,5872.0000,1,0.72
138384121,268,197124.45,192,15157.0000,1,0.72
34295623,485,890441.5000000001,350,83691.0000,1,0.72
146016159,156,94342.63000000003,112,10083.0000,1,0.72
153062592,29,62236.97,21,1260.0000,1,0.72
112800327,139,7459406.319999999,100,510581.0000,1,0.72
142285620,25,39897.2,18,12630.0000,1,0.72
82049083,25,1992.2400000000002,18,865.0000,1,0.72
132190460,32,856.7184000000001,23,353.0000,1,0.72
98677084,61,149813.09999999998,44,21566.0000,1,0.72
30686071,278,82612.27,201,4439.0000,1,0.72
142414254,510,1254530.56,365,50446.0000,1,0.72
147658250,54,2550212.17,39,163772.0000,1,0.72
152807383,247,559242.87,179,18475.0000,2,0.72
44649910,561,2573419.2799999965,405,42906.0000,1,0.72
146124948,64,25310.15,46,2838.0000,1,0.72
146268663,36,182559.16000000003,26,2350.0000,1,0.72
142052065,321,544042.7200000002,230,50307.0000,2,0.72
146185351,177,227148.5,128,2926.0000,1,0.72
15331010,133,84071.64000000001,96,5972.0000,1,0.72
126731895,117,11235.189999999997,84,840.0000,1,0.72
153123699,124,742964.5,89,53320.0000,1,0.72
136119508,29,12714.38,21,1070.0000,1,0.72
2416591,60,15538.469999999998,43,6968.0000,2,0.72
152051532,18,2323.17,13,866.0000,1,0.72
153117382,420,722457.5999999996,303,65836.0000,1,0.72
131089596,198,11516140.820000002,142,262570.0000,2,0.72
148789022,29,557175.0,21,5200.0000,1,0.72
142885087,47,24026.100000000002,34,1991.0000,1,0.72
141372191,18,6244.77,13,724.0000,1,0.72
66881450,43,70760.88999999998,31,10585.0000,1,0.72
143688705,81,1139611.68,58,64500.0000,1,0.72
107615442,46,10213.939999999999,33,1480.0000,1,0.72
12272473,151,20549.3174,108,5470.0000,1,0.72
147620296,209,1409966.1000000006,151,22100.0000,1,0.72
146241247,39,22237.4,28,4548.0000,1,0.72
153020542,257,459870.4399999999,186,39526.0000,1,0.72
85214563,65,40741.25,47,3020.0000,1,0.72
150703475,25,2520.55,18,278.0000,1,0.72
126069902,67,126351.17,48,14981.0000,1,0.72
139940072,81,70030.33,58,6681.0000,1,0.72
152681974,158,84062.41000000002,113,9803.0000,1,0.72
152965278,681,14395108.580000011,490,65016.0000,1,0.72
85980163,63,34642.46000000001,45,7386.0000,1,0.71
128172096,527,514045.5599999998,376,13117.0000,1,0.71
59144066,48,49117.76,34,1484.0000,1,0.71
153127406,14,6830.0,10,2500.0000,1,0.71
139236422,7,303.38,5,87.0000,1,0.71
153137903,7,10900.800000000001,5,150.0000,1,0.71
92755421,233,106809.65,165,12444.0000,1,0.71
114284089,24,1461.0232,17,379.0000,1,0.71
