dealer_id,平均每局秒数,局速,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2209,44.234485417805786,81.38446657618144,62469451.3554,56859441.9620,714649.6203,574430,29921,-0.01143999,0.00237416,-0.01447640,-0.01204387,-714649.6203,62469451.3554,OK,37724.2934,26868.1386,4.0132,95.9868,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,26868.1386,27336.7721,12884.3167,-579.2137,43117.0899,4.013205,4.058078,4.311226,4.751943,4.541121,95.986795,95.941922,95.688774,95.248057,95.458879,4.9856,109627.1036,101038.1104,567298.2234,575887.2165,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,687781.4817,54516273.5893,676925.3269,650057.1883,-10856.1548,0.01083610,0.01040600,26868.1386,650057.1883,0.01040600,26868.1386,27336.7721,12884.3167,-579.2137,43117.0899,650057.1883,0.01040600,109627.1036,101038.1104,567298.2234,575887.2165,0.00908121,0.0092187,-0.00017378,108.7503,1900.3189,23.8845,6108.1164,384.8409,533926.9347,255.7350,111.8032,108.1015,5.1636,16.6172,52.7061,189.5168,385.733,1470.2793,12.9089,-2.5685,23.212933,88.479573,6.544459,6,1,95454,16,0.18019670,0.01143999,-0.00237416,0.00066347,0.040013,0.910196,0.084271,0.01685056,2026-03-24,2026-08-06,117,1857,324,136,0.860294,1.034242,1.028072,0.600656,4,0.6174496644295302,0.6577181208053692,0.6577181208053692,0.6375838926174496,0.6375838926174496,0.625,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01076444,E 常规,185,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1151,27.453253819164928,131.13199709270398,63255940.7283,57095537.6103,730015.1682,615130,27798,-0.01154066,-0.02071678,-0.00902508,-0.01222495,-730015.1682,63255940.7283,OK,43285.3420,26738.3635,4.0100,95.9900,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,26738.3635,26839.6056,32277.3290,49507.5002,53803.4152,4.009975,4.044546,4.270307,4.711509,4.521209,95.990025,95.955454,95.729693,95.288491,95.478791,4.9935,189166.2135,161438.3259,497563.6127,525291.5003,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,703276.8047,54738858.2151,686729.8262,659991.4627,-16546.9785,0.01085637,0.01043367,26738.3635,659991.4627,0.01043367,26738.3635,26839.6056,32277.3290,49507.5002,53803.4152,659991.4627,0.01043367,189166.2135,161438.3259,497563.6127,525291.5003,0.00786588,0.00830422,-0.00026159,102.8335,2053.9441,26.2614,6822.5717,482.8143,591177.0162,259.7944,110.4153,100.9334,5.1096,14.54,51.8914,173.2454,333.2538,1369.6317,12.6062,-2.1082,22.919771,94.1974,7.072444,7,1,92244,16,0.21515962,0.01154066,0.02071678,0.00075812,0.040577,0.902611,0.077522,-0.01169170,2026-03-23,2026-08-06,107,1512,218,137,0.781022,1.093942,1.073730,0.717199,4,0.6208053691275168,0.6543624161073825,0.6543624161073825,0.6510067114093959,0.6510067114093959,0.6388888888888888,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01116794,E 常规,186,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2288,41.0611995137858,87.67400959125277,33175290.5611,29677459.7536,713949.3722,262362,6535,-0.02152052,-0.03017717,-0.00889193,-0.02204772,-713949.3722,33175290.5611,OK,17490.1258,31813.7238,3.9714,96.0286,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,31813.7238,32602.7689,32015.4607,27338.0534,25445.4617,3.971406,4.019359,4.204398,4.570678,4.349813,96.028594,95.980641,95.795602,95.429322,95.650187,4.9885,149215.4686,134406.1616,547243.7778,562053.0849,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,682135.6484,28482463.8546,696459.2464,664645.5226,14323.5980,0.02099331,0.02003435,31813.7238,664645.5226,0.02003435,31813.7238,32602.7689,32015.4607,27338.0534,25445.4617,664645.5226,0.02003435,149215.4686,134406.1616,547243.7778,562053.0849,0.01649552,0.01694192,0.00043176,126.4485,4541.3098,109.2501,26442.5693,1724.5154,1228714.4652,242.0370,115.3893,147.0022,5.1464,17.9812,58.1449,200.0,385.733,1732.6519,12.9089,-2.5685,21.451969,96.358857,7.032247,4,1,37026,16,0.59330253,0.02152052,0.03017717,0.00058934,0.039248,0.894565,0.073620,-0.02128524,2026-06-24,2026-08-06,27,414,63,44,0.613636,0.784949,0.912539,1.977675,3,0.6241610738255033,0.3691275167785235,0.3691275167785235,0.5268456375838926,0.5268456375838926,0.5104166666666666,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02303334,E 常规,187,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1947,27.503258763041018,130.89357995779372,53607855.2388,48577537.8068,746985.6895,538933,24965,-0.01393426,-0.01020677,-0.01533499,-0.01472304,-746985.6895,53607855.2388,OK,42284.8298,29414.8009,4.0068,95.9932,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29414.8009,27313.6371,43620.6231,42981.7706,30842.4838,4.006846,4.042491,4.241041,4.681493,4.512404,95.993154,95.957509,95.758959,95.318507,95.487596,4.993,174173.3156,150727.6727,530527.5441,553973.187,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,717570.8886,46567064.6707,704700.8597,675286.0588,-12870.0289,0.01314548,0.01259677,29414.8009,675286.0588,0.01259677,29414.8009,27313.6371,43620.6231,42981.7706,30842.4838,675286.0588,0.01259677,174173.3156,150727.6727,530527.5441,553973.187,0.00989645,0.01033381,-0.00024008,99.4704,1945.8257,29.9213,7395.8979,537.7867,530770.8439,247.1782,112.1362,95.4202,4.9052,13.088,51.6356,170.4158,328.7083,1423.6987,11.3618,-2.1006,25.115285,108.779125,7.600132,7,1,85428,16,0.27314132,0.01393426,0.01020677,0.00087046,0.040608,0.906165,0.078431,0.00512822,2026-03-23,2026-08-06,101,1389,218,137,0.737226,1.175182,1.127333,0.910471,3,0.62751677852349,0.5939597315436241,0.5939597315436241,0.5738255033557047,0.5738255033557047,0.5590277777777778,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01178457,E 常规,188,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1374,40.99516426549157,87.81523539424786,76433618.4666,68680276.1230,765542.0376,723105,17471,-0.01001578,-0.00249498,-0.01377616,-0.01059043,-765542.0376,76433618.4666,OK,43923.0336,35648.8762,3.9761,96.0239,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,35648.8762,36430.6831,46132.7611,51103.5042,41363.5687,3.976112,4.020987,4.236395,4.645055,4.443935,96.023888,95.979013,95.763605,95.354945,95.556065,4.9902,210679.3933,180910.7877,510939.6107,540708.2163,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,729893.1614,65900949.9184,721619.0040,685970.1278,-8274.1574,0.00944112,0.00897472,35648.8762,685970.1278,0.00897472,35648.8762,36430.6831,46132.7611,51103.5042,41363.5687,685970.1278,0.00897472,210679.3933,180910.7877,510939.6107,540708.2163,0.00668475,0.00707422,-0.00010825,105.7020,3931.1016,43.8179,11599.1218,692.7982,1158085.1283,264.7121,121.2235,99.3421,5.1636,15.7056,52.3519,176.1219,346.2052,1500.0,12.9089,-2.5716,22.04346,95.507499,6.73022,4,1,93716,16,0.33333227,0.01001578,0.00249498,0.00063953,0.036829,0.898561,0.067682,0.01128118,2026-03-21,2026-08-06,66,1105,149,139,0.474820,1.220264,1.146843,1.111108,5,0.6308724832214765,0.6778523489932886,0.6778523489932886,0.8355704697986577,0.8355704697986577,0.8298611111111112,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01408707,E 常规,189,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1401,41.00366545315133,87.79702888058078,90179850.0037,81171574.8266,765223.9438,848200,20161,-0.00848553,-0.02232881,-0.00513921,-0.00895082,-765223.9438,90179850.0037,OK,41959.7091,29385.4817,3.9866,96.0134,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29385.4817,30605.6879,33142.1462,49576.7582,40278.6621,3.986552,4.030550,4.238311,4.640709,4.487443,96.013448,95.969450,95.761689,95.359291,95.512557,4.9916,182988.7361,163538.5745,540275.4986,559725.6602,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,735838.4621,77899168.8281,723264.2347,693878.7530,-12574.2274,0.00802024,0.00769439,29385.4817,693878.7530,0.00769439,29385.4817,30605.6879,33142.1462,49576.7582,40278.6621,693878.7530,0.00769439,182988.7361,163538.5745,540275.4986,559725.6602,0.00599109,0.00620677,-0.00013943,106.3191,4026.1681,37.9557,9109.8089,585.4812,1073569.6429,240.0119,108.8856,105.7167,5.1431,15.4293,51.9286,173.7348,340.2432,1376.8571,12.8578,-2.5716,22.05173,89.236398,6.890717,4,1,110188,16,0.19467109,0.00848553,0.02232881,0.00051693,0.037658,0.900108,0.065827,-0.01718960,2026-03-23,2026-08-05,84,1307,193,136,0.617647,1.029975,1.024140,0.648904,5,0.6342281879194631,0.6946308724832215,0.6946308724832215,0.8791946308724832,0.8791946308724832,0.875,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01311365,E 常规,190,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2218,45.485406893966704,79.14626351243024,48093748.8808,42975044.9258,792953.6114,444944,21687,-0.01648766,-0.02650120,-0.01511969,-0.01717522,-792953.6114,48093748.8808,OK,33067.2251,33187.4193,4.0199,95.9801,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,33187.4193,30985.8870,30266.9824,45191.3066,34593.6906,4.019859,4.062329,4.268359,4.693993,4.528269,95.980141,95.937671,95.731641,95.306007,95.471731,4.9856,174225.2860,162417.6862,585661.1004,597468.7002,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,759766.1921,41195911.9340,759886.3863,726698.9670,120.1943,0.01580011,0.01511005,33187.4193,726698.9670,0.01511005,33187.4193,30985.8870,30266.9824,45191.3066,34593.6906,726698.9670,0.01511005,174225.2860,162417.6862,585661.1004,597468.7002,0.01217749,0.012423,0.00000250,108.0894,1981.6040,36.5635,9328.8660,580.4931,565808.8104,255.1412,122.7889,106.3502,5.1387,15.7056,52.5155,189.1514,385.733,1500.0,12.6037,-2.2009,24.560265,95.507499,6.882235,6,1,72087,16,0.12019299,0.01648766,0.02650120,0.00076945,0.041289,0.893568,0.090288,-0.01138151,2026-03-22,2026-08-05,85,1366,181,137,0.620438,1.154572,1.135993,0.400643,3,0.6375838926174496,0.5302013422818792,0.5302013422818792,0.5536912751677853,0.5536912751677853,0.5381944444444444,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01264387,E 常规,191,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1646,27.44980250857567,131.14848454284194,68587294.3896,61955405.2926,800641.5186,693874,31492,-0.01167332,0.02308564,-0.02329125,-0.01228612,-800641.5186,68587294.3896,OK,42030.4043,31030.7205,3.9986,96.0014,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,31030.7205,30234.8086,31700.0451,38636.2900,27421.0871,3.998598,4.034145,4.250310,4.684111,4.507175,96.001402,95.965855,95.749690,95.315889,95.492825,4.9945,159022.9514,145509.8462,599588.1630,613101.2682,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,769610.7980,59418144.0195,758611.1143,727580.3938,-10999.6837,0.01106052,0.01060809,31030.7205,727580.3938,0.01060809,31030.7205,30234.8086,31700.0451,38636.2900,27421.0871,727580.3938,0.01060809,159022.9514,145509.8462,599588.1630,613101.2682,0.00874197,0.00893899,-0.00016037,98.8469,1967.3379,25.4236,7148.5850,479.7133,612386.5571,281.1786,114.8176,94.4555,5.0,13.9519,51.6356,170.268,315.7856,1316.5863,12.4629,-2.1082,22.633819,94.365845,7.084816,7,1,102094,16,0.25051116,0.01167332,-0.02308564,0.00067840,0.037030,0.903307,0.077618,0.04637689,2026-03-22,2026-08-06,112,1669,242,138,0.811594,1.215574,1.161570,0.835037,4,0.6409395973154363,0.6510067114093959,0.6510067114093959,0.738255033557047,0.738255033557047,0.7291666666666666,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.01049251,E 常规,192,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2205,45.247334840276736,79.56269717781198,60974280.3424,54939585.9439,812640.8888,520205,27525,-0.01332760,-0.01397649,-0.01315134,-0.01401265,-812640.8888,60974280.3424,OK,41770.4581,38955.9283,4.0205,95.9795,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38955.9283,43766.1974,47348.4728,51763.7303,26702.5252,4.020482,4.068190,4.295884,4.721685,4.574216,95.979518,95.931810,95.704116,95.278315,95.425784,4.9851,208536.8539,188419.9252,562333.5767,582450.5054,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,773684.9605,52663741.0629,770870.4306,731914.5023,-2814.5298,0.01264255,0.01200366,38955.9283,731914.5023,0.01200366,38955.9283,43766.1974,47348.4728,51763.7303,26702.5252,731914.5023,0.01200366,208536.8539,188419.9252,562333.5767,582450.5054,0.00922247,0.0095524,-0.00004616,117.2120,1995.9886,29.5237,7005.5249,461.9903,525640.3478,237.2845,121.3817,116.1284,5.1431,16.3512,54.1558,200.0,394.3273,1684.7618,12.8578,-2.5685,24.116073,103.035818,7.168394,7,1,87249,16,0.21360835,0.01332760,0.01397649,0.00076030,0.043914,0.901029,0.088573,-0.00082515,2026-03-21,2026-08-04,116,1759,293,137,0.846715,1.045236,1.035573,0.712028,4,0.6442953020134228,0.6140939597315436,0.6140939597315436,0.62751677852349,0.62751677852349,0.6145833333333334,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01122318,E 常规,193,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1382,27.43885309941761,131.20081903410204,69016528.8871,62495609.5726,812222.6679,678993,30047,-0.01176852,-0.02089771,-0.00900027,-0.01242131,-812222.6679,69016528.8871,OK,45053.1828,25896.8471,4.0071,95.9929,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,25896.8471,25842.6400,5943.4238,13082.5313,-787.9683,4.007095,4.042397,4.266098,4.743580,4.551632,95.992905,95.957603,95.733902,95.256420,95.448368,4.9935,69977.4737,77402.9071,697192.0113,689766.5779,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,786325.8208,59917673.6161,767169.4851,741272.6380,-19156.3357,0.01111574,0.01074051,25896.8471,741272.6380,0.01074051,25896.8471,25842.6400,5943.4238,13082.5313,-787.9683,741272.6380,0.01074051,69977.4737,77402.9071,697192.0113,689766.5779,0.01010181,0.00999422,-0.00027756,101.6454,2079.9284,27.0317,7317.3213,517.9992,621770.5305,270.6937,97.1764,103.0829,5.0,13.7931,51.6356,167.8388,327.185,1367.989,12.6037,-2.1082,23.720931,99.179274,7.369298,7,1,99534,16,0.23267620,0.01176852,0.02089771,0.00072090,0.038914,0.905517,0.077275,-0.01189744,2026-03-23,2026-08-05,111,1568,234,136,0.816177,0.942702,0.956034,0.775587,4,0.6476510067114094,0.6442953020134228,0.6442953020134228,0.7483221476510067,0.7483221476510067,0.7395833333333334,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01074185,E 常规,194,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1078,27.442629468083748,131.18276454473366,43075223.9108,38738810.9823,806931.9566,425763,19351,-0.01873309,,-0.01873309,-0.01945019,-806931.9566,43075223.9108,OK,30889.1735,27224.1642,4.0161,95.9839,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,27224.1642,29052.7302,23454.9721,23652.2335,14552.2031,4.016057,4.051182,4.270396,4.790269,4.583726,95.983943,95.948818,95.729604,95.209731,95.416274,4.9928,117936.3031,112490.4243,658106.4800,663552.3589,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,779707.7924,37121406.3343,776042.7831,748818.6189,-3665.0093,0.01801599,0.01738398,27224.1642,748818.6189,0.01738398,27224.1642,29052.7302,23454.9721,23652.2335,14552.2031,748818.6189,0.01738398,117936.3031,112490.4243,658106.4800,663552.3589,0.01527807,0.0154045,-0.00008508,101.1718,2001.9023,41.6998,9840.6336,857.5260,525307.6087,235.9878,,101.1718,5.1431,14.1435,51.8914,170.2707,331.4296,1353.1799,12.6037,-2.1082,23.433277,95.674741,7.153217,7,1,60481,16,0E-8,0.01873309,,0.00079737,0.040664,0.899329,0.074992,,2026-03-21,2026-07-02,82,941,127,104,0.788462,,,0.000000,3,0.6510067114093959,0.4429530201342282,0.4429530201342282,0.540268456375839,0.540268456375839,0.5243055555555556,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.0133853,E 常规,195,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2141,40.99469160305306,87.81624789029738,100498394.6219,90031098.5410,832307.6410,981095,21425,-0.00828180,-0.04278451,0.00164529,-0.00877016,-832307.6410,100498394.6219,OK,49078.8860,32083.1110,3.9782,96.0218,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,32083.1110,31089.7639,46547.9557,44928.6348,35270.3886,3.978224,4.024355,4.240204,4.630304,4.465113,96.021776,95.975645,95.759796,95.369696,95.534887,4.9909,189919.8539,174362.6045,593308.9011,608866.1505,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,800224.5300,86399336.3800,783228.7550,751145.6440,-16995.7750,0.00779345,0.00747421,32083.1110,751145.6440,0.00747421,32083.1110,31089.7639,46547.9557,44928.6348,35270.3886,751145.6440,0.00747421,189919.8539,174362.6045,593308.9011,608866.1505,0.00590367,0.00605847,-0.00016911,102.4349,4202.1516,38.8475,10809.1901,632.4526,1305173.9561,278.2468,108.4893,100.8162,5.1431,15.4293,51.8914,169.9016,311.5565,1352.9822,12.8578,-2.5716,20.192493,87.689027,6.638978,4,1,122841,16,0.22343321,0.00828180,0.04278451,0.00054513,0.036034,0.895846,0.065242,-0.04442980,2026-03-22,2026-08-03,77,1316,167,135,0.570370,1.076110,1.059104,0.744777,5,0.6543624161073825,0.7013422818791947,0.7013422818791947,0.9194630872483222,0.9194630872483222,0.9166666666666666,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01272094,E 常规,196,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1935,45.7312590344671,78.72077165613838,65112926.8685,58692280.1980,855225.5304,579313,30991,-0.01313450,-0.02099198,-0.01055110,-0.01379369,-855225.5304,65112926.8685,OK,42921.9345,40624.8498,4.0150,95.9850,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,40624.8498,43348.7980,39772.1896,41750.3098,27170.9433,4.014950,4.057306,4.271182,4.711574,4.512544,95.985050,95.942694,95.728818,95.288426,95.487456,4.9852,192667.0904,173911.8692,619636.5054,638391.7267,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,814600.6806,56267423.9032,812303.5959,771678.7461,-2297.0848,0.01247530,0.01185139,40624.8498,771678.7461,0.01185139,40624.8498,43348.7980,39772.1896,41750.3098,27170.9433,771678.7461,0.01185139,192667.0904,173911.8692,619636.5054,638391.7267,0.00951634,0.00980438,-0.00003528,112.3968,1893.8492,27.5959,7704.7345,436.3396,586602.9448,279.1982,110.7176,112.9601,5.1431,16.343,55.1564,200.0,396.7401,1500.2686,12.8578,-2.5716,24.275794,91.798652,6.877352,6,1,93991,16,0.24743108,0.01313450,0.02099198,0.00073130,0.042255,0.901392,0.092684,-0.01044089,2026-03-21,2026-08-06,111,1960,308,139,0.798561,0.980148,0.985060,0.824770,4,0.6577181208053692,0.6174496644295302,0.6174496644295302,0.6879194630872483,0.6879194630872483,0.6770833333333334,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01057698,E 常规,197,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1963,44.44349922962191,81.0017226906511,60970534.8904,54528102.9370,843432.0148,545834,28751,-0.01383344,0.00064113,-0.01758913,-0.01448186,-843432.0148,60970534.8904,OK,39534.6028,31592.1728,4.0217,95.9783,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,31592.1728,30834.8672,30791.5442,35735.5179,45855.0094,4.021735,4.069210,4.306540,4.707693,4.553709,95.978265,95.930790,95.693460,95.292307,95.446291,4.9861,174809.1114,161123.7273,629088.3005,642773.6846,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,811839.8420,52273349.8861,803897.4119,772305.2391,-7942.4300,0.01318501,0.01266686,31592.1728,772305.2391,0.01266686,31592.1728,30834.8672,30791.5442,35735.5179,45855.0094,772305.2391,0.01266686,174809.1114,161123.7273,629088.3005,642773.6846,0.01031791,0.01054237,-0.00013027,111.7016,1896.5637,29.3357,7028.6001,468.8338,508087.7908,239.5917,112.3838,111.5260,5.1431,15.5106,52.3519,184.1575,387.2668,1500.0,12.6534,-2.5365,24.96795,96.708331,7.201651,6,1,90791,16,0.20601420,0.01383344,-0.00064113,0.00072503,0.043407,0.894335,0.089260,0.01823026,2026-03-21,2026-08-06,120,1799,292,139,0.863309,1.007691,1.006107,0.686714,4,0.6610738255033557,0.6073825503355704,0.6073825503355704,0.6241610738255033,0.6241610738255033,0.6111111111111112,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01098129,E 常规,198,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2123,40.960696912996056,87.88912961238675,114884585.2930,103184568.5704,880170.6296,1121443,25015,-0.00766135,0.00114818,-0.01000425,-0.00821575,-880170.6296,114884585.2930,OK,63692.3394,30369.2476,3.9867,96.0133,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,30369.2476,34379.7569,39406.5451,41861.6402,46382.2087,3.986748,4.029911,4.224291,4.642936,4.461596,96.013252,95.970089,95.775709,95.357064,95.538404,4.9902,192399.3984,180679.5597,624078.8918,635798.7305,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,849801.3820,99003615.6056,816478.2902,786109.0426,-33323.0918,0.00710694,0.00684260,30369.2476,786109.0426,0.00684260,30369.2476,34379.7569,39406.5451,41861.6402,46382.2087,786109.0426,0.00684260,192399.3984,180679.5597,624078.8918,635798.7305,0.00543222,0.00553424,-0.00029006,102.4435,4124.9078,35.1857,11581.1925,589.9267,1511639.2802,329.1447,113.0821,99.9429,5.1431,15.2969,51.8914,167.7087,314.4917,1364.1046,12.8578,-2.5716,20.559237,89.175495,6.697033,4,1,133112,16,0.21008034,0.00766135,-0.00114818,0.00061727,0.038839,0.898159,0.066450,0.01115244,2026-03-25,2026-08-06,76,1492,172,135,0.562963,1.131466,1.103848,0.700268,5,0.6644295302013423,0.714765100671141,0.714765100671141,0.9966442953020134,0.9966442953020134,0.9965277777777778,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01177279,E 常规,199,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2244,47.95826641807185,75.06526546679827,30577796.0610,27534330.5978,872480.7838,275631,13868,-0.02853315,,-0.02853315,-0.02912221,-872480.7838,30577796.0610,OK,18012.1388,34198.5824,4.0149,95.9851,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34198.5824,35658.3413,31862.8635,30985.9546,51579.6086,4.014911,4.051923,4.254134,4.666134,4.563276,95.985089,95.948077,95.745866,95.333866,95.436724,4.9889,184285.3504,166702.0338,670183.2946,687766.6112,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,838282.2014,26393874.2579,854468.6450,820270.0626,16186.4436,0.02794409,0.02682568,34198.5824,820270.0626,0.02682568,34198.5824,35658.3413,31862.8635,30985.9546,51579.6086,820270.0626,0.02682568,184285.3504,166702.0338,670183.2946,687766.6112,0.02191732,0.02249235,0.00052935,110.9374,1985.4579,62.9132,14787.8099,948.3487,518267.7298,235.0508,,110.9374,5.1431,15.4293,52.7059,199.9847,400.0,1557.2887,12.6494,-2.5946,25.924666,100.930473,7.19004,5,1,46508,16,0E-8,0.02853315,,0.00065417,0.037538,0.900468,0.094652,,2026-03-21,2026-06-20,59,920,152,92,0.641304,,,0.000000,3,0.6677852348993288,0.24161073825503357,0.24161073825503357,0.5167785234899329,0.5167785234899329,0.5,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L3_CI_2P0,0.01581149,E 常规,200,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
