__source_pk,dt,bet01,op,optime,source_db,source_table,ods_table_name,sync_time
2987071987|259|2022-10-01 19:09:55,2022-10-01,2987071987,259,2022-10-01 19:09:55,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987181286|259|2022-10-01 19:09:55,2022-10-01,2987181286,259,2022-10-01 19:09:55,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987398981|259|2022-10-01 19:09:55,2022-10-01,2987398981,259,2022-10-01 19:09:55,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987406159|259|2022-10-01 19:09:55,2022-10-01,2987406159,259,2022-10-01 19:09:55,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987491283|249|2022-10-01 19:14:22,2022-10-01,2987491283,249,2022-10-01 19:14:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987495405|259|2022-10-01 19:09:55,2022-10-01,2987495405,259,2022-10-01 19:09:55,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987498432|249|2022-10-01 19:14:22,2022-10-01,2987498432,249,2022-10-01 19:14:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987508952|259|2022-10-01 19:09:55,2022-10-01,2987508952,259,2022-10-01 19:09:55,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987529179|249|2022-10-01 19:15:15,2022-10-01,2987529179,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987550108|249|2022-10-01 19:15:15,2022-10-01,2987550108,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987553016|249|2022-10-01 19:15:15,2022-10-01,2987553016,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987604010|249|2022-10-01 19:15:15,2022-10-01,2987604010,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987612704|249|2022-10-01 19:15:15,2022-10-01,2987612704,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987625172|249|2022-10-01 19:15:15,2022-10-01,2987625172,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987640570|249|2022-10-01 19:15:15,2022-10-01,2987640570,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987644548|259|2022-10-01 19:10:47,2022-10-01,2987644548,259,2022-10-01 19:10:47,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987672277|249|2022-10-01 19:15:15,2022-10-01,2987672277,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987681426|249|2022-10-01 19:15:15,2022-10-01,2987681426,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987681590|259|2022-10-01 19:10:47,2022-10-01,2987681590,259,2022-10-01 19:10:47,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987704569|259|2022-10-01 19:10:47,2022-10-01,2987704569,259,2022-10-01 19:10:47,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987721213|249|2022-10-01 19:15:15,2022-10-01,2987721213,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987730027|249|2022-10-01 19:15:15,2022-10-01,2987730027,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987738205|249|2022-10-01 19:15:15,2022-10-01,2987738205,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987749450|259|2022-10-01 19:10:47,2022-10-01,2987749450,259,2022-10-01 19:10:47,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987755785|249|2022-10-01 19:15:15,2022-10-01,2987755785,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987765705|249|2022-10-01 19:15:15,2022-10-01,2987765705,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987773234|249|2022-10-01 19:15:15,2022-10-01,2987773234,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987775500|259|2022-10-01 19:10:47,2022-10-01,2987775500,259,2022-10-01 19:10:47,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987784898|259|2022-10-01 19:10:47,2022-10-01,2987784898,259,2022-10-01 19:10:47,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987789421|249|2022-10-01 19:15:15,2022-10-01,2987789421,249,2022-10-01 19:15:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987939099|259|2022-10-01 17:20:23,2022-10-01,2987939099,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987945278|259|2022-10-01 17:20:23,2022-10-01,2987945278,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987953271|249|2022-10-01 17:09:59,2022-10-01,2987953271,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987953462|259|2022-10-01 17:20:23,2022-10-01,2987953462,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987954674|259|2022-10-01 17:20:23,2022-10-01,2987954674,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987955084|259|2022-10-01 17:20:23,2022-10-01,2987955084,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987956281|259|2022-10-01 17:20:23,2022-10-01,2987956281,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987956285|249|2022-10-01 17:09:59,2022-10-01,2987956285,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987956907|249|2022-10-01 17:09:59,2022-10-01,2987956907,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987958058|259|2022-10-01 17:20:23,2022-10-01,2987958058,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987958400|249|2022-10-01 17:09:59,2022-10-01,2987958400,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987962928|249|2022-10-01 17:09:59,2022-10-01,2987962928,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987964400|249|2022-10-01 17:09:59,2022-10-01,2987964400,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987968348|259|2022-10-01 17:20:23,2022-10-01,2987968348,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987969739|259|2022-10-01 17:20:23,2022-10-01,2987969739,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987976620|259|2022-10-01 17:20:23,2022-10-01,2987976620,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987980104|249|2022-10-01 17:09:59,2022-10-01,2987980104,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987983280|259|2022-10-01 17:20:23,2022-10-01,2987983280,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987985656|259|2022-10-01 17:20:23,2022-10-01,2987985656,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987988259|249|2022-10-01 17:09:59,2022-10-01,2987988259,249,2022-10-01 17:09:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987988875|259|2022-10-01 17:20:23,2022-10-01,2987988875,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987992407|249|2022-10-01 17:12:33,2022-10-01,2987992407,249,2022-10-01 17:12:33,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987994708|259|2022-10-01 17:20:23,2022-10-01,2987994708,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987995201|259|2022-10-01 17:20:23,2022-10-01,2987995201,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987995759|249|2022-10-01 17:12:33,2022-10-01,2987995759,249,2022-10-01 17:12:33,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2987997763|249|2022-10-01 17:12:33,2022-10-01,2987997763,249,2022-10-01 17:12:33,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988003456|259|2022-10-01 17:20:23,2022-10-01,2988003456,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988005258|259|2022-10-01 17:20:23,2022-10-01,2988005258,259,2022-10-01 17:20:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988010002|259|2022-10-01 17:22:26,2022-10-01,2988010002,259,2022-10-01 17:22:26,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988050135|259|2022-10-01 17:45:29,2022-10-01,2988050135,259,2022-10-01 17:45:29,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988054610|259|2022-10-01 17:45:29,2022-10-01,2988054610,259,2022-10-01 17:45:29,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988230976|259|2022-10-01 17:09:28,2022-10-01,2988230976,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988235367|259|2022-10-01 17:09:28,2022-10-01,2988235367,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988236251|259|2022-10-01 17:09:28,2022-10-01,2988236251,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988241729|259|2022-10-01 17:24:22,2022-10-01,2988241729,259,2022-10-01 17:24:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988242630|259|2022-10-01 17:24:22,2022-10-01,2988242630,259,2022-10-01 17:24:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988246683|259|2022-10-01 17:09:28,2022-10-01,2988246683,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988246934|259|2022-10-01 17:09:28,2022-10-01,2988246934,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988251721|259|2022-10-01 17:09:28,2022-10-01,2988251721,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988253446|259|2022-10-01 17:09:28,2022-10-01,2988253446,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988254070|259|2022-10-01 17:09:28,2022-10-01,2988254070,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988254741|259|2022-10-01 17:09:28,2022-10-01,2988254741,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988259365|259|2022-10-01 17:09:28,2022-10-01,2988259365,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988260073|259|2022-10-01 17:24:22,2022-10-01,2988260073,259,2022-10-01 17:24:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988264026|259|2022-10-01 17:26:19,2022-10-01,2988264026,259,2022-10-01 17:26:19,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988264846|259|2022-10-01 17:09:28,2022-10-01,2988264846,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988268639|259|2022-10-01 17:09:28,2022-10-01,2988268639,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988269157|259|2022-10-01 17:26:19,2022-10-01,2988269157,259,2022-10-01 17:26:19,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988283321|259|2022-10-01 17:09:28,2022-10-01,2988283321,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988284498|259|2022-10-01 17:09:28,2022-10-01,2988284498,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988288654|259|2022-10-01 17:09:28,2022-10-01,2988288654,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988296049|259|2022-10-01 17:09:28,2022-10-01,2988296049,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988301765|259|2022-10-01 17:09:28,2022-10-01,2988301765,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988303736|259|2022-10-01 17:09:28,2022-10-01,2988303736,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988322681|259|2022-10-01 17:09:28,2022-10-01,2988322681,259,2022-10-01 17:09:28,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988338687|259|2022-10-01 17:14:06,2022-10-01,2988338687,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988346661|259|2022-10-01 17:14:06,2022-10-01,2988346661,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988368287|259|2022-10-01 17:14:06,2022-10-01,2988368287,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988376892|259|2022-10-01 17:14:06,2022-10-01,2988376892,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988381988|249|2022-10-01 19:16:07,2022-10-01,2988381988,249,2022-10-01 19:16:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988387252|259|2022-10-01 17:14:06,2022-10-01,2988387252,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988391135|259|2022-10-01 19:11:41,2022-10-01,2988391135,259,2022-10-01 19:11:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988403069|259|2022-10-01 17:14:06,2022-10-01,2988403069,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988403116|249|2022-10-01 19:16:07,2022-10-01,2988403116,249,2022-10-01 19:16:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988415360|259|2022-10-01 17:14:06,2022-10-01,2988415360,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988420323|259|2022-10-01 17:14:06,2022-10-01,2988420323,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988424307|259|2022-10-01 17:14:06,2022-10-01,2988424307,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988429316|249|2022-10-01 19:16:07,2022-10-01,2988429316,249,2022-10-01 19:16:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988429417|259|2022-10-01 19:11:41,2022-10-01,2988429417,259,2022-10-01 19:11:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988431497|249|2022-10-01 19:16:07,2022-10-01,2988431497,249,2022-10-01 19:16:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988436114|259|2022-10-01 17:14:06,2022-10-01,2988436114,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988436208|259|2022-10-01 19:11:41,2022-10-01,2988436208,259,2022-10-01 19:11:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988450800|259|2022-10-01 17:14:06,2022-10-01,2988450800,259,2022-10-01 17:14:06,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988463314|259|2022-10-01 17:11:38,2022-10-01,2988463314,259,2022-10-01 17:11:38,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988467867|259|2022-10-01 17:11:38,2022-10-01,2988467867,259,2022-10-01 17:11:38,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988476382|259|2022-10-01 17:11:38,2022-10-01,2988476382,259,2022-10-01 17:11:38,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988479364|259|2022-10-01 17:11:38,2022-10-01,2988479364,259,2022-10-01 17:11:38,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988487489|259|2022-10-01 17:11:38,2022-10-01,2988487489,259,2022-10-01 17:11:38,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988491878|259|2022-10-01 17:15:39,2022-10-01,2988491878,259,2022-10-01 17:15:39,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988505756|259|2022-10-01 17:15:39,2022-10-01,2988505756,259,2022-10-01 17:15:39,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988508030|259|2022-10-01 17:15:39,2022-10-01,2988508030,259,2022-10-01 17:15:39,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988513477|259|2022-10-01 17:15:39,2022-10-01,2988513477,259,2022-10-01 17:15:39,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988515044|259|2022-10-01 17:15:39,2022-10-01,2988515044,259,2022-10-01 17:15:39,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988519381|259|2022-10-01 17:15:39,2022-10-01,2988519381,259,2022-10-01 17:15:39,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988542959|259|2022-10-01 17:15:39,2022-10-01,2988542959,259,2022-10-01 17:15:39,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988618037|259|2022-10-01 19:12:53,2022-10-01,2988618037,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988619336|259|2022-10-01 19:12:53,2022-10-01,2988619336,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988620619|249|2022-10-01 19:19:30,2022-10-01,2988620619,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988629718|259|2022-10-01 17:32:50,2022-10-01,2988629718,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988632044|259|2022-10-01 17:32:50,2022-10-01,2988632044,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988639230|259|2022-10-01 17:32:50,2022-10-01,2988639230,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988640768|249|2022-10-01 19:19:30,2022-10-01,2988640768,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988644173|249|2022-10-01 19:19:30,2022-10-01,2988644173,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988644973|259|2022-10-01 17:32:50,2022-10-01,2988644973,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988645574|249|2022-10-01 19:19:30,2022-10-01,2988645574,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2988889131|249|2022-10-01 19:19:30,2022-10-01,2988889131,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989172765|259|2022-10-01 19:12:53,2022-10-01,2989172765,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989174594|259|2022-10-01 19:12:53,2022-10-01,2989174594,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989177262|249|2022-10-01 19:19:30,2022-10-01,2989177262,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989781418|259|2022-10-01 17:32:50,2022-10-01,2989781418,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989783084|259|2022-10-01 17:32:50,2022-10-01,2989783084,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989800075|259|2022-10-01 17:32:50,2022-10-01,2989800075,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989816067|259|2022-10-01 17:32:50,2022-10-01,2989816067,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989822544|259|2022-10-01 17:32:50,2022-10-01,2989822544,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989834946|259|2022-10-01 17:32:50,2022-10-01,2989834946,259,2022-10-01 17:32:50,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989906061|249|2022-10-01 19:19:30,2022-10-01,2989906061,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989907748|259|2022-10-01 19:12:53,2022-10-01,2989907748,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989927012|249|2022-10-01 19:19:30,2022-10-01,2989927012,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989932357|259|2022-10-01 19:12:53,2022-10-01,2989932357,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989941279|249|2022-10-01 19:19:30,2022-10-01,2989941279,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989942874|259|2022-10-01 19:12:53,2022-10-01,2989942874,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989943049|249|2022-10-01 19:19:30,2022-10-01,2989943049,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989975701|259|2022-10-01 19:12:53,2022-10-01,2989975701,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2989992827|249|2022-10-01 19:19:30,2022-10-01,2989992827,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990058226|259|2022-10-01 19:12:53,2022-10-01,2990058226,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990067193|249|2022-10-01 19:19:30,2022-10-01,2990067193,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990073338|259|2022-10-01 19:12:53,2022-10-01,2990073338,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990074380|259|2022-10-01 19:12:53,2022-10-01,2990074380,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990076299|249|2022-10-01 19:19:30,2022-10-01,2990076299,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990076446|259|2022-10-01 19:12:53,2022-10-01,2990076446,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990084306|249|2022-10-01 19:19:30,2022-10-01,2990084306,249,2022-10-01 19:19:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990086456|259|2022-10-01 19:12:53,2022-10-01,2990086456,259,2022-10-01 19:12:53,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990094109|249|2022-10-01 19:20:42,2022-10-01,2990094109,249,2022-10-01 19:20:42,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990095113|249|2022-10-01 19:20:42,2022-10-01,2990095113,249,2022-10-01 19:20:42,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990110373|249|2022-10-01 19:20:42,2022-10-01,2990110373,249,2022-10-01 19:20:42,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990111556|249|2022-10-01 19:20:42,2022-10-01,2990111556,249,2022-10-01 19:20:42,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990112870|249|2022-10-01 19:20:42,2022-10-01,2990112870,249,2022-10-01 19:20:42,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2990116215|249|2022-10-01 19:20:42,2022-10-01,2990116215,249,2022-10-01 19:20:42,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
