__source_pk,dt,id,gid,t_number,people,time,source_db,source_table,ods_table_name,sync_time
242100,2022-01-15,242100,102,1,18,2022-01-15 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242114,2022-01-15,242114,101,3,40,2022-01-15 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242123,2022-01-15,242123,101,36,20,2022-01-15 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242128,2022-01-15,242128,101,112,74,2022-01-15 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242137,2022-01-15,242137,102,3,35,2022-01-15 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242142,2022-01-15,242142,107,1,50,2022-01-15 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242149,2022-01-15,242149,101,2,64,2022-01-15 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242156,2022-01-15,242156,101,32,6,2022-01-15 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242161,2022-01-15,242161,101,101,32,2022-01-15 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242175,2022-01-15,242175,102,31,20,2022-01-15 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242180,2022-01-15,242180,108,1,107,2022-01-15 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242194,2022-01-15,242194,101,35,16,2022-01-15 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242204,2022-01-15,242204,101,501,10,2022-01-15 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242210,2022-01-15,242210,102,3,31,2022-01-15 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242227,2022-01-15,242227,101,31,19,2022-01-15 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242233,2022-01-15,242233,101,101,40,2022-01-15 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242238,2022-01-15,242238,101,115,66,2022-01-15 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242246,2022-01-15,242246,102,31,27,2022-01-15 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242252,2022-01-15,242252,108,2,82,2022-01-15 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242259,2022-01-15,242259,101,5,51,2022-01-15 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242265,2022-01-15,242265,101,33,18,2022-01-15 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242271,2022-01-15,242271,101,103,6,2022-01-15 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242284,2022-01-15,242284,103,1,45,2022-01-15 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242290,2022-01-15,242290,110,1,7,2022-01-15 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242301,2022-01-15,242301,101,32,47,2022-01-15 19:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242315,2022-01-15,242315,101,503,18,2022-01-15 19:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242322,2022-01-15,242322,104,1,82,2022-01-15 19:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242329,2022-01-15,242329,128,1,3,2022-01-15 19:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242336,2022-01-15,242336,101,8,31,2022-01-15 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242343,2022-01-15,242343,101,101,22,2022-01-15 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242348,2022-01-15,242348,101,113,100,2022-01-15 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242357,2022-01-15,242357,102,31,20,2022-01-15 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242360,2022-01-15,242360,105,31,6,2022-01-15 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242374,2022-01-15,242374,101,31,18,2022-01-15 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242381,2022-01-15,242381,101,102,14,2022-01-15 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242395,2022-01-15,242395,103,1,56,2022-01-15 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242407,2022-01-15,242407,101,5,31,2022-01-15 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242413,2022-01-15,242413,101,33,16,2022-01-15 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242418,2022-01-15,242418,101,102,40,2022-01-15 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242424,2022-01-15,242424,101,501,2,2022-01-15 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242430,2022-01-15,242430,102,3,35,2022-01-15 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242445,2022-01-15,242445,101,6,40,2022-01-15 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242451,2022-01-15,242451,101,35,51,2022-01-15 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242466,2022-01-15,242466,102,3,43,2022-01-15 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
242472,2022-01-15,242472,108,1,116,2022-01-15 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252493,2022-01-28,252493,101,7,25,2022-01-28 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252498,2022-01-28,252498,101,35,11,2022-01-28 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252502,2022-01-28,252502,101,102,21,2022-01-28 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252509,2022-01-28,252509,101,502,18,2022-01-28 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252516,2022-01-28,252516,103,1,44,2022-01-28 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252521,2022-01-28,252521,108,2,62,2022-01-28 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252535,2022-01-28,252535,101,35,14,2022-01-28 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252540,2022-01-28,252540,101,103,1,2022-01-28 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252554,2022-01-28,252554,104,1,66,2022-01-28 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252563,2022-01-28,252563,101,3,3,2022-01-28 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252568,2022-01-28,252568,101,31,2,2022-01-28 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252577,2022-01-28,252577,101,112,76,2022-01-28 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252582,2022-01-28,252582,101,503,19,2022-01-28 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252589,2022-01-28,252589,104,1,39,2022-01-28 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252596,2022-01-28,252596,101,2,12,2022-01-28 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252606,2022-01-28,252606,101,37,12,2022-01-28 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252612,2022-01-28,252612,101,113,13,2022-01-28 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252619,2022-01-28,252619,102,1,3,2022-01-28 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252625,2022-01-28,252625,107,1,18,2022-01-28 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252631,2022-01-28,252631,101,1,9,2022-01-28 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252644,2022-01-28,252644,101,101,11,2022-01-28 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252650,2022-01-28,252650,101,501,4,2022-01-28 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252667,2022-01-28,252667,101,2,16,2022-01-28 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252673,2022-01-28,252673,101,31,16,2022-01-28 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252678,2022-01-28,252678,101,101,15,2022-01-28 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252686,2022-01-28,252686,101,502,1,2022-01-28 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252692,2022-01-28,252692,102,31,7,2022-01-28 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252699,2022-01-28,252699,111,1,2,2022-01-28 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252703,2022-01-28,252703,101,5,18,2022-01-28 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252708,2022-01-28,252708,101,32,3,2022-01-28 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252717,2022-01-28,252717,101,113,53,2022-01-28 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252720,2022-01-28,252720,101,502,7,2022-01-28 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252734,2022-01-28,252734,111,1,2,2022-01-28 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252741,2022-01-28,252741,101,8,21,2022-01-28 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252755,2022-01-28,252755,101,502,6,2022-01-28 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252762,2022-01-28,252762,104,1,52,2022-01-28 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252769,2022-01-28,252769,101,1,53,2022-01-28 08:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252776,2022-01-28,252776,101,31,9,2022-01-28 08:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252783,2022-01-28,252783,101,102,20,2022-01-28 08:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252788,2022-01-28,252788,101,115,77,2022-01-28 08:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252797,2022-01-28,252797,103,1,18,2022-01-28 08:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252805,2022-01-28,252805,128,1,1,2022-01-28 08:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252811,2022-01-28,252811,101,7,79,2022-01-28 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252826,2022-01-28,252826,101,501,16,2022-01-28 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252832,2022-01-28,252832,102,3,7,2022-01-28 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252839,2022-01-28,252839,108,2,65,2022-01-28 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252847,2022-01-28,252847,101,7,24,2022-01-28 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252853,2022-01-28,252853,101,36,17,2022-01-28 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252858,2022-01-28,252858,101,105,4,2022-01-28 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252864,2022-01-28,252864,101,503,6,2022-01-28 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252870,2022-01-28,252870,103,1,36,2022-01-28 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252885,2022-01-28,252885,101,8,33,2022-01-28 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252891,2022-01-28,252891,101,37,26,2022-01-28 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252900,2022-01-28,252900,101,502,14,2022-01-28 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252914,2022-01-28,252914,111,1,3,2022-01-28 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252923,2022-01-28,252923,101,32,4,2022-01-28 12:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252928,2022-01-28,252928,101,101,2,2022-01-28 12:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252937,2022-01-28,252937,101,503,6,2022-01-28 12:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252942,2022-01-28,252942,102,31,18,2022-01-28 12:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252949,2022-01-28,252949,110,1,7,2022-01-28 12:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252956,2022-01-28,252956,101,6,34,2022-01-28 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252961,2022-01-28,252961,101,33,14,2022-01-28 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252975,2022-01-28,252975,101,505,13,2022-01-28 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252980,2022-01-28,252980,103,1,50,2022-01-28 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
252994,2022-01-28,252994,101,7,32,2022-01-28 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253003,2022-01-28,253003,101,102,22,2022-01-28 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253008,2022-01-28,253008,101,115,73,2022-01-28 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253017,2022-01-28,253017,103,1,45,2022-01-28 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253020,2022-01-28,253020,107,1,37,2022-01-28 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253034,2022-01-28,253034,101,33,6,2022-01-28 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253041,2022-01-28,253041,101,105,7,2022-01-28 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253055,2022-01-28,253055,105,31,2,2022-01-28 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253062,2022-01-28,253062,101,2,29,2022-01-28 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253069,2022-01-28,253069,101,32,25,2022-01-28 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253076,2022-01-28,253076,101,103,6,2022-01-28 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253083,2022-01-28,253083,101,503,17,2022-01-28 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253088,2022-01-28,253088,102,31,19,2022-01-28 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253097,2022-01-28,253097,128,1,2,2022-01-28 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253106,2022-01-28,253106,101,32,33,2022-01-28 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253112,2022-01-28,253112,101,102,12,2022-01-28 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253119,2022-01-28,253119,101,502,24,2022-01-28 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253125,2022-01-28,253125,102,31,21,2022-01-28 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253131,2022-01-28,253131,108,2,70,2022-01-28 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253144,2022-01-28,253144,101,35,28,2022-01-28 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253150,2022-01-28,253150,101,105,8,2022-01-28 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253167,2022-01-28,253167,108,2,72,2022-01-28 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253173,2022-01-28,253173,101,3,33,2022-01-28 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253178,2022-01-28,253178,101,31,30,2022-01-28 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253186,2022-01-28,253186,101,103,6,2022-01-28 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253192,2022-01-28,253192,101,502,20,2022-01-28 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253199,2022-01-28,253199,103,1,42,2022-01-28 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253202,2022-01-28,253202,107,1,31,2022-01-28 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253209,2022-01-28,253209,101,2,55,2022-01-28 20:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253216,2022-01-28,253216,101,32,21,2022-01-28 20:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253221,2022-01-28,253221,101,101,14,2022-01-28 20:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253235,2022-01-28,253235,102,31,3,2022-01-28 20:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253240,2022-01-28,253240,108,1,175,2022-01-28 20:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253254,2022-01-28,253254,101,33,8,2022-01-28 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253263,2022-01-28,253263,101,113,89,2022-01-28 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253268,2022-01-28,253268,101,505,9,2022-01-28 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253277,2022-01-28,253277,108,1,175,2022-01-28 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253282,2022-01-28,253282,101,1,67,2022-01-28 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253289,2022-01-28,253289,101,31,8,2022-01-28 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253296,2022-01-28,253296,101,102,19,2022-01-28 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253307,2022-01-28,253307,102,1,32,2022-01-28 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253313,2022-01-28,253313,107,1,44,2022-01-28 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253318,2022-01-28,253318,128,1,1,2022-01-28 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253324,2022-01-28,253324,101,7,38,2022-01-28 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253330,2022-01-28,253330,101,36,3,2022-01-28 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253345,2022-01-28,253345,102,3,15,2022-01-28 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
253351,2022-01-28,253351,108,1,170,2022-01-28 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:12:25
25333,2021-05-08,25333,101,1,118,2021-05-08 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25338,2021-05-08,25338,101,7,52,2021-05-08 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25346,2021-05-08,25346,101,101,41,2021-05-08 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25352,2021-05-08,25352,101,341,43,2021-05-08 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25359,2021-05-08,25359,101,506,23,2021-05-08 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25365,2021-05-08,25365,107,1,32,2021-05-08 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25371,2021-05-08,25371,101,1,71,2021-05-08 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25384,2021-05-08,25384,101,101,2,2021-05-08 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25390,2021-05-08,25390,101,341,23,2021-05-08 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25402,2021-05-08,25402,105,31,10,2021-05-08 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25409,2021-05-08,25409,101,1,5,2021-05-08 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25416,2021-05-08,25416,101,31,15,2021-05-08 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25421,2021-05-08,25421,101,37,9,2021-05-08 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25435,2021-05-08,25435,101,506,6,2021-05-08 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25440,2021-05-08,25440,105,31,5,2021-05-08 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25454,2021-05-08,25454,101,31,18,2021-05-08 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25463,2021-05-08,25463,101,106,6,2021-05-08 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25468,2021-05-08,25468,101,501,16,2021-05-08 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25477,2021-05-08,25477,107,1,16,2021-05-08 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25482,2021-05-08,25482,128,1,4,2021-05-08 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25489,2021-05-08,25489,101,8,24,2021-05-08 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25496,2021-05-08,25496,101,101,5,2021-05-08 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25507,2021-05-08,25507,101,503,12,2021-05-08 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25513,2021-05-08,25513,104,1,54,2021-05-08 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25518,2021-05-08,25518,110,1,11,2021-05-08 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25524,2021-05-08,25524,101,5,33,2021-05-08 05:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25530,2021-05-08,25530,101,33,4,2021-05-08 05:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25545,2021-05-08,25545,101,503,9,2021-05-08 05:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25551,2021-05-08,25551,105,31,1,2021-05-08 05:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25566,2021-05-08,25566,101,35,5,2021-05-08 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25572,2021-05-08,25572,101,106,5,2021-05-08 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25579,2021-05-08,25579,101,503,14,2021-05-08 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25587,2021-05-08,25587,107,1,19,2021-05-08 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25593,2021-05-08,25593,101,1,60,2021-05-08 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25598,2021-05-08,25598,101,7,50,2021-05-08 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25603,2021-05-08,25603,101,35,9,2021-05-08 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25608,2021-05-08,25608,101,103,8,2021-05-08 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25617,2021-05-08,25617,101,503,7,2021-05-08 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25620,2021-05-08,25620,102,1,39,2021-05-08 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25634,2021-05-08,25634,101,5,59,2021-05-08 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25641,2021-05-08,25641,101,35,14,2021-05-08 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25655,2021-05-08,25655,101,503,8,2021-05-08 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25662,2021-05-08,25662,105,31,6,2021-05-08 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25669,2021-05-08,25669,101,1,17,2021-05-08 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25676,2021-05-08,25676,101,31,29,2021-05-08 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25683,2021-05-08,25683,101,102,20,2021-05-08 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25688,2021-05-08,25688,101,341,32,2021-05-08 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25697,2021-05-08,25697,102,31,41,2021-05-08 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25706,2021-05-08,25706,128,1,4,2021-05-08 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25712,2021-05-08,25712,101,7,37,2021-05-08 10:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25719,2021-05-08,25719,101,37,40,2021-05-08 10:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25725,2021-05-08,25725,101,108,22,2021-05-08 10:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25731,2021-05-08,25731,101,503,22,2021-05-08 10:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25744,2021-05-08,25744,128,1,4,2021-05-08 10:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
25750,2021-05-08,25750,101,7,79,2021-05-08 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
