__source_pk,dt,roleid,permissionid,status,lastmodifytime,source_db,source_table,ods_table_name,sync_time
9da18dc3d85521012c964348cee8f49d,2020-08-03,28,42,0,2020-08-03 10:25:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f0c5263fbc5e7a698b10db0db951d038,2020-08-03,28,57,0,2020-08-03 10:25:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
750187e729b5ac958dd0670432f8ef4f,2018-06-14,2,51,0,2018-06-14 10:14:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
69f831d14fdb20e3600700dcca793aa8,2021-01-04,38,18,1,2021-01-04 14:43:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2446ed41b3d290ae8cb15ad5708361c6,2019-01-10,19,10,0,2019-01-10 16:13:54,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
832e7a772ae2ecfeabd1d1e94d504e05,2019-01-10,19,8,0,2019-01-10 16:13:54,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0c42dbac647df833bce967ad1c228980,2026-05-12,21,10,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3f70453d64491c9a739f4ff5bfcbc6bf,2026-05-12,21,96,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6568766b3e25596ba9824717e0e7181d,2026-05-12,21,133,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7088bfd8391af3d35d9da42aed727518,2026-05-12,21,76,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
80b23e8b2ccc490c623efa62a829760d,2026-05-12,21,95,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9c202bf41e161b5cdb9659a35695ef05,2026-05-12,21,127,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a618ac3c471de45ca717229e05e51308,2026-05-12,21,65,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c5ff378a9ca42cca8d8c2aef5a614f65,2026-05-12,21,43,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f0125bb11c8dc8881410ef60cb1bc673,2026-05-12,21,90,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a20eac0223e685238d6344aa5104f9d7,2025-03-25,23,84,0,2025-03-25 00:24:33,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
